Date,SHW
2023-08-04,383.26337574605174
2023-08-07,365.40548486461387
2023-08-08,360.99437012801366
2023-08-09,359.4072098156535
2023-08-10,355.7241026290561
2023-08-11,351.8147347146355
2023-08-14,349.55496481434574
2023-08-15,364.34643080148567
2023-08-16,355.4508809564895
2023-08-17,357.0184547805674
2023-08-18,359.41007764647173
2023-08-21,369.1562895059553
2023-08-22,369.2209780618788
2023-08-23,387.45832560166997
2023-08-24,403.54697528527316
2023-08-25,414.2062347788539
2023-08-28,420.47807460451696
2023-08-29,414.2495864807805
2023-08-30,427.7113579547601
2023-08-31,424.75523192467324
2023-09-01,417.8649118798678
2023-09-04,416.1657082023059
2023-09-05,432.1064483991312
2023-09-06,427.4296030766703
2023-09-07,422.97880177457466
2023-09-08,430.12248830623236
2023-09-11,441.06424508516267
2023-09-12,427.7040947672105
2023-09-13,430.1487721212624
2023-09-14,446.4313166895346
2023-09-15,438.5155858340374
2023-09-18,429.49717015482304
2023-09-19,439.06874776733815
2023-09-20,444.0416362751729
2023-09-21,453.425413596412
2023-09-22,468.2711422224391
2023-09-25,456.3742144460312
2023-09-26,454.04678611577685
2023-09-27,451.5599780120918
2023-09-28,452.44398581716376
2023-09-29,446.9632205649326
2023-10-02,452.1703106476966
2023-10-03,456.43211962225
2023-10-04,451.95201212102876
2023-10-05,446.20635392430813
2023-10-06,448.9657598434389
2023-10-09,446.35901839516197
2023-10-10,441.1974578777963
2023-10-11,438.4496847667653
2023-10-12,442.16171912998783
2023-10-13,437.4544906192682
2023-10-16,440.90311449484255
2023-10-17,437.20476801379834
2023-10-18,426.85789183788603
2023-10-19,423.96686705987776
2023-10-20,430.4328879814415
2023-10-23,432.0095586909662
2023-10-24,427.5357169332181
2023-10-25,423.4308380607866
2023-10-26,416.21285876619726
2023-10-27,412.85227075927816
2023-10-30,406.99079753278573
2023-10-31,403.49944359255016
2023-11-01,389.20413120322985
2023-11-02,397.06488623298634
2023-11-03,385.15783023437643
2023-11-06,384.65165361652714
2023-11-07,374.4892590528366
2023-11-08,360.4208054041451
2023-11-09,361.5456951782129
2023-11-10,350.7642171888436
2023-11-13,346.32750016816544
2023-11-14,358.21963231643895
2023-11-15,352.8369141940358
2023-11-16,365.60550195024905
2023-11-17,368.4678316589388
2023-11-20,379.4164592581432
2023-11-21,390.4736967125423
2023-11-22,396.80321043900767
2023-11-23,414.7076803973008
2023-11-24,417.0796668181492
2023-11-27,425.8260125930256
2023-11-28,409.7813760713958
2023-11-29,392.8011937638522
2023-11-30,394.18359532891674
2023-12-01,393.7201893546082
2023-12-04,411.58765663638843
2023-12-05,411.48046516430037
2023-12-06,411.4255987839039
2023-12-07,417.1109363210127
2023-12-08,433.16440324051865
2023-12-11,441.3557045429433
2023-12-12,440.31745105754834
2023-12-13,428.72099552813194
2023-12-14,425.64411449499084
2023-12-15,427.1500877692276
2023-12-18,435.2685791378206
2023-12-19,440.86668204951457
2023-12-20,446.98061277730375
2023-12-21,443.41131525268474
2023-12-22,432.18243487582293
2023-12-25,416.3664272018382
2023-12-26,424.9981025290487
2023-12-27,432.4166914736021
2023-12-28,429.90707457472024
2023-12-29,423.44487730452835
2024-01-01,426.1160793184267
2024-01-02,427.9444285014906
2024-01-03,413.7663669000371
2024-01-04,424.43080336862056
2024-01-05,434.4950154547479
2024-01-08,450.8866650210048
2024-01-09,443.74246424706644
2024-01-10,435.3935634965876
2024-01-11,437.8045718872413
2024-01-12,446.1286962738629
2024-01-15,432.9571994607571
2024-01-16,435.3953421570648
2024-01-17,437.14599730776416
2024-01-18,451.05757630335336
2024-01-19,468.58041842605894
2024-01-22,476.2479210965873
2024-01-23,467.2630659213686
2024-01-24,456.41367815234906
2024-01-25,462.6569356352154
2024-01-26,467.2868636303342
2024-01-29,477.578497045698
2024-01-30,481.45744019963007
2024-01-31,473.83770185168987
2024-02-01,463.36795556035514
2024-02-02,468.09073992283663
2024-02-05,474.0947764930003
2024-02-06,479.30631538371017
2024-02-07,482.25721866034763
2024-02-08,473.69046676219534
2024-02-09,459.20326254793997
2024-02-12,452.0627517816323
2024-02-13,462.6641204297662
2024-02-14,458.2254757294764
2024-02-15,453.82705500559814
2024-02-16,449.4467484571593
2024-02-19,476.32820641078536
2024-02-20,478.0959737185789
2024-02-21,469.7515735308448
2024-02-22,472.69010767953534
2024-02-23,482.00837559555964
2024-02-26,482.57744484425996
2024-02-27,500.85031660491575
2024-02-28,476.73925212272536
2024-02-29,481.0483169699325
2024-03-01,480.73531243726876
2024-03-04,459.9462593132291
2024-03-05,459.5961142183484
2024-03-06,462.17848403854606
2024-03-07,458.20071661021774
2024-03-08,472.0400454241058
2024-03-11,478.45099566096826
2024-03-12,487.0512135285448
2024-03-13,489.1486399565974
2024-03-14,504.6446723309917
2024-03-15,502.13875430117497
2024-03-18,484.5182364208653
2024-03-19,493.119825727652
2024-03-20,511.47835493162785
2024-03-21,506.4536760249868
2024-03-22,492.04311835369674
2024-03-25,491.0533449294667
2024-03-26,487.48698089404553
2024-03-27,479.49365687679193
2024-03-28,464.5795261980023
2024-03-29,468.4410707423758
2024-04-01,476.2943501354895
2024-04-02,486.6606416922725
2024-04-03,473.9709982694701
2024-04-04,474.946394695006
2024-04-05,465.88059621482375
2024-04-08,456.1550038316462
2024-04-09,451.7311966097075
2024-04-10,449.6239492238697
2024-04-11,450.62024865714704
2024-04-12,455.3656990957445
2024-04-15,465.9107060920281
2024-04-16,470.04072117992234
2024-04-17,462.2296443163816
2024-04-18,459.94350949870596
2024-04-19,442.42721216370893
2024-04-22,448.78523652230405
2024-04-23,442.8279861685304
2024-04-24,425.8900988890626
2024-04-25,427.9733854634599
2024-04-26,414.2759638871447
2024-04-29,412.6384250374916
2024-04-30,411.60130178986793
2024-05-01,416.98630023249603
2024-05-02,399.5053648368732
2024-05-03,388.85645013563794
2024-05-06,380.48876345682834
2024-05-07,376.69911038803974
2024-05-08,381.58444148206013
2024-05-09,388.1400231803214
2024-05-10,396.83486736797437
2024-05-13,398.77505890876955
2024-05-14,400.62107387512594
2024-05-15,398.0103037248114
2024-05-16,382.56891353593096
2024-05-17,385.16769572830145
2024-05-20,370.14381107655345
2024-05-21,377.32462238364167
2024-05-22,380.25652729636676
2024-05-23,378.32791133502684
2024-05-24,378.496598760894
2024-05-27,377.65833890672076
2024-05-28,377.88369098358567
2024-05-29,385.3099936139666
2024-05-30,384.1871517072097
2024-05-31,402.010596095205
2024-06-03,408.97029153943566
2024-06-04,412.44668612627055
2024-06-05,417.5205364825814
2024-06-06,425.08420379627194
2024-06-07,432.5403487380137
2024-06-10,436.0474272836119
2024-06-11,444.793296154547
2024-06-12,446.74289020383463
2024-06-13,456.93040076166
2024-06-14,461.522855399786
2024-06-17,457.66410464334984
2024-06-18,454.83879780306285
2024-06-19,448.218667263747
2024-06-20,449.2766327322854
2024-06-21,447.9207216812549
2024-06-24,438.89526533970474
2024-06-25,435.35104643645104
2024-06-26,450.77973932859055
2024-06-27,453.2076341397534
2024-06-28,445.3481390399228
2024-07-01,434.20584771051716
2024-07-02,430.47228263873177
2024-07-03,426.2083752747384
2024-07-04,424.32697912739826
2024-07-05,418.91667802788953
2024-07-08,437.705722897188
2024-07-09,448.93320980296215
2024-07-10,435.86761562337347
2024-07-11,434.5596946337995
2024-07-12,445.2658295442641
2024-07-15,436.57883691651523
2024-07-16,438.91716451178314
2024-07-17,449.0181439574782
2024-07-18,466.0278787496623
2024-07-19,472.4193868902769
2024-07-22,476.12412571165186
2024-07-23,466.224836713075
2024-07-24,456.81756938818734
2024-07-25,449.58609480687534
2024-07-26,462.6709726149268
2024-07-29,445.5596123630468
2024-07-30,448.12150307515094
2024-07-31,449.8911290914313
2024-08-01,448.8333269197408
2024-08-02,458.1480359986288
2024-08-05,477.5549325262669
2024-08-06,479.5924082350903
2024-08-07,497.93118622851716
2024-08-08,509.0452247495148
2024-08-09,517.3088177167137
2024-08-12,502.1582918341153
2024-08-13,507.7036889110651
2024-08-14,502.7076829483259
2024-08-15,489.4041762872681
2024-08-16,475.4033793386062
2024-08-19,480.39614752582327
2024-08-20,490.2764037669052
2024-08-21,486.08435671307353
2024-08-22,496.15928010953036
2024-08-23,502.0370514503103
2024-08-26,513.7717932286743
2024-08-27,507.341683024723
2024-08-28,504.17130014823863
2024-08-29,512.7184092152978
2024-08-30,540.3496909685633
2024-09-02,524.39168654707
2024-09-03,518.2799006558055
2024-09-04,513.9771260138549
2024-09-05,513.6421585968418
2024-09-06,519.8544411849391
2024-09-09,527.3480602301216
2024-09-10,511.1555608429209
2024-09-11,512.3743110246659
2024-09-12,478.87451549744077
2024-09-13,491.24433314474425
2024-09-16,476.13039528828125
2024-09-17,496.3515346801768
2024-09-18,503.65199434477233
2024-09-19,521.204629082417
2024-09-20,533.9170384630253
2024-09-23,543.4179978646961
2024-09-24,541.172416328517
2024-09-25,547.9600432126904
2024-09-26,550.3566825070192
2024-09-27,541.5458423411968
2024-09-30,551.8352699803006
2024-10-01,546.4695696595555
2024-10-02,546.1109216156868
2024-10-03,537.5935892670609
2024-10-04,525.380104715267
2024-10-07,512.2020862026516
2024-10-08,506.4678733278703
2024-10-09,509.44002199971885
2024-10-10,525.0417200047458
2024-10-11,535.0163268467398
2024-10-14,532.8142774774766
2024-10-15,546.3337166397906
2024-10-16,555.1416328260275
2024-10-17,559.3155248302392
2024-10-18,573.8341815187804
2024-10-21,562.3899504999162
2024-10-22,564.7059568332498
2024-10-23,560.1185658013387
2024-10-24,557.0063218755485
2024-10-25,562.6647250078114
2024-10-28,575.8435351578713
2024-10-29,585.5835729817826
2024-10-30,564.3516227956517
2024-10-31,566.3257787173532
2024-11-01,577.2224094647988
2024-11-04,588.1705172976103
2024-11-05,587.1918501731764
2024-11-06,608.1421377104172
2024-11-07,626.3193968730648
2024-11-08,636.3837893194212
2024-11-11,666.5574963122216
2024-11-12,644.0896404942977
2024-11-13,622.1371634061273
2024-11-14,630.7031228585996
2024-11-15,629.7247242189047
2024-11-18,634.1007694469365
2024-11-19,627.5696337450158
2024-11-20,629.6465538865941
2024-11-21,601.5759497870636
2024-11-22,574.989321977444
2024-11-25,572.2024872568446
2024-11-26,574.6867965156626
2024-11-27,555.3230012551477
2024-11-28,585.8556850402135
2024-11-29,597.6410000981101
2024-12-02,584.5485414375082
2024-12-03,582.6977869284327
2024-12-04,557.071343954345
2024-12-05,562.986659244863
2024-12-06,550.2921596267718
2024-12-09,540.8468589284682
2024-12-10,531.4968009119428
2024-12-11,529.3403001535336
2024-12-12,526.156127205286
2024-12-13,545.1475644784293
2024-12-16,556.3868378161744
2024-12-17,551.6885013360397
2024-12-18,537.7207651448798
2024-12-19,539.8679880549247
2024-12-20,531.0352377301521
2024-12-23,540.5149032822084
2024-12-24,519.8726149275255
2024-12-25,515.7529760051815
2024-12-26,517.5550045218114
2024-12-27,535.9772377211231
2024-12-30,529.5564599443674
2024-12-31,536.085443546698
