Date,SHOP
2023-08-01,156.45588733575983
2023-08-02,152.62019874042417
2023-08-03,153.4467036813486
2023-08-04,153.83979717150973
2023-08-07,154.87127580894432
2023-08-08,155.4008485705161
2023-08-09,154.90226904143853
2023-08-10,159.1585576922123
2023-08-11,156.6338530427042
2023-08-14,158.53530868817037
2023-08-15,149.33483664960582
2023-08-16,146.40183225065027
2023-08-17,149.5982833922718
2023-08-18,149.64780144789967
2023-08-21,150.5487825436137
2023-08-22,151.38167568400533
2023-08-23,149.64220024930566
2023-08-24,150.2589706193362
2023-08-25,154.99821076300537
2023-08-28,150.36824017626316
2023-08-29,147.49811206357376
2023-08-30,146.95905708908194
2023-08-31,147.33040621450155
2023-09-01,148.6516279961597
2023-09-04,151.61125332416287
2023-09-05,150.9230336482073
2023-09-06,148.48520757868812
2023-09-07,145.66446874943443
2023-09-08,148.54962713277865
2023-09-11,154.03690163838513
2023-09-12,155.68631618002337
2023-09-13,150.90060097502294
2023-09-14,150.7489384622696
2023-09-15,152.70685660239806
2023-09-18,152.0700656465544
2023-09-19,157.58621894342187
2023-09-20,157.87868305387872
2023-09-21,156.20327589850342
2023-09-22,157.90877197291155
2023-09-25,163.3954468032525
2023-09-26,168.75919132932185
2023-09-27,170.38264959501558
2023-09-28,173.8193124031645
2023-09-29,176.2370800563121
2023-10-02,171.38025495541936
2023-10-03,170.435371771766
2023-10-04,172.2685396478508
2023-10-05,175.18859201251286
2023-10-06,176.46819719880875
2023-10-09,171.93622410343661
2023-10-10,172.17228974655114
2023-10-11,170.94682111569185
2023-10-12,170.57682306078658
2023-10-13,167.68330047464588
2023-10-16,169.1650234257002
2023-10-17,168.59756602130997
2023-10-18,166.9855856801606
2023-10-19,170.26130994875263
2023-10-20,167.7771084834069
2023-10-23,167.12752869915147
2023-10-24,169.23401416901234
2023-10-25,165.63565289729004
2023-10-26,167.74656926430285
2023-10-27,172.09731817882684
2023-10-30,169.1841982296741
2023-10-31,166.91200527929948
2023-11-01,166.2022296431186
2023-11-02,167.6717627007689
2023-11-03,168.69081671339967
2023-11-06,168.99185235174033
2023-11-07,172.69525123969945
2023-11-08,170.16476572160065
2023-11-09,168.9512210377276
2023-11-10,171.54113213348035
2023-11-13,179.84085941095157
2023-11-14,178.90585201393856
2023-11-15,181.60727318610523
2023-11-16,176.1442808081369
2023-11-17,177.54731786195197
2023-11-20,172.86053756707355
2023-11-21,172.43622847098408
2023-11-22,171.06911714391947
2023-11-23,163.8780589987395
2023-11-24,159.97834462054522
2023-11-27,159.600967387193
2023-11-28,158.37239686859752
2023-11-29,159.27261099134267
2023-11-30,159.7857318359115
2023-12-01,157.13004834029547
2023-12-04,153.07239716720645
2023-12-05,151.60856874044924
2023-12-06,152.17010562285384
2023-12-07,144.02492966899632
2023-12-08,144.54932136113615
2023-12-11,143.7574411262359
2023-12-12,148.93606302926236
2023-12-13,149.5814162020354
2023-12-14,150.5834644940685
2023-12-15,148.54519605480652
2023-12-18,148.2208306810059
2023-12-19,146.4973542788716
2023-12-20,150.49954144855423
2023-12-21,147.88328455365607
2023-12-22,150.5992243459761
2023-12-25,147.54927846115808
2023-12-26,145.10244466069602
2023-12-27,142.98835176305693
2023-12-28,141.741909463855
2023-12-29,141.3667845764771
2024-01-01,135.1843652905975
2024-01-02,137.08711948243888
2024-01-03,136.16623428495916
2024-01-04,135.86147888334003
2024-01-05,136.6408747497818
2024-01-08,132.59107691887706
2024-01-09,132.041083512327
2024-01-10,132.3274117568402
2024-01-11,132.67510031690492
2024-01-12,129.11701593266133
2024-01-15,127.05069807408739
2024-01-16,126.91872862029861
2024-01-17,120.46661979808778
2024-01-18,118.34470896641308
2024-01-19,117.37798654190178
2024-01-22,117.43452839043987
2024-01-23,118.71462171403087
2024-01-24,121.53943719985807
2024-01-25,122.32561468107018
2024-01-26,123.19297112573035
2024-01-29,123.59806777241923
2024-01-30,119.82967521515879
2024-01-31,118.02427320265683
2024-02-01,116.50803942698123
2024-02-02,115.17664492985956
2024-02-05,114.69050914673457
2024-02-06,118.77863353304619
2024-02-07,121.85090245523534
2024-02-08,120.40663610287888
2024-02-09,120.73281825414729
2024-02-12,123.27248597975235
2024-02-13,122.42139894192293
2024-02-14,121.83261659087782
2024-02-15,119.5124057701945
2024-02-16,118.02966486839793
2024-02-19,118.16038076130802
2024-02-20,120.35912145630144
2024-02-21,119.42056114268563
2024-02-22,118.80267054567123
2024-02-23,115.78941380863779
2024-02-26,117.97136597541629
2024-02-27,118.05796466482052
2024-02-28,118.8281183994043
2024-02-29,118.85956000822684
2024-03-01,118.35686106259928
2024-03-04,119.37239582032443
2024-03-05,123.66002887835054
2024-03-06,125.51179455350325
2024-03-07,129.7332661774739
2024-03-08,131.1902471364634
2024-03-11,133.77789134790743
2024-03-12,135.5157976182592
2024-03-13,131.2175359602055
2024-03-14,128.71641622619381
2024-03-15,130.527615063905
2024-03-18,133.43888702728063
2024-03-19,135.48185232519805
2024-03-20,136.14717785558162
2024-03-21,136.85014690975922
2024-03-22,139.4303322218287
2024-03-25,139.23139571080998
2024-03-26,136.16120918095308
2024-03-27,137.25461241695223
2024-03-28,138.7639730240713
2024-03-29,140.8755384865287
2024-04-01,138.2462394865018
2024-04-02,137.01111119735782
2024-04-03,139.38114847263307
2024-04-04,137.11932141176152
2024-04-05,139.31027443743352
2024-04-08,138.54447073112385
2024-04-09,142.2940722119755
2024-04-10,142.79462075097618
2024-04-11,145.9557995033524
2024-04-12,148.23539162111894
2024-04-15,148.50625214245127
2024-04-16,150.5098432240519
2024-04-17,146.42942416493563
2024-04-18,143.77774424781646
2024-04-19,145.68372307296735
2024-04-22,146.5403792836109
2024-04-23,146.22808372944638
2024-04-24,146.3278324184653
2024-04-25,148.87669613189345
2024-04-26,150.417839813664
2024-04-29,155.3232956201898
2024-04-30,156.09193073292394
2024-05-01,155.68022205625107
2024-05-02,153.75431340790462
2024-05-03,160.19803120261304
2024-05-06,161.37412239815967
2024-05-07,160.4840504157176
2024-05-08,158.8995572304758
2024-05-09,155.9863784621179
2024-05-10,165.81542076485476
2024-05-13,162.5126552524535
2024-05-14,161.63744735890623
2024-05-15,158.4039845248496
2024-05-16,165.88331112188604
2024-05-17,163.48074905384408
2024-05-20,164.85818256290975
2024-05-21,167.99905060488337
2024-05-22,161.8222644420375
2024-05-23,168.19107249031183
2024-05-24,169.46937346410527
2024-05-27,169.67279109868102
2024-05-28,168.81543917531067
2024-05-29,169.77206319063694
2024-05-30,161.6468636018196
2024-05-31,161.8869865777061
2024-06-03,159.33117729436938
2024-06-04,153.19482533410599
2024-06-05,157.20104922437469
2024-06-06,157.38966721238245
2024-06-07,156.63199962201585
2024-06-10,153.97648530974058
2024-06-11,152.96234682919882
2024-06-12,154.91319832030072
2024-06-13,158.53118764247438
2024-06-14,157.05300700418252
2024-06-17,158.5125889974937
2024-06-18,158.63775909618525
2024-06-19,161.14246172110896
2024-06-20,162.72910787720926
2024-06-21,161.5839794208732
2024-06-24,162.9612161510932
2024-06-25,158.35049205623986
2024-06-26,156.39899244456993
2024-06-27,160.65725091958407
2024-06-28,164.56046440523568
2024-07-01,169.71861785768772
2024-07-02,171.12331380390427
2024-07-03,176.7856483663377
2024-07-04,181.09069038682665
2024-07-05,188.89878380592594
2024-07-08,186.41405302418136
2024-07-09,187.76858338112177
2024-07-10,183.67948577228813
2024-07-11,183.91713683602632
2024-07-12,181.2381027332279
2024-07-15,174.87195662001335
2024-07-16,176.53157608037938
2024-07-17,175.4688169726878
2024-07-18,175.01515965298262
2024-07-19,170.7787097283784
2024-07-22,177.08499067675362
2024-07-23,177.35707492637277
2024-07-24,179.81410349472662
2024-07-25,181.4520995290556
2024-07-26,185.61710656407078
2024-07-29,188.29283832136736
2024-07-30,187.71590355433526
2024-07-31,191.90715669366134
2024-08-01,194.50169792048789
2024-08-02,189.4422975858745
2024-08-05,186.56415062334267
2024-08-06,185.70842586749723
2024-08-07,186.70520469861438
2024-08-08,185.32736526180284
2024-08-09,186.33706649233665
2024-08-12,186.00152041288356
2024-08-13,182.85340933472978
2024-08-14,182.4736888643786
2024-08-15,177.8100192340489
2024-08-16,178.11429403376658
2024-08-19,181.28405913469237
2024-08-20,177.66150345207828
2024-08-21,167.04620507628644
2024-08-22,169.54236920962694
2024-08-23,175.99157031616528
2024-08-26,178.45331992787618
2024-08-27,179.55912181120866
2024-08-28,176.3184355836845
2024-08-29,180.89208122874265
2024-08-30,176.8192086977046
2024-09-02,174.2556297891429
2024-09-03,171.4595372310875
2024-09-04,172.26908537297209
2024-09-05,170.4986710352541
2024-09-06,174.91345879390664
2024-09-09,175.98358940402528
2024-09-10,175.72629838806407
2024-09-11,175.8719247990824
2024-09-12,168.13964065734785
2024-09-13,172.2925208762758
2024-09-16,169.44042582864364
2024-09-17,176.31223277229293
2024-09-18,174.54019623869263
2024-09-19,169.42208165641736
2024-09-20,173.17586794812348
2024-09-23,177.32024727433475
2024-09-24,174.89077147851185
2024-09-25,177.88786519910775
2024-09-26,181.57208455144377
2024-09-27,179.28426032242334
2024-09-30,179.0888230377112
2024-10-01,180.29492851068326
2024-10-02,175.72650218712573
2024-10-03,175.82519942572372
2024-10-04,174.60367676886358
2024-10-07,176.75790982364853
2024-10-08,178.68754837715565
2024-10-09,177.0900283219745
2024-10-10,172.94607622376427
2024-10-11,167.62997604608395
2024-10-14,168.39629728602773
2024-10-15,171.0330321107292
2024-10-16,166.74773200143179
2024-10-17,165.10329259385827
2024-10-18,169.8510913037461
2024-10-21,169.91375046418008
2024-10-22,174.97642036568402
2024-10-23,175.3926005070924
2024-10-24,177.86738425678809
2024-10-25,172.3190932058605
2024-10-28,173.46042207336023
2024-10-29,173.64917734308813
2024-10-30,171.44138058339183
2024-10-31,164.08304177547495
2024-11-01,167.39418017534769
2024-11-04,170.8611899481923
2024-11-05,173.30769038221254
2024-11-06,177.14720035672605
2024-11-07,175.10703446117446
2024-11-08,178.4532052927951
2024-11-11,175.01801505607733
2024-11-12,174.5556249081397
2024-11-13,174.970988860995
2024-11-14,175.4189369840613
2024-11-15,172.62175764336737
2024-11-18,170.7602158269252
2024-11-19,170.9106718833237
2024-11-20,172.51050799746633
2024-11-21,174.83238052015932
2024-11-22,176.34079286790126
2024-11-25,174.5631714278412
2024-11-26,175.1214115203644
2024-11-27,184.6393060233253
2024-11-28,186.13482883887104
2024-11-29,189.7140887264318
2024-12-02,183.52381156801124
2024-12-03,185.04693638442643
2024-12-04,192.56534072543698
2024-12-05,193.39967916637707
2024-12-06,198.92001910737127
2024-12-09,195.34479488422562
2024-12-10,194.33033275178084
2024-12-11,196.56178750959
2024-12-12,197.15744620365268
2024-12-13,195.88950919369384
2024-12-16,197.129838302674
2024-12-17,206.11420532906828
2024-12-18,199.12885216055986
2024-12-19,203.81875904563546
2024-12-20,201.40922402465242
2024-12-23,195.74392782171861
2024-12-24,196.9780075847189
2024-12-25,197.07175355403314
2024-12-26,187.18925896471671
2024-12-27,190.9032664046201
2024-12-30,194.2647427484028
2024-12-31,194.88108716738034
