Date,TSLA
2023-07-31,92.33816838951321
2023-08-01,94.32303755485272
2023-08-02,92.53753123776647
2023-08-03,95.8837744156871
2023-08-04,95.04976516710146
2023-08-07,94.1626575072813
2023-08-08,95.02075144500208
2023-08-09,95.46231098243862
2023-08-10,97.74001601619479
2023-08-11,98.20461849302859
2023-08-14,92.5690673214236
2023-08-15,96.08959593469446
2023-08-16,94.48285928362544
2023-08-17,93.67552074277083
2023-08-18,93.76245397872411
2023-08-21,93.7346246126756
2023-08-22,93.94686368770154
2023-08-23,91.4572214139417
2023-08-24,90.31742413482225
2023-08-25,87.1696488456423
2023-08-28,85.63680565704993
2023-08-29,85.37464050753722
2023-08-30,86.69904636728866
2023-08-31,85.38388334317742
2023-09-01,86.81474240340808
2023-09-04,87.74649604540915
2023-09-05,85.98373999617385
2023-09-06,84.23785887835136
2023-09-07,83.63359529997922
2023-09-08,82.3229509321705
2023-09-11,80.8617049211595
2023-09-12,77.69361491756759
2023-09-13,78.08858292822681
2023-09-14,79.49161347109613
2023-09-15,81.37563952711521
2023-09-18,82.4858260764835
2023-09-19,81.96779097860156
2023-09-20,83.65587870679626
2023-09-21,79.66343657101163
2023-09-22,81.83934529159937
2023-09-25,78.48723492334776
2023-09-26,80.62257986670899
2023-09-27,78.5744742573544
2023-09-28,78.04369828348511
2023-09-29,77.45979677493655
2023-10-02,76.5440221393595
2023-10-03,76.54032537757452
2023-10-04,76.32225438695038
2023-10-05,75.06224282154355
2023-10-06,71.909075715304
2023-10-09,73.01547936066258
2023-10-10,74.46297806470831
2023-10-11,72.82575039481804
2023-10-12,71.01873273148158
2023-10-13,73.19042666466713
2023-10-16,73.31850883760595
2023-10-17,72.9067845310807
2023-10-18,73.61457226718287
2023-10-19,73.89654798896956
2023-10-20,76.72831986111439
2023-10-23,75.32963906883127
2023-10-24,76.16618501114121
2023-10-25,75.4037456694315
2023-10-26,72.32047406521976
2023-10-27,70.03798034941306
2023-10-30,71.27585806533999
2023-10-31,72.27192371691666
2023-11-01,74.89678585494886
2023-11-02,75.63187827265276
2023-11-03,76.7427814872928
2023-11-06,79.20988979527225
2023-11-07,82.81765267379654
2023-11-08,87.06678969307397
2023-11-09,85.4907268322444
2023-11-10,82.69646380256064
2023-11-13,78.86669982725175
2023-11-14,76.92742619148976
2023-11-15,77.8478828634722
2023-11-16,82.33000656674585
2023-11-17,81.55405805262652
2023-11-20,82.38109761799164
2023-11-21,85.26299612032123
2023-11-22,86.04470333479439
2023-11-23,86.57427729973237
2023-11-24,89.13015119786932
2023-11-27,89.41685912082937
2023-11-28,86.78086631991958
2023-11-29,85.6210668269831
2023-11-30,86.53386415226565
2023-12-01,83.88160488988052
2023-12-04,85.50170145686296
2023-12-05,83.72949305758442
2023-12-06,83.32144301699003
2023-12-07,84.82867913735839
2023-12-08,87.98882105767673
2023-12-11,87.93183085876778
2023-12-12,86.85490581724679
2023-12-13,83.62231751087182
2023-12-14,85.15940246149505
2023-12-15,88.12220960223009
2023-12-18,90.55808453035782
2023-12-19,88.16640131665393
2023-12-20,84.58238191744184
2023-12-21,82.76224090518906
2023-12-22,82.31738290915224
2023-12-25,82.91901963656717
2023-12-26,81.81128500591048
2023-12-27,78.00227417123186
2023-12-28,78.03860274765913
2023-12-29,75.79793838466996
2024-01-01,74.59204705296183
2024-01-02,76.21657028477792
2024-01-03,74.1016512287201
2024-01-04,76.12303588685828
2024-01-05,76.32652200579527
2024-01-08,77.75985434837591
2024-01-09,77.79714433622874
2024-01-10,78.20272106734434
2024-01-11,77.99236736953677
2024-01-12,79.45340382190815
2024-01-15,81.14750884127231
2024-01-16,77.87811924474406
2024-01-17,77.91437263727816
2024-01-18,77.41617750969169
2024-01-19,76.20546585749966
2024-01-22,74.85153024135477
2024-01-23,74.56554352288556
2024-01-24,76.5240351890169
2024-01-25,77.47444094415803
2024-01-26,79.09840547952872
2024-01-29,77.78739142506127
2024-01-30,76.85405938021815
2024-01-31,77.63542732757448
2024-02-01,79.30589131486423
2024-02-02,79.35770957788934
2024-02-05,82.83474162806601
2024-02-06,81.69180256828955
2024-02-07,83.7526008631215
2024-02-08,82.32750624083658
2024-02-09,82.17504595661103
2024-02-12,83.75559485041425
2024-02-13,85.88022333834564
2024-02-14,88.64314290768095
2024-02-15,88.43448564603936
2024-02-16,88.03437119260408
2024-02-19,89.22500888237448
2024-02-20,88.4015639446315
2024-02-21,92.13106942106404
2024-02-22,90.2473911310761
2024-02-23,91.50219356120515
2024-02-26,91.20175986345077
2024-02-27,94.81041814304413
2024-02-28,92.96603772417205
2024-02-29,92.9243358280809
2024-03-01,92.47011427952054
2024-03-04,97.1840061720882
2024-03-05,94.93334848831906
2024-03-06,99.063094584973
2024-03-07,99.75416249678699
2024-03-08,98.44436996342574
2024-03-11,97.07638429202724
2024-03-12,94.95457774464839
2024-03-13,93.5461352302414
2024-03-14,90.6870477737596
2024-03-15,91.65527226180234
2024-03-18,87.88161512837593
2024-03-19,87.0583527035475
2024-03-20,82.87903165508934
2024-03-21,83.24471089626279
2024-03-22,86.84645311954834
2024-03-25,88.97866704914834
2024-03-26,90.56142025548309
2024-03-27,88.82665966267996
2024-03-28,91.5063068078188
2024-03-29,91.84503587173059
2024-04-01,92.1357865067266
2024-04-02,90.31135121903927
2024-04-03,87.75467322441233
2024-04-04,86.50636760568617
2024-04-05,83.99932033773328
2024-04-08,87.4076121708296
2024-04-09,88.16908332176375
2024-04-10,93.93989895969511
2024-04-11,93.30562227944496
2024-04-12,94.61927800065013
2024-04-15,99.30436362221099
2024-04-16,104.06227542827857
2024-04-17,105.55386986045643
2024-04-18,103.54738554525255
2024-04-19,106.01046495431189
2024-04-22,106.84473394537596
2024-04-23,104.27164262720959
2024-04-24,102.23774296242841
2024-04-25,102.8522688500471
2024-04-26,101.81335052106627
2024-04-29,100.99405485324152
2024-04-30,104.36292841258847
2024-05-01,101.10273583091522
2024-05-02,102.14533698452163
2024-05-03,103.96745131719186
2024-05-06,105.28265171554384
2024-05-07,105.43859524861725
2024-05-08,107.57505361737427
2024-05-09,104.13429474299436
2024-05-10,102.7931859666282
2024-05-13,98.8969830547569
2024-05-14,95.41597683553893
2024-05-15,96.16093608404174
2024-05-16,95.62693045342716
2024-05-17,98.79926896582703
2024-05-20,97.52211200328969
2024-05-21,96.43316094165618
2024-05-22,93.62280449698378
2024-05-23,92.9409651873496
2024-05-24,91.73807056308581
2024-05-27,92.4586846029178
2024-05-28,91.85788667669378
2024-05-29,92.20583805325356
2024-05-30,92.69561919723456
2024-05-31,94.14152906920923
2024-06-03,92.61804920631477
2024-06-04,89.16355224416971
2024-06-05,88.09241898644693
2024-06-06,88.62167148291798
2024-06-07,90.88499102370982
2024-06-10,87.23915507857588
2024-06-11,84.27876474651887
2024-06-12,80.70021726343892
2024-06-13,80.43061593981909
2024-06-14,78.50872817249143
2024-06-17,78.36511083184148
2024-06-18,78.7547810228498
2024-06-19,80.56658996360359
2024-06-20,81.68911910519631
2024-06-21,83.66938119897002
2024-06-24,82.19156964759667
2024-06-25,83.36657767015956
2024-06-26,85.34108829562935
2024-06-27,85.50845376205459
2024-06-28,84.86355447577452
2024-07-01,85.14398602601187
2024-07-02,85.83539944909039
2024-07-03,86.411967852049
2024-07-04,88.1705004511546
2024-07-05,88.53146809819346
2024-07-08,84.9694623944099
2024-07-09,87.73836247171793
2024-07-10,89.36963174267524
2024-07-11,89.88642328604185
2024-07-12,91.14248844584358
2024-07-15,90.29030708836413
2024-07-16,89.63248202988049
2024-07-17,88.88324235883383
2024-07-18,89.75536000582197
2024-07-19,89.51275120481709
2024-07-22,88.37666868126877
2024-07-23,84.05455863999362
2024-07-24,82.0411441733815
2024-07-25,82.04917368583176
2024-07-26,80.88204457617245
2024-07-29,81.53406832422702
2024-07-30,82.85675762939073
2024-07-31,85.42566316674137
2024-08-01,86.7565444201719
2024-08-02,85.59268620379733
2024-08-05,88.18630176436318
2024-08-06,86.84833610704436
2024-08-07,87.57269282847976
2024-08-08,88.56804305590921
2024-08-09,88.39543061515704
2024-08-12,84.42722228937475
2024-08-13,84.57060676182626
2024-08-14,81.49718890426266
2024-08-15,79.0176858977712
2024-08-16,76.47270341157663
2024-08-19,75.6444953292158
2024-08-20,76.94789347756677
2024-08-21,77.45298772569787
2024-08-22,80.41256400050288
2024-08-23,80.54425328406593
2024-08-26,78.44431948430258
2024-08-27,77.34540166909522
2024-08-28,79.27408655985715
2024-08-29,77.91592218316546
2024-08-30,79.1442691328296
2024-09-02,77.24430309199091
2024-09-03,76.76849091315647
2024-09-04,76.89696726123003
2024-09-05,78.86072702784827
2024-09-06,80.40022388378424
2024-09-09,79.67467602797386
2024-09-10,82.33894091346606
2024-09-11,83.97982868333513
2024-09-12,83.70187743966345
2024-09-13,85.35548541984838
2024-09-16,83.69311197575465
2024-09-17,83.76329985879424
2024-09-18,85.35471609452757
2024-09-19,82.68059969591559
2024-09-20,81.50664396562415
2024-09-23,80.59238184398718
2024-09-24,80.88115772094851
2024-09-25,81.90110350382251
2024-09-26,81.30599379117785
2024-09-27,81.00441692366218
2024-09-30,81.00322415084325
2024-10-01,81.56791528327169
2024-10-02,79.61575059981514
2024-10-03,80.85183755188885
2024-10-04,79.16901676928212
2024-10-07,83.34037546254139
2024-10-08,82.30581244568167
2024-10-09,77.63467363841062
2024-10-10,79.71427420940837
2024-10-11,80.53249290143107
2024-10-14,79.64915403508846
2024-10-15,78.90484098083816
2024-10-16,79.9105958892321
2024-10-17,79.35858625493422
2024-10-18,76.64368980494861
2024-10-21,72.16558951824906
2024-10-22,71.25347668087328
2024-10-23,72.1359345771034
2024-10-24,73.8560444321887
2024-10-25,70.9662366340354
2024-10-28,69.862796527152
2024-10-29,69.66622678791275
2024-10-30,69.58150463524247
2024-10-31,68.44396198598614
2024-11-01,68.20873601659696
2024-11-04,67.52982077129595
2024-11-05,65.07531947863522
2024-11-06,65.23748220264082
2024-11-07,65.38798695537601
2024-11-08,65.01807175600288
2024-11-11,65.87145291824206
2024-11-12,66.51889765329102
2024-11-13,65.64022341258611
2024-11-14,65.79770098213513
2024-11-15,68.05388396298575
2024-11-18,66.2317614416105
2024-11-19,66.70744903272137
2024-11-20,65.74311583160673
2024-11-21,66.80516650569227
2024-11-22,67.13675906760533
2024-11-25,68.45092714917364
2024-11-26,67.99927917873364
2024-11-27,68.45001419362852
2024-11-28,68.26999270036497
2024-11-29,65.14161004970248
2024-12-02,63.42889816602163
2024-12-03,61.99645514926638
2024-12-04,60.857761870925216
2024-12-05,63.15333263884292
2024-12-06,63.107357119631814
2024-12-09,63.20821732615692
2024-12-10,65.02236293835816
2024-12-11,65.76326156827564
2024-12-12,66.0491283946512
2024-12-13,66.76318708073566
2024-12-16,66.6605173686769
2024-12-17,67.76156942736043
2024-12-18,66.2983809336944
2024-12-19,66.86946133039065
2024-12-20,66.12971915067472
2024-12-23,65.56726640028242
2024-12-24,64.99972146739668
2024-12-25,66.29311454568753
2024-12-26,67.26500366310148
2024-12-27,68.52363550226033
2024-12-30,69.38087859956048
2024-12-31,69.00821544865394
