Date,PH
2023-08-01,426.14177375449447
2023-08-02,428.536425560211
2023-08-03,421.989095639037
2023-08-04,426.0710937985585
2023-08-07,434.2742873862616
2023-08-08,420.6319895108389
2023-08-09,411.51184627826206
2023-08-10,422.7993405653617
2023-08-11,428.8690203285426
2023-08-14,433.58080270035674
2023-08-15,443.9765291957149
2023-08-16,436.67022400116235
2023-08-17,423.29293542267925
2023-08-18,421.3966192074379
2023-08-21,413.67659044647996
2023-08-22,424.4251911647224
2023-08-23,417.12720366056
2023-08-24,429.70365227477294
2023-08-25,422.6208971407269
2023-08-28,425.42308081437864
2023-08-29,434.5677752147962
2023-08-30,430.5389381083207
2023-08-31,440.87175346616243
2023-09-01,459.14020100426984
2023-09-04,455.977342370773
2023-09-05,462.82926493328637
2023-09-06,452.45155160649733
2023-09-07,462.9737283595069
2023-09-08,463.7501754651147
2023-09-11,467.81870591922416
2023-09-12,470.34704833944494
2023-09-13,485.13261366531356
2023-09-14,479.04216043453386
2023-09-15,460.6759715344859
2023-09-18,458.27708677930093
2023-09-19,461.7859307487163
2023-09-20,474.18092446977323
2023-09-21,480.08380457952563
2023-09-22,491.326026253418
2023-09-25,494.6674706805051
2023-09-26,499.9897621214319
2023-09-27,496.9783438696853
2023-09-28,492.8846821777945
2023-09-29,494.7614158433582
2023-10-02,492.9823043887935
2023-10-03,500.699904880012
2023-10-04,514.720822998319
2023-10-05,527.9696966223408
2023-10-06,523.2309039511056
2023-10-09,512.9764655551179
2023-10-10,508.78089212836187
2023-10-11,524.6904858557738
2023-10-12,508.14642034343217
2023-10-13,503.9172404810986
2023-10-16,517.5122992956094
2023-10-17,507.55261656892685
2023-10-18,507.79871369851185
2023-10-19,527.8702725830673
2023-10-20,538.4290799900535
2023-10-23,538.1248759230228
2023-10-24,551.292447627093
2023-10-25,558.0783036598353
2023-10-26,549.5044061116455
2023-10-27,559.5163418350902
2023-10-30,541.5460448882376
2023-10-31,541.9977302631792
2023-11-01,540.7411298053803
2023-11-02,535.8956595305368
2023-11-03,534.0863302032684
2023-11-06,543.3056297319474
2023-11-07,520.4791922267722
2023-11-08,532.2447658757492
2023-11-09,529.4265536196878
2023-11-10,532.2740715481518
2023-11-13,531.3240752414634
2023-11-14,530.1476376078098
2023-11-15,522.935000046999
2023-11-16,531.3921546908682
2023-11-17,533.4414909390574
2023-11-20,535.2881810388183
2023-11-21,530.4569802354779
2023-11-22,544.5738399877265
2023-11-23,540.5259115596815
2023-11-24,545.1654114111072
2023-11-27,535.3837414633747
2023-11-28,531.8893190383858
2023-11-29,544.5085640444541
2023-11-30,541.9324631063831
2023-12-01,557.0820613636859
2023-12-04,545.8397145086117
2023-12-05,551.2866707297887
2023-12-06,556.3843550515679
2023-12-07,549.0420941222063
2023-12-08,563.7660105194872
2023-12-11,555.4524893404434
2023-12-12,558.2312382475255
2023-12-13,567.6118263946225
2023-12-14,555.776805196506
2023-12-15,551.3146134195009
2023-12-18,558.4048455856047
2023-12-19,560.4198801037143
2023-12-20,545.0024316365783
2023-12-21,530.6521131432909
2023-12-22,520.2956503853325
2023-12-25,536.3434143834786
2023-12-26,526.5691368624708
2023-12-27,522.608604506521
2023-12-28,532.419796223435
2023-12-29,532.3445814473635
2024-01-01,513.1680301410145
2024-01-02,521.9647006859107
2024-01-03,541.2943302375053
2024-01-04,536.197279702261
2024-01-05,519.6425510828202
2024-01-08,523.052199619538
2024-01-09,500.9890098849232
2024-01-10,499.25995766179886
2024-01-11,493.10310706696106
2024-01-12,497.86884138917935
2024-01-15,495.34006317789704
2024-01-16,501.9165651100849
2024-01-17,509.0067763935536
2024-01-18,491.29509249306386
2024-01-19,498.3257273899332
2024-01-22,495.92500159841836
2024-01-23,487.9154011289268
2024-01-24,475.90887376062943
2024-01-25,470.34591897782167
2024-01-26,463.373337043173
2024-01-29,455.73981247294597
2024-01-30,469.2377012231734
2024-01-31,450.3524950367784
2024-02-01,461.1096443132389
2024-02-02,468.6087742374937
2024-02-05,470.3978149409209
2024-02-06,477.72243648564205
2024-02-07,494.09827773698396
2024-02-08,490.08048112265067
2024-02-09,483.86725271114517
2024-02-12,491.2393420547419
2024-02-13,499.5022752397634
2024-02-14,498.52849913818136
2024-02-15,492.9337999967351
2024-02-16,489.8236090954804
2024-02-19,485.6785297089444
2024-02-20,497.90486014812024
2024-02-21,498.0213447942951
2024-02-22,499.9645574987375
2024-02-23,507.0210856985259
2024-02-26,493.41578682837553
2024-02-27,495.2762027914241
2024-02-28,486.9732548241602
2024-02-29,496.6302875901017
2024-03-01,526.0607887016498
2024-03-04,511.1931496178476
2024-03-05,512.5165697097759
2024-03-06,512.8594049173321
2024-03-07,510.2358755434215
2024-03-08,529.3889500648493
2024-03-11,506.75007886799693
2024-03-12,502.3278786048832
2024-03-13,497.6088966994624
2024-03-14,509.7405024820959
2024-03-15,505.8324199736016
2024-03-18,514.1822668678577
2024-03-19,507.697972198262
2024-03-20,507.51993539744853
2024-03-21,513.5839660340711
2024-03-22,508.04331318756323
2024-03-25,499.83217937283064
2024-03-26,487.23026717287763
2024-03-27,480.80770887506935
2024-03-28,478.70675463685615
2024-03-29,471.7038592658414
2024-04-01,478.7041921678874
2024-04-02,472.3771948148549
2024-04-03,486.1871349024398
2024-04-04,485.6941897591164
2024-04-05,469.92285607101843
2024-04-08,461.9391574084798
2024-04-09,443.39362034126134
2024-04-10,440.1797139270804
2024-04-11,444.29311295375516
2024-04-12,441.0049950971598
2024-04-15,449.1071312992751
2024-04-16,459.3152894981415
2024-04-17,462.75499353514726
2024-04-18,456.46680803347135
2024-04-19,459.1973559154962
2024-04-22,458.17040380301756
2024-04-23,454.9547344727859
2024-04-24,445.54233121269056
2024-04-25,439.53278821545825
2024-04-26,446.24710765362914
2024-04-29,444.1241990664772
2024-04-30,444.97105695199593
2024-05-01,433.0084054162813
2024-05-02,434.1446948045195
2024-05-03,431.6773654111618
2024-05-06,417.9684189010503
2024-05-07,424.29117094260715
2024-05-08,429.2706373164854
2024-05-09,420.2774933441563
2024-05-10,408.93246679561787
2024-05-13,417.58624392354886
2024-05-14,413.2876007391487
2024-05-15,413.9913399941455
2024-05-16,412.18047373752756
2024-05-17,406.00910508964057
2024-05-20,415.16612052143444
2024-05-21,429.1732471041202
2024-05-22,424.7515623788092
2024-05-23,409.71095060557894
2024-05-24,412.1906544654496
2024-05-27,411.3420358608509
2024-05-28,410.55231731700934
2024-05-29,409.3447486296137
2024-05-30,411.9141708298068
2024-05-31,414.5261035426836
2024-06-03,402.8816703044243
2024-06-04,396.07644474499915
2024-06-05,396.98967704163573
2024-06-06,388.38786060728705
2024-06-07,390.34438287087846
2024-06-10,394.23457806805874
2024-06-11,394.5866986438718
2024-06-12,384.5128414842323
2024-06-13,373.9762535749863
2024-06-14,378.0460326872721
2024-06-17,378.8572570656972
2024-06-18,386.27978772860195
2024-06-19,380.22669550895085
2024-06-20,386.15541796255155
2024-06-21,385.3727543800357
2024-06-24,387.738883639386
2024-06-25,380.92817925446275
2024-06-26,389.5052714184494
2024-06-27,390.5434722310143
2024-06-28,392.1143312050213
2024-07-01,381.6681814236781
2024-07-02,381.96965644687486
2024-07-03,386.96043555939553
2024-07-04,383.73767970228374
2024-07-05,374.2589317612477
2024-07-08,383.3189706111948
2024-07-09,375.42868050897346
2024-07-10,365.8975376931142
2024-07-11,354.20563142443524
2024-07-12,357.5238347796372
2024-07-15,358.2375779837517
2024-07-16,349.56496582751635
2024-07-17,344.515530844034
2024-07-18,340.43301642751135
2024-07-19,342.7744244636573
2024-07-22,343.56726172580505
2024-07-23,354.2188351675427
2024-07-24,362.5399632544761
2024-07-25,354.9495918388929
2024-07-26,362.1191471785881
2024-07-29,361.52132836222194
2024-07-30,361.3019775742975
2024-07-31,372.2322981853115
2024-08-01,361.7250186018689
2024-08-02,362.82654011577034
2024-08-05,363.7533513098801
2024-08-06,358.1773099975929
2024-08-07,367.22488746681427
2024-08-08,368.0718589877562
2024-08-09,371.5242193745196
2024-08-12,373.14468889951223
2024-08-13,375.0045389434439
2024-08-14,372.05455699465824
2024-08-15,378.4020272701349
2024-08-16,380.10286239350137
2024-08-19,375.0994360207628
2024-08-20,366.51373710368
2024-08-21,359.47661929853837
2024-08-22,352.19822997831716
2024-08-23,354.7948476951115
2024-08-26,355.4086709075542
2024-08-27,345.65804251416273
2024-08-28,341.7519162264641
2024-08-29,341.18479898945185
2024-08-30,346.5381567467595
2024-09-02,335.66620756045563
2024-09-03,338.8301117338651
2024-09-04,334.5203061973499
2024-09-05,343.1242432608984
2024-09-06,348.32037623048717
2024-09-09,356.49703962245496
2024-09-10,357.77335818883716
2024-09-11,353.6519896713388
2024-09-12,351.1713730003438
2024-09-13,363.70182038285947
2024-09-16,357.16314446720327
2024-09-17,364.4155221921261
2024-09-18,371.4186868542701
2024-09-19,371.3400451166124
2024-09-20,362.5455384241251
2024-09-23,368.42288634126754
2024-09-24,370.12056528742715
2024-09-25,362.1985674601869
2024-09-26,375.1958517941129
2024-09-27,384.8953874858306
2024-09-30,382.2826642898948
2024-10-01,398.8624172998319
2024-10-02,392.50518702549766
2024-10-03,398.99544514481636
2024-10-04,390.66620942207584
2024-10-07,397.13700472473096
2024-10-08,399.49929342112165
2024-10-09,400.08151469531145
2024-10-10,395.39193232953585
2024-10-11,397.9707693216498
2024-10-14,406.12657232367525
2024-10-15,394.6036056638412
2024-10-16,389.74307525129177
2024-10-17,378.557059523131
2024-10-18,399.2468866619989
2024-10-21,386.2990509605544
2024-10-22,391.31882550756484
2024-10-23,393.8683675378919
2024-10-24,392.4668827070346
2024-10-25,402.1450197370164
2024-10-28,416.6925193967825
2024-10-29,409.45871462198875
2024-10-30,430.6133045655799
2024-10-31,423.809155431233
2024-11-01,432.76802379239564
2024-11-04,448.3744305038017
2024-11-05,445.3485858388426
2024-11-06,451.8914702920567
2024-11-07,440.9079800607304
2024-11-08,444.36602995988864
2024-11-11,461.83906623000337
2024-11-12,457.1889728575477
2024-11-13,469.7598935593315
2024-11-14,473.4265995885889
2024-11-15,476.4249164326632
2024-11-18,484.7757742812985
2024-11-19,480.24013881863846
2024-11-20,492.69818829482176
2024-11-21,491.5343055384625
2024-11-22,486.7032877457704
2024-11-25,505.63839189073167
2024-11-26,502.35316369201854
2024-11-27,516.3932465813639
2024-11-28,521.8491865916809
2024-11-29,528.9069487797074
2024-12-02,521.8157407860961
2024-12-03,532.796920574029
2024-12-04,523.6787063862369
2024-12-05,503.6665286564793
2024-12-06,501.9192766115709
2024-12-09,493.72378983079767
2024-12-10,507.6510145231281
2024-12-11,505.74978711330505
2024-12-12,520.3057537248054
2024-12-13,513.6506437597048
2024-12-16,507.0605084521129
2024-12-17,503.75954706022804
2024-12-18,502.80935276613343
2024-12-19,493.5589602794341
2024-12-20,488.00428680315036
2024-12-23,500.6246347780579
2024-12-24,480.2492627507497
2024-12-25,479.6391026936806
2024-12-26,474.3254099272866
2024-12-27,463.0680611588506
2024-12-30,468.03497820635897
2024-12-31,475.499597007313
