Date,MET
2023-08-08,683.3969642694625
2023-08-09,685.9715530093632
2023-08-10,684.8513212364833
2023-08-11,691.0646883110633
2023-08-14,707.6232294580849
2023-08-15,705.3445524433665
2023-08-16,727.6512771796362
2023-08-17,723.7174276866139
2023-08-18,707.6212167146659
2023-08-21,705.4420332661429
2023-08-22,708.4782798128001
2023-08-23,698.960210482793
2023-08-24,706.8649961951077
2023-08-25,711.9310785094926
2023-08-28,713.6720913240458
2023-08-29,717.78525624116
2023-08-30,710.888259546897
2023-08-31,718.1802564899012
2023-09-01,725.3576800728117
2023-09-04,728.5459201433533
2023-09-05,729.5974538664204
2023-09-06,734.63238920931
2023-09-07,731.9831967800566
2023-09-08,727.6818811576059
2023-09-11,717.7076347890413
2023-09-12,694.1832347103891
2023-09-13,678.9574084873708
2023-09-14,678.8506317150566
2023-09-15,671.9818759063123
2023-09-18,672.9852376891428
2023-09-19,654.3363702197086
2023-09-20,650.482838898924
2023-09-21,656.8652589119465
2023-09-22,666.2963897485912
2023-09-25,656.0400594365191
2023-09-26,648.3943921206252
2023-09-27,666.5401788734623
2023-09-28,673.752498893873
2023-09-29,690.3247529954078
2023-10-02,684.2001718177299
2023-10-03,695.4020059087784
2023-10-04,678.5115495068101
2023-10-05,695.275358339011
2023-10-06,690.4305281713408
2023-10-09,717.227734044019
2023-10-10,719.3010553059783
2023-10-11,733.7762653118291
2023-10-12,734.4871058870805
2023-10-13,720.266681154413
2023-10-16,709.0745913419055
2023-10-17,716.9238848577809
2023-10-18,728.8304442276641
2023-10-19,725.3256910987853
2023-10-20,728.6364068654862
2023-10-23,720.2322939271842
2023-10-24,718.9297800800123
2023-10-25,725.3488117470603
2023-10-26,721.2178799596498
2023-10-27,724.2652556601996
2023-10-30,717.3380585646751
2023-10-31,730.5582435101558
2023-11-01,726.2532094072966
2023-11-02,713.929766450807
2023-11-03,708.2255195493705
2023-11-06,723.6754656196429
2023-11-07,721.354528615302
2023-11-08,727.4396145874508
2023-11-09,746.934634783341
2023-11-10,744.773543113237
2023-11-13,735.6893962889268
2023-11-14,754.2023578946696
2023-11-15,757.0150821599049
2023-11-16,758.4140114644995
2023-11-17,757.6956272460241
2023-11-20,762.2413503417491
2023-11-21,762.6679332176435
2023-11-22,786.8615737735641
2023-11-23,793.7950598262331
2023-11-24,781.4085018364921
2023-11-27,759.3306269576817
2023-11-28,757.619016020188
2023-11-29,747.8153621679897
2023-11-30,752.5313758770843
2023-12-01,736.1724109971018
2023-12-04,757.2076336989147
2023-12-05,740.1337270064017
2023-12-06,739.7526589532556
2023-12-07,727.9039605730303
2023-12-08,730.2774401257582
2023-12-11,740.9247306074323
2023-12-12,721.0730303139115
2023-12-13,715.3965218550785
2023-12-14,727.8142223891763
2023-12-15,757.8129485516495
2023-12-18,748.1750578277222
2023-12-19,739.6747496951695
2023-12-20,735.1346862674593
2023-12-21,745.8381450546627
2023-12-22,754.3686613870462
2023-12-25,762.0332041769102
2023-12-26,746.9769371122892
2023-12-27,758.265515783359
2023-12-28,774.7861500258091
2023-12-29,778.7984811499404
2024-01-01,784.3899756850356
2024-01-02,766.6782648883068
2024-01-03,766.6247172975692
2024-01-04,775.3323429273572
2024-01-05,784.9418711522443
2024-01-08,769.1016071267088
2024-01-09,767.991031950416
2024-01-10,788.2692319499882
2024-01-11,805.9813820832314
2024-01-12,805.178663117769
2024-01-15,800.0789049621401
2024-01-16,803.8559722487149
2024-01-17,793.0968347199549
2024-01-18,804.444582173103
2024-01-19,780.80615067892
2024-01-22,762.3621894900724
2024-01-23,758.8346554914582
2024-01-24,744.1083522257302
2024-01-25,746.6178758653945
2024-01-26,750.0897693051096
2024-01-29,761.6845354259005
2024-01-30,749.2505480876309
2024-01-31,727.1451632255547
2024-02-01,723.2496921836367
2024-02-02,737.1678731481989
2024-02-05,739.227837643449
2024-02-06,729.7250541316284
2024-02-07,733.5561149253706
2024-02-08,744.1953594282471
2024-02-09,736.6502750277028
2024-02-12,739.4527559681329
2024-02-13,744.1467824052686
2024-02-14,737.7732880480411
2024-02-15,753.6306251464181
2024-02-16,762.4145424774075
2024-02-19,761.9945367211204
2024-02-20,787.0702407777918
2024-02-21,780.1354045870894
2024-02-22,750.6336352381012
2024-02-23,763.7347981192188
2024-02-26,750.9007463162044
2024-02-27,760.98739078742
2024-02-28,781.1041272036246
2024-02-29,786.6656659189522
2024-03-01,789.5086407553075
2024-03-04,791.3138257514347
2024-03-05,783.7213367988132
2024-03-06,796.5588196468175
2024-03-07,793.0897148980869
2024-03-08,784.5934667704803
2024-03-11,799.8726143314019
2024-03-12,830.9100458783366
2024-03-13,846.3507914219462
2024-03-14,840.3172387718913
2024-03-15,817.6506910529243
2024-03-18,821.7384401852917
2024-03-19,806.5385553522503
2024-03-20,824.2053138313164
2024-03-21,816.080561750258
2024-03-22,804.8871236476822
2024-03-25,808.9400586931226
2024-03-26,814.982420698478
2024-03-27,801.9830505859085
2024-03-28,805.5939104990006
2024-03-29,804.0497843909579
2024-04-01,819.8938265528521
2024-04-02,811.3545643886196
2024-04-03,809.6669691597872
2024-04-04,785.6537725343469
2024-04-05,778.7629557068354
2024-04-08,777.9250961229525
2024-04-09,776.1142513688765
2024-04-10,784.6331708018263
2024-04-11,788.1300793009744
2024-04-12,774.7801198981233
2024-04-15,779.642178419613
2024-04-16,775.5228069872184
2024-04-17,788.1961773334439
2024-04-18,770.4331382143836
2024-04-19,763.5648187914024
2024-04-22,767.9989627269086
2024-04-23,774.6774263767868
2024-04-24,785.8210002015527
2024-04-25,769.8671290425362
2024-04-26,774.8076954378706
2024-04-29,772.4432773173993
2024-04-30,759.8622631515418
2024-05-01,759.6919900380772
2024-05-02,764.3509121377876
2024-05-03,758.3653697031029
2024-05-06,759.6014697789398
2024-05-07,760.9045436568795
2024-05-08,755.5317140175383
2024-05-09,747.4254061182025
2024-05-10,771.4050989130109
2024-05-13,782.0203762843469
2024-05-14,798.1265482058782
2024-05-15,780.3081004085074
2024-05-16,765.6024678595032
2024-05-17,752.7405130306613
2024-05-20,737.7789253777984
2024-05-21,714.9906561919752
2024-05-22,721.8523478272384
2024-05-23,701.0382913555712
2024-05-24,698.1803794286482
2024-05-27,700.1909345503807
2024-05-28,695.9611599713944
2024-05-29,671.5514179527407
2024-05-30,662.3515345012154
2024-05-31,681.2936030491355
2024-06-03,703.427843208748
2024-06-04,700.0284157475076
2024-06-05,702.663262519192
2024-06-06,717.9606685915342
2024-06-07,706.0672490110048
2024-06-10,698.6501036841926
2024-06-11,669.7996216035775
2024-06-12,675.8770575042216
2024-06-13,692.5862662523697
2024-06-14,690.7596710353836
2024-06-17,696.5194239022248
2024-06-18,696.3340590150128
2024-06-19,689.8006761543013
2024-06-20,679.1468919476761
2024-06-21,695.1116020305641
2024-06-24,689.3188641760089
2024-06-25,685.5459965554584
2024-06-26,671.7183774998447
2024-06-27,652.2765615474116
2024-06-28,664.6051261172704
2024-07-01,663.6494179744404
2024-07-02,662.4318632824521
2024-07-03,664.4228592576532
2024-07-04,650.9461559831915
2024-07-05,647.1488253483705
2024-07-08,641.2678786646542
2024-07-09,642.1496856347707
2024-07-10,643.2119129795005
2024-07-11,650.234066649769
2024-07-12,644.128713467802
2024-07-15,639.7418907624457
2024-07-16,653.5777691609167
2024-07-17,660.2334594431696
2024-07-18,636.3315712558369
2024-07-19,642.6917598990754
2024-07-22,640.9538422534215
2024-07-23,626.4778821450701
2024-07-24,617.8294641106801
2024-07-25,601.9398320671795
2024-07-26,610.8537953689244
2024-07-29,614.0887578183249
2024-07-30,607.9227896791156
2024-07-31,597.2509193309024
2024-08-01,617.0816284266884
2024-08-02,625.498445911501
2024-08-05,621.2330854624188
2024-08-06,619.9450767344204
2024-08-07,626.366556242151
2024-08-08,643.2961795151307
2024-08-09,624.6002315466021
2024-08-12,624.3781750305669
2024-08-13,627.7699494768768
2024-08-14,640.0874565118775
2024-08-15,638.289004418534
2024-08-16,647.8347575899137
2024-08-19,648.6569096731926
2024-08-20,642.0425928091148
2024-08-21,640.3194079499273
2024-08-22,644.7969420734815
2024-08-23,670.9600348000663
2024-08-26,678.1262902664356
2024-08-27,683.1891066812553
2024-08-28,694.0190608796787
2024-08-29,705.2059738041407
2024-08-30,738.1433250037925
2024-09-02,741.0019168949525
2024-09-03,770.8721859726329
2024-09-04,742.0032276578595
2024-09-05,739.8694013131886
2024-09-06,749.4012841248611
2024-09-09,752.8930279825954
2024-09-10,766.462520575836
2024-09-11,759.3527620406705
2024-09-12,773.3580586090112
2024-09-13,776.7178483049145
2024-09-16,741.3051590742638
2024-09-17,732.1275987230122
2024-09-18,744.6568468055268
2024-09-19,740.8780037819089
2024-09-20,741.5266874322431
2024-09-23,736.0578464906628
2024-09-24,730.8686264163991
2024-09-25,728.9346109852257
2024-09-26,728.9204326659092
2024-09-27,731.4187654065689
2024-09-30,721.6156782123911
2024-10-01,712.9321922877571
2024-10-02,705.3681775701377
2024-10-03,708.3693381738817
2024-10-04,693.8470706640908
2024-10-07,692.8377288061206
2024-10-08,675.6036500495194
2024-10-09,674.3653302946876
2024-10-10,677.7652922648981
2024-10-11,675.9695539945601
2024-10-14,680.6291514972419
2024-10-15,690.8100756617268
2024-10-16,690.7772623496508
2024-10-17,692.2676029951288
2024-10-18,683.6080944133801
2024-10-21,692.1378365892336
2024-10-22,684.4173852429008
2024-10-23,684.2233924534612
2024-10-24,691.3157968876588
2024-10-25,695.1047989267026
2024-10-28,693.2256399980654
2024-10-29,690.268023703437
2024-10-30,696.2471211205608
2024-10-31,697.1137636854597
2024-11-01,690.6774685900986
2024-11-04,682.6775046764722
2024-11-05,693.2059372505038
2024-11-06,677.3789123732421
2024-11-07,650.5306780773413
2024-11-08,658.3443270932503
2024-11-11,668.2274115844638
2024-11-12,673.925262111396
2024-11-13,679.8055639068411
2024-11-14,665.7117655171294
2024-11-15,668.9527996785725
2024-11-18,677.38475047312
2024-11-19,692.4381009551682
2024-11-20,689.0000107261097
2024-11-21,691.5234163569995
2024-11-22,684.398775242609
2024-11-25,690.5517273898539
2024-11-26,692.5636914408149
2024-11-27,694.5304014497146
2024-11-28,681.2362354429348
2024-11-29,678.26501088042
2024-12-02,680.2800454740297
2024-12-03,680.6752673553677
2024-12-04,656.1477881479126
2024-12-05,663.555559678277
2024-12-06,668.0035902692601
2024-12-09,668.6070843225461
2024-12-10,663.1635005343862
2024-12-11,664.5621449035553
2024-12-12,672.3026110307925
2024-12-13,681.3684023559013
2024-12-16,681.9386867555256
2024-12-17,685.3299567574592
2024-12-18,663.6098728035985
2024-12-19,672.8071926335467
2024-12-20,673.2397346654079
2024-12-23,652.9239008338828
2024-12-24,673.7351676908271
2024-12-25,691.7741756661434
2024-12-26,687.4332234520584
2024-12-27,697.1939085314966
2024-12-30,690.5662115805707
2024-12-31,698.3951114754716
