Date,COP
2023-08-01,413.23142115090064
2023-08-02,416.6065818013066
2023-08-03,416.1498589651161
2023-08-04,412.5522478418127
2023-08-07,402.45858367150146
2023-08-08,413.64964563450957
2023-08-09,425.30623796260943
2023-08-10,424.1796992946367
2023-08-11,424.0890709606682
2023-08-14,423.7375248030842
2023-08-15,430.7235129851442
2023-08-16,430.614073542977
2023-08-17,436.14647116604925
2023-08-18,441.73929419687744
2023-08-21,453.9126477239342
2023-08-22,450.3549398433121
2023-08-23,449.2527293124888
2023-08-24,460.31208600723403
2023-08-25,465.40720455182037
2023-08-28,473.0085202534783
2023-08-29,475.77571403169213
2023-08-30,490.0313273632383
2023-08-31,503.4921351019748
2023-09-01,502.7181426993639
2023-09-04,502.6268868189926
2023-09-05,495.26906468314445
2023-09-06,476.9589363651587
2023-09-07,489.04799304850434
2023-09-08,501.9662610702257
2023-09-11,502.72385555922375
2023-09-12,507.22870164629563
2023-09-13,516.4644926750843
2023-09-14,514.881649068536
2023-09-15,502.2195302878846
2023-09-18,491.18598577811696
2023-09-19,484.6661198468822
2023-09-20,481.29905317052385
2023-09-21,486.5165227249886
2023-09-22,488.1455245941983
2023-09-25,483.65754277505675
2023-09-26,489.7511404079837
2023-09-27,495.7789770027929
2023-09-28,490.8605521769329
2023-09-29,484.75020362478006
2023-10-02,484.5837112164058
2023-10-03,483.6057702074047
2023-10-04,476.1538745256833
2023-10-05,472.2741799227682
2023-10-06,467.204533488336
2023-10-09,472.287689694719
2023-10-10,466.6880223376803
2023-10-11,471.5120283530756
2023-10-12,482.60474099879633
2023-10-13,477.5975056990111
2023-10-16,477.38063823879713
2023-10-17,473.1029193706496
2023-10-18,478.0258783313825
2023-10-19,482.33717459159175
2023-10-20,482.0504006109994
2023-10-23,491.13783267862163
2023-10-24,498.37443365705633
2023-10-25,505.4209594723018
2023-10-26,494.29016418236
2023-10-27,475.56786120169284
2023-10-30,456.2697891846792
2023-10-31,453.5873129188706
2023-11-01,460.50309283340357
2023-11-02,467.2675502464155
2023-11-03,475.08919567383356
2023-11-06,472.2809540788124
2023-11-07,463.8395144192296
2023-11-08,465.1294283020088
2023-11-09,470.92054072967045
2023-11-10,459.8655323527455
2023-11-13,471.86953046119754
2023-11-14,477.78153402910766
2023-11-15,474.861355830943
2023-11-16,475.58263915698285
2023-11-17,485.45830511493597
2023-11-20,485.52978196765696
2023-11-21,472.06789205253807
2023-11-22,485.3528481836754
2023-11-23,490.07419773256623
2023-11-24,472.28653904619307
2023-11-27,474.16513233611084
2023-11-28,476.2492579049148
2023-11-29,489.73913479803423
2023-11-30,479.3326670413257
2023-12-01,481.1201880354389
2023-12-04,484.143087461297
2023-12-05,488.9740644007164
2023-12-06,498.6314203512936
2023-12-07,513.741583114658
2023-12-08,525.6089591071948
2023-12-11,504.79644278119946
2023-12-12,513.543010879922
2023-12-13,518.0819514676026
2023-12-14,526.4510273583314
2023-12-15,543.4744594735894
2023-12-18,532.6355238394347
2023-12-19,540.2474299628085
2023-12-20,540.0840231356939
2023-12-21,539.3226539824224
2023-12-22,537.470194769882
2023-12-25,542.6712070831084
2023-12-26,546.4526895177913
2023-12-27,557.4197277271775
2023-12-28,558.8981315983852
2023-12-29,577.4435482667687
2024-01-01,582.694627465805
2024-01-02,590.3240614854118
2024-01-03,564.4053690013261
2024-01-04,556.8902930152178
2024-01-05,555.8953667107627
2024-01-08,547.7823878578441
2024-01-09,538.8549997001952
2024-01-10,536.6868252037893
2024-01-11,539.1665424609557
2024-01-12,542.7411649372234
2024-01-15,524.428538092962
2024-01-16,515.4966136013139
2024-01-17,525.8126573861994
2024-01-18,515.5026218527425
2024-01-19,516.6877021833984
2024-01-22,522.8085224894895
2024-01-23,511.80012258940275
2024-01-24,513.0012642671447
2024-01-25,513.5147753991291
2024-01-26,515.5118567176058
2024-01-29,515.4442510308103
2024-01-30,505.323479149764
2024-01-31,500.5519304578659
2024-02-01,517.4927327641067
2024-02-02,525.1553201119739
2024-02-05,526.1833603254292
2024-02-06,523.7522761617674
2024-02-07,522.5827580453777
2024-02-08,513.4083105258915
2024-02-09,511.280539676274
2024-02-12,519.0543129724712
2024-02-13,521.6829036351875
2024-02-14,527.828658725235
2024-02-15,509.35841295301657
2024-02-16,507.343893495538
2024-02-19,489.0744156961461
2024-02-20,488.0585966473784
2024-02-21,484.9215225660791
2024-02-22,490.2750572744996
2024-02-23,484.4997563580944
2024-02-26,496.5828745798537
2024-02-27,499.8008322477856
2024-02-28,516.2611252081767
2024-02-29,516.8811753603269
2024-03-01,511.02787247631016
2024-03-04,519.8834478263066
2024-03-05,530.1401822674896
2024-03-06,525.6742401458212
2024-03-07,520.035229396436
2024-03-08,535.9405448316752
2024-03-11,549.353908163899
2024-03-12,547.7337051285205
2024-03-13,554.8781772728066
2024-03-14,552.6014867309653
2024-03-15,543.7861916258602
2024-03-18,553.6406081024394
2024-03-19,547.6157915858435
2024-03-20,536.5631824793767
2024-03-21,548.2626697508232
2024-03-22,554.1949293574953
2024-03-25,549.6471592577424
2024-03-26,547.7436298118427
2024-03-27,555.3990468601503
2024-03-28,559.9919038672367
2024-03-29,547.0723614710244
2024-04-01,541.8813361445
2024-04-02,548.4047104747855
2024-04-03,573.9904256117991
2024-04-04,571.7702355997437
2024-04-05,561.1089593017298
2024-04-08,556.7234387069179
2024-04-09,563.0906616504108
2024-04-10,565.2520263269214
2024-04-11,563.3169735867704
2024-04-12,564.6297738144767
2024-04-15,556.0743858049992
2024-04-16,557.3230785022533
2024-04-17,565.4892194188917
2024-04-18,560.5484985631388
2024-04-19,578.9176187604963
2024-04-22,584.8796873853851
2024-04-23,567.6677195731852
2024-04-24,567.6249049679831
2024-04-25,559.9693794625925
2024-04-26,570.6790992135819
2024-04-29,590.675781091887
2024-04-30,591.4863905320963
2024-05-01,595.0127849393464
2024-05-02,594.5413802642597
2024-05-03,585.1793711982382
2024-05-06,588.1186482942992
2024-05-07,580.8560772592951
2024-05-08,575.8489123463413
2024-05-09,586.8293326708115
2024-05-10,582.7015244281453
2024-05-13,565.7168970223161
2024-05-14,581.4019901734295
2024-05-15,587.1821242916247
2024-05-16,581.9835844923606
2024-05-17,584.7788630154113
2024-05-20,581.7917174141074
2024-05-21,588.2626275271848
2024-05-22,599.3863270513555
2024-05-23,605.7845173620105
2024-05-24,619.0939198932188
2024-05-27,651.0814084145071
2024-05-28,659.5586672162794
2024-05-29,657.1929316548623
2024-05-30,662.9519513875628
2024-05-31,672.4405992084888
2024-06-03,668.7268863328795
2024-06-04,667.7279281436957
2024-06-05,676.7624754197229
2024-06-06,700.4376839012798
2024-06-07,704.7111489938633
2024-06-10,704.4095908251525
2024-06-11,695.3133238660562
2024-06-12,693.7495358407749
2024-06-13,681.4834555700485
2024-06-14,679.0287458154833
2024-06-17,673.1890257488459
2024-06-18,667.1847592990787
2024-06-19,666.7512405264414
2024-06-20,650.630431843583
2024-06-21,648.1168968649547
2024-06-24,674.6124633726756
2024-06-25,685.1410235113997
2024-06-26,675.7702433921891
2024-06-27,690.625432506786
2024-06-28,686.5692411490899
2024-07-01,684.45601730126
2024-07-02,690.5265068385856
2024-07-03,684.8127525519246
2024-07-04,684.4502755377827
2024-07-05,669.4418677610278
2024-07-08,673.1362904613519
2024-07-09,641.8006078810856
2024-07-10,641.0450474341593
2024-07-11,626.0840270035703
2024-07-12,625.0201413665275
2024-07-15,617.4822169528702
2024-07-16,616.9111270097288
2024-07-17,614.3009856896202
2024-07-18,605.9098928748657
2024-07-19,613.21954824521
2024-07-22,606.4424001954862
2024-07-23,602.547517980718
2024-07-24,590.8037753648592
2024-07-25,600.8018426492498
2024-07-26,595.1366127145069
2024-07-29,589.3747965143184
2024-07-30,590.4601698378842
2024-07-31,581.274821471916
2024-08-01,578.8716529124227
2024-08-02,588.6377605602311
2024-08-05,574.285778122201
2024-08-06,572.9240782692359
2024-08-07,580.2613656069965
2024-08-08,598.0260336580388
2024-08-09,587.7963081805144
2024-08-12,603.1911589382466
2024-08-13,612.5602206404736
2024-08-14,602.3397975975109
2024-08-15,616.657277844159
2024-08-16,618.5773195707924
2024-08-19,614.327192361004
2024-08-20,620.874525513032
2024-08-21,642.5385085488485
2024-08-22,648.0098519004573
2024-08-23,636.2905499214398
2024-08-26,644.0386523060563
2024-08-27,639.5551702801414
2024-08-28,641.6214248242292
2024-08-29,638.1446736795116
2024-08-30,646.7711175709538
2024-09-02,630.9217383919605
2024-09-03,638.9323918279304
2024-09-04,633.0729407993362
2024-09-05,639.4239719112778
2024-09-06,637.6355278632308
2024-09-09,637.9283945040339
2024-09-10,630.0102885903246
2024-09-11,617.6953991487985
2024-09-12,621.4275852990954
2024-09-13,612.1501859979359
2024-09-16,620.804155440603
2024-09-17,620.9068264347676
2024-09-18,620.1735209974041
2024-09-19,616.1756635323552
2024-09-20,625.3726217853516
2024-09-23,627.9178016431268
2024-09-24,635.0420321797129
2024-09-25,641.2595028999981
2024-09-26,629.3170356242646
2024-09-27,627.1827879283256
2024-09-30,638.2060335866098
2024-10-01,627.9182380410999
2024-10-02,645.9304151937395
2024-10-03,661.2351736268832
2024-10-04,664.4660273316788
2024-10-07,656.8463897919115
2024-10-08,667.0605359037006
2024-10-09,663.8543873757613
2024-10-10,658.0325954735664
2024-10-11,656.7546613408109
2024-10-14,642.8667500329002
2024-10-15,635.6180076328799
2024-10-16,613.5476620197172
2024-10-17,617.8406614769779
2024-10-18,624.7491325670939
2024-10-21,620.3032925769188
2024-10-22,601.9384998747171
2024-10-23,605.3945215978317
2024-10-24,616.3648404765577
2024-10-25,608.7135404025901
2024-10-28,627.3826940288918
2024-10-29,627.0244222481648
2024-10-30,612.6213066160236
2024-10-31,614.9986125887224
2024-11-01,612.0821121550496
2024-11-04,611.03671688672
2024-11-05,625.8718902250966
2024-11-06,621.6779108816876
2024-11-07,615.6849718283856
2024-11-08,611.7008773705753
2024-11-11,605.6117863804657
2024-11-12,591.9969796226417
2024-11-13,596.2483537737189
2024-11-14,582.7095404132609
2024-11-15,583.1867076304542
2024-11-18,568.5285852616116
2024-11-19,588.0029548036374
2024-11-20,600.8331859326678
2024-11-21,602.9440920038985
2024-11-22,609.3014322902906
2024-11-25,610.6615294618429
2024-11-26,614.8829660779811
2024-11-27,606.5724383978098
2024-11-28,600.3630119709917
2024-11-29,612.2785920705654
2024-12-02,608.5556322797075
2024-12-03,622.8860602169387
2024-12-04,629.667142038526
2024-12-05,647.4997630255345
2024-12-06,655.2604772467182
2024-12-09,656.1361447197661
2024-12-10,679.7029871612059
2024-12-11,678.127811788796
2024-12-12,658.8325940811495
2024-12-13,664.0684389928546
2024-12-16,669.2549157694237
2024-12-17,674.2846032775412
2024-12-18,676.1350999910519
2024-12-19,662.1819553995011
2024-12-20,661.9324694468456
2024-12-23,661.6873962155362
2024-12-24,656.128323920259
2024-12-25,647.1082544051237
2024-12-26,651.6925425382979
2024-12-27,631.9583263509181
2024-12-30,633.0559692825485
2024-12-31,627.7544839559814
