Date,ITW
2023-07-31,73.54954769411299
2023-08-01,72.25936946272198
2023-08-02,68.63882113097382
2023-08-03,70.3458252231582
2023-08-04,67.78015506899526
2023-08-07,67.14183426017155
2023-08-08,68.89890741911326
2023-08-09,68.56142998599174
2023-08-10,67.24919890499064
2023-08-11,70.0865564599501
2023-08-14,70.63803542459661
2023-08-15,70.47502174015673
2023-08-16,70.3020766865965
2023-08-17,71.14731486979319
2023-08-18,73.76984518981546
2023-08-21,72.66454044648422
2023-08-22,69.97904548076151
2023-08-23,65.14430403526364
2023-08-24,64.63707040215992
2023-08-25,63.58801790868745
2023-08-28,64.47762249893604
2023-08-29,61.618966622205015
2023-08-30,61.99419155310737
2023-08-31,61.425755217731556
2023-09-01,61.562168652438004
2023-09-04,61.126342499223504
2023-09-05,61.26581335128816
2023-09-06,60.10219439303718
2023-09-07,60.249242608932356
2023-09-08,58.41157220505271
2023-09-11,56.76085770349366
2023-09-12,57.787726412815935
2023-09-13,57.787887089859844
2023-09-14,58.82083810355603
2023-09-15,57.873630496422926
2023-09-18,57.34111993090348
2023-09-19,56.12759489110853
2023-09-20,56.36824703149362
2023-09-21,60.05701224730106
2023-09-22,57.37247097214188
2023-09-25,57.81435444623981
2023-09-26,57.98268212524362
2023-09-27,59.82370092952205
2023-09-28,59.534687647505656
2023-09-29,57.76087546222164
2023-10-02,58.933247604169594
2023-10-03,60.58969598630189
2023-10-04,60.58892867077839
2023-10-05,61.440136477333134
2023-10-06,60.80850955725878
2023-10-09,57.82978674127284
2023-10-10,57.62835186750036
2023-10-11,57.93098244752422
2023-10-12,57.59495270328861
2023-10-13,56.739222071263995
2023-10-16,56.9738108324575
2023-10-17,58.06854768598269
2023-10-18,58.06208795281654
2023-10-19,58.81305693388607
2023-10-20,59.58356630564903
2023-10-23,60.629187209418276
2023-10-24,61.05219459863019
2023-10-25,60.08408729542144
2023-10-26,60.22221759732097
2023-10-27,59.87587835988119
2023-10-30,59.54591220676662
2023-10-31,61.19620009926711
2023-11-01,61.574734934680464
2023-11-02,64.1353244714439
2023-11-03,65.68180947300723
2023-11-06,67.72561151206796
2023-11-07,67.69039417517999
2023-11-08,64.36207532279155
2023-11-09,63.89891819825722
2023-11-10,64.28410137449484
2023-11-13,62.90418444248335
2023-11-14,63.40496257067469
2023-11-15,60.797632503599225
2023-11-16,62.10730451839525
2023-11-17,62.88157320023374
2023-11-20,65.34195277105754
2023-11-21,64.77721228816017
2023-11-22,63.68103929581181
2023-11-23,67.66023155903112
2023-11-24,66.11104876672397
2023-11-27,64.70241611023116
2023-11-28,63.28960279749705
2023-11-29,62.33881563627846
2023-11-30,61.1591276751135
2023-12-01,62.07240566585309
2023-12-04,64.19452989663658
2023-12-05,64.97537676763228
2023-12-06,65.41282844654447
2023-12-07,68.139375001944
2023-12-08,65.67098067413163
2023-12-11,63.043069859873455
2023-12-12,61.17082938183614
2023-12-13,63.35452769269735
2023-12-14,63.44544739713234
2023-12-15,64.02623260961123
2023-12-18,62.194654214642554
2023-12-19,62.369402750353316
2023-12-20,60.49091332191809
2023-12-21,57.99182163059743
2023-12-22,58.20974869051794
2023-12-25,58.79045715937052
2023-12-26,59.39015680769478
2023-12-27,60.43528830581176
2023-12-28,61.30566638674739
2023-12-29,60.08182663362267
2024-01-01,61.20928217646541
2024-01-02,60.351771696702535
2024-01-03,58.5227964669019
2024-01-04,57.89457245052078
2024-01-05,57.97269678281061
2024-01-08,57.98892562164946
2024-01-09,58.57510017198596
2024-01-10,58.94418800074856
2024-01-11,58.943008478561985
2024-01-12,59.398205983719585
2024-01-15,57.87106872565342
2024-01-16,59.82363871425228
2024-01-17,60.334612197306306
2024-01-18,59.70788680387803
2024-01-19,60.13950128113652
2024-01-22,57.509159448109116
2024-01-23,58.42111733670836
2024-01-24,59.70563201069627
2024-01-25,60.1766771348037
2024-01-26,60.777783186832856
2024-01-29,61.4768790399397
2024-01-30,61.23643110490085
2024-01-31,60.129153524411585
2024-02-01,60.51448148941808
2024-02-02,60.60448122290858
2024-02-05,60.293604830948155
2024-02-06,59.353142336096425
2024-02-07,59.17283111305007
2024-02-08,63.21641754260509
2024-02-09,62.75992160884938
2024-02-12,65.45960305419297
2024-02-13,66.32172169133695
2024-02-14,66.63295842092207
2024-02-15,68.6169816250735
2024-02-16,66.89728960038684
2024-02-19,67.87905181532616
2024-02-20,69.9212688866019
2024-02-21,71.61335660073625
2024-02-22,71.54525703017791
2024-02-23,71.56671273162583
2024-02-26,71.98775588129479
2024-02-27,73.6335189868675
2024-02-28,73.73871326150348
2024-02-29,71.70544137008001
2024-03-01,71.9439821946785
2024-03-04,70.52448264013506
2024-03-05,71.31887779834202
2024-03-06,71.24855413912164
2024-03-07,73.68347778484426
2024-03-08,74.0964765024493
2024-03-11,76.03201404105035
2024-03-12,74.76531021069042
2024-03-13,75.72968910896746
2024-03-14,77.16565134740013
2024-03-15,79.61154721675386
2024-03-18,82.87039203662407
2024-03-19,81.8943913905837
2024-03-20,82.45834151987208
2024-03-21,80.97718520150292
2024-03-22,82.79759099293487
2024-03-25,83.94529188216714
2024-03-26,85.63600140499226
2024-03-27,88.4570635055492
2024-03-28,86.74413774655474
2024-03-29,87.18191876305389
2024-04-01,88.54433207896352
2024-04-02,88.59194374560788
2024-04-03,89.34629248119042
2024-04-04,90.14218540229092
2024-04-05,87.10348538468341
2024-04-08,91.23862746597163
2024-04-09,94.85209996577217
2024-04-10,92.62869923190306
2024-04-11,89.88510249236164
2024-04-12,88.53779983674087
2024-04-15,87.01342008303726
2024-04-16,87.48651720100261
2024-04-17,86.61385480469643
2024-04-18,85.96534487581035
2024-04-19,84.16165731147728
2024-04-22,82.88827867581263
2024-04-23,81.40069081189428
2024-04-24,84.40578811040194
2024-04-25,83.76952167148566
2024-04-26,83.58945555317305
2024-04-29,83.0454679801148
2024-04-30,83.58102227917418
2024-05-01,86.5846085475297
2024-05-02,86.73674342701901
2024-05-03,85.7843663258722
2024-05-06,86.82897387496082
2024-05-07,83.6954936288865
2024-05-08,85.34077016487119
2024-05-09,81.7882029927598
2024-05-10,78.06066845697435
2024-05-13,78.67147640569392
2024-05-14,80.29976331739768
2024-05-15,81.55841347996213
2024-05-16,82.14452798004544
2024-05-17,82.2097822192735
2024-05-20,85.43282022785603
2024-05-21,82.9493342466019
2024-05-22,88.26400421668527
2024-05-23,90.4140488739876
2024-05-24,91.0997064803079
2024-05-27,88.88808775440701
2024-05-28,90.30799754717519
2024-05-29,85.54003825369678
2024-05-30,85.10596395695963
2024-05-31,83.68121762300864
2024-06-03,82.68387502353632
2024-06-04,82.03943095816169
2024-06-05,81.02843463667324
2024-06-06,83.51912808190394
2024-06-07,85.11462209686262
2024-06-10,82.77177695803037
2024-06-11,84.7023837523583
2024-06-12,86.53751223471366
2024-06-13,82.74482311201781
2024-06-14,78.80010571266688
2024-06-17,78.08084243043712
2024-06-18,77.61760448098282
2024-06-19,76.6786925705297
2024-06-20,73.92127739299252
2024-06-21,74.3734619646821
2024-06-24,68.28008183528381
2024-06-25,66.98312663777293
2024-06-26,64.87289077735517
2024-06-27,66.9047809732207
2024-06-28,66.59228242161778
2024-07-01,66.6629509767968
2024-07-02,67.70300346340001
2024-07-03,68.18602303329989
2024-07-04,70.67009600447238
2024-07-05,70.52893673423632
2024-07-08,66.52309185179168
2024-07-09,68.03088654988422
2024-07-10,67.60396598394247
2024-07-11,68.441554157497
2024-07-12,69.64959250526451
2024-07-15,66.83772709348324
2024-07-16,67.29730132565324
2024-07-17,71.20548779562381
2024-07-18,72.42376256710081
2024-07-19,75.9210075684714
2024-07-22,74.70280911785046
2024-07-23,73.9532366978422
2024-07-24,74.62070644429295
2024-07-25,73.2242935727054
2024-07-26,72.96700940591948
2024-07-29,73.66544089894124
2024-07-30,71.91134474992097
2024-07-31,71.3251650356606
2024-08-01,73.33989818147363
2024-08-02,72.93935856615197
2024-08-05,76.45713430634471
2024-08-06,75.5198033091999
2024-08-07,74.8352612062747
2024-08-08,76.65382782061178
2024-08-09,78.10886135679667
2024-08-12,77.59212817507431
2024-08-13,78.25370765066245
2024-08-14,80.52884874826725
2024-08-15,81.72517174444383
2024-08-16,88.31641318899081
2024-08-19,87.09220731086027
2024-08-20,87.36287844044524
2024-08-21,86.01790101189053
2024-08-22,82.28328711925907
2024-08-23,80.32547747332976
2024-08-26,79.88846401649691
2024-08-27,79.99200441119079
2024-08-28,79.76783590287648
2024-08-29,79.01185117237091
2024-08-30,77.20900729443335
2024-09-02,80.76475882257222
2024-09-03,79.199592975871
2024-09-04,85.15846195852991
2024-09-05,84.0715065348496
2024-09-06,86.82827367112516
2024-09-09,86.88507780111688
2024-09-10,86.82526248137088
2024-09-11,90.23379235035067
2024-09-12,88.27956783062143
2024-09-13,91.0939509737741
2024-09-16,92.4081818858963
2024-09-17,93.82791158687523
2024-09-18,92.85994260529466
2024-09-19,93.71632999746902
2024-09-20,93.77588126205238
2024-09-23,96.9564443232382
2024-09-24,100.20544800544688
2024-09-25,98.60361654258561
2024-09-26,98.62265856212207
2024-09-27,99.26970882310081
2024-09-30,103.44656472171997
2024-10-01,104.30673623651758
2024-10-02,108.22880414091044
2024-10-03,112.6190449774013
2024-10-04,111.70495618654749
2024-10-07,110.89712463759402
2024-10-08,110.82390475358828
2024-10-09,111.96506614177952
2024-10-10,112.42571033810314
2024-10-11,117.63909637686169
2024-10-14,122.42767295121546
2024-10-15,122.04679237231812
2024-10-16,124.10876506560687
2024-10-17,127.76420467576916
2024-10-18,126.96677473406723
2024-10-21,125.26465811405826
2024-10-22,124.69216551746646
2024-10-23,125.99204604169995
2024-10-24,126.98029260349489
2024-10-25,129.4787329775471
2024-10-28,130.6223571115866
2024-10-29,133.02207820066002
2024-10-30,134.1928470083307
2024-10-31,137.92553214155575
2024-11-01,135.5480425984846
2024-11-04,131.7967982022002
2024-11-05,136.31523284428587
2024-11-06,137.55124747866034
2024-11-07,139.79685365544893
2024-11-08,140.61520640444124
2024-11-11,138.40237454189878
2024-11-12,139.49942549611345
2024-11-13,140.6480849188665
2024-11-14,143.89792599645017
2024-11-15,145.83854114754072
2024-11-18,151.18840099981145
2024-11-19,153.90162094253634
2024-11-20,157.29981262565803
2024-11-21,156.32653361105696
2024-11-22,156.840259805153
2024-11-25,157.17026664453456
2024-11-26,151.62431161749413
2024-11-27,152.42505965464295
2024-11-28,157.11675237901468
2024-11-29,155.08264092834654
2024-12-02,154.72704128016304
2024-12-03,155.41854696253992
2024-12-04,157.42880594142102
2024-12-05,154.2797358481871
2024-12-06,159.6127017836415
2024-12-09,167.33709874486877
2024-12-10,157.2188968284932
2024-12-11,157.44187352323328
2024-12-12,155.22376190670246
2024-12-13,148.10721606053883
2024-12-16,144.16306601097045
2024-12-17,138.08078279517466
2024-12-18,142.2441073837892
2024-12-19,142.25871509111008
2024-12-20,152.17179715759588
2024-12-23,155.8343242867079
2024-12-24,153.83993465498864
2024-12-25,157.20475650797067
2024-12-26,157.08379381309103
2024-12-27,157.9120526542643
2024-12-30,155.35498364878956
2024-12-31,155.92392232322015
