Date,CPB
2023-08-03,506.6631185596461
2023-08-04,506.2562994588054
2023-08-07,501.15954427342484
2023-08-08,494.3944213351021
2023-08-09,499.93569440190987
2023-08-10,507.7436868710763
2023-08-11,520.1167135614565
2023-08-14,518.5951404226184
2023-08-15,513.6255661378478
2023-08-16,520.9193008876254
2023-08-17,516.1498521482703
2023-08-18,516.2483714041301
2023-08-21,523.1437639437336
2023-08-22,520.0278361355273
2023-08-23,511.44304467655763
2023-08-24,512.9095028185616
2023-08-25,517.5225237803141
2023-08-28,518.2309323001698
2023-08-29,522.765277680225
2023-08-30,504.5777346791329
2023-08-31,514.9733619517382
2023-09-01,521.5825830411276
2023-09-04,527.8612276439453
2023-09-05,535.6141376451678
2023-09-06,535.8511377385922
2023-09-07,516.486094683823
2023-09-08,534.4201670168355
2023-09-11,540.4227305460183
2023-09-12,536.167864438051
2023-09-13,542.5192108453276
2023-09-14,541.3509079049124
2023-09-15,537.6962510116797
2023-09-18,536.4911774601625
2023-09-19,542.1445838604441
2023-09-20,552.8978737767787
2023-09-21,564.165464120976
2023-09-22,555.3316559457643
2023-09-25,540.1493962641387
2023-09-26,532.0535111244163
2023-09-27,530.6413181786263
2023-09-28,531.1484148029806
2023-09-29,526.184166773142
2023-10-02,523.1197213451668
2023-10-03,516.169217303516
2023-10-04,527.4016372381636
2023-10-05,523.5213502868035
2023-10-06,524.6474248657269
2023-10-09,528.7712385317282
2023-10-10,533.423915359797
2023-10-11,539.3753657109223
2023-10-12,553.5434463544879
2023-10-13,550.2928247725978
2023-10-16,552.489322621457
2023-10-17,547.8295209130818
2023-10-18,558.5760095577241
2023-10-19,553.9652548611109
2023-10-20,565.0621110536013
2023-10-23,565.044469717301
2023-10-24,566.1694319537019
2023-10-25,561.1276477840838
2023-10-26,550.8395088038856
2023-10-27,557.4110013613955
2023-10-30,561.2075513148648
2023-10-31,567.8476247424456
2023-11-01,571.7731625337399
2023-11-02,574.8523324960786
2023-11-03,579.3300328345637
2023-11-06,584.4125380809493
2023-11-07,586.4769400985713
2023-11-08,589.6851680461472
2023-11-09,596.4753414921728
2023-11-10,586.4323001872795
2023-11-13,591.2504658925302
2023-11-14,596.0220548451036
2023-11-15,590.3290455222646
2023-11-16,598.2906816962205
2023-11-17,597.3830421382056
2023-11-20,602.3858036581076
2023-11-21,617.4055629601237
2023-11-22,619.758368262269
2023-11-23,623.9296709547788
2023-11-24,626.6195771165108
2023-11-27,638.8022936453684
2023-11-28,654.2860455784879
2023-11-29,658.6962287315395
2023-11-30,670.4009892073072
2023-12-01,660.1464036300827
2023-12-04,672.1008722208994
2023-12-05,677.5721910823779
2023-12-06,679.1359456982848
2023-12-07,687.9188660110475
2023-12-08,673.9194038837767
2023-12-11,665.8079173358195
2023-12-12,656.5177665322859
2023-12-13,651.1156353629856
2023-12-14,647.7421387242777
2023-12-15,649.33752959844
2023-12-18,644.328864269725
2023-12-19,652.7846437954563
2023-12-20,647.9978627253861
2023-12-21,650.5913930391304
2023-12-22,650.6317405863153
2023-12-25,654.5008061527116
2023-12-26,660.5947305327095
2023-12-27,679.695578742059
2023-12-28,676.2618944478909
2023-12-29,683.4402025319156
2024-01-01,684.3332665664136
2024-01-02,702.8853944859704
2024-01-03,698.5127609515284
2024-01-04,676.1115109489151
2024-01-05,674.3623386148677
2024-01-08,667.4097387076941
2024-01-09,662.3446430670791
2024-01-10,662.0458609035013
2024-01-11,674.7336074084549
2024-01-12,681.1700637951184
2024-01-15,670.9914031421207
2024-01-16,664.7058409863124
2024-01-17,650.4810249149602
2024-01-18,667.0073024825896
2024-01-19,664.8292056246081
2024-01-22,655.6279664359877
2024-01-23,667.0037055528445
2024-01-24,665.8137493445905
2024-01-25,674.5672348071384
2024-01-26,669.443112167667
2024-01-29,673.5198676033151
2024-01-30,678.1639962592873
2024-01-31,664.2054920905379
2024-02-01,667.586722969392
2024-02-02,659.2072769287532
2024-02-05,664.8704724938749
2024-02-06,641.3966615844513
2024-02-07,642.5705093314587
2024-02-08,645.1012172420479
2024-02-09,646.4245987467059
2024-02-12,636.9648321065199
2024-02-13,644.2766517624144
2024-02-14,648.234655091428
2024-02-15,642.4650238065051
2024-02-16,658.2032979778389
2024-02-19,647.7426930387555
2024-02-20,621.8277783079444
2024-02-21,626.2606531834567
2024-02-22,614.5041138001817
2024-02-23,614.9662028520162
2024-02-26,617.2651166733561
2024-02-27,628.9802629648882
2024-02-28,638.0616168278838
2024-02-29,623.2875494666196
2024-03-01,633.0453605400851
2024-03-04,638.3945985575141
2024-03-05,640.1621909038032
2024-03-06,635.7074446826022
2024-03-07,625.4299690755947
2024-03-08,627.8128844259397
2024-03-11,631.937085110092
2024-03-12,616.7800747759233
2024-03-13,623.6898730681436
2024-03-14,622.0593076062974
2024-03-15,597.4241216409768
2024-03-18,585.3090661480564
2024-03-19,594.5681795985059
2024-03-20,583.8857419324778
2024-03-21,579.4419707972106
2024-03-22,568.1261414823095
2024-03-25,558.7001439224448
2024-03-26,563.774967349921
2024-03-27,568.1878735388862
2024-03-28,575.7701817339639
2024-03-29,574.3709872055199
2024-04-01,570.6382157421607
2024-04-02,589.6120750438367
2024-04-03,595.2237504637407
2024-04-04,624.9346356958661
2024-04-05,616.9252992636228
2024-04-08,622.8143879839753
2024-04-09,646.8328200437081
2024-04-10,642.5397627120641
2024-04-11,641.2653652117715
2024-04-12,642.2653025318521
2024-04-15,610.9820833545707
2024-04-16,620.2894710066328
2024-04-17,603.3155125555146
2024-04-18,618.7473245624294
2024-04-19,640.8787425566313
2024-04-22,639.8202289054415
2024-04-23,653.8670419928376
2024-04-24,654.4236832677328
2024-04-25,662.2372514679801
2024-04-26,659.1402573330836
2024-04-29,666.4302357054272
2024-04-30,671.9470885963377
2024-05-01,658.8360276961389
2024-05-02,671.1397382686953
2024-05-03,659.4808868812542
2024-05-06,650.9354330036739
2024-05-07,638.5663532371007
2024-05-08,616.0046037919792
2024-05-09,602.5361552121503
2024-05-10,604.2756543484257
2024-05-13,584.672692359563
2024-05-14,581.2004851986145
2024-05-15,586.3120088876864
2024-05-16,596.3635383077294
2024-05-17,598.3524888750455
2024-05-20,601.6499867885256
2024-05-21,579.9132012117676
2024-05-22,568.4975473933673
2024-05-23,554.1450586038792
2024-05-24,560.7419069198088
2024-05-27,566.6083592000178
2024-05-28,559.7176104662958
2024-05-29,546.774665878408
2024-05-30,545.8916934127232
2024-05-31,545.1020615755176
2024-06-03,525.5496516542122
2024-06-04,515.8171868119906
2024-06-05,508.4249570277781
2024-06-06,504.42766236189595
2024-06-07,493.74719609385215
2024-06-10,483.79767785818757
2024-06-11,487.370458635393
2024-06-12,503.2823601326995
2024-06-13,516.2201163903698
2024-06-14,533.9749130510869
2024-06-17,516.029687617643
2024-06-18,539.5789906023716
2024-06-19,543.1783132478153
2024-06-20,541.1431331484322
2024-06-21,540.9169617149485
2024-06-24,539.1352381724143
2024-06-25,536.9887299090302
2024-06-26,519.8390943328768
2024-06-27,531.5818191725649
2024-06-28,528.9195778101915
2024-07-01,520.975992834886
2024-07-02,510.90815767162513
2024-07-03,511.38518125276795
2024-07-04,498.9655763651222
2024-07-05,490.26694763538273
2024-07-08,496.0718337752724
2024-07-09,508.8479121730148
2024-07-10,521.3837548681882
2024-07-11,524.7007480584696
2024-07-12,518.4634390343672
2024-07-15,513.7484529413557
2024-07-16,488.79765056879717
2024-07-17,491.13291101152345
2024-07-18,495.5777737942316
2024-07-19,491.4956938233915
2024-07-22,477.08107756467183
2024-07-23,476.48108840621745
2024-07-24,476.82922250857877
2024-07-25,470.5276333982994
2024-07-26,468.0223825238926
2024-07-29,478.7862649528669
2024-07-30,481.2493882577984
2024-07-31,480.1531404431541
2024-08-01,473.5506360561232
2024-08-02,474.54205552507506
2024-08-05,469.10673460437715
2024-08-06,457.7600997991498
2024-08-07,455.83520429184136
2024-08-08,455.41474601731926
2024-08-09,459.87731306790323
2024-08-12,460.1932695863566
2024-08-13,454.96451461655687
2024-08-14,449.7994718530251
2024-08-15,449.8054358212619
2024-08-16,454.98451723411705
2024-08-19,465.3964608268446
2024-08-20,457.3522336626047
2024-08-21,456.6372363229158
2024-08-22,446.1544414535753
2024-08-23,441.3228561945637
2024-08-26,446.58080066021313
2024-08-27,437.9323964857117
2024-08-28,439.102242201478
2024-08-29,438.5438141076907
2024-08-30,441.41974714780605
2024-09-02,442.0479953429369
2024-09-03,442.64839487765016
2024-09-04,453.0997965400974
2024-09-05,447.22912283818204
2024-09-06,451.14522727691497
2024-09-09,455.2600467187991
2024-09-10,437.02664440231433
2024-09-11,441.0888911070566
2024-09-12,441.36392645385166
2024-09-13,446.4284082383477
2024-09-16,447.51607977191577
2024-09-17,453.0986831235806
2024-09-18,453.20814107258514
2024-09-19,445.61300545111834
2024-09-20,437.898364944899
2024-09-23,439.44679477762367
2024-09-24,440.7771071927329
2024-09-25,446.4566878523611
2024-09-26,449.01085672784467
2024-09-27,440.0216427801752
2024-09-30,437.7577729133548
2024-10-01,424.38993649129037
2024-10-02,420.73754294255014
2024-10-03,411.8205725081383
2024-10-04,420.73177671911304
2024-10-07,426.7777112963954
2024-10-08,426.61502507930004
2024-10-09,430.8308990124929
2024-10-10,429.2192782265336
2024-10-11,428.2667452212798
2024-10-14,430.4980503653741
2024-10-15,419.19060136731264
2024-10-16,420.6728672292084
2024-10-17,420.02185440619985
2024-10-18,419.6353720627088
2024-10-21,411.91520445194357
2024-10-22,405.91663974187435
2024-10-23,410.93383620645795
2024-10-24,403.5752949540184
2024-10-25,386.03043684882147
2024-10-28,379.9054853634544
2024-10-29,370.16255567826147
2024-10-30,370.9699270075884
2024-10-31,368.53909415946094
2024-11-01,364.3704267808681
2024-11-04,356.0362803102575
2024-11-05,356.02763194067813
2024-11-06,360.69569515851725
2024-11-07,351.37752255372357
2024-11-08,345.5392953820799
2024-11-11,344.0810178112585
2024-11-12,335.41547807422955
2024-11-13,339.4282932465476
2024-11-14,342.01106472683017
2024-11-15,338.617270808393
2024-11-18,341.7528599456004
2024-11-19,346.67364416150895
2024-11-20,349.55592866002456
2024-11-21,351.0619029919976
2024-11-22,348.53378296313855
2024-11-25,357.24012958578396
2024-11-26,359.65893375994744
2024-11-27,364.09716839317144
2024-11-28,362.17247898635503
2024-11-29,362.6023652210716
2024-12-02,360.26981896419204
2024-12-03,362.44836465104805
2024-12-04,360.3433913398713
2024-12-05,356.94880995421585
2024-12-06,355.3127122490392
2024-12-09,356.99971470813256
2024-12-10,353.810904810228
2024-12-11,346.76286268336884
2024-12-12,353.11716850490916
2024-12-13,353.71853220256907
2024-12-16,347.34925785983023
2024-12-17,344.3428838715101
2024-12-18,346.83974730628586
2024-12-19,347.3492829536749
2024-12-20,348.3479842170489
2024-12-23,354.0958583352215
2024-12-24,358.481210293409
2024-12-25,361.63109931749756
2024-12-26,356.19757720693275
2024-12-27,355.13192403365827
2024-12-30,354.1140317109953
2024-12-31,342.3753436568929
