Date,HD
2023-08-08,343.1531089943438
2023-08-09,351.77077661113765
2023-08-10,350.338921026357
2023-08-11,332.5190772396599
2023-08-14,336.98719394467753
2023-08-15,340.9755309751309
2023-08-16,326.3849732168139
2023-08-17,322.075276144764
2023-08-18,328.7701605029786
2023-08-21,332.41864171700223
2023-08-22,341.43972346076384
2023-08-23,328.483052420405
2023-08-24,335.71734475198775
2023-08-25,347.28387838766747
2023-08-28,356.4832840149338
2023-08-29,350.44641896990373
2023-08-30,348.3454440290428
2023-08-31,344.57676960118545
2023-09-01,349.54718233658764
2023-09-04,349.3509584993545
2023-09-05,338.0842574603716
2023-09-06,343.75953300959355
2023-09-07,342.5846535376255
2023-09-08,333.39884320964757
2023-09-11,329.3466720095916
2023-09-12,333.80889872376343
2023-09-13,331.6373820778086
2023-09-14,332.97149194947286
2023-09-15,339.9397073303458
2023-09-18,337.6925648931625
2023-09-19,335.0003004843606
2023-09-20,323.9437015240524
2023-09-21,321.3786085494105
2023-09-22,311.26674605881595
2023-09-25,314.1757684781938
2023-09-26,316.78904252398775
2023-09-27,327.2515285616774
2023-09-28,314.0754135145226
2023-09-29,319.9536111834722
2023-10-02,323.45142036985544
2023-10-03,321.5237707021967
2023-10-04,328.21094008165613
2023-10-05,333.8721234107344
2023-10-06,320.3480883018539
2023-10-09,309.6910764927549
2023-10-10,317.9624913999592
2023-10-11,322.471976105833
2023-10-12,310.9947171525616
2023-10-13,307.74979514612426
2023-10-16,302.75757780190895
2023-10-17,302.02238235494366
2023-10-18,301.0152744633256
2023-10-19,292.31741286085685
2023-10-20,281.8690718889382
2023-10-23,285.0974699291459
2023-10-24,287.6153865969534
2023-10-25,287.8479550992887
2023-10-26,291.3445958278099
2023-10-27,288.53762217528066
2023-10-30,280.18931004582623
2023-10-31,271.387349357402
2023-11-01,265.1343756920176
2023-11-02,260.22458208907096
2023-11-03,263.68059782483374
2023-11-06,260.1301627029198
2023-11-07,264.6838379044385
2023-11-08,265.2773127644178
2023-11-09,265.1805221508773
2023-11-10,258.7205777586677
2023-11-13,263.2895338602557
2023-11-14,260.4953929233621
2023-11-15,265.0754077540328
2023-11-16,263.0136393914745
2023-11-17,258.29834450605676
2023-11-20,252.1263012813913
2023-11-21,245.19836650052903
2023-11-22,242.67107072148852
2023-11-23,246.62117161259883
2023-11-24,244.9933431524541
2023-11-27,245.2033136329259
2023-11-28,235.97849200168912
2023-11-29,233.17217911244822
2023-11-30,229.31720383003045
2023-12-01,226.16635541722658
2023-12-04,228.2488591597964
2023-12-05,230.22157788220642
2023-12-06,228.12952661017152
2023-12-07,230.6995328450774
2023-12-08,228.98329143985276
2023-12-11,228.4076907107577
2023-12-12,229.21288886259075
2023-12-13,229.42012246290918
2023-12-14,220.64373088938834
2023-12-15,222.39239576512944
2023-12-18,216.80098883701663
2023-12-19,220.00658928983975
2023-12-20,219.4356473461811
2023-12-21,214.08243168829853
2023-12-22,214.00433310789342
2023-12-25,222.53322800286114
2023-12-26,224.28330031741757
2023-12-27,217.40465938621074
2023-12-28,212.5037287873086
2023-12-29,217.86926443273757
2024-01-01,218.06654118740485
2024-01-02,212.36676343897915
2024-01-03,213.47958737331672
2024-01-04,215.76133553895218
2024-01-05,216.15902344440505
2024-01-08,220.05585781875442
2024-01-09,214.34659500513908
2024-01-10,212.82213295167318
2024-01-11,210.9327709178576
2024-01-12,214.35637275008648
2024-01-15,212.27992059382927
2024-01-16,207.37703763118546
2024-01-17,205.26068544847448
2024-01-18,203.52265834223684
2024-01-19,198.08361575435083
2024-01-22,198.0913345793118
2024-01-23,194.71407298397546
2024-01-24,188.76900467621977
2024-01-25,197.5036572299095
2024-01-26,190.17496470036212
2024-01-29,190.27584409699546
2024-01-30,193.21266445696497
2024-01-31,195.65802192176804
2024-02-01,192.04866942781118
2024-02-02,189.33035598101836
2024-02-05,183.52939906286727
2024-02-06,177.49515212664997
2024-02-07,182.81332012397988
2024-02-08,180.15031998491492
2024-02-09,183.5532643677278
2024-02-12,181.20123947731977
2024-02-13,178.18520621641574
2024-02-14,171.54952571264084
2024-02-15,169.33381681585638
2024-02-16,165.34839904715423
2024-02-19,164.49870811112544
2024-02-20,158.1737085123316
2024-02-21,157.44742150789438
2024-02-22,160.04020501204403
2024-02-23,155.1601592527462
2024-02-26,155.61809189721666
2024-02-27,153.90803228179618
2024-02-28,154.6884879208989
2024-02-29,154.26581884149851
2024-03-01,157.81760444622373
2024-03-04,154.04574648836564
2024-03-05,148.41344233490727
2024-03-06,152.8922085833545
2024-03-07,157.08730660861085
2024-03-08,153.52505400413608
2024-03-11,152.54708186556243
2024-03-12,150.24044213124833
2024-03-13,154.56987789518732
2024-03-14,149.88638704712307
2024-03-15,146.61147725799898
2024-03-18,146.1718634213132
2024-03-19,145.80285477198962
2024-03-20,142.14220012437573
2024-03-21,139.0283469183825
2024-03-22,138.45495765477628
2024-03-25,134.20345253691073
2024-03-26,132.53164359294433
2024-03-27,132.98916587086873
2024-03-28,131.323856088036
2024-03-29,130.38629758398585
2024-04-01,128.78635012094355
2024-04-02,128.01719068175086
2024-04-03,130.883935180003
2024-04-04,132.77777030163398
2024-04-05,133.49647568014132
2024-04-08,136.0575631594693
2024-04-09,135.51064592943175
2024-04-10,140.16773191326274
2024-04-11,138.8332494613914
2024-04-12,141.29683803267952
2024-04-15,144.18149061622697
2024-04-16,140.7872538228681
2024-04-17,139.87915674288047
2024-04-18,140.28793927297073
2024-04-19,143.8902155468962
2024-04-22,143.57067560322116
2024-04-23,140.3535783608655
2024-04-24,135.27432240088166
2024-04-25,135.84219726730902
2024-04-26,135.416302745916
2024-04-29,134.2993478941454
2024-04-30,133.44960310965496
2024-05-01,134.84511101305674
2024-05-02,139.05868369118096
2024-05-03,137.70458208048345
2024-05-06,140.83325531403054
2024-05-07,137.34141901819964
2024-05-08,133.30564835243686
2024-05-09,129.57039073779023
2024-05-10,126.81817185490696
2024-05-13,124.51497909120421
2024-05-14,126.99864065347977
2024-05-15,125.57038386744276
2024-05-16,125.11635333112228
2024-05-17,122.93812866648403
2024-05-20,127.28445836812645
2024-05-21,132.07208537161657
2024-05-22,136.17258577738622
2024-05-23,139.5522135943926
2024-05-24,138.8010098558129
2024-05-27,141.90501342221123
2024-05-28,150.79336833467113
2024-05-29,145.35870013567023
2024-05-30,144.2726349555873
2024-05-31,146.48619723644074
2024-06-03,148.2787941664996
2024-06-04,147.8571635809139
2024-06-05,151.3693070115063
2024-06-06,151.82256131393603
2024-06-07,151.04291688169752
2024-06-10,155.42677596409894
2024-06-11,155.84904090570228
2024-06-12,157.57722247350029
2024-06-13,158.50725279947386
2024-06-14,156.42718184196235
2024-06-17,152.0162098439337
2024-06-18,159.89620595056772
2024-06-19,159.25859226456444
2024-06-20,161.85358766605555
2024-06-21,160.50164687363727
2024-06-24,164.74482767865945
2024-06-25,160.97870461646804
2024-06-26,164.62158722107148
2024-06-27,177.23555239749993
2024-06-28,178.45239098814193
2024-07-01,181.97546178846704
2024-07-02,189.17776185443068
2024-07-03,187.8177175703449
2024-07-04,190.1439907823571
2024-07-05,185.38627564186825
2024-07-08,189.56221608757096
2024-07-09,195.45646825166466
2024-07-10,194.20844934302804
2024-07-11,192.86910133105823
2024-07-12,189.52304073626195
2024-07-15,183.84430314659556
2024-07-16,191.1543072940498
2024-07-17,201.73204566180186
2024-07-18,195.9373342803009
2024-07-19,196.2307715079456
2024-07-22,195.0895769946546
2024-07-23,191.12737235137985
2024-07-24,194.13236826413876
2024-07-25,192.00452205108425
2024-07-26,190.25497609213755
2024-07-29,184.9880511730829
2024-07-30,184.45755413885695
2024-07-31,184.1310907863992
2024-08-01,179.0698619209683
2024-08-02,179.19326795928055
2024-08-05,175.01630665027162
2024-08-06,175.78332245444471
2024-08-07,181.4792776745024
2024-08-08,182.7655207505913
2024-08-09,191.61996909810355
2024-08-12,188.919059841814
2024-08-13,184.76693388202415
2024-08-14,176.79256218633068
2024-08-15,179.4967613325568
2024-08-16,175.00967147249696
2024-08-19,172.33685875865376
2024-08-20,170.49905199490289
2024-08-21,163.13718671071862
2024-08-22,165.8873237572532
2024-08-23,166.71752288101646
2024-08-26,169.19474822342985
2024-08-27,167.251554109912
2024-08-28,170.2511485895679
2024-08-29,169.9469028644223
2024-08-30,161.8523136596107
2024-09-02,156.71906211318665
2024-09-03,155.77981453086306
2024-09-04,152.35693338111727
2024-09-05,153.73854923433436
2024-09-06,150.1829063916801
2024-09-09,151.36729761272022
2024-09-10,148.50623676205475
2024-09-11,148.79406697358357
2024-09-12,146.85358955588717
2024-09-13,142.73090916225595
2024-09-16,143.60643586074434
2024-09-17,151.08560968432175
2024-09-18,143.5640086568922
2024-09-19,140.93217867725608
2024-09-20,145.91766109643063
2024-09-23,143.61317544835956
2024-09-24,147.77901848402726
2024-09-25,151.53921757175166
2024-09-26,155.49486007735547
2024-09-27,159.76930613723457
2024-09-30,158.93121874453476
2024-10-01,156.08844206265377
2024-10-02,146.64690417025972
2024-10-03,143.47445294353474
2024-10-04,148.27269053875148
2024-10-07,146.10133065388922
2024-10-08,149.96728967189313
2024-10-09,151.3623921517462
2024-10-10,148.26729661796745
2024-10-11,146.43399648720018
2024-10-14,144.3866343998315
2024-10-15,145.541943352298
2024-10-16,141.7790035861401
2024-10-17,141.91770964818832
2024-10-18,137.8084993109338
2024-10-21,138.65777564444315
2024-10-22,133.1654582782503
2024-10-23,134.18415206868355
2024-10-24,137.9249819351005
2024-10-25,141.96184978917407
2024-10-28,147.00246753117364
2024-10-29,140.705865711285
2024-10-30,143.96983815017714
2024-10-31,141.9229186800402
2024-11-01,144.40443284530227
2024-11-04,143.7994365008101
2024-11-05,149.80543475308417
2024-11-06,149.46921952041515
2024-11-07,152.0980484367815
2024-11-08,149.98194776160696
2024-11-11,150.89412099886496
2024-11-12,154.56658212983945
2024-11-13,155.2052961521208
2024-11-14,152.20601815379595
2024-11-15,153.55721440467917
2024-11-18,154.74549719806004
2024-11-19,154.82173751445276
2024-11-20,147.27544684439522
2024-11-21,145.80266565029558
2024-11-22,138.23940993243963
2024-11-25,134.66564609821725
2024-11-26,140.51940646616822
2024-11-27,140.41505655666427
2024-11-28,138.97757642574234
2024-11-29,140.2738936688746
2024-12-02,145.36736612322332
2024-12-03,148.7305896158112
2024-12-04,154.135478519021
2024-12-05,153.68502192438027
2024-12-06,153.07876661830304
2024-12-09,155.21945261421092
2024-12-10,151.61700779125258
2024-12-11,148.09640507469285
2024-12-12,148.67817942309335
2024-12-13,154.37427453201374
2024-12-16,150.21310713968563
2024-12-17,147.44472330320622
2024-12-18,142.55901860840208
2024-12-19,136.59466865212406
2024-12-20,138.57064802652872
2024-12-23,140.69901582519523
2024-12-24,140.98930643017877
2024-12-25,141.59130635154176
2024-12-26,142.3902487999146
2024-12-27,140.22048150848616
2024-12-30,138.7113479893418
2024-12-31,142.7846759521033
