Date,CB
2023-08-02,263.81826605266264
2023-08-03,264.3981770006901
2023-08-04,265.13511336182415
2023-08-07,261.38963831963224
2023-08-08,260.30333859639444
2023-08-09,260.162902590552
2023-08-10,259.49234209960525
2023-08-11,260.37715229160517
2023-08-14,264.5015035144059
2023-08-15,267.1868018914129
2023-08-16,265.60724307977137
2023-08-17,264.8490596618402
2023-08-18,260.8983678978078
2023-08-21,261.87227477948556
2023-08-22,263.8711771970814
2023-08-23,267.1609525939045
2023-08-24,264.1978893536309
2023-08-25,266.5506514169355
2023-08-28,266.7916625002253
2023-08-29,266.5693135028065
2023-08-30,270.3362786122268
2023-08-31,270.56496487709586
2023-09-01,270.1418092028352
2023-09-04,267.51234237316385
2023-09-05,270.5081794260086
2023-09-06,268.7764830074271
2023-09-07,268.432862641034
2023-09-08,266.12465833070536
2023-09-11,266.5149929490982
2023-09-12,264.83184467311804
2023-09-13,264.0536208208364
2023-09-14,262.8495050555299
2023-09-15,265.1725397039473
2023-09-18,267.8843112429512
2023-09-19,271.2885855060433
2023-09-20,266.65710470303185
2023-09-21,261.49525333467494
2023-09-22,262.8913262746758
2023-09-25,263.12515459798834
2023-09-26,255.64304892630818
2023-09-27,256.15521311840195
2023-09-28,255.8209728233307
2023-09-29,257.3892802446261
2023-10-02,255.0187170975407
2023-10-03,257.49556935649156
2023-10-04,256.7519039362977
2023-10-05,260.6590179321239
2023-10-06,260.84469143773896
2023-10-09,259.34100394892204
2023-10-10,261.17621560072644
2023-10-11,261.80566391154605
2023-10-12,263.4891969102083
2023-10-13,262.6414818185992
2023-10-16,256.60598990584043
2023-10-17,261.7963996684913
2023-10-18,263.105102239116
2023-10-19,264.14504335433526
2023-10-20,263.0674621514758
2023-10-23,261.8600039571171
2023-10-24,260.09884162521564
2023-10-25,259.95938589332997
2023-10-26,256.6233240807106
2023-10-27,254.71734863742756
2023-10-30,250.59619265784593
2023-10-31,242.28914374115735
2023-11-01,242.34971205361208
2023-11-02,239.8975117052592
2023-11-03,238.9495787253809
2023-11-06,236.47123127883134
2023-11-07,236.55398589456357
2023-11-08,232.69428805772148
2023-11-09,234.5038467442121
2023-11-10,236.31022098263117
2023-11-13,238.17593771607943
2023-11-14,239.58526572941878
2023-11-15,241.0999216715162
2023-11-16,242.29815853373165
2023-11-17,244.83251209887467
2023-11-20,245.74766986578146
2023-11-21,243.34975314354887
2023-11-22,243.7168942767346
2023-11-23,243.1704701811006
2023-11-24,243.73967176144652
2023-11-27,247.90202566019255
2023-11-28,245.96932218499276
2023-11-29,245.00135642491242
2023-11-30,245.11818948066647
2023-12-01,240.69050519786094
2023-12-04,242.70923640519837
2023-12-05,245.09728078151988
2023-12-06,242.6807975458945
2023-12-07,244.20547852645964
2023-12-08,244.00565977979775
2023-12-11,240.0018804622194
2023-12-12,239.08317129628495
2023-12-13,238.4453586024194
2023-12-14,239.84636491819955
2023-12-15,240.1631060133661
2023-12-18,239.9289541215701
2023-12-19,241.23226138717703
2023-12-20,241.00258459591998
2023-12-21,240.19889864053087
2023-12-22,241.37865661000313
2023-12-25,238.35091034848188
2023-12-26,242.6017710784846
2023-12-27,237.61163461129945
2023-12-28,241.266045454082
2023-12-29,243.13163096896957
2024-01-01,243.4943948668205
2024-01-02,246.22906731604135
2024-01-03,246.53832543490208
2024-01-04,243.06200470033312
2024-01-05,242.32749858049462
2024-01-08,236.74704963748542
2024-01-09,243.04404996099234
2024-01-10,244.51812292410006
2024-01-11,248.6044950661485
2024-01-12,251.57783515628392
2024-01-15,249.12160902855484
2024-01-16,247.7365298150431
2024-01-17,242.63071446855272
2024-01-18,240.0697054165143
2024-01-19,238.47210971358345
2024-01-22,241.65557180678906
2024-01-23,243.6659576929106
2024-01-24,244.63796140195228
2024-01-25,243.5403662642831
2024-01-26,243.71240612183763
2024-01-29,245.11184350958686
2024-01-30,242.81402051641948
2024-01-31,236.20955297046274
2024-02-01,235.51589815993972
2024-02-02,235.60133013029605
2024-02-05,233.6021481702797
2024-02-06,233.65970713581143
2024-02-07,228.6688127236775
2024-02-08,232.46374890453964
2024-02-09,229.28740197901055
2024-02-12,231.7573617765406
2024-02-13,232.39651592305142
2024-02-14,235.2677516776038
2024-02-15,236.55827949934408
2024-02-16,237.9634132851947
2024-02-19,237.06822201294767
2024-02-20,234.6036180920543
2024-02-21,233.49094446162184
2024-02-22,235.9070870949205
2024-02-23,235.07832391057744
2024-02-26,236.23535248775366
2024-02-27,234.59730923175223
2024-02-28,233.11844532541804
2024-02-29,236.14342064336267
2024-03-01,240.00425160831975
2024-03-04,243.53211500838944
2024-03-05,242.36167892819583
2024-03-06,247.5501583826958
2024-03-07,249.01062225026928
2024-03-08,247.89343876624764
2024-03-11,250.2042549458403
2024-03-12,250.13870119367573
2024-03-13,249.2721690175104
2024-03-14,254.40260098546312
2024-03-15,262.4333806496931
2024-03-18,264.47702085083955
2024-03-19,265.5808439018487
2024-03-20,266.010973817793
2024-03-21,263.95910735940987
2024-03-22,265.7664820173002
2024-03-25,265.6957249986097
2024-03-26,265.890183764627
2024-03-27,263.48192617607145
2024-03-28,260.31067211993974
2024-03-29,256.5438258349608
2024-04-01,250.45593085809213
2024-04-02,248.6796645846672
2024-04-03,246.12847426393813
2024-04-04,248.87524513616708
2024-04-05,247.4036967172504
2024-04-08,247.07375830443638
2024-04-09,244.66575305235924
2024-04-10,241.40709728944952
2024-04-11,246.83333889137594
2024-04-12,243.0734507154171
2024-04-15,243.2215588687643
2024-04-16,243.76761541331132
2024-04-17,244.1865559751847
2024-04-18,246.49590353367535
2024-04-19,246.99587490559196
2024-04-22,249.75840798183808
2024-04-23,249.68633712471132
2024-04-24,248.58144726981473
2024-04-25,247.36917241740642
2024-04-26,249.02257436405074
2024-04-29,248.73769143616263
2024-04-30,252.17902772116466
2024-05-01,254.22914750247278
2024-05-02,254.96681948077966
2024-05-03,254.66204823812168
2024-05-06,257.1074228072547
2024-05-07,256.51976251494057
2024-05-08,254.5819480591772
2024-05-09,257.28297273115186
2024-05-10,253.55456491291858
2024-05-13,250.23090625868318
2024-05-14,247.53525073840044
2024-05-15,250.26084132708064
2024-05-16,250.7414038078123
2024-05-17,252.97167952886736
2024-05-20,252.1829618146676
2024-05-21,250.91631671677038
2024-05-22,252.58004376079123
2024-05-23,256.1777143543315
2024-05-24,254.12097780225423
2024-05-27,256.1215343143934
2024-05-28,258.0851311144916
2024-05-29,261.6242147879252
2024-05-30,259.06157610901056
2024-05-31,259.2352090449299
2024-06-03,261.849689485498
2024-06-04,256.9807086982996
2024-06-05,254.9588298354252
2024-06-06,254.80741296698835
2024-06-07,256.5448222911394
2024-06-10,257.4617390077107
2024-06-11,260.1214926739231
2024-06-12,260.6942388968013
2024-06-13,262.7116036141861
2024-06-14,267.0099298719797
2024-06-17,270.56746087515836
2024-06-18,272.01400256834154
2024-06-19,272.3073900980008
2024-06-20,270.97566879620933
2024-06-21,274.28919937979407
2024-06-24,272.93382317865047
2024-06-25,272.44523157788785
2024-06-26,266.92037652062373
2024-06-27,267.18687829088503
2024-06-28,267.22268773227665
2024-07-01,261.37246074936485
2024-07-02,265.09836526462163
2024-07-03,266.065811434854
2024-07-04,264.0217393203183
2024-07-05,260.742802807942
2024-07-08,260.73475212883335
2024-07-09,260.45321568390267
2024-07-10,258.19115694641204
2024-07-11,257.46768932281253
2024-07-12,254.89248716648697
2024-07-15,251.13420561817262
2024-07-16,249.09620304947714
2024-07-17,249.99242063423796
2024-07-18,249.2612378433914
2024-07-19,250.5800749970699
2024-07-22,250.81242202565863
2024-07-23,253.99781106458994
2024-07-24,255.13285893935534
2024-07-25,261.6641058825781
2024-07-26,258.6400140308339
2024-07-29,258.3133092445649
2024-07-30,255.8853920315508
2024-07-31,254.26466509061083
2024-08-01,255.24188858087615
2024-08-02,254.74606909744097
2024-08-05,252.19084263816782
2024-08-06,253.1278167420442
2024-08-07,247.97078694756553
2024-08-08,245.79154065144775
2024-08-09,242.66474104698815
2024-08-12,244.77808187514924
2024-08-13,242.42807018200273
2024-08-14,236.74335502265336
2024-08-15,237.60331194940585
2024-08-16,243.31702841603303
2024-08-19,243.09554483094217
2024-08-20,241.94905453430044
2024-08-21,243.70358754378591
2024-08-22,246.57942610577592
2024-08-23,242.5746907800915
2024-08-26,244.8109659603389
2024-08-27,241.0732777374379
2024-08-28,240.93666434585217
2024-08-29,239.99310153867827
2024-08-30,241.69569800401402
2024-09-02,244.32068284157336
2024-09-03,244.27268781465588
2024-09-04,245.01596972372096
2024-09-05,248.19946445113058
2024-09-06,245.44267542744956
2024-09-09,250.26926173841952
2024-09-10,248.81688234493424
2024-09-11,248.70711154487543
2024-09-12,249.20350235819743
2024-09-13,252.70275795854323
2024-09-16,250.28051242624
2024-09-17,251.01958187207447
2024-09-18,248.8769692348695
2024-09-19,257.2266433695531
2024-09-20,255.19623973634634
2024-09-23,245.97474953246262
2024-09-24,242.0319725301327
2024-09-25,249.47076470402897
2024-09-26,249.46503629588517
2024-09-27,250.0151881009313
2024-09-30,255.23907590634565
2024-10-01,258.1598092828567
2024-10-02,258.8217503313074
2024-10-03,250.72588171015045
2024-10-04,252.46865759550226
2024-10-07,259.0946773686542
2024-10-08,252.7846879071786
2024-10-09,246.58836598829373
2024-10-10,246.35642274077185
2024-10-11,251.70047619296463
2024-10-14,250.1095451989441
2024-10-15,244.17267720623155
2024-10-16,247.38511213045726
2024-10-17,244.78983286865065
2024-10-18,248.58323962180978
2024-10-21,246.302395387334
2024-10-22,244.0032480139638
2024-10-23,242.22760307626774
2024-10-24,246.67856205603724
2024-10-25,248.3301719784194
2024-10-28,249.80319491528695
2024-10-29,251.15983220853028
2024-10-30,250.03619586697414
2024-10-31,251.07259698916005
2024-11-01,251.64082313785786
2024-11-04,253.21051336321432
2024-11-05,250.417540119759
2024-11-06,252.42030788977775
2024-11-07,249.04479475510328
2024-11-08,246.2099766401408
2024-11-11,247.32280707547287
2024-11-12,244.44555733539357
2024-11-13,242.02408339676407
2024-11-14,239.94974310256026
2024-11-15,241.18961083370124
2024-11-18,237.97112769715756
2024-11-19,236.64610846342944
2024-11-20,234.4772065123123
2024-11-21,237.3018559968495
2024-11-22,239.22932283748375
2024-11-25,242.41897927268744
2024-11-26,241.40814476758456
2024-11-27,241.7521551622354
2024-11-28,241.62800271385498
2024-11-29,240.2469336969651
2024-12-02,244.06871086868122
2024-12-03,242.3305091381739
2024-12-04,239.50788941763494
2024-12-05,244.34239025926726
2024-12-06,245.1392480320509
2024-12-09,246.58270564436341
2024-12-10,247.09171327610738
2024-12-11,251.73353788021583
2024-12-12,243.89192497992536
2024-12-13,237.50730821377246
2024-12-16,236.5747415130433
2024-12-17,238.139262892527
2024-12-18,238.90551686730234
2024-12-19,241.61607712863406
2024-12-20,246.68648195058458
2024-12-23,247.0449049033691
2024-12-24,247.5585784636966
2024-12-25,250.12891033259115
2024-12-26,251.16622851650547
2024-12-27,257.7565038076024
2024-12-30,257.27479621068153
2024-12-31,259.04718643289533
