Date,CDNS
2023-08-07,870.3929315190361
2023-08-08,874.966107154855
2023-08-09,863.5350227844981
2023-08-10,858.6280350644054
2023-08-11,849.4099833818815
2023-08-14,851.0136150732512
2023-08-15,859.927305037846
2023-08-16,854.8843784432811
2023-08-17,864.7463102046131
2023-08-18,848.6081054957704
2023-08-21,858.395913360761
2023-08-22,848.680822608778
2023-08-23,855.112961511538
2023-08-24,851.815982844664
2023-08-25,856.6950362576943
2023-08-28,869.3287640962579
2023-08-29,868.9723052118288
2023-08-30,864.1957244418103
2023-08-31,880.452881161606
2023-09-01,883.3581097056009
2023-09-04,884.146501496276
2023-09-05,871.1714629890239
2023-09-06,882.6789631824864
2023-09-07,907.1619954788735
2023-09-08,907.8277129177505
2023-09-11,907.8151844596279
2023-09-12,927.3485784062321
2023-09-13,915.5248586694086
2023-09-14,909.8520535411782
2023-09-15,909.2402196581206
2023-09-18,914.8142126370637
2023-09-19,916.1285188288537
2023-09-20,918.700529480837
2023-09-21,927.3806262214305
2023-09-22,948.0108659864995
2023-09-25,959.779150071157
2023-09-26,929.9263160680024
2023-09-27,928.8832051971556
2023-09-28,929.7562234822458
2023-09-29,943.034108103196
2023-10-02,950.4393017405719
2023-10-03,946.892351513765
2023-10-04,957.2114457450286
2023-10-05,967.3432782925529
2023-10-06,974.9063080929025
2023-10-09,958.7313238174585
2023-10-10,958.455686560793
2023-10-11,972.8385490348359
2023-10-12,976.057445095348
2023-10-13,973.1256415494794
2023-10-16,950.2312458165239
2023-10-17,970.2378244851269
2023-10-18,957.8853435598943
2023-10-19,957.1103509970883
2023-10-20,956.2380266282387
2023-10-23,960.7123732308179
2023-10-24,970.0094493558754
2023-10-25,968.8751010472887
2023-10-26,979.5190155573413
2023-10-27,991.6615810963589
2023-10-30,990.3400937063988
2023-10-31,1001.5864398763166
2023-11-01,1011.1991109361836
2023-11-02,1000.6655214986791
2023-11-03,985.004271893618
2023-11-06,964.2837430797855
2023-11-07,960.8966519858081
2023-11-08,943.4398794145216
2023-11-09,956.0026423099398
2023-11-10,951.2260138202442
2023-11-13,958.1420764929755
2023-11-14,971.2081324507031
2023-11-15,982.0259208178172
2023-11-16,1005.404195086642
2023-11-17,1017.2121149320195
2023-11-20,1010.8677492934621
2023-11-21,1006.144414476009
2023-11-22,1002.9068317369636
2023-11-23,985.4295908443579
2023-11-24,977.45924957628
2023-11-27,985.051448490069
2023-11-28,980.505469188531
2023-11-29,997.5479422977213
2023-11-30,997.8126417721859
2023-12-01,974.5713165585933
2023-12-04,962.0002804284665
2023-12-05,966.338865750709
2023-12-06,968.7310123300038
2023-12-07,970.2328605193389
2023-12-08,955.7847603134236
2023-12-11,957.5696587871935
2023-12-12,971.3898737638225
2023-12-13,967.5147820240301
2023-12-14,962.3707114932353
2023-12-15,959.6887110746793
2023-12-18,953.4804757991323
2023-12-19,945.806235119033
2023-12-20,951.5381592902268
2023-12-21,946.8462253834022
2023-12-22,953.3405040226969
2023-12-25,959.4192952847003
2023-12-26,954.4927534998492
2023-12-27,961.3384265077882
2023-12-28,940.1961621290658
2023-12-29,927.3943023492592
2024-01-01,938.8774927120206
2024-01-02,936.7908869569054
2024-01-03,953.1537184214028
2024-01-04,955.4690162361729
2024-01-05,963.161041041696
2024-01-08,955.1842504899604
2024-01-09,943.7601989596167
2024-01-10,949.349103976513
2024-01-11,937.0032445546534
2024-01-12,942.1039741520384
2024-01-15,954.6817466895336
2024-01-16,936.248005441453
2024-01-17,938.6026697919415
2024-01-18,925.2834129778782
2024-01-19,925.0623391175709
2024-01-22,942.0066522815548
2024-01-23,915.4816175004397
2024-01-24,945.0512401955274
2024-01-25,927.1658896099315
2024-01-26,933.483380436581
2024-01-29,916.9019938707925
2024-01-30,912.4143814567293
2024-01-31,924.9802032385528
2024-02-01,912.0701337828656
2024-02-02,920.5849115288083
2024-02-05,929.5333224862369
2024-02-06,932.1588241865386
2024-02-07,941.8152856655157
2024-02-08,938.9497518510349
2024-02-09,937.3581987041315
2024-02-12,939.1722301480484
2024-02-13,951.9381886663778
2024-02-14,969.0709978905008
2024-02-15,946.5045413547325
2024-02-16,943.2360688923129
2024-02-19,950.9909616403079
2024-02-20,967.8815489991778
2024-02-21,973.0752290725377
2024-02-22,953.5983322520251
2024-02-23,970.2564999584307
2024-02-26,959.7900304996882
2024-02-27,961.5670677532156
2024-02-28,964.4018377523647
2024-02-29,944.855882322972
2024-03-01,967.4700396626055
2024-03-04,964.0897049470249
2024-03-05,946.9874063181454
2024-03-06,960.1659700361712
2024-03-07,944.8304393481939
2024-03-08,941.9723078409675
2024-03-11,948.5461566287228
2024-03-12,938.0473446176384
2024-03-13,931.0445814122884
2024-03-14,957.4032913038159
2024-03-15,958.8293439806552
2024-03-18,964.9215885634211
2024-03-19,965.4693607498515
2024-03-20,948.9536499255555
2024-03-21,967.5314036773236
2024-03-22,968.788232649588
2024-03-25,955.1756527715679
2024-03-26,934.4412106633266
2024-03-27,950.2039363885476
2024-03-28,957.0788517904028
2024-03-29,966.4188357000219
2024-04-01,957.4591184600663
2024-04-02,970.930153494087
2024-04-03,975.4269318188952
2024-04-04,993.1486154933093
2024-04-05,1021.8903215894289
2024-04-08,1019.1115774071362
2024-04-09,1009.3922169819077
2024-04-10,1003.0252140172795
2024-04-11,1006.3897364215203
2024-04-12,998.6581687251287
2024-04-15,981.3075293278168
2024-04-16,983.7976932213782
2024-04-17,981.8030606238334
2024-04-18,972.8438929329101
2024-04-19,969.5929043396459
2024-04-22,975.643098627935
2024-04-23,978.7607667722176
2024-04-24,972.1830216298351
2024-04-25,981.0578037100807
2024-04-26,985.9693263492793
2024-04-29,993.7763752665952
2024-04-30,988.3727137732275
2024-05-01,985.2511195402437
2024-05-02,984.1064909881808
2024-05-03,978.6097097528315
2024-05-06,981.8987176521995
2024-05-07,976.931091655588
2024-05-08,1005.4889739601849
2024-05-09,1012.6834820862988
2024-05-10,981.4806857025084
2024-05-13,969.3110064793347
2024-05-14,966.2860269100727
2024-05-15,953.2343999273137
2024-05-16,941.9901126661211
2024-05-17,926.5502106450864
2024-05-20,913.7761963315926
2024-05-21,924.1452483199073
2024-05-22,925.222074505997
2024-05-23,937.0703660063452
2024-05-24,925.3387981944576
2024-05-27,922.1245057340851
2024-05-28,930.4050445644275
2024-05-29,937.1291334053445
2024-05-30,943.6290201540088
2024-05-31,917.3279835171077
2024-06-03,913.0753703760039
2024-06-04,909.0440957839267
2024-06-05,891.21687877559
2024-06-06,890.2089375498754
2024-06-07,878.7558988274575
2024-06-10,878.497005501134
2024-06-11,878.4707561791794
2024-06-12,870.571916214411
2024-06-13,877.2059157468977
2024-06-14,885.6111048142027
2024-06-17,905.973252928515
2024-06-18,915.664810979906
2024-06-19,911.9234525494657
2024-06-20,892.5116316148199
2024-06-21,891.4890704522209
2024-06-24,901.9575351712867
2024-06-25,896.4400536844029
2024-06-26,882.4657786193219
2024-06-27,872.3260416246397
2024-06-28,850.3452975763365
2024-07-01,846.8550394476225
2024-07-02,863.8064356052608
2024-07-03,864.0232862623105
2024-07-04,869.7567966569233
2024-07-05,874.8278171803174
2024-07-08,878.5355489413181
2024-07-09,861.756502383289
2024-07-10,861.9538919108388
2024-07-11,853.3862920417283
2024-07-12,853.1539456095965
2024-07-15,837.237506886811
2024-07-16,856.6717036741728
2024-07-17,833.6916947520134
2024-07-18,831.6640735391976
2024-07-19,833.17739649992
2024-07-22,829.6323850093285
2024-07-23,832.9087909691029
2024-07-24,833.8200542673976
2024-07-25,826.7825889292901
2024-07-26,823.7140370860919
2024-07-29,816.6199906395772
2024-07-30,832.0166244130322
2024-07-31,841.5410311056511
2024-08-01,846.5868920596795
2024-08-02,849.8148291219298
2024-08-05,824.23275508807
2024-08-06,826.5441813290861
2024-08-07,820.8109127278223
2024-08-08,818.6727167099363
2024-08-09,809.167352663509
2024-08-12,819.5656026847696
2024-08-13,809.6911135557248
2024-08-14,813.0554340457735
2024-08-15,805.0594739451026
2024-08-16,813.2604749440458
2024-08-19,812.5358192210288
2024-08-20,799.9500507899018
2024-08-21,789.3427485485798
2024-08-22,780.5562976059665
2024-08-23,783.8248277973881
2024-08-26,780.9005759729065
2024-08-27,791.3663061269722
2024-08-28,809.3113354965973
2024-08-29,812.2018150911243
2024-08-30,815.9551367080672
2024-09-02,816.8127976061062
2024-09-03,805.3754634230012
2024-09-04,799.2030910688381
2024-09-05,812.4302066092874
2024-09-06,816.2119801643179
2024-09-09,838.5944953049709
2024-09-10,820.3631440690574
2024-09-11,811.9148262701373
2024-09-12,806.6623265766837
2024-09-13,817.5532722716696
2024-09-16,809.207914254463
2024-09-17,805.2304790254111
2024-09-18,817.5889909709236
2024-09-19,834.2166151965259
2024-09-20,818.0893535522356
2024-09-23,807.9480262874415
2024-09-24,801.2680171576482
2024-09-25,804.1799501137682
2024-09-26,799.9935035390846
2024-09-27,811.8357200873047
2024-09-30,821.7778734854788
2024-10-01,842.939177452633
2024-10-02,844.5763268147243
2024-10-03,847.6745485759009
2024-10-04,835.5720621174942
2024-10-07,836.2106399761861
2024-10-08,832.0214085554641
2024-10-09,823.388080074063
2024-10-10,811.0095086715003
2024-10-11,823.4732023838013
2024-10-14,821.9064865646649
2024-10-15,824.8883375385749
2024-10-16,825.1498934458829
2024-10-17,825.2773625208432
2024-10-18,835.8995150900597
2024-10-21,842.6638190290362
2024-10-22,834.1986555768052
2024-10-23,838.0223532126411
2024-10-24,854.3997432397352
2024-10-25,854.9472883423371
2024-10-28,834.3431184337979
2024-10-29,827.4998127294226
2024-10-30,822.2038428732499
2024-10-31,813.8477575236872
2024-11-01,824.2441854408281
2024-11-04,819.0601663913585
2024-11-05,804.1290829898287
2024-11-06,804.7559078309163
2024-11-07,824.4916670241228
2024-11-08,827.6001486409427
2024-11-11,813.7483780153376
2024-11-12,822.4427028811881
2024-11-13,832.4064200576212
2024-11-14,827.8092719770425
2024-11-15,824.8353642055556
2024-11-18,828.1239215258819
2024-11-19,838.2349969840587
2024-11-20,840.6458909811594
2024-11-21,838.394493997871
2024-11-22,852.9252330654379
2024-11-25,853.235834826252
2024-11-26,860.0673360362217
2024-11-27,867.7449752547375
2024-11-28,872.9953039941032
2024-11-29,868.2819671155725
2024-12-02,882.1218455409527
2024-12-03,885.6975926761224
2024-12-04,888.6056696979384
2024-12-05,891.8198394196747
2024-12-06,889.2326667742626
2024-12-09,891.983699531482
2024-12-10,888.058251927006
2024-12-11,892.4308996622333
2024-12-12,891.9401312310719
2024-12-13,885.9679160772857
2024-12-16,876.9119563244944
2024-12-17,870.0954410291126
2024-12-18,864.4052623167499
2024-12-19,846.010166517568
2024-12-20,834.5083121633243
2024-12-23,844.7870784093985
2024-12-24,854.8485594512271
2024-12-25,846.9154495396348
2024-12-26,836.1849371424116
2024-12-27,822.4647300654023
2024-12-30,816.3101048452985
2024-12-31,819.9839257553712
