Date,SNOW
2023-07-28,67.2444393111913
2023-07-31,65.70274432610792
2023-08-01,65.7880349374404
2023-08-02,62.218819102404304
2023-08-03,61.64290529632441
2023-08-04,62.60563879692694
2023-08-07,61.258232381316326
2023-08-08,60.960175295331524
2023-08-09,63.09043409636082
2023-08-10,63.055044257181684
2023-08-11,65.66669964795238
2023-08-14,66.97594990925697
2023-08-15,68.46980316448202
2023-08-16,67.90539148553046
2023-08-17,70.57059578739269
2023-08-18,70.32020864709968
2023-08-21,71.07246133795987
2023-08-22,73.30180058005277
2023-08-23,74.44402887527163
2023-08-24,75.21968107484398
2023-08-25,72.3078537455352
2023-08-28,73.42137931493066
2023-08-29,74.57983902471803
2023-08-30,74.01511781630361
2023-08-31,75.46649718441446
2023-09-01,73.35722789597187
2023-09-04,74.19693843798973
2023-09-05,75.1847094323903
2023-09-06,75.52270927810247
2023-09-07,77.81120345342006
2023-09-08,77.90134548331031
2023-09-11,82.03418896421418
2023-09-12,83.27242288092773
2023-09-13,80.53404009866124
2023-09-14,79.36674429940437
2023-09-15,77.18737652419799
2023-09-18,79.04354537820142
2023-09-19,77.79821761390595
2023-09-20,75.43434486789305
2023-09-21,77.50714095475428
2023-09-22,78.29421315591249
2023-09-25,80.53267967905477
2023-09-26,78.34511195234715
2023-09-27,79.79105962543532
2023-09-28,78.71551988119695
2023-09-29,79.0083392360916
2023-10-02,79.85891305737269
2023-10-03,80.53293757246578
2023-10-04,77.04426319467905
2023-10-05,76.69815974401124
2023-10-06,77.20663942820573
2023-10-09,76.19449742627714
2023-10-10,71.7592539004378
2023-10-11,72.31905489612829
2023-10-12,73.3250108337436
2023-10-13,75.4643588466048
2023-10-16,76.21521354467131
2023-10-17,76.91255696617057
2023-10-18,76.22606966175087
2023-10-19,76.01187451150396
2023-10-20,78.903801683164
2023-10-23,76.89205596300741
2023-10-24,75.77923473353792
2023-10-25,77.0847484812207
2023-10-26,76.83346570534022
2023-10-27,75.6804566400977
2023-10-30,75.75202466994654
2023-10-31,76.52963032228917
2023-11-01,76.80316179098548
2023-11-02,77.11567089384297
2023-11-03,79.66866561357539
2023-11-06,79.73166488905835
2023-11-07,76.19874625066213
2023-11-08,73.77924866923921
2023-11-09,72.98772629975154
2023-11-10,70.70399490228075
2023-11-13,70.79880784943472
2023-11-14,70.91715218355763
2023-11-15,69.66249702730516
2023-11-16,69.21181036962024
2023-11-17,70.20703857402546
2023-11-20,71.56355766227942
2023-11-21,71.27175587224791
2023-11-22,68.1768268841595
2023-11-23,65.2341375493442
2023-11-24,65.4633060243335
2023-11-27,63.84456731841986
2023-11-28,62.49004430208497
2023-11-29,62.241592095096166
2023-11-30,62.50157474427986
2023-12-01,62.82024877763268
2023-12-04,62.146263529544306
2023-12-05,61.72533953826632
2023-12-06,61.8035282583857
2023-12-07,61.89151218436401
2023-12-08,63.60908612732121
2023-12-11,63.797737218955845
2023-12-12,67.93762752910163
2023-12-13,72.18762893461498
2023-12-14,72.61760770195725
2023-12-15,72.5991197342077
2023-12-18,71.27663168434268
2023-12-19,69.08389966633098
2023-12-20,69.72355732341204
2023-12-21,69.13420386556258
2023-12-22,66.84207110579749
2023-12-25,65.61820216784754
2023-12-26,68.02469806594704
2023-12-27,70.13851236245917
2023-12-28,70.86588699751299
2023-12-29,69.09724447863545
2024-01-01,68.8726983243208
2024-01-02,68.16902617769334
2024-01-03,67.84952798818361
2024-01-04,67.87723584898941
2024-01-05,69.20536421362
2024-01-08,66.21887305447208
2024-01-09,66.3112652122558
2024-01-10,64.66131106313658
2024-01-11,64.14529611392177
2024-01-12,65.52096386251344
2024-01-15,65.0311654282664
2024-01-16,65.41377629652904
2024-01-17,63.45233709268589
2024-01-18,63.777885756335536
2024-01-19,64.26954100130256
2024-01-22,64.02785426580067
2024-01-23,62.17339740569
2024-01-24,64.16012848196806
2024-01-25,63.62564178979524
2024-01-26,64.38132160462168
2024-01-29,62.692453390426564
2024-01-30,62.890347800402736
2024-01-31,64.9386262132306
2024-02-01,64.27402980399914
2024-02-02,65.44763774541443
2024-02-05,66.26568704547502
2024-02-06,65.71535821387215
2024-02-07,65.58483568876774
2024-02-08,64.12678179346169
2024-02-09,64.07741741946168
2024-02-12,63.531352111406804
2024-02-13,63.3667899271902
2024-02-14,64.57623446775463
2024-02-15,65.44357127519272
2024-02-16,65.09151025202989
2024-02-19,65.34970760011656
2024-02-20,64.96717304504381
2024-02-21,63.22854698312269
2024-02-22,60.70841619036253
2024-02-23,58.602152722954
2024-02-26,59.62978431308482
2024-02-27,57.16917988721862
2024-02-28,57.847175003262116
2024-02-29,57.775371233529576
2024-03-01,58.44352928141242
2024-03-04,59.97889751263549
2024-03-05,60.541167466437585
2024-03-06,58.4425055444685
2024-03-07,60.70005201165718
2024-03-08,59.79115715308377
2024-03-11,58.77928118138357
2024-03-12,58.439619802565105
2024-03-13,58.042288870127436
2024-03-14,59.3793990102684
2024-03-15,59.39042323353669
2024-03-18,58.757622365052434
2024-03-19,58.65145249346926
2024-03-20,57.77872660461755
2024-03-21,57.42442904359912
2024-03-22,58.82874592185168
2024-03-25,57.72063772099188
2024-03-26,56.5311784179211
2024-03-27,57.01327439046785
2024-03-28,58.70929815134918
2024-03-29,58.74218446420518
2024-04-01,58.28760707055926
2024-04-02,60.99007342671229
2024-04-03,59.76464864622641
2024-04-04,59.54552703138539
2024-04-05,61.457494726852865
2024-04-08,61.55034869533535
2024-04-09,61.91744953544627
2024-04-10,61.62225897651936
2024-04-11,61.57593214550375
2024-04-12,65.47302324821696
2024-04-15,65.76094942677759
2024-04-16,63.953224177027664
2024-04-17,63.87668081296545
2024-04-18,65.53657420900774
2024-04-19,67.2249998317251
2024-04-22,64.7926883321466
2024-04-23,64.89529009762686
2024-04-24,65.33466298194708
2024-04-25,66.07454556112172
2024-04-26,62.20132158651561
2024-04-29,60.86567678571892
2024-04-30,61.29439807451589
2024-05-01,61.343709489234364
2024-05-02,61.773933168141255
2024-05-03,60.932544870716725
2024-05-06,61.287390476177514
2024-05-07,60.05113937414549
2024-05-08,61.38268942116495
2024-05-09,61.962126271302346
2024-05-10,63.34558954501602
2024-05-13,62.24551573442078
2024-05-14,61.33068811459686
2024-05-15,62.011091071054196
2024-05-16,62.282136923372015
2024-05-17,62.981683421583604
2024-05-20,62.305412153330884
2024-05-21,61.64389645709876
2024-05-22,59.63447865009771
2024-05-23,58.13756680984568
2024-05-24,56.876790624624064
2024-05-27,56.62616694307591
2024-05-28,57.421912313794344
2024-05-29,56.93652856214606
2024-05-30,58.43943156018845
2024-05-31,59.725438179154715
2024-06-03,61.01735662255218
2024-06-04,61.22917433919115
2024-06-05,59.21071010548523
2024-06-06,60.92468054619676
2024-06-07,62.76658886612091
2024-06-10,59.22498355751214
2024-06-11,59.66167794855226
2024-06-12,60.5117621531996
2024-06-13,60.95737416993965
2024-06-14,63.08401530515361
2024-06-17,63.61981822490972
2024-06-18,64.69258218401473
2024-06-19,64.70150998390764
2024-06-20,65.47383438360013
2024-06-21,65.43876520719735
2024-06-24,65.14075374678309
2024-06-25,63.37585306676771
2024-06-26,61.806189505146286
2024-06-27,64.35950943888733
2024-06-28,63.666361185008626
2024-07-01,62.24234689137622
2024-07-02,61.583281871490314
2024-07-03,60.95579944886156
2024-07-04,61.48908380709338
2024-07-05,59.53888327659839
2024-07-08,59.42498628698262
2024-07-09,58.128111195072385
2024-07-10,58.64206319844269
2024-07-11,59.00427029705512
2024-07-12,61.34124319711128
2024-07-15,60.26135425285611
2024-07-16,61.529146068947846
2024-07-17,59.41247707819846
2024-07-18,57.28038251618031
2024-07-19,56.11669341848509
2024-07-22,56.90320027205472
2024-07-23,54.31929188436999
2024-07-24,56.40465159409861
2024-07-25,54.20764537818783
2024-07-26,55.86213858706598
2024-07-29,55.95397575481041
2024-07-30,56.97627165951733
2024-07-31,56.032526096050425
2024-08-01,55.904189974566584
2024-08-02,56.5648659470692
2024-08-05,56.95504523697588
2024-08-06,56.86248916484596
2024-08-07,57.04136759721702
2024-08-08,56.848370377377975
2024-08-09,57.05954200810451
2024-08-12,55.29962958073745
2024-08-13,54.419734172102466
2024-08-14,54.90216195716755
2024-08-15,55.65603928255231
2024-08-16,55.15289696287721
2024-08-19,53.36012078130834
2024-08-20,50.77670982943659
2024-08-21,50.48115359461859
2024-08-22,50.73063652152047
2024-08-23,50.380617603424426
2024-08-26,50.67753674697844
2024-08-27,52.9213314200443
2024-08-28,51.47400489003852
2024-08-29,53.16636783054839
2024-08-30,53.574194358169805
2024-09-02,55.10543113516459
2024-09-03,55.90703563058652
2024-09-04,56.96073415101014
2024-09-05,58.421835573381216
2024-09-06,57.957237284500515
2024-09-09,55.99845926062252
2024-09-10,56.436517166318865
2024-09-11,57.64708315560141
2024-09-12,56.92773725177932
2024-09-13,55.9976683601464
2024-09-16,56.63353912075895
2024-09-17,57.55526497248308
2024-09-18,59.08371337857691
2024-09-19,59.380047812400626
2024-09-20,55.160654270842244
2024-09-23,55.01809131645906
2024-09-24,55.46160259334365
2024-09-25,55.63599531442754
2024-09-26,55.04387056456727
2024-09-27,54.46097858270308
2024-09-30,53.40307759900405
2024-10-01,53.9190311542748
2024-10-02,53.64181537656775
2024-10-03,53.68672082876232
2024-10-04,51.70120570450076
2024-10-07,52.6935628509786
2024-10-08,52.74976085665851
2024-10-09,53.578411891271664
2024-10-10,53.926746595591325
2024-10-11,55.421162776732096
2024-10-14,57.017096537287095
2024-10-15,56.51525701023343
2024-10-16,57.23008202162205
2024-10-17,57.16016475410454
2024-10-18,56.671248477532764
2024-10-21,55.70564767530225
2024-10-22,56.554496278260736
2024-10-23,56.52069486453951
2024-10-24,57.19586402281474
2024-10-25,60.62040618453472
2024-10-28,57.02563230671355
2024-10-29,56.692808544131466
2024-10-30,55.571565953315776
2024-10-31,55.87677722617938
2024-11-01,52.502848118040674
2024-11-04,51.549500225164536
2024-11-05,51.492566736135295
2024-11-06,51.27688452551403
2024-11-07,52.41998053732978
2024-11-08,54.20705088134813
2024-11-11,55.156974280633094
2024-11-12,55.398484004347196
2024-11-13,55.37687878550724
2024-11-14,55.733529921315515
2024-11-15,56.24195826137617
2024-11-18,55.785092520623685
2024-11-19,54.36544181455377
2024-11-20,53.7471164252375
2024-11-21,52.763181917843724
2024-11-22,51.578636169297766
2024-11-25,51.12456187940925
2024-11-26,50.75100962949929
2024-11-27,48.50841568182757
2024-11-28,47.95395441755846
2024-11-29,49.90664637207803
2024-12-02,48.74618804081801
2024-12-03,47.95132435196675
2024-12-04,48.032431912659014
2024-12-05,46.09954028068295
2024-12-06,46.42794446505001
2024-12-09,47.32767095772832
2024-12-10,45.76721662285622
2024-12-11,45.78505350179033
2024-12-12,46.10366257364888
2024-12-13,46.096123715553574
2024-12-16,46.419140125701226
2024-12-17,47.50584100583151
2024-12-18,48.50991407144873
2024-12-19,48.76534269797315
2024-12-20,47.31315998546892
2024-12-23,47.53888676713184
2024-12-24,47.91493740208657
2024-12-25,48.17477686495461
2024-12-26,47.90832445941393
2024-12-27,48.51844517077987
2024-12-30,48.38448159738748
2024-12-31,48.048397545333415
