Date,INTC
2023-08-02,389.5520485605765
2023-08-03,383.6658514474709
2023-08-04,379.7038323029447
2023-08-07,385.4589352028834
2023-08-08,375.26853203878824
2023-08-09,369.1842744697773
2023-08-10,374.84846085983867
2023-08-11,374.1005793210588
2023-08-14,398.20707713806576
2023-08-15,403.6647922622395
2023-08-16,399.06041804904055
2023-08-17,391.82175902776106
2023-08-18,392.22609839115245
2023-08-21,389.5428044210499
2023-08-22,397.98671122419915
2023-08-23,399.2309270092788
2023-08-24,398.8498074148859
2023-08-25,410.29831949518336
2023-08-28,417.48165905699966
2023-08-29,441.4677306627736
2023-08-30,447.8539094250322
2023-08-31,433.102109165734
2023-09-01,436.26535731377606
2023-09-04,438.3966861065815
2023-09-05,438.2231646519776
2023-09-06,435.8654626581003
2023-09-07,443.06686226152374
2023-09-08,438.66883938075273
2023-09-11,436.8992670294134
2023-09-12,423.00791847459897
2023-09-13,405.0537911823544
2023-09-14,391.1348694233687
2023-09-15,404.83310300002444
2023-09-18,407.7889486766416
2023-09-19,412.74934292836656
2023-09-20,399.2778414256133
2023-09-21,384.7842953684338
2023-09-22,402.94639236605013
2023-09-25,391.8753120152181
2023-09-26,409.4573271437446
2023-09-27,411.1665883468864
2023-09-28,410.067536288978
2023-09-29,412.9163142146387
2023-10-02,408.9932180126781
2023-10-03,406.0321403681348
2023-10-04,415.16540024378423
2023-10-05,417.56358799198875
2023-10-06,405.5923447523661
2023-10-09,415.56577254661227
2023-10-10,409.6771601398456
2023-10-11,417.37192028155897
2023-10-12,406.55552248693846
2023-10-13,406.24179588512914
2023-10-16,410.7269131202073
2023-10-17,406.4309399241056
2023-10-18,416.9792451020668
2023-10-19,414.94159836164266
2023-10-20,407.67076956005764
2023-10-23,405.73459704432696
2023-10-24,408.7843707568425
2023-10-25,391.844889902888
2023-10-26,383.63537037984935
2023-10-27,371.2551585746469
2023-10-30,371.6590719203788
2023-10-31,386.99512173153084
2023-11-01,384.665740373113
2023-11-02,388.12057474072714
2023-11-03,393.6111862901939
2023-11-06,385.2873503639302
2023-11-07,382.063248559433
2023-11-08,396.8956889370599
2023-11-09,399.1498183527453
2023-11-10,374.11782331782257
2023-11-13,381.40123470336
2023-11-14,374.4069312776436
2023-11-15,381.35432423953483
2023-11-16,379.37932667545454
2023-11-17,383.3362663324978
2023-11-20,387.6605619244281
2023-11-21,385.8722102368826
2023-11-22,384.7059598418408
2023-11-23,403.9949761787112
2023-11-24,394.7565322382893
2023-11-27,396.4590978675369
2023-11-28,403.7751414638618
2023-11-29,391.16643148768975
2023-11-30,389.3331819644775
2023-12-01,381.6836719254161
2023-12-04,382.35242220159995
2023-12-05,378.67304166211545
2023-12-06,372.86119333145604
2023-12-07,367.5337357298333
2023-12-08,366.09758486606285
2023-12-11,373.3457234585284
2023-12-12,369.61294663016724
2023-12-13,361.180148548364
2023-12-14,368.9834602431287
2023-12-15,367.6620489370313
2023-12-18,362.3079864711215
2023-12-19,367.89403886346093
2023-12-20,355.4881719934834
2023-12-21,358.2910955976328
2023-12-22,352.78794159300764
2023-12-25,349.06876734258896
2023-12-26,353.66974252271905
2023-12-27,353.85811705287216
2023-12-28,370.68761603358746
2023-12-29,373.001691388783
2024-01-01,368.2681682445061
2024-01-02,368.6340373019135
2024-01-03,382.09649984550606
2024-01-04,385.95243300796625
2024-01-05,401.6534075746918
2024-01-08,402.3738640343394
2024-01-09,393.03703050696413
2024-01-10,391.98595438111187
2024-01-11,376.0090855574426
2024-01-12,397.2846699049882
2024-01-15,399.9494860142502
2024-01-16,391.01938514293875
2024-01-17,395.9822008485454
2024-01-18,386.24765975166076
2024-01-19,401.79221741280804
2024-01-22,400.6715029590079
2024-01-23,414.3814016315669
2024-01-24,413.69041601086326
2024-01-25,412.2973551724899
2024-01-26,415.24476333850646
2024-01-29,411.42879325002406
2024-01-30,415.25826062975165
2024-01-31,411.603800859061
2024-02-01,433.2273470743009
2024-02-02,424.1382834023501
2024-02-05,414.9974144614543
2024-02-06,429.13060726932696
2024-02-07,448.39262206005503
2024-02-08,447.15375392950915
2024-02-09,433.40692629388
2024-02-12,436.32898116123647
2024-02-13,424.57846030758105
2024-02-14,423.11489714768953
2024-02-15,418.8718026325585
2024-02-16,425.8987256840419
2024-02-19,440.46705533322677
2024-02-20,441.87959355122774
2024-02-21,444.8115659482126
2024-02-22,435.7451011023636
2024-02-23,460.8501990374608
2024-02-26,457.4391239647371
2024-02-27,445.7941287786479
2024-02-28,454.7828712875808
2024-02-29,458.2040297036654
2024-03-01,448.3532272419588
2024-03-04,440.73635669934686
2024-03-05,435.9059863319506
2024-03-06,439.366065730381
2024-03-07,435.61737740875657
2024-03-08,430.3131598697856
2024-03-11,422.633928357028
2024-03-12,426.60412808021164
2024-03-13,435.7587486283159
2024-03-14,440.2278346412417
2024-03-15,423.3500550185642
2024-03-18,409.93554983504174
2024-03-19,399.34819674189833
2024-03-20,389.6647066227892
2024-03-21,387.4409029171982
2024-03-22,400.78929580572674
2024-03-25,409.8807150114988
2024-03-26,412.26784709775404
2024-03-27,409.3075786623752
2024-03-28,413.6948423552335
2024-03-29,414.742602997675
2024-04-01,418.12750177885346
2024-04-02,410.9225867203015
2024-04-03,415.2960019177619
2024-04-04,404.5440451218609
2024-04-05,412.8102914200305
2024-04-08,411.6332569421185
2024-04-09,413.32880563822283
2024-04-10,410.53021240314655
2024-04-11,408.71490231397854
2024-04-12,405.6680239758816
2024-04-15,412.79530500515233
2024-04-16,425.20612893108705
2024-04-17,416.79285943100723
2024-04-18,414.53646776013505
2024-04-19,437.1947567581492
2024-04-22,454.4673963998366
2024-04-23,445.51529640382955
2024-04-24,444.1693336996351
2024-04-25,438.4185143324595
2024-04-26,432.9501006241434
2024-04-29,434.33661063794005
2024-04-30,439.3251414131081
2024-05-01,452.664531655738
2024-05-02,452.12869528433015
2024-05-03,461.68008125982954
2024-05-06,443.7188937833406
2024-05-07,451.1808273963705
2024-05-08,444.25095048239285
2024-05-09,444.65925501549447
2024-05-10,443.1587288202275
2024-05-13,450.52468465576334
2024-05-14,454.3456441066953
2024-05-15,454.19018872277564
2024-05-16,470.3839801199121
2024-05-17,468.6546164023943
2024-05-20,452.6927601306954
2024-05-21,465.92147084851797
2024-05-22,451.64706095883326
2024-05-23,438.4801608583999
2024-05-24,436.3172921238947
2024-05-27,430.9774763934883
2024-05-28,437.8561610497291
2024-05-29,441.74285283597
2024-05-30,468.6318870813258
2024-05-31,482.2087218277149
2024-06-03,506.7639236193875
2024-06-04,506.1266943206328
2024-06-05,508.87426083630874
2024-06-06,505.96982202295425
2024-06-07,505.44486932550694
2024-06-10,501.77195923151896
2024-06-11,487.034244669925
2024-06-12,483.497479377081
2024-06-13,496.10220955510425
2024-06-14,501.77249718291915
2024-06-17,519.3957234165706
2024-06-18,517.6389161252897
2024-06-19,517.4244925301367
2024-06-20,529.7680578210211
2024-06-21,530.3144437701745
2024-06-24,518.5133493710048
2024-06-25,523.9053231597928
2024-06-26,512.9531843178521
2024-06-27,509.18267211037784
2024-06-28,519.4389648892125
2024-07-01,518.9781641346382
2024-07-02,523.9270533152868
2024-07-03,527.9390128288658
2024-07-04,519.1718896706901
2024-07-05,501.4981926417634
2024-07-08,495.69618277544504
2024-07-09,490.4227748837146
2024-07-10,488.7696114638547
2024-07-11,491.09431594743506
2024-07-12,481.119196461785
2024-07-15,476.32213829575875
2024-07-16,475.28504095157405
2024-07-17,473.18711490886193
2024-07-18,475.12394648700695
2024-07-19,468.7320862698266
2024-07-22,474.27999638772815
2024-07-23,460.5349150523393
2024-07-24,456.6048166395547
2024-07-25,433.07806193795676
2024-07-26,432.340466075867
2024-07-29,434.22113907325996
2024-07-30,429.60379344653774
2024-07-31,426.63049219462636
2024-08-01,408.3089216881675
2024-08-02,408.97459335617265
2024-08-05,417.35850552600596
2024-08-06,414.67521418819587
2024-08-07,411.60904262927926
2024-08-08,410.28107716374836
2024-08-09,427.7808960936239
2024-08-12,434.42303737652213
2024-08-13,432.2081063664606
2024-08-14,445.5368562396533
2024-08-15,449.3489078943163
2024-08-16,453.81873280725796
2024-08-19,464.7648924887211
2024-08-20,465.73585118197917
2024-08-21,467.38606972900556
2024-08-22,469.9856506018269
2024-08-23,478.67901172561824
2024-08-26,468.5266617952735
2024-08-27,463.50437474981646
2024-08-28,454.4077641285213
2024-08-29,467.2349871274952
2024-08-30,476.67466998927966
2024-09-02,495.4413300513133
2024-09-03,475.28176021316546
2024-09-04,485.0619754004264
2024-09-05,505.16595870451914
2024-09-06,503.9704352496696
2024-09-09,504.58629674956074
2024-09-10,500.2960963084412
2024-09-11,520.1764984610679
2024-09-12,514.1617961388987
2024-09-13,521.9851498545977
2024-09-16,519.8567930166813
2024-09-17,520.1662893773201
2024-09-18,508.9097881879517
2024-09-19,513.708830734513
2024-09-20,538.4647381280839
2024-09-23,558.6286141955609
2024-09-24,548.1677389750062
2024-09-25,536.8569474157363
2024-09-26,547.413507398755
2024-09-27,548.4199686861404
2024-09-30,558.3275068796559
2024-10-01,551.875241184432
2024-10-02,545.2679173099316
2024-10-03,565.5424120604359
2024-10-04,565.4532892137802
2024-10-07,569.4942974140899
2024-10-08,568.0246220178719
2024-10-09,596.873052226392
2024-10-10,586.924949662406
2024-10-11,588.505622393827
2024-10-14,594.2223470563507
2024-10-15,590.9637016613009
2024-10-16,586.4432903415978
2024-10-17,585.3047913829594
2024-10-18,591.6726588601568
2024-10-21,596.6501957177895
2024-10-22,591.0482769768004
2024-10-23,612.3768256553802
2024-10-24,604.5397257645076
2024-10-25,617.5642279414667
2024-10-28,612.4705404496308
2024-10-29,595.9093227023753
2024-10-30,578.1609109334873
2024-10-31,578.4461298144817
2024-11-01,600.7275614614534
2024-11-04,608.6463182564471
2024-11-05,597.2131787754264
2024-11-06,584.0445397082012
2024-11-07,576.3593843529035
2024-11-08,558.864962064347
2024-11-11,551.9754426256842
2024-11-12,534.5745045688487
2024-11-13,531.684811812776
2024-11-14,516.7239716168358
2024-11-15,501.45480811161195
2024-11-18,504.7069536788718
2024-11-19,501.69317108932955
2024-11-20,501.31509431370085
2024-11-21,496.22320578858347
2024-11-22,516.5817914637935
2024-11-25,498.4471490352031
2024-11-26,498.6198733155058
2024-11-27,499.3614151268727
2024-11-28,484.1901514623473
2024-11-29,483.61047032177885
2024-12-02,469.32646276347754
2024-12-03,470.13619444884
2024-12-04,484.20740390158153
2024-12-05,486.47504039108753
2024-12-06,493.9638383127487
2024-12-09,481.52289951303254
2024-12-10,477.38047627009917
2024-12-11,495.01843568189804
2024-12-12,491.89639762464014
2024-12-13,494.57319807581956
2024-12-16,511.2116840669008
2024-12-17,508.3613249284634
2024-12-18,507.63505144366843
2024-12-19,490.31800028851706
2024-12-20,484.2988928351626
2024-12-23,494.124167563108
2024-12-24,491.9349937314474
2024-12-25,507.3221147844146
2024-12-26,501.18083672566485
2024-12-27,495.292436701496
2024-12-30,483.4532794450299
2024-12-31,488.4703369884716
