Date,PNC
2023-07-31,138.15594078731422
2023-08-01,138.42588313415902
2023-08-02,136.74216322928754
2023-08-03,135.28708916414445
2023-08-04,136.89143617881007
2023-08-07,135.4025390995785
2023-08-08,132.7132117742531
2023-08-09,134.6095475589457
2023-08-10,131.00466322607483
2023-08-11,128.33878485820264
2023-08-14,133.92746274616806
2023-08-15,140.85140261973848
2023-08-16,145.1446206581387
2023-08-17,144.4930042302508
2023-08-18,144.95309811509495
2023-08-21,139.60401254803585
2023-08-22,144.43394945207686
2023-08-23,147.79607222405326
2023-08-24,148.8285329501251
2023-08-25,146.30813401326867
2023-08-28,138.83622199353857
2023-08-29,134.88380239948452
2023-08-30,130.69963752064365
2023-08-31,130.93480229700762
2023-09-01,122.70910763398388
2023-09-04,124.65805133573559
2023-09-05,125.15482797228776
2023-09-06,121.88331845761724
2023-09-07,117.08516149193882
2023-09-08,118.09904494672875
2023-09-11,114.46564536202149
2023-09-12,113.20177991565821
2023-09-13,111.14499138294777
2023-09-14,105.28639927099702
2023-09-15,116.89811978196956
2023-09-18,116.61484513368805
2023-09-19,118.50353548678919
2023-09-20,124.55573619335375
2023-09-21,126.02989959889182
2023-09-22,130.29220493802083
2023-09-25,127.88322708518008
2023-09-26,129.84981277536744
2023-09-27,134.47482908593778
2023-09-28,135.30552499324617
2023-09-29,133.39462372222562
2023-10-02,130.72827879367222
2023-10-03,130.25487331459752
2023-10-04,131.49137923754725
2023-10-05,136.80053632315145
2023-10-06,140.24125776756512
2023-10-09,136.89765089055533
2023-10-10,136.1781575539704
2023-10-11,130.78116325927908
2023-10-12,135.0866773987179
2023-10-13,128.51548519283503
2023-10-16,131.8505661967911
2023-10-17,130.13994788979613
2023-10-18,128.77162128059143
2023-10-19,129.9837162616478
2023-10-20,128.58757203422374
2023-10-23,129.2929321891683
2023-10-24,128.49335536679834
2023-10-25,129.61483630360354
2023-10-26,130.2364470853487
2023-10-27,130.13842428342332
2023-10-30,134.3273566155308
2023-10-31,136.9645776305689
2023-11-01,140.86020757243926
2023-11-02,134.37323015954854
2023-11-03,134.74468148518596
2023-11-06,131.50615561794785
2023-11-07,132.1567540165443
2023-11-08,134.44835802836056
2023-11-09,137.552841229164
2023-11-10,142.03433863471648
2023-11-13,147.78449133399812
2023-11-14,147.91654695005084
2023-11-15,153.96789918900458
2023-11-16,156.70638103664496
2023-11-17,154.70123678694952
2023-11-20,151.25868246425097
2023-11-21,151.66421212017974
2023-11-22,141.8856364193294
2023-11-23,141.25357245051657
2023-11-24,140.13790473067894
2023-11-27,139.5170218734908
2023-11-28,132.24007770426292
2023-11-29,129.52280157243146
2023-11-30,128.5533306882175
2023-12-01,132.885758979395
2023-12-04,138.400078917626
2023-12-05,135.9339244630004
2023-12-06,139.79165553268146
2023-12-07,141.96794158177389
2023-12-08,139.65217508418
2023-12-11,136.1017326823019
2023-12-12,137.86960343258988
2023-12-13,141.85839267592385
2023-12-14,140.16351409505586
2023-12-15,145.5190167096488
2023-12-18,144.69665818838047
2023-12-19,145.17052602020973
2023-12-20,150.24755296793606
2023-12-21,149.10485059666377
2023-12-22,147.4211775385489
2023-12-25,141.58608802159048
2023-12-26,139.94742535457627
2023-12-27,140.78505371185202
2023-12-28,139.54397392873713
2023-12-29,144.05819018394544
2024-01-01,143.0948393630077
2024-01-02,149.5192543065891
2024-01-03,148.47219392288397
2024-01-04,148.26853351674825
2024-01-05,153.33311506216293
2024-01-08,153.2528129012654
2024-01-09,148.11452608615227
2024-01-10,149.80170777032782
2024-01-11,152.56282299794867
2024-01-12,147.21024760250947
2024-01-15,148.5627992297848
2024-01-16,147.52998362280363
2024-01-17,151.25416504050742
2024-01-18,152.03298947769784
2024-01-19,152.15850768958077
2024-01-22,158.85324198289794
2024-01-23,165.58052209017688
2024-01-24,157.69485361832014
2024-01-25,163.64064281485258
2024-01-26,160.96084088319034
2024-01-29,157.8393365945798
2024-01-30,164.0851352488897
2024-01-31,159.4176752971839
2024-02-01,164.62474409799967
2024-02-02,164.44726485599094
2024-02-05,161.38788550680977
2024-02-06,152.49404918644447
2024-02-07,149.175540736126
2024-02-08,149.34901255545645
2024-02-09,149.1063776982697
2024-02-12,151.20056700501195
2024-02-13,150.6785468788918
2024-02-14,147.9839094396379
2024-02-15,145.4664680340746
2024-02-16,149.45767700732998
2024-02-19,153.834879662787
2024-02-20,153.78313941547464
2024-02-21,151.8367297058632
2024-02-22,153.79826475130122
2024-02-23,160.5690998718695
2024-02-26,167.62324832447055
2024-02-27,166.8388436090004
2024-02-28,165.8860933839301
2024-02-29,165.82319932053653
2024-03-01,162.93715508462955
2024-03-04,164.64692076035664
2024-03-05,161.60662217707713
2024-03-06,164.56660612877124
2024-03-07,162.029454755676
2024-03-08,163.75087131469795
2024-03-11,161.3065843653553
2024-03-12,157.25707315181415
2024-03-13,161.46632716809302
2024-03-14,165.45740505156553
2024-03-15,166.01692638588557
2024-03-18,163.2803042335516
2024-03-19,160.80630141791232
2024-03-20,168.84712795876305
2024-03-21,165.54178972447508
2024-03-22,166.2123826934353
2024-03-25,161.53319722416668
2024-03-26,163.9118898214278
2024-03-27,162.65175967924293
2024-03-28,158.01265191497097
2024-03-29,155.81934640426175
2024-04-01,156.65208059623083
2024-04-02,156.69467481254694
2024-04-03,155.0770966429029
2024-04-04,151.6491983477035
2024-04-05,159.79965566728146
2024-04-08,162.5944416497583
2024-04-09,167.15817901308992
2024-04-10,166.43389430562968
2024-04-11,167.1389730058359
2024-04-12,169.99667354625092
2024-04-15,167.75056935539902
2024-04-16,163.6263085142033
2024-04-17,162.7119755636798
2024-04-18,162.68664062431702
2024-04-19,158.89441193224133
2024-04-22,160.59426835952564
2024-04-23,157.2893434547459
2024-04-24,147.85245857697052
2024-04-25,151.46360944943646
2024-04-26,150.25825821082574
2024-04-29,150.41794209797462
2024-04-30,153.51517455493916
2024-05-01,155.62967271802387
2024-05-02,152.19545274069876
2024-05-03,151.47594326913526
2024-05-06,150.35692367859096
2024-05-07,145.4588112751333
2024-05-08,147.50597417280343
2024-05-09,144.82491679018273
2024-05-10,143.8711941985727
2024-05-13,144.1074046358178
2024-05-14,149.27858404534854
2024-05-15,149.3043489950814
2024-05-16,141.41216179700046
2024-05-17,144.73560665135219
2024-05-20,151.25371053706922
2024-05-21,148.40679882137334
2024-05-22,154.68457856771855
2024-05-23,154.5873955957022
2024-05-24,153.4909854682747
2024-05-27,161.01391079324497
2024-05-28,160.61681742688546
2024-05-29,159.75861117021472
2024-05-30,159.5034980941641
2024-05-31,164.96928182759248
2024-06-03,159.03301655228148
2024-06-04,158.2744920270634
2024-06-05,156.22086171194016
2024-06-06,157.60592821721605
2024-06-07,154.13280624173854
2024-06-10,151.42534033337716
2024-06-11,154.99675318382904
2024-06-12,155.6714029047609
2024-06-13,153.51978421040093
2024-06-14,159.55842163634335
2024-06-17,165.14902069191967
2024-06-18,162.39082608802468
2024-06-19,161.4078071922304
2024-06-20,163.05285724520215
2024-06-21,167.21305824959745
2024-06-24,165.34180233148464
2024-06-25,161.71008601704096
2024-06-26,159.47698793287975
2024-06-27,156.12291002826458
2024-06-28,157.4076909231031
2024-07-01,157.0149982370568
2024-07-02,149.37725151738144
2024-07-03,155.8235780872402
2024-07-04,154.9468444056669
2024-07-05,154.8861010961209
2024-07-08,153.9443229766262
2024-07-09,153.4664871980121
2024-07-10,156.57795380292686
2024-07-11,156.84327894203494
2024-07-12,155.0157692535025
2024-07-15,153.22463812396566
2024-07-16,149.60056666880556
2024-07-17,155.16391561578936
2024-07-18,147.31324994125842
2024-07-19,146.74965379758632
2024-07-22,153.70427958436326
2024-07-23,155.15113378130684
2024-07-24,154.7567007610015
2024-07-25,154.89236722604443
2024-07-26,158.41497509203887
2024-07-29,159.33620420834293
2024-07-30,158.07291818920666
2024-07-31,154.8656128924749
2024-08-01,148.34840052608027
2024-08-02,147.37940830536462
2024-08-05,145.4968531500455
2024-08-06,145.56578773730547
2024-08-07,143.98022329180853
2024-08-08,145.36435826489148
2024-08-09,146.3895901359359
2024-08-12,149.21069978164545
2024-08-13,150.6587903670092
2024-08-14,158.0618177864317
2024-08-15,157.61236749532702
2024-08-16,162.4367750235863
2024-08-19,160.3663810173931
2024-08-20,162.829377915273
2024-08-21,160.8368869392391
2024-08-22,166.14641741684224
2024-08-23,172.71662227292475
2024-08-26,173.38084431693846
2024-08-27,174.53497933130893
2024-08-28,169.02939105463673
2024-08-29,166.03794627354216
2024-08-30,155.90186384330636
2024-09-02,157.88755735775166
2024-09-03,165.11833676628552
2024-09-04,164.34004881429806
2024-09-05,163.97241460800146
2024-09-06,160.80126914932046
2024-09-09,159.35186012999182
2024-09-10,151.54719654081748
2024-09-11,157.2916681843289
2024-09-12,159.71290149558945
2024-09-13,164.41863184062393
2024-09-16,167.30815708800571
2024-09-17,173.13138928842608
2024-09-18,176.72571979053959
2024-09-19,172.5029553639169
2024-09-20,175.53794083366694
2024-09-23,175.60235274270462
2024-09-24,173.10760809992664
2024-09-25,173.3323724431183
2024-09-26,172.4895236782722
2024-09-27,171.26997793716137
2024-09-30,164.93537683391742
2024-10-01,170.65478964397818
2024-10-02,172.68019924890194
2024-10-03,164.1298013606924
2024-10-04,162.04339012695544
2024-10-07,158.50557996196778
2024-10-08,151.94593983821662
2024-10-09,149.56698257514822
2024-10-10,147.0165601449354
2024-10-11,142.8291471281561
2024-10-14,144.21016915560418
2024-10-15,141.67355281655998
2024-10-16,141.98118402064634
2024-10-17,140.7387780969755
2024-10-18,141.6175756444018
2024-10-21,142.84816010166378
2024-10-22,141.0249778866718
2024-10-23,139.7408430708662
2024-10-24,142.25700473927435
2024-10-25,145.98550341116598
2024-10-28,143.08448376530362
2024-10-29,140.153814438082
2024-10-30,140.05604077898457
2024-10-31,142.87539628948883
2024-11-01,140.78417707009612
2024-11-04,138.78509617336894
2024-11-05,140.9457106365886
2024-11-06,141.5112082378112
2024-11-07,140.63196369102437
2024-11-08,143.0427993119118
2024-11-11,142.61851831339644
2024-11-12,143.34467854800877
2024-11-13,147.85513504103324
2024-11-14,142.90197857819456
2024-11-15,138.87477119940814
2024-11-18,141.11654612480262
2024-11-19,137.052653427465
2024-11-20,136.16930438678506
2024-11-21,133.38383311668522
2024-11-22,134.89680782195518
2024-11-25,134.183902303169
2024-11-26,135.15028722564716
2024-11-27,137.94863992576396
2024-11-28,140.78779721191043
2024-11-29,138.2092621046097
2024-12-02,138.94188906666727
2024-12-03,140.06579578098956
2024-12-04,149.44128582366966
2024-12-05,152.00763689748285
2024-12-06,154.60967450445543
2024-12-09,155.42944585723276
2024-12-10,153.1700221378599
2024-12-11,152.8531685456555
2024-12-12,154.62418083874215
2024-12-13,154.08441306799568
2024-12-16,158.54166030364013
2024-12-17,165.74091690721158
2024-12-18,163.92479894865588
2024-12-19,161.01503188703302
2024-12-20,159.4238930398128
2024-12-23,163.53287394445633
2024-12-24,163.3575258961784
2024-12-25,166.79966113486472
2024-12-26,161.38310504560064
2024-12-27,167.70505582766566
2024-12-30,166.91404749010323
2024-12-31,176.30517793283866
