Date,HON
2023-08-03,951.1731147378084
2023-08-04,966.3571793087254
2023-08-07,998.7134840049615
2023-08-08,1027.9919903496254
2023-08-09,991.8754331384049
2023-08-10,1000.1947239145421
2023-08-11,972.6521138346009
2023-08-14,1016.3997447617674
2023-08-15,1015.6776738119139
2023-08-16,974.8955836016313
2023-08-17,966.264440720807
2023-08-18,953.7004503472987
2023-08-21,943.2876299929457
2023-08-22,950.0707893940327
2023-08-23,986.1873727173743
2023-08-24,981.0605735277272
2023-08-25,966.4419999253278
2023-08-28,959.595170048583
2023-08-29,956.0185516491543
2023-08-30,994.1307601088223
2023-08-31,970.8945783656362
2023-09-01,951.0190463829213
2023-09-04,1005.5375027695177
2023-09-05,1044.8704418158713
2023-09-06,1016.5339244925045
2023-09-07,1000.2570310172584
2023-09-08,993.0769315266622
2023-09-11,1001.4882005725906
2023-09-12,1015.6932057860105
2023-09-13,1002.7157974671229
2023-09-14,1016.0956253291403
2023-09-15,1043.6921795268734
2023-09-18,1051.425996411765
2023-09-19,1056.617872654175
2023-09-20,1055.4219300070379
2023-09-21,1022.6234310324076
2023-09-22,1073.3505088892332
2023-09-25,1059.4515162286898
2023-09-26,994.248590738766
2023-09-27,1021.66529376751
2023-09-28,1023.3633551062917
2023-09-29,1049.1188708896377
2023-10-02,1063.6986187500381
2023-10-03,1131.715328650488
2023-10-04,1198.438645226525
2023-10-05,1191.250520526845
2023-10-06,1226.3726854767679
2023-10-09,1196.4845095452233
2023-10-10,1210.2121023383584
2023-10-11,1251.2819532468372
2023-10-12,1195.2311051418383
2023-10-13,1179.964761118108
2023-10-16,1186.0792526481828
2023-10-17,1185.582171908413
2023-10-18,1207.1194580107237
2023-10-19,1225.2883422637938
2023-10-20,1194.699867295568
2023-10-23,1197.8843165887915
2023-10-24,1198.0659920330902
2023-10-25,1175.637555507438
2023-10-26,1170.7816861748158
2023-10-27,1196.5064547116178
2023-10-30,1218.1674626442482
2023-10-31,1207.595101591263
2023-11-01,1164.703701833069
2023-11-02,1110.4259582229404
2023-11-03,1145.284641273224
2023-11-06,1099.5928044482089
2023-11-07,1113.8227978727673
2023-11-08,1092.6821610329723
2023-11-09,1093.9644079810932
2023-11-10,1072.0057000399609
2023-11-13,1164.8983987866122
2023-11-14,1162.5343687421457
2023-11-15,1107.6648387009286
2023-11-16,1125.9195187747614
2023-11-17,1082.4731444083156
2023-11-20,1120.5419166885504
2023-11-21,1097.213300812377
2023-11-22,1164.3489498478111
2023-11-23,1198.5931584633545
2023-11-24,1209.4215652353193
2023-11-27,1216.425897585549
2023-11-28,1208.7306998861939
2023-11-29,1243.4217670240441
2023-11-30,1186.2012503456122
2023-12-01,1174.5338238649338
2023-12-04,1158.155763663856
2023-12-05,1160.1567849074675
2023-12-06,1159.4473757641433
2023-12-07,1175.3209215637035
2023-12-08,1239.4649372874023
2023-12-11,1217.4614250984926
2023-12-12,1207.448397048867
2023-12-13,1236.238229206428
2023-12-14,1218.3283785925628
2023-12-15,1198.3085626192394
2023-12-18,1217.8374630112698
2023-12-19,1213.7358996672392
2023-12-20,1187.0816440928284
2023-12-21,1202.4359016608819
2023-12-22,1171.7011955858868
2023-12-25,1170.5700657364919
2023-12-26,1167.4536301168237
2023-12-27,1128.406231221331
2023-12-28,1130.5644612875537
2023-12-29,1099.7434060719845
2024-01-01,1100.7427044226993
2024-01-02,1091.38838640251
2024-01-03,1102.8935235038985
2024-01-04,1066.4542406121425
2024-01-05,1095.6837993773331
2024-01-08,1158.7865514985501
2024-01-09,1145.6778449982273
2024-01-10,1155.5355455942122
2024-01-11,1119.5818745338754
2024-01-12,1161.4026262866116
2024-01-15,1183.04062635215
2024-01-16,1157.7074588803705
2024-01-17,1181.0325522658577
2024-01-18,1160.5284013858707
2024-01-19,1142.085428170454
2024-01-22,1214.6309563714692
2024-01-23,1171.2818705130132
2024-01-24,1171.0138221624795
2024-01-25,1224.4193416069845
2024-01-26,1236.4249244012087
2024-01-29,1264.2256171803065
2024-01-30,1244.997989332546
2024-01-31,1176.576803237224
2024-02-01,1113.6380875592677
2024-02-02,1140.3658374831834
2024-02-05,1176.2099248535312
2024-02-06,1197.5662554079397
2024-02-07,1152.2666399476875
2024-02-08,1133.1187379046708
2024-02-09,1154.7216914256662
2024-02-12,1192.8789891830118
2024-02-13,1192.801667609331
2024-02-14,1133.7128237852235
2024-02-15,1162.0864836202868
2024-02-16,1187.4778623330285
2024-02-19,1165.5876530235296
2024-02-20,1170.9530351530375
2024-02-21,1173.7202282451508
2024-02-22,1168.8801820770789
2024-02-23,1192.4592607868842
2024-02-26,1173.5416561993952
2024-02-27,1198.3482925130336
2024-02-28,1211.5247510510544
2024-02-29,1189.5563408940284
2024-03-01,1178.7441012328534
2024-03-04,1215.8823152364228
2024-03-05,1263.3268662530825
2024-03-06,1240.9120845039322
2024-03-07,1245.8074391710993
2024-03-08,1271.492347153618
2024-03-11,1216.2114672362354
2024-03-12,1221.4605869651068
2024-03-13,1241.8614030565427
2024-03-14,1155.3346964389857
2024-03-15,1110.2870122666147
2024-03-18,1142.5473949199215
2024-03-19,1162.5627797440482
2024-03-20,1195.9097751097063
2024-03-21,1212.3530619677404
2024-03-22,1190.6823034652487
2024-03-25,1186.5557199099273
2024-03-26,1176.8568995182861
2024-03-27,1132.2998377130261
2024-03-28,1145.8067995412373
2024-03-29,1059.2669800315791
2024-04-01,1051.5261821012912
2024-04-02,1082.2857770704445
2024-04-03,1146.3617302281468
2024-04-04,1191.810489069533
2024-04-05,1211.925126520566
2024-04-08,1200.9732477294015
2024-04-09,1175.241608471466
2024-04-10,1187.464647612872
2024-04-11,1146.773532877583
2024-04-12,1174.3241512116476
2024-04-15,1207.9015510350825
2024-04-16,1245.8108292291256
2024-04-17,1227.6152968968904
2024-04-18,1249.0732932712224
2024-04-19,1212.9462376332792
2024-04-22,1248.8504608318015
2024-04-23,1278.5271095260848
2024-04-24,1345.0068423949049
2024-04-25,1336.4949403241624
2024-04-26,1304.6576970468925
2024-04-29,1305.5487397648383
2024-04-30,1265.617738775326
2024-05-01,1254.5341712695606
2024-05-02,1260.9619165249644
2024-05-03,1279.3833142323958
2024-05-06,1255.1147852269678
2024-05-07,1245.3272027429791
2024-05-08,1243.7313910404619
2024-05-09,1274.255426365676
2024-05-10,1261.0123302085829
2024-05-13,1194.9481424833914
2024-05-14,1223.7750787794625
2024-05-15,1242.830854555993
2024-05-16,1246.0284842871479
2024-05-17,1280.5642537947615
2024-05-20,1261.830141583474
2024-05-21,1355.2709451460341
2024-05-22,1334.3510784722737
2024-05-23,1221.9549347922434
2024-05-24,1289.2223894892597
2024-05-27,1302.35195749973
2024-05-28,1354.4399069873157
2024-05-29,1303.3426018524588
2024-05-30,1306.8244986258292
2024-05-31,1343.0185201145769
2024-06-03,1342.536079302483
2024-06-04,1338.3084447457986
2024-06-05,1297.214857962571
2024-06-06,1299.5204796071441
2024-06-07,1290.041428966493
2024-06-10,1262.3814848186885
2024-06-11,1277.9538507673483
2024-06-12,1244.0860151072382
2024-06-13,1211.2852448656834
2024-06-14,1242.7978961361935
2024-06-17,1228.5914652479519
2024-06-18,1279.5238038681698
2024-06-19,1334.9390718578925
2024-06-20,1308.0213099966709
2024-06-21,1283.0188901619113
2024-06-24,1298.9339753265278
2024-06-25,1328.2011983808043
2024-06-26,1327.4911768987665
2024-06-27,1340.9534935307397
2024-06-28,1367.2761154012476
2024-07-01,1391.478856156817
2024-07-02,1334.5533668144415
2024-07-03,1318.413015111817
2024-07-04,1341.393945208101
2024-07-05,1337.8379609034855
2024-07-08,1292.0981445365765
2024-07-09,1250.480558033995
2024-07-10,1209.7207409236353
2024-07-11,1115.186735174064
2024-07-12,1175.6780574829218
2024-07-15,1206.0633839420034
2024-07-16,1225.7409945694712
2024-07-17,1222.4381823728438
2024-07-18,1214.9017426155958
2024-07-19,1208.4514458924432
2024-07-22,1189.9072538542498
2024-07-23,1138.6365600132365
2024-07-24,1086.1034352859697
2024-07-25,1090.8008532289834
2024-07-26,1070.1144356691527
2024-07-29,1093.2760779859177
2024-07-30,1061.6349442396502
2024-07-31,1075.3886460611802
2024-08-01,1037.6742158636916
2024-08-02,1092.0910393684298
2024-08-05,1109.4689282246275
2024-08-06,1129.0247627273234
2024-08-07,1130.3634658669257
2024-08-08,1155.205146448806
2024-08-09,1172.2463966498337
2024-08-12,1155.7224349528603
2024-08-13,1178.4975810962887
2024-08-14,1270.6154811634217
2024-08-15,1218.7620963265495
2024-08-16,1200.669322812563
2024-08-19,1237.1712992105888
2024-08-20,1221.333502308055
2024-08-21,1232.3575783623123
2024-08-22,1253.195781682333
2024-08-23,1284.6246278965298
2024-08-26,1353.7833050612742
2024-08-27,1331.585627895809
2024-08-28,1378.437153118189
2024-08-29,1429.114561650722
2024-08-30,1392.7799083607867
2024-09-02,1408.9742991018297
2024-09-03,1420.6014034682073
2024-09-04,1375.2402108088177
2024-09-05,1383.5417323468528
2024-09-06,1362.9905728353217
2024-09-09,1405.5662025678844
2024-09-10,1468.2654386401914
2024-09-11,1517.6023894379146
2024-09-12,1560.7009943400815
2024-09-13,1619.4496800387396
2024-09-16,1687.6584904881167
2024-09-17,1827.1763645925623
2024-09-18,1824.0246174228
2024-09-19,1833.2310502144037
2024-09-20,1824.7457091074389
2024-09-23,1939.2569250804036
2024-09-24,2012.7785655600192
2024-09-25,2026.548882244765
2024-09-26,2036.961163733825
2024-09-27,2130.8209012315865
2024-09-30,2047.6586045273107
2024-10-01,2004.999620459168
2024-10-02,1915.4532859880878
2024-10-03,1948.0257068005576
2024-10-04,1982.1151531389623
2024-10-07,1930.5250270491713
2024-10-08,1940.0055274351384
2024-10-09,1969.9708025088996
2024-10-10,1960.4101444425394
2024-10-11,2012.9128782861528
2024-10-14,1996.599708355956
2024-10-15,1977.8788591733426
2024-10-16,1932.1144297766207
2024-10-17,1946.2995772726986
2024-10-18,1995.571279173412
2024-10-21,1958.6452801487326
2024-10-22,2045.967682167642
2024-10-23,2094.3667775404074
2024-10-24,2244.7299482423223
2024-10-25,2289.5940607476887
2024-10-28,2309.389397948634
2024-10-29,2348.2357507863903
2024-10-30,2317.540230895158
2024-10-31,2435.331865221192
2024-11-01,2484.542314398193
2024-11-04,2490.2556718650117
2024-11-05,2460.7541485855127
2024-11-06,2538.1079165099563
2024-11-07,2475.022927831744
2024-11-08,2524.1117081105867
2024-11-11,2531.8584015196616
2024-11-12,2501.9439651317944
2024-11-13,2497.7508898022866
2024-11-14,2375.307682394293
2024-11-15,2351.1500776804596
2024-11-18,2338.3751564069603
2024-11-19,2484.053306376811
2024-11-20,2604.0849272986575
2024-11-21,2594.960421365605
2024-11-22,2664.3054632334915
2024-11-25,2649.1235789414786
2024-11-26,2608.325461400561
2024-11-27,2557.818754549992
2024-11-28,2718.8510470560077
2024-11-29,2898.87150113068
2024-12-02,2883.365350081605
2024-12-03,2836.192777604526
2024-12-04,2863.037811874394
2024-12-05,2883.3035105907047
2024-12-06,3002.2945261141713
2024-12-09,2930.667760660316
2024-12-10,2971.065514862537
2024-12-11,3083.6215576380973
2024-12-12,3164.035203792809
2024-12-13,3181.7818599432885
2024-12-16,3118.0754397310775
2024-12-17,3106.3392201334386
2024-12-18,3007.2836858871797
2024-12-19,3061.019978689494
2024-12-20,3088.434289039038
2024-12-23,3082.135197050445
2024-12-24,3026.2957194192977
2024-12-25,3075.1099124764132
2024-12-26,2967.3372945978936
2024-12-27,2969.4806625271935
2024-12-30,3021.3286733889167
2024-12-31,2911.1136910253053
