Date,CVX
2023-08-02,659.1366279697313
2023-08-03,684.5429019638292
2023-08-04,691.4375773329914
2023-08-07,670.728510945316
2023-08-08,650.0360641195089
2023-08-09,645.4617803062226
2023-08-10,655.6832372498277
2023-08-11,687.8247526067637
2023-08-14,659.0736186857101
2023-08-15,667.9640765368259
2023-08-16,669.6050952483687
2023-08-17,672.0662877256063
2023-08-18,637.7005998588697
2023-08-21,648.0524827515517
2023-08-22,674.2041054295078
2023-08-23,682.6380686356492
2023-08-24,676.0317247700045
2023-08-25,675.5948394648863
2023-08-28,656.4211630933943
2023-08-29,671.0284648692706
2023-08-30,679.8863810096417
2023-08-31,674.5461868184489
2023-09-01,676.2078671542729
2023-09-04,674.998188716196
2023-09-05,681.2334836681333
2023-09-06,684.0456871166045
2023-09-07,727.5037447598626
2023-09-08,696.070685823569
2023-09-11,703.1135418874911
2023-09-12,757.1692628704006
2023-09-13,749.1383169254171
2023-09-14,734.8450371184457
2023-09-15,745.0363955573948
2023-09-18,747.4666638258419
2023-09-19,736.8833498865821
2023-09-20,736.1915744172825
2023-09-21,730.1213099259312
2023-09-22,729.2557202904086
2023-09-25,727.09233679809
2023-09-26,724.4203333217879
2023-09-27,738.5178238012467
2023-09-28,741.110771531997
2023-09-29,743.7069312903216
2023-10-02,742.7307907598156
2023-10-03,738.3255675440046
2023-10-04,711.1322456718058
2023-10-05,716.1830205966338
2023-10-06,735.4051391051959
2023-10-09,712.5946961193126
2023-10-10,710.7346068415288
2023-10-11,695.7937948197557
2023-10-12,687.0021280277989
2023-10-13,673.9585656793074
2023-10-16,680.8290772268828
2023-10-17,675.9977566295107
2023-10-18,703.5406435322598
2023-10-19,731.13416542637
2023-10-20,723.9884316279486
2023-10-23,758.7084718176975
2023-10-24,749.9982603271405
2023-10-25,740.5661018154196
2023-10-26,736.9590419114775
2023-10-27,726.7408152206681
2023-10-30,727.452020128027
2023-10-31,724.1258794001939
2023-11-01,726.7141372768922
2023-11-02,728.5160393174044
2023-11-03,743.3382750014777
2023-11-06,715.7309580095091
2023-11-07,714.5104578209734
2023-11-08,696.3945887988889
2023-11-09,687.9274376203263
2023-11-10,680.2019488506266
2023-11-13,695.8543171908244
2023-11-14,699.7456615267535
2023-11-15,702.0530541670122
2023-11-16,709.676435070772
2023-11-17,710.6844671213807
2023-11-20,691.8395159521419
2023-11-21,686.0921216162438
2023-11-22,674.2295817453137
2023-11-23,709.749680948718
2023-11-24,701.0301540999616
2023-11-27,729.9372178633337
2023-11-28,691.0335780616032
2023-11-29,712.7839551387291
2023-11-30,733.7480424771159
2023-12-01,747.1173728944505
2023-12-04,753.3428874180987
2023-12-05,752.4091793480314
2023-12-06,777.5673418885883
2023-12-07,792.282581686213
2023-12-08,746.9186044434384
2023-12-11,752.6910635738515
2023-12-12,708.6272197141014
2023-12-13,700.7222791497251
2023-12-14,713.2006703183696
2023-12-15,692.8581044325142
2023-12-18,687.7881793197599
2023-12-19,686.9015564639279
2023-12-20,655.8467596586855
2023-12-21,663.2316480693171
2023-12-22,648.4905430161597
2023-12-25,646.1939168842964
2023-12-26,646.8229954626875
2023-12-27,661.2703042146637
2023-12-28,682.675525070832
2023-12-29,647.1207399524183
2024-01-01,662.4556242639584
2024-01-02,687.2865208744887
2024-01-03,674.0737171020164
2024-01-04,689.5249076609626
2024-01-05,681.937556100468
2024-01-08,666.5028703381566
2024-01-09,668.0814760516032
2024-01-10,630.3694083990479
2024-01-11,633.6431855591986
2024-01-12,607.5232804533782
2024-01-15,618.711178239922
2024-01-16,606.5071845755447
2024-01-17,604.5373978082105
2024-01-18,596.4303335708696
2024-01-19,610.0614487854162
2024-01-22,591.3121144545485
2024-01-23,599.6769696935354
2024-01-24,606.8251625061979
2024-01-25,628.0022920305763
2024-01-26,614.2302441139544
2024-01-29,646.8815957803643
2024-01-30,591.1532591155297
2024-01-31,602.8778195510745
2024-02-01,605.0517478374372
2024-02-02,609.2634301423574
2024-02-05,602.5140329203713
2024-02-06,599.2376975970889
2024-02-07,594.7405335473073
2024-02-08,591.8429133305634
2024-02-09,595.766066578662
2024-02-12,633.0868470008176
2024-02-13,665.552301826694
2024-02-14,650.5447063574959
2024-02-15,645.7978817248944
2024-02-16,644.6710192959019
2024-02-19,656.0530964133477
2024-02-20,667.0667713014553
2024-02-21,675.8674441915798
2024-02-22,675.361753850553
2024-02-23,645.8918865651697
2024-02-26,632.2549252161797
2024-02-27,643.5035011251019
2024-02-28,622.1527419523662
2024-02-29,607.4509690337309
2024-03-01,616.272971654065
2024-03-04,611.7911505179474
2024-03-05,612.3099673533625
2024-03-06,626.9606779095493
2024-03-07,649.0249514826655
2024-03-08,651.9421575428023
2024-03-11,657.733948403072
2024-03-12,664.9944456490178
2024-03-13,669.6159519997809
2024-03-14,679.0567328489365
2024-03-15,669.5743703847929
2024-03-18,686.7130824254162
2024-03-19,690.6424378317311
2024-03-20,679.0295066926494
2024-03-21,665.0454443605552
2024-03-22,671.8457123999223
2024-03-25,688.1752107156407
2024-03-26,703.8739450337976
2024-03-27,728.7896603028224
2024-03-28,703.7009416782337
2024-03-29,710.8007683884874
2024-04-01,763.8913165346253
2024-04-02,725.0258013296526
2024-04-03,696.1689640065003
2024-04-04,687.0992846117086
2024-04-05,669.044645624204
2024-04-08,675.1413057407187
2024-04-09,681.4132344206297
2024-04-10,702.0281978034197
2024-04-11,706.0825184929608
2024-04-12,697.6701277672527
2024-04-15,709.0361292142348
2024-04-16,725.6829489514772
2024-04-17,723.356667844171
2024-04-18,738.9530876154164
2024-04-19,761.578276821537
2024-04-22,762.5317305105001
2024-04-23,745.4553816448952
2024-04-24,745.4727227076273
2024-04-25,739.6767516875857
2024-04-26,733.3492651620934
2024-04-29,751.420082115729
2024-04-30,746.8097273922332
2024-05-01,723.098205589232
2024-05-02,686.3025344301406
2024-05-03,687.7200846218791
2024-05-06,681.8704149111788
2024-05-07,717.8633566470613
2024-05-08,741.4518321174581
2024-05-09,734.9614796078775
2024-05-10,734.7403089871683
2024-05-13,683.7315109464458
2024-05-14,682.167806482126
2024-05-15,680.808402045064
2024-05-16,671.7953599177457
2024-05-17,656.2525904010686
2024-05-20,678.2369120582152
2024-05-21,682.4235972032294
2024-05-22,692.1206642582353
2024-05-23,722.7692593888814
2024-05-24,706.9862240317691
2024-05-27,724.6559770677944
2024-05-28,724.9553601862851
2024-05-29,707.0445451711196
2024-05-30,718.8391199232578
2024-05-31,698.2937043770363
2024-06-03,715.3425001894663
2024-06-04,687.342737554398
2024-06-05,696.1782991607913
2024-06-06,696.1928936540929
2024-06-07,741.794602048825
2024-06-10,720.7631028432816
2024-06-11,713.9535726271865
2024-06-12,724.4212941989255
2024-06-13,732.2118479115107
2024-06-14,724.0357650513895
2024-06-17,745.1266895915666
2024-06-18,746.4294307006965
2024-06-19,708.6320215066223
2024-06-20,728.4887850491841
2024-06-21,712.2188983483983
2024-06-24,698.6133927807314
2024-06-25,679.8667315442592
2024-06-26,680.3918889717751
2024-06-27,693.9398675683772
2024-06-28,663.7029334432482
2024-07-01,686.4804218904052
2024-07-02,689.2609672304823
2024-07-03,692.7648902693259
2024-07-04,675.1303291388807
2024-07-05,673.6533601989064
2024-07-08,658.0511432762448
2024-07-09,633.753699755505
2024-07-10,635.9980299753468
2024-07-11,638.3663006789255
2024-07-12,641.3769198948185
2024-07-15,645.2422433086405
2024-07-16,653.2480121657482
2024-07-17,678.4740667807752
2024-07-18,692.8350317298602
2024-07-19,686.7441168646062
2024-07-22,714.219057162132
2024-07-23,704.2199312779962
2024-07-24,712.8734424299888
2024-07-25,729.1435621449021
2024-07-26,724.9438058228005
2024-07-29,698.7998569831631
2024-07-30,705.4649107064988
2024-07-31,696.94496743102
2024-08-01,703.4943735826848
2024-08-02,697.9235741607139
2024-08-05,735.9849873045048
2024-08-06,719.6826432073825
2024-08-07,700.992011093325
2024-08-08,701.7014762598379
2024-08-09,735.4361321166953
2024-08-12,761.0249892466223
2024-08-13,775.2198107180711
2024-08-14,775.4542282754295
2024-08-15,799.5194216564296
2024-08-16,809.765325993166
2024-08-19,838.2488614022371
2024-08-20,803.1754056280234
2024-08-21,777.6481349610954
2024-08-22,794.6072670539666
2024-08-23,799.5103971681131
2024-08-26,866.2642434131068
2024-08-27,859.6253384777369
2024-08-28,894.4753739368305
2024-08-29,914.7011040939142
2024-08-30,919.94217640166
2024-09-02,903.7118159193741
2024-09-03,929.3393303208703
2024-09-04,908.5326066790102
2024-09-05,914.1189331854512
2024-09-06,913.041208172501
2024-09-09,868.8231029169762
2024-09-10,848.1114908959977
2024-09-11,821.763047298408
2024-09-12,806.1234900529171
2024-09-13,824.2430469992148
2024-09-16,826.0579280215619
2024-09-17,889.9726147307873
2024-09-18,869.8598431969286
2024-09-19,875.6760698948069
2024-09-20,885.4387521964857
2024-09-23,885.7062675178718
2024-09-24,890.6490033957747
2024-09-25,879.5184903310659
2024-09-26,901.3563198991852
2024-09-27,913.4539506596716
2024-09-30,922.4403802888789
2024-10-01,921.6424723726058
2024-10-02,905.472977228202
2024-10-03,929.9131914702956
2024-10-04,895.3329983233405
2024-10-07,918.4613574012687
2024-10-08,929.2868758464413
2024-10-09,947.0462557259322
2024-10-10,971.381896994943
2024-10-11,949.4862151378819
2024-10-14,956.1111882968752
2024-10-15,973.3351416480205
2024-10-16,957.8646645906349
2024-10-17,974.3897884407709
2024-10-18,974.3111279738245
2024-10-21,999.1778419490366
2024-10-22,959.6236594957096
2024-10-23,987.2311873218812
2024-10-24,982.9160819119228
2024-10-25,953.53652658839
2024-10-28,938.0138624581557
2024-10-29,937.2284849034222
2024-10-30,914.8438880614381
2024-10-31,893.8431039268568
2024-11-01,905.3201671781947
2024-11-04,916.4823423156303
2024-11-05,919.8260691774512
2024-11-06,932.6362571062261
2024-11-07,918.7420139236073
2024-11-08,885.3096881025097
2024-11-11,882.257203006411
2024-11-12,880.3641037415304
2024-11-13,889.249518191093
2024-11-14,931.9907151771653
2024-11-15,943.6977654801794
2024-11-18,934.2505600609871
2024-11-19,959.0876948631346
2024-11-20,956.7925361647776
2024-11-21,972.6768367092741
2024-11-22,954.8719121110832
2024-11-25,976.3772165167101
2024-11-26,968.2824237071251
2024-11-27,982.1448432549015
2024-11-28,1044.6717289963099
2024-11-29,994.4729764172929
2024-12-02,1028.7471083720968
2024-12-03,1018.4751731863441
2024-12-04,1020.790631130587
2024-12-05,990.027256686784
2024-12-06,1000.326756806757
2024-12-09,966.0391985342897
2024-12-10,971.7217243929575
2024-12-11,971.1111633669101
2024-12-12,983.2711329444506
2024-12-13,985.9553673209147
2024-12-16,1004.6137611277398
2024-12-17,1001.1211714355072
2024-12-18,986.6186941081098
2024-12-19,1023.7810218379884
2024-12-20,1076.9298913153848
2024-12-23,1075.819520983259
2024-12-24,1054.8268877650135
2024-12-25,1053.4904561569888
2024-12-26,1035.191249941157
2024-12-27,1048.8357942453126
2024-12-30,1030.6948326456566
2024-12-31,1027.0900187545378
