Date,NVDA
2023-08-03,531.1323833272824
2023-08-04,544.4221498346303
2023-08-07,537.756456292642
2023-08-08,536.6576110735655
2023-08-09,530.8185729628267
2023-08-10,540.2731183124278
2023-08-11,533.9531542952282
2023-08-14,537.2264944844477
2023-08-15,542.6407691549668
2023-08-16,541.4065619725578
2023-08-17,550.8387933810546
2023-08-18,553.2154345822545
2023-08-21,544.8128181086388
2023-08-22,559.507926600627
2023-08-23,543.8023589636084
2023-08-24,536.4547328519918
2023-08-25,537.0795085079939
2023-08-28,527.5431373129007
2023-08-29,530.7280444190741
2023-08-30,531.9405149724734
2023-08-31,535.4674883889155
2023-09-01,540.1511361719841
2023-09-04,540.0641074401551
2023-09-05,546.5527877911397
2023-09-06,553.5518640858434
2023-09-07,562.6997877649869
2023-09-08,577.9238254838755
2023-09-11,585.1919285025755
2023-09-12,588.1498395162939
2023-09-13,567.8665312194476
2023-09-14,573.2049736150703
2023-09-15,565.7871863195569
2023-09-18,560.2128918094475
2023-09-19,567.6491504387773
2023-09-20,572.233272758768
2023-09-21,579.3830849429022
2023-09-22,588.4334156402995
2023-09-25,595.8362989402376
2023-09-26,591.0717010441733
2023-09-27,569.9914649543925
2023-09-28,572.7565505922829
2023-09-29,571.6203146734407
2023-10-02,578.7597523247823
2023-10-03,575.8735613480487
2023-10-04,584.6756467950082
2023-10-05,588.1037158101898
2023-10-06,582.9885164960159
2023-10-09,590.3098974091224
2023-10-10,595.4139366168728
2023-10-11,593.4964007325824
2023-10-12,603.0135328255133
2023-10-13,599.9984468894068
2023-10-16,605.7157866396641
2023-10-17,589.6488009152902
2023-10-18,596.1826230944691
2023-10-19,592.1831434534021
2023-10-20,578.6159626073575
2023-10-23,571.8515480991715
2023-10-24,576.8687858646
2023-10-25,582.6968755839392
2023-10-26,587.7860511725376
2023-10-27,574.24212905519
2023-10-30,567.9450514669003
2023-10-31,572.2563129929069
2023-11-01,568.8915843225243
2023-11-02,579.1454797923406
2023-11-03,585.162845554402
2023-11-06,572.9133240552559
2023-11-07,568.7107103380689
2023-11-08,568.122001201692
2023-11-09,554.911716907011
2023-11-10,550.3462437820941
2023-11-13,527.0471628797629
2023-11-14,535.6178311654608
2023-11-15,572.578764934294
2023-11-16,572.9663842546292
2023-11-17,579.9130120995486
2023-11-20,575.110557808371
2023-11-21,561.0245673482615
2023-11-22,567.9991230165359
2023-11-23,563.9479729178471
2023-11-24,566.7724145632096
2023-11-27,572.1177808817819
2023-11-28,557.7368042039028
2023-11-29,551.6393337804382
2023-11-30,548.7843860352822
2023-12-01,562.2564878599334
2023-12-04,581.8607539726895
2023-12-05,582.4392772677434
2023-12-06,583.3344308077278
2023-12-07,585.3680717078348
2023-12-08,566.8104125731859
2023-12-11,567.2419548609062
2023-12-12,593.689595809783
2023-12-13,598.7610380025261
2023-12-14,596.2048558348317
2023-12-15,596.0152170228021
2023-12-18,595.62000663407
2023-12-19,588.0274408513025
2023-12-20,588.2255222898212
2023-12-21,581.2506857200025
2023-12-22,567.1526890126185
2023-12-25,579.0493935409283
2023-12-26,583.8282707536291
2023-12-27,577.6363555682252
2023-12-28,571.3056880356677
2023-12-29,565.7795860324823
2024-01-01,539.1838617250934
2024-01-02,559.4949934059932
2024-01-03,561.1319347837244
2024-01-04,560.9267209757874
2024-01-05,547.0029747518616
2024-01-08,541.6951714932279
2024-01-09,550.3406890534766
2024-01-10,548.712763362671
2024-01-11,543.0762412103079
2024-01-12,543.5011927531258
2024-01-15,537.8044233768297
2024-01-16,530.3099052583646
2024-01-17,536.94590761569
2024-01-18,539.8113172693569
2024-01-19,558.371003452791
2024-01-22,555.8646580084769
2024-01-23,554.0011025797593
2024-01-24,551.1175813453203
2024-01-25,555.8428696698867
2024-01-26,545.937464022264
2024-01-29,537.9866781321223
2024-01-30,544.0625694656699
2024-01-31,528.9391840815925
2024-02-01,531.5788148506332
2024-02-02,531.8542940372494
2024-02-05,525.1364982247571
2024-02-06,526.6584956759765
2024-02-07,522.0165219204761
2024-02-08,534.4076905961031
2024-02-09,533.3185036416229
2024-02-12,529.7522204821224
2024-02-13,532.3724886923261
2024-02-14,517.4107288530015
2024-02-15,519.3287723789426
2024-02-16,518.5797046647939
2024-02-19,527.7758317288029
2024-02-20,524.0660419154116
2024-02-21,538.3922566489882
2024-02-22,525.0854936512676
2024-02-23,540.6695659470231
2024-02-26,540.1280781696652
2024-02-27,538.4978657364079
2024-02-28,531.9206443678825
2024-02-29,541.2257110518555
2024-03-01,553.993176232423
2024-03-04,549.9618678158442
2024-03-05,562.9175517522675
2024-03-06,575.6975727354425
2024-03-07,564.4268924696206
2024-03-08,553.2430119144278
2024-03-11,537.2897011110183
2024-03-12,536.3092468581557
2024-03-13,538.7247921549958
2024-03-14,548.4975001925618
2024-03-15,545.0236733027599
2024-03-18,542.8727999997071
2024-03-19,550.8451971680242
2024-03-20,558.1042853233096
2024-03-21,561.9941033198663
2024-03-22,567.2132134146609
2024-03-25,563.8441976493003
2024-03-26,570.6488889519402
2024-03-27,577.5061932808957
2024-03-28,587.0682380790569
2024-03-29,588.1604143370024
2024-04-01,620.6724356124213
2024-04-02,611.1359386477163
2024-04-03,599.3429771799582
2024-04-04,585.0716131188193
2024-04-05,579.1878175441959
2024-04-08,581.3136027988437
2024-04-09,566.538554299555
2024-04-10,562.5376562643266
2024-04-11,570.4078629286385
2024-04-12,555.3626356729809
2024-04-15,549.2054209115629
2024-04-16,541.367545872072
2024-04-17,540.0668226378824
2024-04-18,526.485028593371
2024-04-19,539.3109391938046
2024-04-22,535.0764442127188
2024-04-23,531.7928010173496
2024-04-24,538.2277459119003
2024-04-25,521.9965702156853
2024-04-26,536.3910123853138
2024-04-29,547.5496127695399
2024-04-30,549.210834561209
2024-05-01,552.9303045843768
2024-05-02,537.8936582629561
2024-05-03,549.499765231576
2024-05-06,551.2045086452291
2024-05-07,534.7387603114547
2024-05-08,541.9554863607541
2024-05-09,538.3447055040275
2024-05-10,541.4466801737623
2024-05-13,535.5769765057705
2024-05-14,520.6330683638032
2024-05-15,511.13204875483035
2024-05-16,500.8369610052539
2024-05-17,513.5630710473893
2024-05-20,518.6796934716015
2024-05-21,524.0328131695546
2024-05-22,530.9128209546487
2024-05-23,542.987078031292
2024-05-24,549.0493316525707
2024-05-27,558.5739430122499
2024-05-28,555.5747912115238
2024-05-29,571.9014655125334
2024-05-30,566.3762453694181
2024-05-31,575.1337998816438
2024-06-03,569.7673114528134
2024-06-04,573.7643769888481
2024-06-05,570.8382328447838
2024-06-06,575.6171037985545
2024-06-07,572.8067497695871
2024-06-10,576.2451145577995
2024-06-11,569.0859759227596
2024-06-12,580.8080945911026
2024-06-13,575.3520751407706
2024-06-14,565.1934889114791
2024-06-17,568.3564865724207
2024-06-18,571.1292463460625
2024-06-19,577.3731095687516
2024-06-20,585.2168715088745
2024-06-21,596.8795775437751
2024-06-24,591.8307846770002
2024-06-25,593.2540369424182
2024-06-26,618.6081472736778
2024-06-27,623.1285259910705
2024-06-28,616.5787222409548
2024-07-01,616.3526732962546
2024-07-02,606.7710549077985
2024-07-03,604.7957396050382
2024-07-04,609.7965374134496
2024-07-05,606.7692062724844
2024-07-08,596.5866439810736
2024-07-09,587.1162020582835
2024-07-10,578.7394303554261
2024-07-11,572.4778971808186
2024-07-12,578.4279221237962
2024-07-15,578.4683010190441
2024-07-16,603.3611489401912
2024-07-17,586.7975498268511
2024-07-18,596.8781996421335
2024-07-19,608.0709132929567
2024-07-22,597.3118271504462
2024-07-23,597.7074158457274
2024-07-24,588.9716541227876
2024-07-25,583.9108949928387
2024-07-26,568.5854106799064
2024-07-29,556.2100576390033
2024-07-30,542.1968869242858
2024-07-31,520.7908486234487
2024-08-01,515.7777355998771
2024-08-02,522.2057747711364
2024-08-05,525.3363769162736
2024-08-06,519.9303559908911
2024-08-07,520.7997353518164
2024-08-08,517.2474128116941
2024-08-09,528.571325904569
2024-08-12,540.6016980869708
2024-08-13,563.4034974350335
2024-08-14,560.7074982582124
2024-08-15,571.3178965473612
2024-08-16,574.064829812631
2024-08-19,577.2539226154388
2024-08-20,573.4596697163279
2024-08-21,574.9279599745472
2024-08-22,586.4558974867743
2024-08-23,588.1349422989709
2024-08-26,598.0379990910737
2024-08-27,613.6549756883519
2024-08-28,622.7990153229858
2024-08-29,649.122172388678
2024-08-30,645.7109833423839
2024-09-02,641.4482807771575
2024-09-03,646.0994867954801
2024-09-04,658.2940508002195
2024-09-05,653.4632088905361
2024-09-06,642.562808206738
2024-09-09,623.6124880949883
2024-09-10,620.9041820340309
2024-09-11,629.7361072806393
2024-09-12,632.7671050707173
2024-09-13,642.8261801423826
2024-09-16,647.6145839002746
2024-09-17,654.7675492098629
2024-09-18,659.9430754634233
2024-09-19,666.5930430817509
2024-09-20,686.8968686769878
2024-09-23,679.5445832228731
2024-09-24,683.0232368134399
2024-09-25,684.6502100841396
2024-09-26,665.0743737351263
2024-09-27,644.1096777187704
2024-09-30,652.4389254911815
2024-10-01,656.0465251664343
2024-10-02,667.2757798415862
2024-10-03,685.3926679879371
2024-10-04,692.8080307760558
2024-10-07,704.0243521346656
2024-10-08,722.7050523966255
2024-10-09,724.9277581184441
2024-10-10,726.7316890716108
2024-10-11,723.4042103649964
2024-10-14,728.1451529083406
2024-10-15,719.1732497236343
2024-10-16,725.9900629148096
2024-10-17,739.168131468918
2024-10-18,724.1470182009424
2024-10-21,707.4386101594076
2024-10-22,706.8771505844704
2024-10-23,670.733650018293
2024-10-24,673.5332018864935
2024-10-25,665.7472128957904
2024-10-28,644.6039309685601
2024-10-29,638.4096958819297
2024-10-30,660.7642657105087
2024-10-31,642.6842236107352
2024-11-01,644.2284476946605
2024-11-04,651.8337642480337
2024-11-05,644.1294884310928
2024-11-06,660.822744909505
2024-11-07,672.2934200350652
2024-11-08,663.4879079020058
2024-11-11,674.4291498804507
2024-11-12,684.4111502814668
2024-11-13,708.2418541691395
2024-11-14,692.8880852219783
2024-11-15,704.6763807285913
2024-11-18,722.6892959093586
2024-11-19,724.5690779134287
2024-11-20,734.5473979482773
2024-11-21,742.8681616216098
2024-11-22,742.9391546797233
2024-11-25,723.1778862616015
2024-11-26,722.0845520172859
2024-11-27,739.3724882829277
2024-11-28,736.8222663969435
2024-11-29,725.7755108015452
2024-12-02,708.1427453131989
2024-12-03,701.714283431924
2024-12-04,692.8808824088054
2024-12-05,679.7122165357521
2024-12-06,679.5819159388069
2024-12-09,684.3976321834982
2024-12-10,676.6584431911776
2024-12-11,694.229297518095
2024-12-12,683.537272640985
2024-12-13,679.3901685017955
2024-12-16,663.483159053426
2024-12-17,663.5768059086076
2024-12-18,644.4243464494951
2024-12-19,638.9043980730455
2024-12-20,635.4793519341033
2024-12-23,633.3796633793319
2024-12-24,637.9232735001185
2024-12-25,625.1303853744918
2024-12-26,601.1926132669074
2024-12-27,596.6587075583915
2024-12-30,594.8856695970999
2024-12-31,597.1684620316904
