Date,EOG
2023-07-28,47.63870066329135
2023-07-31,47.76355109518422
2023-08-01,48.2538482042986
2023-08-02,48.22517707285286
2023-08-03,48.95091887373581
2023-08-04,47.326175205478506
2023-08-07,47.32797976650921
2023-08-08,47.438430607472604
2023-08-09,47.89078718203882
2023-08-10,48.524213533801664
2023-08-11,47.27021827423649
2023-08-14,47.01722369984654
2023-08-15,48.3578943316115
2023-08-16,45.95514583425793
2023-08-17,45.335726234687804
2023-08-18,46.449220517353716
2023-08-21,46.27259831309427
2023-08-22,47.29880261136887
2023-08-23,46.79604788454138
2023-08-24,46.539693468279374
2023-08-25,45.65385436315213
2023-08-28,45.501609940640876
2023-08-29,44.889154744254434
2023-08-30,44.303169144323626
2023-08-31,44.81197578228244
2023-09-01,45.796089958818584
2023-09-04,45.39415648313091
2023-09-05,46.57088959202806
2023-09-06,47.35263118096063
2023-09-07,46.46039884353969
2023-09-08,47.318128913912574
2023-09-11,47.22493929999879
2023-09-12,46.51795663917254
2023-09-13,46.48449585155465
2023-09-14,47.763855024825844
2023-09-15,46.86718923004572
2023-09-18,47.429317887830756
2023-09-19,48.19242403227047
2023-09-20,49.86699712117585
2023-09-21,48.948682149922966
2023-09-22,49.1999279146222
2023-09-25,48.4568351116748
2023-09-26,47.942197088439
2023-09-27,48.22523508555627
2023-09-28,49.81893686759575
2023-09-29,51.50245822462651
2023-10-02,50.334641348347944
2023-10-03,50.7589111862818
2023-10-04,50.30557724272334
2023-10-05,51.22950338739654
2023-10-06,51.39153054726576
2023-10-09,50.42192230457768
2023-10-10,49.899943775695846
2023-10-11,49.66633920765887
2023-10-12,49.843451988305894
2023-10-13,51.326779484193445
2023-10-16,49.881574579053705
2023-10-17,49.87286675287977
2023-10-18,50.99173746026818
2023-10-19,51.170256097074436
2023-10-20,51.3968898129969
2023-10-23,49.91019585387577
2023-10-24,48.88612236661375
2023-10-25,49.08052881665985
2023-10-26,49.958176266613016
2023-10-27,48.65053578983698
2023-10-30,48.15280670495536
2023-10-31,46.379445488902405
2023-11-01,47.473645019251286
2023-11-02,48.3059734374643
2023-11-03,48.32026211718823
2023-11-06,48.22736912843208
2023-11-07,47.05671136326595
2023-11-08,47.104222893794486
2023-11-09,47.43313408881477
2023-11-10,47.505467931499815
2023-11-13,47.939135603164104
2023-11-14,48.66506991089389
2023-11-15,49.19978410551009
2023-11-16,50.28655586391432
2023-11-17,52.11409261371669
2023-11-20,51.343819430466674
2023-11-21,51.39434465830678
2023-11-22,51.599187786678655
2023-11-23,51.38672087752262
2023-11-24,51.81485628795401
2023-11-27,51.68811562649441
2023-11-28,52.10484100096368
2023-11-29,53.68237650421362
2023-11-30,54.37339690782908
2023-12-01,54.13360962657559
2023-12-04,55.31478365789505
2023-12-05,55.58334957530114
2023-12-06,55.51253203380371
2023-12-07,54.86665203865121
2023-12-08,55.78175756212745
2023-12-11,55.577303470513506
2023-12-12,54.404471387837674
2023-12-13,54.254891102843374
2023-12-14,53.86650501996075
2023-12-15,54.86129067822008
2023-12-18,55.00585800006426
2023-12-19,56.22854112998435
2023-12-20,56.768912883361494
2023-12-21,53.27590071652708
2023-12-22,53.047397467803776
2023-12-25,51.33861966583353
2023-12-26,52.23781717820059
2023-12-27,51.351042715184235
2023-12-28,51.96546135754012
2023-12-29,51.989727751092396
2024-01-01,51.19451409209385
2024-01-02,50.372555775251165
2024-01-03,50.544317259968366
2024-01-04,51.82936392342038
2024-01-05,51.06353693441975
2024-01-08,50.365345455225736
2024-01-09,51.4768271325663
2024-01-10,52.96790525338706
2024-01-11,52.42076358551828
2024-01-12,51.08035082496876
2024-01-15,51.81979643392599
2024-01-16,51.91877927765676
2024-01-17,52.041090142354896
2024-01-18,51.74662402465041
2024-01-19,50.61689034702974
2024-01-22,50.73011795263602
2024-01-23,49.699267139513566
2024-01-24,50.826777088980705
2024-01-25,51.484283789443516
2024-01-26,49.46851565073075
2024-01-29,48.78814446141643
2024-01-30,49.09768557808259
2024-01-31,48.20622531768534
2024-02-01,48.71859700390127
2024-02-02,49.96010716280457
2024-02-05,50.75557414274126
2024-02-06,51.549040028696126
2024-02-07,49.88287691599306
2024-02-08,52.12338677257744
2024-02-09,52.7751435426647
2024-02-12,53.50868717077687
2024-02-13,52.80743775204328
2024-02-14,52.367833091082176
2024-02-15,53.224385447902655
2024-02-16,52.76818485694717
2024-02-19,52.81679473925112
2024-02-20,52.0976317020018
2024-02-21,51.36568495467487
2024-02-22,50.455953996921636
2024-02-23,50.38355740993128
2024-02-26,51.128309614730064
2024-02-27,51.32846310677578
2024-02-28,49.96313921991019
2024-02-29,50.63924312378459
2024-03-01,51.750635375115664
2024-03-04,50.82402100003266
2024-03-05,50.473687122322254
2024-03-06,50.09491973290669
2024-03-07,49.39731304069415
2024-03-08,49.769965334737805
2024-03-11,50.493095600112895
2024-03-12,51.635766552114454
2024-03-13,50.96722405557479
2024-03-14,51.046986841505536
2024-03-15,51.05456311882961
2024-03-18,50.227819817867676
2024-03-19,50.243211689302164
2024-03-20,50.322330948549556
2024-03-21,50.415278500055436
2024-03-22,50.565925970458004
2024-03-25,50.75175271420393
2024-03-26,50.01545887369264
2024-03-27,50.727106293583
2024-03-28,50.59517786317593
2024-03-29,50.34618150451083
2024-04-01,50.24714593022263
2024-04-02,50.164373573073405
2024-04-03,51.37691880854922
2024-04-04,52.07723480642133
2024-04-05,52.64713387523307
2024-04-08,52.154676913252864
2024-04-09,52.71858950060832
2024-04-10,52.072248226509785
2024-04-11,52.81297480962616
2024-04-12,51.13578624385098
2024-04-15,51.93247785252716
2024-04-16,51.575068020311
2024-04-17,51.67252146611761
2024-04-18,51.207799348444226
2024-04-19,51.31560576258854
2024-04-22,51.95589346305439
2024-04-23,53.02023300570173
2024-04-24,52.497077445022
2024-04-25,52.43976140203581
2024-04-26,51.87879669928364
2024-04-29,51.03206898536606
2024-04-30,51.04611377550755
2024-05-01,51.55236865988913
2024-05-02,51.9732840408467
2024-05-03,53.6898167597149
2024-05-06,53.23662418936301
2024-05-07,52.86007705236298
2024-05-08,52.54185902545869
2024-05-09,52.61429718294345
2024-05-10,52.713608208248466
2024-05-13,53.15864469925847
2024-05-14,52.37853945141736
2024-05-15,52.16133236289822
2024-05-16,52.54303514045942
2024-05-17,51.030274875264894
2024-05-20,50.80327319700133
2024-05-21,50.38941448146397
2024-05-22,52.13087360054327
2024-05-23,52.78360435449983
2024-05-24,53.62925364058049
2024-05-27,54.25296574078391
2024-05-28,56.07297603009124
2024-05-29,57.388422599803114
2024-05-30,55.32183527331883
2024-05-31,55.88465888500842
2024-06-03,54.965622892748726
2024-06-04,54.79927486878305
2024-06-05,55.77099921676248
2024-06-06,56.340081806777185
2024-06-07,57.459370957556104
2024-06-10,58.541358436220875
2024-06-11,57.65926766234998
2024-06-12,58.426160921508924
2024-06-13,60.46389584361536
2024-06-14,58.28705877589008
2024-06-17,58.83605321298605
2024-06-18,58.403670996805815
2024-06-19,59.442458549931914
2024-06-20,59.131479005060605
2024-06-21,60.60904161877677
2024-06-24,62.494504221592194
2024-06-25,62.743800085365706
2024-06-26,62.9698692903194
2024-06-27,62.285504711093566
2024-06-28,62.75474553930306
2024-07-01,64.99448583444402
2024-07-02,65.76725423768819
2024-07-03,67.16863925863237
2024-07-04,65.76123256369081
2024-07-05,64.18248465198295
2024-07-08,62.59549929003157
2024-07-09,63.044255864842945
2024-07-10,63.050272088682625
2024-07-11,63.66014427559311
2024-07-12,62.515827508867595
2024-07-15,63.1025267691638
2024-07-16,65.1297215824638
2024-07-17,65.09617809928673
2024-07-18,65.07275116110225
2024-07-19,65.70215755160574
2024-07-22,64.65299735797329
2024-07-23,63.84386352641816
2024-07-24,65.63317841295137
2024-07-25,67.83844383286558
2024-07-26,67.68226824918118
2024-07-29,69.18603697147147
2024-07-30,68.47668172904582
2024-07-31,68.28974899862513
2024-08-01,66.84063493233023
2024-08-02,66.64395193607184
2024-08-05,65.85670152489688
2024-08-06,66.5312415681858
2024-08-07,69.04917698416654
2024-08-08,68.36220298589174
2024-08-09,68.04481634028932
2024-08-12,69.6911410341538
2024-08-13,72.7097466954831
2024-08-14,72.60546273520251
2024-08-15,73.07109260543523
2024-08-16,72.38095192177792
2024-08-19,72.29998072499436
2024-08-20,71.21662673973493
2024-08-21,71.08907901819484
2024-08-22,70.6313737192462
2024-08-23,70.92320342937714
2024-08-26,71.2757865822446
2024-08-27,73.01535375089655
2024-08-28,75.01505758405538
2024-08-29,76.4259264089027
2024-08-30,76.20307112505986
2024-09-02,76.98048718279202
2024-09-03,75.7005724089639
2024-09-04,76.21879700232779
2024-09-05,75.36336134019386
2024-09-06,75.54591194596597
2024-09-09,74.27957420006265
2024-09-10,74.12578930342596
2024-09-11,73.97906983107163
2024-09-12,74.75596664279071
2024-09-13,72.68313472732976
2024-09-16,73.09829505684507
2024-09-17,74.4147644390905
2024-09-18,72.51602445805293
2024-09-19,71.2688484310395
2024-09-20,72.88841696330591
2024-09-23,71.29812448927281
2024-09-24,72.23785259762161
2024-09-25,72.04154934062767
2024-09-26,69.72137453360129
2024-09-27,67.883487928564
2024-09-30,69.50453314732756
2024-10-01,68.732737701956
2024-10-02,68.32127004112569
2024-10-03,68.41296857167265
2024-10-04,67.18479713153975
2024-10-07,66.93466678153878
2024-10-08,66.44301348078596
2024-10-09,65.59316885748314
2024-10-10,65.6965031527889
2024-10-11,66.54072046982851
2024-10-14,65.01657375478672
2024-10-15,67.77595284171392
2024-10-16,66.52054727688406
2024-10-17,66.44378120561657
2024-10-18,67.2260373484409
2024-10-21,70.14818177805417
2024-10-22,69.26310504589024
2024-10-23,69.46689013235557
2024-10-24,67.78458876151863
2024-10-25,68.285443953066
2024-10-28,66.84490026929649
2024-10-29,66.47692594649101
2024-10-30,68.5229671499925
2024-10-31,68.54541222986185
2024-11-01,67.69759192479304
2024-11-04,67.87763734929041
2024-11-05,67.77985785053579
2024-11-06,67.50110938424574
2024-11-07,67.60190763452104
2024-11-08,68.26903781771578
2024-11-11,68.22286756647588
2024-11-12,65.9236215085241
2024-11-13,68.1374412060973
2024-11-14,69.35838303488528
2024-11-15,69.5515146980493
2024-11-18,69.35971598123945
2024-11-19,69.3016852570725
2024-11-20,68.77204431411957
2024-11-21,67.8944089068444
2024-11-22,65.61163436569727
2024-11-25,65.3217449998386
2024-11-26,65.16348466596438
2024-11-27,65.24044627260609
2024-11-28,65.36808536595952
2024-11-29,66.11348147083865
2024-12-02,66.89118781459874
2024-12-03,67.12975094227302
2024-12-04,68.13515149100103
2024-12-05,68.60390595954085
2024-12-06,69.05816063439286
2024-12-09,69.26306096184992
2024-12-10,70.73136478629576
2024-12-11,70.7348623075672
2024-12-12,74.28832836677051
2024-12-13,74.06485677728215
2024-12-16,74.67207306180563
2024-12-17,76.07636015195133
2024-12-18,75.31895580444385
2024-12-19,77.11468374911847
2024-12-20,77.19404327898982
2024-12-23,78.94579363713252
2024-12-24,78.64493632586085
2024-12-25,77.45887350850259
2024-12-26,76.36091942516143
2024-12-27,78.2194645438337
2024-12-30,79.09740990850484
2024-12-31,79.19686071693253
