Date,AMAT
2023-07-31,249.8813410066468
2023-08-01,240.31060312732941
2023-08-02,249.86547101955932
2023-08-03,245.5975216805541
2023-08-04,248.28535983886005
2023-08-07,244.82247438820613
2023-08-08,245.6219913288096
2023-08-09,247.38074269969636
2023-08-10,244.25663180250467
2023-08-11,240.73666497983754
2023-08-14,241.26466479517356
2023-08-15,241.4220725575815
2023-08-16,240.96583432656718
2023-08-17,241.19493342011071
2023-08-18,238.4308885776579
2023-08-21,242.96014640925154
2023-08-22,251.3516740030209
2023-08-23,254.1059717819376
2023-08-24,254.24242279197426
2023-08-25,254.87603300565112
2023-08-28,254.41048412078322
2023-08-29,249.35721281111822
2023-08-30,245.93195852778229
2023-08-31,245.75521770281347
2023-09-01,250.1925744722361
2023-09-04,248.9624257543818
2023-09-05,256.6354878624966
2023-09-06,260.35102367389015
2023-09-07,257.9393225234904
2023-09-08,244.91961449114876
2023-09-11,248.91549515584992
2023-09-12,236.5995549438836
2023-09-13,220.88690685494504
2023-09-14,215.76743982292356
2023-09-15,221.98549140044085
2023-09-18,223.5986442407254
2023-09-19,218.01199003155733
2023-09-20,216.51163316158824
2023-09-21,210.62621914059972
2023-09-22,210.87153179382938
2023-09-25,205.39428245435133
2023-09-26,208.1356768771495
2023-09-27,199.27702408639735
2023-09-28,203.63870423585053
2023-09-29,201.0973020618806
2023-10-02,201.6706807234718
2023-10-03,201.630091832344
2023-10-04,199.18434236675736
2023-10-05,200.1470312511044
2023-10-06,212.25083489694936
2023-10-09,211.94944105374609
2023-10-10,215.0296243840488
2023-10-11,217.33963611999988
2023-10-12,215.68116605665045
2023-10-13,214.17933441101673
2023-10-16,205.61408102943471
2023-10-17,205.58755671611786
2023-10-18,204.1892053081569
2023-10-19,208.83967903690117
2023-10-20,208.93037632308193
2023-10-23,201.82195912695911
2023-10-24,213.57527318532868
2023-10-25,212.19079082771447
2023-10-26,208.08543437698546
2023-10-27,211.7302663595877
2023-10-30,209.1602011390952
2023-10-31,205.10119401635373
2023-11-01,196.51357977817975
2023-11-02,195.610940820048
2023-11-03,200.34219401176603
2023-11-06,199.17615716615967
2023-11-07,194.12741233575295
2023-11-08,194.81062319804406
2023-11-09,189.41333223867107
2023-11-10,190.439863167145
2023-11-13,188.38413870930688
2023-11-14,197.30483554766923
2023-11-15,204.70903892021238
2023-11-16,201.0418330314192
2023-11-17,196.84777730028324
2023-11-20,199.2907380343995
2023-11-21,206.83128675380794
2023-11-22,213.08723947855606
2023-11-23,215.35104056408508
2023-11-24,212.66720610628863
2023-11-27,219.92141887588542
2023-11-28,231.9513452767522
2023-11-29,225.27970373721786
2023-11-30,231.59833998485604
2023-12-01,229.6058087311329
2023-12-04,226.52632733150904
2023-12-05,233.24095440717127
2023-12-06,233.59673653747512
2023-12-07,245.49463466203989
2023-12-08,245.7050857832675
2023-12-11,241.6225269107798
2023-12-12,241.4046957131526
2023-12-13,244.51814919023136
2023-12-14,244.57368685519222
2023-12-15,234.98449572561796
2023-12-18,236.9569096951787
2023-12-19,236.92343639282942
2023-12-20,236.85765814278534
2023-12-21,238.21104662256812
2023-12-22,230.54027952653666
2023-12-25,230.58965348690128
2023-12-26,225.43550202625136
2023-12-27,227.1609903471795
2023-12-28,233.70313729271177
2023-12-29,233.10425152702547
2024-01-01,232.20766632221688
2024-01-02,230.77040755417266
2024-01-03,234.09182159530818
2024-01-04,237.1044430180043
2024-01-05,242.0153067860125
2024-01-08,244.7586359109573
2024-01-09,256.4377436360351
2024-01-10,255.54832125051536
2024-01-11,246.06002864545596
2024-01-12,246.5108040113891
2024-01-15,250.88593883241165
2024-01-16,251.7354836719233
2024-01-17,243.50068519626763
2024-01-18,240.31237923629428
2024-01-19,240.22264333622053
2024-01-22,236.56187895421007
2024-01-23,239.3131944763727
2024-01-24,236.44677317306395
2024-01-25,239.93587997557722
2024-01-26,234.694881746987
2024-01-29,249.75133129463188
2024-01-30,238.60789901482323
2024-01-31,229.69739225176045
2024-02-01,224.953964696127
2024-02-02,223.61958278593056
2024-02-05,214.81656896347133
2024-02-06,208.9340788073225
2024-02-07,212.78757926100567
2024-02-08,204.58242766162846
2024-02-09,210.268504678256
2024-02-12,205.6579049050711
2024-02-13,205.74458261194815
2024-02-14,207.52146713449176
2024-02-15,204.2438405983652
2024-02-16,206.0060874011123
2024-02-19,220.88312432580582
2024-02-20,214.90412671104048
2024-02-21,213.48544947838982
2024-02-22,215.6486569442765
2024-02-23,210.00151655940056
2024-02-26,208.37373771627247
2024-02-27,211.4292692703393
2024-02-28,213.25706253240008
2024-02-29,214.83034001032965
2024-03-01,225.2504517302396
2024-03-04,227.20068319159066
2024-03-05,221.47073024731392
2024-03-06,223.67508920665054
2024-03-07,220.29242955858606
2024-03-08,216.20126228697487
2024-03-11,223.8887919564935
2024-03-12,232.1261084109136
2024-03-13,236.68341392992357
2024-03-14,226.1329464094709
2024-03-15,224.9149642771697
2024-03-18,219.9176516174352
2024-03-19,205.57100413028007
2024-03-20,201.42110990084674
2024-03-21,203.37036707646467
2024-03-22,204.56557652412243
2024-03-25,207.81143915147464
2024-03-26,199.1609337072273
2024-03-27,203.38433562947216
2024-03-28,203.82709976788303
2024-03-29,201.37022911820839
2024-04-01,197.1881705155734
2024-04-02,197.68225127931854
2024-04-03,209.9441051755208
2024-04-04,212.6238955991794
2024-04-05,210.94681526497752
2024-04-08,214.16306941150623
2024-04-09,206.15155470428596
2024-04-10,203.86146681053245
2024-04-11,211.8878746040073
2024-04-12,216.50617340198284
2024-04-15,217.0805321123855
2024-04-16,221.45746300308684
2024-04-17,219.73503346222464
2024-04-18,219.55159314510627
2024-04-19,221.3587384477474
2024-04-22,215.54340510362124
2024-04-23,208.973947425806
2024-04-24,216.49553305219666
2024-04-25,201.39890066545237
2024-04-26,205.66084281548743
2024-04-29,202.2954114108324
2024-04-30,197.04928720807473
2024-05-01,189.79356830399522
2024-05-02,189.59162851235436
2024-05-03,190.43402637412512
2024-05-06,188.932546767757
2024-05-07,174.72884880781706
2024-05-08,177.63765428209183
2024-05-09,175.692997392438
2024-05-10,183.39362020169452
2024-05-13,182.69726840670825
2024-05-14,182.5076718314992
2024-05-15,182.34806351414068
2024-05-16,180.78125984285813
2024-05-17,176.83925644691814
2024-05-20,174.6994131876129
2024-05-21,180.47738145399157
2024-05-22,180.9500919750584
2024-05-23,179.6061195716372
2024-05-24,184.6300560164272
2024-05-27,187.59221068930063
2024-05-28,184.91267223602063
2024-05-29,183.73103507182273
2024-05-30,183.36721186734562
2024-05-31,184.70526305237902
2024-06-03,186.3060058360899
2024-06-04,186.6256657520169
2024-06-05,205.74949622722698
2024-06-06,204.9604723003582
2024-06-07,209.7275186552455
2024-06-10,215.730460336528
2024-06-11,211.88715844757564
2024-06-12,220.95418315601017
2024-06-13,234.2549586719766
2024-06-14,233.2137423202344
2024-06-17,232.9470959524549
2024-06-18,244.76683791658192
2024-06-19,239.82289282153667
2024-06-20,232.91062858445756
2024-06-21,235.46132174582928
2024-06-24,241.3344909002307
2024-06-25,251.62493683346557
2024-06-26,248.3043261362288
2024-06-27,235.63840250641195
2024-06-28,237.61832789407137
2024-07-01,235.7728998641662
2024-07-02,235.04261266362724
2024-07-03,227.81754046075451
2024-07-04,229.07687098362828
2024-07-05,234.53859530606536
2024-07-08,234.26836993743865
2024-07-09,239.2504415969929
2024-07-10,243.84563220994812
2024-07-11,246.68943410116552
2024-07-12,253.76941554227628
2024-07-15,240.25588330442798
2024-07-16,241.5661851828033
2024-07-17,246.03933033942843
2024-07-18,244.25759568521667
2024-07-19,243.25613231149728
2024-07-22,234.6736504799378
2024-07-23,241.8390676339114
2024-07-24,237.4516224969982
2024-07-25,231.1484150915614
2024-07-26,228.9464850292269
2024-07-29,225.09395564049234
2024-07-30,220.0673995557969
2024-07-31,219.2175256360449
2024-08-01,209.78120672226063
2024-08-02,201.8098373751043
2024-08-05,203.78671980882697
2024-08-06,204.47976252442245
2024-08-07,203.30628646217485
2024-08-08,198.88202104460612
2024-08-09,186.18728165008415
2024-08-12,195.52716312233989
2024-08-13,194.38749232621947
2024-08-14,200.25360037301257
2024-08-15,194.56426971037695
2024-08-16,190.68809119308025
2024-08-19,203.08467133661148
2024-08-20,205.25738398397306
2024-08-21,198.6665519528625
2024-08-22,197.57834789261622
2024-08-23,204.06201176327536
2024-08-26,198.29414123112366
2024-08-27,196.55050726337416
2024-08-28,194.9577303617184
2024-08-29,194.88165063039443
2024-08-30,189.88110349732708
2024-09-02,189.7843896364107
2024-09-03,190.19788120580668
2024-09-04,195.25521117723576
2024-09-05,190.65330845609438
2024-09-06,189.20077375111364
2024-09-09,188.31449862514825
2024-09-10,186.32529076196315
2024-09-11,188.81019057325025
2024-09-12,189.12187890982156
2024-09-13,191.55967909593676
2024-09-16,188.3081494809146
2024-09-17,191.02147836508206
2024-09-18,197.57616371602745
2024-09-19,192.38457259170696
2024-09-20,193.62183064492967
2024-09-23,189.35946740684204
2024-09-24,192.14627959668266
2024-09-25,195.67386063920173
2024-09-26,190.67317622185786
2024-09-27,189.98383309436804
2024-09-30,191.83162622124715
2024-10-01,192.94775118483446
2024-10-02,188.64461398866104
2024-10-03,190.54457075053782
2024-10-04,197.31600388878275
2024-10-07,199.84930116706886
2024-10-08,195.14436667854835
2024-10-09,189.40649737734503
2024-10-10,185.98537350617437
2024-10-11,188.92678259161863
2024-10-14,183.96214534364086
2024-10-15,195.54988768897826
2024-10-16,199.05794647061214
2024-10-17,194.19407564105066
2024-10-18,192.50831870503941
2024-10-21,198.03983783381724
2024-10-22,181.27626522789154
2024-10-23,174.88719520649357
2024-10-24,173.84700906025503
2024-10-25,171.98062656559537
2024-10-28,175.5431906765829
2024-10-29,177.369388670996
2024-10-30,173.737119996479
2024-10-31,169.32668600580493
2024-11-01,163.87028435126962
2024-11-04,159.6405699665822
2024-11-05,163.92639316433906
2024-11-06,166.7309842848174
2024-11-07,168.36672724613874
2024-11-08,171.10609190678798
2024-11-11,165.70932143334846
2024-11-12,162.75519609571953
2024-11-13,170.74988731782517
2024-11-14,177.11038658952657
2024-11-15,178.6315969452824
2024-11-18,176.96884631250302
2024-11-19,173.45099415922985
2024-11-20,169.24203554956964
2024-11-21,166.02684494203214
2024-11-22,173.1343897747782
2024-11-25,176.13793905399632
2024-11-26,178.67367942322306
2024-11-27,187.30329721794536
2024-11-28,177.2974241948015
2024-11-29,180.89405687590892
2024-12-02,178.44768299077552
2024-12-03,182.4832087673987
2024-12-04,183.76862207856095
2024-12-05,189.52888808596705
2024-12-06,193.1928218920736
2024-12-09,199.98945069142724
2024-12-10,199.61190662765188
2024-12-11,192.7029800507642
2024-12-12,195.8754054888223
2024-12-13,196.08505086324624
2024-12-16,197.43652115297834
2024-12-17,199.48575355981149
2024-12-18,208.58338484710862
2024-12-19,217.07292188680867
2024-12-20,201.3317742388718
2024-12-23,198.43120809709626
2024-12-24,191.72479767629594
2024-12-25,182.18655019550118
2024-12-26,180.39607657599635
2024-12-27,182.70281116141942
2024-12-30,186.02680928043742
2024-12-31,190.1237829366784
