Date,OTIS
2023-08-01,168.64684130117104
2023-08-02,171.70463002291729
2023-08-03,168.42083644354983
2023-08-04,165.4199052669685
2023-08-07,163.89104821971148
2023-08-08,168.04617634046429
2023-08-09,165.5476963717079
2023-08-10,164.9440934774058
2023-08-11,165.93701646293766
2023-08-14,167.0533045716074
2023-08-15,169.37679169972972
2023-08-16,171.36570819465726
2023-08-17,177.77356023076516
2023-08-18,177.12770195358152
2023-08-21,175.35523862915156
2023-08-22,175.1202536117371
2023-08-23,177.67000206972224
2023-08-24,183.5483605505261
2023-08-25,185.63648361343618
2023-08-28,186.27336262602978
2023-08-29,180.14355082858285
2023-08-30,176.5194343738916
2023-08-31,180.09365050961932
2023-09-01,176.79925931794546
2023-09-04,175.22655619548038
2023-09-05,171.55363970534003
2023-09-06,168.53065040282408
2023-09-07,163.9803836847516
2023-09-08,169.34941178233885
2023-09-11,164.67611344313553
2023-09-12,166.63141960620896
2023-09-13,169.4286931032243
2023-09-14,167.13623549811732
2023-09-15,166.6724191837319
2023-09-18,169.4747516243883
2023-09-19,170.53937868028635
2023-09-20,169.0431883680635
2023-09-21,169.47656505732348
2023-09-22,174.2591739983827
2023-09-25,172.20840610956222
2023-09-26,172.20396166612235
2023-09-27,169.76391205150176
2023-09-28,168.90732612269633
2023-09-29,163.00014728771006
2023-10-02,166.6732309931483
2023-10-03,165.68907802437872
2023-10-04,165.6622130000206
2023-10-05,168.67590989397013
2023-10-06,167.35434817573
2023-10-09,168.29828366046328
2023-10-10,174.7015217129782
2023-10-11,177.4841699402283
2023-10-12,173.89567037274068
2023-10-13,179.48606952500907
2023-10-16,180.90817655884004
2023-10-17,182.74344966323608
2023-10-18,184.63667391381355
2023-10-19,183.12883095540778
2023-10-20,188.54414053735957
2023-10-23,186.62690601986566
2023-10-24,184.20716527688091
2023-10-25,191.32476792435668
2023-10-26,192.9812432573834
2023-10-27,190.76256462595197
2023-10-30,197.81969695316724
2023-10-31,195.37538398916232
2023-11-01,201.11100070026743
2023-11-02,209.91256239873152
2023-11-03,215.632707087131
2023-11-06,211.02659182654094
2023-11-07,211.50554097271518
2023-11-08,214.21440551693306
2023-11-09,219.65039002358026
2023-11-10,224.3694919924759
2023-11-13,222.64120628788658
2023-11-14,224.84769300419342
2023-11-15,230.39421503677085
2023-11-16,226.64766388442735
2023-11-17,229.53640507362522
2023-11-20,228.5371765384401
2023-11-21,230.39679756220445
2023-11-22,227.44708492254205
2023-11-23,228.13206198837372
2023-11-24,233.36074173181888
2023-11-27,231.92806620074177
2023-11-28,231.34818953753023
2023-11-29,247.37140328159276
2023-11-30,244.12502952103983
2023-12-01,242.97319286692004
2023-12-04,246.90249328675142
2023-12-05,246.65730953717272
2023-12-06,241.68787530170556
2023-12-07,244.45774535979862
2023-12-08,244.79826332066347
2023-12-11,249.01050543664832
2023-12-12,245.89497028614946
2023-12-13,250.05423167754128
2023-12-14,249.29274371773826
2023-12-15,247.71035958418335
2023-12-18,241.83120723402882
2023-12-19,248.53481540891966
2023-12-20,249.85122790844616
2023-12-21,260.46871618423637
2023-12-22,261.0403050608765
2023-12-25,258.7019480706229
2023-12-26,252.89217028886594
2023-12-27,253.92245858699965
2023-12-28,258.31268911001087
2023-12-29,257.7013931838434
2024-01-01,265.2426693509882
2024-01-02,263.04230942133796
2024-01-03,261.91934657035273
2024-01-04,253.60069607473434
2024-01-05,258.08951362896096
2024-01-08,258.15952626115376
2024-01-09,248.48273077018268
2024-01-10,242.17394598896163
2024-01-11,238.2905768162731
2024-01-12,244.70019731054265
2024-01-15,243.84527957523193
2024-01-16,234.92731115576422
2024-01-17,237.2097416437208
2024-01-18,238.19731407731433
2024-01-19,238.50463259160568
2024-01-22,241.04770723072687
2024-01-23,244.541634491448
2024-01-24,252.51561386370128
2024-01-25,251.56652258438388
2024-01-26,255.4456528528859
2024-01-29,255.06389602080876
2024-01-30,262.3421865368556
2024-01-31,261.89739653283533
2024-02-01,262.6988989948246
2024-02-02,258.66181117647693
2024-02-05,262.16928429380005
2024-02-06,260.6792866288988
2024-02-07,264.6525125721472
2024-02-08,271.39132493123515
2024-02-09,284.94965494877346
2024-02-12,278.79508668562556
2024-02-13,288.9051533492403
2024-02-14,296.7522720817933
2024-02-15,294.84123411464185
2024-02-16,299.9253959631953
2024-02-19,296.9248542309056
2024-02-20,286.0267765026122
2024-02-21,289.36198500320825
2024-02-22,300.6572290184588
2024-02-23,309.76941622339353
2024-02-26,309.9223595169985
2024-02-27,314.27247630999966
2024-02-28,307.81829679573764
2024-02-29,303.30142186973876
2024-03-01,308.24112763270557
2024-03-04,309.1323661893839
2024-03-05,316.4703967812193
2024-03-06,309.0549247255379
2024-03-07,318.8371395405659
2024-03-08,314.59743998088027
2024-03-11,316.0897646480486
2024-03-12,305.01378605322543
2024-03-13,304.6135327834797
2024-03-14,311.2462009934781
2024-03-15,304.1992646259608
2024-03-18,300.28163675811817
2024-03-19,305.8345561175964
2024-03-20,301.24758613147196
2024-03-21,292.0374319912523
2024-03-22,308.8215432293491
2024-03-25,307.4672638288139
2024-03-26,296.87234853783923
2024-03-27,300.5348508503218
2024-03-28,300.584905083101
2024-03-29,295.9119398967663
2024-04-01,297.41129262828167
2024-04-02,300.29994576870916
2024-04-03,306.93189911007045
2024-04-04,311.12158176469933
2024-04-05,310.8620276492657
2024-04-08,317.1932544798542
2024-04-09,310.21864868817363
2024-04-10,313.76751973293653
2024-04-11,312.4093222065374
2024-04-12,317.30230938815833
2024-04-15,319.5130571782086
2024-04-16,322.3742900623026
2024-04-17,318.6790887365919
2024-04-18,324.0458814792731
2024-04-19,328.7460729324924
2024-04-22,332.62296782136076
2024-04-23,337.244375432778
2024-04-24,345.4483573429483
2024-04-25,346.0538549734142
2024-04-26,340.14442247691994
2024-04-29,348.95189402696957
2024-04-30,340.63827350021637
2024-05-01,333.0948788593789
2024-05-02,326.78258618455874
2024-05-03,320.3295128871532
2024-05-06,313.1579145279808
2024-05-07,316.3813404579312
2024-05-08,316.472036888289
2024-05-09,301.9781799425643
2024-05-10,301.6367277240047
2024-05-13,294.67649159470585
2024-05-14,292.03924943783795
2024-05-15,297.0762086421185
2024-05-16,288.82179736975786
2024-05-17,290.9795219721193
2024-05-20,292.2696129849239
2024-05-21,293.49767761485447
2024-05-22,302.3707228958589
2024-05-23,299.2195588507717
2024-05-24,305.0062997951402
2024-05-27,304.89968347178973
2024-05-28,311.66616034867997
2024-05-29,317.58436387582776
2024-05-30,314.7855605202719
2024-05-31,312.89807195855707
2024-06-03,305.3681894077184
2024-06-04,301.90208014832285
2024-06-05,304.1651326606222
2024-06-06,296.30105868550197
2024-06-07,299.26803453520773
2024-06-10,292.9585638077462
2024-06-11,287.59613307335377
2024-06-12,293.7460581541826
2024-06-13,293.53899645856154
2024-06-14,295.00856128967496
2024-06-17,297.6261783495569
2024-06-18,300.5549855807956
2024-06-19,312.4440539493778
2024-06-20,304.3417135272058
2024-06-21,307.4477891404501
2024-06-24,308.6603601756855
2024-06-25,309.9175438968967
2024-06-26,308.7582477387492
2024-06-27,310.05958365774336
2024-06-28,312.9331092680199
2024-07-01,315.7744204289276
2024-07-02,314.99434717457154
2024-07-03,314.93907479074085
2024-07-04,323.18811100472374
2024-07-05,330.134152199623
2024-07-08,325.6853263232568
2024-07-09,322.0405779263807
2024-07-10,327.8190723038616
2024-07-11,313.60532901579575
2024-07-12,312.0359402017083
2024-07-15,309.67898037356633
2024-07-16,304.24551300650023
2024-07-17,314.5451754252591
2024-07-18,307.20423047027964
2024-07-19,310.4952612297899
2024-07-22,309.04592801119685
2024-07-23,297.31737048853574
2024-07-24,292.8481126904608
2024-07-25,291.27844479554597
2024-07-26,296.63811808442466
2024-07-29,296.4776539177106
2024-07-30,289.29393929389477
2024-07-31,287.5324724218764
2024-08-01,291.05578326126266
2024-08-02,288.0097302011018
2024-08-05,289.3268312401502
2024-08-06,287.85864626382255
2024-08-07,285.5729026974616
2024-08-08,279.34126198091326
2024-08-09,275.9969352876839
2024-08-12,270.0490837407951
2024-08-13,266.8512119120518
2024-08-14,268.2701279072733
2024-08-15,269.7413489490167
2024-08-16,280.87321794298975
2024-08-19,274.5933932684815
2024-08-20,275.951496418253
2024-08-21,278.69741612661744
2024-08-22,275.44657960886053
2024-08-23,272.7821450472337
2024-08-26,272.3444382571414
2024-08-27,272.2920575834959
2024-08-28,272.10807212957957
2024-08-29,268.7921752452042
2024-08-30,273.7647285977124
2024-09-02,280.7902605699959
2024-09-03,277.10725357085084
2024-09-04,281.6417356176817
2024-09-05,285.2210175948695
2024-09-06,289.17851457147367
2024-09-09,295.58278556427507
2024-09-10,302.2078755247472
2024-09-11,310.37043640984814
2024-09-12,314.49108907220216
2024-09-13,325.4497392382479
2024-09-16,322.8495889970525
2024-09-17,314.6278276574639
2024-09-18,309.2388124100858
2024-09-19,320.089009676907
2024-09-20,328.85440416050017
2024-09-23,326.5409156898691
2024-09-24,340.32829441550393
2024-09-25,330.8297396048149
2024-09-26,325.97064173666894
2024-09-27,330.16903986135475
2024-09-30,331.6607307221629
2024-10-01,328.25874239055696
2024-10-02,334.46175785162336
2024-10-03,330.63485402284397
2024-10-04,326.6660344701959
2024-10-07,327.2924549343761
2024-10-08,325.8827193222003
2024-10-09,319.46438362396833
2024-10-10,319.29862637316694
2024-10-11,321.7872895315642
2024-10-14,328.6884916939957
2024-10-15,336.62624608276656
2024-10-16,351.76583635125763
2024-10-17,346.98916219591086
2024-10-18,337.874957770887
2024-10-21,352.588927281864
2024-10-22,356.9330570014526
2024-10-23,361.27944528868596
2024-10-24,351.29292984371205
2024-10-25,347.7322542902205
2024-10-28,347.05136690454833
2024-10-29,352.4850293845662
2024-10-30,352.674331214645
2024-10-31,343.1856969721401
2024-11-01,345.51620230296174
2024-11-04,349.8258809476146
2024-11-05,358.85829437952367
2024-11-06,364.58226805285915
2024-11-07,366.49111100689925
2024-11-08,378.4421270228652
2024-11-11,376.86877706093236
2024-11-12,369.27529538006473
2024-11-13,368.94187643534764
2024-11-14,370.09582293716585
2024-11-15,368.35090875330883
2024-11-18,361.2728112869686
2024-11-19,367.90741975142777
2024-11-20,373.0077977026428
2024-11-21,364.25792019750924
2024-11-22,367.0657328260417
2024-11-25,360.22193575085043
2024-11-26,371.5427813854493
2024-11-27,376.7123218326279
2024-11-28,368.27916249370645
2024-11-29,363.81359757353556
2024-12-02,372.78672938702516
2024-12-03,371.41840903639996
2024-12-04,365.85354000303846
2024-12-05,377.8151413077101
2024-12-06,367.5967410820549
2024-12-09,364.31707158325605
2024-12-10,369.0305733114532
2024-12-11,378.42398010582644
2024-12-12,376.3558002794963
2024-12-13,387.2832633364702
2024-12-16,400.0651569852667
2024-12-17,403.83635597217244
2024-12-18,397.5270576141989
2024-12-19,395.3338490106681
2024-12-20,393.930556316427
2024-12-23,404.16853729944086
2024-12-24,404.8689059748697
2024-12-25,414.5960566347626
2024-12-26,422.2947132422735
2024-12-27,424.5921781307423
2024-12-30,424.54902540843705
2024-12-31,434.5884365062781
