Date,CMI
2023-08-02,345.59930045087924
2023-08-03,345.8041528310601
2023-08-04,353.5877375399287
2023-08-07,349.84229137950587
2023-08-08,351.7133037476847
2023-08-09,347.31105842337405
2023-08-10,343.61841357828513
2023-08-11,344.8055608965395
2023-08-14,347.9546380104146
2023-08-15,358.4471092968352
2023-08-16,349.85428667030897
2023-08-17,331.23561939474536
2023-08-18,334.1883639980157
2023-08-21,329.3275975132313
2023-08-22,334.8155998653649
2023-08-23,348.18337878253965
2023-08-24,337.90874519496293
2023-08-25,339.66333357156617
2023-08-28,341.0254801476813
2023-08-29,335.8272374404468
2023-08-30,337.82151402874365
2023-08-31,336.356707521038
2023-09-01,325.0108847894249
2023-09-04,335.8519303100261
2023-09-05,331.5878103101811
2023-09-06,336.2468549833069
2023-09-07,333.485630910815
2023-09-08,338.02328460515963
2023-09-11,343.1543216265795
2023-09-12,346.0053093490246
2023-09-13,340.1152220841919
2023-09-14,344.28917721387774
2023-09-15,346.6944593713303
2023-09-18,350.55534435985277
2023-09-19,341.264542839054
2023-09-20,333.04176238707475
2023-09-21,338.1590942028835
2023-09-22,331.0084047029243
2023-09-25,331.57774390407394
2023-09-26,316.96976514164425
2023-09-27,312.85251186457606
2023-09-28,319.38358796794006
2023-09-29,314.6735242905184
2023-10-02,315.9736410963395
2023-10-03,316.3043824439367
2023-10-04,318.1682698293213
2023-10-05,315.83545241526576
2023-10-06,322.5724098181793
2023-10-09,313.464508122883
2023-10-10,325.99487266425456
2023-10-11,331.57606739456975
2023-10-12,344.10661240868336
2023-10-13,327.4026477883055
2023-10-16,332.85047155099846
2023-10-17,326.2792680640885
2023-10-18,332.09391609005326
2023-10-19,321.8453859088554
2023-10-20,328.4341096275077
2023-10-23,336.0484759570856
2023-10-24,335.00835927025895
2023-10-25,330.40269295185374
2023-10-26,320.39281162923135
2023-10-27,324.3773945526077
2023-10-30,318.2551252221718
2023-10-31,322.06917376242444
2023-11-01,320.40113869717715
2023-11-02,320.36970189769204
2023-11-03,329.1204854590198
2023-11-06,327.8666614439573
2023-11-07,315.9578959879833
2023-11-08,313.14035552911116
2023-11-09,316.7360513158019
2023-11-10,306.1346401500621
2023-11-13,310.0659926172434
2023-11-14,312.3551755353558
2023-11-15,310.2495655201851
2023-11-16,315.08482209711616
2023-11-17,316.42772334507544
2023-11-20,307.86916237748363
2023-11-21,314.1899957063494
2023-11-22,314.03733415017945
2023-11-23,316.04310277411037
2023-11-24,318.7991679205124
2023-11-27,309.59864602828
2023-11-28,305.73845644777987
2023-11-29,305.10944394674414
2023-11-30,303.6873140898018
2023-12-01,290.54894752004674
2023-12-04,295.98967656580686
2023-12-05,312.94070398779974
2023-12-06,318.15397483742447
2023-12-07,316.17574792899387
2023-12-08,317.66536708138284
2023-12-11,300.1432742447531
2023-12-12,310.49825337169625
2023-12-13,313.7063202589106
2023-12-14,311.1277231429105
2023-12-15,311.60975116829457
2023-12-18,320.70270004464413
2023-12-19,313.90014119942003
2023-12-20,317.378902174087
2023-12-21,310.19943812417574
2023-12-22,294.5530232920611
2023-12-25,293.1122098384
2023-12-26,289.42063710712387
2023-12-27,287.16899796973934
2023-12-28,285.7567961185857
2023-12-29,286.1956074321568
2024-01-01,287.28355126958127
2024-01-02,279.7118951172264
2024-01-03,289.15261313217957
2024-01-04,278.4898130576679
2024-01-05,286.60658461129907
2024-01-08,279.5764727943142
2024-01-09,275.9422204663647
2024-01-10,267.57623001805115
2024-01-11,267.6324162736805
2024-01-12,263.472972840511
2024-01-15,263.7889159107051
2024-01-16,260.03438952421754
2024-01-17,258.40964683663066
2024-01-18,257.03091390622626
2024-01-19,262.2081650984979
2024-01-22,269.2884808637196
2024-01-23,277.4055948870395
2024-01-24,282.5512323174061
2024-01-25,286.1525411546169
2024-01-26,286.62460664049985
2024-01-29,275.95992382254695
2024-01-30,269.9345341826692
2024-01-31,272.52126793148756
2024-02-01,271.5168701388252
2024-02-02,273.024098917663
2024-02-05,276.01983456903747
2024-02-06,274.09459920422483
2024-02-07,271.8393906299989
2024-02-08,281.4852090876608
2024-02-09,274.6225361882615
2024-02-12,275.5106545293478
2024-02-13,278.1458162826958
2024-02-14,285.1262390777658
2024-02-15,282.6329958667254
2024-02-16,285.1129541614006
2024-02-19,288.6413787386434
2024-02-20,285.33072179435163
2024-02-21,285.87682703431915
2024-02-22,290.4749902926182
2024-02-23,288.20943014014597
2024-02-26,289.0395300458013
2024-02-27,278.9280447826389
2024-02-28,285.77051632709845
2024-02-29,296.09212367369076
2024-03-01,293.0760727183011
2024-03-04,291.72106525330076
2024-03-05,289.1046822525417
2024-03-06,291.5076128110316
2024-03-07,284.40005077564683
2024-03-08,292.28554381656994
2024-03-11,288.15323927067067
2024-03-12,288.0218308906859
2024-03-13,299.0682217006802
2024-03-14,305.60468726601124
2024-03-15,307.1211638321002
2024-03-18,314.67083084831114
2024-03-19,314.8817930943006
2024-03-20,323.0617313864685
2024-03-21,310.3760119771419
2024-03-22,313.55939509982386
2024-03-25,308.90897298304975
2024-03-26,310.70340148968813
2024-03-27,306.8928224423425
2024-03-28,320.95566954951624
2024-03-29,327.6955630656805
2024-04-01,337.12759670636046
2024-04-02,341.045631722026
2024-04-03,337.74893340102045
2024-04-04,334.05661203244586
2024-04-05,320.74650096864053
2024-04-08,322.4368478316309
2024-04-09,320.0908019977717
2024-04-10,327.78848228720966
2024-04-11,334.26530386631816
2024-04-12,333.87403548534525
2024-04-15,328.81612586866095
2024-04-16,324.40029849436536
2024-04-17,321.0524846576415
2024-04-18,322.29866174930197
2024-04-19,325.7525574219206
2024-04-22,329.417579753389
2024-04-23,333.45890205813197
2024-04-24,328.8081912039045
2024-04-25,339.45602727674293
2024-04-26,336.703632418297
2024-04-29,338.40336146325694
2024-04-30,340.0506837582709
2024-05-01,331.0314731398562
2024-05-02,336.59241120917125
2024-05-03,336.44079565188645
2024-05-06,321.0045854033811
2024-05-07,316.20698770716245
2024-05-08,313.01917466014714
2024-05-09,312.47813177927566
2024-05-10,313.50255912499904
2024-05-13,314.07401479535656
2024-05-14,327.2032270229815
2024-05-15,340.55554781922734
2024-05-16,352.53652175295025
2024-05-17,362.39187831572394
2024-05-20,370.8506008066916
2024-05-21,381.1017335307466
2024-05-22,377.48908860849036
2024-05-23,392.75657180231855
2024-05-24,391.4770603066704
2024-05-27,383.81577673229566
2024-05-28,387.455649280909
2024-05-29,389.7548507230628
2024-05-30,377.12893739673933
2024-05-31,376.15374217194966
2024-06-03,388.0430047479009
2024-06-04,386.2362293582382
2024-06-05,387.0093128464118
2024-06-06,389.9211177840449
2024-06-07,392.8845324380661
2024-06-10,401.2472154689753
2024-06-11,420.31763627791895
2024-06-12,440.76565737137395
2024-06-13,440.36059172018633
2024-06-14,427.789483416368
2024-06-17,419.13733925558455
2024-06-18,430.2035020352957
2024-06-19,421.3794867865855
2024-06-20,400.479734644016
2024-06-21,399.2401186145597
2024-06-24,389.8850457287528
2024-06-25,404.0559004698217
2024-06-26,399.90995263792
2024-06-27,394.3143574304722
2024-06-28,410.1359996705893
2024-07-01,420.5384867183743
2024-07-02,424.96747780921515
2024-07-03,434.2271969569595
2024-07-04,437.92952055115563
2024-07-05,430.57838123010606
2024-07-08,440.2505328681108
2024-07-09,433.0064509213593
2024-07-10,419.9473609382344
2024-07-11,410.33318638848334
2024-07-12,391.43976333237856
2024-07-15,393.2873057398275
2024-07-16,383.0222434183471
2024-07-17,393.29670934963013
2024-07-18,394.81508525112514
2024-07-19,398.90252015280083
2024-07-22,396.8597469658157
2024-07-23,392.9491627431498
2024-07-24,405.2059889326496
2024-07-25,407.0176860904033
2024-07-26,408.513124309223
2024-07-29,420.07045195416987
2024-07-30,432.5389946177328
2024-07-31,444.4877778097838
2024-08-01,438.0291129378335
2024-08-02,440.37018716343573
2024-08-05,438.7468604795476
2024-08-06,449.33427983934337
2024-08-07,457.554253168073
2024-08-08,442.51163408650575
2024-08-09,443.8045404393015
2024-08-12,469.3895971176926
2024-08-13,494.47385069864254
2024-08-14,500.2495027421545
2024-08-15,507.1768957165736
2024-08-16,507.0407165906666
2024-08-19,508.5111091041277
2024-08-20,510.7819079883053
2024-08-21,514.1153912640465
2024-08-22,516.1743098569581
2024-08-23,506.6642917148679
2024-08-26,518.8967408179635
2024-08-27,513.919885727945
2024-08-28,494.5248121534005
2024-08-29,496.6911479627882
2024-08-30,486.97499172987926
2024-09-02,485.0869382967481
2024-09-03,469.8893287791137
2024-09-04,463.5710869065845
2024-09-05,469.9909266500299
2024-09-06,473.08970060896473
2024-09-09,466.10055297034035
2024-09-10,462.39328452690074
2024-09-11,453.45543771790733
2024-09-12,465.0193868834926
2024-09-13,479.82066459120097
2024-09-16,463.9215381565989
2024-09-17,462.9356663944842
2024-09-18,458.14444810159284
2024-09-19,469.53001038665656
2024-09-20,472.1238252017953
2024-09-23,471.28630392040463
2024-09-24,474.52415624189035
2024-09-25,474.8555512232538
2024-09-26,489.5918655066219
2024-09-27,498.4380321174842
2024-09-30,495.9466641209648
2024-10-01,504.65823143447574
2024-10-02,486.1314588641835
2024-10-03,491.25234891154895
2024-10-04,491.6022581382023
2024-10-07,493.693166754041
2024-10-08,486.1048538506132
2024-10-09,485.31492605692364
2024-10-10,484.06731017479177
2024-10-11,475.50928241981563
2024-10-14,478.594034204955
2024-10-15,481.01193772325945
2024-10-16,481.53185825147557
2024-10-17,488.1943169399942
2024-10-18,485.2879961036612
2024-10-21,477.5238379905043
2024-10-22,492.91510777390636
2024-10-23,493.5827607889992
2024-10-24,487.8483283850119
2024-10-25,484.19055232640096
2024-10-28,471.06969517381697
2024-10-29,464.00435380031024
2024-10-30,453.1374656403234
2024-10-31,460.795121409833
2024-11-01,455.0341481830086
2024-11-04,467.7709627998344
2024-11-05,476.3493174482934
2024-11-06,480.9398407623298
2024-11-07,491.2058515548843
2024-11-08,505.3452848193278
2024-11-11,493.2996754866752
2024-11-12,487.97267592139775
2024-11-13,489.33317805127723
2024-11-14,476.0186620821295
2024-11-15,500.5023370385204
2024-11-18,502.69611897299103
2024-11-19,500.558045757589
2024-11-20,519.497719586416
2024-11-21,535.0438681990656
2024-11-22,525.4796043810833
2024-11-25,535.7392055182909
2024-11-26,549.1365741801774
2024-11-27,551.3467869978008
2024-11-28,555.3953018407478
2024-11-29,548.5203289559892
2024-12-02,541.7498008400592
2024-12-03,566.9659153138122
2024-12-04,575.6053780550249
2024-12-05,588.890332548064
2024-12-06,601.3999776213872
2024-12-09,615.2708447784669
2024-12-10,590.5893248648467
2024-12-11,613.447096425857
2024-12-12,624.7361796508633
2024-12-13,639.2439857498584
2024-12-16,625.9749916072412
2024-12-17,625.4388667958458
2024-12-18,622.3947841046394
2024-12-19,628.0427579259637
2024-12-20,645.2861351084713
2024-12-23,632.4531199999211
2024-12-24,628.6383165868817
2024-12-25,628.1580018547294
2024-12-26,640.0368602048486
2024-12-27,639.9484679069491
2024-12-30,646.32678268544
2024-12-31,640.4469482702896
