Date,UNP
2023-08-02,328.9981440802687
2023-08-03,330.57404039053404
2023-08-04,329.8431363099569
2023-08-07,332.5605506941977
2023-08-08,335.7719187748211
2023-08-09,341.7428227147897
2023-08-10,344.3220627823803
2023-08-11,338.78530589774425
2023-08-14,341.36467657776825
2023-08-15,342.2010637587792
2023-08-16,342.8441082110257
2023-08-17,337.57010429761624
2023-08-18,330.4231636423895
2023-08-21,329.9177475721263
2023-08-22,335.1101095903467
2023-08-23,334.6107884513835
2023-08-24,334.6051393554032
2023-08-25,340.3959279445349
2023-08-28,345.1046461388077
2023-08-29,355.0256725369968
2023-08-30,350.6981264298165
2023-08-31,347.77070839865655
2023-09-01,349.0969973060963
2023-09-04,347.2305234231099
2023-09-05,349.9035800762979
2023-09-06,350.79497874427193
2023-09-07,347.5523071822099
2023-09-08,352.88248291158396
2023-09-11,352.4743667586039
2023-09-12,346.17209666469694
2023-09-13,348.38752983284104
2023-09-14,348.7348385354546
2023-09-15,349.6315646505318
2023-09-18,341.25272118955513
2023-09-19,339.57971899354743
2023-09-20,343.0186855057517
2023-09-21,340.9113335026105
2023-09-22,338.4942390850236
2023-09-25,339.40556845974504
2023-09-26,340.27789398866827
2023-09-27,343.9766337112202
2023-09-28,350.9192429411083
2023-09-29,348.467378750382
2023-10-02,349.01299813399896
2023-10-03,349.3950052550664
2023-10-04,351.0915185366011
2023-10-05,351.27180502522793
2023-10-06,352.8140378615563
2023-10-09,357.743693390893
2023-10-10,357.49120401124935
2023-10-11,357.7209138231595
2023-10-12,360.38153865798165
2023-10-13,362.9846866172853
2023-10-16,356.77792925092024
2023-10-17,365.5653313415952
2023-10-18,360.49637870046985
2023-10-19,357.2592463499871
2023-10-20,353.0265408011569
2023-10-23,345.96607645397455
2023-10-24,341.8558094880678
2023-10-25,342.6743953830717
2023-10-26,344.0540107346912
2023-10-27,341.4988241242496
2023-10-30,338.68553557544266
2023-10-31,339.69446549867536
2023-11-01,338.6278192407157
2023-11-02,350.0432939310635
2023-11-03,350.86497032607593
2023-11-06,350.07426239036386
2023-11-07,353.8281555275653
2023-11-08,357.6941154319463
2023-11-09,367.3598914159081
2023-11-10,371.6797532308991
2023-11-13,368.07776338700114
2023-11-14,363.2703644986246
2023-11-15,359.25336627040025
2023-11-16,363.58745990158184
2023-11-17,362.8528507535112
2023-11-20,351.416243128425
2023-11-21,350.20547590972666
2023-11-22,349.1091387168962
2023-11-23,352.54552074577543
2023-11-24,350.2051610180395
2023-11-27,358.0005751110094
2023-11-28,353.2723629270444
2023-11-29,366.4246426111311
2023-11-30,361.48080802446384
2023-12-01,363.63423555961646
2023-12-04,363.51706494854875
2023-12-05,362.314635682622
2023-12-06,372.78987158352567
2023-12-07,372.28032809041014
2023-12-08,369.4354983895579
2023-12-11,361.247539816175
2023-12-12,359.51436794044525
2023-12-13,371.56530707057016
2023-12-14,366.89367168988565
2023-12-15,364.5200511667668
2023-12-18,367.79385386743047
2023-12-19,373.0809935455264
2023-12-20,362.3990875273228
2023-12-21,356.3382266283922
2023-12-22,347.0399644070259
2023-12-25,349.20963766339776
2023-12-26,350.80974733923705
2023-12-27,351.19948418908166
2023-12-28,355.59214236414124
2023-12-29,358.31180558972494
2024-01-01,358.2823907858259
2024-01-02,358.10831933099325
2024-01-03,363.7371669724916
2024-01-04,372.5709483800764
2024-01-05,377.4673991338569
2024-01-08,379.63860369662325
2024-01-09,377.7210709332831
2024-01-10,378.94534340493306
2024-01-11,377.33675647372377
2024-01-12,380.52090485168566
2024-01-15,381.4077696374483
2024-01-16,387.4912626811548
2024-01-17,390.15363097377
2024-01-18,398.1269385240679
2024-01-19,397.49176607223455
2024-01-22,401.6836960427694
2024-01-23,409.0271470907056
2024-01-24,407.6256653225435
2024-01-25,409.79276161471387
2024-01-26,413.1494489900254
2024-01-29,414.2350619091765
2024-01-30,407.35114913570965
2024-01-31,400.1436992465609
2024-02-01,391.80773491036194
2024-02-02,397.42860423205
2024-02-05,399.47564320384083
2024-02-06,401.0035539099266
2024-02-07,405.0548600403553
2024-02-08,404.48448384138
2024-02-09,406.77594017754427
2024-02-12,411.1947596829638
2024-02-13,413.5859167498541
2024-02-14,414.38670696581926
2024-02-15,411.18026861741635
2024-02-16,396.5341244083392
2024-02-19,397.35091319235266
2024-02-20,389.33321371705205
2024-02-21,387.2828103680897
2024-02-22,384.8299070596631
2024-02-23,384.65533341516374
2024-02-26,390.9664249580869
2024-02-27,386.119595898004
2024-02-28,392.8777634100172
2024-02-29,392.53079307409376
2024-03-01,385.93450901274144
2024-03-04,383.0464016866518
2024-03-05,371.9853123768574
2024-03-06,370.9436350713163
2024-03-07,368.9389146704006
2024-03-08,365.11616949258604
2024-03-11,360.6107451706658
2024-03-12,358.34821256674275
2024-03-13,367.40857604245264
2024-03-14,352.45258490294015
2024-03-15,358.5182412764412
2024-03-18,358.19906260131876
2024-03-19,359.45272177449505
2024-03-20,358.51419204562217
2024-03-21,353.08749890579264
2024-03-22,353.6893043964627
2024-03-25,357.06688988416226
2024-03-26,359.1620709226139
2024-03-27,355.28179204774506
2024-03-28,360.1650417493444
2024-03-29,358.4429480420483
2024-04-01,366.8731030422608
2024-04-02,369.8135194254025
2024-04-03,367.97573800153646
2024-04-04,359.2242408217
2024-04-05,359.5600231236283
2024-04-08,359.3582242257507
2024-04-09,366.69819315635516
2024-04-10,360.46072794322055
2024-04-11,359.69183326694974
2024-04-12,364.95788430615573
2024-04-15,358.2675110159201
2024-04-16,361.2067769576291
2024-04-17,359.2968810442347
2024-04-18,359.7774189583803
2024-04-19,360.7461168031199
2024-04-22,362.50658568300275
2024-04-23,362.32816670137896
2024-04-24,363.29457960221464
2024-04-25,367.23115576044813
2024-04-26,371.75835919939897
2024-04-29,376.85348378232885
2024-04-30,376.2679739456281
2024-05-01,374.71587640720435
2024-05-02,378.8866615568372
2024-05-03,381.6044467174325
2024-05-06,378.3677235452609
2024-05-07,377.08041849794506
2024-05-08,389.23731901420877
2024-05-09,385.1599245691458
2024-05-10,391.494053610635
2024-05-13,390.8162360432702
2024-05-14,395.85650741677284
2024-05-15,395.6236563008812
2024-05-16,388.00473419889596
2024-05-17,383.0210296789731
2024-05-20,388.4812841537486
2024-05-21,392.64353619079714
2024-05-22,383.93836743558217
2024-05-23,386.99512326847616
2024-05-24,384.47306216180067
2024-05-27,383.5649934029516
2024-05-28,378.9107287332794
2024-05-29,376.8321836529286
2024-05-30,376.9469793906148
2024-05-31,371.1978487938775
2024-06-03,363.80781472215676
2024-06-04,361.2709784660658
2024-06-05,365.8258317089452
2024-06-06,366.727149771958
2024-06-07,371.12939935182783
2024-06-10,370.2258284983052
2024-06-11,368.1319621570292
2024-06-12,366.22307144887037
2024-06-13,359.6654867601296
2024-06-14,359.85199531790806
2024-06-17,354.88898753289624
2024-06-18,354.3015018241052
2024-06-19,363.43430031003186
2024-06-20,363.86734445703104
2024-06-21,367.1999716738727
2024-06-24,369.59234014706414
2024-06-25,380.169809322457
2024-06-26,385.2847905726778
2024-06-27,387.1908493439653
2024-06-28,388.6038511502453
2024-07-01,387.490887732194
2024-07-02,395.9662331371256
2024-07-03,391.88498637738905
2024-07-04,391.01865257204435
2024-07-05,391.3808307971589
2024-07-08,404.1860466683099
2024-07-09,414.10028433605817
2024-07-10,421.56918646046535
2024-07-11,415.67445097546425
2024-07-12,418.15925637343474
2024-07-15,418.1767559706872
2024-07-16,417.29762489179683
2024-07-17,412.3930299663325
2024-07-18,413.84211184831656
2024-07-19,411.7595044611072
2024-07-22,421.3819148744113
2024-07-23,418.8369891374889
2024-07-24,422.6787897070594
2024-07-25,413.33229309093036
2024-07-26,412.2866113872333
2024-07-29,408.00414963277586
2024-07-30,401.2726835895529
2024-07-31,404.68596465603196
2024-08-01,414.09592988616873
2024-08-02,421.16595178069446
2024-08-05,417.5171007155431
2024-08-06,409.43712611611954
2024-08-07,420.8514938237663
2024-08-08,426.2691928861852
2024-08-09,425.65446987598386
2024-08-12,422.1614107286387
2024-08-13,412.8454940081208
2024-08-14,415.7458216471313
2024-08-15,415.69883246445386
2024-08-16,422.8901513103036
2024-08-19,418.4383328843571
2024-08-20,426.5619571630515
2024-08-21,435.30284068436305
2024-08-22,433.1404608156247
2024-08-23,434.84441561046816
2024-08-26,441.4924966145373
2024-08-27,443.2101738489487
2024-08-28,442.2399631306852
2024-08-29,450.30353588587667
2024-08-30,452.5719212454154
2024-09-02,459.8084611332891
2024-09-03,459.2454798562328
2024-09-04,462.6404884162862
2024-09-05,457.0406228253208
2024-09-06,448.9696549345374
2024-09-09,455.0666539105678
2024-09-10,444.465958729734
2024-09-11,441.2921369482201
2024-09-12,426.5059516826175
2024-09-13,417.38623398437625
2024-09-16,415.0949134892523
2024-09-17,415.9700642760222
2024-09-18,415.8059808620875
2024-09-19,421.50344247262876
2024-09-20,419.48505290656186
2024-09-23,415.72871371929534
2024-09-24,410.2974514338893
2024-09-25,417.1468056766661
2024-09-26,410.1351350247637
2024-09-27,412.9028736807418
2024-09-30,418.91913277409935
2024-10-01,411.7137201369178
2024-10-02,416.21400608779624
2024-10-03,421.77905457790047
2024-10-04,429.4834786208606
2024-10-07,430.3066472028261
2024-10-08,439.70481786397323
2024-10-09,431.89074845726736
2024-10-10,432.20737551681225
2024-10-11,429.8083803458247
2024-10-14,426.39517035257626
2024-10-15,434.49570498493796
2024-10-16,445.5136768404779
2024-10-17,450.559843343321
2024-10-18,448.9125114353611
2024-10-21,461.78367909876556
2024-10-22,468.754221860271
2024-10-23,462.2089104833549
2024-10-24,457.5320381596679
2024-10-25,457.8373775547877
2024-10-28,450.4246096810675
2024-10-29,457.38737632060474
2024-10-30,461.1201692571339
2024-10-31,463.9849402882138
2024-11-01,456.3409229881705
2024-11-04,457.36586317218706
2024-11-05,469.88314608731787
2024-11-06,462.0578875578798
2024-11-07,469.0834152558504
2024-11-08,477.9051825540049
2024-11-11,474.1203346149708
2024-11-12,479.5585497309112
2024-11-13,475.6313684207363
2024-11-14,478.39701324802286
2024-11-15,481.19355163319455
2024-11-18,486.93973806486565
2024-11-19,491.0301960448356
2024-11-20,501.98657335600154
2024-11-21,511.7327983175756
2024-11-22,517.3622693075037
2024-11-25,520.5530927710569
2024-11-26,524.8416407043642
2024-11-27,522.92721583085
2024-11-28,516.201026936506
2024-11-29,521.4039971480038
2024-12-02,525.282499060054
2024-12-03,527.641776959954
2024-12-04,516.600833011427
2024-12-05,511.1739336405759
2024-12-06,509.1424194037786
2024-12-09,507.5647012952173
2024-12-10,511.1133047382998
2024-12-11,520.2486741617683
2024-12-12,527.4835091222665
2024-12-13,526.8058384745478
2024-12-16,532.5630800615359
2024-12-17,529.6388947133402
2024-12-18,537.0477241518621
2024-12-19,539.4200704254682
2024-12-20,529.2589113255101
2024-12-23,531.7627703060522
2024-12-24,525.0288448971389
2024-12-25,523.0346238968317
2024-12-26,524.9146738210702
2024-12-27,525.1105648809383
2024-12-30,528.8937956338635
2024-12-31,547.7089979198761
