Date,NEE
2023-07-28,39.540000648120994
2023-07-31,38.20512163804723
2023-08-01,37.4275861415028
2023-08-02,36.19565051499169
2023-08-03,34.7095986440495
2023-08-04,34.94675600497596
2023-08-07,34.235497332484634
2023-08-08,34.87053616345691
2023-08-09,35.78339451360899
2023-08-10,36.12375013242026
2023-08-11,36.06608466062299
2023-08-14,35.61977916239445
2023-08-15,35.38851196530229
2023-08-16,35.16275649910543
2023-08-17,34.980442423629576
2023-08-18,35.689595893100204
2023-08-21,35.167174081742886
2023-08-22,35.60043313830913
2023-08-23,36.49649548558339
2023-08-24,36.3215000948146
2023-08-25,35.65613320505466
2023-08-28,35.15742884433674
2023-08-29,35.62412267857553
2023-08-30,35.02005343537623
2023-08-31,35.14283918518737
2023-09-01,34.57340727034409
2023-09-04,33.84360829073796
2023-09-05,33.92376038098829
2023-09-06,34.370879328686485
2023-09-07,34.63800765690917
2023-09-08,35.35257338097735
2023-09-11,33.95901007425424
2023-09-12,34.556390440246325
2023-09-13,35.40358562540292
2023-09-14,34.140915923536895
2023-09-15,34.2252336509961
2023-09-18,34.6177940923637
2023-09-19,34.313725622740264
2023-09-20,34.88753967036887
2023-09-21,34.690068411210376
2023-09-22,34.09497713470185
2023-09-25,33.57592877100125
2023-09-26,33.604567641943035
2023-09-27,34.346005810074494
2023-09-28,34.484558258744094
2023-09-29,34.2976130990195
2023-10-02,34.92709438530926
2023-10-03,35.28785650718681
2023-10-04,34.13832737423642
2023-10-05,34.34297383039685
2023-10-06,34.48725926822845
2023-10-09,33.95916170207495
2023-10-10,33.7004782777107
2023-10-11,34.23063194533198
2023-10-12,33.696457605231586
2023-10-13,33.99841650496504
2023-10-16,33.55256003323137
2023-10-17,32.777539882783
2023-10-18,32.78277765146832
2023-10-19,32.25760584845751
2023-10-20,32.80233454714707
2023-10-23,32.438324078240036
2023-10-24,31.909641012987898
2023-10-25,30.86428977326527
2023-10-26,31.289740205936113
2023-10-27,31.730394922253932
2023-10-30,32.0705474671591
2023-10-31,32.536817605143014
2023-11-01,33.23446627682981
2023-11-02,33.710855622702056
2023-11-03,34.028950198647145
2023-11-06,34.919243169672534
2023-11-07,34.80574952206749
2023-11-08,34.98369097015447
2023-11-09,34.75184963513184
2023-11-10,34.93178025510934
2023-11-13,35.457506091420306
2023-11-14,34.211288254417056
2023-11-15,33.79478747887406
2023-11-16,33.65631987455085
2023-11-17,32.51524104000906
2023-11-20,32.57532380395697
2023-11-21,33.05688610523815
2023-11-22,31.731784313969552
2023-11-23,31.14880030832262
2023-11-24,31.391638711052067
2023-11-27,30.50194662546275
2023-11-28,30.471926386329038
2023-11-29,29.94402531777431
2023-11-30,30.01770944042269
2023-12-01,29.539236925198598
2023-12-04,29.323759898829863
2023-12-05,29.48601118232133
2023-12-06,29.53935681519372
2023-12-07,29.925884047668468
2023-12-08,29.88625010202904
2023-12-11,29.31171967052614
2023-12-12,28.992516258218217
2023-12-13,28.46075664598678
2023-12-14,28.35403945979497
2023-12-15,27.79319665866864
2023-12-18,27.89371960030265
2023-12-19,28.190449267431344
2023-12-20,29.02619231254925
2023-12-21,28.778781389920784
2023-12-22,28.718128434119887
2023-12-25,28.851432049992663
2023-12-26,28.21506240148625
2023-12-27,28.393469719712225
2023-12-28,28.047523945068576
2023-12-29,28.366366233817157
2024-01-01,28.282507617921212
2024-01-02,28.58692914097734
2024-01-03,27.71862664948002
2024-01-04,28.53983138454226
2024-01-05,29.756038288180367
2024-01-08,30.147870893994984
2024-01-09,29.687031388466522
2024-01-10,29.872100095546184
2024-01-11,29.174669477605985
2024-01-12,28.902801475914494
2024-01-15,28.762817405590773
2024-01-16,29.382171636106097
2024-01-17,29.269110327977852
2024-01-18,30.084120933661065
2024-01-19,30.1820763529066
2024-01-22,30.53788927642881
2024-01-23,29.416214660497744
2024-01-24,29.273315605832973
2024-01-25,29.364581703306683
2024-01-26,28.920743190727105
2024-01-29,29.322616223432757
2024-01-30,29.374919029755443
2024-01-31,28.96879364339403
2024-02-01,28.929510905443227
2024-02-02,29.224274666851134
2024-02-05,29.77754763378662
2024-02-06,29.454378816746118
2024-02-07,29.983381943578316
2024-02-08,30.12818824854283
2024-02-09,30.60359987077714
2024-02-12,31.21687908283468
2024-02-13,31.70362912565733
2024-02-14,31.682110941993024
2024-02-15,31.449379076239197
2024-02-16,30.827787262872636
2024-02-19,30.465955692009693
2024-02-20,30.002922909622544
2024-02-21,30.208120186246102
2024-02-22,30.50299595414441
2024-02-23,30.091683555030585
2024-02-26,29.316597220072882
2024-02-27,30.28919927301446
2024-02-28,30.37601882732352
2024-02-29,29.292876094467324
2024-03-01,28.75525481748419
2024-03-04,28.55047880025385
2024-03-05,29.49169178644619
2024-03-06,29.862310650160396
2024-03-07,29.956663639575947
2024-03-08,28.91368841492243
2024-03-11,29.52656045271078
2024-03-12,28.94599363338473
2024-03-13,28.739526987704366
2024-03-14,29.09121282672651
2024-03-15,28.00619306186419
2024-03-18,28.83710873377359
2024-03-19,29.023695985686786
2024-03-20,28.833866039413813
2024-03-21,27.951742726124696
2024-03-22,28.352019900434318
2024-03-25,28.50344954652355
2024-03-26,28.188686148571932
2024-03-27,28.04314618500979
2024-03-28,28.36980861943036
2024-03-29,29.306626215904654
2024-04-01,29.430569629312892
2024-04-02,29.920912098061965
2024-04-03,29.18674038303422
2024-04-04,28.60218439864738
2024-04-05,28.38082443835329
2024-04-08,28.838113205686344
2024-04-09,29.82066603390837
2024-04-10,29.921532212775066
2024-04-11,28.928597921778298
2024-04-12,29.636317284718736
2024-04-15,28.76939864934269
2024-04-16,28.5677828479024
2024-04-17,28.930054257886646
2024-04-18,28.19664019527568
2024-04-19,28.155606169078716
2024-04-22,29.053220278889263
2024-04-23,29.944227470969526
2024-04-24,29.804986045758323
2024-04-25,30.022846045884815
2024-04-26,29.704647588934712
2024-04-29,29.532997351524916
2024-04-30,29.222709994955395
2024-05-01,29.02487027927243
2024-05-02,28.41533682029993
2024-05-03,29.37246952346674
2024-05-06,30.102335792329757
2024-05-07,30.130136746120765
2024-05-08,30.97881499916398
2024-05-09,31.022416064294507
2024-05-10,30.974922881181918
2024-05-13,30.571673981492268
2024-05-14,30.338509180360205
2024-05-15,31.29273378572777
2024-05-16,30.90820330760482
2024-05-17,30.764940342834095
2024-05-20,31.304736663328498
2024-05-21,30.753297632561573
2024-05-22,30.214757524774686
2024-05-23,29.995146521081647
2024-05-24,29.537672839022065
2024-05-27,29.7923010612509
2024-05-28,29.534804632029246
2024-05-29,30.073650875904374
2024-05-30,29.46866790329482
2024-05-31,29.53090276780709
2024-06-03,29.81516838029483
2024-06-04,30.483765791397804
2024-06-05,31.127139708684872
2024-06-06,32.56392366401001
2024-06-07,31.862142742603044
2024-06-10,32.351291052032835
2024-06-11,32.195692895499995
2024-06-12,31.39746939966458
2024-06-13,31.80597267246582
2024-06-14,32.063083137267334
2024-06-17,32.647174644270336
2024-06-18,33.05964443535353
2024-06-19,32.69708063262785
2024-06-20,33.618907841069436
2024-06-21,34.41776123764676
2024-06-24,35.58342036994848
2024-06-25,35.43204071093586
2024-06-26,35.67706797074282
2024-06-27,35.799937359349535
2024-06-28,36.52935339387956
2024-07-01,35.48740007820529
2024-07-02,34.288221866897175
2024-07-03,34.798093148178495
2024-07-04,34.6934673107845
2024-07-05,34.678476627490085
2024-07-08,34.07194839204223
2024-07-09,33.148180893175805
2024-07-10,33.51436349030466
2024-07-11,33.36410397023751
2024-07-12,33.27968025427444
2024-07-15,33.31175317343412
2024-07-16,32.32257170929819
2024-07-17,32.99047602849911
2024-07-18,33.92097647284224
2024-07-19,34.41372773169106
2024-07-22,34.45941369839331
2024-07-23,34.377406908696386
2024-07-24,34.70097705520398
2024-07-25,34.82007923870363
2024-07-26,35.123156777381354
2024-07-29,35.39626793559972
2024-07-30,35.59582360108155
2024-07-31,35.19115462336675
2024-08-01,34.46284566288176
2024-08-02,34.57351077245483
2024-08-05,35.0592509548909
2024-08-06,35.06320091804704
2024-08-07,35.80795443394767
2024-08-08,35.46789133984424
2024-08-09,35.70749501535538
2024-08-12,36.74316383885758
2024-08-13,36.2371508921436
2024-08-14,36.842271827554015
2024-08-15,36.33661335637514
2024-08-16,34.76310321775144
2024-08-19,34.14473977663887
2024-08-20,34.23204811333564
2024-08-21,34.62990306717766
2024-08-22,33.52532093124272
2024-08-23,33.13066899013521
2024-08-26,33.756521447744326
2024-08-27,33.768897139573625
2024-08-28,34.20221442825153
2024-08-29,33.39870801989103
2024-08-30,32.7755990336544
2024-09-02,31.866582685363753
2024-09-03,32.10456333776757
2024-09-04,32.336079707184275
2024-09-05,32.88942177528101
2024-09-06,33.8253777131509
2024-09-09,34.19714293144645
2024-09-10,33.77249392340294
2024-09-11,33.2474353905127
2024-09-12,33.143920190032745
2024-09-13,33.52916211256104
2024-09-16,32.39142461281985
2024-09-17,33.17525359941077
2024-09-18,33.06541048492286
2024-09-19,33.21132345215068
2024-09-20,32.928618562028355
2024-09-23,32.50501954588969
2024-09-24,33.17470563763046
2024-09-25,33.08747613165344
2024-09-26,32.652077186600565
2024-09-27,32.73141670647157
2024-09-30,33.46489770879422
2024-10-01,34.701186163516226
2024-10-02,34.63001971575864
2024-10-03,34.86718395045228
2024-10-04,34.48601573723076
2024-10-07,36.12342949855259
2024-10-08,36.66522169038661
2024-10-09,36.57892112585305
2024-10-10,39.770377772094136
2024-10-11,38.99793518033275
2024-10-14,39.13304162354638
2024-10-15,40.30893608074994
2024-10-16,39.60547004368591
2024-10-17,38.943043444696336
2024-10-18,39.212975079154106
2024-10-21,39.48382449287077
2024-10-22,39.790347216198
2024-10-23,39.65005206146087
2024-10-24,39.314459632570426
2024-10-25,39.44174118670058
2024-10-28,39.06806259901149
2024-10-29,38.86795338071229
2024-10-30,39.437659909043724
2024-10-31,39.57781475043133
2024-11-01,38.871172322268585
2024-11-04,38.35094717614046
2024-11-05,38.40838499525118
2024-11-06,37.45314714269769
2024-11-07,38.0415000250256
2024-11-08,38.70939925357066
2024-11-11,37.78578423560236
2024-11-12,37.79380863173208
2024-11-13,37.492320546465486
2024-11-14,37.74676700154003
2024-11-15,38.152343409280924
2024-11-18,38.005066082738225
2024-11-19,37.61971625909
2024-11-20,38.20400186318898
2024-11-21,38.9214407822297
2024-11-22,38.498055883144175
2024-11-25,38.53953085887529
2024-11-26,38.296647392695334
2024-11-27,37.295306798858014
2024-11-28,37.78268063625395
2024-11-29,37.19393356896563
2024-12-02,37.93122681700001
2024-12-03,37.32832797630436
2024-12-04,37.707210434097156
2024-12-05,37.025969178260745
2024-12-06,37.46815151622753
2024-12-09,38.71136183284785
2024-12-10,38.84653883594809
2024-12-11,39.15719248802022
2024-12-12,39.655688506269634
2024-12-13,39.58539359316009
2024-12-16,39.61605684059127
2024-12-17,38.77112516624687
2024-12-18,38.947669709064215
2024-12-19,39.603349855352754
2024-12-20,39.111377091160506
2024-12-23,39.35564080496624
2024-12-24,39.27719451202792
2024-12-25,40.24587448715253
2024-12-26,40.30533739052763
2024-12-27,40.29026643394919
2024-12-30,41.36135673751767
2024-12-31,41.60371458378758
