Date,WMT
2023-08-02,357.7248813456118
2023-08-03,354.0889331155235
2023-08-04,351.28393050866373
2023-08-07,347.5659415461719
2023-08-08,344.53254022390973
2023-08-09,354.2968074519501
2023-08-10,355.5856298250648
2023-08-11,360.2391511837146
2023-08-14,361.05159575467235
2023-08-15,359.2031138611739
2023-08-16,361.1617790583069
2023-08-17,354.1341752841004
2023-08-18,352.28370706947226
2023-08-21,351.1742532065308
2023-08-22,346.3890157309657
2023-08-23,354.5018047820432
2023-08-24,344.08944249767995
2023-08-25,340.36404302462887
2023-08-28,341.5653165564744
2023-08-29,342.3515225965211
2023-08-30,336.57003514495347
2023-08-31,337.7131661221822
2023-09-01,344.7339741658364
2023-09-04,349.2465617748232
2023-09-05,351.5045520601564
2023-09-06,350.98136142119813
2023-09-07,349.9733085474577
2023-09-08,358.5679796421055
2023-09-11,368.00437043505104
2023-09-12,366.30534655803564
2023-09-13,365.9347920924699
2023-09-14,374.8751978664582
2023-09-15,390.31712236835017
2023-09-18,402.3798624881403
2023-09-19,408.51629117333107
2023-09-20,405.3758711397929
2023-09-21,412.5106848922416
2023-09-22,415.91147304120926
2023-09-25,415.96415231158
2023-09-26,411.1043213556033
2023-09-27,417.2023825291398
2023-09-28,408.7480604234903
2023-09-29,402.4518583659274
2023-10-02,404.48168034943114
2023-10-03,416.65774334149427
2023-10-04,406.6581917360788
2023-10-05,410.19337106878
2023-10-06,405.82028297504695
2023-10-09,401.3103931275289
2023-10-10,403.08164123882585
2023-10-11,401.46195321668483
2023-10-12,416.93883117424
2023-10-13,411.36870560299855
2023-10-16,414.43973212204435
2023-10-17,416.13247006474916
2023-10-18,426.7176960641387
2023-10-19,428.3548188687906
2023-10-20,419.9552144793953
2023-10-23,415.1730794906252
2023-10-24,423.2893761115232
2023-10-25,423.95706951533384
2023-10-26,432.05591743181316
2023-10-27,437.7700974235847
2023-10-30,439.4364202324738
2023-10-31,435.48177344406935
2023-11-01,432.6923070556663
2023-11-02,434.826236513087
2023-11-03,436.13034845821824
2023-11-06,436.44235727138283
2023-11-07,452.3459547444546
2023-11-08,460.02325360460463
2023-11-09,467.793547357918
2023-11-10,464.28958659399717
2023-11-13,461.92865693762917
2023-11-14,461.7443398345281
2023-11-15,447.01431816490054
2023-11-16,443.27733755676076
2023-11-17,443.98953457564227
2023-11-20,447.027739132884
2023-11-21,438.486820208288
2023-11-22,449.4877719267813
2023-11-23,453.5920587799536
2023-11-24,441.2913551134247
2023-11-27,442.40694844701756
2023-11-28,446.01349978192343
2023-11-29,447.2755553644882
2023-11-30,448.3949391062031
2023-12-01,442.19580963899074
2023-12-04,448.7357723853108
2023-12-05,456.9680303099602
2023-12-06,458.80015732233994
2023-12-07,457.17933252423273
2023-12-08,456.25591494968364
2023-12-11,442.5021222630681
2023-12-12,438.9980635055693
2023-12-13,438.6959987665006
2023-12-14,430.81778695212716
2023-12-15,439.9211602279659
2023-12-18,439.47835033623466
2023-12-19,429.9544935837331
2023-12-20,424.54606950210376
2023-12-21,418.1774534689754
2023-12-22,418.05453975275736
2023-12-25,419.06828142933597
2023-12-26,423.6501278262322
2023-12-27,414.90771515563614
2023-12-28,419.2235330006109
2023-12-29,416.6749073413995
2024-01-01,423.63182444396796
2024-01-02,427.22794655087773
2024-01-03,428.480148969233
2024-01-04,429.60586572028154
2024-01-05,419.8174105563903
2024-01-08,407.6108218331445
2024-01-09,411.66601511011237
2024-01-10,416.00292328170485
2024-01-11,424.31661713556116
2024-01-12,424.6718006620962
2024-01-15,417.198384726396
2024-01-16,417.7597111798187
2024-01-17,427.3057443657082
2024-01-18,421.2989595876208
2024-01-19,422.55302590270924
2024-01-22,411.2660593848239
2024-01-23,407.72048123661114
2024-01-24,406.4450969573243
2024-01-25,402.10027000259754
2024-01-26,395.91378535933677
2024-01-29,398.668754797535
2024-01-30,400.2866458090861
2024-01-31,403.67538996134834
2024-02-01,393.02324955009715
2024-02-02,382.4517008199611
2024-02-05,388.9108499429
2024-02-06,385.5984369020216
2024-02-07,382.01738179474114
2024-02-08,370.6458528178657
2024-02-09,372.03917430205576
2024-02-12,370.67695966098654
2024-02-13,372.05571940117505
2024-02-14,366.76030212385535
2024-02-15,368.65940586932044
2024-02-16,368.68244715726206
2024-02-19,366.0477868831523
2024-02-20,364.7039353559187
2024-02-21,361.3569242023315
2024-02-22,359.95758976577724
2024-02-23,363.28023856838234
2024-02-26,370.79422401372
2024-02-27,366.77017040664794
2024-02-28,369.14088060280136
2024-02-29,367.61734328963956
2024-03-01,368.1954254956407
2024-03-04,365.8893547005158
2024-03-05,366.53101204930726
2024-03-06,368.95800747270823
2024-03-07,364.1286326041218
2024-03-08,363.8167267670541
2024-03-11,371.3886172100282
2024-03-12,373.610877947667
2024-03-13,377.647844761496
2024-03-14,381.27775048556106
2024-03-15,376.4583357760739
2024-03-18,379.1199110900321
2024-03-19,371.4505519708594
2024-03-20,370.173527595116
2024-03-21,370.02715280772156
2024-03-22,374.1142436717134
2024-03-25,372.4476979485462
2024-03-26,382.3913040913235
2024-03-27,375.1385216246021
2024-03-28,377.2601634372822
2024-03-29,377.25149740051575
2024-04-01,383.58630598922986
2024-04-02,379.2839564771244
2024-04-03,374.18838106381276
2024-04-04,380.8014691389265
2024-04-05,376.093307757209
2024-04-08,369.027350547811
2024-04-09,361.4758475897317
2024-04-10,369.58473381573515
2024-04-11,379.0129229557011
2024-04-12,383.60828082278096
2024-04-15,386.41760906153957
2024-04-16,388.5001195272433
2024-04-17,380.9063013282753
2024-04-18,388.0554467788786
2024-04-19,388.0485817985341
2024-04-22,387.7706496022482
2024-04-23,387.8495854003443
2024-04-24,380.9158331458577
2024-04-25,379.8110875312339
2024-04-26,380.3823968610853
2024-04-29,376.4568583894652
2024-04-30,375.60120753225425
2024-05-01,372.02645391924597
2024-05-02,373.30101415684464
2024-05-03,373.7973662252851
2024-05-06,369.5401904536573
2024-05-07,378.0818606295405
2024-05-08,375.2174973006371
2024-05-09,378.0189776804177
2024-05-10,368.8432976088525
2024-05-13,371.9051024448091
2024-05-14,373.5609166885264
2024-05-15,372.93934366435707
2024-05-16,372.2454276413004
2024-05-17,360.793535962101
2024-05-20,361.5565189102536
2024-05-21,359.55270188878586
2024-05-22,364.54125784971427
2024-05-23,371.1588303008802
2024-05-24,368.12577119701854
2024-05-27,369.7246874816341
2024-05-28,372.6678993265445
2024-05-29,361.1831777377524
2024-05-30,353.91445889072634
2024-05-31,355.18589664814453
2024-06-03,357.853980628009
2024-06-04,359.9525895531518
2024-06-05,359.5445700618408
2024-06-06,360.1793011085984
2024-06-07,358.65615058857446
2024-06-10,361.79123895186626
2024-06-11,360.0906208956541
2024-06-12,363.15893034139947
2024-06-13,362.2913059420292
2024-06-14,358.78017191341775
2024-06-17,370.07082408492636
2024-06-18,367.22083085960094
2024-06-19,364.4597303655609
2024-06-20,365.03095417996235
2024-06-21,373.94091694476253
2024-06-24,374.4378452524088
2024-06-25,372.599327439582
2024-06-26,371.269809031736
2024-06-27,374.70558403925116
2024-06-28,373.81253767588265
2024-07-01,375.89178262777705
2024-07-02,373.31890488991786
2024-07-03,368.7602338561765
2024-07-04,369.8476804926533
2024-07-05,367.35706994309055
2024-07-08,363.831564996268
2024-07-09,365.08679068256527
2024-07-10,365.87104083625053
2024-07-11,367.0344832183254
2024-07-12,364.0066352183511
2024-07-15,360.6077587726516
2024-07-16,361.5737983050854
2024-07-17,365.40210703936805
2024-07-18,370.2066243098241
2024-07-19,368.81185076423117
2024-07-22,372.78013279073656
2024-07-23,366.44946521098507
2024-07-24,372.126103329782
2024-07-25,370.9534157176646
2024-07-26,363.67099718050235
2024-07-29,358.5332541921691
2024-07-30,359.57322108771285
2024-07-31,351.20715703673903
2024-08-01,356.6363822261497
2024-08-02,356.3334254660425
2024-08-05,360.6079158119216
2024-08-06,369.6832180774245
2024-08-07,378.5588000697719
2024-08-08,381.4007020956763
2024-08-09,374.7022807043837
2024-08-12,373.76475428838216
2024-08-13,370.51074368634215
2024-08-14,380.0083600784906
2024-08-15,384.0377729768083
2024-08-16,387.0116378377416
2024-08-19,390.15806830180844
2024-08-20,379.99690897726475
2024-08-21,376.4935114479051
2024-08-22,382.47401231930695
2024-08-23,391.0767615322426
2024-08-26,391.1291323002213
2024-08-27,386.440575183676
2024-08-28,379.2000796877079
2024-08-29,375.33173082856985
2024-08-30,363.6024312923561
2024-09-02,371.97726326248267
2024-09-03,368.8721586192864
2024-09-04,367.53903052143704
2024-09-05,361.893420727394
2024-09-06,362.59631248749037
2024-09-09,354.2463446662352
2024-09-10,345.9428108970791
2024-09-11,344.9256827561894
2024-09-12,351.1853921678237
2024-09-13,350.9776908885136
2024-09-16,346.7028197942704
2024-09-17,350.97053881519093
2024-09-18,347.08133633696247
2024-09-19,343.7607008482935
2024-09-20,346.00581876457994
2024-09-23,338.99737848180513
2024-09-24,339.4886314427568
2024-09-25,331.234129676858
2024-09-26,326.11541291796107
2024-09-27,331.4315380328909
2024-09-30,335.34034703307225
2024-10-01,326.7129119801983
2024-10-02,326.7153622753865
2024-10-03,333.8069747588802
2024-10-04,336.1509308145612
2024-10-07,335.4898096671841
2024-10-08,337.0722625235511
2024-10-09,336.37787016951046
2024-10-10,334.81418776991177
2024-10-11,324.8189645345342
2024-10-14,321.7080611946616
2024-10-15,327.8908616787378
2024-10-16,322.928254025898
2024-10-17,319.0072171642448
2024-10-18,313.7978518250746
2024-10-21,314.8191369173281
2024-10-22,310.0488033389305
2024-10-23,311.3696126377895
2024-10-24,301.4372774494878
2024-10-25,303.88921309573686
2024-10-28,306.7629117372348
2024-10-29,305.5994596602944
2024-10-30,296.6714033939049
2024-10-31,299.84617445645097
2024-11-01,309.7371301357904
2024-11-04,298.30957420600896
2024-11-05,296.9189710532954
2024-11-06,292.8646494548259
2024-11-07,295.5856725141911
2024-11-08,290.6091961022055
2024-11-11,281.6338061966148
2024-11-12,286.4264961536037
2024-11-13,286.5632358577152
2024-11-14,284.46779051351564
2024-11-15,292.0370888410121
2024-11-18,288.4460725115344
2024-11-19,292.3098312797416
2024-11-20,287.44218857948874
2024-11-21,290.05150574001556
2024-11-22,293.6912672817703
2024-11-25,290.08409248762104
2024-11-26,288.3705943413844
2024-11-27,289.07835633042225
2024-11-28,284.38774020515996
2024-11-29,282.5104664489641
2024-12-02,276.8262995175465
2024-12-03,269.1904260679159
2024-12-04,276.98554741784227
2024-12-05,274.11680902750544
2024-12-06,279.31486678498874
2024-12-09,276.8456745313498
2024-12-10,283.68844354711683
2024-12-11,284.6315848831047
2024-12-12,279.7085344473257
2024-12-13,279.9457977567905
2024-12-16,287.1165495649094
2024-12-17,281.5111159214027
2024-12-18,288.8312431888294
2024-12-19,293.14785615978724
2024-12-20,292.96016960918985
2024-12-23,288.62001592841835
2024-12-24,279.93079326195453
2024-12-25,286.06831483336595
2024-12-26,283.27314369160507
2024-12-27,282.48819399520085
2024-12-30,291.3367596462108
2024-12-31,294.21211541647637
