Date,MDT
2023-08-02,369.66566922388114
2023-08-03,355.16543723555833
2023-08-04,361.4895084298223
2023-08-07,362.1756062468127
2023-08-08,349.7745097928137
2023-08-09,362.9763769099439
2023-08-10,367.2197004195877
2023-08-11,360.8441098068606
2023-08-14,355.22602558750475
2023-08-15,352.4795459542794
2023-08-16,351.21826274096264
2023-08-17,354.6755608759759
2023-08-18,357.54256252139214
2023-08-21,360.7397301111433
2023-08-22,367.23421827758096
2023-08-23,375.34386855650814
2023-08-24,372.50739597545964
2023-08-25,367.74351742366247
2023-08-28,372.54610507350037
2023-08-29,374.40835118627876
2023-08-30,362.62371653370417
2023-08-31,372.57452022026234
2023-09-01,365.07636823384297
2023-09-04,354.3013876601488
2023-09-05,355.45508513222455
2023-09-06,362.4176704510562
2023-09-07,362.9235181407189
2023-09-08,363.33253855808965
2023-09-11,364.79278318714904
2023-09-12,360.4569240061686
2023-09-13,357.6155603600247
2023-09-14,363.251753768252
2023-09-15,366.0718806533858
2023-09-18,361.6658704844083
2023-09-19,359.2958524887968
2023-09-20,353.3220365311123
2023-09-21,350.8700457796336
2023-09-22,336.0336818207637
2023-09-25,337.779631962414
2023-09-26,338.8758129741798
2023-09-27,349.2055930909907
2023-09-28,352.67944638192523
2023-09-29,360.78143371712326
2023-10-02,360.7972067919236
2023-10-03,364.0595898811504
2023-10-04,361.2607009677487
2023-10-05,368.8423325316382
2023-10-06,368.1111038480896
2023-10-09,381.4130026733541
2023-10-10,380.6460218412253
2023-10-11,385.10396960443677
2023-10-12,390.8696246576952
2023-10-13,394.25883124161976
2023-10-16,398.90662125164135
2023-10-17,392.58652437785554
2023-10-18,394.2584659204671
2023-10-19,391.56342925257843
2023-10-20,390.8605462386287
2023-10-23,382.72796195955146
2023-10-24,377.4754463626204
2023-10-25,376.7076081241749
2023-10-26,367.02262439809016
2023-10-27,355.25367668512104
2023-10-30,347.06154791369227
2023-10-31,339.4093665470491
2023-11-01,341.03372494556476
2023-11-02,338.83971080149223
2023-11-03,345.2197715478513
2023-11-06,353.9305971870284
2023-11-07,357.1542811020548
2023-11-08,358.2358176102256
2023-11-09,361.91977189116443
2023-11-10,359.2200664284943
2023-11-13,358.8365048401446
2023-11-14,359.0479020626753
2023-11-15,350.7183789269033
2023-11-16,358.40257081951063
2023-11-17,358.4408272487522
2023-11-20,356.1100862249136
2023-11-21,364.18324181830616
2023-11-22,368.6550208762488
2023-11-23,370.7775719862465
2023-11-24,378.9237213850382
2023-11-27,374.7677902414884
2023-11-28,370.4349524878854
2023-11-29,367.926125677555
2023-11-30,375.66902431023385
2023-12-01,366.77484872731327
2023-12-04,372.7156166329239
2023-12-05,376.58505388905445
2023-12-06,379.2027034734464
2023-12-07,373.714640978119
2023-12-08,372.0388753161721
2023-12-11,369.122572977261
2023-12-12,365.2226406215443
2023-12-13,365.0925105869195
2023-12-14,364.3891872873732
2023-12-15,367.06463694984325
2023-12-18,363.78844154123647
2023-12-19,362.49084794701656
2023-12-20,374.4205142055688
2023-12-21,376.95351287746337
2023-12-22,377.99142751459044
2023-12-25,371.9396216879522
2023-12-26,364.9916132532252
2023-12-27,379.1227046437143
2023-12-28,383.212852077617
2023-12-29,376.1501390409851
2024-01-01,375.58728215774164
2024-01-02,378.1134255285209
2024-01-03,381.7966023697883
2024-01-04,393.4555795473345
2024-01-05,394.6798120532211
2024-01-08,399.8836609214927
2024-01-09,393.57548769084536
2024-01-10,387.56457562640594
2024-01-11,381.8231351928594
2024-01-12,382.19589423350646
2024-01-15,376.88695895478384
2024-01-16,380.3267738314214
2024-01-17,368.78483017605595
2024-01-18,373.3222390488011
2024-01-19,365.9334729794275
2024-01-22,373.5046499436455
2024-01-23,369.2446181457997
2024-01-24,375.71138208679855
2024-01-25,372.4269887039576
2024-01-26,364.98981343298675
2024-01-29,367.15402293016064
2024-01-30,358.7078759156927
2024-01-31,354.637069054829
2024-02-01,371.65961137473755
2024-02-02,371.56514225418886
2024-02-05,375.1222541034681
2024-02-06,378.8683652855419
2024-02-07,374.69696239293864
2024-02-08,379.63067803814954
2024-02-09,389.2229573166015
2024-02-12,384.5856163117772
2024-02-13,390.9938362698674
2024-02-14,406.11597216570306
2024-02-15,389.8835093023997
2024-02-16,386.01446736557284
2024-02-19,385.8514974493176
2024-02-20,381.5501494821201
2024-02-21,393.7047679761585
2024-02-22,391.8513933168939
2024-02-23,380.84183468363074
2024-02-26,386.5837879717158
2024-02-27,399.61729361921135
2024-02-28,405.8235839991774
2024-02-29,413.5411336693155
2024-03-01,418.86200720487375
2024-03-04,419.54543490204554
2024-03-05,412.0211226133275
2024-03-06,403.8820999156319
2024-03-07,408.3734543795207
2024-03-08,406.8213986536007
2024-03-11,421.1645559105638
2024-03-12,417.5859627763613
2024-03-13,419.3654489027196
2024-03-14,415.8626536869043
2024-03-15,424.1926713632266
2024-03-18,419.588188404955
2024-03-19,415.20847631759176
2024-03-20,409.9716802126525
2024-03-21,402.1046960773278
2024-03-22,407.707040912824
2024-03-25,405.0487766924066
2024-03-26,414.4509219890185
2024-03-27,419.2886745806077
2024-03-28,417.26266393909384
2024-03-29,425.3358606926246
2024-04-01,427.9731335261662
2024-04-02,419.6251559960115
2024-04-03,405.199136119711
2024-04-04,411.0992034517631
2024-04-05,415.2194408747543
2024-04-08,416.0016521957986
2024-04-09,411.05965973445103
2024-04-10,400.2068672945127
2024-04-11,392.5727863365759
2024-04-12,394.9033477596529
2024-04-15,390.99477681613297
2024-04-16,392.577082246993
2024-04-17,399.1016681553682
2024-04-18,398.58348007834326
2024-04-19,398.53494450626505
2024-04-22,393.46245386035287
2024-04-23,399.0698952745659
2024-04-24,406.3920269385577
2024-04-25,413.4455124685905
2024-04-26,413.3523489181785
2024-04-29,417.01444352485714
2024-04-30,417.0632058895641
2024-05-01,415.12622738718625
2024-05-02,408.0103372241477
2024-05-03,405.19102995020955
2024-05-06,408.50889444852777
2024-05-07,404.7538660784183
2024-05-08,399.99531168917497
2024-05-09,401.6752991194238
2024-05-10,400.3148994282279
2024-05-13,397.2004806587442
2024-05-14,399.08725374789253
2024-05-15,405.42936174570275
2024-05-16,402.7370407503892
2024-05-17,398.0465896137743
2024-05-20,411.4891066489204
2024-05-21,422.7219820554128
2024-05-22,417.0867625309701
2024-05-23,416.2732473009743
2024-05-24,411.86404305470086
2024-05-27,410.2224891996535
2024-05-28,420.1315205774436
2024-05-29,431.98296254766035
2024-05-30,422.8571506083953
2024-05-31,436.5482961477815
2024-06-03,436.7929665559893
2024-06-04,438.95521947084114
2024-06-05,446.281125052792
2024-06-06,445.60492545581525
2024-06-07,447.61931732626044
2024-06-10,454.36054190623895
2024-06-11,448.434314439182
2024-06-12,450.81546686329773
2024-06-13,452.6890459515908
2024-06-14,452.70124520273316
2024-06-17,466.4843474962475
2024-06-18,484.1670339057823
2024-06-19,478.28986208119755
2024-06-20,472.62660185465467
2024-06-21,466.7415795544754
2024-06-24,472.6797979426149
2024-06-25,474.935456895138
2024-06-26,467.00202823032316
2024-06-27,471.653395404987
2024-06-28,482.4196882755017
2024-07-01,479.67190659966354
2024-07-02,477.0323594449543
2024-07-03,463.86740315162405
2024-07-04,455.47094167795916
2024-07-05,461.1069132093259
2024-07-08,437.8997683291154
2024-07-09,440.2026172408702
2024-07-10,432.4727438912882
2024-07-11,423.8249877052711
2024-07-12,427.5180124930118
2024-07-15,423.37490253002153
2024-07-16,417.3178728216951
2024-07-17,417.56248003048063
2024-07-18,417.8939217434169
2024-07-19,417.4535235142024
2024-07-22,406.15122488196283
2024-07-23,404.9191340729426
2024-07-24,415.6916687102194
2024-07-25,439.2800893619795
2024-07-26,439.2679405241809
2024-07-29,432.4722716600823
2024-07-30,432.4681688046744
2024-07-31,437.5272845270254
2024-08-01,433.5605669279929
2024-08-02,440.8185801249381
2024-08-05,448.29620880728123
2024-08-06,458.2070842678607
2024-08-07,463.47895128921425
2024-08-08,467.0152189650292
2024-08-09,464.0872776898596
2024-08-12,456.9892661799772
2024-08-13,454.36639607203404
2024-08-14,462.40950432006315
2024-08-15,453.44901579913625
2024-08-16,470.31408054993653
2024-08-19,468.93612785212554
2024-08-20,477.06397936612535
2024-08-21,458.2579110602192
2024-08-22,450.30433601527056
2024-08-23,458.202107583302
2024-08-26,456.6600949709035
2024-08-27,451.5352003127685
2024-08-28,455.08884111333185
2024-08-29,447.350340527515
2024-08-30,446.03820335004804
2024-09-02,442.4430381350736
2024-09-03,432.8371857414614
2024-09-04,422.81109898675084
2024-09-05,417.2259466123308
2024-09-06,421.2686509325356
2024-09-09,422.7176573268501
2024-09-10,415.7838944145502
2024-09-11,419.77236777673386
2024-09-12,426.44661460506813
2024-09-13,419.47481501221296
2024-09-16,415.73372913111774
2024-09-17,409.8382127750194
2024-09-18,410.05510044653056
2024-09-19,402.60054981419705
2024-09-20,398.481249943829
2024-09-23,398.7205512076092
2024-09-24,401.57114222118224
2024-09-25,395.1811227503334
2024-09-26,391.9362819005317
2024-09-27,391.6263959959697
2024-09-30,384.9650602060352
2024-10-01,387.1694109411007
2024-10-02,376.5803018445341
2024-10-03,386.8004316970772
2024-10-04,385.810004709752
2024-10-07,391.4499476051257
2024-10-08,395.8628369716275
2024-10-09,404.16780575023773
2024-10-10,401.41960865567336
2024-10-11,409.905156893537
2024-10-14,414.47742130032356
2024-10-15,407.2335878351717
2024-10-16,416.4381639954294
2024-10-17,417.64299896717324
2024-10-18,419.6691642586543
2024-10-21,417.1892565102096
2024-10-22,423.7994250611449
2024-10-23,425.1294275609717
2024-10-24,429.6744908010923
2024-10-25,429.00236724461604
2024-10-28,435.9756326369435
2024-10-29,441.73389322903176
2024-10-30,439.83717117846135
2024-10-31,452.82332545924714
2024-11-01,448.25564110570036
2024-11-04,448.3175842501047
2024-11-05,434.5354927313119
2024-11-06,446.64201343500775
2024-11-07,441.7154861721754
2024-11-08,433.389574147629
2024-11-11,433.20438222517146
2024-11-12,431.9213302196399
2024-11-13,429.94675598445696
2024-11-14,426.1655942768922
2024-11-15,430.8664382144968
2024-11-18,430.37375837031504
2024-11-19,440.02227821035837
2024-11-20,422.5181635838918
2024-11-21,421.7529961993157
2024-11-22,427.0255202654083
2024-11-25,432.1454241552721
2024-11-26,423.40305405172444
2024-11-27,401.62436978891077
2024-11-28,405.73826631775916
2024-11-29,402.45147444144555
2024-12-02,396.53010758326
2024-12-03,390.1013990278799
2024-12-04,390.54504432812104
2024-12-05,396.6992208207677
2024-12-06,407.75974568109046
2024-12-09,412.62625579360275
2024-12-10,411.5194444133409
2024-12-11,406.1746833474732
2024-12-12,406.29492802847585
2024-12-13,401.71649346010037
2024-12-16,394.79214517910617
2024-12-17,401.2088945374968
2024-12-18,407.65634321194887
2024-12-19,409.23487402392595
2024-12-20,415.68699772903074
2024-12-23,416.9351527444422
2024-12-24,406.2482130211043
2024-12-25,412.5817946730751
2024-12-26,408.2366291173755
2024-12-27,414.8216379840631
2024-12-30,417.0999799605126
2024-12-31,418.62443847665764
