Date,STT
2023-08-02,286.4033593569045
2023-08-03,293.01446739439325
2023-08-04,290.40666612366226
2023-08-07,294.60229824468183
2023-08-08,303.84004012449185
2023-08-09,310.20419499341693
2023-08-10,310.9374233389948
2023-08-11,309.66469218288785
2023-08-14,312.98890479354264
2023-08-15,296.6428673438165
2023-08-16,300.15434131850617
2023-08-17,300.292377231044
2023-08-18,302.56894405272334
2023-08-21,294.7430972353244
2023-08-22,304.599168842036
2023-08-23,302.4980898816617
2023-08-24,302.73231667026045
2023-08-25,300.3932647316257
2023-08-28,296.0888259521966
2023-08-29,297.4295599466704
2023-08-30,283.0436262704822
2023-08-31,285.7910762360828
2023-09-01,300.7871408566539
2023-09-04,301.98843302127005
2023-09-05,307.9828234025849
2023-09-06,312.28117793731604
2023-09-07,310.7782258391447
2023-09-08,307.5172484944247
2023-09-11,305.04621284597886
2023-09-12,300.59361424861146
2023-09-13,293.6263519192952
2023-09-14,301.7600820216435
2023-09-15,296.60382184785794
2023-09-18,301.0719310055357
2023-09-19,303.00830919426113
2023-09-20,295.17422961722536
2023-09-21,296.9331652853472
2023-09-22,296.8439561783874
2023-09-25,300.99738708973496
2023-09-26,301.2862391420688
2023-09-27,297.1668684115355
2023-09-28,297.7977043040198
2023-09-29,303.5604737816989
2023-10-02,296.55298155368416
2023-10-03,295.58073362720785
2023-10-04,296.22223896266166
2023-10-05,286.4718472489289
2023-10-06,282.1422429513866
2023-10-09,283.82027127579704
2023-10-10,295.14972750222955
2023-10-11,291.0137353755351
2023-10-12,291.3088580411882
2023-10-13,285.629865701995
2023-10-16,277.1549110995256
2023-10-17,275.9679766995244
2023-10-18,273.82817053281735
2023-10-19,288.8910410611519
2023-10-20,293.21783012743487
2023-10-23,302.4542966412495
2023-10-24,307.7311845506674
2023-10-25,307.49263761724427
2023-10-26,314.0678575414991
2023-10-27,321.8248611508031
2023-10-30,319.03719091393265
2023-10-31,313.5686223427589
2023-11-01,310.3656623443463
2023-11-02,309.00904772741046
2023-11-03,310.01505849235025
2023-11-06,303.6445272239391
2023-11-07,310.8252210645469
2023-11-08,311.0255906473916
2023-11-09,310.92685912467795
2023-11-10,301.04481472254054
2023-11-13,299.8467468575261
2023-11-14,298.5499412077124
2023-11-15,301.65185599523863
2023-11-16,308.8126596941054
2023-11-17,305.8860685239921
2023-11-20,303.8897623348668
2023-11-21,303.0309200061213
2023-11-22,301.9161672638108
2023-11-23,300.3755406964019
2023-11-24,301.10297698897637
2023-11-27,306.7844164112951
2023-11-28,293.8491200076629
2023-11-29,298.4314372884782
2023-11-30,301.86443300703434
2023-12-01,302.9729903513469
2023-12-04,306.5077072935071
2023-12-05,308.3350050609381
2023-12-06,293.48873551779553
2023-12-07,299.2570618070321
2023-12-08,304.62067265340966
2023-12-11,303.6298872066263
2023-12-12,310.55986320830857
2023-12-13,299.3177855715322
2023-12-14,311.0553569053506
2023-12-15,308.7611089919738
2023-12-18,311.3981827293319
2023-12-19,304.9555057754445
2023-12-20,309.83962272994034
2023-12-21,305.35566823426785
2023-12-22,303.4861339565544
2023-12-25,304.46418668774106
2023-12-26,304.061263246314
2023-12-27,313.9644096294028
2023-12-28,310.65373673410386
2023-12-29,305.40706892417387
2024-01-01,301.1834566677698
2024-01-02,304.2173268726034
2024-01-03,309.08883222696284
2024-01-04,315.6726776897787
2024-01-05,318.3715751998156
2024-01-08,320.25737981011986
2024-01-09,319.25027806175564
2024-01-10,320.22253276756186
2024-01-11,321.61300221898125
2024-01-12,318.19615533737567
2024-01-15,330.90104690333146
2024-01-16,340.7732659696913
2024-01-17,341.2637318762044
2024-01-18,343.21869520094367
2024-01-19,345.91584210710187
2024-01-22,340.8260330113597
2024-01-23,343.12693791287575
2024-01-24,336.4600531053544
2024-01-25,342.3898540233726
2024-01-26,342.799599945732
2024-01-29,340.1146723803564
2024-01-30,336.5288624548762
2024-01-31,338.99907346203213
2024-02-01,342.93136914499115
2024-02-02,361.46521754557375
2024-02-05,365.2337993498281
2024-02-06,360.73493252398697
2024-02-07,369.54964229041116
2024-02-08,373.6361070695128
2024-02-09,365.3271388486112
2024-02-12,359.60648197467447
2024-02-13,362.40516034230143
2024-02-14,370.7425639623601
2024-02-15,375.95714838751695
2024-02-16,381.96287780037676
2024-02-19,387.21805973468446
2024-02-20,394.2313710945251
2024-02-21,406.3115297991279
2024-02-22,414.6669054486487
2024-02-23,413.08038681061373
2024-02-26,411.13824557169687
2024-02-27,405.900871191505
2024-02-28,409.6847721599846
2024-02-29,405.26430772153793
2024-03-01,390.67606963061314
2024-03-04,387.19683688235494
2024-03-05,376.9549821869139
2024-03-06,373.91528201579166
2024-03-07,381.24452491684656
2024-03-08,376.3613605307836
2024-03-11,368.7754126442604
2024-03-12,369.4857541196485
2024-03-13,375.94661834112827
2024-03-14,381.5107323715309
2024-03-15,395.8721033306118
2024-03-18,407.4839839878694
2024-03-19,408.80741102462497
2024-03-20,414.24676417380505
2024-03-21,431.7836891724029
2024-03-22,443.08232376187806
2024-03-25,441.5690266923072
2024-03-26,444.0752979378468
2024-03-27,445.9068425717637
2024-03-28,441.79397343207694
2024-03-29,438.83524296035864
2024-04-01,434.9694133581718
2024-04-02,432.9073601589905
2024-04-03,435.2974963208211
2024-04-04,426.71242476818713
2024-04-05,419.10308809597
2024-04-08,436.08954192008014
2024-04-09,433.39657584351113
2024-04-10,416.63775197725363
2024-04-11,402.8884099524486
2024-04-12,403.27148020936403
2024-04-15,401.5407333015963
2024-04-16,393.3618302049972
2024-04-17,387.1118497087521
2024-04-18,390.31002338313283
2024-04-19,390.06399498299555
2024-04-22,390.7121314589829
2024-04-23,380.9651878840709
2024-04-24,374.75140897961467
2024-04-25,365.91699009338805
2024-04-26,364.989058071998
2024-04-29,355.8446754736166
2024-04-30,340.4876529318067
2024-05-01,343.49702276670104
2024-05-02,347.36316296744167
2024-05-03,357.2041128137584
2024-05-06,367.3999039705024
2024-05-07,378.27375817642326
2024-05-08,376.6856622860485
2024-05-09,378.7088184122535
2024-05-10,386.0025134607648
2024-05-13,372.8993301576154
2024-05-14,392.8053025617557
2024-05-15,386.9722960209108
2024-05-16,379.1684979608801
2024-05-17,384.1831893597263
2024-05-20,385.2049991499744
2024-05-21,396.86667621358845
2024-05-22,406.9222044108041
2024-05-23,401.9231526287413
2024-05-24,414.0760596182245
2024-05-27,414.2319264270223
2024-05-28,413.0638304305219
2024-05-29,421.58519723827055
2024-05-30,417.0084444029121
2024-05-31,419.9936804304274
2024-06-03,413.00198193846546
2024-06-04,415.87120070859623
2024-06-05,417.69637457831857
2024-06-06,431.7223470745423
2024-06-07,438.1220038179167
2024-06-10,441.07979853564336
2024-06-11,446.37841564138296
2024-06-12,450.1457278114671
2024-06-13,448.5034397978251
2024-06-14,452.26331569142883
2024-06-17,462.4232331205804
2024-06-18,458.11479776582274
2024-06-19,450.99418833741663
2024-06-20,454.4053234550927
2024-06-21,455.4803086737515
2024-06-24,449.79412751489247
2024-06-25,464.5318317673077
2024-06-26,465.46030150180826
2024-06-27,461.809175589745
2024-06-28,449.9990151852761
2024-07-01,455.6223786744553
2024-07-02,473.068383034181
2024-07-03,476.8284505143189
2024-07-04,470.1105735655337
2024-07-05,470.45405288912224
2024-07-08,463.8160861749976
2024-07-09,454.54729799072555
2024-07-10,449.1856315765957
2024-07-11,438.832884688735
2024-07-12,428.34846224101057
2024-07-15,443.74646541955883
2024-07-16,463.7096547474806
2024-07-17,450.26607875223857
2024-07-18,436.6783608083672
2024-07-19,433.5736634857874
2024-07-22,422.7825525242611
2024-07-23,436.8451676320718
2024-07-24,439.8292913997901
2024-07-25,439.4224294733932
2024-07-26,450.8596494167694
2024-07-29,431.3863740255826
2024-07-30,426.8180887085899
2024-07-31,406.9012718028369
2024-08-01,403.2699424158933
2024-08-02,433.949993733242
2024-08-05,427.3819658571279
2024-08-06,423.0151723566097
2024-08-07,424.3816513318971
2024-08-08,410.9104574572616
2024-08-09,413.3781562352267
2024-08-12,391.1562116552932
2024-08-13,396.46783966063674
2024-08-14,390.0124071604284
2024-08-15,390.75454350530447
2024-08-16,388.6378918759163
2024-08-19,383.6557429293259
2024-08-20,378.92600678055896
2024-08-21,387.5256557698794
2024-08-22,388.6249232581329
2024-08-23,384.5528317733956
2024-08-26,383.67301425831124
2024-08-27,398.7064932392147
2024-08-28,396.4376149079085
2024-08-29,402.600088511186
2024-08-30,387.45555395846384
2024-09-02,386.2823663060471
2024-09-03,384.6476283523631
2024-09-04,383.7057446649982
2024-09-05,377.51420777081427
2024-09-06,367.0165599690725
2024-09-09,355.6359344253515
2024-09-10,351.04742303552126
2024-09-11,353.1797866690238
2024-09-12,349.89432539160356
2024-09-13,342.63778203316036
2024-09-16,345.9404986975954
2024-09-17,339.10040722130447
2024-09-18,340.23269809367804
2024-09-19,339.7610360524741
2024-09-20,336.9081308719381
2024-09-23,338.5639446519299
2024-09-24,331.28341960593525
2024-09-25,341.6007784254803
2024-09-26,332.58147485308325
2024-09-27,333.4879604584913
2024-09-30,338.1768335117514
2024-10-01,333.84815384749874
2024-10-02,328.93452896916193
2024-10-03,329.48039926329824
2024-10-04,337.61428980184166
2024-10-07,334.74648984536066
2024-10-08,338.18620333948684
2024-10-09,338.4167303640584
2024-10-10,321.92452331714384
2024-10-11,326.66878793668866
2024-10-14,325.14214963366203
2024-10-15,331.2446482840545
2024-10-16,332.1342620190987
2024-10-17,321.145967182234
2024-10-18,314.23659828177335
2024-10-21,310.454623478996
2024-10-22,296.9219545723381
2024-10-23,283.88553413774105
2024-10-24,285.5692996108792
2024-10-25,272.4694212171586
2024-10-28,282.1186114484305
2024-10-29,286.6043980304082
2024-10-30,282.92398659696823
2024-10-31,286.64333816378246
2024-11-01,298.57588707806406
2024-11-04,293.1413886368379
2024-11-05,286.5984612225955
2024-11-06,281.986904678019
2024-11-07,281.2749765760251
2024-11-08,284.0788861833771
2024-11-11,275.45788293328775
2024-11-12,273.6844594588433
2024-11-13,277.0988291444909
2024-11-14,284.46096298154714
2024-11-15,285.5111397136324
2024-11-18,287.5976304598811
2024-11-19,285.1871065718531
2024-11-20,293.43962386192294
2024-11-21,289.01322128486794
2024-11-22,289.0329610269457
2024-11-25,278.5864866122092
2024-11-26,277.70690128639745
2024-11-27,264.47695188854215
2024-11-28,273.5170605106562
2024-11-29,263.2063047539104
2024-12-02,264.7883544419224
2024-12-03,267.46642533647696
2024-12-04,270.17141478803006
2024-12-05,270.61609648820377
2024-12-06,277.614257393289
2024-12-09,282.57056991545227
2024-12-10,279.8143449200058
2024-12-11,276.8994598634535
2024-12-12,280.7752553474444
2024-12-13,272.5510335769391
2024-12-16,266.3511092103682
2024-12-17,276.99338319773847
2024-12-18,279.29778321692464
2024-12-19,276.1078501847047
2024-12-20,271.68407367764
2024-12-23,265.62424461607253
2024-12-24,261.5935981340642
2024-12-25,263.17711853521456
2024-12-26,263.16102637593934
2024-12-27,263.11004474025503
2024-12-30,273.4618352355291
2024-12-31,277.200547854049
