Date,DFS
2023-07-25,1477.4089213433342
2023-07-26,1489.537187415632
2023-07-27,1449.7150753549536
2023-07-28,1447.4082608896888
2023-07-31,1437.9347907510335
2023-08-01,1452.6851942537583
2023-08-02,1455.5675303772512
2023-08-03,1467.5169115491049
2023-08-04,1488.191653335199
2023-08-07,1460.8841081277062
2023-08-08,1439.0335711048017
2023-08-09,1455.2624578511416
2023-08-10,1447.5902961775435
2023-08-11,1484.576857633677
2023-08-14,1470.335959733099
2023-08-15,1481.6695994924726
2023-08-16,1471.2016162465893
2023-08-17,1475.951382977416
2023-08-18,1486.7181853165932
2023-08-21,1454.412756529097
2023-08-22,1487.5130738811445
2023-08-23,1463.7486253281945
2023-08-24,1481.7718278435098
2023-08-25,1482.8610589042135
2023-08-28,1459.3419140449953
2023-08-29,1463.791370496908
2023-08-30,1482.946280164366
2023-08-31,1471.8937719542812
2023-09-01,1499.4999407093417
2023-09-04,1498.582840447501
2023-09-05,1471.8778082255697
2023-09-06,1458.9144079414975
2023-09-07,1426.9249454594399
2023-09-08,1426.1592122572765
2023-09-11,1410.5702768915633
2023-09-12,1393.6409980167514
2023-09-13,1430.0404216567713
2023-09-14,1437.7063080486944
2023-09-15,1446.2683288849462
2023-09-18,1423.0356153971893
2023-09-19,1435.5631223432335
2023-09-20,1423.882270158461
2023-09-21,1422.8483047752409
2023-09-22,1412.452997021483
2023-09-25,1437.2282757933153
2023-09-26,1404.4708161503663
2023-09-27,1411.3077848363193
2023-09-28,1422.7998486086137
2023-09-29,1409.2172536822916
2023-10-02,1417.313050691626
2023-10-03,1415.8470687462566
2023-10-04,1434.9034405754833
2023-10-05,1423.0207329338734
2023-10-06,1391.1306173948917
2023-10-09,1399.9381275096382
2023-10-10,1410.9141007626542
2023-10-11,1404.6760721665223
2023-10-12,1392.4122674182502
2023-10-13,1415.0085084823347
2023-10-16,1408.360345690186
2023-10-17,1408.8107958701212
2023-10-18,1427.1815374733071
2023-10-19,1407.8360805224256
2023-10-20,1428.1207419447928
2023-10-23,1451.549254136726
2023-10-24,1451.947674824474
2023-10-25,1485.6597344058132
2023-10-26,1507.6428202973261
2023-10-27,1509.7834776177797
2023-10-30,1517.0452926758742
2023-10-31,1504.124834534151
2023-11-01,1487.4701591324952
2023-11-02,1497.2574835834098
2023-11-03,1527.2470797400656
2023-11-06,1529.218434694992
2023-11-07,1524.7487840456315
2023-11-08,1543.0661411168292
2023-11-09,1578.2964194552726
2023-11-10,1584.514436891575
2023-11-13,1612.670510851807
2023-11-14,1617.9322947092057
2023-11-15,1636.125593289028
2023-11-16,1665.832981580408
2023-11-17,1660.789745625842
2023-11-20,1642.8757881411327
2023-11-21,1651.7628848586428
2023-11-22,1644.6345949980537
2023-11-23,1624.213764354063
2023-11-24,1628.4584971637207
2023-11-27,1639.9324178703462
2023-11-28,1659.2972469510103
2023-11-29,1669.9997408764455
2023-11-30,1657.68071649366
2023-12-01,1685.6656959657173
2023-12-04,1693.0635601596916
2023-12-05,1685.8443318454872
2023-12-06,1688.761319874749
2023-12-07,1666.0848285606849
2023-12-08,1685.8092418726592
2023-12-11,1705.365850923922
2023-12-12,1694.9750700469165
2023-12-13,1725.1096871316156
2023-12-14,1732.6759616029944
2023-12-15,1703.8674496003723
2023-12-18,1707.028590941274
2023-12-19,1674.341026566904
2023-12-20,1642.8703054519865
2023-12-21,1615.6187437979256
2023-12-22,1596.7975704669736
2023-12-25,1619.8786375280588
2023-12-26,1604.8218519801278
2023-12-27,1596.3420835188883
2023-12-28,1594.3305801534482
2023-12-29,1603.32340004558
2024-01-01,1596.3776734513901
2024-01-02,1587.2053881391078
2024-01-03,1605.3419901112534
2024-01-04,1616.570052047161
2024-01-05,1609.3955758316129
2024-01-08,1576.2575356360169
2024-01-09,1590.2076526577853
2024-01-10,1619.1997096397333
2024-01-11,1632.1623878957012
2024-01-12,1619.646322456641
2024-01-15,1623.718496141792
2024-01-16,1676.030150716087
2024-01-17,1683.0817876787464
2024-01-18,1684.4814550802635
2024-01-19,1685.46932663411
2024-01-22,1684.459846406466
2024-01-23,1676.4249917261377
2024-01-24,1676.3175086953022
2024-01-25,1674.2060674331356
2024-01-26,1648.2213508027307
2024-01-29,1667.0041558223922
2024-01-30,1657.4185174651298
2024-01-31,1663.7109764717973
2024-02-01,1647.1484756274763
2024-02-02,1642.6359141286307
2024-02-05,1654.292609369221
2024-02-06,1679.5324011367452
2024-02-07,1661.8182296033729
2024-02-08,1650.5424668273702
2024-02-09,1672.0249217612059
2024-02-12,1679.2105534066882
2024-02-13,1709.3995354941403
2024-02-14,1736.3147788911097
2024-02-15,1717.3088753666548
2024-02-16,1720.3041378499677
2024-02-19,1717.3945331560906
2024-02-20,1712.592232208196
2024-02-21,1699.795241584733
2024-02-22,1712.1859402168611
2024-02-23,1737.4401343713814
2024-02-26,1722.7347452920471
2024-02-27,1714.0963363478627
2024-02-28,1736.195416276458
2024-02-29,1704.555811893912
2024-03-01,1687.5742098890623
2024-03-04,1678.9334554002326
2024-03-05,1660.6599013314162
2024-03-06,1656.636154144337
2024-03-07,1660.025992165712
2024-03-08,1666.7573207213572
2024-03-11,1636.729291058328
2024-03-12,1652.1932663841383
2024-03-13,1659.0406719958733
2024-03-14,1633.1506066854658
2024-03-15,1656.768034881612
2024-03-18,1645.1502331359327
2024-03-19,1667.8279698320985
2024-03-20,1644.9260632297417
2024-03-21,1658.9403323268627
2024-03-22,1653.3814607919783
2024-03-25,1681.2874123001463
2024-03-26,1697.1435376388142
2024-03-27,1717.358180128864
2024-03-28,1723.229612130129
2024-03-29,1711.096338159031
2024-04-01,1722.4545275319176
2024-04-02,1708.1016854863615
2024-04-03,1692.7945044424807
2024-04-04,1689.7164294903964
2024-04-05,1701.7672113514311
2024-04-08,1704.2537601170663
2024-04-09,1705.3146041685766
2024-04-10,1668.3888222147157
2024-04-11,1642.271212840894
2024-04-12,1659.1538050307975
2024-04-15,1678.6224043103905
2024-04-16,1674.3459171578138
2024-04-17,1651.261447748264
2024-04-18,1634.6022798801712
2024-04-19,1660.1406784733106
2024-04-22,1676.965001726001
2024-04-23,1652.5698813328638
2024-04-24,1662.0517935149542
2024-04-25,1636.2899983065597
2024-04-26,1653.759916343827
2024-04-29,1655.5975085536847
2024-04-30,1666.5642066755502
2024-05-01,1678.2263121092226
2024-05-02,1672.7324851281523
2024-05-03,1690.4487439406032
2024-05-06,1701.691905629762
2024-05-07,1722.4210322591946
2024-05-08,1707.5367122280777
2024-05-09,1681.8932857627235
2024-05-10,1671.959625308339
2024-05-13,1653.5573044149332
2024-05-14,1649.795590830954
2024-05-15,1643.7988012960734
2024-05-16,1629.7032638099251
2024-05-17,1632.3406327066075
2024-05-20,1622.4704438910258
2024-05-21,1637.8555466279377
2024-05-22,1643.7518307234131
2024-05-23,1607.127746855394
2024-05-24,1626.9203948278443
2024-05-27,1603.7366093405665
2024-05-28,1581.2639671999652
2024-05-29,1567.6211947078223
2024-05-30,1593.8464308047326
2024-05-31,1562.7439637347318
2024-06-03,1578.3766640605563
2024-06-04,1591.4699658075237
2024-06-05,1567.0515300353998
2024-06-06,1581.7057911563131
2024-06-07,1608.4494944205276
2024-06-10,1580.7890028680652
2024-06-11,1567.3064993719843
2024-06-12,1567.050494732544
2024-06-13,1574.5188440870813
2024-06-14,1559.4964640284184
2024-06-17,1557.204332213034
2024-06-18,1564.536726002324
2024-06-19,1548.0849814029568
2024-06-20,1582.7122190837613
2024-06-21,1561.1049207295482
2024-06-24,1564.3853440544083
2024-06-25,1542.5453903449709
2024-06-26,1518.6507509662542
2024-06-27,1531.4737182134531
2024-06-28,1480.597943340125
2024-07-01,1493.5715441998498
2024-07-02,1498.3895103158613
2024-07-03,1497.9234291191763
2024-07-04,1505.6755431377626
2024-07-05,1532.0841065260508
2024-07-08,1561.7493676232998
2024-07-09,1548.3443138582077
2024-07-10,1561.3714617978417
2024-07-11,1573.9005007995509
2024-07-12,1552.0826476158304
2024-07-15,1564.7666785484173
2024-07-16,1556.6197792831165
2024-07-17,1556.5349838583745
2024-07-18,1556.6260375590398
2024-07-19,1546.9732900538904
2024-07-22,1544.3413401538166
2024-07-23,1527.7647508329778
2024-07-24,1556.6450766795767
2024-07-25,1592.5093165220583
2024-07-26,1598.8031573810706
2024-07-29,1617.7810792184546
2024-07-30,1608.0322640795782
2024-07-31,1613.5402078576888
2024-08-01,1598.3691450188742
2024-08-02,1595.488062769079
2024-08-05,1576.0413472461325
2024-08-06,1562.38034509943
2024-08-07,1577.6911149106322
2024-08-08,1606.8440838088018
2024-08-09,1658.4242438052122
2024-08-12,1652.649334120366
2024-08-13,1651.8585560766967
2024-08-14,1682.5418097842858
2024-08-15,1649.0398445713413
2024-08-16,1658.128988781329
2024-08-19,1689.525206293079
2024-08-20,1661.8288583014064
2024-08-21,1636.012509990108
2024-08-22,1666.0602769861352
2024-08-23,1702.584321587141
2024-08-26,1709.9440911693553
2024-08-27,1737.4463450379158
2024-08-28,1692.5877239574975
2024-08-29,1676.7589181801554
2024-08-30,1655.8064762482054
2024-09-02,1649.3469183770494
2024-09-03,1639.868228527688
2024-09-04,1636.22657219957
2024-09-05,1644.2603301203235
2024-09-06,1635.8203075816893
2024-09-09,1601.9311200258169
2024-09-10,1628.7354315543894
2024-09-11,1636.037764525689
2024-09-12,1627.7687120653618
2024-09-13,1641.6003444836101
2024-09-16,1649.131552079504
2024-09-17,1688.0958838200702
2024-09-18,1707.307645056753
2024-09-19,1715.5407449280474
2024-09-20,1727.2956758312919
2024-09-23,1752.2078803172008
2024-09-24,1770.5910493645758
2024-09-25,1778.1187006009104
2024-09-26,1792.4640255556967
2024-09-27,1822.0594809112265
2024-09-30,1817.9292302492058
2024-10-01,1787.7309096205363
2024-10-02,1781.879602743942
2024-10-03,1801.6592486677619
2024-10-04,1837.486657245838
2024-10-07,1844.6624831895037
2024-10-08,1847.6755631591604
2024-10-09,1854.0505083199685
2024-10-10,1853.7281859482803
2024-10-11,1871.4578456702595
2024-10-14,1862.4809619273399
2024-10-15,1829.314620962059
2024-10-16,1863.5495634424663
2024-10-17,1887.8190574445289
2024-10-18,1962.743577206391
2024-10-21,1914.1962643933039
2024-10-22,1908.4027566122443
2024-10-23,1903.8597240663737
2024-10-24,1900.7451695826444
2024-10-25,1870.9029784964187
2024-10-28,1892.4173099741301
2024-10-29,1891.7333099316613
2024-10-30,1934.1188806787586
2024-10-31,1960.8760995304192
2024-11-01,1990.0468352257783
2024-11-04,2014.0624737149067
2024-11-05,2031.7307361092792
2024-11-06,2059.579743091944
2024-11-07,2089.8321284888866
2024-11-08,2124.9881585096623
2024-11-11,2144.299938072328
2024-11-12,2130.440068265286
2024-11-13,2121.591168647503
2024-11-14,2110.486940302111
2024-11-15,2082.812323281526
2024-11-18,2077.8044737404134
2024-11-19,2051.776044343186
2024-11-20,2052.378384427366
2024-11-21,2039.7320073502137
2024-11-22,2042.0522132819196
2024-11-25,2045.2769682474168
2024-11-26,2022.323987549485
2024-11-27,2046.3680562821157
2024-11-28,2023.9284982484396
2024-11-29,2055.8296699923476
2024-12-02,2068.2153799275825
2024-12-03,2100.4869139070447
2024-12-04,2094.124828537859
2024-12-05,2117.502606287749
2024-12-06,2112.215114955691
2024-12-09,2116.969862179012
2024-12-10,2080.6647644321415
2024-12-11,2101.504310272659
2024-12-12,2106.0223355970074
2024-12-13,2066.586487338698
2024-12-16,2079.584312979574
2024-12-17,2108.542815937797
2024-12-18,2119.4979948261926
2024-12-19,2099.706525976987
2024-12-20,2117.8913649021392
2024-12-23,2096.461891857576
2024-12-24,2086.498038653416
2024-12-25,2090.133615583533
2024-12-26,2067.915078767393
2024-12-27,2067.753036211261
2024-12-30,2110.878458392506
2024-12-31,2101.065831413353
