Date,RF
2023-07-31,107.51327346423476
2023-08-01,111.09071364539332
2023-08-02,112.48874465512235
2023-08-03,113.1590602647778
2023-08-04,114.05671254934997
2023-08-07,112.79801035080258
2023-08-08,114.8047954151603
2023-08-09,117.65625295165428
2023-08-10,119.92542680369874
2023-08-11,122.45891749077379
2023-08-14,122.06232993130615
2023-08-15,127.69107758481792
2023-08-16,127.00346293939731
2023-08-17,128.92944195882095
2023-08-18,134.1080396789666
2023-08-21,137.72771887915206
2023-08-22,140.96496282241668
2023-08-23,140.94587669758877
2023-08-24,142.5936192683962
2023-08-25,144.32897195291557
2023-08-28,143.38610481090456
2023-08-29,148.0240290670555
2023-08-30,148.97641773838595
2023-08-31,149.5040130166671
2023-09-01,149.48732357713158
2023-09-04,155.33846720868573
2023-09-05,152.48773242934678
2023-09-06,151.60738438853033
2023-09-07,149.61845845194057
2023-09-08,156.82966777076797
2023-09-11,160.31568644301865
2023-09-12,159.10702325380188
2023-09-13,154.78428102328755
2023-09-14,153.21858272733454
2023-09-15,150.7475794490136
2023-09-18,151.74177275245017
2023-09-19,152.17555262352823
2023-09-20,150.75971108397465
2023-09-21,150.6135874742989
2023-09-22,148.07970305959014
2023-09-25,151.04283878586622
2023-09-26,152.7711451468138
2023-09-27,155.34020384029043
2023-09-28,155.88293131453676
2023-09-29,155.80003862517043
2023-10-02,151.79629728998418
2023-10-03,148.8371044216386
2023-10-04,147.2638065293043
2023-10-05,144.55380622869035
2023-10-06,142.79364723617147
2023-10-09,136.8909926273553
2023-10-10,133.99133587772985
2023-10-11,129.07806723152274
2023-10-12,127.29465144309944
2023-10-13,125.05201078355573
2023-10-16,122.62228078035213
2023-10-17,122.57681863361441
2023-10-18,120.84611395311431
2023-10-19,120.10472163302545
2023-10-20,122.7385815180514
2023-10-23,121.28146110173975
2023-10-24,119.18476060553141
2023-10-25,123.18011077127566
2023-10-26,122.29734555123964
2023-10-27,125.48196621645741
2023-10-30,125.51838014996902
2023-10-31,123.28458330955675
2023-11-01,125.22313292074698
2023-11-02,121.19280300554408
2023-11-03,121.0725363925164
2023-11-06,120.25362500681578
2023-11-07,123.62951042315487
2023-11-08,122.36637830547731
2023-11-09,122.0858013715979
2023-11-10,122.9677990972729
2023-11-13,126.27742230317347
2023-11-14,124.66248556783573
2023-11-15,126.34762675420427
2023-11-16,129.3887754541118
2023-11-17,131.3920987364815
2023-11-20,130.9557305136485
2023-11-21,130.92830965888967
2023-11-22,132.672221886882
2023-11-23,135.5519489404693
2023-11-24,134.29142347948323
2023-11-27,132.78383590248302
2023-11-28,134.6598468736001
2023-11-29,136.18487222798592
2023-11-30,138.26807087831747
2023-12-01,140.1499334793019
2023-12-04,136.42587697373156
2023-12-05,133.97846943900333
2023-12-06,134.3873578532374
2023-12-07,136.3070846324211
2023-12-08,135.5277289652301
2023-12-11,135.0427097043325
2023-12-12,137.11717212392523
2023-12-13,140.15007001050566
2023-12-14,141.5362739585427
2023-12-15,138.27339022261077
2023-12-18,139.3285941700452
2023-12-19,142.6695860765743
2023-12-20,148.74172554867232
2023-12-21,145.1684541709291
2023-12-22,147.5739868395407
2023-12-25,148.90533114281396
2023-12-26,150.0592499473917
2023-12-27,151.7441325473328
2023-12-28,143.50819774901333
2023-12-29,139.72064313907285
2024-01-01,140.59610072268845
2024-01-02,141.10493781354103
2024-01-03,140.56202568395562
2024-01-04,140.9076655612578
2024-01-05,140.77039935582056
2024-01-08,139.00735213439157
2024-01-09,142.08432339795934
2024-01-10,144.8026564339327
2024-01-11,143.11294464663038
2024-01-12,142.7202351780278
2024-01-15,142.02106962004464
2024-01-16,144.7295395588122
2024-01-17,144.1172366355444
2024-01-18,151.527954089428
2024-01-19,153.40429512502251
2024-01-22,155.1002309743661
2024-01-23,156.3635905392354
2024-01-24,156.53229693609902
2024-01-25,157.04509047264156
2024-01-26,156.1345888875215
2024-01-29,158.66957009841178
2024-01-30,166.58238354904304
2024-01-31,167.1469913026439
2024-02-01,169.67340494983247
2024-02-02,170.4719628258293
2024-02-05,171.86013876528264
2024-02-06,168.63273484579514
2024-02-07,161.22121202094584
2024-02-08,156.25011301620086
2024-02-09,159.36951901600105
2024-02-12,159.10474351409724
2024-02-13,159.14950609017112
2024-02-14,162.40724871352487
2024-02-15,163.23556424468094
2024-02-16,167.32616629578501
2024-02-19,169.21780829663157
2024-02-20,165.8382317698848
2024-02-21,166.92318857444772
2024-02-22,168.32943795493728
2024-02-23,169.34178984161488
2024-02-26,171.48924156790648
2024-02-27,168.38882330700082
2024-02-28,168.0941540190689
2024-02-29,164.50088959265756
2024-03-01,162.2800465777337
2024-03-04,161.44394739661732
2024-03-05,162.80965134776167
2024-03-06,160.80923124732308
2024-03-07,156.90820885231474
2024-03-08,149.75947630962602
2024-03-11,148.69966342180544
2024-03-12,145.09442809409475
2024-03-13,142.75480113725104
2024-03-14,141.31769353282692
2024-03-15,139.75296389692303
2024-03-18,136.80449116042993
2024-03-19,136.92139565499994
2024-03-20,134.60138433771527
2024-03-21,137.1677566860974
2024-03-22,137.84730862476096
2024-03-25,138.92632557726662
2024-03-26,141.66304272689402
2024-03-27,142.63803454927648
2024-03-28,138.9886616773736
2024-03-29,137.56499747615823
2024-04-01,137.26643764455054
2024-04-02,136.5927669558882
2024-04-03,142.53805785691605
2024-04-04,139.29271642043986
2024-04-05,137.6439012861274
2024-04-08,137.8779774597915
2024-04-09,136.81667161951177
2024-04-10,135.19142884460538
2024-04-11,136.88894223185204
2024-04-12,142.6205227565693
2024-04-15,139.54837171159193
2024-04-16,136.285581021565
2024-04-17,134.7364438837428
2024-04-18,135.48460963205815
2024-04-19,138.2336535392171
2024-04-22,138.88091865150918
2024-04-23,136.01911804706342
2024-04-24,135.89414441572094
2024-04-25,138.81215686377473
2024-04-26,135.5572985497023
2024-04-29,134.59024398143464
2024-04-30,137.94836657468073
2024-05-01,136.95375921511751
2024-05-02,136.57128909789242
2024-05-03,133.18716590875258
2024-05-06,132.33457364153534
2024-05-07,130.11080525398177
2024-05-08,128.91857178356202
2024-05-09,132.8258894047331
2024-05-10,131.55537758023124
2024-05-13,130.71631510026188
2024-05-14,128.91306056149605
2024-05-15,130.26027082137946
2024-05-16,130.3725736888362
2024-05-17,133.76481455172438
2024-05-20,134.09021602463966
2024-05-21,136.06943871371337
2024-05-22,130.38238361207883
2024-05-23,135.81717346014872
2024-05-24,137.70166034380134
2024-05-27,138.04297058605712
2024-05-28,135.36575474593027
2024-05-29,136.90420947225184
2024-05-30,135.5012283077092
2024-05-31,133.86805206636183
2024-06-03,134.11485175953956
2024-06-04,135.41353664825
2024-06-05,140.48435051942866
2024-06-06,140.1494815620084
2024-06-07,142.58070364652949
2024-06-10,143.24948531644938
2024-06-11,142.80359033554126
2024-06-12,147.1839171357709
2024-06-13,141.61820867745033
2024-06-14,139.4433386471218
2024-06-17,139.4041662250948
2024-06-18,138.05459637554614
2024-06-19,138.35543820592247
2024-06-20,136.59537856490203
2024-06-21,135.15491718272995
2024-06-24,137.58836909470364
2024-06-25,138.08642322612906
2024-06-26,139.93076260657944
2024-06-27,139.04015625084588
2024-06-28,140.53105455552944
2024-07-01,141.05709618370207
2024-07-02,142.75924663737388
2024-07-03,141.86236689499918
2024-07-04,143.29397192109252
2024-07-05,142.45763267562097
2024-07-08,145.13691161280406
2024-07-09,146.00124262906482
2024-07-10,142.84128301310668
2024-07-11,146.3889436803738
2024-07-12,146.25484110327298
2024-07-15,145.27007294072965
2024-07-16,146.00238523289647
2024-07-17,143.1138066632914
2024-07-18,139.24832628372315
2024-07-19,139.18403944365934
2024-07-22,136.80842943160317
2024-07-23,132.80194358525716
2024-07-24,135.97642292626114
2024-07-25,135.42035535125407
2024-07-26,135.3302897637458
2024-07-29,139.76018771740314
2024-07-30,138.0387522875548
2024-07-31,137.57187783939577
2024-08-01,136.62094144656234
2024-08-02,136.74528129223444
2024-08-05,142.6016643277177
2024-08-06,142.91918977099402
2024-08-07,145.83781183518076
2024-08-08,148.2519255572168
2024-08-09,148.20832244422198
2024-08-12,145.53429317878465
2024-08-13,148.2570750898818
2024-08-14,148.896539760604
2024-08-15,144.91185698091016
2024-08-16,151.54647037197245
2024-08-19,148.17470918535668
2024-08-20,149.2744544071249
2024-08-21,149.9681714270598
2024-08-22,149.6586882886661
2024-08-23,147.1750482856574
2024-08-26,149.13488690170033
2024-08-27,149.1653044045869
2024-08-28,147.97299154781783
2024-08-29,145.83721093751794
2024-08-30,145.11856532869345
2024-09-02,147.86148898174065
2024-09-03,149.05114984435968
2024-09-04,150.70493950055376
2024-09-05,150.0215262903494
2024-09-06,152.51720916193324
2024-09-09,153.11286893043635
2024-09-10,150.24132438771912
2024-09-11,152.99156061986415
2024-09-12,152.0734193292008
2024-09-13,148.71579836453122
2024-09-16,152.57487293932692
2024-09-17,149.39343644850146
2024-09-18,148.71747285563916
2024-09-19,145.440822967553
2024-09-20,143.74426538136788
2024-09-23,141.75875057433976
2024-09-24,145.45375431529393
2024-09-25,144.4283574262942
2024-09-26,141.61131048985376
2024-09-27,141.87094045635928
2024-09-30,142.9029471293086
2024-10-01,143.2824136401132
2024-10-02,146.12410617389517
2024-10-03,145.66057981969382
2024-10-04,145.04745538379575
2024-10-07,141.96646285881337
2024-10-08,138.43004149753435
2024-10-09,140.44563355103648
2024-10-10,138.55141995627713
2024-10-11,139.85129416408415
2024-10-14,140.27876534270246
2024-10-15,144.40394783562598
2024-10-16,143.91261697099966
2024-10-17,148.98022973303617
2024-10-18,147.59321241093988
2024-10-21,154.87858070242973
2024-10-22,157.09824465741212
2024-10-23,154.63609932630268
2024-10-24,155.87297408680104
2024-10-25,154.88823776331643
2024-10-28,154.33513788777867
2024-10-29,150.83544735802494
2024-10-30,149.35488678517825
2024-10-31,151.81108339768716
2024-11-01,151.67074639683185
2024-11-04,152.94794691773708
2024-11-05,154.19153031648895
2024-11-06,149.40303293084884
2024-11-07,147.0697113565208
2024-11-08,151.87191419350188
2024-11-11,151.3800140587306
2024-11-12,153.4084304381554
2024-11-13,152.03504188868638
2024-11-14,152.58535925864825
2024-11-15,155.2547056916138
2024-11-18,153.26143891110215
2024-11-19,151.79878332881356
2024-11-20,154.19561738908902
2024-11-21,156.8243768702103
2024-11-22,158.21000006186728
2024-11-25,155.90591220233614
2024-11-26,158.02724969208194
2024-11-27,153.2673804477655
2024-11-28,151.8488448307276
2024-11-29,154.89471854046315
2024-12-02,154.70743961973463
2024-12-03,154.1662548720247
2024-12-04,154.72682960610746
2024-12-05,157.13929217918786
2024-12-06,154.76667204248287
2024-12-09,151.64193715116267
2024-12-10,151.01242113486006
2024-12-11,150.9955278932413
2024-12-12,150.02942674602164
2024-12-13,153.15109608226555
2024-12-16,152.26116931657944
2024-12-17,153.8232623210877
2024-12-18,153.08060023936767
2024-12-19,154.5530914971828
2024-12-20,157.583659762426
2024-12-23,160.08684526518505
2024-12-24,160.04211808527478
2024-12-25,161.38880723938505
2024-12-26,159.12681426420187
2024-12-27,154.1717678110155
2024-12-30,151.05577125154466
2024-12-31,152.25197443910113
