Date,BA
2023-08-02,246.89437612813043
2023-08-03,248.92405487815307
2023-08-04,255.2053754805251
2023-08-07,255.27445521560952
2023-08-08,246.54713851324593
2023-08-09,252.3014501113358
2023-08-10,245.25723700861846
2023-08-11,241.05140865623486
2023-08-14,252.81470564990303
2023-08-15,251.24662104581813
2023-08-16,252.39424372449804
2023-08-17,256.34823928166554
2023-08-18,254.56001144551354
2023-08-21,259.35799816067043
2023-08-22,258.27970417186407
2023-08-23,247.9449989303419
2023-08-24,251.87334399666932
2023-08-25,250.63951693449943
2023-08-28,240.12362477041336
2023-08-29,242.9743787312217
2023-08-30,246.8653935007281
2023-08-31,244.38433447763722
2023-09-01,241.9035589685795
2023-09-04,249.05010854117438
2023-09-05,248.9474536468027
2023-09-06,247.5004412613955
2023-09-07,253.05158797506112
2023-09-08,256.57261305682897
2023-09-11,262.0518622597291
2023-09-12,256.28796591013406
2023-09-13,259.71324473844214
2023-09-14,255.30230352546684
2023-09-15,249.34793870178942
2023-09-18,245.3042720963812
2023-09-19,249.86687648070506
2023-09-20,256.5976439547037
2023-09-21,253.82014581480863
2023-09-22,249.60040046110208
2023-09-25,240.4923625761319
2023-09-26,238.35331615363853
2023-09-27,230.1045573386858
2023-09-28,229.1947443527795
2023-09-29,231.0750459165555
2023-10-02,223.3761320387191
2023-10-03,223.94765995944218
2023-10-04,228.71719219829842
2023-10-05,227.7705580364802
2023-10-06,229.2212254661539
2023-10-09,229.54554601294785
2023-10-10,238.87216706410732
2023-10-11,244.84459138149148
2023-10-12,244.62395348869535
2023-10-13,249.80063399327386
2023-10-16,241.96707715362348
2023-10-17,236.91302584141138
2023-10-18,229.19391160802658
2023-10-19,228.87547143610027
2023-10-20,221.6270644023452
2023-10-23,215.58375818359642
2023-10-24,216.13670675217176
2023-10-25,209.00087572093264
2023-10-26,211.45513597942764
2023-10-27,217.0738525423804
2023-10-30,217.5800226966657
2023-10-31,213.4620285018934
2023-11-01,214.7259864682291
2023-11-02,216.58902075983232
2023-11-03,210.4793520684333
2023-11-06,213.2015115448626
2023-11-07,219.03427561284292
2023-11-08,220.2951298236659
2023-11-09,218.95168988233934
2023-11-10,223.38811091950538
2023-11-13,224.1352901619956
2023-11-14,226.17359359846776
2023-11-15,224.2010673349859
2023-11-16,220.35070061137006
2023-11-17,216.051046195368
2023-11-20,213.96409742113985
2023-11-21,220.6419253557339
2023-11-22,221.27978814887797
2023-11-23,217.9648159353836
2023-11-24,219.0773690776812
2023-11-27,213.76657102972302
2023-11-28,216.21598681642175
2023-11-29,218.4699299430571
2023-11-30,213.14630758604642
2023-12-01,210.85254886505882
2023-12-04,209.49950293871223
2023-12-05,204.7626042895756
2023-12-06,199.46749027348903
2023-12-07,197.66241670185548
2023-12-08,202.84124567891115
2023-12-11,203.79749784868642
2023-12-12,202.68146035944272
2023-12-13,205.99928512318942
2023-12-14,193.68198086559568
2023-12-15,187.77505293085565
2023-12-18,179.3519582005428
2023-12-19,178.0396699879685
2023-12-20,180.97673796357944
2023-12-21,186.5926292611976
2023-12-22,189.30713969453254
2023-12-25,186.138420932874
2023-12-26,192.09165603163794
2023-12-27,195.2965870121893
2023-12-28,194.30620082182566
2023-12-29,193.71019709464213
2024-01-01,193.62856962810812
2024-01-02,187.53468236067394
2024-01-03,187.50990977026433
2024-01-04,190.72275088880804
2024-01-05,182.74842620974178
2024-01-08,187.16057695036312
2024-01-09,189.60212060836346
2024-01-10,186.2928697263138
2024-01-11,187.51327223781598
2024-01-12,180.94381914927274
2024-01-15,185.37041128378473
2024-01-16,178.36503272780982
2024-01-17,178.62117065866346
2024-01-18,186.27930368810757
2024-01-19,185.53882580826115
2024-01-22,183.7887111939749
2024-01-23,178.72743700363134
2024-01-24,174.61129076835627
2024-01-25,166.53444107200735
2024-01-26,167.19122028757016
2024-01-29,170.76823347571053
2024-01-30,162.0491438117903
2024-01-31,161.3545648954234
2024-02-01,162.82176202821046
2024-02-02,159.19369060074388
2024-02-05,160.96216433578567
2024-02-06,160.1080015066316
2024-02-07,158.9644115067507
2024-02-08,151.95012478602857
2024-02-09,138.7814843583765
2024-02-12,136.6448602817205
2024-02-13,136.91611314644723
2024-02-14,135.67822566890328
2024-02-15,134.87940295372022
2024-02-16,140.89180338231532
2024-02-19,135.8223206945867
2024-02-20,137.99666062737515
2024-02-21,134.7394558120332
2024-02-22,137.2433954748726
2024-02-23,135.66567751996826
2024-02-26,137.40659501328253
2024-02-27,134.35761017368588
2024-02-28,133.82951706318764
2024-02-29,133.76853999096775
2024-03-01,135.97760395216835
2024-03-04,131.1380191754644
2024-03-05,128.81178219515195
2024-03-06,128.82293363786556
2024-03-07,136.45485207608297
2024-03-08,135.95592904304124
2024-03-11,133.1110781415199
2024-03-12,133.6265497488252
2024-03-13,133.5010870223855
2024-03-14,131.07587655821155
2024-03-15,130.12121397118324
2024-03-18,128.98431566815466
2024-03-19,130.5096507854698
2024-03-20,129.5102408396801
2024-03-21,126.13767641884193
2024-03-22,126.97395427601599
2024-03-25,125.70071290229868
2024-03-26,125.62362944077907
2024-03-27,127.63232960753069
2024-03-28,132.97448900500422
2024-03-29,136.38533703895615
2024-04-01,135.63382385056883
2024-04-02,137.33936908117278
2024-04-03,131.99500257625516
2024-04-04,131.94550326315323
2024-04-05,129.68172508509755
2024-04-08,133.64230130118372
2024-04-09,133.70631001573733
2024-04-10,134.7554420748049
2024-04-11,135.45648712787138
2024-04-12,130.49072178777126
2024-04-15,130.83047132032448
2024-04-16,134.45073101490968
2024-04-17,135.25732337324888
2024-04-18,136.86738008488933
2024-04-19,135.72999810873233
2024-04-22,134.862703303836
2024-04-23,141.69295209100463
2024-04-24,138.91380229005713
2024-04-25,142.50961723960495
2024-04-26,146.53912012882736
2024-04-29,149.5640007015814
2024-04-30,143.99155812185228
2024-05-01,142.36270192537603
2024-05-02,141.0862829092876
2024-05-03,146.09791662346015
2024-05-06,140.8306128014141
2024-05-07,138.0739885738664
2024-05-08,145.76739998935923
2024-05-09,144.72682086534473
2024-05-10,147.99926424338827
2024-05-13,149.10315486591767
2024-05-14,150.8824055219484
2024-05-15,154.65633847303243
2024-05-16,155.31410262736983
2024-05-17,155.97495607397988
2024-05-20,159.5075904011502
2024-05-21,158.20220969440976
2024-05-22,156.04638942603327
2024-05-23,158.28452568202917
2024-05-24,164.1204295418703
2024-05-27,162.87795132223417
2024-05-28,156.5379590984733
2024-05-29,152.68764378749236
2024-05-30,155.47034460379464
2024-05-31,153.666295416323
2024-06-03,149.73219057134935
2024-06-04,147.726433032287
2024-06-05,151.35815270458096
2024-06-06,153.48747189261545
2024-06-07,153.07788837229901
2024-06-10,148.83890246358058
2024-06-11,148.15980836090472
2024-06-12,147.48954557866378
2024-06-13,147.14514756138928
2024-06-14,142.5763347295794
2024-06-17,138.07648575874012
2024-06-18,139.0470686576794
2024-06-19,143.95352071446814
2024-06-20,142.3864228119956
2024-06-21,145.64855182370755
2024-06-24,154.15221001072084
2024-06-25,156.3656314759118
2024-06-26,154.38408289452025
2024-06-27,150.52718308723402
2024-06-28,148.3155299201783
2024-07-01,149.56755270643308
2024-07-02,151.8908090296615
2024-07-03,153.51149770965446
2024-07-04,154.2823419345127
2024-07-05,156.7294119174319
2024-07-08,160.63803648403274
2024-07-09,169.23455293546775
2024-07-10,177.16428667870616
2024-07-11,174.20679304562782
2024-07-12,172.66145339575291
2024-07-15,177.9955370827829
2024-07-16,177.65854479538675
2024-07-17,177.73188345432746
2024-07-18,179.17066069330937
2024-07-19,184.48962500746958
2024-07-22,199.0547856063547
2024-07-23,199.95673310700099
2024-07-24,199.09452055610248
2024-07-25,192.05125741794177
2024-07-26,186.18937949326153
2024-07-29,192.82581190910338
2024-07-30,191.65856332589883
2024-07-31,188.2562843187344
2024-08-01,191.68493250265772
2024-08-02,198.20133963545447
2024-08-05,191.27816285071097
2024-08-06,189.70023316298105
2024-08-07,197.24499907011028
2024-08-08,190.69296405802768
2024-08-09,195.87052960470808
2024-08-12,201.74050863408027
2024-08-13,206.98819414666448
2024-08-14,200.97626693109396
2024-08-15,208.3291048128694
2024-08-16,207.3337886504183
2024-08-19,205.2809261433834
2024-08-20,209.16155212666283
2024-08-21,212.9320422970322
2024-08-22,214.08149812349427
2024-08-23,220.42834120910962
2024-08-26,217.42163113845814
2024-08-27,212.77246914617294
2024-08-28,211.40965871717583
2024-08-29,210.58677478477372
2024-08-30,205.86027255508273
2024-09-02,201.1613772335134
2024-09-03,206.57963481322128
2024-09-04,196.78926023466522
2024-09-05,205.7463544120476
2024-09-06,205.48516597226393
2024-09-09,200.05697233273457
2024-09-10,201.28296021395954
2024-09-11,207.28094374100348
2024-09-12,211.74424100267782
2024-09-13,214.1292158753989
2024-09-16,212.7995565819906
2024-09-17,207.41960062398778
2024-09-18,210.57437713511374
2024-09-19,215.74862758137948
2024-09-20,212.60404188510603
2024-09-23,206.7760989771005
2024-09-24,213.63476291390188
2024-09-25,212.55960888841295
2024-09-26,215.12882034055565
2024-09-27,212.6877519516907
2024-09-30,209.49575039659092
2024-10-01,206.62520463004572
2024-10-02,200.20124494134438
2024-10-03,198.56831575183037
2024-10-04,198.90324963578294
2024-10-07,196.2805720639997
2024-10-08,190.3420051482807
2024-10-09,189.99709970168507
2024-10-10,194.85220654968066
2024-10-11,192.74005311705233
2024-10-14,192.84465017354606
2024-10-15,194.02425446427503
2024-10-16,193.21708510139544
2024-10-17,194.14432616732174
2024-10-18,204.18248095560745
2024-10-21,205.9638363668791
2024-10-22,202.55125985443806
2024-10-23,198.06527729360465
2024-10-24,205.52514657714096
2024-10-25,205.68295625314366
2024-10-28,196.5556706904808
2024-10-29,196.95588082014035
2024-10-30,194.7016215560452
2024-10-31,200.63364820129095
2024-11-01,196.33812565071324
2024-11-04,193.41718929106958
2024-11-05,195.7697436833662
2024-11-06,203.4807522184033
2024-11-07,193.0880165650163
2024-11-08,189.37842717908342
2024-11-11,185.6983759843091
2024-11-12,185.99644629436978
2024-11-13,185.77639117682375
2024-11-14,190.361054741442
2024-11-15,181.0591237691509
2024-11-18,177.5268397334777
2024-11-19,179.59805872771597
2024-11-20,184.1031437439654
2024-11-21,177.56167930340888
2024-11-22,180.97413698745623
2024-11-25,175.88255577133563
2024-11-26,176.22863060033347
2024-11-27,180.66969649957204
2024-11-28,177.4325066186831
2024-11-29,178.67398173156937
2024-12-02,175.7393049380048
2024-12-03,180.74698654891824
2024-12-04,182.0372893191506
2024-12-05,181.2969492792243
2024-12-06,189.4838386069082
2024-12-09,193.74188665033458
2024-12-10,190.91211385593328
2024-12-11,191.5312019924631
2024-12-12,188.425780791257
2024-12-13,187.7912209866567
2024-12-16,185.58740463549282
2024-12-17,180.23658004833305
2024-12-18,183.91695007962062
2024-12-19,184.47942608523266
2024-12-20,186.78312446450877
2024-12-23,195.81490523078776
2024-12-24,200.22077153152838
2024-12-25,198.99596378399778
2024-12-26,202.6826717636172
2024-12-27,205.3350860256618
2024-12-30,196.85478118214365
2024-12-31,189.90206042143404
