Date,CVS
2023-08-03,364.47905461444714
2023-08-04,361.18312295232084
2023-08-07,370.26117776817676
2023-08-08,363.3497091959941
2023-08-09,362.2654780175309
2023-08-10,359.24028450930643
2023-08-11,354.90088460965796
2023-08-14,355.4669781917074
2023-08-15,335.33790312522547
2023-08-16,332.38017771395727
2023-08-17,339.8121489795201
2023-08-18,334.70214617755283
2023-08-21,343.54206756293365
2023-08-22,338.9184024838972
2023-08-23,340.559701096276
2023-08-24,351.1150029294919
2023-08-25,341.44646070312876
2023-08-28,335.5368661902156
2023-08-29,318.4965839728426
2023-08-30,316.15252718261485
2023-08-31,317.4824293977486
2023-09-01,327.7386848593554
2023-09-04,325.93386575190914
2023-09-05,304.4510363671944
2023-09-06,293.6531492728801
2023-09-07,300.3849646783551
2023-09-08,279.0384603919784
2023-09-11,272.1059168198102
2023-09-12,272.16772580546603
2023-09-13,260.6994951147791
2023-09-14,258.1119821691111
2023-09-15,274.072368345592
2023-09-18,264.65986160940474
2023-09-19,261.34204990498336
2023-09-20,252.77273830538883
2023-09-21,256.54424528078476
2023-09-22,256.808855035025
2023-09-25,255.77787576528905
2023-09-26,250.83038712428498
2023-09-27,252.78443390103791
2023-09-28,250.89758941268218
2023-09-29,261.7207039821483
2023-10-02,261.50016560535806
2023-10-03,261.409492564485
2023-10-04,257.36952249965236
2023-10-05,259.43691577536504
2023-10-06,253.2116432374037
2023-10-09,255.37894472743565
2023-10-10,246.11218915933895
2023-10-11,254.3648820404661
2023-10-12,255.95100233646716
2023-10-13,241.16052882045975
2023-10-16,239.40554990842588
2023-10-17,240.1604269230406
2023-10-18,239.84685082503677
2023-10-19,241.49501326363057
2023-10-20,234.13063375374236
2023-10-23,227.62185087086843
2023-10-24,220.4551740458378
2023-10-25,221.6146446421247
2023-10-26,224.20360692992926
2023-10-27,215.2072266650384
2023-10-30,210.61422672463277
2023-10-31,213.657298946993
2023-11-01,210.3157326448248
2023-11-02,211.90092956303081
2023-11-03,208.69064298482894
2023-11-06,196.2845645597616
2023-11-07,197.50019561030967
2023-11-08,191.74148940950067
2023-11-09,195.26962385279285
2023-11-10,193.0235127649634
2023-11-13,192.280837520945
2023-11-14,189.92837605415727
2023-11-15,186.0434530701685
2023-11-16,187.66028472241865
2023-11-17,186.52765253895254
2023-11-20,181.20050051847008
2023-11-21,179.58722052075944
2023-11-22,180.96371619095655
2023-11-23,184.4018481854787
2023-11-24,177.13389232840592
2023-11-27,181.10684605736176
2023-11-28,183.221846725346
2023-11-29,183.90202279705798
2023-11-30,172.89165399109078
2023-12-01,175.91288522236064
2023-12-04,174.57095599868617
2023-12-05,172.5938041178159
2023-12-06,178.2123550266567
2023-12-07,174.6623268278895
2023-12-08,169.5842897236353
2023-12-11,167.70115099144135
2023-12-12,162.75203291703107
2023-12-13,164.7745673225314
2023-12-14,165.25115939469902
2023-12-15,160.52024515071844
2023-12-18,167.42159876973088
2023-12-19,168.18642650502017
2023-12-20,164.60437225483466
2023-12-21,160.79848763089507
2023-12-22,164.31082176555753
2023-12-25,166.06372770656776
2023-12-26,165.7883963781828
2023-12-27,165.63433880269721
2023-12-28,157.28719295005155
2023-12-29,154.6159783489927
2024-01-01,160.88690844869583
2024-01-02,163.2988474959154
2024-01-03,171.31022761115855
2024-01-04,181.60629873834284
2024-01-05,178.83194004658583
2024-01-08,177.2627878838272
2024-01-09,184.0006113696298
2024-01-10,180.57470404255034
2024-01-11,178.3067306768092
2024-01-12,177.25521433998932
2024-01-15,171.7470123799965
2024-01-16,174.4646133758179
2024-01-17,170.71625333778178
2024-01-18,162.62826235796757
2024-01-19,158.1545280943159
2024-01-22,159.76979207927883
2024-01-23,164.59834018656477
2024-01-24,164.32576285468193
2024-01-25,166.30085287443862
2024-01-26,170.57143717092234
2024-01-29,164.71726022143747
2024-01-30,164.05577582260105
2024-01-31,169.1249140760794
2024-02-01,165.3103851664653
2024-02-02,174.3983585119171
2024-02-05,179.11023466083728
2024-02-06,180.9237212479441
2024-02-07,187.66574615471984
2024-02-08,183.23021776738724
2024-02-09,178.0560002193331
2024-02-12,175.59160086668751
2024-02-13,170.31984389883652
2024-02-14,168.05299412373253
2024-02-15,167.66998153818182
2024-02-16,171.40628666220817
2024-02-19,172.30955910066973
2024-02-20,170.48821969154258
2024-02-21,172.29443331500408
2024-02-22,176.57926888994183
2024-02-23,180.52639233608852
2024-02-26,181.6296887416055
2024-02-27,175.37683006145843
2024-02-28,180.48839749390663
2024-02-29,177.2188012345751
2024-03-01,176.21543356633336
2024-03-04,182.79682101770948
2024-03-05,182.6848199727725
2024-03-06,177.78186080879766
2024-03-07,177.54459715768826
2024-03-08,176.8983199270657
2024-03-11,177.66797214818223
2024-03-12,177.91942138280615
2024-03-13,182.87353133768477
2024-03-14,185.98786569160114
2024-03-15,179.8747748636991
2024-03-18,179.71436599427443
2024-03-19,177.76701362769714
2024-03-20,188.49416312594644
2024-03-21,192.34540543910484
2024-03-22,192.66820660710047
2024-03-25,201.51923476089993
2024-03-26,191.7261420344898
2024-03-27,195.71310897075315
2024-03-28,195.7525582070454
2024-03-29,199.52278139527135
2024-04-01,207.62388572452983
2024-04-02,204.41483658679442
2024-04-03,204.72523719836116
2024-04-04,201.97222112680797
2024-04-05,198.74477690549213
2024-04-08,199.82260496945466
2024-04-09,197.1824484539206
2024-04-10,196.33882534431794
2024-04-11,201.3338168193644
2024-04-12,202.285724345276
2024-04-15,203.31589708192544
2024-04-16,203.92470302537166
2024-04-17,201.28233420436538
2024-04-18,200.11829653109876
2024-04-19,198.31786048669377
2024-04-22,194.101944608639
2024-04-23,191.25064665030698
2024-04-24,189.4236283672509
2024-04-25,196.0023644364869
2024-04-26,195.8776016984591
2024-04-29,190.97714800272465
2024-04-30,196.659612524482
2024-05-01,198.9119348818228
2024-05-02,202.8246607428798
2024-05-03,201.76773846001882
2024-05-06,202.137502386073
2024-05-07,196.79098612577215
2024-05-08,203.14927311458212
2024-05-09,200.05694191845473
2024-05-10,191.40378440134094
2024-05-13,183.38310380133365
2024-05-14,181.89467310785767
2024-05-15,185.659412881578
2024-05-16,186.0146566146251
2024-05-17,183.61267873321256
2024-05-20,188.92671773630414
2024-05-21,193.924428642938
2024-05-22,194.44005348371553
2024-05-23,197.65734514645843
2024-05-24,202.25755975911417
2024-05-27,202.55024872952643
2024-05-28,199.50292966202667
2024-05-29,206.35714212102712
2024-05-30,214.10463768757108
2024-05-31,220.353688761026
2024-06-03,225.11865024453584
2024-06-04,223.22172245630975
2024-06-05,235.3416080345044
2024-06-06,241.61076451051875
2024-06-07,237.8894509653485
2024-06-10,231.33427952071222
2024-06-11,229.56530341443437
2024-06-12,226.12728530005714
2024-06-13,218.17972507616966
2024-06-14,215.20046149296246
2024-06-17,215.34901403832924
2024-06-18,216.69202346691438
2024-06-19,219.3620752065313
2024-06-20,217.54371095063118
2024-06-21,222.53921273835587
2024-06-24,215.89185861840346
2024-06-25,220.7126160742234
2024-06-26,223.2984236941273
2024-06-27,224.41618967061171
2024-06-28,224.70410760761575
2024-07-01,226.1501328643897
2024-07-02,222.60504573962046
2024-07-03,228.43466151817978
2024-07-04,230.5302009049691
2024-07-05,224.44107412611336
2024-07-08,230.55791166467947
2024-07-09,237.76133126356228
2024-07-10,248.33738149838524
2024-07-11,248.47939096076252
2024-07-12,245.4344025628335
2024-07-15,249.30180283925773
2024-07-16,256.6398838308582
2024-07-17,249.30847825268984
2024-07-18,261.34369903887966
2024-07-19,263.0976309891569
2024-07-22,256.4274584677095
2024-07-23,248.16947934887173
2024-07-24,255.7623877881774
2024-07-25,260.21498642808274
2024-07-26,255.0161172360281
2024-07-29,259.5367793898399
2024-07-30,251.09008181295124
2024-07-31,248.297376243551
2024-08-01,252.3762471263724
2024-08-02,255.486697215216
2024-08-05,262.7122145430092
2024-08-06,265.2098009936858
2024-08-07,277.0126791099759
2024-08-08,278.1315654809497
2024-08-09,275.16546837360687
2024-08-12,271.5197351606941
2024-08-13,263.63517449678784
2024-08-14,260.45156125228755
2024-08-15,251.07991714995475
2024-08-16,255.0364458142731
2024-08-19,253.7223640701296
2024-08-20,256.2590286060367
2024-08-21,259.71936795026414
2024-08-22,258.36599912038275
2024-08-23,257.0680150759605
2024-08-26,257.0304347936484
2024-08-27,258.9151602700408
2024-08-28,257.52149913903276
2024-08-29,245.66686817454556
2024-08-30,245.59799675534111
2024-09-02,252.06890156604715
2024-09-03,251.714618857517
2024-09-04,258.5740754176865
2024-09-05,255.47948608716104
2024-09-06,248.24685088842335
2024-09-09,241.26873807723865
2024-09-10,235.3151371351843
2024-09-11,226.56519417454135
2024-09-12,224.99318802748232
2024-09-13,222.21623802341543
2024-09-16,229.15275790968062
2024-09-17,228.7017759383944
2024-09-18,237.88010578169198
2024-09-19,247.49638890728585
2024-09-20,260.3471654490752
2024-09-23,258.9377589043433
2024-09-24,272.0144940009697
2024-09-25,273.7644695484923
2024-09-26,264.94134564980317
2024-09-27,260.8245299492593
2024-09-30,255.66096960808076
2024-10-01,247.38015102146875
2024-10-02,254.77722215137874
2024-10-03,248.59778286419663
2024-10-04,238.5472511174907
2024-10-07,246.86777953851134
2024-10-08,241.14192666640372
2024-10-09,257.1322087238743
2024-10-10,258.40076680542444
2024-10-11,261.32348778084685
2024-10-14,257.7478886828112
2024-10-15,244.97460587333094
2024-10-16,250.9640601672462
2024-10-17,250.71709972713265
2024-10-18,267.1289611432676
2024-10-21,270.88673788300866
2024-10-22,267.036274940233
2024-10-23,256.4290134681266
2024-10-24,259.9400655174523
2024-10-25,255.19342635448808
2024-10-28,243.97106309757785
2024-10-29,247.80331120531943
2024-10-30,252.61525442818643
2024-10-31,248.98917384518322
2024-11-01,249.8701843762359
2024-11-04,252.42882428585946
2024-11-05,253.54391014113372
2024-11-06,246.67402947157447
2024-11-07,237.2619475861867
2024-11-08,233.52893172441642
2024-11-11,225.1413879896836
2024-11-12,229.7526892147712
2024-11-13,222.79806102035124
2024-11-14,212.94070519975585
2024-11-15,217.87357597098833
2024-11-18,220.21245494967275
2024-11-19,218.48202724263905
2024-11-20,220.67631079032952
2024-11-21,226.69262745347314
2024-11-22,227.43631390324987
2024-11-25,222.70794778942377
2024-11-26,227.93021191504994
2024-11-27,230.62511801749645
2024-11-28,234.33593202008288
2024-11-29,225.51643548713218
2024-12-02,232.03671435970534
2024-12-03,227.51116178533886
2024-12-04,219.63935825981488
2024-12-05,211.97331297454755
2024-12-06,214.45993098826213
2024-12-09,206.97681889086644
2024-12-10,199.45969149166598
2024-12-11,199.8188691199456
2024-12-12,197.2212170727367
2024-12-13,189.37286536316404
2024-12-16,186.71966156739103
2024-12-17,177.74648386530492
2024-12-18,175.8519321260597
2024-12-19,173.10960688050037
2024-12-20,166.5547686752735
2024-12-23,169.86513076006165
2024-12-24,167.02265019377504
2024-12-25,165.58856996664386
2024-12-26,167.5866217608517
2024-12-27,165.2318246923931
2024-12-30,165.62230747814263
2024-12-31,167.70795130079082
