Date,ORCL
2023-07-17,822.6006688004771
2023-07-18,784.4957625577526
2023-07-19,790.8058799950527
2023-07-20,798.7051702812578
2023-07-21,834.1416191499164
2023-07-24,832.2282335270646
2023-07-25,809.5009808138782
2023-07-26,823.6145434522901
2023-07-27,810.5212052713543
2023-07-28,805.3200168718016
2023-07-31,826.1585542230014
2023-08-01,814.4088609484492
2023-08-02,782.3499412215726
2023-08-03,795.3492822000045
2023-08-04,788.2580544729633
2023-08-07,765.0564286494042
2023-08-08,767.7639134480202
2023-08-09,766.014150302842
2023-08-10,801.2632250482533
2023-08-11,788.3211502651352
2023-08-14,792.218044796538
2023-08-15,803.3986042573091
2023-08-16,815.6235292962772
2023-08-17,799.2104126999541
2023-08-18,817.8025347414978
2023-08-21,822.7690879582644
2023-08-22,844.9871278447289
2023-08-23,842.6178711762906
2023-08-24,852.1266403030054
2023-08-25,865.1372353493899
2023-08-28,866.3930513644659
2023-08-29,805.5446400052605
2023-08-30,821.438594660229
2023-08-31,821.5748922486207
2023-09-01,822.0792935220754
2023-09-04,848.7386792673523
2023-09-05,860.1027651570589
2023-09-06,866.4801544354727
2023-09-07,837.5402654528357
2023-09-08,832.7433995316451
2023-09-11,789.7822254573756
2023-09-12,767.8705713227254
2023-09-13,764.5052540436083
2023-09-14,767.3617679583351
2023-09-15,784.579584239276
2023-09-18,768.6282151085301
2023-09-19,769.433721048608
2023-09-20,772.206369119545
2023-09-21,773.5060046680367
2023-09-22,759.1141419074994
2023-09-25,749.9407390836012
2023-09-26,779.5396154096757
2023-09-27,808.1787042443273
2023-09-28,821.4817686417447
2023-09-29,835.0586368005232
2023-10-02,838.0596903077278
2023-10-03,860.7696068030535
2023-10-04,843.6982772176559
2023-10-05,854.0499966571435
2023-10-06,853.1126564160131
2023-10-09,864.4870476051035
2023-10-10,908.1896876981302
2023-10-11,907.0339592082203
2023-10-12,889.9290125475723
2023-10-13,880.5561658622994
2023-10-16,912.4090151254453
2023-10-17,868.2093418826653
2023-10-18,887.3465944158779
2023-10-19,944.5677719392792
2023-10-20,937.6488980000246
2023-10-23,951.2503054286649
2023-10-24,954.1567882879601
2023-10-25,957.9343766308319
2023-10-26,946.8746882493846
2023-10-27,921.2316240167746
2023-10-30,937.1021533829227
2023-10-31,925.4506759281619
2023-11-01,918.4853993724043
2023-11-02,910.0286705874611
2023-11-03,919.3209977522038
2023-11-06,916.7716401028466
2023-11-07,938.1448710375809
2023-11-08,968.497469665629
2023-11-09,930.1651994258903
2023-11-10,943.3858629618542
2023-11-13,977.8772047088753
2023-11-14,988.3411764074349
2023-11-15,1000.9383470688292
2023-11-16,1019.6415373676977
2023-11-17,1085.223202132742
2023-11-20,1069.5007606848897
2023-11-21,1100.3352777534117
2023-11-22,1136.687573464976
2023-11-23,1095.8978516699676
2023-11-24,1151.8166602403523
2023-11-27,1138.9404780904313
2023-11-28,1138.4406057600324
2023-11-29,1136.2443147418223
2023-11-30,1195.5572351005287
2023-12-01,1159.947007979253
2023-12-04,1106.025755963358
2023-12-05,1073.491084177998
2023-12-06,1069.9692311627875
2023-12-07,1060.8184485451377
2023-12-08,1074.6642132256122
2023-12-11,1083.9163290609927
2023-12-12,1047.8286034571665
2023-12-13,1028.9391065928069
2023-12-14,1045.15322673864
2023-12-15,1049.5940280828597
2023-12-18,1013.4790870673304
2023-12-19,1032.6052967619441
2023-12-20,1026.8219126349738
2023-12-21,1039.9204295520751
2023-12-22,1030.4007368521422
2023-12-25,1080.7756367858
2023-12-26,1085.5186635459113
2023-12-27,1093.0524000110154
2023-12-28,1106.7818675107226
2023-12-29,1106.6481064399723
2024-01-01,1091.7587852451877
2024-01-02,1118.4912295525605
2024-01-03,1133.3865121702506
2024-01-04,1154.6837339775502
2024-01-05,1148.0638103374667
2024-01-08,1170.9279955346526
2024-01-09,1116.4113281337704
2024-01-10,1139.6532388501507
2024-01-11,1144.545423673766
2024-01-12,1164.3706149753398
2024-01-15,1160.2562773700251
2024-01-16,1154.0864336827108
2024-01-17,1174.9212557078301
2024-01-18,1147.5543260405152
2024-01-19,1165.6545670714365
2024-01-22,1129.6290222724556
2024-01-23,1121.8371667414856
2024-01-24,1105.5551533812363
2024-01-25,1112.4733350414072
2024-01-26,1139.3196336263345
2024-01-29,1087.400771925737
2024-01-30,1073.3236066134555
2024-01-31,1069.5102764430956
2024-02-01,1061.2079133909394
2024-02-02,1093.8960752154724
2024-02-05,1078.623249404366
2024-02-06,1081.1949356944733
2024-02-07,1079.3285283741955
2024-02-08,1050.4552981629315
2024-02-09,1052.5304164224938
2024-02-12,1043.4915786137274
2024-02-13,1064.721062668854
2024-02-14,1071.6853576417727
2024-02-15,1050.1687606141895
2024-02-16,1072.5149112364763
2024-02-19,1118.5512702092878
2024-02-20,1068.6207880148538
2024-02-21,1141.7181497223305
2024-02-22,1090.252591702929
2024-02-23,1068.784387106411
2024-02-26,1064.4539586834337
2024-02-27,1058.27182768061
2024-02-28,1011.799035878914
2024-02-29,980.6243180340982
2024-03-01,972.3493338558523
2024-03-04,931.8044867815992
2024-03-05,931.858606073467
2024-03-06,916.599134518726
2024-03-07,937.1039457731184
2024-03-08,941.6784847365457
2024-03-11,954.3764921072769
2024-03-12,934.9396075687099
2024-03-13,901.1217768929995
2024-03-14,887.4653097890053
2024-03-15,910.2403174453465
2024-03-18,882.0532751042576
2024-03-19,899.8730732639589
2024-03-20,909.4357758973794
2024-03-21,885.3237374558557
2024-03-22,886.4992522785386
2024-03-25,873.1109060569222
2024-03-26,919.2528556881341
2024-03-27,929.1071046763522
2024-03-28,927.4548528629765
2024-03-29,934.6857260649865
2024-04-01,917.9870877570737
2024-04-02,871.4071528513799
2024-04-03,833.9834144807046
2024-04-04,864.0122225114219
2024-04-05,862.1463358147258
2024-04-08,840.0740351179638
2024-04-09,844.6279764873036
2024-04-10,819.5792450082107
2024-04-11,836.6754696533009
2024-04-12,900.4049126232819
2024-04-15,856.4112950500745
2024-04-16,866.504234275292
2024-04-17,863.8645283693251
2024-04-18,842.1576217481297
2024-04-19,851.4833508885273
2024-04-22,876.992505882052
2024-04-23,875.8648989427517
2024-04-24,920.3126650868004
2024-04-25,901.0344551810333
2024-04-26,920.1288821160825
2024-04-29,905.0911201340876
2024-04-30,886.5913379318466
2024-05-01,849.410831949912
2024-05-02,817.3057236701575
2024-05-03,793.3362371072326
2024-05-06,776.6099138292428
2024-05-07,802.4048880597447
2024-05-08,811.003556277682
2024-05-09,804.2164665221977
2024-05-10,849.3109407655322
2024-05-13,834.721024229489
2024-05-14,832.6434369225592
2024-05-15,850.458431585716
2024-05-16,813.7252058734075
2024-05-17,837.8689118556947
2024-05-20,830.8797196726941
2024-05-21,846.0141162397397
2024-05-22,858.9810709962065
2024-05-23,860.2519546291657
2024-05-24,882.7886660477774
2024-05-27,915.125202195574
2024-05-28,927.5139893840627
2024-05-29,880.2483924856513
2024-05-30,882.9128182595441
2024-05-31,852.3794248368049
2024-06-03,854.4053202424607
2024-06-04,885.6483046912257
2024-06-05,897.4132543986751
2024-06-06,866.2765409930896
2024-06-07,857.6493839122792
2024-06-10,878.9635378257374
2024-06-11,867.2156631677726
2024-06-12,878.6470917804734
2024-06-13,879.3683441121298
2024-06-14,885.2138046782878
2024-06-17,862.6171878934987
2024-06-18,868.9413797787706
2024-06-19,859.8368614664643
2024-06-20,859.9456298019587
2024-06-21,869.9150824538289
2024-06-24,850.4368570092362
2024-06-25,844.7667583779798
2024-06-26,863.8089470533939
2024-06-27,922.0730278804646
2024-06-28,1002.2853355566551
2024-07-01,1010.3278812899731
2024-07-02,987.2198396076917
2024-07-03,960.633626760031
2024-07-04,971.4194243022387
2024-07-05,931.0172083046064
2024-07-08,885.2871208295865
2024-07-09,871.787902779806
2024-07-10,913.2267340313422
2024-07-11,908.9565665939185
2024-07-12,906.9852509345221
2024-07-15,884.6240030744892
2024-07-16,875.4781536432035
2024-07-17,850.155734190969
2024-07-18,842.6339640224937
2024-07-19,844.9473959414266
2024-07-22,832.6537597291034
2024-07-23,809.1131427746202
2024-07-24,837.16862461088
2024-07-25,863.2002516862419
2024-07-26,844.4602938258844
2024-07-29,823.8113188736436
2024-07-30,844.0669636071776
2024-07-31,854.6795523500659
2024-08-01,838.7279101386847
2024-08-02,868.6630312337502
2024-08-05,820.7972277670217
2024-08-06,804.8787095561786
2024-08-07,777.2580058466036
2024-08-08,798.8303404047173
2024-08-09,831.5589478343766
2024-08-12,804.4606609942924
2024-08-13,808.5173758235118
2024-08-14,782.5871500977668
2024-08-15,779.1314454738051
2024-08-16,768.3513960574661
2024-08-19,785.3868874254869
2024-08-20,779.8853682782628
2024-08-21,783.6863335369703
2024-08-22,795.5933519629069
2024-08-23,768.2697510092702
2024-08-26,748.9154141566053
2024-08-27,770.5870680803573
2024-08-28,800.0411250662701
2024-08-29,837.1493782629334
2024-08-30,807.5026296062777
2024-09-02,800.491533041155
2024-09-03,798.1412762472993
2024-09-04,814.684267821836
2024-09-05,827.3911982289712
2024-09-06,791.690045345951
2024-09-09,768.6928155844765
2024-09-10,785.2867194741137
2024-09-11,791.0052725550621
2024-09-12,799.8883686386505
2024-09-13,811.51586618655
2024-09-16,793.0057269188814
2024-09-17,765.3593296901155
2024-09-18,757.1240608995569
2024-09-19,747.660089038217
2024-09-20,741.9827459663413
2024-09-23,764.4827308202988
2024-09-24,764.549328102133
2024-09-25,761.5393892979706
2024-09-26,737.9324713460403
2024-09-27,762.395372187991
2024-09-30,771.5753883206229
2024-10-01,785.5021987246002
2024-10-02,818.3820954189935
2024-10-03,801.6064043772585
2024-10-04,780.0384902733323
2024-10-07,817.8663744598381
2024-10-08,792.9931670436092
2024-10-09,812.3376181268254
2024-10-10,823.4720776141642
2024-10-11,844.0191771038552
2024-10-14,824.0449232801459
2024-10-15,860.1992047436272
2024-10-16,855.24396368079
2024-10-17,862.0428072802017
2024-10-18,846.9629458429189
2024-10-21,827.7691144088049
2024-10-22,842.2871064093589
2024-10-23,837.6891302870824
2024-10-24,811.6312359125172
2024-10-25,799.3605960006834
2024-10-28,823.3562419945591
2024-10-29,820.3709723089784
2024-10-30,827.5396884762253
2024-10-31,845.2130472431855
2024-11-01,829.1865767380921
2024-11-04,795.3874848384755
2024-11-05,759.7247683723501
2024-11-06,756.2744173272062
2024-11-07,748.86713355418
2024-11-08,741.1294439106197
2024-11-11,758.8663348820731
2024-11-12,772.6425202656393
2024-11-13,779.2938051292019
2024-11-14,796.2596997167005
2024-11-15,820.8081340938991
2024-11-18,803.0192023715002
2024-11-19,794.0053995808038
2024-11-20,819.9246566462109
2024-11-21,826.5204101613384
2024-11-22,857.4651632983362
2024-11-25,862.3317774928609
2024-11-26,857.4455686046546
2024-11-27,884.2792953123741
2024-11-28,896.8893519426857
2024-11-29,852.5335426677224
2024-12-02,889.71845919195
2024-12-03,894.3454888820097
2024-12-04,857.7207110193737
2024-12-05,861.1996361273088
2024-12-06,844.096574892047
2024-12-09,809.9084568263262
2024-12-10,797.674906613812
2024-12-11,826.5807470532757
2024-12-12,866.1621609141288
2024-12-13,852.8938509620882
2024-12-16,876.5829022959521
2024-12-17,888.8373858763297
2024-12-18,913.1892604687077
2024-12-19,909.5731418663049
2024-12-20,906.0641288179716
2024-12-23,926.023012918466
2024-12-24,930.9398968664235
2024-12-25,951.1550191936769
2024-12-26,932.4377672224675
2024-12-27,958.4356666741327
2024-12-30,930.6312772580457
2024-12-31,927.0435197717067
