Date,AIG
2023-07-31,1230.0677054101582
2023-08-01,1178.7150767384776
2023-08-02,1120.2546459082116
2023-08-03,1108.0366676515066
2023-08-04,1138.6210945308217
2023-08-07,1153.0183016672988
2023-08-08,1157.99136726762
2023-08-09,1130.4566404233276
2023-08-10,1155.943451583388
2023-08-11,1135.5398284013643
2023-08-14,1144.0832496514834
2023-08-15,1153.7129392125396
2023-08-16,1136.1517438765022
2023-08-17,1128.1140452054703
2023-08-18,1179.674277762619
2023-08-21,1168.8190416593286
2023-08-22,1166.865851471947
2023-08-23,1154.0686153207546
2023-08-24,1119.4759805084927
2023-08-25,1051.055630328123
2023-08-28,1034.0436494381993
2023-08-29,1048.0196276126783
2023-08-30,1024.5171618209824
2023-08-31,1015.0116709691046
2023-09-01,995.7697035932632
2023-09-04,1028.5696972277185
2023-09-05,1062.7544750957425
2023-09-06,1117.7392051039299
2023-09-07,1127.715602255373
2023-09-08,1135.8137271194175
2023-09-11,1157.1553513119222
2023-09-12,1128.9057327998873
2023-09-13,1121.8706963686527
2023-09-14,1132.0263227371738
2023-09-15,1157.0865272213716
2023-09-18,1152.164619402376
2023-09-19,1146.235747728349
2023-09-20,1184.4395507525294
2023-09-21,1232.99762933694
2023-09-22,1233.2998180974896
2023-09-25,1226.2060714065858
2023-09-26,1206.018968920146
2023-09-27,1237.3151457744643
2023-09-28,1255.2795844744355
2023-09-29,1289.5669424795915
2023-10-02,1242.2079603347202
2023-10-03,1248.0857104417983
2023-10-04,1269.6441536234138
2023-10-05,1316.7756926237928
2023-10-06,1309.234618938585
2023-10-09,1284.2651341143167
2023-10-10,1302.5970018869543
2023-10-11,1253.6140648259964
2023-10-12,1236.788867454357
2023-10-13,1210.233796165067
2023-10-16,1215.5212311407838
2023-10-17,1244.0322250373988
2023-10-18,1297.920430182929
2023-10-19,1293.8965432883595
2023-10-20,1334.218544467055
2023-10-23,1312.2634103499822
2023-10-24,1300.8676874041307
2023-10-25,1300.8510677417084
2023-10-26,1327.573256112279
2023-10-27,1396.31885340787
2023-10-30,1390.1345443171804
2023-10-31,1382.0696914935638
2023-11-01,1348.3639952991932
2023-11-02,1310.8463205675102
2023-11-03,1276.556449759811
2023-11-06,1267.2948636148728
2023-11-07,1240.399009561629
2023-11-08,1205.6578064387938
2023-11-09,1159.6245330284346
2023-11-10,1185.5016406367283
2023-11-13,1268.9768936143266
2023-11-14,1251.4809103073287
2023-11-15,1265.4388962533787
2023-11-16,1278.8868883973623
2023-11-17,1297.3066793852836
2023-11-20,1278.331020026257
2023-11-21,1275.1988603431791
2023-11-22,1294.6647605019743
2023-11-23,1291.9249810810668
2023-11-24,1290.4495110063028
2023-11-27,1273.533860112629
2023-11-28,1237.0692838652576
2023-11-29,1257.593245680429
2023-11-30,1260.8324756913041
2023-12-01,1234.7568203872388
2023-12-04,1223.3816226996341
2023-12-05,1208.5691942587246
2023-12-06,1230.1538805287453
2023-12-07,1217.70512103655
2023-12-08,1235.7169513231277
2023-12-11,1209.3943179181294
2023-12-12,1154.7185926704558
2023-12-13,1133.320738956694
2023-12-14,1201.0510532998371
2023-12-15,1229.4160051197891
2023-12-18,1255.654665366795
2023-12-19,1265.3592723987213
2023-12-20,1274.6515944559576
2023-12-21,1270.4714798178725
2023-12-22,1250.2839985628889
2023-12-25,1212.3501472263533
2023-12-26,1221.9928175712007
2023-12-27,1173.466724442198
2023-12-28,1188.2452940953021
2023-12-29,1162.3032715751751
2024-01-01,1188.9590663350273
2024-01-02,1155.4854400986183
2024-01-03,1119.650869434596
2024-01-04,1104.5417368564463
2024-01-05,1119.0995469735471
2024-01-08,1079.28848396733
2024-01-09,1058.5678491991384
2024-01-10,1083.6583411368383
2024-01-11,1098.676512054519
2024-01-12,1095.6370183095373
2024-01-15,1093.7927416684568
2024-01-16,1070.755915771799
2024-01-17,1107.3687196125102
2024-01-18,1083.1393701108386
2024-01-19,1076.536099001939
2024-01-22,1027.929364441223
2024-01-23,1052.2506364501294
2024-01-24,1038.7277617089053
2024-01-25,1059.2752705073367
2024-01-26,1073.379666664393
2024-01-29,1045.9924933572763
2024-01-30,1035.753916090456
2024-01-31,1070.123923541318
2024-02-01,1081.5601495500337
2024-02-02,1094.858323924724
2024-02-05,1084.238402023943
2024-02-06,1096.2699091212094
2024-02-07,1142.708326121717
2024-02-08,1102.2341698832417
2024-02-09,1105.5178418305445
2024-02-12,1072.8791553927106
2024-02-13,1087.9443573216595
2024-02-14,1064.5235223376985
2024-02-15,1082.8647168437667
2024-02-16,1099.37527793916
2024-02-19,1056.9246275346595
2024-02-20,1107.2911381846566
2024-02-21,1107.0856237042103
2024-02-22,1093.1074467665096
2024-02-23,1135.847840027028
2024-02-26,1164.4960322511922
2024-02-27,1193.6233396742064
2024-02-28,1167.9507089228032
2024-02-29,1130.7316256819663
2024-03-01,1051.6983694614753
2024-03-04,1053.849852309173
2024-03-05,1058.3255111309495
2024-03-06,1081.7243589772809
2024-03-07,1085.1108568700024
2024-03-08,1091.2881482854134
2024-03-11,1100.6179660420987
2024-03-12,1074.8286263280552
2024-03-13,1085.1605933476792
2024-03-14,1011.1351717042018
2024-03-15,1065.0737962831179
2024-03-18,1088.1930618956321
2024-03-19,1080.531553008846
2024-03-20,1097.4145288857728
2024-03-21,1101.5117230018698
2024-03-22,1114.0321881293887
2024-03-25,1129.9595824727467
2024-03-26,1144.7179540238778
2024-03-27,1244.7879543461663
2024-03-28,1315.1321475934237
2024-03-29,1266.3161083296322
2024-04-01,1312.9615854164438
2024-04-02,1337.0934638264675
2024-04-03,1309.8889347383947
2024-04-04,1299.9105906492887
2024-04-05,1284.373952579944
2024-04-08,1251.3038023019903
2024-04-09,1280.2114293403242
2024-04-10,1313.9857225154035
2024-04-11,1338.1763080749631
2024-04-12,1385.0124722105625
2024-04-15,1358.2704353930271
2024-04-16,1360.3093982121331
2024-04-17,1453.6687591168422
2024-04-18,1558.1970506155628
2024-04-19,1612.818479679615
2024-04-22,1662.4223001060868
2024-04-23,1634.2416405522345
2024-04-24,1599.61338805561
2024-04-25,1533.1713170976077
2024-04-26,1510.8422051056539
2024-04-29,1476.7176959421272
2024-04-30,1495.612808599875
2024-05-01,1506.0241497005302
2024-05-02,1568.4431639665925
2024-05-03,1603.3585307404499
2024-05-06,1553.8902724723087
2024-05-07,1519.7464770133722
2024-05-08,1522.7702023231066
2024-05-09,1523.9104583247208
2024-05-10,1487.7877800295416
2024-05-13,1454.8473849417596
2024-05-14,1445.2201111734528
2024-05-15,1466.8469666447443
2024-05-16,1448.9432948435149
2024-05-17,1493.842195487198
2024-05-20,1520.715245330457
2024-05-21,1498.5467844171067
2024-05-22,1512.062413450702
2024-05-23,1486.9678605107822
2024-05-24,1493.060490608093
2024-05-27,1511.5839488100735
2024-05-28,1531.5912612416525
2024-05-29,1543.1337216688314
2024-05-30,1597.1300921475931
2024-05-31,1559.7842670002506
2024-06-03,1550.8078170867104
2024-06-04,1536.72529428365
2024-06-05,1607.2372457201466
2024-06-06,1651.0870215905388
2024-06-07,1654.0691625025606
2024-06-10,1716.8397251959282
2024-06-11,1802.1352614979974
2024-06-12,1789.9465684233849
2024-06-13,1831.4371232363956
2024-06-14,1773.734923252642
2024-06-17,1749.9308657451102
2024-06-18,1807.1000549967086
2024-06-19,1868.8101057416122
2024-06-20,1882.9077903191342
2024-06-21,1887.2807188866648
2024-06-24,1923.6486408012338
2024-06-25,1916.0845161316415
2024-06-26,1907.9640439592008
2024-06-27,1860.6363951406365
2024-06-28,1935.923612860194
2024-07-01,1994.5214945325672
2024-07-02,1974.96471486916
2024-07-03,1956.7840709603365
2024-07-04,1919.5177090815648
2024-07-05,1937.8399084985826
2024-07-08,1932.5034251551758
2024-07-09,1912.1689875980787
2024-07-10,1819.4691688978028
2024-07-11,1770.3394273442457
2024-07-12,1763.1310061611732
2024-07-15,1784.7002099854142
2024-07-16,1743.2446536176783
2024-07-17,1652.401616991764
2024-07-18,1577.319730098364
2024-07-19,1554.1004194421864
2024-07-22,1532.2391233381982
2024-07-23,1527.1560949890472
2024-07-24,1497.5923097533948
2024-07-25,1429.168697247635
2024-07-26,1399.5877995536262
2024-07-29,1439.0945252496049
2024-07-30,1409.022385406608
2024-07-31,1418.3876990451997
2024-08-01,1449.9328689568724
2024-08-02,1474.1492645855974
2024-08-05,1507.947215392271
2024-08-06,1543.5855863655995
2024-08-07,1575.5627742178367
2024-08-08,1622.4972119786976
2024-08-09,1660.8616817124823
2024-08-12,1687.627938802718
2024-08-13,1808.873418357272
2024-08-14,1874.2363143867901
2024-08-15,1878.788807968237
2024-08-16,1894.0687355027824
2024-08-19,1895.592338915693
2024-08-20,1903.6823531437483
2024-08-21,1966.7731751434762
2024-08-22,2024.7366871121822
2024-08-23,1964.8933047308783
2024-08-26,1967.9754093037911
2024-08-27,1911.679555618036
2024-08-28,1934.6193083142662
2024-08-29,1962.8509238988986
2024-08-30,2022.5368748887954
2024-09-02,2033.2651172420865
2024-09-03,2023.5779982379381
2024-09-04,2061.8478734414816
2024-09-05,2058.0427799747063
2024-09-06,1982.5767863742974
2024-09-09,1977.3518724520834
2024-09-10,2035.1899639953392
2024-09-11,2112.231425686913
2024-09-12,2161.8676915868664
2024-09-13,2138.651172907615
2024-09-16,2208.670701356072
2024-09-17,2200.9750581123117
2024-09-18,2208.289739772662
2024-09-19,2159.5332724596065
2024-09-20,2117.0560832075507
2024-09-23,2030.9537804997512
2024-09-24,2055.665284511213
2024-09-25,2070.7159553981237
2024-09-26,2119.453381353988
2024-09-27,2057.0476213954526
2024-09-30,2023.032609759416
2024-10-01,1992.809294525032
2024-10-02,2003.184465759618
2024-10-03,2015.7209618351224
2024-10-04,2002.3782672652833
2024-10-07,1967.8672965156431
2024-10-08,1844.176421967022
2024-10-09,1785.329511849952
2024-10-10,1784.4978423915647
2024-10-11,1764.351126194633
2024-10-14,1834.0109630917734
2024-10-15,1820.03617482143
2024-10-16,1811.86877804035
2024-10-17,1842.8749370702615
2024-10-18,1788.4744858449408
2024-10-21,1793.7745780970288
2024-10-22,1833.5181993377514
2024-10-23,1731.3810716564585
2024-10-24,1706.006921157188
2024-10-25,1674.505096976584
2024-10-28,1635.500076555846
2024-10-29,1608.0142953226698
2024-10-30,1616.0849168809864
2024-10-31,1637.9965512199894
2024-11-01,1579.9424094306494
2024-11-04,1644.7813395621063
2024-11-05,1616.0421318397355
2024-11-06,1602.2335911649868
2024-11-07,1676.6363684191529
2024-11-08,1761.8937463145953
2024-11-11,1729.7480225059528
2024-11-12,1784.5928189896101
2024-11-13,1854.0642272412097
2024-11-14,1907.3884814604953
2024-11-15,1865.5190252170332
2024-11-18,1847.4128918994543
2024-11-19,1868.8182819751726
2024-11-20,1792.3526993902776
2024-11-21,1837.630722508101
2024-11-22,1895.7731015773966
2024-11-25,1870.240444926054
2024-11-26,1849.96732239944
2024-11-27,1802.0684663575144
2024-11-28,1766.5224286305738
2024-11-29,1788.4141209819718
2024-12-02,1831.2356105975723
2024-12-03,1820.687185056635
2024-12-04,1764.528591249312
2024-12-05,1792.7557772028615
2024-12-06,1809.6189309044669
2024-12-09,1820.30147893352
2024-12-10,1882.2941503174827
2024-12-11,1955.836859170528
2024-12-12,1980.5624987958965
2024-12-13,1989.2537592007184
2024-12-16,1916.7296010972905
2024-12-17,1849.6027293229101
2024-12-18,1895.467873111681
2024-12-19,1899.5062063786447
2024-12-20,1921.1938509000197
2024-12-23,2035.9065941754686
2024-12-24,2004.5781751214113
2024-12-25,1944.7635455520024
2024-12-26,1975.2367103899114
2024-12-27,2105.595886942383
2024-12-30,2080.3211885856085
2024-12-31,2021.9688295876715
