Date,SBUX
2023-07-31,150.0565038330318
2023-08-01,153.98830445144858
2023-08-02,156.82522353567083
2023-08-03,158.65486368704828
2023-08-04,159.59990792643833
2023-08-07,160.21951661502405
2023-08-08,159.76432703040763
2023-08-09,165.3548196138633
2023-08-10,164.59256048991372
2023-08-11,166.43557674057257
2023-08-14,162.94390523872102
2023-08-15,167.26941808500803
2023-08-16,169.15999945926023
2023-08-17,165.89287200096902
2023-08-18,154.50416270839375
2023-08-21,155.0389273110336
2023-08-22,155.59487496742827
2023-08-23,156.83629272225906
2023-08-24,150.8356958661426
2023-08-25,155.02901872905656
2023-08-28,156.6250815951773
2023-08-29,157.0331765351253
2023-08-30,163.0789577736057
2023-08-31,161.00628246713063
2023-09-01,159.72262453235444
2023-09-04,160.90609373141604
2023-09-05,164.44796562069936
2023-09-06,164.4470589924978
2023-09-07,167.18712355259782
2023-09-08,159.70847329010755
2023-09-11,152.6797523368002
2023-09-12,153.0627762134204
2023-09-13,149.79550290969195
2023-09-14,151.29701917127935
2023-09-15,151.04256346972127
2023-09-18,154.21477585588272
2023-09-19,153.94360183339492
2023-09-20,156.68573952093556
2023-09-21,155.25354695733367
2023-09-22,149.74749115528107
2023-09-25,146.01541547120172
2023-09-26,144.66021380699632
2023-09-27,151.162010497446
2023-09-28,152.64693567612758
2023-09-29,151.79833173616254
2023-10-02,150.32991883923182
2023-10-03,149.08701755763656
2023-10-04,150.24882816154232
2023-10-05,154.95976860827844
2023-10-06,155.4824118427943
2023-10-09,161.39981713538768
2023-10-10,155.8425167692206
2023-10-11,152.92614708796373
2023-10-12,145.98979077188355
2023-10-13,145.88633389523304
2023-10-16,145.04640137833067
2023-10-17,141.97840932892416
2023-10-18,146.396383689175
2023-10-19,145.46443517256324
2023-10-20,145.22588760568925
2023-10-23,142.80965219167837
2023-10-24,148.44760019730242
2023-10-25,147.92561560609406
2023-10-26,146.18034282884682
2023-10-27,145.70078540630655
2023-10-30,147.88830899077323
2023-10-31,144.61475107739682
2023-11-01,146.51978624961112
2023-11-02,142.6906835135441
2023-11-03,142.90143873694592
2023-11-06,142.8535633066595
2023-11-07,146.38045956369
2023-11-08,141.93599124281585
2023-11-09,141.63178030109023
2023-11-10,144.03364126660082
2023-11-13,146.57405197657994
2023-11-14,143.8554232733227
2023-11-15,145.25755109206955
2023-11-16,143.650507419206
2023-11-17,147.09021923276853
2023-11-20,148.9901995290179
2023-11-21,150.60457417933875
2023-11-22,151.66949476535333
2023-11-23,140.97614863198956
2023-11-24,137.5501655943528
2023-11-27,140.18749764719965
2023-11-28,137.19240835394945
2023-11-29,134.6189865689106
2023-11-30,137.2596782146444
2023-12-01,131.78384743785588
2023-12-04,133.86974308391765
2023-12-05,139.5525223501782
2023-12-06,138.6768332927936
2023-12-07,139.12106683415888
2023-12-08,145.01835294324405
2023-12-11,147.61825686010744
2023-12-12,141.79119971186665
2023-12-13,140.0227020413545
2023-12-14,143.0549999759473
2023-12-15,145.01598858035712
2023-12-18,147.4717040984569
2023-12-19,153.81313737048274
2023-12-20,149.12261025113605
2023-12-21,146.085439018007
2023-12-22,139.74190759337256
2023-12-25,137.85425395675506
2023-12-26,145.23499847975233
2023-12-27,146.94766236451937
2023-12-28,147.84670656015598
2023-12-29,142.02049750284468
2024-01-01,137.93628701877674
2024-01-02,133.5004432484636
2024-01-03,128.51206157778498
2024-01-04,129.78677587312347
2024-01-05,132.5105555472683
2024-01-08,131.79060268726946
2024-01-09,127.72047664353092
2024-01-10,128.78069640418065
2024-01-11,130.88161479193653
2024-01-12,132.96707982631307
2024-01-15,133.0825952596522
2024-01-16,130.71867109320425
2024-01-17,128.473357306544
2024-01-18,129.80581558592772
2024-01-19,123.1794327555125
2024-01-22,121.17178325585759
2024-01-23,119.52425885094911
2024-01-24,118.1225917043594
2024-01-25,117.61659408055736
2024-01-26,121.1995144738072
2024-01-29,125.71732433208064
2024-01-30,130.49329245028272
2024-01-31,130.36196933673548
2024-02-01,130.56640634806627
2024-02-02,132.00732856434243
2024-02-05,129.74803794063163
2024-02-06,129.5420374803575
2024-02-07,129.41602086842687
2024-02-08,134.595443305807
2024-02-09,138.73117711410237
2024-02-12,135.27236978290938
2024-02-13,137.7209926627518
2024-02-14,142.79527186814093
2024-02-15,143.9826844127376
2024-02-16,145.32214868382448
2024-02-19,144.30353699314526
2024-02-20,142.1948562312723
2024-02-21,139.5692610999921
2024-02-22,134.67345191241034
2024-02-23,135.91515915069382
2024-02-26,136.97119399793462
2024-02-27,140.1005820111873
2024-02-28,142.5712490018609
2024-02-29,143.1561389871063
2024-03-01,146.25699237970883
2024-03-04,148.91956510573306
2024-03-05,154.3643426892888
2024-03-06,152.49327404624105
2024-03-07,148.74054509656986
2024-03-08,148.9647089445523
2024-03-11,147.69529830558096
2024-03-12,144.59873109494708
2024-03-13,149.46461324595774
2024-03-14,148.16268808616204
2024-03-15,156.51170128755214
2024-03-18,151.17605862386807
2024-03-19,149.222324329217
2024-03-20,146.12355271901123
2024-03-21,148.1292216390264
2024-03-22,145.3893674275728
2024-03-25,139.31074382951428
2024-03-26,138.97196272895738
2024-03-27,135.9150426584634
2024-03-28,138.18860264766752
2024-03-29,140.48199699932223
2024-04-01,139.69757651273292
2024-04-02,136.1255206077632
2024-04-03,135.52882045554279
2024-04-04,139.96561941904568
2024-04-05,140.6960992468765
2024-04-08,147.47674929371902
2024-04-09,145.45139685220045
2024-04-10,145.99706119500286
2024-04-11,146.72112786474696
2024-04-12,146.02148262042218
2024-04-15,145.75317200289518
2024-04-16,144.8351148425822
2024-04-17,139.22963649915548
2024-04-18,143.93469049607813
2024-04-19,147.58942351238792
2024-04-22,147.00120974181877
2024-04-23,147.64415911472778
2024-04-24,144.16062260924383
2024-04-25,149.19230737154098
2024-04-26,147.62188357748497
2024-04-29,149.67719927524558
2024-04-30,155.19701677104348
2024-05-01,153.21443026819878
2024-05-02,151.70865835600097
2024-05-03,150.6465867516437
2024-05-06,151.14552485887617
2024-05-07,156.4756982791437
2024-05-08,152.76868967885622
2024-05-09,151.32862339504476
2024-05-10,149.44839266951834
2024-05-13,150.02358140620402
2024-05-14,149.96396361033376
2024-05-15,154.7633478878913
2024-05-16,150.44305285404096
2024-05-17,150.1351256134355
2024-05-20,157.71848861604963
2024-05-21,164.2138094486437
2024-05-22,164.608322150766
2024-05-23,164.98323888380384
2024-05-24,168.00327196622257
2024-05-27,162.21455058843026
2024-05-28,162.88039679322574
2024-05-29,165.34794744549288
2024-05-30,163.5948982465753
2024-05-31,162.87656979034773
2024-06-03,163.42991753980394
2024-06-04,171.26572335163985
2024-06-05,172.0044403329233
2024-06-06,172.0411609757466
2024-06-07,177.13108837962542
2024-06-10,171.7489840913523
2024-06-11,168.44508050443943
2024-06-12,168.55898082664694
2024-06-13,164.31823535456803
2024-06-14,162.65944837794447
2024-06-17,169.19193724621132
2024-06-18,171.46943239895467
2024-06-19,171.61007168945778
2024-06-20,168.8552429597559
2024-06-21,164.18747335164332
2024-06-24,164.01013744311894
2024-06-25,160.73941515535915
2024-06-26,159.99305163520677
2024-06-27,163.6925120253742
2024-06-28,163.5129730727489
2024-07-01,166.49318129914855
2024-07-02,169.51961618445995
2024-07-03,162.60924929903481
2024-07-04,163.1652396461897
2024-07-05,166.62285312687413
2024-07-08,168.28888413212357
2024-07-09,170.27939477098974
2024-07-10,166.6748540179104
2024-07-11,160.65889185999086
2024-07-12,164.746221436716
2024-07-15,156.89536659434006
2024-07-16,163.55258482738435
2024-07-17,164.43024439324705
2024-07-18,163.6511728188151
2024-07-19,164.33332544516495
2024-07-22,158.16836648463413
2024-07-23,155.1123773188153
2024-07-24,152.72603272020004
2024-07-25,158.69468059968563
2024-07-26,154.16369715821173
2024-07-29,159.94649450733175
2024-07-30,153.7086070208096
2024-07-31,150.9781466826448
2024-08-01,148.14567914509755
2024-08-02,146.24448562405988
2024-08-05,143.1145842061392
2024-08-06,138.77821967992338
2024-08-07,139.29045506355314
2024-08-08,144.27694631116958
2024-08-09,147.3271848367495
2024-08-12,147.70242847286468
2024-08-13,150.54767223471026
2024-08-14,150.34318013864572
2024-08-15,151.14037839660998
2024-08-16,146.9429402161335
2024-08-19,149.71668992931848
2024-08-20,145.17536949735168
2024-08-21,147.2282501025786
2024-08-22,137.27335560772934
2024-08-23,142.17049915560776
2024-08-26,146.9077448810958
2024-08-27,153.56419017986917
2024-08-28,153.36970216775498
2024-08-29,156.0585775867102
2024-08-30,160.7665261597057
2024-09-02,162.25268472582817
2024-09-03,157.40449865954207
2024-09-04,157.79938560569013
2024-09-05,159.72742393517277
2024-09-06,156.92180343795556
2024-09-09,152.90780048480477
2024-09-10,149.280864573793
2024-09-11,144.00246502453766
2024-09-12,142.8354435339303
2024-09-13,144.99621771955626
2024-09-16,148.56778772349656
2024-09-17,145.69218689178274
2024-09-18,142.5671466031417
2024-09-19,145.35760303209216
2024-09-20,144.08983580348342
2024-09-23,148.1213929888184
2024-09-24,157.05106949298448
2024-09-25,158.45668532491138
2024-09-26,160.79457797873994
2024-09-27,167.98721986093636
2024-09-30,175.12250255969002
2024-10-01,174.13850063141123
2024-10-02,176.63170147136393
2024-10-03,179.36648206697262
2024-10-04,182.74941319155383
2024-10-07,181.08553679358906
2024-10-08,188.94581480724807
2024-10-09,190.01650315515775
2024-10-10,183.45417980904716
2024-10-11,191.7661455762806
2024-10-14,193.76212016856152
2024-10-15,182.54569736760087
2024-10-16,181.5599524798215
2024-10-17,182.97688198940565
2024-10-18,178.9534853918689
2024-10-21,172.2719559900519
2024-10-22,176.2401794892729
2024-10-23,173.4798165173674
2024-10-24,175.04936855590978
2024-10-25,175.27128887930743
2024-10-28,174.80516690356157
2024-10-29,178.7214629068876
2024-10-30,177.77118755088364
2024-10-31,179.08031366342163
2024-11-01,185.31383173146867
2024-11-04,189.25760232249573
2024-11-05,188.40267332123727
2024-11-06,186.85726396247162
2024-11-07,174.8333253059513
2024-11-08,174.16705451491708
2024-11-11,178.50127960507663
2024-11-12,181.96853450857645
2024-11-13,181.32419927882177
2024-11-14,186.22612026223288
2024-11-15,185.55154483204916
2024-11-18,184.2101831887241
2024-11-19,176.41278976196787
2024-11-20,176.4666131071738
2024-11-21,178.92953480758453
2024-11-22,182.24115507737574
2024-11-25,187.77441124165375
2024-11-26,179.68714338773964
2024-11-27,179.4721008591553
2024-11-28,179.555302214327
2024-11-29,177.9733245007739
2024-12-02,180.22110706579963
2024-12-03,189.71731902541705
2024-12-04,197.80895670866423
2024-12-05,196.9868175838077
2024-12-06,192.93587560895116
2024-12-09,198.4803273586053
2024-12-10,215.15286456191583
2024-12-11,219.91338330013193
2024-12-12,207.98744391814108
2024-12-13,208.72595423877027
2024-12-16,213.9274413727001
2024-12-17,219.5146813478392
2024-12-18,214.45999371594158
2024-12-19,215.4999375325344
2024-12-20,215.40885410584622
2024-12-23,223.8185578220469
2024-12-24,220.3421499967966
2024-12-25,218.97165788134052
2024-12-26,214.35532032289495
2024-12-27,214.7362324078283
2024-12-30,212.4042476648075
2024-12-31,211.7954699272325
