Date,SRE
2023-08-04,351.51944938339415
2023-08-07,354.71372414879283
2023-08-08,367.5014726044063
2023-08-09,375.7994403948408
2023-08-10,376.41576973646346
2023-08-11,380.57591391181893
2023-08-14,374.48543584817816
2023-08-15,374.6914304105223
2023-08-16,378.1913708159331
2023-08-17,383.379177361876
2023-08-18,387.38317488812766
2023-08-21,383.9863656040833
2023-08-22,380.6866213410905
2023-08-23,385.08583034011997
2023-08-24,392.29624371829635
2023-08-25,387.4397302850067
2023-08-28,386.6561577108451
2023-08-29,378.41145631139966
2023-08-30,380.6123489623971
2023-08-31,375.8117018742754
2023-09-01,373.28810214006404
2023-09-04,375.6099825155191
2023-09-05,379.228576822421
2023-09-06,380.44182756389716
2023-09-07,384.8807081921674
2023-09-08,373.16570942793567
2023-09-11,365.84071765266054
2023-09-12,365.075832006258
2023-09-13,366.9476470035111
2023-09-14,371.0639419922165
2023-09-15,378.966505720322
2023-09-18,370.08031427539277
2023-09-19,365.39688414020196
2023-09-20,361.494148752053
2023-09-21,361.597320264789
2023-09-22,363.52093943956277
2023-09-25,370.94055628806746
2023-09-26,369.5286801850355
2023-09-27,378.5521073987488
2023-09-28,370.346935642618
2023-09-29,372.57251641005405
2023-10-02,370.6350182476517
2023-10-03,361.319017712379
2023-10-04,358.2251984495492
2023-10-05,356.12171099025664
2023-10-06,361.3489516999341
2023-10-09,367.5283584074492
2023-10-10,365.3017427000114
2023-10-11,363.1492302433283
2023-10-12,362.0409349841819
2023-10-13,360.2371508439273
2023-10-16,354.77018249473633
2023-10-17,349.84052421575075
2023-10-18,362.2897479091184
2023-10-19,360.451158449558
2023-10-20,353.72901293244496
2023-10-23,352.4152642856943
2023-10-24,365.01846964813905
2023-10-25,366.11272197405685
2023-10-26,353.71306151465933
2023-10-27,359.8998864381165
2023-10-30,352.89235351671067
2023-10-31,346.85788081557274
2023-11-01,347.22449202922746
2023-11-02,352.5532634718678
2023-11-03,353.9489883057136
2023-11-06,360.77712067997413
2023-11-07,365.9825780464002
2023-11-08,368.4014764327672
2023-11-09,374.61145544907635
2023-11-10,374.32875866248344
2023-11-13,369.5584313539734
2023-11-14,370.5283565178252
2023-11-15,360.7030846083432
2023-11-16,364.7860288120191
2023-11-17,363.6009582832563
2023-11-20,361.9426884321468
2023-11-21,361.1539313097108
2023-11-22,355.9637591154721
2023-11-23,350.7170523188297
2023-11-24,372.7165717158693
2023-11-27,372.9994423200475
2023-11-28,372.0494844215698
2023-11-29,375.1363984689501
2023-11-30,369.8006627733964
2023-12-01,369.33244178995477
2023-12-04,363.60576112131645
2023-12-05,372.50734587314554
2023-12-06,370.5950698283167
2023-12-07,371.5183768937277
2023-12-08,359.0185929741411
2023-12-11,364.65090489541257
2023-12-12,366.5314376573835
2023-12-13,361.8238978200441
2023-12-14,361.04339545405776
2023-12-15,348.5366345428677
2023-12-18,339.7652839482617
2023-12-19,335.49412031106993
2023-12-20,337.5909595372949
2023-12-21,343.7468375816533
2023-12-22,349.91214386585204
2023-12-25,351.40216299004396
2023-12-26,341.6700876208677
2023-12-27,339.7499823588002
2023-12-28,325.6822384313839
2023-12-29,324.25739256354603
2024-01-01,316.25138477956256
2024-01-02,316.3814947645717
2024-01-03,315.18126234153044
2024-01-04,320.24790799238184
2024-01-05,326.3997207406424
2024-01-08,320.031923675525
2024-01-09,321.7434291549366
2024-01-10,314.40104449671946
2024-01-11,318.58500415542386
2024-01-12,317.7213666291883
2024-01-15,316.9042940287075
2024-01-16,308.9146160332208
2024-01-17,298.78959887784896
2024-01-18,302.7646058245775
2024-01-19,301.5294466476491
2024-01-22,300.2268357603026
2024-01-23,300.8708303066659
2024-01-24,301.1006761991318
2024-01-25,299.5542393935734
2024-01-26,304.4425139857712
2024-01-29,304.9386636605936
2024-01-30,306.6988671559808
2024-01-31,295.7895678536382
2024-02-01,295.1811451594732
2024-02-02,287.01582341355896
2024-02-05,286.1371189671068
2024-02-06,285.80455685642653
2024-02-07,275.6732275867813
2024-02-08,274.3861519102954
2024-02-09,276.7575570707506
2024-02-12,278.0886802468521
2024-02-13,273.87211582114634
2024-02-14,278.30189119401655
2024-02-15,277.84705162125726
2024-02-16,274.1931809394504
2024-02-19,271.3932739146932
2024-02-20,276.18290656701885
2024-02-21,276.6752904577633
2024-02-22,275.99240467057024
2024-02-23,269.1728792028123
2024-02-26,266.22365644086807
2024-02-27,271.4558550845079
2024-02-28,264.4919316766879
2024-02-29,262.93579572902337
2024-03-01,262.5951525445855
2024-03-04,264.7691347589984
2024-03-05,259.48379271803265
2024-03-06,259.403595808975
2024-03-07,259.563547086476
2024-03-08,262.9750054828739
2024-03-11,264.57860630103795
2024-03-12,263.2821220495306
2024-03-13,269.4665094373297
2024-03-14,274.6756137640312
2024-03-15,281.1701729919807
2024-03-18,283.2653888010835
2024-03-19,286.3652110685819
2024-03-20,284.2971453331798
2024-03-21,279.4514117081574
2024-03-22,277.4069326065267
2024-03-25,278.77879742947493
2024-03-26,281.424146174777
2024-03-27,278.76085907993485
2024-03-28,275.1221724032696
2024-03-29,277.0635027937701
2024-04-01,276.11987329816014
2024-04-02,268.00038010004255
2024-04-03,265.96380647413577
2024-04-04,268.8517342983725
2024-04-05,271.4697268930627
2024-04-08,265.54096397094975
2024-04-09,263.72188320472895
2024-04-10,271.8616659357778
2024-04-11,274.38697974311765
2024-04-12,271.9278772363534
2024-04-15,275.03368788605246
2024-04-16,264.3293530559172
2024-04-17,263.825374996729
2024-04-18,259.0220432526865
2024-04-19,255.22216603352044
2024-04-22,259.368090608295
2024-04-23,261.10994810835064
2024-04-24,267.93991662519977
2024-04-25,260.8352340567489
2024-04-26,267.600121751381
2024-04-29,270.6697908515363
2024-04-30,270.77538151512715
2024-05-01,269.5540694318292
2024-05-02,266.84167474390244
2024-05-03,266.97380212010904
2024-05-06,264.1876765468177
2024-05-07,255.24900426335026
2024-05-08,252.7723838543158
2024-05-09,247.3046619488154
2024-05-10,241.44206314220887
2024-05-13,242.9365701722378
2024-05-14,242.90284642072461
2024-05-15,239.49386578868825
2024-05-16,236.85058049964078
2024-05-17,238.97718526973918
2024-05-20,244.2022455643171
2024-05-21,240.23919644380004
2024-05-22,236.57677341668537
2024-05-23,240.09044797346343
2024-05-24,236.49909672933256
2024-05-27,241.713924837877
2024-05-28,243.01936429267104
2024-05-29,249.0174791185099
2024-05-30,242.3670990744633
2024-05-31,247.4222034298318
2024-06-03,245.51992019525161
2024-06-04,245.88462271365265
2024-06-05,255.39803282393268
2024-06-06,256.8819104984337
2024-06-07,258.93740431791275
2024-06-10,255.48560774239374
2024-06-11,253.00216774903427
2024-06-12,252.18655038489794
2024-06-13,252.35089188421338
2024-06-14,256.2864519663535
2024-06-17,261.4345928352778
2024-06-18,256.2544073650357
2024-06-19,250.75287712896713
2024-06-20,253.59157999649508
2024-06-21,248.96185611464705
2024-06-24,257.4833731557162
2024-06-25,258.916343466903
2024-06-26,257.2022009106732
2024-06-27,254.50482898463218
2024-06-28,249.29277021366676
2024-07-01,243.11434107069147
2024-07-02,240.1517631844827
2024-07-03,236.48077647396778
2024-07-04,242.0572238967077
2024-07-05,242.30196322214894
2024-07-08,241.49474523734497
2024-07-09,239.94323676891764
2024-07-10,239.94118753620236
2024-07-11,238.918184279748
2024-07-12,231.1058501766111
2024-07-15,227.13035087834766
2024-07-16,227.9362544616445
2024-07-17,234.0845002604055
2024-07-18,240.73731920364685
2024-07-19,236.91603420946367
2024-07-22,243.3590878254226
2024-07-23,238.96511672478545
2024-07-24,236.12860164005318
2024-07-25,240.16363619257328
2024-07-26,240.66967645074627
2024-07-29,252.06288958256454
2024-07-30,251.89626908970374
2024-07-31,253.31788906932888
2024-08-01,253.53831818321675
2024-08-02,257.8078782876394
2024-08-05,260.7921913772226
2024-08-06,263.88976475214406
2024-08-07,265.1245763575351
2024-08-08,268.97554430745606
2024-08-09,272.00358072741665
2024-08-12,265.1778937129338
2024-08-13,273.6080507458356
2024-08-14,271.2771229424596
2024-08-15,274.1219814784772
2024-08-16,273.49994749144406
2024-08-19,276.28497273224156
2024-08-20,276.9310894138323
2024-08-21,275.7215401232226
2024-08-22,277.0569712713769
2024-08-23,273.9303187648346
2024-08-26,271.4537692826412
2024-08-27,269.1720830124943
2024-08-28,272.6860119949626
2024-08-29,281.22016364028036
2024-08-30,283.18970502868694
2024-09-02,289.03156548583326
2024-09-03,292.94739998370346
2024-09-04,291.9711138096433
2024-09-05,290.6099584102917
2024-09-06,290.6912201978292
2024-09-09,294.77168636546224
2024-09-10,292.97666184886305
2024-09-11,294.1077457692678
2024-09-12,296.7921210408718
2024-09-13,292.6145750131622
2024-09-16,294.63287745069687
2024-09-17,288.3754938252607
2024-09-18,290.52704221435107
2024-09-19,288.3108447715244
2024-09-20,285.49378141429565
2024-09-23,291.47579836051665
2024-09-24,288.04615125544245
2024-09-25,291.76590993211045
2024-09-26,292.0993025807566
2024-09-27,294.72041571303436
2024-09-30,302.8751036616758
2024-10-01,297.2705218512817
2024-10-02,299.46052356466583
2024-10-03,292.7942779826121
2024-10-04,294.32489056757447
2024-10-07,292.43926665405513
2024-10-08,295.7037828814092
2024-10-09,299.5577720587102
2024-10-10,306.88750632292965
2024-10-11,311.3814787428044
2024-10-14,312.72456883930096
2024-10-15,306.26909772503694
2024-10-16,300.54752260072144
2024-10-17,299.249670256937
2024-10-18,292.82684042783217
2024-10-21,288.36683036593763
2024-10-22,277.57210543639223
2024-10-23,280.0785683418255
2024-10-24,285.4778107555714
2024-10-25,275.0685522332239
2024-10-28,271.82955832176066
2024-10-29,273.8698521905407
2024-10-30,284.10601278882655
2024-10-31,281.1878924619451
2024-11-01,278.1608944821968
2024-11-04,280.4447979490005
2024-11-05,279.99872076853916
2024-11-06,279.3766745165725
2024-11-07,281.4547580068304
2024-11-08,281.2249761097689
2024-11-11,274.32961809689556
2024-11-12,267.40309096295465
2024-11-13,264.7008242013371
2024-11-14,269.2834743839259
2024-11-15,264.14662270648404
2024-11-18,266.10545814075624
2024-11-19,262.1970931801169
2024-11-20,265.1489843644746
2024-11-21,264.0595350390257
2024-11-22,258.0129807840452
2024-11-25,254.41360279814782
2024-11-26,255.66287259937343
2024-11-27,249.49289474188885
2024-11-28,243.90233365858128
2024-11-29,242.7257000518911
2024-12-02,246.87977910848358
2024-12-03,244.20524412005386
2024-12-04,242.9935592673009
2024-12-05,244.4158277104304
2024-12-06,246.11236191045265
2024-12-09,244.950292363824
2024-12-10,239.8655265096024
2024-12-11,243.2348571300494
2024-12-12,247.41661380385156
2024-12-13,240.86854072011576
2024-12-16,247.01704250800532
2024-12-17,253.61438493523409
2024-12-18,258.0822830452835
2024-12-19,265.1311433645558
2024-12-20,268.8928857716028
2024-12-23,267.7523815872782
2024-12-24,267.49494928650944
2024-12-25,268.47258640818103
2024-12-26,265.66209547349814
2024-12-27,273.25952432101434
2024-12-30,271.1200353079818
2024-12-31,264.4915079522988
