Date,INTU
2023-08-03,365.18603914977757
2023-08-04,357.6622379650146
2023-08-07,351.06190651607864
2023-08-08,352.1229112674835
2023-08-09,354.4654788883447
2023-08-10,363.6064573197714
2023-08-11,362.12502316421677
2023-08-14,358.1234399650601
2023-08-15,360.02983546012206
2023-08-16,356.3838323969671
2023-08-17,349.92964898471143
2023-08-18,349.14172035767285
2023-08-21,345.52543623395576
2023-08-22,346.6220285106396
2023-08-23,343.93223343114704
2023-08-24,347.3401714821681
2023-08-25,352.7152181159907
2023-08-28,351.64893264257984
2023-08-29,344.1605973947784
2023-08-30,338.61951584380813
2023-08-31,342.9164831558689
2023-09-01,345.7193003189546
2023-09-04,349.77727608084996
2023-09-05,349.9108124176989
2023-09-06,353.916477229083
2023-09-07,355.93737722465715
2023-09-08,363.68038179108237
2023-09-11,367.1353943964713
2023-09-12,370.04151314508573
2023-09-13,372.08430413662614
2023-09-14,366.93189562331247
2023-09-15,363.3253125768525
2023-09-18,366.84227591551905
2023-09-19,367.66541071329596
2023-09-20,368.7546754246544
2023-09-21,369.3994617545658
2023-09-22,367.46009985063466
2023-09-25,369.4083068395889
2023-09-26,367.6513814361425
2023-09-27,368.474687362502
2023-09-28,361.11286579922495
2023-09-29,363.8234857961712
2023-10-02,364.0481881352497
2023-10-03,362.4391710133854
2023-10-04,365.1387180089564
2023-10-05,366.3524106184996
2023-10-06,363.07707763349526
2023-10-09,360.16362178755344
2023-10-10,359.4909692032105
2023-10-11,370.09218926878947
2023-10-12,367.8624580451071
2023-10-13,371.35514341569376
2023-10-16,370.7564768101815
2023-10-17,368.0111033131524
2023-10-18,366.241564949517
2023-10-19,362.867779141578
2023-10-20,360.4706547373087
2023-10-23,360.22097367559945
2023-10-24,359.04518555614214
2023-10-25,358.38790436614767
2023-10-26,363.7463858524119
2023-10-27,371.7718043870585
2023-10-30,375.83720745352986
2023-10-31,371.14439325506333
2023-11-01,365.55080627289425
2023-11-02,377.82914381860496
2023-11-03,373.8120431190276
2023-11-06,376.17781893552416
2023-11-07,378.0273090743067
2023-11-08,372.5160231697824
2023-11-09,371.5662069358937
2023-11-10,372.8719028941282
2023-11-13,370.84837707700825
2023-11-14,365.560840276563
2023-11-15,360.22270404123594
2023-11-16,360.44078670172513
2023-11-17,363.06527008481856
2023-11-20,360.1241285999082
2023-11-21,363.8762833428759
2023-11-22,366.94159994929515
2023-11-23,379.81297552695696
2023-11-24,383.1620235097778
2023-11-27,373.0903179866134
2023-11-28,368.9469074528796
2023-11-29,372.6827179004577
2023-11-30,375.147652690417
2023-12-01,367.5524624672283
2023-12-04,367.9136395271819
2023-12-05,372.7500657230553
2023-12-06,382.61004021083113
2023-12-07,387.37722431028055
2023-12-08,384.51602078137535
2023-12-11,386.6128216408204
2023-12-12,384.2756963536572
2023-12-13,367.446842645069
2023-12-14,365.49833379030326
2023-12-15,370.11715996723257
2023-12-18,367.59038442181793
2023-12-19,370.8797718956718
2023-12-20,369.3584250022851
2023-12-21,363.15420569044016
2023-12-22,360.50395808398827
2023-12-25,358.70929693326104
2023-12-26,361.0111094966033
2023-12-27,371.8516162742787
2023-12-28,368.9262354920459
2023-12-29,368.78153008455416
2024-01-01,370.4147491714871
2024-01-02,370.4343981621582
2024-01-03,371.10336965350547
2024-01-04,368.8690308803412
2024-01-05,363.8185556831566
2024-01-08,362.0207574271664
2024-01-09,360.5881125342938
2024-01-10,349.38581845586134
2024-01-11,343.7738686465558
2024-01-12,345.4969025022265
2024-01-15,343.63782938967444
2024-01-16,338.51219491721014
2024-01-17,340.8075028714491
2024-01-18,340.7115587145358
2024-01-19,346.1517125148918
2024-01-22,343.78253430921023
2024-01-23,339.6176992815669
2024-01-24,344.628752674444
2024-01-25,340.51696182827794
2024-01-26,350.4071325353828
2024-01-29,348.22945519440793
2024-01-30,342.4914013521984
2024-01-31,344.8549131978514
2024-02-01,343.89762823287464
2024-02-02,354.2481301741947
2024-02-05,344.63470268608796
2024-02-06,339.74238462573857
2024-02-07,343.61772997821225
2024-02-08,339.56123319166625
2024-02-09,335.9922238240567
2024-02-12,338.1914706053813
2024-02-13,337.03780066463816
2024-02-14,330.234458381421
2024-02-15,334.0904013824335
2024-02-16,341.25032135673035
2024-02-19,338.3702987633002
2024-02-20,337.98879403324213
2024-02-21,336.10050591103663
2024-02-22,340.5187627199628
2024-02-23,334.43034769746885
2024-02-26,332.24290299069196
2024-02-27,331.7095862189116
2024-02-28,333.82823493658697
2024-02-29,327.6786111391322
2024-03-01,330.11624655267883
2024-03-04,327.0167132903198
2024-03-05,328.693409532855
2024-03-06,328.8856584032085
2024-03-07,330.17994666304406
2024-03-08,321.5330146287224
2024-03-11,317.7020345717225
2024-03-12,317.2385971320187
2024-03-13,315.7192050364602
2024-03-14,324.32756101520476
2024-03-15,321.4546348053234
2024-03-18,319.0351015475072
2024-03-19,319.2557519733194
2024-03-20,316.1090127174842
2024-03-21,314.1457079074999
2024-03-22,311.99867213861955
2024-03-25,310.05806168303167
2024-03-26,307.69184980851713
2024-03-27,300.16754170010927
2024-03-28,296.47075567294854
2024-03-29,291.48428756921516
2024-04-01,293.9906196978137
2024-04-02,296.61569472184783
2024-04-03,291.04729671570396
2024-04-04,296.8338712525065
2024-04-05,290.86018127514143
2024-04-08,289.4018228757257
2024-04-09,285.19791082590297
2024-04-10,283.26934034083274
2024-04-11,276.5080313448943
2024-04-12,276.17706193959833
2024-04-15,275.83545702468183
2024-04-16,277.0027107963078
2024-04-17,273.8562323662665
2024-04-18,276.32333499138457
2024-04-19,277.5056017557425
2024-04-22,270.96404613865667
2024-04-23,264.51481797403926
2024-04-24,262.28553449451334
2024-04-25,257.73301197439315
2024-04-26,257.11037709416297
2024-04-29,256.83614595414105
2024-04-30,256.79666374075487
2024-05-01,252.62304980844397
2024-05-02,248.7997539853951
2024-05-03,251.66885634432091
2024-05-06,250.34423127488913
2024-05-07,250.58803012602118
2024-05-08,249.80091647769663
2024-05-09,247.55057711218754
2024-05-10,249.26988203286547
2024-05-13,247.91657019960746
2024-05-14,248.5398580459313
2024-05-15,243.77124536124757
2024-05-16,245.9178279888386
2024-05-17,246.24646809776272
2024-05-20,247.41915251137192
2024-05-21,241.42459519746885
2024-05-22,244.08293367189128
2024-05-23,246.65077895127064
2024-05-24,247.55608120215834
2024-05-27,246.56195825376656
2024-05-28,245.16989902913303
2024-05-29,247.57466123089495
2024-05-30,250.25059615747796
2024-05-31,256.458045070883
2024-06-03,256.93389774481494
2024-06-04,262.37739052038097
2024-06-05,259.3578465397515
2024-06-06,258.2837619121931
2024-06-07,255.93360888115436
2024-06-10,258.38102653365905
2024-06-11,255.90315861407032
2024-06-12,255.1381292776059
2024-06-13,254.1183494241553
2024-06-14,254.8798880610616
2024-06-17,251.4562839546341
2024-06-18,253.3829926662356
2024-06-19,250.7392217783548
2024-06-20,252.97753439269852
2024-06-21,254.22783738128504
2024-06-24,254.56699188293035
2024-06-25,255.26319848064765
2024-06-26,251.97855847943217
2024-06-27,253.74112432336042
2024-06-28,249.0254302733525
2024-07-01,248.1156654330132
2024-07-02,249.4776350839081
2024-07-03,249.39510231202573
2024-07-04,251.17995491909136
2024-07-05,254.7490994214336
2024-07-08,253.74550093041847
2024-07-09,258.27264762157984
2024-07-10,260.7765669333519
2024-07-11,255.42462654475938
2024-07-12,250.44045205769547
2024-07-15,255.12889095876304
2024-07-16,247.04311496701402
2024-07-17,247.77523096466766
2024-07-18,251.63835212235796
2024-07-19,253.48258562882197
2024-07-22,252.40118088228263
2024-07-23,254.5145511540564
2024-07-24,256.40963683587836
2024-07-25,258.8195760245756
2024-07-26,255.81440006089423
2024-07-29,258.880290734467
2024-07-30,256.2083504278149
2024-07-31,261.69119097155925
2024-08-01,261.62535682833857
2024-08-02,261.43486576957497
2024-08-05,261.21088542550183
2024-08-06,261.8458601715682
2024-08-07,264.475600034574
2024-08-08,266.6833601643753
2024-08-09,272.1552439828889
2024-08-12,270.6523526487123
2024-08-13,271.2782913342561
2024-08-14,267.1175504180747
2024-08-15,265.4404377262543
2024-08-16,269.66743540627806
2024-08-19,271.122967979584
2024-08-20,274.81222682065976
2024-08-21,274.18565198748325
2024-08-22,272.23399095778143
2024-08-23,276.0229205951193
2024-08-26,274.20082183396
2024-08-27,273.7007018292998
2024-08-28,275.362594501327
2024-08-29,270.46627217769844
2024-08-30,273.8652877585492
2024-09-02,273.1354829182404
2024-09-03,268.8674435459854
2024-09-04,262.1869303790443
2024-09-05,262.9004110186294
2024-09-06,269.51503511288877
2024-09-09,276.97764809779426
2024-09-10,270.87954151522257
2024-09-11,267.701366867758
2024-09-12,272.0041958187033
2024-09-13,278.4066192966933
2024-09-16,275.42660740043385
2024-09-17,282.93028022397846
2024-09-18,279.8300838373379
2024-09-19,284.84061582474067
2024-09-20,278.44534179095393
2024-09-23,280.3303075519418
2024-09-24,286.28491391664653
2024-09-25,279.7115205316391
2024-09-26,278.45131748935694
2024-09-27,272.9215030820479
2024-09-30,267.3547557560945
2024-10-01,266.3624577639622
2024-10-02,268.0410085044888
2024-10-03,269.34123018617356
2024-10-04,273.71534871373456
2024-10-07,277.86393227266944
2024-10-08,270.8963839308114
2024-10-09,269.68180861715217
2024-10-10,271.61173837171964
2024-10-11,274.7698422847083
2024-10-14,273.7232552907735
2024-10-15,273.09881700140784
2024-10-16,275.5480506572758
2024-10-17,277.23739718267734
2024-10-18,274.86984533115253
2024-10-21,275.1656538888423
2024-10-22,272.2068667471725
2024-10-23,269.6766276893938
2024-10-24,267.1793066563823
2024-10-25,264.2220661673044
2024-10-28,262.8613016911216
2024-10-29,268.7403788859149
2024-10-30,268.77948711273416
2024-10-31,269.86113707520644
2024-11-01,271.9005542708121
2024-11-04,275.83039294234646
2024-11-05,274.5495674377001
2024-11-06,275.5749381210418
2024-11-07,273.46613916907864
2024-11-08,276.9396378292592
2024-11-11,276.7276655970538
2024-11-12,276.02818730858627
2024-11-13,275.9327666934517
2024-11-14,275.02297756279285
2024-11-15,273.01187336785546
2024-11-18,269.19192223012175
2024-11-19,266.8514863512862
2024-11-20,264.2573043881884
2024-11-21,261.1159971234642
2024-11-22,262.204170025457
2024-11-25,261.0768008508912
2024-11-26,259.77233241810563
2024-11-27,263.6668526679088
2024-11-28,263.37115636759336
2024-11-29,261.34916332007214
2024-12-02,259.8600901393739
2024-12-03,259.51406872122305
2024-12-04,261.77556550363335
2024-12-05,258.86897878326187
2024-12-06,260.61844429965583
2024-12-09,257.2243986553706
2024-12-10,248.02760567374318
2024-12-11,249.7093531917172
2024-12-12,249.40943238532714
2024-12-13,248.57939256361718
2024-12-16,243.5965901551061
2024-12-17,246.84228994224947
2024-12-18,245.87762122000848
2024-12-19,244.9713001193799
2024-12-20,240.30004007183615
2024-12-23,241.31517774300423
2024-12-24,242.30394557074337
2024-12-25,235.92452555745191
2024-12-26,232.8275340687851
2024-12-27,237.82357653394365
2024-12-30,233.16177269442983
2024-12-31,233.5368161777086
