Date,ABBV
2023-08-01,170.41648209223456
2023-08-02,173.45103320961516
2023-08-03,171.63217029340223
2023-08-04,171.456934267928
2023-08-07,175.61859398088984
2023-08-08,178.59487766094136
2023-08-09,179.8048124533561
2023-08-10,178.78785292571519
2023-08-11,180.81918403406996
2023-08-14,180.31499836999836
2023-08-15,179.65356018979662
2023-08-16,180.21910611044495
2023-08-17,178.11618840177837
2023-08-18,178.7334580503848
2023-08-21,178.15073639018001
2023-08-22,178.7097975872649
2023-08-23,179.9024508050421
2023-08-24,183.31636879786512
2023-08-25,182.86262144877387
2023-08-28,177.39391128095536
2023-08-29,175.47413989745436
2023-08-30,177.37139813164504
2023-08-31,175.88934331802352
2023-09-01,177.72179481979344
2023-09-04,178.9089114338514
2023-09-05,177.46735131554615
2023-09-06,177.0284570888828
2023-09-07,171.9519730450613
2023-09-08,168.56281293592505
2023-09-11,172.780106615778
2023-09-12,176.12197690983388
2023-09-13,173.0346415765668
2023-09-14,171.24904417787167
2023-09-15,176.8020236300538
2023-09-18,182.27057605122843
2023-09-19,183.28897569496874
2023-09-20,184.73929251967863
2023-09-21,186.94659545763716
2023-09-22,182.31249744197996
2023-09-25,180.8297574405078
2023-09-26,184.38415653203356
2023-09-27,190.23393240098127
2023-09-28,186.62930252620978
2023-09-29,185.49814584290823
2023-10-02,185.35888755612206
2023-10-03,186.83261438641676
2023-10-04,183.85866743772164
2023-10-05,179.75820137278745
2023-10-06,175.47555064221072
2023-10-09,172.09145617997174
2023-10-10,170.90511643396852
2023-10-11,171.54489197071095
2023-10-12,175.1951215516782
2023-10-13,181.0589704336987
2023-10-16,177.82646070766802
2023-10-17,178.16909947478183
2023-10-18,175.4008482875021
2023-10-19,178.58379200069257
2023-10-20,176.48879150546506
2023-10-23,175.96054725844203
2023-10-24,178.9588833173262
2023-10-25,174.10619458126078
2023-10-26,171.90709927664884
2023-10-27,173.21594753377613
2023-10-30,172.0687388604155
2023-10-31,174.5183430462182
2023-11-01,168.3459611901377
2023-11-02,167.60353629534097
2023-11-03,165.58527775122624
2023-11-06,162.32658412307552
2023-11-07,159.36777579950305
2023-11-08,162.75033523009466
2023-11-09,163.13826758023532
2023-11-10,164.81657573192902
2023-11-13,166.3948849027425
2023-11-14,165.8827304479979
2023-11-15,168.22765073897202
2023-11-16,165.87489160582413
2023-11-17,164.02296268140458
2023-11-20,167.35960903866203
2023-11-21,167.25676488226048
2023-11-22,171.01014822056155
2023-11-23,176.37898865834663
2023-11-24,177.5456117908006
2023-11-27,173.00751718372916
2023-11-28,173.65470841669782
2023-11-29,174.02175376522433
2023-11-30,174.18473182697406
2023-12-01,178.63086104695142
2023-12-04,175.2837715437936
2023-12-05,174.41807631816195
2023-12-06,173.7462122343722
2023-12-07,171.06030718698727
2023-12-08,172.80479740755138
2023-12-11,170.28844671315323
2023-12-12,173.54310709706633
2023-12-13,174.72001539227838
2023-12-14,173.12713382582635
2023-12-15,175.83320159413478
2023-12-18,176.49184828534214
2023-12-19,170.19143463071933
2023-12-20,172.08039594491376
2023-12-21,177.4438559579701
2023-12-22,178.12238663028208
2023-12-25,176.91577441241844
2023-12-26,179.6943857536908
2023-12-27,178.54531657530023
2023-12-28,180.81311785992432
2023-12-29,180.80071075230367
2024-01-01,176.82657222348374
2024-01-02,178.40412686663956
2024-01-03,179.07680865842127
2024-01-04,179.32129162938028
2024-01-05,181.2639543335805
2024-01-08,190.70499619760898
2024-01-09,185.990354651279
2024-01-10,187.01699895387205
2024-01-11,180.8738557423132
2024-01-12,181.73397400756932
2024-01-15,179.12811039985633
2024-01-16,180.8201322329466
2024-01-17,180.64851090496944
2024-01-18,183.11268045524278
2024-01-19,184.9086606084582
2024-01-22,184.28456269694658
2024-01-23,187.34017888522192
2024-01-24,191.55217593592076
2024-01-25,190.70000563628568
2024-01-26,189.05116080179178
2024-01-29,187.2545193463051
2024-01-30,186.658601979066
2024-01-31,182.26325884244858
2024-02-01,182.55994867049625
2024-02-02,184.6327850485814
2024-02-05,183.01007338131964
2024-02-06,186.10845357521703
2024-02-07,179.66502310254955
2024-02-08,177.92893839701378
2024-02-09,180.3678983301718
2024-02-12,181.81160477879715
2024-02-13,182.73746330803445
2024-02-14,179.9108837240455
2024-02-15,182.2064792477496
2024-02-16,186.99415335883563
2024-02-19,183.93624365807042
2024-02-20,187.36949551412175
2024-02-21,188.67110029880982
2024-02-22,184.10831566083428
2024-02-23,188.82860658858792
2024-02-26,182.05682664545523
2024-02-27,181.46003207829872
2024-02-28,183.94629899829732
2024-02-29,182.22649863842804
2024-03-01,185.6059730694646
2024-03-04,187.60901106192762
2024-03-05,182.86173429053522
2024-03-06,185.07159850949694
2024-03-07,187.43264697369978
2024-03-08,184.7486768022756
2024-03-11,183.32813644376452
2024-03-12,183.22163323669363
2024-03-13,184.86301566584694
2024-03-14,182.79627862900648
2024-03-15,182.57029946083517
2024-03-18,181.30379756986207
2024-03-19,180.46161851386663
2024-03-20,184.56807524399636
2024-03-21,185.62004026618868
2024-03-22,182.88128982035124
2024-03-25,184.01574016291104
2024-03-26,181.68261759303658
2024-03-27,181.63501031085647
2024-03-28,177.40977944238983
2024-03-29,172.69197679736797
2024-04-01,167.8766545659269
2024-04-02,163.03316499032832
2024-04-03,157.52675944607628
2024-04-04,157.43926065204863
2024-04-05,162.00700156712014
2024-04-08,160.6610109038074
2024-04-09,161.37295871830446
2024-04-10,162.36847895088115
2024-04-11,157.4806738149851
2024-04-12,156.50213571574312
2024-04-15,158.92337531857936
2024-04-16,155.1609288147842
2024-04-17,153.0160967947711
2024-04-18,152.15855662695685
2024-04-19,153.13761148554886
2024-04-22,155.32562837209596
2024-04-23,149.85384343936977
2024-04-24,152.51529938102942
2024-04-25,152.00944411435464
2024-04-26,153.22335602007263
2024-04-29,152.11646037504883
2024-04-30,152.1747171631614
2024-05-01,151.46416152648072
2024-05-02,153.49628097866417
2024-05-03,153.07635164811518
2024-05-06,152.94906053423298
2024-05-07,155.71476129534403
2024-05-08,157.3574993155212
2024-05-09,158.43930476855544
2024-05-10,160.4309840805745
2024-05-13,164.30184051800114
2024-05-14,164.53880247891647
2024-05-15,162.78950872244397
2024-05-16,162.7726933419895
2024-05-17,162.06622689086186
2024-05-20,164.14170710573853
2024-05-21,164.8862151093079
2024-05-22,167.10120077949904
2024-05-23,163.77425077962633
2024-05-24,160.82349466217102
2024-05-27,162.88631174146354
2024-05-28,164.8526977197035
2024-05-29,164.967116823423
2024-05-30,165.75016506219222
2024-05-31,161.71193754270217
2024-06-03,158.871921703832
2024-06-04,159.6706611316294
2024-06-05,158.54085423676796
2024-06-06,158.17554274515211
2024-06-07,160.10167562513638
2024-06-10,163.39197815881036
2024-06-11,164.49566813142133
2024-06-12,170.897904141412
2024-06-13,174.1971622429549
2024-06-14,174.99617097913162
2024-06-17,171.86796510602986
2024-06-18,175.2634867975969
2024-06-19,173.96290615798873
2024-06-20,173.5673280455231
2024-06-21,176.748819491113
2024-06-24,180.87505705964102
2024-06-25,178.62440507241652
2024-06-26,179.28490244859165
2024-06-27,173.316853889866
2024-06-28,172.10712835419162
2024-07-01,173.34812582727633
2024-07-02,172.61943766184407
2024-07-03,169.8899479927552
2024-07-04,165.95455001130307
2024-07-05,169.66943440535294
2024-07-08,173.67484773798313
2024-07-09,175.88226664989304
2024-07-10,173.69892680994008
2024-07-11,172.40442627966073
2024-07-12,175.44208471155085
2024-07-15,178.35599808493092
2024-07-16,176.8703125825425
2024-07-17,177.88459159492476
2024-07-18,175.45039428615706
2024-07-19,175.17730121371207
2024-07-22,185.96401979625284
2024-07-23,185.77793650935254
2024-07-24,194.5519240270518
2024-07-25,201.51272669277762
2024-07-26,204.5752398945729
2024-07-29,203.4358583478806
2024-07-30,208.1645782125755
2024-07-31,210.68864671345406
2024-08-01,211.4443778326237
2024-08-02,211.5936355762803
2024-08-05,211.54364585384525
2024-08-06,215.1228719664608
2024-08-07,217.39575420538586
2024-08-08,219.0161589499146
2024-08-09,218.8024203967843
2024-08-12,221.06579586609388
2024-08-13,221.55689693752677
2024-08-14,224.0682258286636
2024-08-15,226.4197931809035
2024-08-16,227.84657969513455
2024-08-19,225.28921632118286
2024-08-20,229.00772441331176
2024-08-21,237.54615171047178
2024-08-22,233.8184777959337
2024-08-23,238.5360019028459
2024-08-26,241.24116689854017
2024-08-27,243.05572345738977
2024-08-28,240.48032197755774
2024-08-29,243.88464876420485
2024-08-30,243.9562026700761
2024-09-02,239.94173989997367
2024-09-03,241.83819287828203
2024-09-04,247.47288715737133
2024-09-05,254.67823010682793
2024-09-06,254.341469982012
2024-09-09,255.888723005298
2024-09-10,247.22052935928528
2024-09-11,252.18345307341232
2024-09-12,253.9027062668986
2024-09-13,250.72831348177058
2024-09-16,251.28790923555874
2024-09-17,246.21634930630344
2024-09-18,249.90763381951723
2024-09-19,252.80305081265573
2024-09-20,252.74003864008256
2024-09-23,252.4240516758602
2024-09-24,254.08313283085835
2024-09-25,248.20816160545368
2024-09-26,248.26279784625393
2024-09-27,251.0001022589472
2024-09-30,253.26035108994046
2024-10-01,254.82963736968014
2024-10-02,261.3134014230947
2024-10-03,262.4898058650761
2024-10-04,263.931490768077
2024-10-07,266.8505077381611
2024-10-08,266.7094452322051
2024-10-09,266.4529635217298
2024-10-10,265.7233181732341
2024-10-11,274.31444295453156
2024-10-14,269.08009504544646
2024-10-15,270.53821494529154
2024-10-16,278.824453996391
2024-10-17,272.9028030529215
2024-10-18,275.13007503109816
2024-10-21,275.196020472671
2024-10-22,277.8146253887337
2024-10-23,275.80449050027454
2024-10-24,274.41468549624125
2024-10-25,277.60109976365766
2024-10-28,281.0309697870862
2024-10-29,284.2928797437365
2024-10-30,298.22309759131656
2024-10-31,294.65026694102914
2024-11-01,302.2686618291302
2024-11-04,304.980147085292
2024-11-05,305.3512499886347
2024-11-06,301.53980825023837
2024-11-07,303.44927969322526
2024-11-08,301.7102650780737
2024-11-11,302.59268657101535
2024-11-12,296.5317336812259
2024-11-13,296.4047539261073
2024-11-14,300.3105438036725
2024-11-15,294.8920917525989
2024-11-18,296.7048148658604
2024-11-19,292.0961075933765
2024-11-20,297.16830553420607
2024-11-21,297.62164509014707
2024-11-22,304.88688144743526
2024-11-25,303.43636470424974
2024-11-26,297.1627940298437
2024-11-27,298.23235274340095
2024-11-28,305.8622659348659
2024-11-29,299.89067724332097
2024-12-02,297.00051279984973
2024-12-03,296.015278422615
2024-12-04,302.2454270661618
2024-12-05,303.279476426585
2024-12-06,304.1599141601264
2024-12-09,311.2429183513483
2024-12-10,313.9368183901677
2024-12-11,311.18422338527176
2024-12-12,308.23361424292995
2024-12-13,303.7793230097349
2024-12-16,296.47925310361086
2024-12-17,302.3290237971671
2024-12-18,289.53016768422987
2024-12-19,297.13142930604573
2024-12-20,293.3437011736744
2024-12-23,293.8359469671526
2024-12-24,290.939772539194
2024-12-25,292.0636592845014
2024-12-26,292.5986523221157
2024-12-27,290.05492343838904
2024-12-30,284.4807214713163
2024-12-31,286.2711703378347
