Date,CAT
2023-08-01,175.30385776821726
2023-08-02,175.320015047672
2023-08-03,172.1181536823
2023-08-04,169.6681209786332
2023-08-07,169.40901833866025
2023-08-08,170.17937322270387
2023-08-09,170.29640503711707
2023-08-10,167.14994074553113
2023-08-11,166.9794977981656
2023-08-14,166.39811408518997
2023-08-15,168.57013286041962
2023-08-16,168.2031263154698
2023-08-17,167.06483043297857
2023-08-18,168.0903030700909
2023-08-21,166.97410050980366
2023-08-22,166.882983378522
2023-08-23,166.72082556875668
2023-08-24,165.99523821810374
2023-08-25,167.32519683556015
2023-08-28,169.2334040517934
2023-08-29,169.73350140316361
2023-08-30,176.3522304741166
2023-08-31,175.88918225590817
2023-09-01,173.3814744156674
2023-09-04,177.5611568768784
2023-09-05,175.99036288292467
2023-09-06,175.05782646090935
2023-09-07,175.86223100207042
2023-09-08,175.35020939762438
2023-09-11,174.37239517143226
2023-09-12,171.37377553334915
2023-09-13,173.7254200927117
2023-09-14,176.64228037348428
2023-09-15,173.25432461115554
2023-09-18,175.42549741421163
2023-09-19,177.37472630663672
2023-09-20,180.76382233771724
2023-09-21,183.9738267266076
2023-09-22,186.35239460440513
2023-09-25,181.25304630727427
2023-09-26,181.40307644941322
2023-09-27,179.42185092789802
2023-09-28,176.38681666582295
2023-09-29,173.8684124228693
2023-10-02,176.81423594894724
2023-10-03,178.01014519574053
2023-10-04,178.7300008258106
2023-10-05,178.8053043755314
2023-10-06,177.99883544548968
2023-10-09,178.01736038283323
2023-10-10,178.24640278297122
2023-10-11,177.99638944628245
2023-10-12,177.28765938719047
2023-10-13,174.50520392883195
2023-10-16,173.145271471294
2023-10-17,171.44151324162397
2023-10-18,173.97048697670826
2023-10-19,173.08544351166128
2023-10-20,172.89526428183646
2023-10-23,172.18046837700976
2023-10-24,170.69729536690647
2023-10-25,172.79663524386717
2023-10-26,172.37049254864732
2023-10-27,173.12966755125618
2023-10-30,172.74559909874625
2023-10-31,172.76516605917462
2023-11-01,171.47572864784786
2023-11-02,175.9790074380852
2023-11-03,171.72774318100122
2023-11-06,172.73256533648114
2023-11-07,171.77483072280765
2023-11-08,170.74391175979923
2023-11-09,169.6871451542783
2023-11-10,170.20156286260524
2023-11-13,169.69456895563948
2023-11-14,171.87651990880929
2023-11-15,172.6339127133976
2023-11-16,173.62444462434343
2023-11-17,173.18975786245602
2023-11-20,171.84114887881205
2023-11-21,176.7711850225875
2023-11-22,176.17735532198554
2023-11-23,178.00339227727605
2023-11-24,175.71592766842681
2023-11-27,178.53431601123785
2023-11-28,181.7643841764128
2023-11-29,180.96189121880587
2023-11-30,181.09272568507683
2023-12-01,180.18768415140372
2023-12-04,179.05348481803992
2023-12-05,180.1552144090945
2023-12-06,183.69792462185657
2023-12-07,181.72490796930066
2023-12-08,177.98299699338733
2023-12-11,174.86839387107284
2023-12-12,175.46702731573367
2023-12-13,177.79605556017276
2023-12-14,181.38048622448918
2023-12-15,177.97696595629353
2023-12-18,178.08367198690414
2023-12-19,179.73798738192679
2023-12-20,184.6189623504668
2023-12-21,182.4105412222386
2023-12-22,182.6181029918136
2023-12-25,182.830571541599
2023-12-26,178.77628000590522
2023-12-27,175.5302205322259
2023-12-28,175.9754263182146
2023-12-29,171.31314741171306
2024-01-01,170.97668995762007
2024-01-02,170.3346618357465
2024-01-03,166.7128697319122
2024-01-04,165.71352613543033
2024-01-05,163.75538890252932
2024-01-08,163.11651300291507
2024-01-09,163.1162662815706
2024-01-10,163.02519816095622
2024-01-11,164.05511777413676
2024-01-12,159.6615943949646
2024-01-15,161.73096508211964
2024-01-16,163.071136533748
2024-01-17,161.0099576597449
2024-01-18,161.064912837868
2024-01-19,159.4869241193133
2024-01-22,162.13054926969178
2024-01-23,164.08121121606032
2024-01-24,162.55010325345745
2024-01-25,162.48614409627257
2024-01-26,164.1894651673001
2024-01-29,163.4957959242798
2024-01-30,166.43356323515957
2024-01-31,165.02303021448208
2024-02-01,165.20606517878662
2024-02-02,163.79916208087778
2024-02-05,163.93441086782235
2024-02-06,162.53911480074885
2024-02-07,159.55506379382913
2024-02-08,161.21120754632452
2024-02-09,163.8601956116967
2024-02-12,164.4216020164043
2024-02-13,162.6814358006776
2024-02-14,164.93375516975075
2024-02-15,164.46939101847082
2024-02-16,163.87916985210248
2024-02-19,163.6131638278788
2024-02-20,158.13604066924194
2024-02-21,158.7285528726443
2024-02-22,156.58181234528402
2024-02-23,158.30514341485517
2024-02-26,158.21818641910187
2024-02-27,157.71608032116382
2024-02-28,158.86657518403956
2024-02-29,161.80230921188553
2024-03-01,162.3196635008015
2024-03-04,163.523062870349
2024-03-05,162.88642260568065
2024-03-06,159.80866261175422
2024-03-07,165.00251324730772
2024-03-08,166.19335662137127
2024-03-11,166.9868935127855
2024-03-12,164.64055628052347
2024-03-13,163.13045410037628
2024-03-14,164.57111328378244
2024-03-15,167.7562142350998
2024-03-18,165.3832629106973
2024-03-19,164.1998263473839
2024-03-20,166.60236826735687
2024-03-21,165.8789584747811
2024-03-22,165.05444627934875
2024-03-25,167.48980173502417
2024-03-26,166.74345938581553
2024-03-27,166.16243097366606
2024-03-28,168.19988169672766
2024-03-29,168.2313561434163
2024-04-01,168.0172543965421
2024-04-02,169.5394943275944
2024-04-03,168.30851932047042
2024-04-04,168.10415636588348
2024-04-05,170.79228108536816
2024-04-08,169.81359726310612
2024-04-09,170.58778972627337
2024-04-10,169.32438445779408
2024-04-11,169.84410031556257
2024-04-12,170.7981055448275
2024-04-15,170.4260527523424
2024-04-16,169.94499451237658
2024-04-17,168.95533458762648
2024-04-18,168.47520822014022
2024-04-19,165.93420261245518
2024-04-22,167.15025062495164
2024-04-23,165.81391408209842
2024-04-24,162.86864648104995
2024-04-25,162.05870209258205
2024-04-26,162.1901201261659
2024-04-29,163.57374845748768
2024-04-30,166.0585563994717
2024-05-01,164.08025698082594
2024-05-02,163.3920101199796
2024-05-03,161.48285949036645
2024-05-06,160.46129915285175
2024-05-07,161.4637038867184
2024-05-08,160.01041990030419
2024-05-09,158.40027611782529
2024-05-10,157.33638168247347
2024-05-13,159.33988585714877
2024-05-14,160.12149240793016
2024-05-15,156.1971014033425
2024-05-16,154.53909686131857
2024-05-17,155.18164178796175
2024-05-20,153.2254771266014
2024-05-21,152.14897789839543
2024-05-22,151.04265561963865
2024-05-23,151.93770642014022
2024-05-24,150.65396049035255
2024-05-27,152.2540329561573
2024-05-28,153.74033901473985
2024-05-29,156.24075510317815
2024-05-30,154.97580195642232
2024-05-31,156.59113263117618
2024-06-03,158.73617778964245
2024-06-04,157.77426121319914
2024-06-05,157.0210919384088
2024-06-06,157.88394439770448
2024-06-07,160.67585084528247
2024-06-10,161.2882792038996
2024-06-11,159.85552061532835
2024-06-12,162.1138909219534
2024-06-13,160.37691688414074
2024-06-14,158.9111603331036
2024-06-17,156.21541521545376
2024-06-18,154.6433104760441
2024-06-19,153.00373772803582
2024-06-20,155.96830899405126
2024-06-21,156.18155471892146
2024-06-24,154.93247016081878
2024-06-25,153.54170755003483
2024-06-26,152.771481231826
2024-06-27,155.3314908162595
2024-06-28,155.6808616569302
2024-07-01,157.97069794982383
2024-07-02,159.5845608415694
2024-07-03,156.11759543295884
2024-07-04,155.97244530373098
2024-07-05,153.87534258142472
2024-07-08,152.42417808416366
2024-07-09,153.2698925387394
2024-07-10,152.71287362328823
2024-07-11,150.31715579936917
2024-07-12,148.3496273876648
2024-07-15,145.9531382292743
2024-07-16,145.39143763726835
2024-07-17,143.947072993815
2024-07-18,143.9245171734641
2024-07-19,140.39848397425195
2024-07-22,141.75801754428113
2024-07-23,141.94789275975327
2024-07-24,139.73983046652629
2024-07-25,139.84535039516038
2024-07-26,137.15818101896858
2024-07-29,138.05284762124035
2024-07-30,138.2988059705622
2024-07-31,135.94248639856502
2024-08-01,137.70788528335567
2024-08-02,136.6489572423377
2024-08-05,135.90232591821723
2024-08-06,136.13601614594523
2024-08-07,137.05955331980581
2024-08-08,136.68230440014682
2024-08-09,136.86537459557883
2024-08-12,139.38704371159005
2024-08-13,138.53580908759574
2024-08-14,136.23463945517784
2024-08-15,135.3350659354211
2024-08-16,134.9527420804734
2024-08-19,135.5094720037374
2024-08-20,133.27865093051827
2024-08-21,130.87375946861638
2024-08-22,128.01348677996842
2024-08-23,125.91554645427594
2024-08-26,123.29367103875697
2024-08-27,121.95185097205146
2024-08-28,121.50206428372724
2024-08-29,120.31315475479846
2024-08-30,121.24052994904562
2024-09-02,123.21787390567377
2024-09-03,120.93348116820871
2024-09-04,121.80015580980171
2024-09-05,121.51421040878354
2024-09-06,120.58542920850712
2024-09-09,121.02933035577095
2024-09-10,120.95581103026302
2024-09-11,120.36038024236849
2024-09-12,120.50149571796783
2024-09-13,119.41697026127184
2024-09-16,117.61980561202972
2024-09-17,117.58863832287018
2024-09-18,118.89557751013771
2024-09-19,121.1075674349264
2024-09-20,121.3381488047725
2024-09-23,119.65792648956018
2024-09-24,118.8944627668353
2024-09-25,119.00348595939593
2024-09-26,119.56900335934745
2024-09-27,118.49075665786017
2024-09-30,116.92140644046677
2024-10-01,116.90707547368947
2024-10-02,115.99763583759128
2024-10-03,117.77142504878397
2024-10-04,116.44202228080123
2024-10-07,116.76087576777786
2024-10-08,117.45698965635165
2024-10-09,119.15255049745814
2024-10-10,119.37261019191764
2024-10-11,121.05172150333914
2024-10-14,119.87446606150239
2024-10-15,118.21091372276594
2024-10-16,116.76521241240404
2024-10-17,117.5522087070517
2024-10-18,116.8780698761023
2024-10-21,117.87713054305985
2024-10-22,118.83080501235852
2024-10-23,119.5316286502754
2024-10-24,120.46786125280511
2024-10-25,119.42616661477244
2024-10-28,121.10452558191656
2024-10-29,119.9486926383372
2024-10-30,119.93526584381996
2024-10-31,117.01990970480112
2024-11-01,116.1779591418115
2024-11-04,119.11598806918431
2024-11-05,120.02244331633864
2024-11-06,120.02224189005457
2024-11-07,121.74457305460697
2024-11-08,123.59224057591742
2024-11-11,123.61048009645219
2024-11-12,123.23109113720355
2024-11-13,121.75422118688128
2024-11-14,122.60469585199796
2024-11-15,123.9724862193433
2024-11-18,121.38553085840609
2024-11-19,120.43838558730872
2024-11-20,120.52234497524857
2024-11-21,121.65457084837888
2024-11-22,121.66021588464244
2024-11-25,120.64080828473888
2024-11-26,119.28651765447209
2024-11-27,119.85626653842739
2024-11-28,121.07400444833699
2024-11-29,122.810065125782
2024-12-02,123.99684937305203
2024-12-03,125.0658926618323
2024-12-04,124.78077122972385
2024-12-05,126.40445354114111
2024-12-06,125.25498519093486
2024-12-09,127.32681870139305
2024-12-10,127.34690422797826
2024-12-11,126.59090492291914
2024-12-12,128.78607522847136
2024-12-13,128.98306072752342
2024-12-16,130.55063326840943
2024-12-17,129.75009396251647
2024-12-18,131.98927878209105
2024-12-19,132.3554055163386
2024-12-20,132.91805198085981
2024-12-23,134.84311358787033
2024-12-24,135.21549716337472
2024-12-25,134.1582324445301
2024-12-26,134.73940234813597
2024-12-27,136.8826890979403
2024-12-30,137.68224371206398
2024-12-31,139.45399720324733
