Date,UNH
2023-08-03,369.07689559007406
2023-08-04,368.6233452319748
2023-08-07,356.15666096592133
2023-08-08,349.95753400222105
2023-08-09,358.03352525353205
2023-08-10,337.757590494834
2023-08-11,336.5744297847525
2023-08-14,343.82612931418765
2023-08-15,338.67970393137904
2023-08-16,341.1289928195878
2023-08-17,345.2373561729316
2023-08-18,331.71403417620155
2023-08-21,334.021946232206
2023-08-22,345.9235906033871
2023-08-23,348.0800166262779
2023-08-24,344.8747145436272
2023-08-25,351.317810761183
2023-08-28,356.8488778012953
2023-08-29,363.56795086962836
2023-08-30,370.3619639812206
2023-08-31,371.39421749894944
2023-09-01,367.2065605730041
2023-09-04,369.7950258112839
2023-09-05,363.17088645094094
2023-09-06,354.61503830561577
2023-09-07,369.51462232614693
2023-09-08,366.80425701740216
2023-09-11,362.57100139211394
2023-09-12,359.87126014540587
2023-09-13,358.0715861804241
2023-09-14,365.5211786259394
2023-09-15,366.00981808381476
2023-09-18,374.4567079674075
2023-09-19,365.87535776392457
2023-09-20,379.46754192658267
2023-09-21,386.4723882195225
2023-09-22,391.7631004703131
2023-09-25,381.65509971796894
2023-09-26,377.0168376793597
2023-09-27,372.37661923235794
2023-09-28,382.8437447218815
2023-09-29,374.1741434810426
2023-10-02,376.4323621508255
2023-10-03,375.4469589302176
2023-10-04,386.326747526256
2023-10-05,389.15433018582667
2023-10-06,406.6479648158536
2023-10-09,403.69878149820784
2023-10-10,408.04476791306985
2023-10-11,401.00761279183814
2023-10-12,396.07254544109776
2023-10-13,392.6959079047765
2023-10-16,384.1954212641667
2023-10-17,372.5679152150184
2023-10-18,384.55199138893937
2023-10-19,380.0534980055669
2023-10-20,368.86538815120247
2023-10-23,364.2959163286039
2023-10-24,360.4328373515867
2023-10-25,356.25436727171393
2023-10-26,355.3406008276991
2023-10-27,376.8410828443612
2023-10-30,375.580662161627
2023-10-31,375.9886810069874
2023-11-01,368.0694607400555
2023-11-02,362.68571924442534
2023-11-03,361.06892655213977
2023-11-06,368.93445940609234
2023-11-07,364.52295113680884
2023-11-08,357.03621279696375
2023-11-09,343.5417653679996
2023-11-10,356.5004229029946
2023-11-13,359.5677559369165
2023-11-14,353.8392793598257
2023-11-15,343.34393178491064
2023-11-16,336.49025801992127
2023-11-17,340.1905476999657
2023-11-20,344.4193248027386
2023-11-21,335.18043957545314
2023-11-22,329.58850141124054
2023-11-23,319.38917985613756
2023-11-24,324.1848980148149
2023-11-27,315.00006764898023
2023-11-28,314.3639247149855
2023-11-29,320.1073549023887
2023-11-30,325.27532420371097
2023-12-01,324.82243963503953
2023-12-04,315.46496322293837
2023-12-05,320.45471437834664
2023-12-06,316.1853690539187
2023-12-07,308.7146139132676
2023-12-08,308.69832940815365
2023-12-11,314.7903630100398
2023-12-12,318.88196435451675
2023-12-13,326.57000968371676
2023-12-14,320.7538477652678
2023-12-15,310.618469218167
2023-12-18,307.35226112329144
2023-12-19,324.2551339467973
2023-12-20,322.11215284554237
2023-12-21,328.01027710759325
2023-12-22,313.01706237468875
2023-12-25,313.0789059459319
2023-12-26,310.9738652263152
2023-12-27,319.3282068436304
2023-12-28,324.52595980750266
2023-12-29,336.04040520945404
2024-01-01,339.123346030319
2024-01-02,338.7139726316284
2024-01-03,348.56703641636255
2024-01-04,346.4268744940131
2024-01-05,345.0262947734082
2024-01-08,336.2492501638483
2024-01-09,341.92205980331084
2024-01-10,342.24291810568656
2024-01-11,340.284857317378
2024-01-12,337.29974921885736
2024-01-15,336.6669091119748
2024-01-16,327.06676786304746
2024-01-17,332.34960774499797
2024-01-18,331.2775233395084
2024-01-19,331.66580980982513
2024-01-22,334.0734976486601
2024-01-23,330.8886042474772
2024-01-24,332.38211622380504
2024-01-25,331.6234153094371
2024-01-26,321.8548873646063
2024-01-29,323.9774775975562
2024-01-30,327.0678587266225
2024-01-31,327.9454730084066
2024-02-01,317.9331975313112
2024-02-02,323.48669220044115
2024-02-05,321.26087551981965
2024-02-06,316.5280074493192
2024-02-07,319.63921916328735
2024-02-08,315.7579388005575
2024-02-09,326.1955536697198
2024-02-12,326.04864964801413
2024-02-13,321.6819676016047
2024-02-14,339.3759169578115
2024-02-15,319.73138279798434
2024-02-16,328.24746989112055
2024-02-19,315.05621388504915
2024-02-20,315.05819999037874
2024-02-21,307.4755000670339
2024-02-22,300.9174875446566
2024-02-23,297.65782391251776
2024-02-26,288.49231801675296
2024-02-27,281.1778470644495
2024-02-28,284.48572085152813
2024-02-29,288.3499723952609
2024-03-01,288.93827468177085
2024-03-04,290.8618623844122
2024-03-05,295.7422205903373
2024-03-06,293.03223839141197
2024-03-07,289.32203238899626
2024-03-08,293.3492589354225
2024-03-11,296.031750221594
2024-03-12,288.0550599027574
2024-03-13,285.49662972861114
2024-03-14,286.25334791581065
2024-03-15,287.9196740942345
2024-03-18,295.4955448394421
2024-03-19,293.78021553256315
2024-03-20,287.23992824408964
2024-03-21,288.91698437024615
2024-03-22,285.9015795901915
2024-03-25,282.2357535275783
2024-03-26,286.3808501751753
2024-03-27,286.08263120765304
2024-03-28,292.17279481784885
2024-03-29,291.6698998868868
2024-04-01,297.79780136656586
2024-04-02,311.6361386447371
2024-04-03,311.25055960535343
2024-04-04,313.09509499131303
2024-04-05,315.9195643183485
2024-04-08,310.27781415129743
2024-04-09,310.45605753421944
2024-04-10,315.9370011248774
2024-04-11,310.97740124603195
2024-04-12,313.6487005193741
2024-04-15,307.21968350581454
2024-04-16,308.29582487136986
2024-04-17,308.9467622782264
2024-04-18,301.4888982689832
2024-04-19,300.8584789636408
2024-04-22,302.4732337163461
2024-04-23,292.0600822106939
2024-04-24,291.81578627965723
2024-04-25,292.10344020126905
2024-04-26,301.1647078611626
2024-04-29,303.9036237466719
2024-04-30,306.0193101132855
2024-05-01,305.3529664411005
2024-05-02,309.2057446193797
2024-05-03,309.84242000848633
2024-05-06,313.0778909598173
2024-05-07,325.93226118742143
2024-05-08,343.1118210932694
2024-05-09,337.43227948144386
2024-05-10,329.09308349558745
2024-05-13,325.7374420908943
2024-05-14,335.17045797100656
2024-05-15,333.96570139180733
2024-05-16,340.0834075005379
2024-05-17,327.64758089625644
2024-05-20,336.14673962312037
2024-05-21,341.6460086454444
2024-05-22,348.5238479841408
2024-05-23,341.91887770560703
2024-05-24,331.31996574093006
2024-05-27,341.6242432697119
2024-05-28,330.7337721976776
2024-05-29,324.9456167286062
2024-05-30,326.3301508079408
2024-05-31,334.4276423731465
2024-06-03,333.1030922279911
2024-06-04,346.02362736900693
2024-06-05,350.9271796422957
2024-06-06,357.73896495238023
2024-06-07,374.3256625604736
2024-06-10,384.3501447969099
2024-06-11,390.16553484065236
2024-06-12,387.5090997363857
2024-06-13,399.7469838821837
2024-06-14,397.3492235146951
2024-06-17,404.13457105126685
2024-06-18,397.05078632985106
2024-06-19,396.8537722431777
2024-06-20,388.7272994329989
2024-06-21,390.70562765176834
2024-06-24,373.81958332795455
2024-06-25,369.026073493428
2024-06-26,378.024102905855
2024-06-27,378.0289174074294
2024-06-28,379.44996022883805
2024-07-01,375.15428688341837
2024-07-02,377.82822665296527
2024-07-03,374.07534038276435
2024-07-04,371.3850135606685
2024-07-05,382.4169929121588
2024-07-08,389.87176147376476
2024-07-09,392.1703740521645
2024-07-10,396.04909925200167
2024-07-11,389.86310322202206
2024-07-12,387.8182648876133
2024-07-15,385.27675168281206
2024-07-16,373.4217285475115
2024-07-17,373.88789253698934
2024-07-18,379.5141397452917
2024-07-19,383.91913450359425
2024-07-22,373.4838102024857
2024-07-23,383.95634410196277
2024-07-24,380.61320267619107
2024-07-25,381.46116452720986
2024-07-26,378.3991178276075
2024-07-29,390.51568491716495
2024-07-30,396.02685782781145
2024-07-31,393.65094987148655
2024-08-01,387.720198991166
2024-08-02,390.90416540661084
2024-08-05,398.7446264161101
2024-08-06,393.94791571623387
2024-08-07,384.03881212847597
2024-08-08,375.5319423510294
2024-08-09,360.74358608476285
2024-08-12,361.92310436508575
2024-08-13,351.33375222937667
2024-08-14,353.07281137742876
2024-08-15,367.94783767928925
2024-08-16,370.0165798698561
2024-08-19,374.1114296459903
2024-08-20,381.34579047707393
2024-08-21,390.66006674535805
2024-08-22,397.2721780128051
2024-08-23,402.289908750823
2024-08-26,403.7676224005817
2024-08-27,396.65365368049976
2024-08-28,409.10089379851865
2024-08-29,410.8059572168722
2024-08-30,406.31693361073496
2024-09-02,398.019639165394
2024-09-03,393.3175649303271
2024-09-04,392.5127027083699
2024-09-05,397.1891072052791
2024-09-06,406.6576063377962
2024-09-09,402.5832411373928
2024-09-10,412.4616704379226
2024-09-11,396.0077505732501
2024-09-12,393.147302778983
2024-09-13,391.3218563135189
2024-09-16,397.5950423424795
2024-09-17,383.37708126057265
2024-09-18,371.05463016422715
2024-09-19,378.27682288655564
2024-09-20,370.7798704930306
2024-09-23,374.09518410073315
2024-09-24,380.53690028767915
2024-09-25,371.19740634228157
2024-09-26,365.72338700902975
2024-09-27,367.27965343889946
2024-09-30,370.06244947061066
2024-10-01,369.27414157966774
2024-10-02,363.80227256841556
2024-10-03,369.3766770888799
2024-10-04,370.54117607452645
2024-10-07,366.6070311273798
2024-10-08,371.75290813527135
2024-10-09,387.84862068737743
2024-10-10,388.8151574150157
2024-10-11,386.0600294805532
2024-10-14,383.3533879151344
2024-10-15,374.16650078056915
2024-10-16,373.5912726171984
2024-10-17,375.6175196443677
2024-10-18,389.4698096703458
2024-10-21,381.8653701482606
2024-10-22,380.61813649424505
2024-10-23,394.29615997209834
2024-10-24,395.618497970174
2024-10-25,390.4139994163932
2024-10-28,390.21496144781037
2024-10-29,378.91690542019717
2024-10-30,395.05879855612665
2024-10-31,396.8646905343785
2024-11-01,394.7073896087325
2024-11-04,389.573012917139
2024-11-05,386.295574837035
2024-11-06,384.7783978338418
2024-11-07,376.2690385376315
2024-11-08,370.4837171524889
2024-11-11,372.4452487573353
2024-11-12,370.25382459542044
2024-11-13,370.13939573862865
2024-11-14,381.65964346828315
2024-11-15,385.45177988444215
2024-11-18,381.7250422419675
2024-11-19,399.17515704960806
2024-11-20,393.77430412120395
2024-11-21,396.52148435591056
2024-11-22,399.6437887105274
2024-11-25,392.7361344883961
2024-11-26,410.7877480084055
2024-11-27,401.53496584615664
2024-11-28,388.95309944186135
2024-11-29,390.358648380588
2024-12-02,387.68665665887806
2024-12-03,394.7747819678376
2024-12-04,399.4113820171193
2024-12-05,406.8905199412774
2024-12-06,403.4725909756631
2024-12-09,392.0252342429233
2024-12-10,381.6130631660362
2024-12-11,386.8636560854321
2024-12-12,388.3349880646645
2024-12-13,391.6854951229328
2024-12-16,371.398745477811
2024-12-17,384.23993170335405
2024-12-18,378.6585660261755
2024-12-19,388.20093435351805
2024-12-20,391.50463766787306
2024-12-23,388.05919917803124
2024-12-24,384.340966958709
2024-12-25,377.25850490816237
2024-12-26,378.2830913733392
2024-12-27,385.29062968301315
2024-12-30,381.4180519250468
2024-12-31,390.2698168602105
