Date,CL
2023-08-02,231.08258052254232
2023-08-03,227.39990828089128
2023-08-04,230.5719012802003
2023-08-07,229.59713670190465
2023-08-08,224.09414600359935
2023-08-09,229.6810224144965
2023-08-10,226.82238643440286
2023-08-11,229.7786886689547
2023-08-14,230.65114508553992
2023-08-15,242.28166094675913
2023-08-16,235.1532641449317
2023-08-17,237.1378538846316
2023-08-18,235.34017018728838
2023-08-21,236.7400601849405
2023-08-22,239.4498297744761
2023-08-23,250.40409056649486
2023-08-24,243.005783981315
2023-08-25,233.86827843947196
2023-08-28,243.91428526362455
2023-08-29,243.63025083603426
2023-08-30,244.07678164055986
2023-08-31,239.82516896386065
2023-09-01,231.92765361269346
2023-09-04,235.18667932357175
2023-09-05,243.8266299462071
2023-09-06,242.58163077611633
2023-09-07,237.79312436778267
2023-09-08,234.98060390830034
2023-09-11,237.22137453154386
2023-09-12,236.05654607926118
2023-09-13,230.8236983054951
2023-09-14,231.5666850815498
2023-09-15,235.14607773887764
2023-09-18,227.96052985360333
2023-09-19,236.02038029031317
2023-09-20,234.7553616901652
2023-09-21,238.94874719232206
2023-09-22,230.20454549901976
2023-09-25,216.9186367165274
2023-09-26,225.7656648090979
2023-09-27,224.10124007569587
2023-09-28,216.32590205173562
2023-09-29,223.8562795439187
2023-10-02,223.51179508202515
2023-10-03,226.81893303865562
2023-10-04,227.1558831872131
2023-10-05,226.43964268881672
2023-10-06,224.57130108760222
2023-10-09,231.81471811728636
2023-10-10,238.31578731889496
2023-10-11,241.85671751052817
2023-10-12,252.58890955718215
2023-10-13,253.91651372135252
2023-10-16,253.61960465197157
2023-10-17,249.71979977782573
2023-10-18,258.62563323252436
2023-10-19,254.4355451821119
2023-10-20,262.4055246737739
2023-10-23,271.51096033420976
2023-10-24,265.29191451051287
2023-10-25,255.6554110812643
2023-10-26,263.8697867726659
2023-10-27,263.29574537457233
2023-10-30,274.96250790909653
2023-10-31,277.7230244634091
2023-11-01,275.8104620932515
2023-11-02,278.65879687799423
2023-11-03,288.8652755179587
2023-11-06,285.70243409198326
2023-11-07,275.28649792162906
2023-11-08,277.6879045629554
2023-11-09,283.30999051512606
2023-11-10,285.2582483982823
2023-11-13,288.81186808697606
2023-11-14,275.96750820661725
2023-11-15,266.692017225672
2023-11-16,260.10066223867966
2023-11-17,256.47839894895327
2023-11-20,262.52200226465135
2023-11-21,263.3411960869417
2023-11-22,265.74924359964854
2023-11-23,268.01605756047724
2023-11-24,271.09883542614796
2023-11-27,272.45673376348634
2023-11-28,283.86676031952607
2023-11-29,301.43096983395816
2023-11-30,291.49215823392774
2023-12-01,281.2350743082762
2023-12-04,275.96094996658184
2023-12-05,277.18286015710623
2023-12-06,284.13315268661177
2023-12-07,271.2204816567872
2023-12-08,273.16757125616834
2023-12-11,262.3334461360451
2023-12-12,249.45056405401147
2023-12-13,246.66698064364638
2023-12-14,253.38277966934817
2023-12-15,265.42138690948724
2023-12-18,268.00958352729214
2023-12-19,272.97108472548314
2023-12-20,267.0151834996016
2023-12-21,263.9697869639306
2023-12-22,261.7869270099646
2023-12-25,261.5984996858855
2023-12-26,268.99465756280824
2023-12-27,264.8372310516818
2023-12-28,273.1226077024956
2023-12-29,273.48123434386764
2024-01-01,276.19563978963123
2024-01-02,282.6294150849854
2024-01-03,280.66765054406943
2024-01-04,281.99069531828553
2024-01-05,278.8116238870961
2024-01-08,281.94216327560673
2024-01-09,287.7029459101483
2024-01-10,284.57383104100455
2024-01-11,283.4032902182631
2024-01-12,285.9983662365678
2024-01-15,279.19915868468684
2024-01-16,286.4327530166145
2024-01-17,286.70047851477335
2024-01-18,279.64946764875805
2024-01-19,279.6000368942317
2024-01-22,279.2184584753089
2024-01-23,284.9515509993527
2024-01-24,295.3294393090678
2024-01-25,300.08673539993123
2024-01-26,302.46345121551417
2024-01-29,305.6276563380019
2024-01-30,297.81998666910346
2024-01-31,306.66117295367127
2024-02-01,298.78448364677746
2024-02-02,295.5714191589738
2024-02-05,299.5159276976369
2024-02-06,298.91717529864303
2024-02-07,298.2543222797417
2024-02-08,293.01728372415386
2024-02-09,286.9701606099771
2024-02-12,291.31282618511426
2024-02-13,277.50188474809005
2024-02-14,272.7754177687484
2024-02-15,282.5127029850098
2024-02-16,275.24045503909133
2024-02-19,268.3294941706205
2024-02-20,261.44284014884295
2024-02-21,275.4071245677438
2024-02-22,276.55608295840506
2024-02-23,273.61177613098664
2024-02-26,264.3627552791255
2024-02-27,262.66198441596794
2024-02-28,272.14300092681674
2024-02-29,266.6932423420176
2024-03-01,259.20666685758886
2024-03-04,264.87463112517366
2024-03-05,264.3513546846791
2024-03-06,261.08334403016596
2024-03-07,264.6184219605615
2024-03-08,261.2042492514544
2024-03-11,264.2907941330166
2024-03-12,272.11243510713155
2024-03-13,269.05123239142375
2024-03-14,266.24927190536596
2024-03-15,263.2002679239641
2024-03-18,264.9793695071099
2024-03-19,269.36024013063354
2024-03-20,268.247148334667
2024-03-21,276.38666742741276
2024-03-22,272.50508082967997
2024-03-25,268.2620492571015
2024-03-26,278.91925308111195
2024-03-27,285.50433797941577
2024-03-28,277.7942586447023
2024-03-29,280.6759274514558
2024-04-01,278.23695398329914
2024-04-02,273.9063891805894
2024-04-03,266.5876504732887
2024-04-04,274.29309495512183
2024-04-05,283.08964737005306
2024-04-08,282.2896921826409
2024-04-09,296.46552107565867
2024-04-10,292.9842094046866
2024-04-11,306.38909148948824
2024-04-12,299.90112324720116
2024-04-15,316.49712951197444
2024-04-16,316.53819523745074
2024-04-17,328.996870009733
2024-04-18,314.67797103727116
2024-04-19,304.12645066506724
2024-04-22,302.894545968963
2024-04-23,303.6024794741384
2024-04-24,307.0031735810679
2024-04-25,309.2079809634716
2024-04-26,306.1977512680945
2024-04-29,301.6007240562805
2024-04-30,299.20045243313757
2024-05-01,291.17573214624923
2024-05-02,285.5363626942927
2024-05-03,277.70143928591585
2024-05-06,274.85301245954076
2024-05-07,267.70315096183936
2024-05-08,266.11912292474915
2024-05-09,274.22881619910106
2024-05-10,261.5698824786818
2024-05-13,260.700850111996
2024-05-14,268.4166135859345
2024-05-15,272.60976629122797
2024-05-16,277.2802421822088
2024-05-17,275.540302375223
2024-05-20,273.93114945465675
2024-05-21,265.57484541106743
2024-05-22,258.3984042069265
2024-05-23,264.4078157914289
2024-05-24,267.38692498510073
2024-05-27,271.4220871013665
2024-05-28,271.90904659598135
2024-05-29,272.898463552874
2024-05-30,272.1894509856882
2024-05-31,267.2887365926506
2024-06-03,273.1570987302838
2024-06-04,276.15442926083466
2024-06-05,282.88927375646955
2024-06-06,281.069885910645
2024-06-07,278.4454894905066
2024-06-10,273.54905823761004
2024-06-11,272.87180104946566
2024-06-12,266.2150723632449
2024-06-13,266.13200684164775
2024-06-14,258.86792255476433
2024-06-17,252.52041113827005
2024-06-18,259.51480520636227
2024-06-19,252.76859506120832
2024-06-20,247.92671898850367
2024-06-21,250.70925754626546
2024-06-24,239.0220722510539
2024-06-25,235.34087824734064
2024-06-26,236.25314613206476
2024-06-27,243.94979190830207
2024-06-28,246.34310333347534
2024-07-01,232.62137070649038
2024-07-02,236.1712346962946
2024-07-03,229.89892075562193
2024-07-04,235.72937636591078
2024-07-05,233.40227830336124
2024-07-08,231.41448447946073
2024-07-09,234.94936066000795
2024-07-10,229.44721164974226
2024-07-11,231.2354308110006
2024-07-12,229.2412515023898
2024-07-15,222.8301889737474
2024-07-16,229.05599299614326
2024-07-17,220.65694498980474
2024-07-18,211.49293276054553
2024-07-19,215.21086509963004
2024-07-22,212.2903650225254
2024-07-23,215.79232126526156
2024-07-24,213.63609412307216
2024-07-25,215.47382972581795
2024-07-26,215.9858036893106
2024-07-29,217.0477987030157
2024-07-30,217.98702842933133
2024-07-31,219.39539785384676
2024-08-01,226.63290421573598
2024-08-02,226.82971528548526
2024-08-05,231.21609667223734
2024-08-06,221.0783096569217
2024-08-07,224.50415398190844
2024-08-08,221.02973578181644
2024-08-09,224.84233663331483
2024-08-12,227.01757703970492
2024-08-13,225.77146241756228
2024-08-14,220.62675429317986
2024-08-15,211.6102153136288
2024-08-16,213.36350582730614
2024-08-19,210.3080527160129
2024-08-20,194.92753103086474
2024-08-21,192.79520385456743
2024-08-22,194.41517508586648
2024-08-23,190.52906646252202
2024-08-26,191.05256351101997
2024-08-27,189.86332895519294
2024-08-28,189.82077316005567
2024-08-29,182.74322919129452
2024-08-30,193.05786258450124
2024-09-02,195.6161040835268
2024-09-03,190.38962402592549
2024-09-04,193.72422737780508
2024-09-05,192.24403901120627
2024-09-06,194.21181851383287
2024-09-09,196.63965822766457
2024-09-10,195.75233782635104
2024-09-11,200.67096810210796
2024-09-12,210.17647195524148
2024-09-13,215.46408981923094
2024-09-16,222.77280862851063
2024-09-17,230.63497012761135
2024-09-18,229.28639143419633
2024-09-19,233.9197917525273
2024-09-20,231.53688212308097
2024-09-23,230.35668959699638
2024-09-24,230.18141017054475
2024-09-25,230.18410202871726
2024-09-26,225.29216534117356
2024-09-27,234.3512482234246
2024-09-30,225.30569665941314
2024-10-01,220.9698310450883
2024-10-02,217.7157423083748
2024-10-03,221.44529637704116
2024-10-04,235.45820921640063
2024-10-07,237.77219769674582
2024-10-08,230.30398952994318
2024-10-09,221.98455431276452
2024-10-10,222.47559297049833
2024-10-11,223.4764099714345
2024-10-14,223.47001951438293
2024-10-15,229.9829760108411
2024-10-16,216.26550403465603
2024-10-17,216.29511809771122
2024-10-18,211.68991998994738
2024-10-21,222.5569174963122
2024-10-22,230.7744312460773
2024-10-23,233.7224603967416
2024-10-24,238.31838837898889
2024-10-25,233.1777914510656
2024-10-28,226.78287302631227
2024-10-29,225.08396129641994
2024-10-30,234.19211589838565
2024-10-31,243.17986684880952
2024-11-01,231.21224142066015
2024-11-04,230.92850504873314
2024-11-05,225.80770861276287
2024-11-06,223.68349872172698
2024-11-07,229.75165695580097
2024-11-08,227.63496591923817
2024-11-11,218.86839561833997
2024-11-12,209.93966906944203
2024-11-13,206.86704468212537
2024-11-14,207.43951852936524
2024-11-15,213.38715976532234
2024-11-18,213.73650900146612
2024-11-19,216.8991698791255
2024-11-20,209.53803335702327
2024-11-21,216.27618173956253
2024-11-22,231.28464028161812
2024-11-25,231.49163391117187
2024-11-26,233.11903289886106
2024-11-27,237.70419479634833
2024-11-28,233.70183577118178
2024-11-29,233.72440386393268
2024-12-02,231.17645310099363
2024-12-03,233.98818085615102
2024-12-04,232.5698611350076
2024-12-05,238.22302552406666
2024-12-06,227.36783253725082
2024-12-09,227.3915674276604
2024-12-10,228.90696642877344
2024-12-11,230.06750263019262
2024-12-12,225.6408787476003
2024-12-13,225.94738472958602
2024-12-16,232.50110109264807
2024-12-17,240.8721622801105
2024-12-18,235.0824769929646
2024-12-19,229.4731371377343
2024-12-20,229.48281182041964
2024-12-23,228.96068158967867
2024-12-24,218.80043750091318
2024-12-25,224.74153932451466
2024-12-26,223.11590504055255
2024-12-27,224.48148780059464
2024-12-30,231.91538588396105
2024-12-31,218.51112381201293
