Date,LLY
2023-08-02,293.39131786729433
2023-08-03,294.54683211472627
2023-08-04,289.04611315265936
2023-08-07,283.56024819391257
2023-08-08,284.6635480798664
2023-08-09,285.2879769036129
2023-08-10,291.7135157008658
2023-08-11,300.8345366292536
2023-08-14,302.31243129038313
2023-08-15,311.427847127467
2023-08-16,305.1436589181193
2023-08-17,304.19771289677766
2023-08-18,301.0420074434849
2023-08-21,302.2033681839272
2023-08-22,307.7790236712698
2023-08-23,305.30373030245954
2023-08-24,315.70611814234013
2023-08-25,304.6518217123158
2023-08-28,305.79303793233373
2023-08-29,314.60127261248647
2023-08-30,304.97160331263757
2023-08-31,310.0369302741447
2023-09-01,308.9429361447656
2023-09-04,315.52180927871547
2023-09-05,317.29253598116156
2023-09-06,320.81772085958477
2023-09-07,320.90573391677424
2023-09-08,315.05338237787606
2023-09-11,307.10909775748644
2023-09-12,297.5618138340853
2023-09-13,302.4840523901171
2023-09-14,297.2303317930219
2023-09-15,304.8761430981595
2023-09-18,302.0261471921373
2023-09-19,307.30333457434546
2023-09-20,301.5086746930665
2023-09-21,297.547578947092
2023-09-22,294.90272193423476
2023-09-25,288.75723835956524
2023-09-26,288.11233787265223
2023-09-27,284.650350862654
2023-09-28,285.2576523858306
2023-09-29,294.40305298387483
2023-10-02,288.47206201002285
2023-10-03,284.37952007298065
2023-10-04,278.91630849887054
2023-10-05,274.09801518914344
2023-10-06,275.3786806129185
2023-10-09,272.7511302398909
2023-10-10,272.0601751052286
2023-10-11,268.8956308605952
2023-10-12,264.723976606245
2023-10-13,256.69921810842
2023-10-16,256.8121174116766
2023-10-17,256.9587789156972
2023-10-18,259.3662895537697
2023-10-19,265.1266764677045
2023-10-20,266.9080279381891
2023-10-23,255.09568407078945
2023-10-24,258.9010584155716
2023-10-25,260.13055424262797
2023-10-26,252.84981588749417
2023-10-27,253.93529495745418
2023-10-30,253.43745725000295
2023-10-31,250.8067322532103
2023-11-01,246.1558962847453
2023-11-02,247.11668085264554
2023-11-03,241.31417086917818
2023-11-06,249.83366819843445
2023-11-07,247.74664910496045
2023-11-08,249.4007835276576
2023-11-09,252.59566705436694
2023-11-10,252.70505712889107
2023-11-13,251.52010255482728
2023-11-14,260.2925876056196
2023-11-15,277.4991110169906
2023-11-16,274.5834362514589
2023-11-17,279.4380236645103
2023-11-20,276.1303970950245
2023-11-21,286.2742238043198
2023-11-22,278.99898093079497
2023-11-23,282.4432419668192
2023-11-24,293.8175792562703
2023-11-27,289.22812418674414
2023-11-28,287.5083848936117
2023-11-29,285.795869745432
2023-11-30,275.530498808364
2023-12-01,273.11405361613225
2023-12-04,264.7050014089026
2023-12-05,268.63998904901933
2023-12-06,263.7539078048963
2023-12-07,254.3801754550287
2023-12-08,255.713181122044
2023-12-11,257.0253428820803
2023-12-12,257.50045589175994
2023-12-13,265.21465638191074
2023-12-14,263.969907537204
2023-12-15,262.03574147140944
2023-12-18,256.3699705896055
2023-12-19,248.7912855351657
2023-12-20,245.3433088224117
2023-12-21,239.4969908234748
2023-12-22,239.3788962360728
2023-12-25,242.8220205670534
2023-12-26,237.2744199806395
2023-12-27,238.288997109171
2023-12-28,236.01165338785154
2023-12-29,235.8903566988604
2024-01-01,229.36527266174474
2024-01-02,225.4804947791788
2024-01-03,227.96143181887746
2024-01-04,224.6385020559762
2024-01-05,226.9125406759373
2024-01-08,221.90594606913
2024-01-09,218.6834179890617
2024-01-10,216.43401509835587
2024-01-11,211.90592314300295
2024-01-12,214.98279718158085
2024-01-15,214.11304088381158
2024-01-16,213.4309056281166
2024-01-17,210.49360565275379
2024-01-18,215.16920767445475
2024-01-19,212.49228812019362
2024-01-22,214.593941813716
2024-01-23,213.55744373618197
2024-01-24,220.70442043845242
2024-01-25,226.47253872552045
2024-01-26,230.47087289227986
2024-01-29,228.68533627587755
2024-01-30,226.6400963685265
2024-01-31,222.75765912486128
2024-02-01,221.21909762922974
2024-02-02,224.26712806905758
2024-02-05,227.24933166745535
2024-02-06,229.29118579248174
2024-02-07,230.29645482390856
2024-02-08,235.0405452591442
2024-02-09,229.45277575255156
2024-02-12,228.63031853141817
2024-02-13,227.4660796942587
2024-02-14,230.03535538995206
2024-02-15,229.49334280430327
2024-02-16,221.65256997354973
2024-02-19,220.70069368250228
2024-02-20,225.72292435699563
2024-02-21,222.3047646084047
2024-02-22,221.63706969504955
2024-02-23,222.26141110601708
2024-02-26,219.83655677771466
2024-02-27,220.52863134589242
2024-02-28,221.12074067515607
2024-02-29,221.38442331469835
2024-03-01,220.9957796687823
2024-03-04,218.23417071089338
2024-03-05,219.4349856585855
2024-03-06,218.73480391148834
2024-03-07,217.54889782269245
2024-03-08,224.17107867798947
2024-03-11,224.6962747478113
2024-03-12,226.92866208105298
2024-03-13,226.579555507103
2024-03-14,230.60229272664057
2024-03-15,231.97167764085208
2024-03-18,233.0527227007551
2024-03-19,241.7142488951152
2024-03-20,236.17252495356337
2024-03-21,241.96669649205288
2024-03-22,241.79319891255943
2024-03-25,245.4414563205488
2024-03-26,241.35179086173466
2024-03-27,236.5188648833214
2024-03-28,238.34479898208926
2024-03-29,238.56797187456698
2024-04-01,236.15729893861254
2024-04-02,231.02959260666915
2024-04-03,234.1147527128637
2024-04-04,236.72504224364707
2024-04-05,237.98104153480153
2024-04-08,235.41903854854692
2024-04-09,238.59950184343256
2024-04-10,233.2459492669648
2024-04-11,234.13036640217567
2024-04-12,234.6169829099154
2024-04-15,236.97576129243276
2024-04-16,229.22491287792434
2024-04-17,231.32778442004695
2024-04-18,227.37550898993538
2024-04-19,223.37086839656058
2024-04-22,226.61940944463873
2024-04-23,217.21899938042398
2024-04-24,212.69340225921493
2024-04-25,207.32892904227128
2024-04-26,202.9920995886586
2024-04-29,198.1052839843729
2024-04-30,189.90229623334173
2024-05-01,185.92834244324848
2024-05-02,185.08570011900468
2024-05-03,180.9439412246889
2024-05-06,181.93107826956805
2024-05-07,184.76607743106322
2024-05-08,187.96297444956005
2024-05-09,192.67272313291107
2024-05-10,191.37434935528145
2024-05-13,195.9024157852669
2024-05-14,202.05839168829175
2024-05-15,208.62202075063792
2024-05-16,211.44454237958408
2024-05-17,210.45737067542862
2024-05-20,215.8508950119223
2024-05-21,219.87442555262805
2024-05-22,222.5489059840862
2024-05-23,223.7793756548511
2024-05-24,227.7183603823221
2024-05-27,228.63578388874333
2024-05-28,227.58358272548355
2024-05-29,218.0513130287968
2024-05-30,216.34793580244477
2024-05-31,222.57792370977504
2024-06-03,228.55698623521656
2024-06-04,226.61830744552861
2024-06-05,226.67563471493477
2024-06-06,224.34475887370243
2024-06-07,222.22362489826716
2024-06-10,233.55674454201218
2024-06-11,236.85541491672632
2024-06-12,235.15442289049895
2024-06-13,230.35244315684906
2024-06-14,226.39772506819574
2024-06-17,223.69289966446624
2024-06-18,227.89283082788918
2024-06-19,228.80322503149452
2024-06-20,227.14905232630932
2024-06-21,237.4980908411744
2024-06-24,236.0326885947383
2024-06-25,238.3960353212152
2024-06-26,237.83520961422653
2024-06-27,232.74542893575654
2024-06-28,235.57406842923018
2024-07-01,239.70863291145469
2024-07-02,239.8780444142814
2024-07-03,237.65313431070626
2024-07-04,240.83490047872152
2024-07-05,244.88837173471427
2024-07-08,247.89736041610442
2024-07-09,256.554826566635
2024-07-10,260.65103457725314
2024-07-11,257.67333194703644
2024-07-12,252.51727731505142
2024-07-15,250.71152968371345
2024-07-16,250.51707424853362
2024-07-17,248.89407366228662
2024-07-18,251.4250017413715
2024-07-19,256.9091754249542
2024-07-22,255.66575083974007
2024-07-23,253.85746413277744
2024-07-24,251.9481834749145
2024-07-25,249.85667150622635
2024-07-26,253.2249600086255
2024-07-29,262.3468653243115
2024-07-30,267.8617409663383
2024-07-31,273.3170280457366
2024-08-01,273.5283102430266
2024-08-02,276.12931082569673
2024-08-05,275.14397353670614
2024-08-06,268.2425468717137
2024-08-07,270.00666162786206
2024-08-08,269.31303526971266
2024-08-09,259.2354919824744
2024-08-12,263.16049081868846
2024-08-13,259.3260646026637
2024-08-14,264.72127741096205
2024-08-15,263.08552989816246
2024-08-16,268.8763754103073
2024-08-19,277.8703893873308
2024-08-20,280.89944427315606
2024-08-21,277.00510184977134
2024-08-22,275.9616849550915
2024-08-23,269.02036299593897
2024-08-26,274.5782517136975
2024-08-27,267.3066483018594
2024-08-28,270.7447828999543
2024-08-29,265.8889154325898
2024-08-30,269.49560405703676
2024-09-02,273.485243161462
2024-09-03,270.1393568477179
2024-09-04,275.195800053328
2024-09-05,285.9946123396919
2024-09-06,287.1702750813122
2024-09-09,276.05741956954125
2024-09-10,276.59317160436285
2024-09-11,281.61555816245783
2024-09-12,281.6920559385206
2024-09-13,282.116976924256
2024-09-16,273.8745598056881
2024-09-17,278.3906880439775
2024-09-18,282.5864244966622
2024-09-19,277.60264261692913
2024-09-20,265.82510516120385
2024-09-23,263.39224951299326
2024-09-24,263.04901177693705
2024-09-25,261.2019492735361
2024-09-26,269.0207594112811
2024-09-27,265.45988501053813
2024-09-30,265.5930039635179
2024-10-01,259.9260676392975
2024-10-02,258.0731161325098
2024-10-03,257.50879174410846
2024-10-04,258.8205368104999
2024-10-07,261.975974230017
2024-10-08,275.8090931216396
2024-10-09,279.9935900903111
2024-10-10,290.7058878252659
2024-10-11,286.5075965848766
2024-10-14,283.7330479783938
2024-10-15,282.85044656628514
2024-10-16,284.82054948491543
2024-10-17,298.2456353096065
2024-10-18,292.51880294191824
2024-10-21,300.40309856260035
2024-10-22,300.13186415513456
2024-10-23,294.6801897940145
2024-10-24,288.0209941484829
2024-10-25,297.3172027572555
2024-10-28,292.0213841928255
2024-10-29,299.11939408109555
2024-10-30,308.835211123063
2024-10-31,308.8581307447476
2024-11-01,301.59252590785513
2024-11-04,308.6248662069684
2024-11-05,309.6373500655905
2024-11-06,312.146987360443
2024-11-07,305.67108707607326
2024-11-08,294.4494093807887
2024-11-11,294.15371498641747
2024-11-12,304.9460790431378
2024-11-13,311.5101174272689
2024-11-14,311.4947647185466
2024-11-15,313.36762583906193
2024-11-18,319.17109178730993
2024-11-19,323.9976998259264
2024-11-20,327.53266491415525
2024-11-21,334.7521243855916
2024-11-22,338.2635253421228
2024-11-25,331.5787239633956
2024-11-26,324.6507984042622
2024-11-27,331.90528164185196
2024-11-28,337.8293817088767
2024-11-29,338.45398183021774
2024-12-02,339.1915337121559
2024-12-03,336.39472031707135
2024-12-04,335.2000947527043
2024-12-05,340.53278618263795
2024-12-06,338.7965292238674
2024-12-09,331.26834913209115
2024-12-10,333.6525628025979
2024-12-11,342.824593599973
2024-12-12,327.6364426159684
2024-12-13,330.12096914235315
2024-12-16,321.8432031766269
2024-12-17,321.86868357979296
2024-12-18,333.3845194855828
2024-12-19,328.16144438938227
2024-12-20,335.56520951536794
2024-12-23,336.65946980474115
2024-12-24,345.3181201318075
2024-12-25,338.9115850262329
2024-12-26,344.21194605864275
2024-12-27,350.71091319695347
2024-12-30,345.2135091325838
2024-12-31,353.04882219090007
