Date,DD
2023-08-02,220.09554237958176
2023-08-03,219.81053925307455
2023-08-04,217.43824360278634
2023-08-07,217.01548055636883
2023-08-08,216.2927701302502
2023-08-09,212.84855819495962
2023-08-10,217.89465232820677
2023-08-11,216.31553669934885
2023-08-14,216.38205060179482
2023-08-15,222.8918473262369
2023-08-16,224.54114119084431
2023-08-17,217.62965785134318
2023-08-18,213.49361081152233
2023-08-21,210.3118534934167
2023-08-22,209.81950064876537
2023-08-23,211.909507854232
2023-08-24,216.70764634062758
2023-08-25,213.22448963850272
2023-08-28,215.13969307571648
2023-08-29,211.85468555634432
2023-08-30,211.474490389953
2023-08-31,209.19360051914586
2023-09-01,209.32731080022953
2023-09-04,212.63348475930565
2023-09-05,208.47991427092543
2023-09-06,208.86032606277763
2023-09-07,207.25229390929994
2023-09-08,205.56847883006282
2023-09-11,203.64371438903964
2023-09-12,213.3171870581655
2023-09-13,211.40437950087633
2023-09-14,218.75046481347812
2023-09-15,213.78806041353297
2023-09-18,217.10980717514263
2023-09-19,219.07758759185603
2023-09-20,214.9631771620183
2023-09-21,216.3828083308803
2023-09-22,216.7612048860864
2023-09-25,212.69618665156864
2023-09-26,211.79138344857114
2023-09-27,210.60117821443848
2023-09-28,216.32071658472975
2023-09-29,218.29374142319003
2023-10-02,228.25223005481848
2023-10-03,231.75750844916612
2023-10-04,229.17136252414204
2023-10-05,230.8283259477388
2023-10-06,239.70778133236732
2023-10-09,241.51875066926772
2023-10-10,243.10271249583454
2023-10-11,246.30742493748497
2023-10-12,247.13419860542658
2023-10-13,251.54426653058198
2023-10-16,253.61983486524505
2023-10-17,249.18026783699182
2023-10-18,244.12044280561153
2023-10-19,252.95140813139673
2023-10-20,256.9960249627273
2023-10-23,259.2326274541124
2023-10-24,259.6348913336755
2023-10-25,259.8154368106799
2023-10-26,255.12197072298642
2023-10-27,258.95175125811073
2023-10-30,267.56107424082217
2023-10-31,263.98955616945824
2023-11-01,260.7309212850205
2023-11-02,263.40610254343306
2023-11-03,266.03622781366084
2023-11-06,261.71462753156976
2023-11-07,263.05835748351853
2023-11-08,269.3550011060492
2023-11-09,274.6575171194023
2023-11-10,277.8433947574984
2023-11-13,284.756254827308
2023-11-14,274.5469511126507
2023-11-15,272.8751599699033
2023-11-16,276.0737605933
2023-11-17,279.39094752439485
2023-11-20,288.0838357886211
2023-11-21,287.9836553805887
2023-11-22,288.1835513475362
2023-11-23,284.45005035107863
2023-11-24,278.184428376553
2023-11-27,282.12275202284
2023-11-28,283.2953050194735
2023-11-29,278.65166480313786
2023-11-30,279.44068303210673
2023-12-01,278.91345202181907
2023-12-04,280.35872906133955
2023-12-05,271.6380256210264
2023-12-06,274.09172191394947
2023-12-07,272.6347868262263
2023-12-08,274.6432000808073
2023-12-11,269.6325175162237
2023-12-12,271.5471498901709
2023-12-13,272.3607273339679
2023-12-14,264.9466825371635
2023-12-15,271.0473559036617
2023-12-18,266.33419596672354
2023-12-19,270.4860872186915
2023-12-20,265.5935148828706
2023-12-21,271.91443474889815
2023-12-22,266.8665138661472
2023-12-25,272.26727131985837
2023-12-26,276.28835740178744
2023-12-27,281.91259745953175
2023-12-28,285.3698958821942
2023-12-29,280.3829485611894
2024-01-01,273.3253534238237
2024-01-02,272.9174634392973
2024-01-03,276.0997831396482
2024-01-04,274.2922321998224
2024-01-05,266.23947347529065
2024-01-08,267.15939044289354
2024-01-09,268.22899927195016
2024-01-10,273.58037478454173
2024-01-11,275.6325295122937
2024-01-12,274.0575130098737
2024-01-15,282.85901258386747
2024-01-16,280.43750984958365
2024-01-17,275.3648379494261
2024-01-18,280.20056933212174
2024-01-19,281.59040076671744
2024-01-22,281.0406956115054
2024-01-23,288.2317530785213
2024-01-24,281.43332682108024
2024-01-25,284.3448984780008
2024-01-26,276.17971746451053
2024-01-29,271.32093349692616
2024-01-30,267.77960794178966
2024-01-31,265.08695585142294
2024-02-01,266.003956401486
2024-02-02,274.5173969384322
2024-02-05,271.03924388118594
2024-02-06,279.18800349806594
2024-02-07,276.5354602764681
2024-02-08,269.52333945523696
2024-02-09,271.4025484449084
2024-02-12,263.56712091197284
2024-02-13,261.31666990209413
2024-02-14,255.82396867082858
2024-02-15,259.75799735146927
2024-02-16,251.47164989153111
2024-02-19,251.7557206230379
2024-02-20,256.0560433681399
2024-02-21,251.48815216173085
2024-02-22,253.13910204795798
2024-02-23,258.07333177843316
2024-02-26,257.6653806607853
2024-02-27,252.64226091707923
2024-02-28,262.6996114240425
2024-02-29,271.56273263821856
2024-03-01,263.67453213978405
2024-03-04,254.5389662496488
2024-03-05,262.48385596071387
2024-03-06,251.1891438359078
2024-03-07,251.86692105265647
2024-03-08,252.70932262065526
2024-03-11,256.17242220707004
2024-03-12,258.0781082552007
2024-03-13,262.3832451645102
2024-03-14,262.68637090262877
2024-03-15,271.7965944170179
2024-03-18,275.2001053759784
2024-03-19,283.7691478895919
2024-03-20,289.77559614985165
2024-03-21,287.49498475335434
2024-03-22,287.4640061574114
2024-03-25,280.8875566884776
2024-03-26,276.5835298412322
2024-03-27,281.0923533427813
2024-03-28,284.93331697825215
2024-03-29,288.441082178231
2024-04-01,280.9289286777136
2024-04-02,283.00913895156935
2024-04-03,278.4877909472413
2024-04-04,284.4058045587316
2024-04-05,290.22948915479293
2024-04-08,284.4874422308345
2024-04-09,289.6586234842865
2024-04-10,288.05314010369153
2024-04-11,281.9758015110669
2024-04-12,283.0057648599543
2024-04-15,274.75373858947984
2024-04-16,271.6511847049498
2024-04-17,275.7114780787518
2024-04-18,277.8722322155083
2024-04-19,274.4012352625611
2024-04-22,271.7179414033466
2024-04-23,271.97531542151717
2024-04-24,274.84705013067554
2024-04-25,276.8832758413138
2024-04-26,283.11509340962306
2024-04-29,281.0291723611504
2024-04-30,287.50881206439294
2024-05-01,291.46008120848103
2024-05-02,291.00759845135565
2024-05-03,280.9606626595887
2024-05-06,272.93079556824665
2024-05-07,270.131033882689
2024-05-08,267.3330401994766
2024-05-09,260.61401914778475
2024-05-10,252.59400670197536
2024-05-13,250.1477385123016
2024-05-14,251.8281207485642
2024-05-15,256.7879966761504
2024-05-16,261.24582854874996
2024-05-17,259.22403010410966
2024-05-20,257.6830709001518
2024-05-21,262.3979909619541
2024-05-22,262.8463594624853
2024-05-23,267.06478003420904
2024-05-24,274.66537483428607
2024-05-27,282.5440594085651
2024-05-28,284.89141628734336
2024-05-29,280.652543387979
2024-05-30,281.6342505144441
2024-05-31,281.2384106312892
2024-06-03,279.60597959123044
2024-06-04,286.7531388800646
2024-06-05,275.94205170994354
2024-06-06,277.17158663535275
2024-06-07,281.30486710069624
2024-06-10,277.46774194128085
2024-06-11,276.5805918609415
2024-06-12,275.64359572964236
2024-06-13,273.9492774784699
2024-06-14,270.39109238687445
2024-06-17,274.9793304816034
2024-06-18,262.81442815797953
2024-06-19,264.797287711502
2024-06-20,262.45064327343835
2024-06-21,259.8416014869169
2024-06-24,266.4279347699126
2024-06-25,267.2143774763551
2024-06-26,267.6298884756208
2024-06-27,267.625996202566
2024-06-28,270.3444406567192
2024-07-01,267.5344509949931
2024-07-02,261.537159860261
2024-07-03,262.18831016230337
2024-07-04,259.3655257049375
2024-07-05,267.83260940093004
2024-07-08,272.4712119782083
2024-07-09,274.1299267127957
2024-07-10,281.5962254800581
2024-07-11,285.124010420008
2024-07-12,288.8393973676491
2024-07-15,288.8955074423712
2024-07-16,289.4247506720021
2024-07-17,282.48380668108007
2024-07-18,282.2097368413761
2024-07-19,288.4232489412993
2024-07-22,279.8006335346342
2024-07-23,273.1554304552519
2024-07-24,272.08295160912894
2024-07-25,271.4062137186467
2024-07-26,262.6817326473349
2024-07-29,260.88058618111233
2024-07-30,262.7013171332843
2024-07-31,263.9737238209914
2024-08-01,262.0193664491326
2024-08-02,264.17914145958446
2024-08-05,265.15063104701585
2024-08-06,262.48886255540947
2024-08-07,264.9606170602556
2024-08-08,262.25144891691116
2024-08-09,265.4329522190138
2024-08-12,264.1054083469035
2024-08-13,269.90703123789103
2024-08-14,277.8002476187837
2024-08-15,277.3155828973899
2024-08-16,282.6911322219286
2024-08-19,277.07252017835077
2024-08-20,278.1781082879868
2024-08-21,272.8521847220509
2024-08-22,278.8717018108002
2024-08-23,275.7706174720186
2024-08-26,279.41950672603076
2024-08-27,273.203185357221
2024-08-28,273.3298255175048
2024-08-29,266.8970025639395
2024-08-30,259.9043418610983
2024-09-02,253.22753987443758
2024-09-03,258.2068414453979
2024-09-04,252.0742070994708
2024-09-05,248.62834790265651
2024-09-06,250.79560986496952
2024-09-09,243.7404675213293
2024-09-10,248.47587373349603
2024-09-11,252.8898446353734
2024-09-12,250.9808987635701
2024-09-13,249.85625439679805
2024-09-16,247.0311594689131
2024-09-17,246.25964028029313
2024-09-18,251.97176198758225
2024-09-19,251.91700892555772
2024-09-20,260.1793736476285
2024-09-23,262.05375811014306
2024-09-24,273.8817142895089
2024-09-25,272.58664732168893
2024-09-26,269.21340961593114
2024-09-27,266.39040842810743
2024-09-30,263.23839295831385
2024-10-01,266.74647636287483
2024-10-02,267.833117910928
2024-10-03,268.79521045479277
2024-10-04,274.7780660008068
2024-10-07,270.9388953454232
2024-10-08,266.17240470913003
2024-10-09,263.23719574057355
2024-10-10,259.9441493337969
2024-10-11,250.78914909199767
2024-10-14,254.56301691532778
2024-10-15,255.74274628958014
2024-10-16,250.36584333000656
2024-10-17,245.15379455944216
2024-10-18,249.94908322696122
2024-10-21,247.6760893641137
2024-10-22,244.44971658848178
2024-10-23,244.93623037858603
2024-10-24,248.13754798680193
2024-10-25,244.5309334472182
2024-10-28,255.1253053115809
2024-10-29,259.27381618826377
2024-10-30,254.4741018243716
2024-10-31,258.01871464852195
2024-11-01,255.76352938117645
2024-11-04,255.1876810515601
2024-11-05,258.3602891905594
2024-11-06,251.4106425696749
2024-11-07,264.2615412602959
2024-11-08,271.9737524706388
2024-11-11,276.3030706968515
2024-11-12,280.3638021329941
2024-11-13,285.09274520702184
2024-11-14,285.7899218749055
2024-11-15,285.71357657771654
2024-11-18,283.1771867154098
2024-11-19,280.7629326598075
2024-11-20,280.85993026776646
2024-11-21,283.7536288195868
2024-11-22,280.38363758576304
2024-11-25,279.47463242498793
2024-11-26,272.18520181067936
2024-11-27,272.4248491423481
2024-11-28,269.56798089330545
2024-11-29,273.9483441530344
2024-12-02,270.8694581859589
2024-12-03,273.5907320437688
2024-12-04,272.5502590558536
2024-12-05,275.9724462288644
2024-12-06,286.4830597240684
2024-12-09,290.24057527290216
2024-12-10,294.69107024648747
2024-12-11,301.76630139035956
2024-12-12,303.3571234063119
2024-12-13,303.288473532065
2024-12-16,298.34345142192274
2024-12-17,300.2973795178054
2024-12-18,303.838240447525
2024-12-19,314.45574683198606
2024-12-20,318.26896042320476
2024-12-23,317.40319968690306
2024-12-24,312.40326993654
2024-12-25,318.6315600282104
2024-12-26,316.8597437549333
2024-12-27,318.0094781421702
2024-12-30,316.5804086765676
2024-12-31,306.1476954714795
