Date,HUM
2023-07-31,64.87305819799917
2023-08-01,65.6044202079066
2023-08-02,66.17168865560625
2023-08-03,65.4489364126228
2023-08-04,67.02021922264545
2023-08-07,66.17930153975475
2023-08-08,65.28217560081306
2023-08-09,64.15609310789745
2023-08-10,64.70104150392874
2023-08-11,63.222625376229
2023-08-14,63.80011830565094
2023-08-15,64.92387974530341
2023-08-16,64.63823983446395
2023-08-17,65.14263659006123
2023-08-18,66.0401226075256
2023-08-21,65.14371420110085
2023-08-22,65.8564101935003
2023-08-23,65.25109882138305
2023-08-24,64.02702385400892
2023-08-25,63.73655454228146
2023-08-28,64.9208339747974
2023-08-29,66.10312354264575
2023-08-30,68.0847864777019
2023-08-31,68.64437990020261
2023-09-01,67.23295261004493
2023-09-04,65.11712453570121
2023-09-05,64.04116139521476
2023-09-06,65.5081786956665
2023-09-07,66.56543424190076
2023-09-08,65.61473988430058
2023-09-11,65.17510402829282
2023-09-12,63.94270435019986
2023-09-13,64.44337072487716
2023-09-14,64.68323236012606
2023-09-15,63.67675396534326
2023-09-18,62.34490703528912
2023-09-19,61.2966980128812
2023-09-20,61.202814128150266
2023-09-21,61.76337340508697
2023-09-22,61.75679224712105
2023-09-25,60.664995763805344
2023-09-26,60.32610979499986
2023-09-27,59.845953651918805
2023-09-28,59.39714723167566
2023-09-29,59.83515489415036
2023-10-02,59.85703072629283
2023-10-03,59.311853590818636
2023-10-04,58.872455438091166
2023-10-05,58.358682167327665
2023-10-06,58.35606387734207
2023-10-09,58.77739237463269
2023-10-10,58.05676310771306
2023-10-11,58.63980148272791
2023-10-12,58.63645112530954
2023-10-13,57.44493967065071
2023-10-16,57.61813777346533
2023-10-17,56.29678182465601
2023-10-18,57.51962040370141
2023-10-19,56.972358906400316
2023-10-20,58.91814677150174
2023-10-23,59.98372254349061
2023-10-24,59.569074427149246
2023-10-25,60.42910667130423
2023-10-26,60.57415785899402
2023-10-27,60.7233269659316
2023-10-30,61.33365541329363
2023-10-31,62.920838309157446
2023-11-01,64.2220594781087
2023-11-02,64.40331090041497
2023-11-03,63.39517795761884
2023-11-06,63.477645576136254
2023-11-07,63.657901199104124
2023-11-08,63.419038649110746
2023-11-09,62.60331567021723
2023-11-10,62.08065489760868
2023-11-13,62.46546669282474
2023-11-14,62.06752835245866
2023-11-15,62.350967203762345
2023-11-16,61.91635161186379
2023-11-17,62.85787937313508
2023-11-20,63.10884183383982
2023-11-21,62.7557125589449
2023-11-22,63.5836295891775
2023-11-23,62.92333243501938
2023-11-24,62.19318192077415
2023-11-27,63.64231524012578
2023-11-28,63.94973703056571
2023-11-29,64.53494611263966
2023-11-30,65.37592096663215
2023-12-01,66.242009499146
2023-12-04,67.01718689047273
2023-12-05,66.40768668887816
2023-12-06,66.633870698206
2023-12-07,67.38840084498302
2023-12-08,67.21358347631005
2023-12-11,67.14988431357287
2023-12-12,67.01676929874843
2023-12-13,68.60222930526659
2023-12-14,69.35864143193247
2023-12-15,69.33886746515032
2023-12-18,69.22744506476796
2023-12-19,70.59431967770797
2023-12-20,71.1433417026532
2023-12-21,69.64752475102286
2023-12-22,70.11138830368418
2023-12-25,66.94679900270194
2023-12-26,65.82124178888222
2023-12-27,65.66325864374853
2023-12-28,65.76715730670222
2023-12-29,66.4182720171981
2024-01-01,65.69885004506556
2024-01-02,64.90495597250408
2024-01-03,64.52196176606192
2024-01-04,63.07806386364267
2024-01-05,63.07238905321447
2024-01-08,64.01527125339935
2024-01-09,64.99399808630855
2024-01-10,64.72283573120708
2024-01-11,66.40931084858083
2024-01-12,66.38655584881725
2024-01-15,66.26163596898303
2024-01-16,66.11072067122437
2024-01-17,64.85868425434609
2024-01-18,65.92159804635662
2024-01-19,66.14145389483075
2024-01-22,65.59184880485181
2024-01-23,64.94176870448621
2024-01-24,65.77705122699517
2024-01-25,67.53832707575675
2024-01-26,67.23929426005687
2024-01-29,66.0363705128875
2024-01-30,65.70452591885565
2024-01-31,65.6324397505959
2024-02-01,65.05751391029857
2024-02-02,64.30448563600116
2024-02-05,65.55212564616916
2024-02-06,65.89906932289448
2024-02-07,66.43282978836424
2024-02-08,66.77391319344515
2024-02-09,67.40425249842365
2024-02-12,67.20853292634048
2024-02-13,66.9060073180341
2024-02-14,66.64920761165901
2024-02-15,67.40009296372257
2024-02-16,67.56265957674002
2024-02-19,68.75513289494033
2024-02-20,67.0465118234984
2024-02-21,66.7643036707518
2024-02-22,67.46572291058997
2024-02-23,67.99527637378918
2024-02-26,68.24008854054357
2024-02-27,68.27908450434084
2024-02-28,69.83698821229979
2024-02-29,68.83093202565162
2024-03-01,69.34621991695171
2024-03-04,68.37743592542792
2024-03-05,67.81782868861018
2024-03-06,67.2099149776565
2024-03-07,68.28786754076889
2024-03-08,69.5172897669381
2024-03-11,69.61994226159663
2024-03-12,69.01141573285804
2024-03-13,69.00583729635487
2024-03-14,68.96740164216672
2024-03-15,69.91767786210094
2024-03-18,70.81058010110998
2024-03-19,70.71659125494455
2024-03-20,70.06770249492921
2024-03-21,70.07073627421275
2024-03-22,68.55107593804186
2024-03-25,66.91444579079449
2024-03-26,67.31991337124512
2024-03-27,66.03890125729477
2024-03-28,66.91965470744178
2024-03-29,67.95890831862154
2024-04-01,68.20153619196401
2024-04-02,68.28388346859315
2024-04-03,69.24028281360914
2024-04-04,69.07066895258548
2024-04-05,69.2554229660416
2024-04-08,66.95023361135934
2024-04-09,68.47215446793001
2024-04-10,68.1005662323383
2024-04-11,67.78556715827057
2024-04-12,66.56992257223158
2024-04-15,66.15245255865743
2024-04-16,66.39498486547308
2024-04-17,66.19224688352986
2024-04-18,66.14822179951636
2024-04-19,65.19350962039447
2024-04-22,64.87081452640741
2024-04-23,64.52079338698437
2024-04-24,63.45369492232133
2024-04-25,61.86977396380405
2024-04-26,63.1627040183418
2024-04-29,63.550916071554454
2024-04-30,65.12568477320744
2024-05-01,64.26006902050786
2024-05-02,64.31268088847379
2024-05-03,63.36017101211502
2024-05-06,61.829121879499326
2024-05-07,61.46748394215127
2024-05-08,64.24050358920807
2024-05-09,64.23183075223504
2024-05-10,62.90818135713528
2024-05-13,64.0065054411464
2024-05-14,63.53871939967134
2024-05-15,64.2125567668573
2024-05-16,62.271070773901364
2024-05-17,62.16690168484431
2024-05-20,63.71391048209994
2024-05-21,62.85402861878875
2024-05-22,61.96703884553605
2024-05-23,61.2825211054589
2024-05-24,61.7147989519033
2024-05-27,62.119764564394124
2024-05-28,61.160007534594946
2024-05-29,61.71024428973603
2024-05-30,60.37368320798953
2024-05-31,59.70943467546647
2024-06-03,59.76772837650693
2024-06-04,59.1600565933599
2024-06-05,59.68199943438688
2024-06-06,58.79837502730347
2024-06-07,59.2052537180255
2024-06-10,58.52680756683515
2024-06-11,56.326255707113745
2024-06-12,56.99170353931053
2024-06-13,57.84552009660467
2024-06-14,57.89647464954656
2024-06-17,57.25507267936787
2024-06-18,55.95009743466901
2024-06-19,56.03240722822577
2024-06-20,55.884720215938074
2024-06-21,56.1087169015241
2024-06-24,55.62579021950677
2024-06-25,54.45754458059106
2024-06-26,55.33068380561813
2024-06-27,55.377353039928046
2024-06-28,56.75256100186407
2024-07-01,56.861529832182825
2024-07-02,56.6637904139872
2024-07-03,57.219328609633436
2024-07-04,58.27301531382279
2024-07-05,58.990199919728845
2024-07-08,58.00375582764078
2024-07-09,59.89940120323329
2024-07-10,60.51336518782668
2024-07-11,61.069622845963806
2024-07-12,61.836263646157605
2024-07-15,60.40594755892511
2024-07-16,60.0781798710632
2024-07-17,58.4646737687215
2024-07-18,58.53396804058235
2024-07-19,59.02138037029694
2024-07-22,57.74911520727059
2024-07-23,56.700277839492344
2024-07-24,56.543110545054695
2024-07-25,56.944840050159854
2024-07-26,56.92637318277257
2024-07-29,57.044700385647374
2024-07-30,57.750507628330396
2024-07-31,58.29864484737419
2024-08-01,58.37203034199265
2024-08-02,56.52233306546214
2024-08-05,56.33423371507239
2024-08-06,57.26968012766344
2024-08-07,56.524155429086456
2024-08-08,57.754624457301084
2024-08-09,57.22177275414559
2024-08-12,57.46770988152459
2024-08-13,58.54252513457973
2024-08-14,58.375752143670425
2024-08-15,58.83327665329576
2024-08-16,57.94108470614324
2024-08-19,59.88256300095842
2024-08-20,59.62758720593068
2024-08-21,59.592848200958244
2024-08-22,59.17871811960086
2024-08-23,59.05879081179311
2024-08-26,57.76154444404285
2024-08-27,58.26875875821236
2024-08-28,59.26179711919817
2024-08-29,57.65983783720846
2024-08-30,57.59332014439086
2024-09-02,59.21802054814465
2024-09-03,60.45455202939574
2024-09-04,59.941644407417705
2024-09-05,58.379457058456644
2024-09-06,57.39661131559621
2024-09-09,57.78373002152381
2024-09-10,56.060541772721386
2024-09-11,55.42173839027181
2024-09-12,56.47891055100409
2024-09-13,55.553926884306776
2024-09-16,55.75007819401731
2024-09-17,55.70467731292684
2024-09-18,55.22943732140576
2024-09-19,54.217017310929094
2024-09-20,54.79889837581015
2024-09-23,54.787221997742016
2024-09-24,54.70068890652129
2024-09-25,54.54930652503863
2024-09-26,53.875052085246125
2024-09-27,54.0216069702585
2024-09-30,55.02861618478987
2024-10-01,54.68496225569044
2024-10-02,55.48097647676731
2024-10-03,56.39837462198227
2024-10-04,57.42751247284298
2024-10-07,56.516943707404046
2024-10-08,56.28767172465319
2024-10-09,56.32840661356456
2024-10-10,55.58769113958966
2024-10-11,56.00669239859545
2024-10-14,57.2121655427134
2024-10-15,58.042163253574664
2024-10-16,57.23511684917167
2024-10-17,58.126461029671546
2024-10-18,58.42313317816936
2024-10-21,59.3172289694215
2024-10-22,58.076183946397094
2024-10-23,57.72593843959892
2024-10-24,58.43896331432483
2024-10-25,56.98256566990276
2024-10-28,55.34809592188351
2024-10-29,55.76730073232674
2024-10-30,56.09748418736375
2024-10-31,55.165249809908964
2024-11-01,55.77745588039338
2024-11-04,55.79909347021944
2024-11-05,55.74062234201265
2024-11-06,55.532602540244625
2024-11-07,54.25475988336588
2024-11-08,55.524172031184236
2024-11-11,55.13848604557965
2024-11-12,53.65078743961158
2024-11-13,55.37647337796227
2024-11-14,55.34188913057815
2024-11-15,55.12888969177897
2024-11-18,55.0946860145899
2024-11-19,55.654673755100205
2024-11-20,55.96547602526437
2024-11-21,55.86082402648527
2024-11-22,55.44343041895727
2024-11-25,55.26067017692681
2024-11-26,55.438389657854756
2024-11-27,56.03823325783551
2024-11-28,57.49944218375636
2024-11-29,57.455832508762555
2024-12-02,58.49681751885718
2024-12-03,57.462914772180675
2024-12-04,56.494125449354655
2024-12-05,58.028231209240914
2024-12-06,58.17093630387679
2024-12-09,57.57018836000141
2024-12-10,59.1494928396655
2024-12-11,59.857631244769905
2024-12-12,59.44914061424197
2024-12-13,59.036625310753074
2024-12-16,59.54634446547636
2024-12-17,59.73127241520732
2024-12-18,59.999343106565206
2024-12-19,60.294036589985424
2024-12-20,61.14866357555657
2024-12-23,60.77365083958729
2024-12-24,60.61461008383441
2024-12-25,61.762146975744095
2024-12-26,62.700372848842996
2024-12-27,63.11835661141145
2024-12-30,63.14514514893516
2024-12-31,64.2581414693724
