Date,EXC
2023-07-31,99.22083612517262
2023-08-01,99.36711707658468
2023-08-02,98.379781576732
2023-08-03,98.6674513463224
2023-08-04,98.15772623834573
2023-08-07,100.39612274657125
2023-08-08,100.97912236912597
2023-08-09,101.43558033089883
2023-08-10,103.01866637252112
2023-08-11,102.52102319597094
2023-08-14,103.51421186254089
2023-08-15,102.6761962728646
2023-08-16,104.86424664934283
2023-08-17,106.19810292218429
2023-08-18,107.28542244545032
2023-08-21,105.79113526251207
2023-08-22,106.72158415939593
2023-08-23,106.46241301439753
2023-08-24,106.98685072537603
2023-08-25,106.8053364832078
2023-08-28,106.24506826393397
2023-08-29,108.0266663191154
2023-08-30,106.87452934315385
2023-08-31,108.5496346355163
2023-09-01,112.07253682526888
2023-09-04,112.97090766988573
2023-09-05,113.40075521465022
2023-09-06,113.88883290158334
2023-09-07,114.2106280693438
2023-09-08,114.04637080082266
2023-09-11,115.16957796643342
2023-09-12,116.49673284777603
2023-09-13,115.06209771955419
2023-09-14,115.63109214667604
2023-09-15,116.84124940504036
2023-09-18,116.5274878954994
2023-09-19,117.53136182912506
2023-09-20,118.20117617962663
2023-09-21,116.13225638770164
2023-09-22,118.47729648559164
2023-09-25,121.24909350377563
2023-09-26,121.40129855522042
2023-09-27,119.97356158968198
2023-09-28,118.43003509763979
2023-09-29,117.35915345345619
2023-10-02,115.53420679007245
2023-10-03,116.33837889680092
2023-10-04,111.9353214135033
2023-10-05,111.26649612417418
2023-10-06,111.89857190504318
2023-10-09,112.26259352332694
2023-10-10,111.80892580298196
2023-10-11,112.52019867665061
2023-10-12,112.1720315126025
2023-10-13,109.13188456863746
2023-10-16,109.58415096352034
2023-10-17,109.05382228286702
2023-10-18,108.18270396900782
2023-10-19,106.35236268311128
2023-10-20,104.88598940556841
2023-10-23,102.92583367876327
2023-10-24,104.85361914181479
2023-10-25,105.40611269592925
2023-10-26,107.73211153380493
2023-10-27,106.64187593840967
2023-10-30,104.03888993917728
2023-10-31,102.31868024347314
2023-11-01,100.98926125741778
2023-11-02,99.38539713924143
2023-11-03,98.01195573274406
2023-11-06,98.42466650990535
2023-11-07,96.84964743038202
2023-11-08,96.03761168174974
2023-11-09,94.31489217023221
2023-11-10,93.16275992644314
2023-11-13,93.70827850620516
2023-11-14,92.60538131538884
2023-11-15,94.18477715912435
2023-11-16,91.7127954538114
2023-11-17,90.67938153260516
2023-11-20,90.28453991190689
2023-11-21,90.26454347519682
2023-11-22,90.9333451623761
2023-11-23,92.79964738721493
2023-11-24,90.48955734684444
2023-11-27,91.27626206525795
2023-11-28,89.80997196061121
2023-11-29,88.73228650625504
2023-11-30,87.89084158195561
2023-12-01,88.99069194930343
2023-12-04,87.87262561582622
2023-12-05,88.1698317292735
2023-12-06,88.77373106500153
2023-12-07,91.68580084137632
2023-12-08,91.06437487429724
2023-12-11,90.09138290351196
2023-12-12,89.23139401184808
2023-12-13,89.46392993602124
2023-12-14,90.64577499099308
2023-12-15,90.27529498579224
2023-12-18,91.05329225319004
2023-12-19,90.07024823044415
2023-12-20,89.28380073466435
2023-12-21,88.94158080791605
2023-12-22,89.71850529197356
2023-12-25,90.78692121496623
2023-12-26,90.17998526809887
2023-12-27,92.81702930541536
2023-12-28,91.54978558203328
2023-12-29,91.26834265971388
2024-01-01,91.2056895213109
2024-01-02,91.5619684014939
2024-01-03,94.20702492556448
2024-01-04,94.02435326159173
2024-01-05,96.01228034519669
2024-01-08,95.64064726663428
2024-01-09,95.8635743167142
2024-01-10,94.2057897765382
2024-01-11,92.45790371162194
2024-01-12,91.35447605980967
2024-01-15,91.18256132663981
2024-01-16,90.65974498169373
2024-01-17,88.81451442468136
2024-01-18,86.29532377630328
2024-01-19,86.67397248981955
2024-01-22,85.80097883413339
2024-01-23,85.26837546801771
2024-01-24,86.07864305213933
2024-01-25,86.20237666602169
2024-01-26,85.2145932509818
2024-01-29,85.89498576687132
2024-01-30,86.78759062981928
2024-01-31,87.5335792044385
2024-02-01,86.71847229250713
2024-02-02,89.2387140716591
2024-02-05,89.3666067177604
2024-02-06,90.11909797877209
2024-02-07,89.88121466029625
2024-02-08,89.45060609107767
2024-02-09,89.58718660885023
2024-02-12,90.06293029586556
2024-02-13,92.50860334902359
2024-02-14,89.87643703500761
2024-02-15,89.28156584798018
2024-02-16,89.0694359142511
2024-02-19,87.64580686892407
2024-02-20,85.08505897933556
2024-02-21,84.02396011609288
2024-02-22,85.43271597130739
2024-02-23,86.58186657655143
2024-02-26,83.35858770832365
2024-02-27,83.18151995603583
2024-02-28,84.5110374048118
2024-02-29,83.55200497635998
2024-03-01,84.34923468935976
2024-03-04,83.87346323116024
2024-03-05,83.3915563579091
2024-03-06,84.91758862595074
2024-03-07,86.72194166416828
2024-03-08,87.57970182110776
2024-03-11,86.17423743129542
2024-03-12,86.2702881532788
2024-03-13,86.43421746953985
2024-03-14,86.23112725201743
2024-03-15,86.6308221387575
2024-03-18,86.73937387125973
2024-03-19,86.70219598601767
2024-03-20,85.8375864795098
2024-03-21,85.91112398355784
2024-03-22,83.90662268815863
2024-03-25,83.63535982472966
2024-03-26,85.80793448269489
2024-03-27,85.24017540529583
2024-03-28,86.28183235726918
2024-03-29,83.86091839930116
2024-04-01,82.30056313536564
2024-04-02,81.94915546813482
2024-04-03,82.6171906815445
2024-04-04,80.95744328963325
2024-04-05,79.33347266435783
2024-04-08,78.63562866916122
2024-04-09,79.81632958321715
2024-04-10,78.74347428926428
2024-04-11,79.29578969763276
2024-04-12,79.341794143974
2024-04-15,79.78391114365779
2024-04-16,82.59345437492924
2024-04-17,83.78946461445173
2024-04-18,84.94658777637558
2024-04-19,84.8296495619035
2024-04-22,84.62859479252154
2024-04-23,85.59622203194152
2024-04-24,82.61844904100653
2024-04-25,82.55507484552638
2024-04-26,83.05436709003325
2024-04-29,83.8099387330317
2024-04-30,83.30595587782916
2024-05-01,84.34123740380356
2024-05-02,83.55668496500566
2024-05-03,82.14312501002958
2024-05-06,82.09132052531281
2024-05-07,82.83338252952188
2024-05-08,83.39472975215354
2024-05-09,82.00008328480168
2024-05-10,82.48038111068489
2024-05-13,82.38605149898257
2024-05-14,83.19047893202723
2024-05-15,84.24699949380685
2024-05-16,83.92901382493643
2024-05-17,83.35427854991092
2024-05-20,83.71307374468651
2024-05-21,82.72756112342537
2024-05-22,82.08147075389863
2024-05-23,81.41232456517595
2024-05-24,82.00701549314736
2024-05-27,81.40449245521434
2024-05-28,79.62461128415356
2024-05-29,77.98996001953397
2024-05-30,76.99739666520408
2024-05-31,77.59718369985191
2024-06-03,75.7463838293874
2024-06-04,76.47714671143298
2024-06-05,76.6554521520212
2024-06-06,75.99137208279349
2024-06-07,73.65482398073453
2024-06-10,73.5985296197094
2024-06-11,73.97983462737554
2024-06-12,73.49842336340775
2024-06-13,74.61055948143911
2024-06-14,74.63384009472772
2024-06-17,75.71471952859272
2024-06-18,75.1795435421065
2024-06-19,75.40486333058567
2024-06-20,75.73002074218319
2024-06-21,76.16394185740556
2024-06-24,76.42571743000296
2024-06-25,77.1594744248349
2024-06-26,76.97434842528664
2024-06-27,76.8266204103886
2024-06-28,76.94860015649253
2024-07-01,77.58636334956344
2024-07-02,75.93496772144758
2024-07-03,76.5675890665901
2024-07-04,77.19786396026105
2024-07-05,75.86911957230402
2024-07-08,75.81057441377953
2024-07-09,75.32699905809793
2024-07-10,76.49671593305702
2024-07-11,76.14691464462567
2024-07-12,75.7768809771171
2024-07-15,75.7496996653836
2024-07-16,75.88399859327838
2024-07-17,74.58480809997288
2024-07-18,75.4794612530431
2024-07-19,75.5705837033954
2024-07-22,75.62975515371528
2024-07-23,75.33615764774127
2024-07-24,74.96408579372536
2024-07-25,74.69595247339961
2024-07-26,76.08680885640896
2024-07-29,77.88862689579153
2024-07-30,78.56107172087286
2024-07-31,77.74180545589608
2024-08-01,77.45712668766996
2024-08-02,79.04467592902866
2024-08-05,79.22108833960009
2024-08-06,79.4522616519479
2024-08-07,77.57022811638579
2024-08-08,76.74407642605365
2024-08-09,76.03023392170986
2024-08-12,78.28046530929355
2024-08-13,78.26883246539062
2024-08-14,78.6102335841067
2024-08-15,79.67855609773558
2024-08-16,80.12400688100988
2024-08-19,80.7019565908084
2024-08-20,80.53853072415657
2024-08-21,79.99561916029981
2024-08-22,81.01121756308811
2024-08-23,81.17024010620953
2024-08-26,81.0517570164114
2024-08-27,80.13641433637686
2024-08-28,80.44408934353882
2024-08-29,82.49318159734342
2024-08-30,82.33818915732878
2024-09-02,82.32284459208127
2024-09-03,82.80958792159639
2024-09-04,82.17270571010683
2024-09-05,82.0540670596756
2024-09-06,81.35865455916552
2024-09-09,81.2705402841369
2024-09-10,80.92683961212546
2024-09-11,81.41518124723395
2024-09-12,81.78930637133514
2024-09-13,83.78722676947343
2024-09-16,84.53430060236222
2024-09-17,86.23947795620569
2024-09-18,87.04898950108999
2024-09-19,87.18631310857286
2024-09-20,87.45615490710708
2024-09-23,88.41071195320681
2024-09-24,88.8734983295506
2024-09-25,90.01031003585203
2024-09-26,91.05532669957454
2024-09-27,89.70201723632998
2024-09-30,89.66856498548755
2024-10-01,87.89137915284242
2024-10-02,87.36906828996504
2024-10-03,87.76007824811627
2024-10-04,87.97749171094655
2024-10-07,88.00444757409986
2024-10-08,86.33041952366881
2024-10-09,86.52906996556831
2024-10-10,89.3772091656458
2024-10-11,89.75027808145963
2024-10-14,89.08210983707194
2024-10-15,89.7904413082173
2024-10-16,89.57858927642783
2024-10-17,91.25146280203313
2024-10-18,89.63808702930268
2024-10-21,89.42397919191576
2024-10-22,87.4063345526926
2024-10-23,86.46632253787266
2024-10-24,87.23491779718056
2024-10-25,89.53578680589735
2024-10-28,89.43666796158057
2024-10-29,88.58576497105022
2024-10-30,89.52686859079739
2024-10-31,90.00236662412696
2024-11-01,89.59918340602843
2024-11-04,90.57672660504655
2024-11-05,92.67218815605278
2024-11-06,91.9952380732086
2024-11-07,91.73046289241488
2024-11-08,90.34169478261617
2024-11-11,91.71418649136389
2024-11-12,90.89158209021613
2024-11-13,90.15583430567061
2024-11-14,89.79010427776062
2024-11-15,89.51703387227464
2024-11-18,89.98854738674007
2024-11-19,88.64111391998239
2024-11-20,90.14779886916351
2024-11-21,90.1529250550281
2024-11-22,89.8216974079268
2024-11-25,91.46444623230998
2024-11-26,89.29918828590027
2024-11-27,91.17364218659858
2024-11-28,91.15524815882763
2024-11-29,91.48633833255465
2024-12-02,92.8163400652733
2024-12-03,94.01853522936759
2024-12-04,95.58748053577304
2024-12-05,95.74736298116166
2024-12-06,96.05213846008834
2024-12-09,95.59806015821869
2024-12-10,93.87788164971623
2024-12-11,93.94558995690306
2024-12-12,93.94235202103782
2024-12-13,94.74510878778486
2024-12-16,93.53828643649717
2024-12-17,92.95580163904656
2024-12-18,92.7704298930714
2024-12-19,91.98749640740799
2024-12-20,92.47805850779966
2024-12-23,93.2573239724086
2024-12-24,94.28077194937674
2024-12-25,93.05904816296758
2024-12-26,92.12371567626542
2024-12-27,91.52652250115261
2024-12-30,92.97204229815445
2024-12-31,92.11536213511907
