Date,PSA
2023-07-31,57.9508547944918
2023-08-01,58.10756473170691
2023-08-02,59.13893994789512
2023-08-03,59.78892020513209
2023-08-04,56.08570638641742
2023-08-07,56.65437202083072
2023-08-08,57.49229983933987
2023-08-09,56.57745390477095
2023-08-10,57.8528525960231
2023-08-11,55.9584984405012
2023-08-14,58.126883174000746
2023-08-15,60.27330973646592
2023-08-16,60.702111938760446
2023-08-17,61.90554515100875
2023-08-18,63.744466161904114
2023-08-21,62.61607723009023
2023-08-22,63.52552500591991
2023-08-23,62.748349927573685
2023-08-24,62.269382450696874
2023-08-25,58.895789908583325
2023-08-28,59.459267417182005
2023-08-29,58.220327334828106
2023-08-30,56.912005404280166
2023-08-31,54.630292650119436
2023-09-01,53.50097158190306
2023-09-04,55.097070543297534
2023-09-05,52.44705342069329
2023-09-06,54.238767681554236
2023-09-07,55.10032977360323
2023-09-08,54.31859856414682
2023-09-11,53.07555531695459
2023-09-12,52.15374485496906
2023-09-13,53.57429207320163
2023-09-14,55.01766689859045
2023-09-15,56.06430853117575
2023-09-18,53.236603576757624
2023-09-19,55.32957878226935
2023-09-20,57.408971702523075
2023-09-21,55.12721954585645
2023-09-22,56.48899728298206
2023-09-25,55.53161990845144
2023-09-26,54.8995112056842
2023-09-27,56.75302796916066
2023-09-28,54.74338435831335
2023-09-29,52.572018696736095
2023-10-02,52.54223516027233
2023-10-03,55.62393141258062
2023-10-04,54.97409590456623
2023-10-05,56.19459205494971
2023-10-06,53.33514468142103
2023-10-09,55.609982078556655
2023-10-10,56.68383361031654
2023-10-11,56.906869907713606
2023-10-12,57.07205853533237
2023-10-13,58.446665069120215
2023-10-16,57.40898562215823
2023-10-17,58.05813152604046
2023-10-18,57.26673471399405
2023-10-19,59.31163107983012
2023-10-20,59.511874862984776
2023-10-23,61.35509302462783
2023-10-24,60.344552790052944
2023-10-25,61.129540239478374
2023-10-26,59.776813946813895
2023-10-27,58.78653326690225
2023-10-30,53.9337318783664
2023-10-31,54.28748071426756
2023-11-01,55.781180360689206
2023-11-02,52.47192081133362
2023-11-03,54.47789848303246
2023-11-06,53.722446777982576
2023-11-07,54.6414666929028
2023-11-08,55.25837364086328
2023-11-09,55.01563415022042
2023-11-10,54.9856438831408
2023-11-13,55.01516196554625
2023-11-14,54.680729735622656
2023-11-15,54.579116032643476
2023-11-16,52.81686573549148
2023-11-17,53.4779922016835
2023-11-20,54.39905873599533
2023-11-21,56.22412736147728
2023-11-22,54.69421588451621
2023-11-23,56.98759827797807
2023-11-24,54.85233549951628
2023-11-27,55.41651909394296
2023-11-28,51.998892451568025
2023-11-29,53.21425858631004
2023-11-30,56.73205094525194
2023-12-01,58.63442490137428
2023-12-04,58.22316487053721
2023-12-05,57.55164737987345
2023-12-06,57.86306942572737
2023-12-07,57.70519262806246
2023-12-08,59.428208534377646
2023-12-11,55.5476020420699
2023-12-12,54.29710396051524
2023-12-13,56.55320845597057
2023-12-14,55.86176104138411
2023-12-15,53.87138585502466
2023-12-18,51.95827165192716
2023-12-19,51.82467732340347
2023-12-20,50.92642989768602
2023-12-21,52.55938620728245
2023-12-22,51.35394934262575
2023-12-25,48.22976201543917
2023-12-26,47.87076392620681
2023-12-27,46.607874357709946
2023-12-28,47.46988243700857
2023-12-29,44.464583506906955
2024-01-01,45.40707241451103
2024-01-02,45.33373966171631
2024-01-03,46.21063910873922
2024-01-04,47.545315240095434
2024-01-05,48.996823645827604
2024-01-08,48.82907046612024
2024-01-09,48.95218234483777
2024-01-10,48.79897852267861
2024-01-11,49.00514817101646
2024-01-12,48.42680582151536
2024-01-15,48.94627801005352
2024-01-16,52.04122157929748
2024-01-17,51.900071137520136
2024-01-18,50.81453984925654
2024-01-19,50.04624848609441
2024-01-22,50.14751107140946
2024-01-23,52.810730670311
2024-01-24,53.31324250218563
2024-01-25,52.646190407051414
2024-01-26,53.93213434370954
2024-01-29,55.87270891993802
2024-01-30,57.05689483843667
2024-01-31,56.930441026618126
2024-02-01,56.02478848310573
2024-02-02,55.864708624548875
2024-02-05,55.94258986691559
2024-02-06,55.79957795638281
2024-02-07,55.29195146343818
2024-02-08,53.72455413565876
2024-02-09,54.17656368773308
2024-02-12,56.87101714338006
2024-02-13,56.89174731050107
2024-02-14,55.200942894103584
2024-02-15,55.83480450258043
2024-02-16,56.04236846236624
2024-02-19,59.15766305855543
2024-02-20,58.44492053444397
2024-02-21,58.38642700547065
2024-02-22,58.33673747404704
2024-02-23,59.69415050825834
2024-02-26,59.11719904991641
2024-02-27,59.70343577623487
2024-02-28,56.12433311623798
2024-02-29,55.831508927313884
2024-03-01,56.52400337231849
2024-03-04,56.294539876580465
2024-03-05,55.21052903386128
2024-03-06,55.11136213040052
2024-03-07,56.49924383996762
2024-03-08,54.5933635798289
2024-03-11,57.092866081130374
2024-03-12,61.76729030064705
2024-03-13,62.16773613560601
2024-03-14,64.16889962097103
2024-03-15,60.239180614382015
2024-03-18,60.649112123931964
2024-03-19,61.91484131940656
2024-03-20,61.80927609456117
2024-03-21,59.214718981912725
2024-03-22,57.231960884017276
2024-03-25,58.274186609861964
2024-03-26,55.29783785398842
2024-03-27,56.06613262426516
2024-03-28,56.80994092164886
2024-03-29,55.57091153219517
2024-04-01,56.38402829865806
2024-04-02,56.29143122134845
2024-04-03,58.58799275541037
2024-04-04,55.68204571251396
2024-04-05,53.45423632118543
2024-04-08,54.30206743970306
2024-04-09,55.47922685554291
2024-04-10,55.20895316275293
2024-04-11,54.18506881829933
2024-04-12,53.4898442803918
2024-04-15,55.66614306938414
2024-04-16,54.83503401502458
2024-04-17,54.329692694164684
2024-04-18,53.25358392122763
2024-04-19,53.16438954129535
2024-04-22,53.01734678267375
2024-04-23,55.565028525132085
2024-04-24,53.65206853562893
2024-04-25,51.28666741555037
2024-04-26,53.39887153084025
2024-04-29,54.27516198574325
2024-04-30,56.85014205130479
2024-05-01,56.48889880291185
2024-05-02,55.94308914811554
2024-05-03,56.73112555614505
2024-05-06,55.71857644299959
2024-05-07,54.66361745566261
2024-05-08,50.66342031973716
2024-05-09,52.40772480747167
2024-05-10,49.56004301507929
2024-05-13,50.00698440346369
2024-05-14,48.83294464103339
2024-05-15,51.17826187248229
2024-05-16,49.71968511063709
2024-05-17,49.15441933035119
2024-05-20,51.04597177807347
2024-05-21,55.447627457327826
2024-05-22,56.72695804528344
2024-05-23,58.54458488410158
2024-05-24,60.67539645210182
2024-05-27,58.61256682385822
2024-05-28,61.03815180593809
2024-05-29,62.84251698074252
2024-05-30,63.713520332170155
2024-05-31,63.322059521962714
2024-06-03,64.42518454513282
2024-06-04,67.11921237692921
2024-06-05,67.62670659712516
2024-06-06,70.1205997005533
2024-06-07,71.12113369502943
2024-06-10,70.89626901640045
2024-06-11,68.65189874085877
2024-06-12,68.48987641222429
2024-06-13,68.42400762910579
2024-06-14,70.34639213623197
2024-06-17,68.00564836335246
2024-06-18,65.34853078689305
2024-06-19,65.27062854236922
2024-06-20,66.47941817241932
2024-06-21,68.28060142409002
2024-06-24,70.49755094559234
2024-06-25,74.2625362252254
2024-06-26,74.68304205402343
2024-06-27,72.29716837137634
2024-06-28,71.5565524211045
2024-07-01,70.58250606313136
2024-07-02,72.00315503085086
2024-07-03,71.27672297383631
2024-07-04,70.81209103673558
2024-07-05,69.86516899991275
2024-07-08,69.77078494559863
2024-07-09,71.33897129080232
2024-07-10,68.09614785893628
2024-07-11,70.08383820332129
2024-07-12,70.10999383502171
2024-07-15,68.64314129536778
2024-07-16,70.57069435500523
2024-07-17,70.18137163691868
2024-07-18,68.18579464222091
2024-07-19,64.24998330069832
2024-07-22,64.46030387189094
2024-07-23,62.9712302800045
2024-07-24,60.88819713495292
2024-07-25,60.237152169528855
2024-07-26,63.50992953714665
2024-07-29,62.882742187548814
2024-07-30,62.34859336820367
2024-07-31,60.62772848782891
2024-08-01,63.874893319370685
2024-08-02,64.27492175616646
2024-08-05,64.71373569643133
2024-08-06,65.30298459597824
2024-08-07,63.91525856704575
2024-08-08,65.32192259889072
2024-08-09,63.936322401439014
2024-08-12,66.36356131885388
2024-08-13,66.97497825671968
2024-08-14,67.83657813685585
2024-08-15,65.99328805136774
2024-08-16,66.36495984438145
2024-08-19,66.32970837904222
2024-08-20,68.60221226350434
2024-08-21,71.44422062376267
2024-08-22,66.9986594380469
2024-08-23,63.73824594564718
2024-08-26,63.56175953900842
2024-08-27,61.798392581386324
2024-08-28,59.987405867850306
2024-08-29,60.533589860402365
2024-08-30,59.93710310299355
2024-09-02,62.669598137658774
2024-09-03,65.13550530960543
2024-09-04,64.83579845251731
2024-09-05,62.764933039553725
2024-09-06,61.72765667995871
2024-09-09,62.53079668434055
2024-09-10,63.477680409198534
2024-09-11,63.30152782396443
2024-09-12,63.98363201264187
2024-09-13,65.29276861692956
2024-09-16,66.61841331747102
2024-09-17,68.66857510504929
2024-09-18,68.76880303428467
2024-09-19,67.94147693357644
2024-09-20,67.61477961235178
2024-09-23,71.1345121251848
2024-09-24,76.95160750072924
2024-09-25,78.41995811153409
2024-09-26,76.0919573334689
2024-09-27,78.15627979638343
2024-09-30,81.1564982590301
2024-10-01,80.50792527305131
2024-10-02,78.59960096064111
2024-10-03,76.28452575408193
2024-10-04,79.84020557966562
2024-10-07,79.4652633026063
2024-10-08,76.81275018881375
2024-10-09,76.51273095844107
2024-10-10,73.66819615226724
2024-10-11,72.87833540104276
2024-10-14,72.41473409094002
2024-10-15,69.71169801693154
2024-10-16,72.42953895799118
2024-10-17,73.07942868072612
2024-10-18,73.01675383678773
2024-10-21,72.81898325889345
2024-10-22,72.8568101733469
2024-10-23,73.44141275125
2024-10-24,71.5948129113196
2024-10-25,73.67420788328126
2024-10-28,73.52477748541685
2024-10-29,74.0045053110577
2024-10-30,69.87876177801196
2024-10-31,70.68816035414224
2024-11-01,73.87009809632659
2024-11-04,73.32862972872455
2024-11-05,71.78454798293424
2024-11-06,69.31726959160305
2024-11-07,65.71662008416669
2024-11-08,61.60098342410358
2024-11-11,65.68347265642348
2024-11-12,61.833570176695034
2024-11-13,63.56773334146737
2024-11-14,65.04072932440627
2024-11-15,64.92194316418237
2024-11-18,64.67760823353048
2024-11-19,60.72518041581634
2024-11-20,63.21094153349851
2024-11-21,64.0653345047127
2024-11-22,63.35897609001422
2024-11-25,68.0890702677673
2024-11-26,72.76960853670772
2024-11-27,75.12892031297785
2024-11-28,78.07072740684836
2024-11-29,78.1254293773046
2024-12-02,76.10001785543943
2024-12-03,73.86184058072126
2024-12-04,72.25071004905554
2024-12-05,72.05735911416566
2024-12-06,72.73134361642681
2024-12-09,69.88009291693184
2024-12-10,72.53981768444262
2024-12-11,75.10715462070452
2024-12-12,68.67422750814346
2024-12-13,65.46442527851848
2024-12-16,65.71230684205953
2024-12-17,68.19095091229705
2024-12-18,67.28248904640999
2024-12-19,65.77332401489484
2024-12-20,63.469873253970086
2024-12-23,64.55057577570024
2024-12-24,64.4816757676224
2024-12-25,63.32584406863171
2024-12-26,61.77708639765964
2024-12-27,59.11413206364524
2024-12-30,57.790850212678144
2024-12-31,61.47587232182901
