Date,LRCX
2023-07-31,103.64830225347787
2023-08-01,103.49909232323074
2023-08-02,100.71396489090289
2023-08-03,99.70132455215045
2023-08-04,98.93978507656244
2023-08-07,100.09696770101654
2023-08-08,97.51943671580865
2023-08-09,98.07244957443066
2023-08-10,98.43281264795047
2023-08-11,97.3795843681545
2023-08-14,97.61272152740176
2023-08-15,97.89067146753447
2023-08-16,99.0607574124756
2023-08-17,97.68672449373169
2023-08-18,98.79832569343914
2023-08-21,96.82953782170476
2023-08-22,96.26519949546004
2023-08-23,96.78011847753272
2023-08-24,97.86649169718727
2023-08-25,98.89188609423674
2023-08-28,98.32285406118676
2023-08-29,98.50222949225184
2023-08-30,99.13897526789641
2023-08-31,100.70825510520233
2023-09-01,100.98954776745934
2023-09-04,102.06272592716917
2023-09-05,100.37117233334563
2023-09-06,98.5130277661746
2023-09-07,97.68904437612002
2023-09-08,98.67734395493105
2023-09-11,99.92175917090255
2023-09-12,98.35761023091185
2023-09-13,98.39106572289292
2023-09-14,98.41821926606063
2023-09-15,98.11665603785136
2023-09-18,97.87916073051228
2023-09-19,97.49830358498293
2023-09-20,96.9233004323378
2023-09-21,96.86407309324836
2023-09-22,96.45144771642298
2023-09-25,98.34574634032752
2023-09-26,100.48791449719964
2023-09-27,101.84430057939579
2023-09-28,102.9895517849017
2023-09-29,101.03253993526714
2023-10-02,101.30678463001134
2023-10-03,103.1800758372376
2023-10-04,103.96265866481608
2023-10-05,102.60618134016079
2023-10-06,101.41709408917612
2023-10-09,103.24857432637894
2023-10-10,103.19041736811747
2023-10-11,102.76755164027281
2023-10-12,102.08133163158912
2023-10-13,105.38429639420542
2023-10-16,106.16618341528877
2023-10-17,106.89915049933585
2023-10-18,109.39930809063922
2023-10-19,106.47588572287998
2023-10-20,105.34091444261517
2023-10-23,104.92703936495563
2023-10-24,105.7920925777677
2023-10-25,105.54887353124126
2023-10-26,106.53632389129612
2023-10-27,104.7025088473821
2023-10-30,105.36158255209159
2023-10-31,104.01123668328442
2023-11-01,104.13326791162095
2023-11-02,106.02760005247578
2023-11-03,106.11309241970511
2023-11-06,105.3647688343317
2023-11-07,103.03278395388558
2023-11-08,103.55810260820505
2023-11-09,103.2287995494938
2023-11-10,103.87660371726417
2023-11-13,103.3000302360581
2023-11-14,104.13231801682976
2023-11-15,103.08252203635458
2023-11-16,101.59977675057819
2023-11-17,102.07950295192519
2023-11-20,103.05249112739276
2023-11-21,103.91112390163103
2023-11-22,102.98744344855673
2023-11-23,103.327385222527
2023-11-24,103.60869476815552
2023-11-27,102.18462017751158
2023-11-28,102.96557951003773
2023-11-29,102.90105564157123
2023-11-30,101.33194642295369
2023-12-01,99.81331201661905
2023-12-04,100.64697236051286
2023-12-05,99.95357868831071
2023-12-06,100.03766472721246
2023-12-07,102.27047441534346
2023-12-08,101.81725130575546
2023-12-11,102.42043809293848
2023-12-12,101.4704650894496
2023-12-13,99.91779748818011
2023-12-14,100.31186591101996
2023-12-15,100.74795203354098
2023-12-18,100.50964249485037
2023-12-19,100.78718556858998
2023-12-20,102.30684900089163
2023-12-21,102.36598563142307
2023-12-22,104.79652530301095
2023-12-25,104.00594519098243
2023-12-26,103.24243521407287
2023-12-27,102.88226835124722
2023-12-28,101.99638209120916
2023-12-29,104.01300479278738
2024-01-01,104.91586199142179
2024-01-02,102.53893657447327
2024-01-03,102.81072973648227
2024-01-04,102.02888883784858
2024-01-05,100.93319562001395
2024-01-08,99.97759440144453
2024-01-09,101.53136344249644
2024-01-10,100.25805514892393
2024-01-11,101.65397725845368
2024-01-12,101.26551991600861
2024-01-15,101.31777560268038
2024-01-16,101.34795097984083
2024-01-17,100.79525719019007
2024-01-18,99.11276834332227
2024-01-19,100.20056404895176
2024-01-22,99.97280081607595
2024-01-23,101.51194746372973
2024-01-24,101.86605933421224
2024-01-25,101.61102131895738
2024-01-26,101.58145564802963
2024-01-29,102.44044919501728
2024-01-30,102.9394018180728
2024-01-31,103.54607859871727
2024-02-01,102.08708832331742
2024-02-02,102.63561737564551
2024-02-05,100.99570294652641
2024-02-06,102.69136771310465
2024-02-07,102.06455855616798
2024-02-08,101.70250890005944
2024-02-09,102.19241078777436
2024-02-12,101.387019971504
2024-02-13,101.6073721703673
2024-02-14,101.18955910339893
2024-02-15,100.74582886327842
2024-02-16,100.27000318157629
2024-02-19,100.51988763796393
2024-02-20,101.2046256000183
2024-02-21,101.30617492493103
2024-02-22,101.6788492644758
2024-02-23,103.27603696149092
2024-02-26,103.9622692286517
2024-02-27,102.3318719265183
2024-02-28,100.90711297670347
2024-02-29,100.63818282946929
2024-03-01,102.34259179116732
2024-03-04,103.5457650533274
2024-03-05,105.01459291004714
2024-03-06,105.82929061762556
2024-03-07,104.04471465220836
2024-03-08,102.63069605060507
2024-03-11,102.0196031241406
2024-03-12,101.65691691073343
2024-03-13,102.80061343160735
2024-03-14,102.5002264066358
2024-03-15,103.025400653642
2024-03-18,100.73710134637379
2024-03-19,100.63266015037478
2024-03-20,101.79702467565127
2024-03-21,100.80376450078371
2024-03-22,99.38632545383804
2024-03-25,100.13221713086833
2024-03-26,99.38333231462443
2024-03-27,98.25279209844456
2024-03-28,96.58125560879556
2024-03-29,97.61952611908154
2024-04-01,97.64375994008236
2024-04-02,98.58216011672147
2024-04-03,100.04970122589926
2024-04-04,100.16319860525174
2024-04-05,100.26429012648978
2024-04-08,100.40258308274747
2024-04-09,98.9328621871243
2024-04-10,99.10866964334781
2024-04-11,101.05310575358419
2024-04-12,100.99763675624985
2024-04-15,99.61131004637677
2024-04-16,102.9944197725456
2024-04-17,103.65491034143645
2024-04-18,103.97410626347701
2024-04-19,103.4558932864881
2024-04-22,104.25517128796461
2024-04-23,106.57892443078059
2024-04-24,107.09447947548996
2024-04-25,107.81274321588992
2024-04-26,108.78677584559478
2024-04-29,109.8592165531789
2024-04-30,109.45338786518543
2024-05-01,109.78549974254685
2024-05-02,111.21896727911889
2024-05-03,109.75973437793357
2024-05-06,111.60292885286209
2024-05-07,111.28135964270878
2024-05-08,111.65927030819537
2024-05-09,112.1771947849924
2024-05-10,111.6656809199718
2024-05-13,111.33986817549773
2024-05-14,110.26718190527745
2024-05-15,109.90131975644483
2024-05-16,111.30994107025847
2024-05-17,112.50390556632526
2024-05-20,111.4741350863435
2024-05-21,111.2376744783933
2024-05-22,110.34776890174453
2024-05-23,111.2483282517787
2024-05-24,111.65344087845996
2024-05-27,111.12810645088543
2024-05-28,109.67559539523877
2024-05-29,110.37336671719412
2024-05-30,112.12811727039188
2024-05-31,113.32565212008416
2024-06-03,113.7722405656746
2024-06-04,115.31763779754236
2024-06-05,114.31153954593621
2024-06-06,115.25388755087232
2024-06-07,116.31586955802004
2024-06-10,115.38558513117908
2024-06-11,115.10087267497221
2024-06-12,113.9943494846689
2024-06-13,115.99334215185787
2024-06-14,115.42657802386317
2024-06-17,116.93853193912642
2024-06-18,116.4260041597085
2024-06-19,118.5274263745913
2024-06-20,118.6835945576873
2024-06-21,116.50258349059521
2024-06-24,115.35764403325923
2024-06-25,116.00187113233046
2024-06-26,115.57687197798454
2024-06-27,115.88596107511546
2024-06-28,116.54834996896018
2024-07-01,116.58935284800849
2024-07-02,118.47988437460988
2024-07-03,118.43146315202867
2024-07-04,118.65035558373697
2024-07-05,119.1037262422835
2024-07-08,119.36768746479211
2024-07-09,119.97019420558236
2024-07-10,119.27463919309504
2024-07-11,117.92248489208814
2024-07-12,119.10590982002296
2024-07-15,119.40090884823331
2024-07-16,118.419248798176
2024-07-17,117.41094675228203
2024-07-18,117.34638329542061
2024-07-19,115.85539684766856
2024-07-22,113.80818974988108
2024-07-23,113.64530533165832
2024-07-24,114.19624913702673
2024-07-25,115.13565362776949
2024-07-26,116.65683846781714
2024-07-29,114.9962825918853
2024-07-30,116.0794151646515
2024-07-31,119.00058750902392
2024-08-01,119.75123563835358
2024-08-02,120.41670318765495
2024-08-05,120.38901716615658
2024-08-06,122.25457583809776
2024-08-07,121.49922632429586
2024-08-08,121.31215477482085
2024-08-09,121.69046465192753
2024-08-12,121.84733789173467
2024-08-13,120.81031051530609
2024-08-14,120.42763071863388
2024-08-15,120.51158571411007
2024-08-16,120.90851040682588
2024-08-19,121.14878567053015
2024-08-20,120.6088279174191
2024-08-21,119.22681569195856
2024-08-22,120.4594534395735
2024-08-23,123.45018406704148
2024-08-26,124.61987659307691
2024-08-27,125.046443190879
2024-08-28,126.55302195554071
2024-08-29,125.64135729245602
2024-08-30,125.79477759204352
2024-09-02,126.15853714632269
2024-09-03,126.50570193211243
2024-09-04,125.041254498709
2024-09-05,124.13054640865649
2024-09-06,123.98264958268402
2024-09-09,124.08941282743164
2024-09-10,122.09410702353793
2024-09-11,123.03060922348912
2024-09-12,122.28221336361331
2024-09-13,123.41109890035922
2024-09-16,123.150165237796
2024-09-17,124.56362268787282
2024-09-18,126.23378015858714
2024-09-19,127.99811079260598
2024-09-20,129.20140439485948
2024-09-23,129.25165416122883
2024-09-24,130.49659013368165
2024-09-25,131.11533866943057
2024-09-26,132.49844002081653
2024-09-27,131.8491806811449
2024-09-30,132.80498171215154
2024-10-01,133.2928283527961
2024-10-02,134.33674863801207
2024-10-03,133.23269778115642
2024-10-04,131.2379173371952
2024-10-07,131.340672803384
2024-10-08,128.91543441514196
2024-10-09,129.1245011115873
2024-10-10,130.07073873927772
2024-10-11,132.13017700502672
2024-10-14,132.5624207813274
2024-10-15,132.65343227742133
2024-10-16,129.59528557613487
2024-10-17,131.95824741396197
2024-10-18,132.05273566158723
2024-10-21,130.90786037297997
2024-10-22,133.0073021368793
2024-10-23,130.3551558555899
2024-10-24,127.68684218182199
2024-10-25,126.74066550881173
2024-10-28,126.66442562467986
2024-10-29,128.02409537992094
2024-10-30,128.69128726064883
2024-10-31,129.6230189737987
2024-11-01,127.78507507519588
2024-11-04,124.14512770034827
2024-11-05,125.28533123429948
2024-11-06,124.9960996017619
2024-11-07,126.97072311393353
2024-11-08,128.30818198369218
2024-11-11,128.78666809646657
2024-11-12,128.1297837446358
2024-11-13,131.63777317918144
2024-11-14,131.15599095342222
2024-11-15,132.6899371783344
2024-11-18,133.5192477886084
2024-11-19,134.56516490469448
2024-11-20,135.2905977894322
2024-11-21,134.0332550715327
2024-11-22,133.36864808747953
2024-11-25,134.23988100398887
2024-11-26,132.76238031073697
2024-11-27,132.34116341336667
2024-11-28,132.0901006691734
2024-11-29,131.9702293211528
2024-12-02,131.7280323939943
2024-12-03,131.5786491840288
2024-12-04,130.72082758796736
2024-12-05,130.17856411962532
2024-12-06,131.96303765469327
2024-12-09,134.6927546659126
2024-12-10,132.02948568620405
2024-12-11,131.70556060631557
2024-12-12,133.9733822779279
2024-12-13,133.14108119455636
2024-12-16,131.0094447727149
2024-12-17,132.01307771820586
2024-12-18,133.83553181792468
2024-12-19,131.65729218336023
2024-12-20,128.9242498233256
2024-12-23,128.37848775406513
2024-12-24,128.56248287180983
2024-12-25,129.53747046004665
2024-12-26,127.048963846662
2024-12-27,127.41462009355878
2024-12-30,125.96753768289179
2024-12-31,128.16215231397206
