Date,MMM
2023-08-03,285.2606479255553
2023-08-04,288.56637129963116
2023-08-07,292.0556981981145
2023-08-08,293.3200446706447
2023-08-09,298.0346911895338
2023-08-10,304.46189455614484
2023-08-11,306.5259768678743
2023-08-14,310.7215219178222
2023-08-15,311.37933017044014
2023-08-16,312.869325588991
2023-08-17,311.91598144243414
2023-08-18,311.83360465321425
2023-08-21,300.7708135797162
2023-08-22,301.5053585099132
2023-08-23,304.503850205463
2023-08-24,307.95088271440886
2023-08-25,309.79425295075623
2023-08-28,311.3222487215049
2023-08-29,321.4372015391772
2023-08-30,318.5349888411405
2023-08-31,323.7951778185904
2023-09-01,324.6585698553
2023-09-04,332.3887223498498
2023-09-05,326.61378044075406
2023-09-06,335.25185988837467
2023-09-07,339.6137277044599
2023-09-08,333.1449446134089
2023-09-11,333.4846913545928
2023-09-12,334.8021437465335
2023-09-13,334.34878785832234
2023-09-14,335.89245058636556
2023-09-15,341.714737839575
2023-09-18,354.58431618424254
2023-09-19,351.0396180442978
2023-09-20,352.63232008210025
2023-09-21,362.22243668587413
2023-09-22,370.93106470257015
2023-09-25,384.77478119054
2023-09-26,390.62520457485425
2023-09-27,393.7255807360766
2023-09-28,386.759625802455
2023-09-29,393.5031334668288
2023-10-02,386.50546707678336
2023-10-03,396.3331455742936
2023-10-04,391.3642250429276
2023-10-05,394.63062750342624
2023-10-06,387.21198484170424
2023-10-09,382.0635408354573
2023-10-10,395.6392601823832
2023-10-11,374.4425936563327
2023-10-12,371.5686751771607
2023-10-13,377.7392712164476
2023-10-16,380.1205292901245
2023-10-17,386.343589924614
2023-10-18,379.74552121095167
2023-10-19,379.7174463486542
2023-10-20,378.53017794591
2023-10-23,389.0553266980458
2023-10-24,394.0971380922685
2023-10-25,393.95891303476384
2023-10-26,386.5947186414765
2023-10-27,390.9373687700623
2023-10-30,390.77523292902106
2023-10-31,402.66831554140214
2023-11-01,398.35905336737534
2023-11-02,402.3066613358962
2023-11-03,395.17944625609266
2023-11-06,386.5149237749313
2023-11-07,386.6781095114137
2023-11-08,403.4855875601965
2023-11-09,417.07666867680683
2023-11-10,413.71909843449527
2023-11-13,409.34574827001205
2023-11-14,407.6753173041487
2023-11-15,399.5686945454859
2023-11-16,379.54952588599593
2023-11-17,375.65788786906836
2023-11-20,376.4939733619564
2023-11-21,362.9621986506689
2023-11-22,370.52766556269023
2023-11-23,368.3180779564477
2023-11-24,365.14228629035574
2023-11-27,375.31084357063554
2023-11-28,375.8498444878785
2023-11-29,376.2829581722647
2023-11-30,379.19833358091336
2023-12-01,382.41946043367545
2023-12-04,377.9057354692392
2023-12-05,363.5626007515216
2023-12-06,355.5798341459198
2023-12-07,345.3496706564988
2023-12-08,361.16916918709285
2023-12-11,368.19144467719104
2023-12-12,364.60498824387275
2023-12-13,365.1025418733414
2023-12-14,367.2307735614412
2023-12-15,362.97423277082765
2023-12-18,358.7556054630707
2023-12-19,358.5150497209169
2023-12-20,354.6271338463349
2023-12-21,352.1363081176123
2023-12-22,340.09771616186146
2023-12-25,340.62907452526275
2023-12-26,342.64873803479514
2023-12-27,346.8239757056828
2023-12-28,347.96771505267424
2023-12-29,350.4000082302312
2024-01-01,346.5555011791533
2024-01-02,348.09322213185703
2024-01-03,346.40336367278564
2024-01-04,344.96728578192716
2024-01-05,349.0771913601407
2024-01-08,356.18336219895724
2024-01-09,360.92321612140404
2024-01-10,354.9604822582169
2024-01-11,355.3623736490772
2024-01-12,349.3543666289921
2024-01-15,358.38367598699784
2024-01-16,353.55144681633425
2024-01-17,346.4803066254302
2024-01-18,342.0761492754238
2024-01-19,343.58971834903724
2024-01-22,343.2375709316959
2024-01-23,339.8206558924207
2024-01-24,337.44903714498184
2024-01-25,341.12930429762554
2024-01-26,352.4616405360761
2024-01-29,348.39279918029183
2024-01-30,346.61718651699465
2024-01-31,342.635168195175
2024-02-01,340.1341469417508
2024-02-02,332.85430223257583
2024-02-05,326.1417356108665
2024-02-06,324.27076623039056
2024-02-07,328.8839513678363
2024-02-08,334.2742672071313
2024-02-09,332.58684401381794
2024-02-12,329.3121801634638
2024-02-13,337.34696819649855
2024-02-14,348.11603575816946
2024-02-15,349.9514721478583
2024-02-16,340.91995150180225
2024-02-19,347.20890264184675
2024-02-20,362.7495451626369
2024-02-21,361.96291419295613
2024-02-22,361.95946181058076
2024-02-23,364.78595092931965
2024-02-26,383.7953573191241
2024-02-27,376.5079956535204
2024-02-28,365.38218545364805
2024-02-29,363.2309682326921
2024-03-01,365.5332960392203
2024-03-04,357.5509912191827
2024-03-05,362.18441870799137
2024-03-06,356.8496072878952
2024-03-07,371.7900890240997
2024-03-08,377.6914345773263
2024-03-11,381.51669896828196
2024-03-12,374.87744326000256
2024-03-13,368.67246709165477
2024-03-14,368.50573284547266
2024-03-15,378.62068651879815
2024-03-18,380.38303346220323
2024-03-19,376.01955025203637
2024-03-20,379.0783096635502
2024-03-21,371.4862351309271
2024-03-22,368.34940696994653
2024-03-25,371.39300998621775
2024-03-26,363.0201152858413
2024-03-27,380.1195871679115
2024-03-28,369.58778106239424
2024-03-29,360.60231118879494
2024-04-01,367.1816875064649
2024-04-02,373.44044443423536
2024-04-03,359.6852308640543
2024-04-04,357.58549919955794
2024-04-05,354.6626234231646
2024-04-08,360.47746966706933
2024-04-09,350.7772491929804
2024-04-10,347.71011249079396
2024-04-11,344.79052727209927
2024-04-12,331.35067037897005
2024-04-15,338.06245236601796
2024-04-16,326.15516178034267
2024-04-17,332.10812137472345
2024-04-18,342.1893255815969
2024-04-19,339.89613928693075
2024-04-22,350.83813130596184
2024-04-23,351.67963476532327
2024-04-24,349.89705466452085
2024-04-25,355.7814448763519
2024-04-26,364.6396836396773
2024-04-29,367.258696276942
2024-04-30,365.31913779943244
2024-05-01,359.2945073644265
2024-05-02,360.19058144227375
2024-05-03,361.2178438928547
2024-05-06,364.25674139095867
2024-05-07,365.06422966091543
2024-05-08,361.58768702189974
2024-05-09,360.07718751749763
2024-05-10,361.29341237323644
2024-05-13,365.3429196666231
2024-05-14,368.92622849859515
2024-05-15,361.6260096298812
2024-05-16,369.9628436335396
2024-05-17,378.5629346874784
2024-05-20,383.94400669848807
2024-05-21,381.10589486492154
2024-05-22,391.1168906121406
2024-05-23,382.6448299274533
2024-05-24,381.83520042221454
2024-05-27,388.77287424601485
2024-05-28,396.45632103975987
2024-05-29,401.02293250451504
2024-05-30,403.6916045668467
2024-05-31,411.905077558229
2024-06-03,404.09157926846234
2024-06-04,412.39888779937417
2024-06-05,417.7522074473059
2024-06-06,415.6166688509767
2024-06-07,418.81967034235055
2024-06-10,416.0933026706683
2024-06-11,406.3845031271919
2024-06-12,401.40586485323837
2024-06-13,402.20330733713257
2024-06-14,410.4159244729957
2024-06-17,398.1122994259582
2024-06-18,396.8439217334665
2024-06-19,401.58988566677107
2024-06-20,397.9658660427911
2024-06-21,398.6460724757339
2024-06-24,403.5229263335293
2024-06-25,392.7522304399341
2024-06-26,402.3687635382997
2024-06-27,409.2973470234729
2024-06-28,401.614884927826
2024-07-01,399.9924055475567
2024-07-02,395.2981832362505
2024-07-03,407.3393396123922
2024-07-04,405.2005125062473
2024-07-05,411.95225168200034
2024-07-08,402.1788404854825
2024-07-09,414.3943176830328
2024-07-10,416.23449004160756
2024-07-11,423.2706738806363
2024-07-12,426.55872949096084
2024-07-15,417.0961177767593
2024-07-16,415.96292628492813
2024-07-17,415.133953918492
2024-07-18,419.8116840604988
2024-07-19,419.20045476951645
2024-07-22,409.63693490206344
2024-07-23,409.5498037996249
2024-07-24,406.7751745988936
2024-07-25,407.7359234142142
2024-07-26,408.7529684531626
2024-07-29,427.90528437451115
2024-07-30,437.54538955295135
2024-07-31,433.96784317144187
2024-08-01,434.3943747995349
2024-08-02,439.44438268592654
2024-08-05,447.39299784219236
2024-08-06,445.53725678603234
2024-08-07,443.52948423122206
2024-08-08,448.2071928057084
2024-08-09,443.7888729735765
2024-08-12,439.45251744242523
2024-08-13,435.46745058228936
2024-08-14,427.66414954872204
2024-08-15,441.4648689585242
2024-08-16,439.8910726896867
2024-08-19,431.91116889031133
2024-08-20,433.7898239584731
2024-08-21,445.89739362088915
2024-08-22,447.3291072307396
2024-08-23,458.25702302600837
2024-08-26,456.5234765489536
2024-08-27,449.71768721134566
2024-08-28,450.11961017701253
2024-08-29,450.69837783003334
2024-08-30,453.05598946449624
2024-09-02,453.6174635997135
2024-09-03,447.1359789567178
2024-09-04,454.856579165521
2024-09-05,433.99659954952733
2024-09-06,441.8420892163165
2024-09-09,458.417129460049
2024-09-10,467.0870192700872
2024-09-11,470.5338144574763
2024-09-12,462.72629733822953
2024-09-13,466.8119480440127
2024-09-16,463.72298183231885
2024-09-17,465.8321708066751
2024-09-18,456.1058244508071
2024-09-19,452.0701976029599
2024-09-20,447.40603375949433
2024-09-23,453.94405337970557
2024-09-24,452.9837639331841
2024-09-25,452.3884929027026
2024-09-26,443.3387450624729
2024-09-27,445.97745934446374
2024-09-30,449.4223842923856
2024-10-01,451.0398513412616
2024-10-02,452.812649259218
2024-10-03,454.3161832819896
2024-10-04,449.6289692553284
2024-10-07,448.26200175140565
2024-10-08,443.6636201304988
2024-10-09,443.69880150544947
2024-10-10,441.67829262140935
2024-10-11,425.64363344763086
2024-10-14,440.399968478795
2024-10-15,430.53522890091125
2024-10-16,436.1905575299394
2024-10-17,427.1134817778067
2024-10-18,422.1215696294883
2024-10-21,426.5604101093838
2024-10-22,426.2445082513833
2024-10-23,431.23453111657466
2024-10-24,426.38025716788735
2024-10-25,427.00120990519827
2024-10-28,431.9462339725167
2024-10-29,423.73785017437393
2024-10-30,423.21013710320597
2024-10-31,421.5154003116692
2024-11-01,417.49167188176955
2024-11-04,420.68254379062034
2024-11-05,430.0837205115573
2024-11-06,432.14926436317006
2024-11-07,420.49388932446334
2024-11-08,419.334506693041
2024-11-11,405.97048659902975
2024-11-12,408.3733043532562
2024-11-13,404.700360039105
2024-11-14,405.0254681515976
2024-11-15,398.8836208690654
2024-11-18,395.8522833964154
2024-11-19,384.0134299239662
2024-11-20,383.7652131761186
2024-11-21,376.2700363564562
2024-11-22,365.2009232601678
2024-11-25,362.1474997684599
2024-11-26,365.6655427565092
2024-11-27,372.9074780323723
2024-11-28,371.1899607620212
2024-11-29,382.3153301656221
2024-12-02,382.839205157326
2024-12-03,385.4076590617349
2024-12-04,388.5098232619406
2024-12-05,397.9491096474881
2024-12-06,411.21052428022944
2024-12-09,417.907807371914
2024-12-10,418.3724183061377
2024-12-11,435.04497136111894
2024-12-12,431.4969861418846
2024-12-13,435.54293288027486
2024-12-16,441.8918750554706
2024-12-17,448.92533119703575
2024-12-18,435.79744448725194
2024-12-19,433.85763221798635
2024-12-20,440.43835328955817
2024-12-23,440.38356871521637
2024-12-24,437.62119423697936
2024-12-25,437.39265784673955
2024-12-26,426.2952035399311
2024-12-27,413.60264877027396
2024-12-30,418.99761203985184
2024-12-31,425.9043712389555
