Date,EL
2023-08-01,227.41642166456202
2023-08-02,228.2258490091907
2023-08-03,228.45907168371355
2023-08-04,227.46261492573475
2023-08-07,230.37674921739165
2023-08-08,230.1664993294226
2023-08-09,230.77411414434462
2023-08-10,229.00192590040302
2023-08-11,232.36635959415906
2023-08-14,239.81585082373687
2023-08-15,231.99147943545745
2023-08-16,228.82702836877428
2023-08-17,228.91772528990646
2023-08-18,231.1432274266861
2023-08-21,233.60320663744628
2023-08-22,236.13737073362583
2023-08-23,233.01994837260023
2023-08-24,223.53891086405343
2023-08-25,220.55859340996392
2023-08-28,218.78991929881767
2023-08-29,219.76676904122854
2023-08-30,221.12952900457907
2023-08-31,226.15754074152903
2023-09-01,228.5182164713215
2023-09-04,230.39538686524995
2023-09-05,226.86525726708933
2023-09-06,227.47418347756778
2023-09-07,227.05549906225863
2023-09-08,229.32736825662315
2023-09-11,225.04041459277994
2023-09-12,223.19281660600836
2023-09-13,219.97266129582596
2023-09-14,215.96346896997457
2023-09-15,215.29052582184715
2023-09-18,215.23803968967528
2023-09-19,213.4130056258714
2023-09-20,214.43920065241042
2023-09-21,217.73434797106128
2023-09-22,215.03616394790225
2023-09-25,216.0918277436287
2023-09-26,218.60802442547453
2023-09-27,219.52201547109033
2023-09-28,221.9978326682696
2023-09-29,228.81440096930703
2023-10-02,229.06228717962682
2023-10-03,223.35858959209716
2023-10-04,225.64744855185833
2023-10-05,218.40231733038715
2023-10-06,220.40269645089788
2023-10-09,216.12342858841535
2023-10-10,220.90662437821996
2023-10-11,221.4462259546496
2023-10-12,219.20959186234984
2023-10-13,216.116434651314
2023-10-16,213.724561056722
2023-10-17,213.2782046304792
2023-10-18,218.92870805677958
2023-10-19,217.0393713752608
2023-10-20,213.18869183280137
2023-10-23,217.39453181677686
2023-10-24,211.31601890121402
2023-10-25,207.89787828771898
2023-10-26,215.44909523039718
2023-10-27,216.08549609083337
2023-10-30,218.3242349830733
2023-10-31,222.0409825317631
2023-11-01,221.57651101515447
2023-11-02,227.99921594909432
2023-11-03,224.00224608747254
2023-11-06,222.43952977005313
2023-11-07,226.40013901952844
2023-11-08,227.9200927479349
2023-11-09,228.90165117712178
2023-11-10,237.20674812386025
2023-11-13,231.5643316369468
2023-11-14,222.71477654295174
2023-11-15,232.0959679486373
2023-11-16,228.9308068732432
2023-11-17,233.65241716860058
2023-11-20,224.5808519564665
2023-11-21,223.94100467294643
2023-11-22,226.83082572409182
2023-11-23,227.03733569609574
2023-11-24,234.71965073346573
2023-11-27,234.85356019248243
2023-11-28,232.94829313378443
2023-11-29,230.01672706839952
2023-11-30,227.32280146809305
2023-12-01,231.0028306986005
2023-12-04,232.1941120652595
2023-12-05,222.77031840710848
2023-12-06,221.4443895878538
2023-12-07,224.3275629004584
2023-12-08,225.72236314536403
2023-12-11,224.63362376102765
2023-12-12,223.70221093230955
2023-12-13,226.57700576640772
2023-12-14,231.93428996072274
2023-12-15,230.32925694697175
2023-12-18,233.23557579330637
2023-12-19,228.72312038561304
2023-12-20,222.57384421106792
2023-12-21,222.71222194532038
2023-12-22,223.9294452075118
2023-12-25,220.08184897405192
2023-12-26,213.17818703996727
2023-12-27,212.06331457826093
2023-12-28,216.36290165050573
2023-12-29,212.65910465460007
2024-01-01,213.25416215094197
2024-01-02,213.30757770452516
2024-01-03,212.182187064121
2024-01-04,216.55537475344101
2024-01-05,213.63080767937416
2024-01-08,217.14260813373372
2024-01-09,212.51675998580293
2024-01-10,210.0114708526447
2024-01-11,206.47532393895318
2024-01-12,208.09386941157214
2024-01-15,202.41683474659445
2024-01-16,200.8360456796902
2024-01-17,200.21202439506288
2024-01-18,201.5455184418581
2024-01-19,195.85197598139922
2024-01-22,194.74405267123464
2024-01-23,196.0308479617022
2024-01-24,201.7545080393502
2024-01-25,209.62307418985384
2024-01-26,208.85593900371123
2024-01-29,209.1499486593401
2024-01-30,208.46548704296777
2024-01-31,214.28868987970324
2024-02-01,212.6994136423332
2024-02-02,208.66284500512538
2024-02-05,210.51587491521192
2024-02-06,208.43410307928283
2024-02-07,215.83856499863796
2024-02-08,212.98149424179357
2024-02-09,218.26953360651387
2024-02-12,213.839455734633
2024-02-13,217.77466593294486
2024-02-14,221.8432476844825
2024-02-15,222.77439822494824
2024-02-16,221.7558866776772
2024-02-19,222.11970214276008
2024-02-20,221.44102743666153
2024-02-21,220.87713590720733
2024-02-22,222.95742930437456
2024-02-23,218.96729453730586
2024-02-26,222.0491390077402
2024-02-27,223.90092540440898
2024-02-28,221.6455201583734
2024-02-29,219.20605297620946
2024-03-01,220.01876467469873
2024-03-04,221.78399023369187
2024-03-05,222.59817713872323
2024-03-06,216.1222968961197
2024-03-07,216.4433587549245
2024-03-08,215.34643455220754
2024-03-11,210.26076676036266
2024-03-12,206.0668091369842
2024-03-13,209.47496968771586
2024-03-14,213.24725029000308
2024-03-15,216.0973770569208
2024-03-18,220.12442287013965
2024-03-19,221.3628261015494
2024-03-20,217.93399886256557
2024-03-21,216.11627427759703
2024-03-22,215.24362765809627
2024-03-25,218.2893318865275
2024-03-26,219.15371174109256
2024-03-27,213.67383430794425
2024-03-28,214.96948947498834
2024-03-29,213.93892834844794
2024-04-01,214.52693405231963
2024-04-02,213.2775805224431
2024-04-03,208.38119190195658
2024-04-04,208.85665265450274
2024-04-05,213.02977225085877
2024-04-08,211.46168020386622
2024-04-09,215.33707085355377
2024-04-10,216.1374746097418
2024-04-11,213.99881982102858
2024-04-12,212.44828448857461
2024-04-15,219.90916164331932
2024-04-16,223.2855879317973
2024-04-17,223.79781392197805
2024-04-18,219.81708059247433
2024-04-19,213.14761499373702
2024-04-22,217.10220497919468
2024-04-23,222.0211724178245
2024-04-24,221.9892031378904
2024-04-25,222.48663467557176
2024-04-26,225.39882969179578
2024-04-29,222.8363357367895
2024-04-30,226.9062549654251
2024-05-01,221.2940441666682
2024-05-02,220.33384708054297
2024-05-03,222.2025439792483
2024-05-06,220.76341152941086
2024-05-07,220.45800128850092
2024-05-08,218.70409364764612
2024-05-09,214.85339556140957
2024-05-10,215.05061497759627
2024-05-13,210.72460872304103
2024-05-14,212.2523781303417
2024-05-15,208.79764978508476
2024-05-16,210.94704987740832
2024-05-17,208.93357021308142
2024-05-20,210.65614513085026
2024-05-21,206.59258904648684
2024-05-22,210.2637047810835
2024-05-23,205.367204607748
2024-05-24,206.73387885912138
2024-05-27,211.31192532149274
2024-05-28,206.80885218836946
2024-05-29,205.29415176639947
2024-05-30,212.09797533468287
2024-05-31,212.08714618097213
2024-06-03,210.79115175683745
2024-06-04,210.06594704751876
2024-06-05,206.61911798571634
2024-06-06,205.6489276976054
2024-06-07,203.4863265530341
2024-06-10,201.46967634789547
2024-06-11,202.82975435248272
2024-06-12,208.01232656299132
2024-06-13,209.99273470097918
2024-06-14,210.28529201451894
2024-06-17,205.59838608882703
2024-06-18,208.13315798161045
2024-06-19,208.85973136627902
2024-06-20,202.4543419683525
2024-06-21,198.47598808306114
2024-06-24,209.6690624629095
2024-06-25,207.2887206223433
2024-06-26,211.2975364695775
2024-06-27,207.22980635641846
2024-06-28,206.86683410523406
2024-07-01,208.87125134189804
2024-07-02,204.37140349864018
2024-07-03,202.78352713278954
2024-07-04,205.95950506920965
2024-07-05,205.51132817469974
2024-07-08,207.17512017298665
2024-07-09,205.62109001982947
2024-07-10,204.46229795849766
2024-07-11,208.4585729522037
2024-07-12,205.80563013357528
2024-07-15,204.9015070515589
2024-07-16,210.23584052669483
2024-07-17,208.74537655855667
2024-07-18,204.9051536550185
2024-07-19,206.00024364901137
2024-07-22,199.6474866994671
2024-07-23,203.1299804928828
2024-07-24,203.8834095646347
2024-07-25,203.94344664632303
2024-07-26,200.12522327788372
2024-07-29,199.592709167828
2024-07-30,199.18914206708257
2024-07-31,200.3598920195195
2024-08-01,197.30618528622938
2024-08-02,196.21558640580733
2024-08-05,198.6094863999967
2024-08-06,197.90654819868598
2024-08-07,197.67426255027843
2024-08-08,198.02643749361405
2024-08-09,197.79484296504762
2024-08-12,202.1998763596714
2024-08-13,199.4869134383428
2024-08-14,200.3392617020863
2024-08-15,203.12113823612418
2024-08-16,202.11639052372487
2024-08-19,199.64276257956197
2024-08-20,200.42279594317299
2024-08-21,200.08911526627307
2024-08-22,196.61658229559944
2024-08-23,196.1023384861109
2024-08-26,195.74320972670876
2024-08-27,190.71495136516072
2024-08-28,190.64895473053411
2024-08-29,192.91159131105965
2024-08-30,196.40529376799077
2024-09-02,199.26815210489787
2024-09-03,196.08822159799723
2024-09-04,194.65233173626936
2024-09-05,189.54660815710778
2024-09-06,192.00436183948807
2024-09-09,194.62562921278382
2024-09-10,183.43685053289184
2024-09-11,186.2874404642555
2024-09-12,189.39708740542503
2024-09-13,190.07448198473574
2024-09-16,191.37435692748616
2024-09-17,191.62213330102938
2024-09-18,188.62908304795138
2024-09-19,186.26132539530656
2024-09-20,182.9764492465217
2024-09-23,176.72561103420756
2024-09-24,175.20209713806392
2024-09-25,173.35447563645778
2024-09-26,171.01398835636326
2024-09-27,174.29542771097854
2024-09-30,169.41353058861935
2024-10-01,171.30572391110366
2024-10-02,169.1920863357964
2024-10-03,169.40782338461537
2024-10-04,168.72544036024883
2024-10-07,163.87168753435554
2024-10-08,165.45832126417756
2024-10-09,165.2857775261214
2024-10-10,165.94532736685912
2024-10-11,163.9156237598138
2024-10-14,162.95583056762064
2024-10-15,160.47198777975134
2024-10-16,161.95522389252727
2024-10-17,165.54979505091788
2024-10-18,166.83153629307864
2024-10-21,167.88807299559028
2024-10-22,170.85929811567033
2024-10-23,169.49255030128344
2024-10-24,174.89776268451655
2024-10-25,180.0142106853806
2024-10-28,182.59544136027336
2024-10-29,187.88658763403868
2024-10-30,184.90637592765594
2024-10-31,181.46008333931883
2024-11-01,183.2902559979574
2024-11-04,181.35413064032116
2024-11-05,180.361063748715
2024-11-06,183.52996588469273
2024-11-07,180.74852539138396
2024-11-08,180.75225921148157
2024-11-11,179.9057774520506
2024-11-12,179.0181381424957
2024-11-13,175.4656862983659
2024-11-14,174.42460829012043
2024-11-15,176.83055919502652
2024-11-18,177.45112328570778
2024-11-19,174.77724293065455
2024-11-20,171.42705528084085
2024-11-21,175.3378203986091
2024-11-22,178.844922029026
2024-11-25,178.7809531678974
2024-11-26,174.52415668300677
2024-11-27,170.11439720874185
2024-11-28,169.3857842975766
2024-11-29,172.36184340397014
2024-12-02,172.00072990547724
2024-12-03,169.9338987817067
2024-12-04,170.5181184502147
2024-12-05,171.87057705863506
2024-12-06,167.5929411023834
2024-12-09,174.8703113037426
2024-12-10,174.52914560702206
2024-12-11,171.22249944581506
2024-12-12,169.06234617182463
2024-12-13,168.75883328959543
2024-12-16,167.49175076492256
2024-12-17,166.02706469132477
2024-12-18,170.51375818043684
2024-12-19,169.0343485384894
2024-12-20,167.15799096200615
2024-12-23,163.43165271899608
2024-12-24,167.03587850493173
2024-12-25,160.82042997055518
2024-12-26,162.76557779046598
2024-12-27,164.29962808733805
2024-12-30,165.36924469841136
2024-12-31,166.4401099603478
