Date,UPS
2023-08-01,131.7932669655601
2023-08-02,133.06476960901608
2023-08-03,131.9830906781932
2023-08-04,134.0317679028347
2023-08-07,130.43425434183837
2023-08-08,135.8756599852332
2023-08-09,134.67088510959744
2023-08-10,137.37997497814953
2023-08-11,140.69125689503227
2023-08-14,141.26540203867404
2023-08-15,136.09305902555323
2023-08-16,129.84728009164414
2023-08-17,133.62279109319343
2023-08-18,136.868860052477
2023-08-21,131.87813397069243
2023-08-22,130.54964935226155
2023-08-23,130.3443650643258
2023-08-24,133.2679264281373
2023-08-25,134.9768841535533
2023-08-28,132.65095441327358
2023-08-29,125.28585476463694
2023-08-30,120.36612843321262
2023-08-31,115.33298885050876
2023-09-01,115.01772748109951
2023-09-04,113.94604166692868
2023-09-05,111.92804511241236
2023-09-06,113.62265934869333
2023-09-07,109.66416125418095
2023-09-08,109.04549897417344
2023-09-11,109.61989433527492
2023-09-12,111.10575730899099
2023-09-13,109.87175143440228
2023-09-14,109.12787146925812
2023-09-15,111.37303812805243
2023-09-18,108.06195260428939
2023-09-19,110.83469065310491
2023-09-20,109.37030494173278
2023-09-21,109.26009087314364
2023-09-22,105.50570420282754
2023-09-25,105.6573181768926
2023-09-26,108.92684946293178
2023-09-27,112.02621272943456
2023-09-28,111.05182211991409
2023-09-29,105.92889994301834
2023-10-02,103.69194629769996
2023-10-03,104.83263223749654
2023-10-04,106.38379425431371
2023-10-05,111.88785824499506
2023-10-06,114.98911542269506
2023-10-09,109.80450740114263
2023-10-10,104.71447316164752
2023-10-11,101.4447939245015
2023-10-12,103.12995747281677
2023-10-13,101.64447333885033
2023-10-16,103.09536973406857
2023-10-17,104.08117388948426
2023-10-18,99.05788241005712
2023-10-19,103.69181180862317
2023-10-20,105.73212141631535
2023-10-23,110.40949748592264
2023-10-24,105.77076218736886
2023-10-25,107.57159021614517
2023-10-26,105.74595390936958
2023-10-27,104.93021954625726
2023-10-30,105.82865043392559
2023-10-31,108.60339667129892
2023-11-01,106.8204194631766
2023-11-02,106.62781069359998
2023-11-03,105.77725839786095
2023-11-06,105.08821704985135
2023-11-07,107.99033702107054
2023-11-08,108.18105454815904
2023-11-09,108.80277653707638
2023-11-10,111.13792871827853
2023-11-13,113.18061187658301
2023-11-14,110.8925484625624
2023-11-15,114.45154506604425
2023-11-16,115.74745656981368
2023-11-17,114.9649901422905
2023-11-20,108.94667586763597
2023-11-21,113.55064762013279
2023-11-22,110.42523731652948
2023-11-23,107.58873951482353
2023-11-24,105.3031934718525
2023-11-27,107.06260703012519
2023-11-28,109.58051653126822
2023-11-29,110.50621455169673
2023-11-30,110.3888863283781
2023-12-01,112.731499239276
2023-12-04,118.09450887981085
2023-12-05,115.58736800494235
2023-12-06,116.21679250200799
2023-12-07,112.75381067986639
2023-12-08,113.28328733004584
2023-12-11,116.55491484726687
2023-12-12,118.39323789234676
2023-12-13,119.72195648329033
2023-12-14,122.06800598209455
2023-12-15,125.70193851710268
2023-12-18,122.47298399188757
2023-12-19,124.05450526471263
2023-12-20,127.86160927910119
2023-12-21,128.9611378072896
2023-12-22,133.07950025283432
2023-12-25,129.4587953502302
2023-12-26,128.41571121757562
2023-12-27,132.74676779357685
2023-12-28,136.02572871965626
2023-12-29,144.98969682980865
2024-01-01,139.45176615444103
2024-01-02,139.35309110872478
2024-01-03,134.95404438069437
2024-01-04,135.0453503082301
2024-01-05,137.03394218122247
2024-01-08,138.9756721583089
2024-01-09,139.34127762625593
2024-01-10,137.65164782692747
2024-01-11,131.5177167956735
2024-01-12,132.21052875011648
2024-01-15,135.89714320004276
2024-01-16,137.9991320679871
2024-01-17,140.04417660282417
2024-01-18,140.76877129666997
2024-01-19,143.04304586362443
2024-01-22,139.62850884647568
2024-01-23,141.88664864521945
2024-01-24,143.3546955742834
2024-01-25,143.6606966007118
2024-01-26,146.2305737331225
2024-01-29,144.74228285570553
2024-01-30,149.854151615563
2024-01-31,144.5364486020827
2024-02-01,142.99940421374257
2024-02-02,143.21379245279562
2024-02-05,144.42054841488437
2024-02-06,146.46592048521845
2024-02-07,147.31381990350215
2024-02-08,150.72142084255933
2024-02-09,148.3525837602715
2024-02-12,154.01899541631133
2024-02-13,162.0485042232462
2024-02-14,164.6846655874885
2024-02-15,170.91999417396602
2024-02-16,170.95749933948528
2024-02-19,177.47338589865134
2024-02-20,175.65673712457954
2024-02-21,171.70535879738406
2024-02-22,171.05622761061292
2024-02-23,170.7672958024758
2024-02-26,174.54303854681223
2024-02-27,173.83456980337897
2024-02-28,174.0241120032082
2024-02-29,175.44502928603663
2024-03-01,181.259913385712
2024-03-04,180.01543054070942
2024-03-05,175.6737771742729
2024-03-06,183.41499295914738
2024-03-07,180.4400164487853
2024-03-08,178.5143620725501
2024-03-11,180.60320417842024
2024-03-12,172.7552656407315
2024-03-13,171.70297512784103
2024-03-14,170.16171910247124
2024-03-15,171.140767001316
2024-03-18,170.0519817706492
2024-03-19,163.45251273392873
2024-03-20,166.99174327683164
2024-03-21,167.30339490275077
2024-03-22,170.257078445848
2024-03-25,170.66236489885682
2024-03-26,175.1485356161854
2024-03-27,180.7264602003856
2024-03-28,183.854696182402
2024-03-29,183.8062616411802
2024-04-01,184.64335504254367
2024-04-02,181.49350262059312
2024-04-03,185.50226409674107
2024-04-04,191.06001629809833
2024-04-05,184.5670971338447
2024-04-08,190.77326610609592
2024-04-09,186.15442630388586
2024-04-10,179.90307730420224
2024-04-11,182.79781013888484
2024-04-12,183.26507613514337
2024-04-15,181.75908653446388
2024-04-16,178.6073997415738
2024-04-17,171.07705814409294
2024-04-18,173.40267285781
2024-04-19,169.13183303829126
2024-04-22,174.68773163009277
2024-04-23,177.95345853647098
2024-04-24,186.1312661183716
2024-04-25,188.15654534045274
2024-04-26,192.45250154250422
2024-04-29,192.54235639370836
2024-04-30,190.10653547177222
2024-05-01,189.12186029779312
2024-05-02,192.85151873374537
2024-05-03,195.43540111170742
2024-05-06,191.99442342459537
2024-05-07,188.60122784609464
2024-05-08,187.48832671995947
2024-05-09,194.33091253015323
2024-05-10,188.1753295443184
2024-05-13,184.7719989927663
2024-05-14,183.1222629315617
2024-05-15,187.34224652016982
2024-05-16,186.1519440868746
2024-05-17,193.55976508258095
2024-05-20,194.4534822274384
2024-05-21,190.71434478404075
2024-05-22,196.34272678779283
2024-05-23,200.68922020334188
2024-05-24,200.28731536460992
2024-05-27,197.10828678960058
2024-05-28,204.42884437297184
2024-05-29,204.9929610037681
2024-05-30,203.1239870171807
2024-05-31,204.70989767631386
2024-06-03,208.12052236716445
2024-06-04,211.29212439849533
2024-06-05,209.1201537648555
2024-06-06,211.93810240684894
2024-06-07,222.6051704396775
2024-06-10,229.22579663306513
2024-06-11,220.42185089475942
2024-06-12,212.51635787025737
2024-06-13,213.20364598108534
2024-06-14,216.18747217632463
2024-06-17,205.31425818116398
2024-06-18,206.57623862343618
2024-06-19,218.18404039080224
2024-06-20,223.17064200996563
2024-06-21,225.11036260756399
2024-06-24,228.7608119864595
2024-06-25,219.84183450552587
2024-06-26,221.27084987822624
2024-06-27,229.66565126987152
2024-06-28,220.61920878279957
2024-07-01,210.9747877902901
2024-07-02,220.48849189507476
2024-07-03,217.02002245316405
2024-07-04,223.70327696561026
2024-07-05,219.7164983424985
2024-07-08,221.56343051018965
2024-07-09,220.68777766030928
2024-07-10,220.49991259652552
2024-07-11,216.14419683945505
2024-07-12,210.04066340311275
2024-07-15,208.06610297517202
2024-07-16,204.9605746791818
2024-07-17,205.44030607215936
2024-07-18,202.1596929205002
2024-07-19,207.767965136983
2024-07-22,212.40292452846165
2024-07-23,212.2113014576837
2024-07-24,216.33162686583745
2024-07-25,212.75960812344752
2024-07-26,213.0629301160375
2024-07-29,206.14144158025314
2024-07-30,200.383285857096
2024-07-31,194.47914922457477
2024-08-01,190.49677203617796
2024-08-02,188.86984465396037
2024-08-05,191.76183178616333
2024-08-06,191.97618751185163
2024-08-07,191.72144344207805
2024-08-08,187.97246847885177
2024-08-09,189.3613394174883
2024-08-12,182.34880243942962
2024-08-13,188.10087031610198
2024-08-14,184.71293819276397
2024-08-15,185.61378614130743
2024-08-16,187.66924351381846
2024-08-19,187.22328240856555
2024-08-20,191.48852604365206
2024-08-21,190.84038381126078
2024-08-22,186.18778384022787
2024-08-23,197.6730742368272
2024-08-26,188.77484317499508
2024-08-27,194.10529193183933
2024-08-28,184.31914443167108
2024-08-29,185.67370440942997
2024-08-30,178.61587833864107
2024-09-02,177.1012599713975
2024-09-03,174.82509603965795
2024-09-04,178.39377323079393
2024-09-05,177.4639183584138
2024-09-06,181.07065015302695
2024-09-09,185.51014060243935
2024-09-10,189.11327590613254
2024-09-11,185.40152529257338
2024-09-12,179.13468072204915
2024-09-13,177.77600831763434
2024-09-16,178.13619021123418
2024-09-17,178.93510285986972
2024-09-18,176.55516550472916
2024-09-19,170.92917277314987
2024-09-20,174.377002611506
2024-09-23,172.74197077190138
2024-09-24,182.29429365720756
2024-09-25,179.3457174069007
2024-09-26,181.8274579111168
2024-09-27,180.08973635789584
2024-09-30,173.6562425489906
2024-10-01,171.1041887725338
2024-10-02,173.8611461576076
2024-10-03,166.3274193662249
2024-10-04,161.51392349037135
2024-10-07,151.6185016462484
2024-10-08,151.33276633468026
2024-10-09,148.91601422683996
2024-10-10,145.34623665740673
2024-10-11,138.60647817432778
2024-10-14,137.75098103517828
2024-10-15,138.4279881204236
2024-10-16,137.18978954026656
2024-10-17,142.6278942957891
2024-10-18,141.40365500925904
2024-10-21,139.32083325362268
2024-10-22,135.93529751358705
2024-10-23,137.37434288072313
2024-10-24,137.75652306042267
2024-10-25,137.21554818351115
2024-10-28,138.1248080627527
2024-10-29,142.23762476399125
2024-10-30,147.84637969114024
2024-10-31,154.40370987141816
2024-11-01,164.85284006780796
2024-11-04,168.4380443784692
2024-11-05,170.39248650973437
2024-11-06,163.03208971737686
2024-11-07,158.21142778728372
2024-11-08,152.10055089981694
2024-11-11,154.82358976750902
2024-11-12,153.39117983268028
2024-11-13,154.55885019578056
2024-11-14,151.49672832489702
2024-11-15,160.24825805272962
2024-11-18,156.91564709972528
2024-11-19,154.47505503077406
2024-11-20,162.47249113904255
2024-11-21,157.5092134611144
2024-11-22,158.34458075082858
2024-11-25,156.4274193484525
2024-11-26,155.4947867100419
2024-11-27,156.04018632477818
2024-11-28,153.05713971186503
2024-11-29,153.86624444869574
2024-12-02,151.6582104105853
2024-12-03,144.40732715015642
2024-12-04,143.83577819932347
2024-12-05,142.11297688127553
2024-12-06,139.7855667925244
2024-12-09,135.7350477153955
2024-12-10,135.91759244046645
2024-12-11,137.91596197839564
2024-12-12,136.43835892678473
2024-12-13,132.39285771791705
2024-12-16,131.8300863049879
2024-12-17,134.10376032429315
2024-12-18,131.86620811307944
2024-12-19,134.88109222315776
2024-12-20,135.24886962974728
2024-12-23,138.7385217184188
2024-12-24,135.9808607672042
2024-12-25,133.25575530617428
2024-12-26,131.08657332050979
2024-12-27,125.02930264669715
2024-12-30,129.27234284099137
2024-12-31,134.47959375813645
