Date,ADBE
2023-07-21,1187.9971769465956
2023-07-24,1196.971604411675
2023-07-25,1133.0187976319057
2023-07-26,1154.2262629820004
2023-07-27,1135.334366560949
2023-07-28,1135.6370663314963
2023-07-31,1121.5787479799023
2023-08-01,1122.9604075311847
2023-08-02,1099.0291608258715
2023-08-03,1101.2094180419374
2023-08-04,1076.007961850512
2023-08-07,1085.267674587559
2023-08-08,1071.1996853474964
2023-08-09,1063.518721907024
2023-08-10,1092.4156843404971
2023-08-11,1035.253342419869
2023-08-14,1028.7866628595443
2023-08-15,994.0789290112342
2023-08-16,1011.0692015101675
2023-08-17,1023.0428522695339
2023-08-18,1028.1569690556262
2023-08-21,1003.0121492189562
2023-08-22,1014.9573268885804
2023-08-23,1028.6181933452622
2023-08-24,1029.039643242198
2023-08-25,971.2136608421433
2023-08-28,945.386182561699
2023-08-29,956.1646053491539
2023-08-30,973.9193726775165
2023-08-31,983.3825611648984
2023-09-01,1018.0350720581639
2023-09-04,1041.2718832324972
2023-09-05,1046.4173392566402
2023-09-06,1066.9056158864144
2023-09-07,1049.7240676228926
2023-09-08,1049.1434043315496
2023-09-11,1054.04811158652
2023-09-12,1042.5462801563913
2023-09-13,1050.3398311055603
2023-09-14,1069.4966872863374
2023-09-15,1049.8282543380353
2023-09-18,1066.9878553335486
2023-09-19,1075.537185905307
2023-09-20,1061.0675590244675
2023-09-21,1038.9259342485366
2023-09-22,1075.006447763826
2023-09-25,1083.9597062569521
2023-09-26,1068.0361482633095
2023-09-27,1090.1958018603436
2023-09-28,1088.2767179662435
2023-09-29,1071.2377840223457
2023-10-02,1106.8185340330444
2023-10-03,1127.9450109710244
2023-10-04,1164.0833476154312
2023-10-05,1152.3859090510798
2023-10-06,1186.4350150374619
2023-10-09,1155.6557416424773
2023-10-10,1178.3172930709204
2023-10-11,1135.7622651947186
2023-10-12,1152.7163503541883
2023-10-13,1155.449532839106
2023-10-16,1132.9884272149684
2023-10-17,1146.0838638760936
2023-10-18,1161.291375160343
2023-10-19,1180.0770363021247
2023-10-20,1149.0432330313909
2023-10-23,1112.6411336586195
2023-10-24,1110.9987923118194
2023-10-25,1157.6260896466
2023-10-26,1141.5557036040877
2023-10-27,1146.3735698750709
2023-10-30,1156.5529444103709
2023-10-31,1131.530400774718
2023-11-01,1075.1842930133555
2023-11-02,1086.1169163172522
2023-11-03,1110.064600608679
2023-11-06,1118.311094868207
2023-11-07,1109.55851568303
2023-11-08,1114.3000158795633
2023-11-09,1136.539243189295
2023-11-10,1170.029256976678
2023-11-13,1130.7980983654347
2023-11-14,1151.2700192235413
2023-11-15,1180.2962474215726
2023-11-16,1203.0536581601548
2023-11-17,1165.5400994617885
2023-11-20,1146.5209590551215
2023-11-21,1080.1732068906683
2023-11-22,1087.4322632711758
2023-11-23,1094.8780360750768
2023-11-24,1073.1844298045282
2023-11-27,1068.369292491926
2023-11-28,1044.008581790626
2023-11-29,1022.9962134409705
2023-11-30,1029.5828285851735
2023-12-01,1035.723180029736
2023-12-04,1037.1730906860969
2023-12-05,1042.5806773777497
2023-12-06,1031.4396278779188
2023-12-07,1060.6566712944984
2023-12-08,1060.6680421548244
2023-12-11,1054.5060394651514
2023-12-12,1089.5129294807623
2023-12-13,1112.4271003226138
2023-12-14,1100.6038310132626
2023-12-15,1147.720020826651
2023-12-18,1152.6012969786486
2023-12-19,1168.1725154153028
2023-12-20,1202.0446958186515
2023-12-21,1233.593666192425
2023-12-22,1235.688859912453
2023-12-25,1260.4267600999751
2023-12-26,1257.497114443397
2023-12-27,1240.988401096637
2023-12-28,1262.5017776192494
2023-12-29,1246.8185413176177
2024-01-01,1252.1413134594816
2024-01-02,1297.3827797011206
2024-01-03,1334.5234928226005
2024-01-04,1345.2966653684541
2024-01-05,1330.471185680294
2024-01-08,1338.6230104811095
2024-01-09,1369.3635728506601
2024-01-10,1387.765408729489
2024-01-11,1394.4106035058728
2024-01-12,1436.0279360062211
2024-01-15,1403.0323233873216
2024-01-16,1393.0626387372097
2024-01-17,1370.284233132205
2024-01-18,1390.2834180973043
2024-01-19,1420.9243705552776
2024-01-22,1422.928453794383
2024-01-23,1425.4204199273504
2024-01-24,1385.4720456988553
2024-01-25,1399.6394708073458
2024-01-26,1383.3977859055422
2024-01-29,1390.6871643331497
2024-01-30,1350.4658311300896
2024-01-31,1393.004386409556
2024-02-01,1442.9323310055786
2024-02-02,1396.6321227829692
2024-02-05,1377.973186727468
2024-02-06,1396.4694358256231
2024-02-07,1385.806880414169
2024-02-08,1349.0378078020208
2024-02-09,1316.5711161501047
2024-02-12,1300.1391186910935
2024-02-13,1293.3595185432685
2024-02-14,1274.9701177215854
2024-02-15,1253.1334658800183
2024-02-16,1246.4745733195987
2024-02-19,1300.189324166111
2024-02-20,1247.0272459130215
2024-02-21,1229.003109696777
2024-02-22,1251.282622054629
2024-02-23,1196.876818507802
2024-02-26,1181.919319639601
2024-02-27,1156.3839239644753
2024-02-28,1146.1249793576458
2024-02-29,1170.5298443364302
2024-03-01,1163.763045091831
2024-03-04,1168.877613059559
2024-03-05,1170.7762836051318
2024-03-06,1134.291665295011
2024-03-07,1141.9519473692997
2024-03-08,1106.109353387616
2024-03-11,1090.2822182920759
2024-03-12,1099.044980282808
2024-03-13,1081.6067856869702
2024-03-14,1071.4022260809222
2024-03-15,1061.1327885304006
2024-03-18,1063.2305165011992
2024-03-19,1057.369597508498
2024-03-20,1123.1905114074737
2024-03-21,1168.9606383358182
2024-03-22,1180.4099601500743
2024-03-25,1174.9840416780455
2024-03-26,1153.4986328993589
2024-03-27,1151.401033629693
2024-03-28,1144.6710678997072
2024-03-29,1173.1818035795557
2024-04-01,1138.5790889297575
2024-04-02,1150.2886246043377
2024-04-03,1132.3307602005484
2024-04-04,1103.2590241005257
2024-04-05,1086.7942212919675
2024-04-08,1079.3990303935423
2024-04-09,1095.2866190224615
2024-04-10,1055.7173595322622
2024-04-11,1049.2538655805542
2024-04-12,1037.8632057735822
2024-04-15,1021.9752072594772
2024-04-16,1011.0354290297244
2024-04-17,979.0209360258807
2024-04-18,979.5578011568546
2024-04-19,941.3707044930744
2024-04-22,960.4002657684076
2024-04-23,953.1265374256236
2024-04-24,965.9818837154568
2024-04-25,966.3221594062184
2024-04-26,980.758248605884
2024-04-29,967.7941468114984
2024-04-30,1006.5872674490873
2024-05-01,993.4861290134314
2024-05-02,1023.1866832153661
2024-05-03,1002.9604563826582
2024-05-06,978.9901831641256
2024-05-07,975.9397856336776
2024-05-08,964.0276567089857
2024-05-09,950.1569985719942
2024-05-10,943.1636283652848
2024-05-13,921.4483798204667
2024-05-14,913.1058702410944
2024-05-15,928.9813245308076
2024-05-16,941.603987625761
2024-05-17,972.6511846107547
2024-05-20,1008.8056285766622
2024-05-21,983.7174972953227
2024-05-22,1007.7291301638984
2024-05-23,987.2232477098954
2024-05-24,981.6066853641469
2024-05-27,961.4773808702547
2024-05-28,968.3249167013673
2024-05-29,967.6633742279975
2024-05-30,956.9018480978556
2024-05-31,960.3830757693866
2024-06-03,945.1203256804492
2024-06-04,899.261567782283
2024-06-05,915.2268544583204
2024-06-06,897.8390802693472
2024-06-07,897.2789391981319
2024-06-10,909.2092433021153
2024-06-11,920.0706968964771
2024-06-12,903.413983742919
2024-06-13,925.1699428341195
2024-06-14,916.6495164271122
2024-06-17,927.656764395552
2024-06-18,939.0714333588479
2024-06-19,946.893395317373
2024-06-20,950.6216619762707
2024-06-21,968.7100110340505
2024-06-24,949.3953245348832
2024-06-25,956.7530513904192
2024-06-26,964.6955632404974
2024-06-27,963.2837143106827
2024-06-28,964.8476188477835
2024-07-01,972.9736063575076
2024-07-02,986.4433835236974
2024-07-03,1003.9494826271515
2024-07-04,1005.2565186334887
2024-07-05,1011.6619955808876
2024-07-08,1007.9157367840065
2024-07-09,987.1244969590276
2024-07-10,1011.4246723388919
2024-07-11,1020.0937262604953
2024-07-12,1007.7213746318989
2024-07-15,990.3333604713996
2024-07-16,1003.593169401788
2024-07-17,985.0793859415982
2024-07-18,980.5476658078767
2024-07-19,1005.4230439843228
2024-07-22,1010.7180778805515
2024-07-23,1021.5202448193079
2024-07-24,981.6501709311791
2024-07-25,952.5073100594801
2024-07-26,961.841231606531
2024-07-29,968.1456730538691
2024-07-30,985.0720917006007
2024-07-31,1017.232158297708
2024-08-01,1031.9070060932886
2024-08-02,1063.4441533569318
2024-08-05,1038.3897924224636
2024-08-06,1049.8492961264042
2024-08-07,1073.361170565267
2024-08-08,1074.0376731748488
2024-08-09,1056.5395959900395
2024-08-12,1040.9661143513651
2024-08-13,1067.211999069253
2024-08-14,1074.8117530935285
2024-08-15,1058.3219213063328
2024-08-16,1108.7764326296767
2024-08-19,1118.9230138057262
2024-08-20,1094.27608070271
2024-08-21,1098.211543815821
2024-08-22,1162.9924046345668
2024-08-23,1179.675620607816
2024-08-26,1176.5427883010032
2024-08-27,1138.3515302316305
2024-08-28,1069.0059163600147
2024-08-29,1055.0669167328545
2024-08-30,1018.2437105398066
2024-09-02,1020.0198028113647
2024-09-03,998.0248348144509
2024-09-04,1017.991054095925
2024-09-05,1001.0354781175112
2024-09-06,1024.794540003231
2024-09-09,1027.0022458023434
2024-09-10,1031.9493351936874
2024-09-11,1059.8080022513452
2024-09-12,1035.304786907121
2024-09-13,1042.6699848776962
2024-09-16,1046.6920274170768
2024-09-17,1067.2314950647433
2024-09-18,1113.7220185881888
2024-09-19,1137.2970374623103
2024-09-20,1149.6542894678166
2024-09-23,1164.91579827065
2024-09-24,1189.5186424568521
2024-09-25,1180.8688342205357
2024-09-26,1183.3364273406899
2024-09-27,1210.9677086423578
2024-09-30,1213.3144472698161
2024-10-01,1174.8961417456883
2024-10-02,1204.0536168130627
2024-10-03,1204.0826254483857
2024-10-04,1236.6265610112625
2024-10-07,1238.5049973149505
2024-10-08,1203.8874920681126
2024-10-09,1177.108676273899
2024-10-10,1137.8423808591924
2024-10-11,1152.3056430635336
2024-10-14,1126.7836677875769
2024-10-15,1141.4059614778466
2024-10-16,1152.5369967486342
2024-10-17,1135.5972975927937
2024-10-18,1097.3625194656129
2024-10-21,1102.3113318036937
2024-10-22,1056.1947010883446
2024-10-23,1026.784217781361
2024-10-24,1031.8060008715452
2024-10-25,1023.1251925773772
2024-10-28,995.2060100567098
2024-10-29,967.1071881281366
2024-10-30,999.9112956001278
2024-10-31,1006.8004802835474
2024-11-01,1007.6762500769572
2024-11-04,979.6806146922487
2024-11-05,995.8308543693131
2024-11-06,1020.0394422984315
2024-11-07,1027.1581867191862
2024-11-08,1037.562831172302
2024-11-11,1029.364867318834
2024-11-12,1030.9406015398324
2024-11-13,1009.1248007522358
2024-11-14,1060.5609855880543
2024-11-15,1060.9052085438773
2024-11-18,1089.1050460771708
2024-11-19,1106.3048174182388
2024-11-20,1100.0611956320386
2024-11-21,1072.3644420259977
2024-11-22,1089.9787710435278
2024-11-25,1087.4824525843883
2024-11-26,1111.3135913346086
2024-11-27,1170.5809436594877
2024-11-28,1180.465313682866
2024-11-29,1166.2119869408887
2024-12-02,1125.637805928844
2024-12-03,1122.9934060902349
2024-12-04,1107.552217406869
2024-12-05,1073.7906943882795
2024-12-06,1084.4171380245261
2024-12-09,1108.1970038893785
2024-12-10,1099.3262284231967
2024-12-11,1113.1772861457625
2024-12-12,1126.16473718547
2024-12-13,1145.3919321023895
2024-12-16,1124.21246874276
2024-12-17,1121.024147754499
2024-12-18,1130.0216899161362
2024-12-19,1107.0930051092514
2024-12-20,1114.4158004041956
2024-12-23,1159.7699127217832
2024-12-24,1185.4057522359783
2024-12-25,1181.740019181737
2024-12-26,1207.1698870833936
2024-12-27,1223.2011151738957
2024-12-30,1177.5225852408594
2024-12-31,1189.6237149607264
