Date,CCL
2023-07-31,104.38261667953886
2023-08-01,103.2765138620122
2023-08-02,103.35569086627183
2023-08-03,104.69757021376773
2023-08-04,108.16515757415435
2023-08-07,109.7244648340972
2023-08-08,113.70404307485886
2023-08-09,110.91733778078765
2023-08-10,109.9595073546668
2023-08-11,107.4787541369292
2023-08-14,106.53391282259342
2023-08-15,109.64275147781032
2023-08-16,111.09272631855549
2023-08-17,111.06141723721407
2023-08-18,110.75447396627992
2023-08-21,111.55255597676191
2023-08-22,109.90763009116458
2023-08-23,109.58150081494357
2023-08-24,110.96619798007748
2023-08-25,116.27101147223242
2023-08-28,119.91016377379263
2023-08-29,120.17229211315829
2023-08-30,118.93126520666412
2023-08-31,121.09430565516045
2023-09-01,125.73786491147312
2023-09-04,120.99982874583141
2023-09-05,116.31692321760741
2023-09-06,116.38270885821254
2023-09-07,118.68331869269431
2023-09-08,121.22491610504426
2023-09-11,119.17343032608244
2023-09-12,120.39391883262134
2023-09-13,119.32975130994079
2023-09-14,118.05661650707069
2023-09-15,120.10751749260474
2023-09-18,117.59151371963591
2023-09-19,120.62560212838723
2023-09-20,122.14549782763731
2023-09-21,121.05358635340639
2023-09-22,119.87809599680627
2023-09-25,118.36824711125301
2023-09-26,117.27015141917819
2023-09-27,111.41194266107533
2023-09-28,111.57750512173699
2023-09-29,110.99386830933658
2023-10-02,112.77843428763371
2023-10-03,114.05443910045493
2023-10-04,111.13489974525027
2023-10-05,111.89777966943633
2023-10-06,115.60389827450247
2023-10-09,113.15600797545086
2023-10-10,112.53935251042046
2023-10-11,113.13231769064619
2023-10-12,112.6011160985924
2023-10-13,111.62524564376695
2023-10-16,113.48608172037912
2023-10-17,115.78816549700245
2023-10-18,116.7175914152601
2023-10-19,116.70890496425997
2023-10-20,115.4322606546759
2023-10-23,118.56250938554335
2023-10-24,119.01019229546618
2023-10-25,118.26925170274014
2023-10-26,115.37831027045189
2023-10-27,117.124659873957
2023-10-30,113.31206207000517
2023-10-31,114.6661430330056
2023-11-01,113.94491645262532
2023-11-02,112.29836682949988
2023-11-03,116.60516678107756
2023-11-06,115.34861444482661
2023-11-07,112.71268127180778
2023-11-08,117.79115470699594
2023-11-09,114.99892915703442
2023-11-10,117.14967930554869
2023-11-13,118.23325109034553
2023-11-14,117.24042574701316
2023-11-15,117.4430116788277
2023-11-16,122.19829295957008
2023-11-17,125.1502677907697
2023-11-20,127.84096058091481
2023-11-21,128.79616734039232
2023-11-22,134.40215555158343
2023-11-23,134.94969992252842
2023-11-24,134.43776000630075
2023-11-27,137.26567986653544
2023-11-28,137.4910002326189
2023-11-29,139.71661865533247
2023-11-30,146.0046024099305
2023-12-01,152.14107493361414
2023-12-04,154.61058576908303
2023-12-05,156.51030386948057
2023-12-06,160.14341562892054
2023-12-07,157.97641169909915
2023-12-08,157.03485813033615
2023-12-11,158.4341071895896
2023-12-12,165.53759642858043
2023-12-13,167.78573507574984
2023-12-14,165.72301905229443
2023-12-15,161.75164079103124
2023-12-18,159.80986103218854
2023-12-19,159.7124775433439
2023-12-20,156.97806218526296
2023-12-21,159.71933408241094
2023-12-22,157.29825508030524
2023-12-25,159.4902880023671
2023-12-26,156.6435650191701
2023-12-27,152.42891942173108
2023-12-28,151.37561624128995
2023-12-29,151.8718203110911
2024-01-01,154.2533484947111
2024-01-02,156.3569117966405
2024-01-03,152.88736408192398
2024-01-04,152.8441361934438
2024-01-05,158.31917012043564
2024-01-08,159.57043867664694
2024-01-09,164.40166579805918
2024-01-10,164.66910984436845
2024-01-11,163.70901072321277
2024-01-12,163.01455779342288
2024-01-15,157.2802239532225
2024-01-16,156.33001316159115
2024-01-17,156.33064624931706
2024-01-18,154.65275663649965
2024-01-19,151.2774397573959
2024-01-22,153.58535178986023
2024-01-23,152.85330437322864
2024-01-24,150.52532288874755
2024-01-25,149.27523785444004
2024-01-26,148.1692358487378
2024-01-29,153.360880676667
2024-01-30,151.1889287428776
2024-01-31,150.64130283699964
2024-02-01,150.38070096386667
2024-02-02,151.38636718468905
2024-02-05,142.35019125882238
2024-02-06,139.57489833717108
2024-02-07,135.6720421408259
2024-02-08,133.26152844164753
2024-02-09,136.7818294998027
2024-02-12,135.43659094865444
2024-02-13,135.7821098267444
2024-02-14,131.13058010362775
2024-02-15,129.83579147499384
2024-02-16,125.4270341625633
2024-02-19,122.79425256688074
2024-02-20,125.43401491246732
2024-02-21,130.0393534503204
2024-02-22,128.77585555356012
2024-02-23,130.90579874188677
2024-02-26,131.49486254489491
2024-02-27,129.65453841065067
2024-02-28,130.18530935772995
2024-02-29,130.0590159731681
2024-03-01,130.21734774783906
2024-03-04,133.514047401406
2024-03-05,136.59812975830383
2024-03-06,129.88537641999906
2024-03-07,128.2623971098806
2024-03-08,128.4639757150501
2024-03-11,129.11328863279095
2024-03-12,132.08717603249312
2024-03-13,132.0718102179404
2024-03-14,131.00672647142696
2024-03-15,132.8119917131164
2024-03-18,138.7545566262716
2024-03-19,140.1775454646676
2024-03-20,144.23780523788886
2024-03-21,142.94806512400586
2024-03-22,143.03155452349964
2024-03-25,143.03568291997408
2024-03-26,141.98178783342192
2024-03-27,140.89586032606343
2024-03-28,140.5504253671151
2024-03-29,138.87309121170034
2024-04-01,137.03623195748497
2024-04-02,142.84679497907433
2024-04-03,141.18910639505714
2024-04-04,140.7845724149471
2024-04-05,138.40698524568518
2024-04-08,133.3876945545918
2024-04-09,136.17535702257706
2024-04-10,137.36136073867954
2024-04-11,139.42121853147685
2024-04-12,136.44609031540958
2024-04-15,134.33188108509728
2024-04-16,136.98152948646023
2024-04-17,134.63010705450154
2024-04-18,131.4846259206701
2024-04-19,130.36186465372384
2024-04-22,127.47271884626812
2024-04-23,130.5901288061773
2024-04-24,128.2456061929271
2024-04-25,127.8403316715753
2024-04-26,129.34994048170935
2024-04-29,127.2237141318661
2024-04-30,127.84911128927835
2024-05-01,125.67270051234796
2024-05-02,129.5287122124411
2024-05-03,128.55332283968121
2024-05-06,126.61748653177847
2024-05-07,127.67875601270312
2024-05-08,127.6118861468652
2024-05-09,124.52262208269734
2024-05-10,131.08390382447894
2024-05-13,129.11798672090796
2024-05-14,129.92853764136817
2024-05-15,128.17306560615484
2024-05-16,126.00110878660054
2024-05-17,130.18731125727413
2024-05-20,131.59719967503648
2024-05-21,127.18821677527978
2024-05-22,127.45177827656057
2024-05-23,123.67942522294932
2024-05-24,130.55723162497333
2024-05-27,130.47376498407183
2024-05-28,133.03827663194912
2024-05-29,138.2184610767686
2024-05-30,145.36633002741394
2024-05-31,145.9431963299786
2024-06-03,140.60026412343842
2024-06-04,137.80259908080555
2024-06-05,137.96530847485317
2024-06-06,139.54628964540066
2024-06-07,136.72147952538003
2024-06-10,137.61188484962682
2024-06-11,144.39441287027816
2024-06-12,146.6887237854772
2024-06-13,141.4394393066995
2024-06-14,141.61397641226043
2024-06-17,142.84644033145676
2024-06-18,140.41124689321308
2024-06-19,143.90566725951558
2024-06-20,143.00460666036773
2024-06-21,143.30581043913259
2024-06-24,140.363518052865
2024-06-25,142.68967921962715
2024-06-26,142.2668886399712
2024-06-27,139.64981099954278
2024-06-28,135.0679144371786
2024-07-01,131.5884050081501
2024-07-02,129.20077825096882
2024-07-03,131.96668157019207
2024-07-04,135.22067581282266
2024-07-05,130.6279628324651
2024-07-08,133.4377708677968
2024-07-09,135.31474868113108
2024-07-10,138.78633816105773
2024-07-11,139.0477705589246
2024-07-12,137.78003599536237
2024-07-15,138.28005679651588
2024-07-16,135.950755842736
2024-07-17,140.2523212527111
2024-07-18,138.04417700060785
2024-07-19,139.76439827440677
2024-07-22,140.85805493081003
2024-07-23,141.48938948495143
2024-07-24,139.6982926376982
2024-07-25,143.13164397840285
2024-07-26,141.46571468754465
2024-07-29,141.1477359307827
2024-07-30,140.33141904651674
2024-07-31,136.96961835506607
2024-08-01,137.67910351794353
2024-08-02,131.03718338435988
2024-08-05,140.02607967024264
2024-08-06,138.3467929180311
2024-08-07,135.17969680845673
2024-08-08,138.37347841681034
2024-08-09,140.36880197178823
2024-08-12,134.53386434060639
2024-08-13,142.53790813065834
2024-08-14,143.7653394434656
2024-08-15,145.0685162064471
2024-08-16,143.930835321095
2024-08-19,146.67275107163414
2024-08-20,142.98218839564018
2024-08-21,141.71881974311674
2024-08-22,138.61373326107613
2024-08-23,139.18117913244157
2024-08-26,135.17658366864543
2024-08-27,135.66488679204141
2024-08-28,137.81956740509074
2024-08-29,142.8165605501018
2024-08-30,143.03207420926822
2024-09-02,142.11929049008208
2024-09-03,136.71901604391468
2024-09-04,136.09951369570246
2024-09-05,134.8309618690709
2024-09-06,131.9266817014641
2024-09-09,133.27506321634078
2024-09-10,132.74283461784677
2024-09-11,134.85618048053956
2024-09-12,134.19579447237774
2024-09-13,134.11202656736614
2024-09-16,133.19949276486025
2024-09-17,131.70234650093101
2024-09-18,129.375626261225
2024-09-19,125.60426345143756
2024-09-20,126.71741867878306
2024-09-23,126.43581293291263
2024-09-24,128.24638394644091
2024-09-25,122.39960914839445
2024-09-26,121.46292934110258
2024-09-27,120.66700918562934
2024-09-30,115.32013763009012
2024-10-01,116.19979412973142
2024-10-02,113.57909495435865
2024-10-03,113.11577499458363
2024-10-04,111.30946955079577
2024-10-07,107.41193536842032
2024-10-08,108.23233453835225
2024-10-09,110.20681341251311
2024-10-10,108.74217455561603
2024-10-11,108.42753856475947
2024-10-14,105.58641245036748
2024-10-15,106.57196634449772
2024-10-16,105.8642251364622
2024-10-17,109.50464806122399
2024-10-18,108.4720949043747
2024-10-21,106.57498596857415
2024-10-22,106.86569522648546
2024-10-23,108.05820652053816
2024-10-24,110.47112230125738
2024-10-25,107.51074008907013
2024-10-28,109.37096257540213
2024-10-29,109.17941489155254
2024-10-30,110.06513115399956
2024-10-31,112.41139433846666
2024-11-01,111.43689719548182
2024-11-04,112.39162674171655
2024-11-05,112.57740660155928
2024-11-06,113.53106845893889
2024-11-07,110.787308736827
2024-11-08,115.90551801120974
2024-11-11,119.12647110155915
2024-11-12,116.77385328690306
2024-11-13,117.0559290326102
2024-11-14,118.97908479091652
2024-11-15,117.69492572743317
2024-11-18,112.83402614324841
2024-11-19,107.07189072056859
2024-11-20,110.68827540807516
2024-11-21,112.69896326317135
2024-11-22,115.51884466142954
2024-11-25,115.79909537416256
2024-11-26,114.07860974808804
2024-11-27,117.47814325002433
2024-11-28,120.86649533208153
2024-11-29,123.05011556374534
2024-12-02,118.92673816246452
2024-12-03,118.27251677678368
2024-12-04,114.8125908123711
2024-12-05,114.12686907716424
2024-12-06,112.69609038619053
2024-12-09,113.28738457135523
2024-12-10,113.56824312125816
2024-12-11,118.07028031355547
2024-12-12,115.6159019049312
2024-12-13,115.5248987443584
2024-12-16,115.79747294744482
2024-12-17,114.61449642983334
2024-12-18,116.1663315497545
2024-12-19,114.5857074399938
2024-12-20,112.8882261500562
2024-12-23,110.74087862650624
2024-12-24,112.59506520607188
2024-12-25,110.7850677224245
2024-12-26,111.44364730483102
2024-12-27,112.50062700735603
2024-12-30,110.15680283643694
2024-12-31,111.25345548339006
