Date,GIS
2023-07-31,106.64189880461811
2023-08-01,107.22601639511255
2023-08-02,104.57763876937588
2023-08-03,104.19955184145957
2023-08-04,102.3720627401021
2023-08-07,100.55627400195763
2023-08-08,99.99808743237786
2023-08-09,98.67176893265288
2023-08-10,99.88628232298646
2023-08-11,102.11523049255543
2023-08-14,104.1856576112259
2023-08-15,102.51752815502239
2023-08-16,102.07585943909245
2023-08-17,99.1215321982983
2023-08-18,97.43064375679566
2023-08-21,101.92366003002874
2023-08-22,105.52491192386053
2023-08-23,109.20948092783145
2023-08-24,106.08771618094912
2023-08-25,110.47642835751398
2023-08-28,109.10141847298753
2023-08-29,113.28222179404888
2023-08-30,111.30914994659868
2023-08-31,115.06799478430938
2023-09-01,111.23765572216048
2023-09-04,111.65953052373466
2023-09-05,112.29107839175666
2023-09-06,115.20596374142653
2023-09-07,115.70063095284712
2023-09-08,114.00731518756885
2023-09-11,113.68709971446708
2023-09-12,115.3375301179531
2023-09-13,118.97585843419445
2023-09-14,117.36986546413863
2023-09-15,116.709616936322
2023-09-18,117.67731840618787
2023-09-19,118.51841079032648
2023-09-20,117.16572245472942
2023-09-21,116.45658867507368
2023-09-22,117.95908062447867
2023-09-25,120.87892868432036
2023-09-26,116.59937518403042
2023-09-27,115.51006393525655
2023-09-28,114.55200576567513
2023-09-29,111.39513530026203
2023-10-02,113.70013417558977
2023-10-03,118.00334954058013
2023-10-04,121.56916835864466
2023-10-05,116.31808309814886
2023-10-06,119.01325537602742
2023-10-09,114.8829655598273
2023-10-10,109.10140930513167
2023-10-11,106.39153009045594
2023-10-12,107.97902815522511
2023-10-13,107.98133052871142
2023-10-16,106.40463419742595
2023-10-17,105.05802439009645
2023-10-18,106.26945979898015
2023-10-19,107.65995663824276
2023-10-20,110.40143474983385
2023-10-23,112.10907227414157
2023-10-24,111.22754489568636
2023-10-25,111.27978233570039
2023-10-26,106.45807883142223
2023-10-27,108.61224986464701
2023-10-30,104.84844035091773
2023-10-31,104.65236973814875
2023-11-01,106.20182988247626
2023-11-02,104.39484748645133
2023-11-03,106.64425861780339
2023-11-06,108.63622795956064
2023-11-07,104.60357413523359
2023-11-08,104.67940972246869
2023-11-09,103.83357754122596
2023-11-10,104.69622420312359
2023-11-13,103.77132427788791
2023-11-14,106.03223746120383
2023-11-15,108.20350855685874
2023-11-16,107.4841512571077
2023-11-17,106.18486701667773
2023-11-20,104.89772154391191
2023-11-21,103.12580326890789
2023-11-22,103.39008192599798
2023-11-23,107.3475914446147
2023-11-24,108.8405866444581
2023-11-27,107.15192678388036
2023-11-28,107.5866172921734
2023-11-29,108.69314109283486
2023-11-30,111.04352750127497
2023-12-01,108.41561900976181
2023-12-04,109.41551023395483
2023-12-05,110.41226644191501
2023-12-06,112.66059012919139
2023-12-07,109.31864695655503
2023-12-08,108.6607175607465
2023-12-11,108.08156484666341
2023-12-12,111.07726214615799
2023-12-13,110.642055575312
2023-12-14,109.5363747540712
2023-12-15,107.68019610019248
2023-12-18,107.09254071574414
2023-12-19,111.55937752071075
2023-12-20,110.41538358368311
2023-12-21,108.90354999616304
2023-12-22,109.09388988056723
2023-12-25,108.87370403286796
2023-12-26,109.07608406541812
2023-12-27,107.54071587277893
2023-12-28,109.45908789885883
2023-12-29,111.04213658480973
2024-01-01,109.78007443372678
2024-01-02,109.1830098442752
2024-01-03,108.75778081161323
2024-01-04,109.97465455755069
2024-01-05,107.25000252916593
2024-01-08,105.99258056732704
2024-01-09,100.1388875674724
2024-01-10,98.15432991294855
2024-01-11,95.20652025879892
2024-01-12,95.03797182127433
2024-01-15,99.01939352752319
2024-01-16,98.38644495230336
2024-01-17,99.7244612991852
2024-01-18,100.09888710301382
2024-01-19,100.52658020607659
2024-01-22,101.14020473080488
2024-01-23,101.34883758139628
2024-01-24,103.84756795847072
2024-01-25,105.5043205258316
2024-01-26,109.53294058135161
2024-01-29,109.88069931201412
2024-01-30,113.41463394199906
2024-01-31,112.86155219201073
2024-02-01,112.25450676195419
2024-02-02,112.21216504871067
2024-02-05,110.05622177862958
2024-02-06,109.85156336451612
2024-02-07,109.1656109910175
2024-02-08,113.01528991669879
2024-02-09,112.2737739169531
2024-02-12,112.33137460390053
2024-02-13,109.1248144808105
2024-02-14,109.88286277624825
2024-02-15,110.80491374664611
2024-02-16,111.33716186017938
2024-02-19,109.06495464588752
2024-02-20,107.7864850879898
2024-02-21,105.08458392557561
2024-02-22,107.97252492535699
2024-02-23,112.0014093723363
2024-02-26,114.34210807765385
2024-02-27,110.27929771687742
2024-02-28,113.7293010838242
2024-02-29,111.14181686020976
2024-03-01,111.36220464625043
2024-03-04,113.51364793535535
2024-03-05,109.3146538996658
2024-03-06,109.82890770358082
2024-03-07,110.74018523554304
2024-03-08,110.69304175778892
2024-03-11,110.64117667376156
2024-03-12,110.33475404552229
2024-03-13,112.79850597501036
2024-03-14,114.47985749318573
2024-03-15,116.99465912788456
2024-03-18,112.71362296155478
2024-03-19,111.3749073051248
2024-03-20,116.73776063920688
2024-03-21,114.31532829809561
2024-03-22,115.17308013788929
2024-03-25,114.82412259977684
2024-03-26,112.67892859512374
2024-03-27,112.8394555053538
2024-03-28,117.22259420787896
2024-03-29,121.37207957554698
2024-04-01,119.10526481850613
2024-04-02,116.73195022479413
2024-04-03,118.39250363810152
2024-04-04,120.07624215281118
2024-04-05,122.69497755061204
2024-04-08,126.47451305895369
2024-04-09,124.34673574034633
2024-04-10,123.48871418809384
2024-04-11,126.57586859578743
2024-04-12,126.8246459167101
2024-04-15,120.5219387514687
2024-04-16,125.54714351064064
2024-04-17,125.06172329227297
2024-04-18,126.09013241354829
2024-04-19,127.89637836006044
2024-04-22,125.38829701316553
2024-04-23,128.69145815296702
2024-04-24,126.67564600618734
2024-04-25,126.70313629439126
2024-04-26,131.94923305296146
2024-04-29,135.24573287772012
2024-04-30,135.90862008343512
2024-05-01,133.5846460760398
2024-05-02,136.5539470219311
2024-05-03,139.09579330096562
2024-05-06,140.73105026625208
2024-05-07,135.7861204681754
2024-05-08,136.45120604020892
2024-05-09,140.39782922287912
2024-05-10,141.9397147596933
2024-05-13,139.77128955824
2024-05-14,143.15883153431747
2024-05-15,144.40773598868162
2024-05-16,147.54949482184037
2024-05-17,144.4578655966109
2024-05-20,145.24173513207566
2024-05-21,146.71819055587673
2024-05-22,142.13630477929053
2024-05-23,139.63518866760037
2024-05-24,139.0570503135771
2024-05-27,133.58924509740996
2024-05-28,135.57344882938267
2024-05-29,139.31592924268668
2024-05-30,145.12195150708234
2024-05-31,142.1725723541236
2024-06-03,139.94893063802604
2024-06-04,139.5249948824229
2024-06-05,140.8569259594131
2024-06-06,145.59858822247614
2024-06-07,142.11712399244843
2024-06-10,143.01173095597557
2024-06-11,146.18607635975658
2024-06-12,139.50850549045137
2024-06-13,139.82178076989746
2024-06-14,139.21973896835772
2024-06-17,144.2362123348366
2024-06-18,150.21924639863036
2024-06-19,152.72559646240666
2024-06-20,150.77131891221282
2024-06-21,147.19510165507037
2024-06-24,144.0577147550267
2024-06-25,150.14858229465344
2024-06-26,152.1279401742995
2024-06-27,149.3344973463182
2024-06-28,148.73632554015097
2024-07-01,153.82131104388372
2024-07-02,157.12607953396494
2024-07-03,156.07446055693936
2024-07-04,158.84474738921625
2024-07-05,158.37446153760038
2024-07-08,163.36935255462308
2024-07-09,165.13358637686443
2024-07-10,168.51828955291236
2024-07-11,167.7088891494296
2024-07-12,167.26877432838114
2024-07-15,171.70129213395836
2024-07-16,168.60327882941814
2024-07-17,171.93790253944587
2024-07-18,173.62687407237223
2024-07-19,175.27875533947716
2024-07-22,172.11389303489761
2024-07-23,171.92960118191206
2024-07-24,180.89523476877895
2024-07-25,175.45454624053855
2024-07-26,182.5947376014835
2024-07-29,182.59250260586433
2024-07-30,183.0136421898669
2024-07-31,185.5978322504707
2024-08-01,188.445846691123
2024-08-02,187.46134812149904
2024-08-05,189.0366029515065
2024-08-06,190.88476425824516
2024-08-07,195.8896740907908
2024-08-08,194.9721917557343
2024-08-09,197.82813583465295
2024-08-12,205.366833321001
2024-08-13,197.50894724847228
2024-08-14,202.8180533868301
2024-08-15,198.17613455471948
2024-08-16,206.46651244119718
2024-08-19,208.258948811023
2024-08-20,206.41171767477596
2024-08-21,201.958666019488
2024-08-22,198.23163654586003
2024-08-23,190.42669442741297
2024-08-26,190.2171274017668
2024-08-27,189.6982666390041
2024-08-28,192.72781858309196
2024-08-29,197.9293016035608
2024-08-30,202.26449152047726
2024-09-02,201.6559765425341
2024-09-03,212.16162814905059
2024-09-04,214.1393276177032
2024-09-05,216.74697434025094
2024-09-06,224.97902336455076
2024-09-09,217.40023633665095
2024-09-10,214.4763007599631
2024-09-11,210.2283483067885
2024-09-12,206.4410604252696
2024-09-13,208.74535087165
2024-09-16,213.01966610227385
2024-09-17,218.99915128977167
2024-09-18,221.95266498631042
2024-09-19,218.58340441099242
2024-09-20,213.05318810424373
2024-09-23,205.55431171386493
2024-09-24,207.24756872227275
2024-09-25,196.2948845330704
2024-09-26,200.82596816528104
2024-09-27,202.10004839293356
2024-09-30,197.89982117646952
2024-10-01,199.22903762744738
2024-10-02,195.92026106340256
2024-10-03,198.49661750395504
2024-10-04,194.86881910457404
2024-10-07,198.71923161408617
2024-10-08,196.83235370935506
2024-10-09,190.99759298032976
2024-10-10,195.16588636272502
2024-10-11,194.74092381827327
2024-10-14,197.64224158289073
2024-10-15,194.6703212033058
2024-10-16,196.56771312155107
2024-10-17,193.73564241840077
2024-10-18,190.42164245572533
2024-10-21,189.8007105954087
2024-10-22,187.01670417157226
2024-10-23,187.13823894040803
2024-10-24,186.03849674933662
2024-10-25,187.70839290419582
2024-10-28,183.08882380887562
2024-10-29,184.75307124809112
2024-10-30,177.33058117860912
2024-10-31,178.0724780376815
2024-11-01,174.93717759292005
2024-11-04,177.13615715966063
2024-11-05,176.4987855294243
2024-11-06,179.21320516913775
2024-11-07,183.9787543003099
2024-11-08,181.8784239164323
2024-11-11,180.0340107723333
2024-11-12,183.99470627355797
2024-11-13,186.29023078320122
2024-11-14,184.81112127857818
2024-11-15,187.39645647717134
2024-11-18,185.82749313112078
2024-11-19,181.28543719979123
2024-11-20,175.50471233521725
2024-11-21,177.67753775343573
2024-11-22,174.936990954723
2024-11-25,176.23270638563784
2024-11-26,174.5968626660035
2024-11-27,171.32257670597969
2024-11-28,168.35828937783117
2024-11-29,166.83072208546042
2024-12-02,170.6668296584962
2024-12-03,175.28671612012405
2024-12-04,181.8646434206058
2024-12-05,183.31731474231958
2024-12-06,188.27771306524903
2024-12-09,187.74997333062964
2024-12-10,190.1749940906751
2024-12-11,187.87291624484445
2024-12-12,187.0644743432287
2024-12-13,179.25531069027616
2024-12-16,181.20992218375912
2024-12-17,184.65446083264956
2024-12-18,182.84481687793246
2024-12-19,183.66309258603158
2024-12-20,187.86353536413398
2024-12-23,191.84766086411747
2024-12-24,190.09807676681487
2024-12-25,184.40936675293042
2024-12-26,187.3333149595614
2024-12-27,190.73050542205291
2024-12-30,194.26628694845644
2024-12-31,184.97600197621938
