Date,PXD
2023-07-31,76.31456290140133
2023-08-01,77.06094939273098
2023-08-02,77.56681332653679
2023-08-03,75.81562205829893
2023-08-04,76.70038679778854
2023-08-07,75.3400790396593
2023-08-08,76.40608085303548
2023-08-09,76.1339668126278
2023-08-10,77.58260344907029
2023-08-11,78.34666092349457
2023-08-14,77.9224826607163
2023-08-15,76.25171795271353
2023-08-16,76.05468642500746
2023-08-17,74.8987811444821
2023-08-18,75.19368532633406
2023-08-21,75.7773618760111
2023-08-22,77.34169852771045
2023-08-23,77.8232506028194
2023-08-24,80.20881167004173
2023-08-25,80.48119202248978
2023-08-28,80.12747153241519
2023-08-29,78.03878708802675
2023-08-30,79.82892027807539
2023-08-31,80.26174039488161
2023-09-01,79.8295029595714
2023-09-04,79.65900185375949
2023-09-05,80.54990922900105
2023-09-06,80.662249604262
2023-09-07,81.39154903823382
2023-09-08,79.61923625612972
2023-09-11,76.85911017796376
2023-09-12,76.07469547532227
2023-09-13,74.71109660149342
2023-09-14,74.55339782057908
2023-09-15,74.33075729658029
2023-09-18,75.54227924094273
2023-09-19,74.69956332695786
2023-09-20,72.62081699617687
2023-09-21,72.73847952919449
2023-09-22,71.94608814576222
2023-09-25,70.98471160540824
2023-09-26,70.91833806727237
2023-09-27,70.5979894371399
2023-09-28,70.09188562918483
2023-09-29,70.02094580899598
2023-10-02,69.50071418660738
2023-10-03,69.89997055128825
2023-10-04,68.55817909241054
2023-10-05,68.304326604906
2023-10-06,65.84889828039579
2023-10-09,66.07281445212658
2023-10-10,65.73559784766023
2023-10-11,65.81870533053603
2023-10-12,64.09612949173795
2023-10-13,63.42803253683828
2023-10-16,63.19193166039269
2023-10-17,61.74888090777889
2023-10-18,61.614162480237816
2023-10-19,61.988576755698055
2023-10-20,61.37326123376787
2023-10-23,60.99623132013312
2023-10-24,63.04185844764334
2023-10-25,63.17811431791841
2023-10-26,64.3437730899385
2023-10-27,64.39197005786747
2023-10-30,64.71913659585101
2023-10-31,64.254249419903
2023-11-01,63.418900579231824
2023-11-02,63.2694245132069
2023-11-03,63.112372758466186
2023-11-06,62.450889241287655
2023-11-07,62.94010846467195
2023-11-08,63.0882276366717
2023-11-09,63.01945266627205
2023-11-10,63.26670415956504
2023-11-13,64.28568642893265
2023-11-14,65.10799918214849
2023-11-15,65.03385955830417
2023-11-16,65.73944697078133
2023-11-17,66.01682020014945
2023-11-20,65.92581627285662
2023-11-21,64.77494456143013
2023-11-22,65.47456938872075
2023-11-23,64.82905195765682
2023-11-24,64.72463024926304
2023-11-27,64.23800006088179
2023-11-28,63.77253197997223
2023-11-29,62.858612394169405
2023-11-30,62.97834134825405
2023-12-01,62.392276541408066
2023-12-04,62.63521509551238
2023-12-05,61.37717838499858
2023-12-06,61.71185576219532
2023-12-07,60.55869050466368
2023-12-08,59.992817342676425
2023-12-11,60.69580526026903
2023-12-12,61.63800234530177
2023-12-13,60.07423207620521
2023-12-14,58.79258934731615
2023-12-15,59.21699780837011
2023-12-18,58.49839838424354
2023-12-19,59.446325256820685
2023-12-20,58.34458300836126
2023-12-21,58.38619659308401
2023-12-22,58.11616352534594
2023-12-25,57.934067761706785
2023-12-26,57.462624310725516
2023-12-27,58.24441899484988
2023-12-28,58.03318217034713
2023-12-29,58.26000585553112
2024-01-01,57.86607783607107
2024-01-02,58.05740264052275
2024-01-03,58.11616340571157
2024-01-04,57.71723668003991
2024-01-05,58.68319768548174
2024-01-08,58.44163972349741
2024-01-09,57.96242996843366
2024-01-10,58.73356577268837
2024-01-11,57.964252427132585
2024-01-12,57.917855981903
2024-01-15,57.982335591534905
2024-01-16,57.89082962684031
2024-01-17,57.107506178576486
2024-01-18,55.306082738766754
2024-01-19,55.32218911047529
2024-01-22,56.27642128765939
2024-01-23,55.30777006456303
2024-01-24,54.71159032933209
2024-01-25,55.464963781123544
2024-01-26,54.86235244696463
2024-01-29,55.169760490073045
2024-01-30,56.8914401563441
2024-01-31,58.49463903676705
2024-02-01,59.0891247999838
2024-02-02,58.62723458627073
2024-02-05,58.30639286434283
2024-02-06,59.37380374197708
2024-02-07,58.556070452030426
2024-02-08,57.873409916071715
2024-02-09,57.7885761839177
2024-02-12,58.585939053281706
2024-02-13,57.867417145275425
2024-02-14,58.00105877713995
2024-02-15,59.40031815040965
2024-02-16,60.3425716950099
2024-02-19,60.0756578878468
2024-02-20,59.61977894422165
2024-02-21,60.316907033777426
2024-02-22,59.730294792090014
2024-02-23,59.29582160854985
2024-02-26,59.42620889780008
2024-02-27,58.97810711005618
2024-02-28,59.385631786918005
2024-02-29,57.85679085502953
2024-03-01,57.42130092081758
2024-03-04,58.228219256290544
2024-03-05,59.10348984670761
2024-03-06,58.46333161618849
2024-03-07,57.089019416785135
2024-03-08,56.274478816496575
2024-03-11,57.29977243747505
2024-03-12,57.972792118897594
2024-03-13,58.04451784605485
2024-03-14,57.75556859501467
2024-03-15,57.56279149615235
2024-03-18,57.24933919149831
2024-03-19,56.751578509174244
2024-03-20,56.082383409601995
2024-03-21,55.662491507739205
2024-03-22,56.42264260490158
2024-03-25,57.03817630427366
2024-03-26,56.52092224497974
2024-03-27,56.90226819198279
2024-03-28,58.21634953566459
2024-03-29,57.56754626699078
2024-04-01,57.49422815131179
2024-04-02,57.05591358388658
2024-04-03,57.48041554788853
2024-04-04,56.644088073687115
2024-04-05,55.796039260300866
2024-04-08,56.044101366345075
2024-04-09,56.58297529360326
2024-04-10,56.501159002629976
2024-04-11,56.0767616402343
2024-04-12,56.10537101561332
2024-04-15,55.09303516340758
2024-04-16,54.339646059744986
2024-04-17,54.154490171129446
2024-04-18,53.32001606137359
2024-04-19,51.96430834558858
2024-04-22,51.86611451089907
2024-04-23,51.82558434104414
2024-04-24,52.64263445309608
2024-04-25,52.72743100788048
2024-04-26,52.752702247317906
2024-04-29,51.89004879550885
2024-04-30,52.77454999867801
2024-05-01,52.328147818653456
2024-05-02,51.98299883395526
2024-05-03,51.29816215232515
2024-05-06,51.586418960698765
2024-05-07,51.47704980261007
2024-05-08,51.25866369398152
2024-05-09,52.14626369091507
2024-05-10,51.36419059168614
2024-05-13,52.26434508331625
2024-05-14,52.08444973211339
2024-05-15,52.193651442890136
2024-05-16,52.02708831915943
2024-05-17,51.2811548020628
2024-05-20,51.137384516587
2024-05-21,51.105307752870125
2024-05-22,51.65987383219538
2024-05-23,51.48314969776335
2024-05-24,50.406190800322186
2024-05-27,50.74034654023753
2024-05-28,50.54824490867481
2024-05-29,49.7506159495788
2024-05-30,49.53957822441251
2024-05-31,49.57179906957628
2024-06-03,49.08192038403502
2024-06-04,48.87453551106352
2024-06-05,48.440096638920174
2024-06-06,47.92352669367883
2024-06-07,47.862289223526844
2024-06-10,47.45299488184656
2024-06-11,47.35197561963671
2024-06-12,48.08363894993826
2024-06-13,48.05457252666039
2024-06-14,48.62351782440783
2024-06-17,47.31415379706473
2024-06-18,47.738354672513296
2024-06-19,47.35277498277218
2024-06-20,46.33217254031316
2024-06-21,45.88019733566058
2024-06-24,46.206078842443695
2024-06-25,46.4259257051894
2024-06-26,46.20482220765549
2024-06-27,46.26664097607124
2024-06-28,46.49845173432354
2024-07-01,46.66578910909773
2024-07-02,46.04674929461578
2024-07-03,46.82929559261754
2024-07-04,46.39559129057648
2024-07-05,46.14235650378026
2024-07-08,46.65872812099453
2024-07-09,45.49221727678667
2024-07-10,45.639034989706644
2024-07-11,45.514628198059114
2024-07-12,45.069010156374034
2024-07-15,44.06835059239071
2024-07-16,44.494509707720624
2024-07-17,44.333503516143274
2024-07-18,43.77350361751689
2024-07-19,43.93435348433954
2024-07-22,42.57595654689917
2024-07-23,42.23652443283735
2024-07-24,41.64764925592783
2024-07-25,41.705466138996734
2024-07-26,42.51342522799458
2024-07-29,42.417145343996
2024-07-30,43.631269240291594
2024-07-31,43.70135137990997
2024-08-01,43.527488599377065
2024-08-02,43.8737753652893
2024-08-05,43.32180969808719
2024-08-06,43.184147744809934
2024-08-07,42.59836137411545
2024-08-08,41.75443950254489
2024-08-09,42.92729461121806
2024-08-12,42.25568537480497
2024-08-13,42.7205445362308
2024-08-14,42.46595731806124
2024-08-15,42.63233597306289
2024-08-16,42.552634682525444
2024-08-19,42.754559446918414
2024-08-20,43.40768297530433
2024-08-21,42.957301814623136
2024-08-22,42.839038851648716
2024-08-23,43.18769183320645
2024-08-26,43.96074059587973
2024-08-27,44.80335950095701
2024-08-28,45.19625856177016
2024-08-29,45.65362198278393
2024-08-30,45.648917019938025
2024-09-02,44.85510053500607
2024-09-03,45.20489441767006
2024-09-04,45.57941498477933
2024-09-05,45.60794158558541
2024-09-06,45.44213450862924
2024-09-09,46.035158918370094
2024-09-10,46.0077568068847
2024-09-11,45.453268087965725
2024-09-12,45.83502265656877
2024-09-13,44.9036106240266
2024-09-16,45.44863646803817
2024-09-17,45.42661903423791
2024-09-18,45.48997287392026
2024-09-19,45.320423038742085
2024-09-20,44.58300127241405
2024-09-23,44.56759025109574
2024-09-24,44.80681512884304
2024-09-25,44.861517334447974
2024-09-26,45.46320472795143
2024-09-27,45.42838048274478
2024-09-30,45.85303818410202
2024-10-01,45.5465982935241
2024-10-02,45.30427888104967
2024-10-03,45.5293795687393
2024-10-04,46.18235202278366
2024-10-07,46.57998533741798
2024-10-08,46.7943962021393
2024-10-09,46.60775117084621
2024-10-10,48.41478121520354
2024-10-11,48.07476903983778
2024-10-14,47.680954595382524
2024-10-15,47.523739466017524
2024-10-16,49.82206409571502
2024-10-17,49.07115509495511
2024-10-18,49.84150460728435
2024-10-21,49.92088688646968
2024-10-22,49.79538857570925
2024-10-23,50.36827670180013
2024-10-24,51.00577435257951
2024-10-25,51.81194574897836
2024-10-28,50.95256970626474
2024-10-29,50.52640686221024
2024-10-30,49.84689071031955
2024-10-31,51.007833648576295
2024-11-01,50.56747165454451
2024-11-04,51.43301141942389
2024-11-05,52.45671063780359
2024-11-06,52.93824382604469
2024-11-07,51.9774583400121
2024-11-08,51.49767073671519
2024-11-11,52.316829918442956
2024-11-12,52.3478106873119
2024-11-13,51.57472339593494
2024-11-14,50.83475402736639
2024-11-15,50.08523532932467
2024-11-18,49.719501003418685
2024-11-19,49.03355252691381
2024-11-20,48.931478933188096
2024-11-21,47.900754102683194
2024-11-22,49.100866012920825
2024-11-25,49.2025071140929
2024-11-26,50.16114232612361
2024-11-27,50.08828195019604
2024-11-28,50.2694058574976
2024-11-29,50.02371971020107
2024-12-02,49.96791614185627
2024-12-03,50.35196805739404
2024-12-04,50.543886967049566
2024-12-05,50.35651589712773
2024-12-06,50.815442364788616
2024-12-09,49.972428901343164
2024-12-10,50.50323312165766
2024-12-11,51.108983508256415
2024-12-12,50.61383447686136
2024-12-13,51.16043332661405
2024-12-16,50.829450106065686
2024-12-17,50.07736936525017
2024-12-18,50.37327191964434
2024-12-19,51.822277693046324
2024-12-20,52.40137248097071
2024-12-23,52.64004507852315
2024-12-24,52.68647963353481
2024-12-25,53.3824206134378
2024-12-26,54.25110190135198
2024-12-27,53.90286523308064
2024-12-30,53.5372580399907
2024-12-31,53.34409529285201
