Date,ASML
2023-08-01,200.3628966657663
2023-08-02,198.20687646738426
2023-08-03,198.1777332526939
2023-08-04,198.4866715417763
2023-08-07,197.50699085314525
2023-08-08,195.11352909298492
2023-08-09,191.4456924493097
2023-08-10,194.3336215822715
2023-08-11,196.72014240822384
2023-08-14,199.62570404240537
2023-08-15,198.9572542608801
2023-08-16,209.98074474831284
2023-08-17,208.45444298933435
2023-08-18,218.88576578823802
2023-08-21,218.9016964941447
2023-08-22,220.46638137597205
2023-08-23,221.09432538880858
2023-08-24,216.17530983297982
2023-08-25,203.44890277529666
2023-08-28,207.50282100935758
2023-08-29,211.42954428455005
2023-08-30,205.31158260814158
2023-08-31,210.7245669329341
2023-09-01,218.25885274066317
2023-09-04,231.35818975381335
2023-09-05,231.11178783657235
2023-09-06,228.36318925789095
2023-09-07,233.79278344436275
2023-09-08,230.1985099487356
2023-09-11,235.35385633366877
2023-09-12,227.93004804699615
2023-09-13,234.02698208600623
2023-09-14,228.00127059472825
2023-09-15,227.29073884027594
2023-09-18,231.7517255628969
2023-09-19,221.5958915486189
2023-09-20,227.79588238569426
2023-09-21,219.04558040208317
2023-09-22,218.15928373343104
2023-09-25,222.91307154662883
2023-09-26,224.52608560896755
2023-09-27,224.5249906316267
2023-09-28,221.71384610947243
2023-09-29,226.78384339248453
2023-10-02,241.51591381013225
2023-10-03,245.1691502083545
2023-10-04,235.48222762825944
2023-10-05,245.19245956320032
2023-10-06,250.54012245911582
2023-10-09,246.7591410226562
2023-10-10,244.44438928689362
2023-10-11,238.41426712909282
2023-10-12,238.78091494036755
2023-10-13,230.92310365938738
2023-10-16,235.53345035024745
2023-10-17,237.02062000822355
2023-10-18,229.42448823812396
2023-10-19,242.59546170676379
2023-10-20,244.44687882578313
2023-10-23,246.4869983439583
2023-10-24,250.18969834056693
2023-10-25,251.11213580065896
2023-10-26,248.28856025555467
2023-10-27,241.1778375433608
2023-10-30,245.69008976717726
2023-10-31,249.75647231404844
2023-11-01,252.06784846408104
2023-11-02,249.19224958794382
2023-11-03,254.03805628632847
2023-11-06,257.5835356821497
2023-11-07,260.08487312370033
2023-11-08,261.7283594272743
2023-11-09,259.5701940175171
2023-11-10,259.3820973031801
2023-11-13,249.14629561007604
2023-11-14,253.83608284975867
2023-11-15,256.3359955756532
2023-11-16,260.5975544950392
2023-11-17,245.5560577615283
2023-11-20,244.49290804969246
2023-11-21,239.5165482592791
2023-11-22,246.66287838810544
2023-11-23,249.90565361896878
2023-11-24,254.4862951806901
2023-11-27,241.54311633642254
2023-11-28,248.22978494750163
2023-11-29,244.49823393541936
2023-11-30,242.71954195808084
2023-12-01,245.93140683808153
2023-12-04,236.385382953127
2023-12-05,241.48143659820522
2023-12-06,250.71882226626707
2023-12-07,248.27708011191186
2023-12-08,252.2846890894952
2023-12-11,253.19186841967195
2023-12-12,250.94041082163278
2023-12-13,246.4484554549424
2023-12-14,238.29497784373658
2023-12-15,245.63801533288594
2023-12-18,243.09862999459165
2023-12-19,237.2162283031757
2023-12-20,241.66688948913807
2023-12-21,248.36493945843822
2023-12-22,249.98612966302113
2023-12-25,244.85867636944775
2023-12-26,238.90567227650118
2023-12-27,242.70442167479905
2023-12-28,241.72007852079588
2023-12-29,239.9361230254085
2024-01-01,239.0992054750227
2024-01-02,248.67802372688425
2024-01-03,248.5555780871925
2024-01-04,249.75913568472873
2024-01-05,249.38036370586738
2024-01-08,252.19306559007813
2024-01-09,247.73988602805093
2024-01-10,244.3070207763367
2024-01-11,254.1958665589979
2024-01-12,264.36515858217086
2024-01-15,273.10013824318776
2024-01-16,275.11088182844094
2024-01-17,270.6105022615361
2024-01-18,270.96022484760005
2024-01-19,273.37754907060656
2024-01-22,269.4984155816811
2024-01-23,278.2606340744611
2024-01-24,281.0396444443217
2024-01-25,288.6209323170873
2024-01-26,285.6920057164358
2024-01-29,294.80621632193095
2024-01-30,288.40238259904
2024-01-31,294.90137902112673
2024-02-01,295.7370834771427
2024-02-02,302.18792331435435
2024-02-05,306.00506933926744
2024-02-06,295.2838001006418
2024-02-07,299.9489182848379
2024-02-08,301.33609808696116
2024-02-09,301.8866171956712
2024-02-12,281.03065041057175
2024-02-13,287.96813603543035
2024-02-14,293.45751073417694
2024-02-15,294.82404344864
2024-02-16,290.8271095824302
2024-02-19,283.6481257419553
2024-02-20,282.29075169763775
2024-02-21,267.41273411043767
2024-02-22,276.3500819522426
2024-02-23,278.7104031145417
2024-02-26,274.21382490181446
2024-02-27,270.8137000530941
2024-02-28,279.35486766888573
2024-02-29,279.13034756665684
2024-03-01,272.8621165908639
2024-03-04,280.2839172321055
2024-03-05,274.1367419724197
2024-03-06,273.0290146345041
2024-03-07,259.4422378716694
2024-03-08,263.0300629319576
2024-03-11,272.19665596148167
2024-03-12,273.88023703928815
2024-03-13,277.3594149607778
2024-03-14,280.0443117835415
2024-03-15,277.73863218252745
2024-03-18,266.2518195319534
2024-03-19,264.30093564949425
2024-03-20,261.86240909297373
2024-03-21,254.22289611719296
2024-03-22,251.35421242176596
2024-03-25,241.93300491030377
2024-03-26,244.2682895366502
2024-03-27,243.61328074382303
2024-03-28,241.82686363706762
2024-03-29,249.26210375849962
2024-04-01,252.12453149745727
2024-04-02,262.2585267460203
2024-04-03,269.97885356651705
2024-04-04,275.1882020680252
2024-04-05,265.93640817167034
2024-04-08,260.4129549933781
2024-04-09,260.2483488115843
2024-04-10,259.04325768724897
2024-04-11,255.67531561708728
2024-04-12,260.1721722602058
2024-04-15,261.59952131150436
2024-04-16,260.6923218782204
2024-04-17,262.57244901344313
2024-04-18,259.11008229008877
2024-04-19,263.1132387860342
2024-04-22,268.0423520121279
2024-04-23,265.3199804702195
2024-04-24,255.72631672864807
2024-04-25,259.25966525517515
2024-04-26,251.92746403274782
2024-04-29,242.80170735236192
2024-04-30,236.36902106333102
2024-05-01,229.44230931213215
2024-05-02,231.6911158667147
2024-05-03,231.10918146699873
2024-05-06,227.91900362549046
2024-05-07,226.32479208753335
2024-05-08,233.0693775472944
2024-05-09,230.8948637481608
2024-05-10,235.92207261122405
2024-05-13,241.93381620628668
2024-05-14,236.3156253843197
2024-05-15,230.3875887831396
2024-05-16,223.99970987562497
2024-05-17,222.75202847079908
2024-05-20,221.04804478877287
2024-05-21,220.87040240293726
2024-05-22,220.79426632698713
2024-05-23,226.30468340759268
2024-05-24,225.4973748189375
2024-05-27,220.45686049956223
2024-05-28,215.02249537934728
2024-05-29,221.54037573139482
2024-05-30,226.8783296835761
2024-05-31,230.38491296710853
2024-06-03,222.52074055394422
2024-06-04,225.2249426951015
2024-06-05,222.2071691053013
2024-06-06,226.75149083069167
2024-06-07,233.10507915020696
2024-06-10,240.61479139246813
2024-06-11,239.39750002833222
2024-06-12,236.98462126528634
2024-06-13,232.1268485089189
2024-06-14,226.98728030497742
2024-06-17,212.7295296893918
2024-06-18,218.43396710589857
2024-06-19,217.75130855859481
2024-06-20,221.34428742032367
2024-06-21,213.27600669539683
2024-06-24,214.25055837047614
2024-06-25,208.38218903540343
2024-06-26,204.69588745496307
2024-06-27,202.65340021652028
2024-06-28,206.8936034714909
2024-07-01,208.66365686324426
2024-07-02,208.27888772384838
2024-07-03,202.84348601090107
2024-07-04,201.97014677833002
2024-07-05,202.5075197184246
2024-07-08,199.7746782684809
2024-07-09,200.37064027759305
2024-07-10,204.53753464013866
2024-07-11,203.27966612844452
2024-07-12,205.14970334507785
2024-07-15,204.30280801750237
2024-07-16,212.95692553447478
2024-07-17,206.79263022746505
2024-07-18,203.01137717944752
2024-07-19,200.43835941826998
2024-07-22,199.09528186807867
2024-07-23,201.69309270085927
2024-07-24,202.0670335492998
2024-07-25,194.3938264329391
2024-07-26,200.800979005837
2024-07-29,203.04910073867336
2024-07-30,202.16611565648492
2024-07-31,208.9886570924222
2024-08-01,209.66147458154245
2024-08-02,216.2154038352814
2024-08-05,213.71907973298696
2024-08-06,223.34154094398875
2024-08-07,237.25792362590167
2024-08-08,231.86806463083738
2024-08-09,228.67831730590441
2024-08-12,236.2487363234236
2024-08-13,236.96630121418602
2024-08-14,227.78837636949567
2024-08-15,216.3493563394449
2024-08-16,217.44341503226448
2024-08-19,216.29339123022785
2024-08-20,221.75466661106998
2024-08-21,224.95398135086162
2024-08-22,227.69858993443563
2024-08-23,231.82228270582013
2024-08-26,226.54703252435243
2024-08-27,222.4859450564027
2024-08-28,212.7909350934225
2024-08-29,198.98550251871492
2024-08-30,189.8016932737843
2024-09-02,195.4875448979001
2024-09-03,192.485903136479
2024-09-04,189.18677033485275
2024-09-05,184.1865619061025
2024-09-06,180.71308682538117
2024-09-09,183.9736541555632
2024-09-10,191.40760767743885
2024-09-11,193.58710578535536
2024-09-12,190.63523435661088
2024-09-13,201.02896724987642
2024-09-16,201.33326161604487
2024-09-17,209.44354340296874
2024-09-18,209.2179001370154
2024-09-19,213.7569942447477
2024-09-20,210.9205566510912
2024-09-23,223.60209513219135
2024-09-24,221.63319396143555
2024-09-25,218.9992224229743
2024-09-26,215.6880615975059
2024-09-27,212.61167532873202
2024-09-30,208.03711114304622
2024-10-01,198.85224097221544
2024-10-02,205.09919264011828
2024-10-03,204.1677262840547
2024-10-04,206.84518155841994
2024-10-07,201.75158188113983
2024-10-08,208.18926253162968
2024-10-09,204.1405357618721
2024-10-10,213.05369627611563
2024-10-11,216.9295943680608
2024-10-14,222.7110869428069
2024-10-15,226.8500734156041
2024-10-16,238.03016471911994
2024-10-17,251.6087869667489
2024-10-18,260.81001669222695
2024-10-21,267.35385299171816
2024-10-22,261.5316945440227
2024-10-23,263.3395864138985
2024-10-24,268.5898580493086
2024-10-25,259.210277627809
2024-10-28,250.385955358088
2024-10-29,248.11444738179196
2024-10-30,255.90587407882222
2024-10-31,253.67425805091057
2024-11-01,258.01254515162725
2024-11-04,254.35937793023768
2024-11-05,247.98082658672882
2024-11-06,261.3714111128287
2024-11-07,267.88800255275316
2024-11-08,268.2006192549092
2024-11-11,262.06504010121006
2024-11-12,270.7105083467
2024-11-13,269.58711570829445
2024-11-14,275.6604144504674
2024-11-15,279.9586298798449
2024-11-18,280.04903665763186
2024-11-19,280.0123586260675
2024-11-20,282.75546171380495
2024-11-21,299.46171668916975
2024-11-22,302.9084744474519
2024-11-25,309.79894076558367
2024-11-26,304.1449467533158
2024-11-27,310.8124717495583
2024-11-28,314.53504291771856
2024-11-29,322.3493469070558
2024-12-02,316.1082952176091
2024-12-03,314.3647298223611
2024-12-04,316.3636902390309
2024-12-05,305.84482907952304
2024-12-06,295.2722982550589
2024-12-09,285.81441259900913
2024-12-10,284.3538161067532
2024-12-11,285.6299964872346
2024-12-12,288.4435310499206
2024-12-13,292.32716531106695
2024-12-16,296.09478267932616
2024-12-17,297.1406185472618
2024-12-18,296.13500750116447
2024-12-19,293.2473337586453
2024-12-20,279.5387797030686
2024-12-23,289.2004502791746
2024-12-24,295.360819000712
2024-12-25,287.08109907622446
2024-12-26,286.2511394180265
2024-12-27,291.96475242995274
2024-12-30,282.84908075459043
2024-12-31,293.58988889594394
