Date,AEP
2023-08-02,211.00751815946361
2023-08-03,216.08171103668116
2023-08-04,214.7163090843725
2023-08-07,214.14708248671755
2023-08-08,220.06699643886185
2023-08-09,214.41512862584304
2023-08-10,214.68126227318805
2023-08-11,218.69498551299154
2023-08-14,217.4066991518438
2023-08-15,217.79669925942198
2023-08-16,221.35781855143208
2023-08-17,219.05502224460776
2023-08-18,217.54443868680016
2023-08-21,217.07301687774557
2023-08-22,220.57524640221408
2023-08-23,222.08321169174852
2023-08-24,222.96983563655013
2023-08-25,232.06380389364466
2023-08-28,230.7305613242478
2023-08-29,236.99836661400806
2023-08-30,236.69163696901768
2023-08-31,235.4387041439864
2023-09-01,238.43782026246996
2023-09-04,244.56365877657151
2023-09-05,246.00180095653153
2023-09-06,248.3408910933827
2023-09-07,243.23735643149064
2023-09-08,245.14030250667736
2023-09-11,241.29347964161116
2023-09-12,234.34830557277158
2023-09-13,236.54068770061366
2023-09-14,240.2743769860128
2023-09-15,234.32863691619727
2023-09-18,233.87404150012782
2023-09-19,236.26633376922305
2023-09-20,229.90992087081298
2023-09-21,238.67826398906945
2023-09-22,231.51728247346927
2023-09-25,229.1519049228084
2023-09-26,224.4479095010081
2023-09-27,225.31633471718072
2023-09-28,227.59022488092504
2023-09-29,230.75498973743476
2023-10-02,230.3668705668885
2023-10-03,239.0860822087099
2023-10-04,235.56105912851913
2023-10-05,239.97706679666624
2023-10-06,232.1684400927438
2023-10-09,239.01649303428624
2023-10-10,234.71828573643123
2023-10-11,234.86162503740556
2023-10-12,238.7019790535747
2023-10-13,248.4707377316288
2023-10-16,245.04528900916128
2023-10-17,251.13291281092236
2023-10-18,246.49577884272134
2023-10-19,243.52643745439792
2023-10-20,243.88933782894796
2023-10-23,244.8276459601185
2023-10-24,237.3897102526404
2023-10-25,235.78342965410235
2023-10-26,235.00951813059092
2023-10-27,240.2100290064358
2023-10-30,249.51594454607417
2023-10-31,250.1094221770774
2023-11-01,248.87175095939696
2023-11-02,238.48627640820274
2023-11-03,236.2570538593565
2023-11-06,232.71789035421696
2023-11-07,233.47612552491108
2023-11-08,234.4681040229374
2023-11-09,232.33099228615862
2023-11-10,225.47156604507813
2023-11-13,224.26346481508952
2023-11-14,231.10239803654602
2023-11-15,226.1327229822359
2023-11-16,229.42453060460755
2023-11-17,222.0204625534957
2023-11-20,218.5308440345492
2023-11-21,212.17221964229475
2023-11-22,210.8758805286871
2023-11-23,209.53476419801893
2023-11-24,203.79007257260648
2023-11-27,208.43312837674947
2023-11-28,202.294288615924
2023-11-29,202.58880237438157
2023-11-30,202.11123484855423
2023-12-01,205.73135028089555
2023-12-04,208.00784911445817
2023-12-05,206.83153581047142
2023-12-06,209.96122018311345
2023-12-07,209.19602340940895
2023-12-08,208.86101530178306
2023-12-11,210.08601186297307
2023-12-12,212.46060797874074
2023-12-13,218.422510351218
2023-12-14,216.7055268346973
2023-12-15,216.94069055459482
2023-12-18,220.1729513461708
2023-12-19,219.2321450818253
2023-12-20,214.28764756086585
2023-12-21,211.25033380000804
2023-12-22,209.90823064788978
2023-12-25,205.05875412400295
2023-12-26,200.6449147538143
2023-12-27,201.39007115412528
2023-12-28,198.6950611668364
2023-12-29,201.50033603531807
2024-01-01,200.6889051018511
2024-01-02,199.17411885230118
2024-01-03,196.1064542363638
2024-01-04,185.94468448143127
2024-01-05,184.35991007685098
2024-01-08,185.90402670008993
2024-01-09,184.3193779086276
2024-01-10,181.75261337878132
2024-01-11,185.89260018601206
2024-01-12,183.57204229508403
2024-01-15,183.95764657783724
2024-01-16,189.80909572478578
2024-01-17,195.34626614008548
2024-01-18,200.61003499442367
2024-01-19,199.35153745356396
2024-01-22,203.18516842858742
2024-01-23,198.04439580399253
2024-01-24,190.51237518789685
2024-01-25,195.28446567776575
2024-01-26,194.5576786157244
2024-01-29,196.65703097804834
2024-01-30,200.11351664630516
2024-01-31,200.61737028787906
2024-02-01,200.93361540065519
2024-02-02,204.65966921024432
2024-02-05,198.14711867443017
2024-02-06,196.06582349498248
2024-02-07,196.8746618225186
2024-02-08,198.78400181289064
2024-02-09,190.93811444676527
2024-02-12,193.42237302903922
2024-02-13,186.8625674094546
2024-02-14,182.55362541628364
2024-02-15,185.95359683898303
2024-02-16,186.81805421095513
2024-02-19,191.18123183136527
2024-02-20,189.38504461832173
2024-02-21,185.42318920419086
2024-02-22,188.90614799998073
2024-02-23,188.58176356953365
2024-02-26,190.67787185561463
2024-02-27,190.35140499484282
2024-02-28,192.44248168840022
2024-02-29,185.38228151415294
2024-03-01,188.01673224420014
2024-03-04,186.23309854802153
2024-03-05,184.80084339984793
2024-03-06,185.69864499106973
2024-03-07,193.25367721854522
2024-03-08,190.3841859146362
2024-03-11,189.7268022437001
2024-03-12,189.62624921514202
2024-03-13,192.2714514910484
2024-03-14,190.95041506776118
2024-03-15,187.41544328734147
2024-03-18,188.62349339386535
2024-03-19,190.708283626283
2024-03-20,192.7528805912904
2024-03-21,191.46664349430506
2024-03-22,189.3886572614266
2024-03-25,189.1863756326618
2024-03-26,185.18969697086098
2024-03-27,185.9295427612621
2024-03-28,187.70017377813508
2024-03-29,186.4834821433889
2024-04-01,185.5423339753817
2024-04-02,181.71111011004828
2024-04-03,169.5978448892446
2024-04-04,169.96544639158282
2024-04-05,165.76832090230002
2024-04-08,170.59022942517092
2024-04-09,173.4505368171719
2024-04-10,171.90732218163083
2024-04-11,177.43164387338058
2024-04-12,176.71879244628173
2024-04-15,181.61523294590114
2024-04-16,182.80588364178425
2024-04-17,183.41204991326137
2024-04-18,185.01314139145893
2024-04-19,185.3381102783536
2024-04-22,185.24901147174518
2024-04-23,187.06521354527956
2024-04-24,178.1500569883762
2024-04-25,179.20895845220815
2024-04-26,178.44508899518942
2024-04-29,180.82863062725005
2024-04-30,182.81202315368623
2024-05-01,182.7790046638497
2024-05-02,184.01702834729608
2024-05-03,184.5520344588753
2024-05-06,189.0519584379595
2024-05-07,191.99252504096353
2024-05-08,185.56121203474447
2024-05-09,186.87581420258024
2024-05-10,184.50529636159422
2024-05-13,186.86378222102584
2024-05-14,189.61998335254168
2024-05-15,183.90029536224745
2024-05-16,185.77569011338684
2024-05-17,187.43599615780522
2024-05-20,187.4399570184052
2024-05-21,186.40588294195177
2024-05-22,187.3397913666271
2024-05-23,186.69567431827454
2024-05-24,190.2734984509024
2024-05-27,190.0115629421005
2024-05-28,191.02117506401964
2024-05-29,188.17357783887508
2024-05-30,188.21501399427711
2024-05-31,188.18964697769258
2024-06-03,189.32210032101983
2024-06-04,187.46028816095304
2024-06-05,192.69047778790488
2024-06-06,187.6622215181779
2024-06-07,183.6826340087775
2024-06-10,179.72060051414212
2024-06-11,180.29553450817477
2024-06-12,175.07974505592287
2024-06-13,177.37138285529335
2024-06-14,168.3908434088749
2024-06-17,168.66184262264838
2024-06-18,171.17379879663437
2024-06-19,169.9083128170052
2024-06-20,171.06632639272
2024-06-21,173.46498128197652
2024-06-24,173.85110949288241
2024-06-25,171.35418425302277
2024-06-26,174.64542187728279
2024-06-27,178.99041017043314
2024-06-28,178.02192602533466
2024-07-01,177.75977469914284
2024-07-02,182.39909884978164
2024-07-03,179.34388402763068
2024-07-04,183.62635670841874
2024-07-05,179.4900797195842
2024-07-08,189.7680502322457
2024-07-09,188.2498430490327
2024-07-10,185.33952125725926
2024-07-11,176.29715174595052
2024-07-12,178.0913677518853
2024-07-15,177.50507146047408
2024-07-16,171.2860748434737
2024-07-17,168.19574270363182
2024-07-18,161.35500701206
2024-07-19,161.50778481981376
2024-07-22,165.42934797328937
2024-07-23,168.83631958095415
2024-07-24,173.59624770749596
2024-07-25,174.40877934259845
2024-07-26,177.8407493614769
2024-07-29,180.5679490103442
2024-07-30,178.8999885706471
2024-07-31,179.4024071919143
2024-08-01,179.4231639757435
2024-08-02,179.1109026663813
2024-08-05,188.7155875168817
2024-08-06,190.47700389326144
2024-08-07,189.2244800995184
2024-08-08,194.2645466202829
2024-08-09,194.12790801749549
2024-08-12,187.51280512001318
2024-08-13,191.2323364930959
2024-08-14,190.68453316753497
2024-08-15,190.41426486393
2024-08-16,186.8029217728387
2024-08-19,191.7839620309146
2024-08-20,196.54623098570133
2024-08-21,194.3040040067079
2024-08-22,190.3240731424099
2024-08-23,186.63571456200438
2024-08-26,182.70327018441117
2024-08-27,182.30550441738893
2024-08-28,176.6511862475669
2024-08-29,175.62488647361468
2024-08-30,179.6738876447262
2024-09-02,181.63085046022815
2024-09-03,183.5973703773331
2024-09-04,181.60860554092403
2024-09-05,184.25360863434133
2024-09-06,185.93006253888552
2024-09-09,184.00469856947132
2024-09-10,184.41672339584824
2024-09-11,184.06597067956423
2024-09-12,179.47817596270045
2024-09-13,186.7105046240011
2024-09-16,181.99320203511013
2024-09-17,180.4405845103764
2024-09-18,180.99137982657626
2024-09-19,181.8587216127788
2024-09-20,178.85960798597714
2024-09-23,173.18614208849905
2024-09-24,167.7204687964914
2024-09-25,162.36022963780135
2024-09-26,170.692787139333
2024-09-27,166.63226626739552
2024-09-30,171.45969257690797
2024-10-01,166.826058702394
2024-10-02,165.46670924098964
2024-10-03,168.39693168125973
2024-10-04,172.74711055082844
2024-10-07,173.29137396141053
2024-10-08,175.8689604520807
2024-10-09,177.3782426169949
2024-10-10,179.19657304813504
2024-10-11,177.36452905409055
2024-10-14,175.33990524760694
2024-10-15,180.29260035155045
2024-10-16,181.8021949174848
2024-10-17,178.76303210150328
2024-10-18,178.03714499102716
2024-10-21,183.49939578798532
2024-10-22,185.93816553625936
2024-10-23,181.67365764546324
2024-10-24,178.4416718455038
2024-10-25,185.87785897224836
2024-10-28,187.88939041483758
2024-10-29,197.01310258453364
2024-10-30,196.22522979727034
2024-10-31,194.13009916169807
2024-11-01,194.13159528729034
2024-11-04,195.078504756739
2024-11-05,192.89377788188736
2024-11-06,190.72028024037425
2024-11-07,191.10972716926057
2024-11-08,190.9707408604478
2024-11-11,182.11616711568644
2024-11-12,184.43281690514416
2024-11-13,183.2149304200481
2024-11-14,182.06533299167455
2024-11-15,183.12724137160808
2024-11-18,183.1710236271854
2024-11-19,181.2588142992713
2024-11-20,178.36743983086774
2024-11-21,176.9670807297979
2024-11-22,177.69364779024173
2024-11-25,179.71821993962533
2024-11-26,179.77608903107597
2024-11-27,184.98556210300353
2024-11-28,179.63780189481454
2024-11-29,182.76636489268213
2024-12-02,186.3389359186577
2024-12-03,175.2446415670561
2024-12-04,178.20256286117288
2024-12-05,181.94169257985308
2024-12-06,179.23485568423803
2024-12-09,181.20407299967204
2024-12-10,180.85812858289464
2024-12-11,183.26888484802987
2024-12-12,180.3562341943261
2024-12-13,177.16053890386397
2024-12-16,175.78526334082105
2024-12-17,181.01246183400667
2024-12-18,184.01832529226556
2024-12-19,182.9374596628206
2024-12-20,178.24773979317928
2024-12-23,185.51249632370525
2024-12-24,193.63442161315803
2024-12-25,193.02175912600012
2024-12-26,192.9593371142363
2024-12-27,198.84796698885415
2024-12-30,193.5499137016138
2024-12-31,190.99899902469093
