Date,AZO
2023-08-01,274.37766279884914
2023-08-02,279.3556789758094
2023-08-03,272.7296627639332
2023-08-04,275.1863341094744
2023-08-07,270.54840238351346
2023-08-08,267.0679223151373
2023-08-09,270.84406162600146
2023-08-10,276.17480048835375
2023-08-11,272.20717961548183
2023-08-14,280.0420169068683
2023-08-15,278.93944227866893
2023-08-16,278.7588782974997
2023-08-17,275.2983863339484
2023-08-18,280.6831706291338
2023-08-21,290.07463895589717
2023-08-22,292.6065124403739
2023-08-23,284.6455271947299
2023-08-24,288.9439952105206
2023-08-25,293.434058559214
2023-08-28,287.6526168751017
2023-08-29,289.4909789802015
2023-08-30,282.21846980699064
2023-08-31,286.04864964751533
2023-09-01,288.5676149567822
2023-09-04,281.24061015797173
2023-09-05,269.7569397370178
2023-09-06,254.57679735696735
2023-09-07,258.4924408168265
2023-09-08,266.87368139470345
2023-09-11,264.7062826876063
2023-09-12,262.94013130411196
2023-09-13,266.776164400355
2023-09-14,262.38201614193224
2023-09-15,261.4337942469855
2023-09-18,248.77967279377808
2023-09-19,259.0175439992416
2023-09-20,263.457402029135
2023-09-21,260.8195808775529
2023-09-22,255.4837579161198
2023-09-25,251.4521557169493
2023-09-26,251.87884565962767
2023-09-27,248.73392125045427
2023-09-28,250.95704890230377
2023-09-29,243.20524321294545
2023-10-02,246.22598309067348
2023-10-03,254.70797559788426
2023-10-04,239.7668970449145
2023-10-05,237.6853063279149
2023-10-06,235.4863607837972
2023-10-09,236.8050030430388
2023-10-10,233.0130687609003
2023-10-11,231.26839897712517
2023-10-12,227.23341773683813
2023-10-13,229.0450724881443
2023-10-16,231.51594060965263
2023-10-17,228.21473065486143
2023-10-18,228.48474508546673
2023-10-19,233.36071164653396
2023-10-20,231.30552960531836
2023-10-23,229.1526233616331
2023-10-24,223.97453631289636
2023-10-25,230.566626784726
2023-10-26,231.02976085303806
2023-10-27,237.1526543911927
2023-10-30,244.3019771647521
2023-10-31,240.05329464259694
2023-11-01,239.46963299002587
2023-11-02,241.47844458929734
2023-11-03,238.61720489900324
2023-11-06,235.83399154755827
2023-11-07,232.3112182892806
2023-11-08,220.52549762394833
2023-11-09,220.39486984365413
2023-11-10,216.84042770202294
2023-11-13,214.7934955725629
2023-11-14,218.33709448509038
2023-11-15,212.32954713410567
2023-11-16,210.98809777888286
2023-11-17,217.63709440281082
2023-11-20,213.25520056229698
2023-11-21,216.9854790301493
2023-11-22,217.7559578125222
2023-11-23,214.83156978396363
2023-11-24,212.38644287307733
2023-11-27,202.8525405794929
2023-11-28,201.62074678932038
2023-11-29,203.755550110697
2023-11-30,195.4107056923224
2023-12-01,186.57372828543805
2023-12-04,193.77311447942773
2023-12-05,201.45814076131222
2023-12-06,204.4835094843751
2023-12-07,197.64916896917157
2023-12-08,197.42147273634728
2023-12-11,196.15816319154712
2023-12-12,195.4004720138827
2023-12-13,199.57616052452053
2023-12-14,195.9420076494038
2023-12-15,196.636161201616
2023-12-18,197.8856888543553
2023-12-19,194.48603426903674
2023-12-20,191.8615054239265
2023-12-21,194.57017235608893
2023-12-22,199.2031405271554
2023-12-25,199.4928929287949
2023-12-26,200.01235511377098
2023-12-27,198.98424873821097
2023-12-28,188.9114666204796
2023-12-29,188.9942515711469
2024-01-01,189.8610822667717
2024-01-02,183.1018238516903
2024-01-03,184.62235818193824
2024-01-04,179.80672114220567
2024-01-05,179.6519370984375
2024-01-08,173.33994811018948
2024-01-09,178.7428495836721
2024-01-10,180.76694336144482
2024-01-11,183.0661677276639
2024-01-12,187.3000500813827
2024-01-15,183.57542388357754
2024-01-16,186.4190167042353
2024-01-17,197.95455257455893
2024-01-18,200.02257682393076
2024-01-19,195.65088325891517
2024-01-22,187.83173906204013
2024-01-23,182.27324536331403
2024-01-24,180.37989537525385
2024-01-25,183.04408440005167
2024-01-26,189.0389996313556
2024-01-29,192.52888609365615
2024-01-30,189.8238350462015
2024-01-31,195.01904506955495
2024-02-01,195.57053605822486
2024-02-02,205.19127958525993
2024-02-05,204.2786930438069
2024-02-06,203.70740257627926
2024-02-07,206.9707393848511
2024-02-08,210.1030241701859
2024-02-09,214.73712233025654
2024-02-12,212.28436635403486
2024-02-13,208.46658865652427
2024-02-14,203.66514263192326
2024-02-15,198.8631671201563
2024-02-16,200.88640019576556
2024-02-19,203.54202014633398
2024-02-20,198.21274179989788
2024-02-21,201.0268352761348
2024-02-22,211.1426093807277
2024-02-23,223.05165069303746
2024-02-26,219.345630514078
2024-02-27,215.43838365151836
2024-02-28,212.15849579242393
2024-02-29,206.21452609227777
2024-03-01,207.5590250455819
2024-03-04,202.87466973560606
2024-03-05,203.533121935355
2024-03-06,209.68586428516085
2024-03-07,213.93619621879486
2024-03-08,223.98060572973202
2024-03-11,221.21568902294553
2024-03-12,215.59347620305496
2024-03-13,216.35488091630268
2024-03-14,228.48911938659634
2024-03-15,230.32032865479962
2024-03-18,229.1966574001184
2024-03-19,224.7833119001294
2024-03-20,227.40223829501906
2024-03-21,229.32838436117285
2024-03-22,233.629007835019
2024-03-25,235.66825670301245
2024-03-26,232.80719407582492
2024-03-27,233.43678080962482
2024-03-28,237.6703246707489
2024-03-29,235.67580757915843
2024-04-01,236.6572585953627
2024-04-02,238.06171007268543
2024-04-03,245.28922975612258
2024-04-04,241.73425317387785
2024-04-05,249.93259853678984
2024-04-08,250.63679234814543
2024-04-09,262.95877610203087
2024-04-10,266.70829735004645
2024-04-11,262.41946924257815
2024-04-12,260.9370698863812
2024-04-15,270.0661445186462
2024-04-16,273.78441401224416
2024-04-17,265.34631065619743
2024-04-18,267.0609243112766
2024-04-19,272.82975431352867
2024-04-22,266.72667585509436
2024-04-23,272.41780069987675
2024-04-24,271.67561127535834
2024-04-25,274.5265481243136
2024-04-26,273.918239298607
2024-04-29,273.29869218671377
2024-04-30,288.2830811065743
2024-05-01,287.1439732569588
2024-05-02,285.3751130350712
2024-05-03,272.438314810272
2024-05-06,261.43086913751097
2024-05-07,254.0317504869348
2024-05-08,253.92301062829628
2024-05-09,258.9107994344638
2024-05-10,265.67445482520986
2024-05-13,262.35386955042486
2024-05-14,256.5271286405517
2024-05-15,261.71367662453184
2024-05-16,260.8543796002301
2024-05-17,242.03284688409772
2024-05-20,248.21740500839374
2024-05-21,253.60109358354435
2024-05-22,254.57238677317358
2024-05-23,253.37436673641477
2024-05-24,247.55849485555206
2024-05-27,243.23577516790732
2024-05-28,252.9282641471764
2024-05-29,245.5728479894806
2024-05-30,248.75185325878732
2024-05-31,249.0954654875457
2024-06-03,244.5760058599796
2024-06-04,232.72839715009292
2024-06-05,238.18747685057357
2024-06-06,225.6787435742036
2024-06-07,225.4526123352169
2024-06-10,232.86086556815056
2024-06-11,226.40227443638042
2024-06-12,225.3387593334072
2024-06-13,229.8614208042013
2024-06-14,232.55651749304428
2024-06-17,238.27035220352445
2024-06-18,238.71360332328086
2024-06-19,239.16261546882566
2024-06-20,235.4347597051295
2024-06-21,233.6540489383264
2024-06-24,230.75570485767955
2024-06-25,238.64922709598656
2024-06-26,241.50158646208007
2024-06-27,242.19812986774406
2024-06-28,245.58125486083347
2024-07-01,249.8708438092671
2024-07-02,249.812962410419
2024-07-03,260.10406530753005
2024-07-04,247.42939187124335
2024-07-05,247.4278780439334
2024-07-08,254.93914344720523
2024-07-09,253.90211573692332
2024-07-10,250.55662670042844
2024-07-11,255.71012021029395
2024-07-12,244.5388061538951
2024-07-15,243.3346708267343
2024-07-16,243.1391086948845
2024-07-17,241.67634447298386
2024-07-18,244.3117683204915
2024-07-19,246.77886029612694
2024-07-22,240.57812890085145
2024-07-23,241.03265671637524
2024-07-24,245.86158841074968
2024-07-25,242.9535744116731
2024-07-26,240.64482778606998
2024-07-29,248.100725592045
2024-07-30,241.61329357320542
2024-07-31,241.07770617649481
2024-08-01,243.06188802621438
2024-08-02,239.50562350938543
2024-08-05,239.50728572696653
2024-08-06,237.92846859832687
2024-08-07,231.63204515964685
2024-08-08,234.48951882839634
2024-08-09,235.51699975292857
2024-08-12,230.92377752764975
2024-08-13,221.64720037674877
2024-08-14,219.38405638671924
2024-08-15,222.39884725974395
2024-08-16,215.31997712645685
2024-08-19,220.09769402700167
2024-08-20,214.68080443790566
2024-08-21,217.0335004817587
2024-08-22,213.85763507840633
2024-08-23,213.38109962229794
2024-08-26,214.78075432372395
2024-08-27,211.25337123825256
2024-08-28,216.26333983259286
2024-08-29,213.77306333499297
2024-08-30,210.5083366745555
2024-09-02,212.05985232755688
2024-09-03,209.96692396681317
2024-09-04,204.62851533909284
2024-09-05,203.45325449842022
2024-09-06,203.7990412720537
2024-09-09,201.65517650502508
2024-09-10,198.9920996185185
2024-09-11,206.02991751546847
2024-09-12,205.17645330491573
2024-09-13,204.89253029777652
2024-09-16,203.67858303746166
2024-09-17,199.55393529849937
2024-09-18,204.63650676816712
2024-09-19,206.9109157120017
2024-09-20,210.6085880132536
2024-09-23,207.9924991165016
2024-09-24,208.7230094623729
2024-09-25,211.3082926715936
2024-09-26,212.78720629356656
2024-09-27,213.29826212738976
2024-09-30,215.0715664504001
2024-10-01,215.61061055873733
2024-10-02,217.4441873825785
2024-10-03,220.53767411875427
2024-10-04,226.76280229704435
2024-10-07,235.44842842580405
2024-10-08,235.26362878044517
2024-10-09,240.8683033363587
2024-10-10,237.0540159003208
2024-10-11,245.09941357572941
2024-10-14,248.80644098027878
2024-10-15,249.36039725554272
2024-10-16,241.25583636319166
2024-10-17,249.18816923935339
2024-10-18,255.42742047179382
2024-10-21,253.45712325280135
2024-10-22,252.96381426044906
2024-10-23,255.8274035650621
2024-10-24,251.1326479623703
2024-10-25,253.15801946819596
2024-10-28,254.22784431490876
2024-10-29,262.7341244548676
2024-10-30,271.5441272376811
2024-10-31,274.4454996978172
2024-11-01,282.06868156213403
2024-11-04,292.50318637109007
2024-11-05,282.562088960431
2024-11-06,282.16075207600267
2024-11-07,289.38905585450544
2024-11-08,284.197989038231
2024-11-11,294.7040411493207
2024-11-12,292.1874067512863
2024-11-13,279.4134538665738
2024-11-14,277.10363330683697
2024-11-15,277.61114584246553
2024-11-18,277.7169661249031
2024-11-19,277.0990128448019
2024-11-20,288.56117998095834
2024-11-21,302.07697953576724
2024-11-22,300.3925440056255
2024-11-25,295.2349633748233
2024-11-26,298.6206754015685
2024-11-27,292.92156641608284
2024-11-28,293.5817282247405
2024-11-29,302.26366968332144
2024-12-02,299.46430699384524
2024-12-03,305.65243895840666
2024-12-04,303.5675381128504
2024-12-05,302.814138855745
2024-12-06,308.4543993408999
2024-12-09,299.4420464811112
2024-12-10,293.322416997263
2024-12-11,295.76393488211465
2024-12-12,302.00824964366774
2024-12-13,306.32040452139387
2024-12-16,305.384396333536
2024-12-17,313.01627412146553
2024-12-18,311.64605858704965
2024-12-19,320.70655159061215
2024-12-20,319.58980670406766
2024-12-23,322.9993949319826
2024-12-24,317.4768733667509
2024-12-25,305.74053692265
2024-12-26,301.63462003277823
2024-12-27,293.27874606625966
2024-12-30,299.7280097213546
2024-12-31,297.4872585216273
