Date,SYY
2023-08-03,410.473120996804
2023-08-04,417.88013022941374
2023-08-07,412.69817255445633
2023-08-08,423.57308370924306
2023-08-09,431.8779858766935
2023-08-10,430.3929814891155
2023-08-11,431.85332090891325
2023-08-14,426.58341678049436
2023-08-15,425.8077099826907
2023-08-16,419.970881957943
2023-08-17,424.4729658416593
2023-08-18,431.0783094069192
2023-08-21,425.3822118795117
2023-08-22,415.7217036750375
2023-08-23,409.7497441726002
2023-08-24,413.60310599655185
2023-08-25,396.18917207761467
2023-08-28,407.9995209442241
2023-08-29,412.2015990861265
2023-08-30,420.14690275244834
2023-08-31,422.17105953175064
2023-09-01,433.9625515223912
2023-09-04,441.61444678229634
2023-09-05,450.3288832955006
2023-09-06,454.19150730132446
2023-09-07,461.0802226365959
2023-09-08,460.38246060187674
2023-09-11,470.2331315493189
2023-09-12,465.0825570521787
2023-09-13,457.94088705756167
2023-09-14,452.5950650392023
2023-09-15,441.665041291216
2023-09-18,453.40618913006574
2023-09-19,456.0881872160079
2023-09-20,461.02758054699285
2023-09-21,461.7508612103081
2023-09-22,462.29916633872205
2023-09-25,469.9705550045725
2023-09-26,461.17687264825065
2023-09-27,459.8366766623754
2023-09-28,474.9985314731445
2023-09-29,479.2974547284989
2023-10-02,466.83116971307913
2023-10-03,476.96164917840554
2023-10-04,482.36613474210935
2023-10-05,483.1886738870913
2023-10-06,490.1037193536346
2023-10-09,484.2785668279062
2023-10-10,485.05526527519805
2023-10-11,481.09454488217966
2023-10-12,480.8224165213549
2023-10-13,471.21785792423344
2023-10-16,480.99976923092845
2023-10-17,484.34103266286513
2023-10-18,480.23016470436716
2023-10-19,472.00381268581003
2023-10-20,464.23512005201593
2023-10-23,450.1593551325602
2023-10-24,465.86332250976346
2023-10-25,470.3446416384258
2023-10-26,473.866248080832
2023-10-27,484.8332271544398
2023-10-30,493.6622204351872
2023-10-31,502.4227448176933
2023-11-01,495.68418214074194
2023-11-02,498.3387604594132
2023-11-03,491.1226553141569
2023-11-06,494.7972048604097
2023-11-07,490.251333814623
2023-11-08,498.10373464284703
2023-11-09,495.7123267787559
2023-11-10,497.40910209135484
2023-11-13,482.53883904582165
2023-11-14,480.9841536843136
2023-11-15,467.8098942895704
2023-11-16,458.32637679769044
2023-11-17,458.7097457592074
2023-11-20,462.8443129334039
2023-11-21,473.157094139631
2023-11-22,481.113751132575
2023-11-23,481.8567312316528
2023-11-24,481.91416058377473
2023-11-27,484.75835492069706
2023-11-28,491.0431906560502
2023-11-29,489.33344918134895
2023-11-30,499.7240788504287
2023-12-01,479.14366324628764
2023-12-04,461.6593018807469
2023-12-05,463.4066815991503
2023-12-06,475.900907906166
2023-12-07,472.6013230403241
2023-12-08,465.98661235278837
2023-12-11,475.03578460810803
2023-12-12,475.4326086367897
2023-12-13,485.0981785517821
2023-12-14,487.3188331913247
2023-12-15,491.1211518417835
2023-12-18,491.05900750028064
2023-12-19,496.43494130171
2023-12-20,497.0643298933179
2023-12-21,495.0983237221832
2023-12-22,491.29939314470585
2023-12-25,480.0484325761677
2023-12-26,478.98152057032723
2023-12-27,484.30213413944665
2023-12-28,476.04303511808365
2023-12-29,467.44754428474016
2024-01-01,462.14103065696247
2024-01-02,482.0286313298876
2024-01-03,485.8813914967364
2024-01-04,491.7662205252165
2024-01-05,505.47712243231587
2024-01-08,512.8127455809389
2024-01-09,502.94806182757577
2024-01-10,508.3822598962558
2024-01-11,520.124063916271
2024-01-12,513.1584786107368
2024-01-15,526.2349435921412
2024-01-16,542.9570445850528
2024-01-17,538.8743782891192
2024-01-18,544.821789003826
2024-01-19,561.8170903098347
2024-01-22,569.4660538675694
2024-01-23,556.792960362569
2024-01-24,573.5339123988015
2024-01-25,575.8089844909813
2024-01-26,580.9158801639521
2024-01-29,571.6889913662955
2024-01-30,555.5607931488943
2024-01-31,568.0381549649944
2024-02-01,560.6963670299219
2024-02-02,562.1774450131143
2024-02-05,574.8695673070239
2024-02-06,586.2617480814545
2024-02-07,574.438221151014
2024-02-08,578.1789267803645
2024-02-09,561.2447177904635
2024-02-12,562.5375817557261
2024-02-13,562.1916465367102
2024-02-14,544.8818254029727
2024-02-15,544.3940717192867
2024-02-16,541.7001647005612
2024-02-19,551.3085654969672
2024-02-20,554.7668529242777
2024-02-21,557.5683749018403
2024-02-22,567.7500616732249
2024-02-23,568.6329670822454
2024-02-26,552.5542855032596
2024-02-27,551.9169335207914
2024-02-28,554.1680023297001
2024-02-29,571.914627738484
2024-03-01,563.8556277417935
2024-03-04,564.157315402691
2024-03-05,571.6272504541114
2024-03-06,567.49034362887
2024-03-07,576.3131386922234
2024-03-08,560.9330554651278
2024-03-11,556.7734515600698
2024-03-12,556.4427129647894
2024-03-13,566.3493773887207
2024-03-14,568.7940547884175
2024-03-15,580.142640718162
2024-03-18,583.6664730172844
2024-03-19,568.0644736518478
2024-03-20,573.9820777608355
2024-03-21,564.6631440681059
2024-03-22,570.8131389785208
2024-03-25,577.8988480509881
2024-03-26,574.9315718791955
2024-03-27,582.600643402994
2024-03-28,574.8831326103905
2024-03-29,576.2909678741822
2024-04-01,570.4247499292521
2024-04-02,579.0614609080445
2024-04-03,564.9205091696145
2024-04-04,565.8608704494059
2024-04-05,580.8874306963806
2024-04-08,582.6846568381402
2024-04-09,597.050877960542
2024-04-10,604.1981152196092
2024-04-11,602.9777123896678
2024-04-12,595.3271274659736
2024-04-15,598.0709165278091
2024-04-16,599.5116312893254
2024-04-17,606.8940449295058
2024-04-18,605.4954008777925
2024-04-19,617.320419261025
2024-04-22,621.6601714439698
2024-04-23,609.870714087352
2024-04-24,616.317750521561
2024-04-25,629.2462326387026
2024-04-26,625.3898383535976
2024-04-29,610.5697054845587
2024-04-30,599.9812765344047
2024-05-01,604.4527215813091
2024-05-02,612.7543369603253
2024-05-03,596.7593582769994
2024-05-06,592.7472373843706
2024-05-07,595.8956263852243
2024-05-08,600.6526885380534
2024-05-09,601.9043893915581
2024-05-10,591.0022229795984
2024-05-13,599.6479147834666
2024-05-14,594.6568221114619
2024-05-15,597.8458231376079
2024-05-16,598.0450493817019
2024-05-17,604.6433211362618
2024-05-20,603.8763093719147
2024-05-21,601.8480531899739
2024-05-22,591.7112339576046
2024-05-23,569.128231700516
2024-05-24,573.1669692665922
2024-05-27,566.3271444479763
2024-05-28,572.4425871253218
2024-05-29,577.1308103182168
2024-05-30,568.9899624686456
2024-05-31,572.4182721728811
2024-06-03,567.9183947026261
2024-06-04,583.3154706023644
2024-06-05,585.562927103381
2024-06-06,573.9320351553245
2024-06-07,563.1525218262791
2024-06-10,577.6406550366061
2024-06-11,580.7119707671065
2024-06-12,579.3559008053851
2024-06-13,567.9664826154454
2024-06-14,564.5326508143714
2024-06-17,548.5556770368131
2024-06-18,550.699606243876
2024-06-19,545.297155046608
2024-06-20,540.9064436767695
2024-06-21,541.4016417277572
2024-06-24,531.8610835681925
2024-06-25,534.3061112722753
2024-06-26,531.7895127313458
2024-06-27,525.2618527678603
2024-06-28,523.9364671417139
2024-07-01,512.6675754987026
2024-07-02,508.61381037419096
2024-07-03,512.9069865307418
2024-07-04,497.99227638471655
2024-07-05,506.9117748614657
2024-07-08,494.0785689474083
2024-07-09,497.92576476033344
2024-07-10,494.4501448422613
2024-07-11,496.1476656906733
2024-07-12,486.74469401403206
2024-07-15,482.00325744862965
2024-07-16,478.94322569784504
2024-07-17,466.09515117547534
2024-07-18,464.5377596026105
2024-07-19,460.5549629855211
2024-07-22,468.3717879466796
2024-07-23,458.14290134111593
2024-07-24,467.4326058936148
2024-07-25,472.16607437965894
2024-07-26,479.28727913853896
2024-07-29,479.367311338891
2024-07-30,477.78286835732433
2024-07-31,488.2875093200841
2024-08-01,485.32252682143746
2024-08-02,487.8231271217822
2024-08-05,481.021447238887
2024-08-06,479.195970069093
2024-08-07,488.97384393714873
2024-08-08,487.64398950366655
2024-08-09,493.82207592831156
2024-08-12,490.4343076510871
2024-08-13,492.7479010889612
2024-08-14,508.2282599492878
2024-08-15,487.0569031039474
2024-08-16,483.97496416238346
2024-08-19,480.3108396470944
2024-08-20,491.09933408514706
2024-08-21,469.11377855916453
2024-08-22,463.67218667126224
2024-08-23,456.46266528709134
2024-08-26,452.8861610644892
2024-08-27,464.05041491339523
2024-08-28,475.74934444494613
2024-08-29,485.84517949058585
2024-08-30,493.4153021735513
2024-09-02,498.59292896397557
2024-09-03,504.31079210446273
2024-09-04,497.0274766443255
2024-09-05,501.17276602046996
2024-09-06,503.70751622912076
2024-09-09,513.8891211295604
2024-09-10,523.4617121633389
2024-09-11,529.0269871750438
2024-09-12,532.5756367558912
2024-09-13,532.3690056895018
2024-09-16,558.6118674216962
2024-09-17,559.6805129269572
2024-09-18,560.764083723942
2024-09-19,547.9281558025224
2024-09-20,544.478935301197
2024-09-23,541.9901120912884
2024-09-24,536.296054006224
2024-09-25,527.2883668774646
2024-09-26,533.0760506810616
2024-09-27,536.0733399170981
2024-09-30,547.0750609488559
2024-10-01,553.158429879972
2024-10-02,556.3416249740526
2024-10-03,557.6333161931055
2024-10-04,564.5152310937075
2024-10-07,574.2601993674772
2024-10-08,578.9316675629991
2024-10-09,585.6657391569878
2024-10-10,582.0120160006913
2024-10-11,583.7320852952437
2024-10-14,584.304202258908
2024-10-15,605.0476597471514
2024-10-16,604.7248493803155
2024-10-17,590.2649696719367
2024-10-18,598.6840445258281
2024-10-21,607.591911364491
2024-10-22,605.5652057131337
2024-10-23,596.4796938621604
2024-10-24,598.0420522931346
2024-10-25,597.857338118364
2024-10-28,611.369700016353
2024-10-29,627.1578094052913
2024-10-30,621.517399029824
2024-10-31,629.0749866948719
2024-11-01,637.4093119121425
2024-11-04,630.2982111613761
2024-11-05,620.5706737951222
2024-11-06,618.3423460773244
2024-11-07,615.2450890316605
2024-11-08,608.2026631515065
2024-11-11,606.1025420859407
2024-11-12,615.3716699559965
2024-11-13,631.6021083940408
2024-11-14,649.8975487985969
2024-11-15,646.2508680537294
2024-11-18,651.6161350375487
2024-11-19,644.7067917717239
2024-11-20,625.7295023847857
2024-11-21,620.8789628745141
2024-11-22,610.5401321807718
2024-11-25,611.7352632808544
2024-11-26,625.5379352764725
2024-11-27,624.5419306170153
2024-11-28,636.0848981018887
2024-11-29,650.5216187487043
2024-12-02,661.3820008620946
2024-12-03,648.2970585560186
2024-12-04,643.5052300421858
2024-12-05,639.7508743244889
2024-12-06,637.2305245077787
2024-12-09,632.1437862437416
2024-12-10,631.9248451026571
2024-12-11,638.2856413311572
2024-12-12,629.763960741598
2024-12-13,620.9565169042277
2024-12-16,629.0571636729713
2024-12-17,615.7295878661474
2024-12-18,619.8327896248659
2024-12-19,620.8241074484672
2024-12-20,613.7674680440958
2024-12-23,629.9363256359642
2024-12-24,613.3746194506692
2024-12-25,610.9365001307124
2024-12-26,588.6658061827158
2024-12-27,581.7362433852038
2024-12-30,581.1228530828771
2024-12-31,593.9862278387145
