Date,KMB
2023-08-02,168.54025296312264
2023-08-03,168.1488676788575
2023-08-04,168.43354842051346
2023-08-07,168.57090969004037
2023-08-08,163.29626196528716
2023-08-09,169.77559617858046
2023-08-10,171.54476433649842
2023-08-11,177.37162505572616
2023-08-14,176.14356343297717
2023-08-15,176.99801430253058
2023-08-16,175.4350663637741
2023-08-17,176.55353522997157
2023-08-18,179.53479547905596
2023-08-21,181.3655781247003
2023-08-22,177.52290816982952
2023-08-23,173.3121607182996
2023-08-24,170.58498765313524
2023-08-25,168.15551518349432
2023-08-28,166.2806187223311
2023-08-29,165.502477058465
2023-08-30,167.27537709415745
2023-08-31,162.28816935367325
2023-09-01,166.2242765379234
2023-09-04,171.41524865080288
2023-09-05,174.09663074046324
2023-09-06,167.582520130713
2023-09-07,167.57371732182767
2023-09-08,164.68677136523274
2023-09-11,164.05058771459736
2023-09-12,168.09485112776375
2023-09-13,170.1396466742121
2023-09-14,171.92663628346344
2023-09-15,173.7242988788371
2023-09-18,174.29051632068862
2023-09-19,178.68596938694182
2023-09-20,174.572297861794
2023-09-21,170.51822449999997
2023-09-22,168.8186643583629
2023-09-25,163.06735367959817
2023-09-26,165.51437309739404
2023-09-27,170.35991385839412
2023-09-28,166.82654339260634
2023-09-29,160.77637292711674
2023-10-02,161.92852347406009
2023-10-03,161.20840658096708
2023-10-04,161.79799035235087
2023-10-05,162.71886931045486
2023-10-06,161.6132591017521
2023-10-09,159.2664767359067
2023-10-10,157.9182760951259
2023-10-11,155.31517775846874
2023-10-12,158.9973293353735
2023-10-13,159.54784803197964
2023-10-16,161.39555306617368
2023-10-17,153.4191217890065
2023-10-18,150.89784814978069
2023-10-19,151.31362128017182
2023-10-20,156.004347854485
2023-10-23,158.34954694929948
2023-10-24,156.83111160210441
2023-10-25,161.46860541310895
2023-10-26,164.1484786449486
2023-10-27,164.97271273064513
2023-10-30,158.8060941603497
2023-10-31,162.33810348718364
2023-11-01,167.67422769980703
2023-11-02,168.44135896852742
2023-11-03,168.67876450928094
2023-11-06,171.2719915983089
2023-11-07,168.21502127969165
2023-11-08,168.80864691681762
2023-11-09,170.22156184715269
2023-11-10,168.67912237414203
2023-11-13,170.82782941504541
2023-11-14,162.25809086651182
2023-11-15,166.1489506073924
2023-11-16,162.35290032099215
2023-11-17,161.1074816524482
2023-11-20,155.9502481503232
2023-11-21,153.95730356287066
2023-11-22,156.52774885765263
2023-11-23,157.41272180850305
2023-11-24,162.57376156283962
2023-11-27,163.76799799146303
2023-11-28,164.26027151455767
2023-11-29,167.21760447145942
2023-11-30,164.55901524769195
2023-12-01,161.17828464329045
2023-12-04,167.97135347814714
2023-12-05,164.2369329854531
2023-12-06,156.98902629926678
2023-12-07,153.15146165482196
2023-12-08,153.25376047118075
2023-12-11,153.64477199260773
2023-12-12,155.57834419287934
2023-12-13,155.85112942138866
2023-12-14,159.28225814801618
2023-12-15,157.1994879120755
2023-12-18,154.28900824614678
2023-12-19,159.03863073656157
2023-12-20,156.00585924989068
2023-12-21,155.34852654585387
2023-12-22,159.56474643647684
2023-12-25,159.00963195682814
2023-12-26,158.42732965041122
2023-12-27,161.8937504837119
2023-12-28,165.86539124540369
2023-12-29,172.16215170915072
2024-01-01,173.45508257785917
2024-01-02,178.03821036011936
2024-01-03,178.59714180004036
2024-01-04,177.37748279013587
2024-01-05,181.8866376928039
2024-01-08,184.10827634740383
2024-01-09,182.5122235747894
2024-01-10,183.81020291271102
2024-01-11,186.32017993431336
2024-01-12,190.02507481683338
2024-01-15,195.1438842634603
2024-01-16,196.76445952862383
2024-01-17,194.72329818983766
2024-01-18,189.77158444511343
2024-01-19,190.03253828372112
2024-01-22,187.13127045741882
2024-01-23,188.31082490375115
2024-01-24,188.86816586860957
2024-01-25,189.08149018464903
2024-01-26,186.40354448729633
2024-01-29,190.29144271035
2024-01-30,190.3214685851592
2024-01-31,181.10394750372896
2024-02-01,178.16976838979514
2024-02-02,182.64647424740284
2024-02-05,186.64088148516686
2024-02-06,184.9015965403385
2024-02-07,184.34579082879483
2024-02-08,186.58207810034253
2024-02-09,185.79515664289738
2024-02-12,189.7095359483449
2024-02-13,188.29109957809644
2024-02-14,182.49461572598642
2024-02-15,182.34954471421358
2024-02-16,184.94148707387896
2024-02-19,190.8912254509264
2024-02-20,192.36803380326407
2024-02-21,200.77989699724552
2024-02-22,206.23748667820263
2024-02-23,205.9507325011691
2024-02-26,204.06269708849018
2024-02-27,204.2122090602663
2024-02-28,204.39254029518108
2024-02-29,202.291714625562
2024-03-01,197.06525887234443
2024-03-04,198.62241575845155
2024-03-05,197.21703840701343
2024-03-06,194.49463347374046
2024-03-07,192.85710738100312
2024-03-08,185.46377107386144
2024-03-11,187.55603237557324
2024-03-12,185.8329196357728
2024-03-13,186.47868637627775
2024-03-14,186.43506763255945
2024-03-15,187.63218820693737
2024-03-18,189.11474457383196
2024-03-19,188.91716732724686
2024-03-20,183.53731114981053
2024-03-21,185.64111716710136
2024-03-22,188.0489061370911
2024-03-25,185.996927935014
2024-03-26,182.4522016676042
2024-03-27,191.28310118860705
2024-03-28,193.40190686347484
2024-03-29,192.21399564268293
2024-04-01,198.73964885086326
2024-04-02,200.0338897763297
2024-04-03,202.03035819888228
2024-04-04,201.96016740554114
2024-04-05,197.9272854519968
2024-04-08,203.53380739289528
2024-04-09,209.80154770399886
2024-04-10,208.28817074789453
2024-04-11,212.3613337337205
2024-04-12,203.6927569894517
2024-04-15,206.26230356503203
2024-04-16,201.6144091819026
2024-04-17,204.15883515913941
2024-04-18,205.06911181358078
2024-04-19,207.77097828970219
2024-04-22,211.94348449182704
2024-04-23,219.47134884879182
2024-04-24,213.5555731011183
2024-04-25,211.2350600535604
2024-04-26,210.11494451821173
2024-04-29,212.96437400174696
2024-04-30,213.78841942686466
2024-05-01,216.79610632607913
2024-05-02,208.30514189617895
2024-05-03,214.40570892499687
2024-05-06,209.11041924366666
2024-05-07,215.92627069457507
2024-05-08,208.7884326932024
2024-05-09,213.70354815652678
2024-05-10,215.61465111881486
2024-05-13,212.03540980413288
2024-05-14,216.47948240062203
2024-05-15,217.1945751021469
2024-05-16,215.31539789278136
2024-05-17,209.39611687044717
2024-05-20,206.66446540827155
2024-05-21,204.17704682727467
2024-05-22,205.01704805740684
2024-05-23,209.9935788358047
2024-05-24,209.64794316434293
2024-05-27,209.4655423723303
2024-05-28,207.4095524485201
2024-05-29,199.57178320631377
2024-05-30,199.18950366639024
2024-05-31,204.66638130794064
2024-06-03,200.10572065452476
2024-06-04,195.29725996673724
2024-06-05,199.32715239501684
2024-06-06,196.3510201011991
2024-06-07,201.0877729373144
2024-06-10,205.48080445890665
2024-06-11,212.06485212942704
2024-06-12,208.9635053862783
2024-06-13,213.22900029850317
2024-06-14,213.46604842783387
2024-06-17,216.47469504718683
2024-06-18,217.21770845960592
2024-06-19,210.21105623327793
2024-06-20,206.46890599795873
2024-06-21,197.98889750183392
2024-06-24,203.6206653045276
2024-06-25,209.1571606123423
2024-06-26,206.93198015933018
2024-06-27,207.5602672773224
2024-06-28,205.53391278214642
2024-07-01,201.87808671383854
2024-07-02,201.0758642193794
2024-07-03,201.08747546293787
2024-07-04,201.0214143541788
2024-07-05,195.639874543917
2024-07-08,191.1637191749406
2024-07-09,190.54284140466171
2024-07-10,190.2732873959288
2024-07-11,186.7944780800378
2024-07-12,185.92163706750512
2024-07-15,183.88919339585138
2024-07-16,183.29431727069948
2024-07-17,182.34043110995736
2024-07-18,177.59694500322996
2024-07-19,175.70787949756883
2024-07-22,173.5463066837823
2024-07-23,171.0514427921808
2024-07-24,170.16037017799138
2024-07-25,171.59328255808572
2024-07-26,168.3875994403217
2024-07-29,174.726482013387
2024-07-30,172.2204514964713
2024-07-31,170.22808370030003
2024-08-01,168.6352820337366
2024-08-02,167.09936764536928
2024-08-05,170.30161869863036
2024-08-06,167.71988398501992
2024-08-07,165.7957683913128
2024-08-08,156.51842144745308
2024-08-09,156.08429094684962
2024-08-12,154.52018759252633
2024-08-13,151.71185880550536
2024-08-14,154.49585928205676
2024-08-15,154.21310390142705
2024-08-16,156.2846644496352
2024-08-19,155.62173890660583
2024-08-20,156.5497113966654
2024-08-21,153.33546964464523
2024-08-22,155.06810273800932
2024-08-23,150.6903329771476
2024-08-26,155.9943118907639
2024-08-27,159.8108081827482
2024-08-28,159.0732245897712
2024-08-29,152.2097577541198
2024-08-30,154.79900633036874
2024-09-02,152.8763137665827
2024-09-03,151.9903462652784
2024-09-04,151.81896089829215
2024-09-05,154.71545045183126
2024-09-06,158.03508197120414
2024-09-09,160.26143957210826
2024-09-10,165.327933966937
2024-09-11,161.8153594598736
2024-09-12,159.0922133862153
2024-09-13,149.53192136907938
2024-09-16,143.110681989145
2024-09-17,145.21415144334617
2024-09-18,149.46251086977261
2024-09-19,147.73347113006287
2024-09-20,151.6035976978263
2024-09-23,153.24943534917904
2024-09-24,150.23144938718917
2024-09-25,150.21299641254092
2024-09-26,146.56045552852035
2024-09-27,148.9215964892534
2024-09-30,148.56297697021287
2024-10-01,148.00232970866358
2024-10-02,144.48174178218338
2024-10-03,146.671772636363
2024-10-04,144.99241536593507
2024-10-07,147.75386782023782
2024-10-08,149.13365430949062
2024-10-09,146.89417423192944
2024-10-10,142.5228561494059
2024-10-11,137.79800717258541
2024-10-14,136.4128898744349
2024-10-15,137.7856208166887
2024-10-16,139.54340323050795
2024-10-17,136.26003750670958
2024-10-18,145.99283625581813
2024-10-21,145.2377578460001
2024-10-22,139.068710027749
2024-10-23,143.2780342385998
2024-10-24,139.8889842225082
2024-10-25,147.5047453301
2024-10-28,148.59356991274672
2024-10-29,143.68834264225092
2024-10-30,151.13631588137454
2024-10-31,148.17040171262204
2024-11-01,148.28416577129786
2024-11-04,151.1340394233945
2024-11-05,145.9850011685532
2024-11-06,139.9271634743779
2024-11-07,142.6874319694265
2024-11-08,148.35701655005195
2024-11-11,145.46528790167554
2024-11-12,146.67904162312993
2024-11-13,148.63441601884176
2024-11-14,147.87598454671377
2024-11-15,148.4172655347473
2024-11-18,148.13499539162314
2024-11-19,149.1773384511683
2024-11-20,152.2687558229619
2024-11-21,154.28232083767298
2024-11-22,159.69061055881141
2024-11-25,164.6726668639423
2024-11-26,164.29526755965728
2024-11-27,165.3143880215381
2024-11-28,163.5047500174361
2024-11-29,161.7974783432498
2024-12-02,161.74153896264036
2024-12-03,156.6750200700582
2024-12-04,158.55081048285325
2024-12-05,159.32131074628302
2024-12-06,158.86965436857744
2024-12-09,156.02967792287916
2024-12-10,158.28888001059875
2024-12-11,158.29804568933343
2024-12-12,154.02203182144137
2024-12-13,148.87037636970962
2024-12-16,151.06324771607052
2024-12-17,146.6536974299218
2024-12-18,145.98834010362418
2024-12-19,142.67582314111735
2024-12-20,144.91580109867618
2024-12-23,143.98818281209486
2024-12-24,144.13321243495898
2024-12-25,147.32890743559543
2024-12-26,147.77712256799464
2024-12-27,149.82933368265356
2024-12-30,142.95701528083288
2024-12-31,142.0466312779989
