Date,QCOM
2023-08-02,217.0326738520115
2023-08-03,222.75822865006532
2023-08-04,227.3610564110994
2023-08-07,223.8208449185104
2023-08-08,226.29503815196165
2023-08-09,225.78025731335322
2023-08-10,233.00604390391922
2023-08-11,228.76983943441107
2023-08-14,223.17924688766664
2023-08-15,228.8760239794694
2023-08-16,229.9717105647041
2023-08-17,228.98388445792233
2023-08-18,229.88762583665468
2023-08-21,233.92064373969268
2023-08-22,228.74628410275997
2023-08-23,226.41310361201693
2023-08-24,218.61686725043242
2023-08-25,228.8580046886235
2023-08-28,217.58761963661453
2023-08-29,214.39751327208288
2023-08-30,213.0521918463503
2023-08-31,212.2799586268206
2023-09-01,208.87664455216813
2023-09-04,207.15696006877405
2023-09-05,202.3357270793811
2023-09-06,204.93413518127122
2023-09-07,199.666653346402
2023-09-08,197.20145030067312
2023-09-11,191.46268219159603
2023-09-12,189.30125572573021
2023-09-13,181.61501712214118
2023-09-14,178.72682576657454
2023-09-15,182.3436407200178
2023-09-18,174.6729341980021
2023-09-19,168.65067475090086
2023-09-20,168.61809374317033
2023-09-21,174.5369107073394
2023-09-22,177.67767567555364
2023-09-25,178.61723412565416
2023-09-26,178.68192896464885
2023-09-27,184.0703972634818
2023-09-28,177.91825881951442
2023-09-29,168.17647179931424
2023-10-02,176.9685154211612
2023-10-03,182.2841381722099
2023-10-04,174.80384061952998
2023-10-05,172.82209590032681
2023-10-06,177.72602909249576
2023-10-09,187.26515337457602
2023-10-10,183.70682039440428
2023-10-11,186.49037290892662
2023-10-12,179.5060966996243
2023-10-13,180.39626271156777
2023-10-16,185.21290484879623
2023-10-17,188.98535659566735
2023-10-18,188.95126695497265
2023-10-19,188.1631097387886
2023-10-20,189.4513634470741
2023-10-23,190.43476099048604
2023-10-24,186.95216372373127
2023-10-25,195.19670234671042
2023-10-26,204.25503400552063
2023-10-27,216.41197428169608
2023-10-30,211.58208739155364
2023-10-31,216.9907204563128
2023-11-01,215.53993062694857
2023-11-02,218.09047365993428
2023-11-03,216.12504178211276
2023-11-06,207.26920697553533
2023-11-07,201.11616671571952
2023-11-08,199.93709380802304
2023-11-09,202.32768448698525
2023-11-10,196.1457966192074
2023-11-13,196.342733654862
2023-11-14,199.287502627105
2023-11-15,205.12613184496362
2023-11-16,191.54704639252606
2023-11-17,181.34025687254677
2023-11-20,182.96318592321404
2023-11-21,182.75698603424073
2023-11-22,187.2562906777095
2023-11-23,196.11447038165244
2023-11-24,194.99057975827756
2023-11-27,186.77513340832704
2023-11-28,192.04880539439156
2023-11-29,178.241246978596
2023-11-30,179.91656071256162
2023-12-01,189.63661434280536
2023-12-04,185.4356674304661
2023-12-05,174.5228048577798
2023-12-06,165.6909930153492
2023-12-07,172.87621759763206
2023-12-08,164.08320983659627
2023-12-11,162.74534304474525
2023-12-12,173.73557620155057
2023-12-13,167.1974348013462
2023-12-14,168.76109704455524
2023-12-15,163.93526022967944
2023-12-18,168.97811213622265
2023-12-19,167.22478980227615
2023-12-20,162.19635312319656
2023-12-21,166.37130534356868
2023-12-22,165.26776247376833
2023-12-25,168.98882838467046
2023-12-26,168.04059179105244
2023-12-27,160.68832767632182
2023-12-28,168.00144657450073
2023-12-29,169.395341878698
2024-01-01,175.31604007462204
2024-01-02,177.48561937703928
2024-01-03,167.38468710985293
2024-01-04,171.18323270881714
2024-01-05,179.37923115424738
2024-01-08,183.69020235488432
2024-01-09,180.3410361613481
2024-01-10,181.50342141195026
2024-01-11,186.89944482778478
2024-01-12,184.5308487992409
2024-01-15,188.80109821819104
2024-01-16,185.44901013286432
2024-01-17,189.88212575891785
2024-01-18,191.8946709514289
2024-01-19,199.90111018900046
2024-01-22,202.7441049355863
2024-01-23,198.32316605787022
2024-01-24,201.86990837311333
2024-01-25,199.57463377898608
2024-01-26,196.69753189671542
2024-01-29,196.442603916645
2024-01-30,186.65590180886937
2024-01-31,193.167951284138
2024-02-01,182.2961992077159
2024-02-02,189.15257894231846
2024-02-05,188.33621466011093
2024-02-06,197.08219634518102
2024-02-07,200.57487161595853
2024-02-08,197.09767916907487
2024-02-09,195.60211813422973
2024-02-12,204.60610462220532
2024-02-13,205.53058671112623
2024-02-14,206.04537124073204
2024-02-15,201.30581671618518
2024-02-16,196.7432338278426
2024-02-19,203.3431402587316
2024-02-20,201.32746096983396
2024-02-21,206.33688307981748
2024-02-22,209.36157090152642
2024-02-23,211.859433770656
2024-02-26,217.10571721550124
2024-02-27,220.72102917107983
2024-02-28,218.5725900587005
2024-02-29,232.1811945010508
2024-03-01,240.62713159074573
2024-03-04,237.59414156958476
2024-03-05,240.9050943439316
2024-03-06,242.82697890240692
2024-03-07,249.14529668827157
2024-03-08,256.82959674891634
2024-03-11,251.8719573052401
2024-03-12,241.57989350023155
2024-03-13,245.2680267027987
2024-03-14,258.0972308304432
2024-03-15,273.31654269848184
2024-03-18,261.7680174983061
2024-03-19,277.7608050074368
2024-03-20,273.5071626898233
2024-03-21,287.7696791554229
2024-03-22,282.4450444978104
2024-03-25,294.4407228948854
2024-03-26,305.10455789283213
2024-03-27,307.3436092122516
2024-03-28,317.5654366828877
2024-03-29,305.11404271938966
2024-04-01,311.9466320815103
2024-04-02,336.0804705008953
2024-04-03,325.7530453161916
2024-04-04,315.20948376799856
2024-04-05,317.87628692836864
2024-04-08,321.73821783938723
2024-04-09,307.46799225785105
2024-04-10,325.44598841194806
2024-04-11,326.81123657949337
2024-04-12,327.9568055790043
2024-04-15,304.5480237213192
2024-04-16,291.2238534723842
2024-04-17,287.04795738655383
2024-04-18,289.66434928456414
2024-04-19,270.2067378426475
2024-04-22,266.03850637779874
2024-04-23,271.93571064640633
2024-04-24,280.49463081641034
2024-04-25,285.4556794502828
2024-04-26,285.78792204552644
2024-04-29,284.4542547720436
2024-04-30,273.6155006436728
2024-05-01,283.4951874348123
2024-05-02,270.4699107443968
2024-05-03,263.0882660377333
2024-05-06,261.54089692098887
2024-05-07,243.71764292463223
2024-05-08,248.31147779291547
2024-05-09,258.58161544193797
2024-05-10,239.464066764025
2024-05-13,257.3117649786549
2024-05-14,254.44509916445173
2024-05-15,246.89733723943314
2024-05-16,238.63901515632242
2024-05-17,245.03579524657812
2024-05-20,248.83150134553367
2024-05-21,247.6772992932824
2024-05-22,244.17670110707598
2024-05-23,251.14732464321676
2024-05-24,244.0696315936168
2024-05-27,237.04521489363702
2024-05-28,230.53928114174002
2024-05-29,224.46981555565924
2024-05-30,223.45733832113356
2024-05-31,223.85955391529595
2024-06-03,228.22953516098025
2024-06-04,233.69211515736393
2024-06-05,241.67464246217563
2024-06-06,248.4761191265639
2024-06-07,249.03328970500957
2024-06-10,242.86852442260508
2024-06-11,233.79196888098681
2024-06-12,225.37702355416653
2024-06-13,230.88805526088416
2024-06-14,231.03817580415566
2024-06-17,227.60908381826067
2024-06-18,223.65795317092793
2024-06-19,220.0412216676536
2024-06-20,232.05413782317828
2024-06-21,231.25113778322253
2024-06-24,231.68009583346904
2024-06-25,247.17131428417676
2024-06-26,256.3445597941134
2024-06-27,258.8493212461029
2024-06-28,257.7750536621209
2024-07-01,256.1003933121721
2024-07-02,242.9088257855705
2024-07-03,242.4170103485819
2024-07-04,231.1261769323005
2024-07-05,219.85502325258477
2024-07-08,231.1421284916879
2024-07-09,235.63746352943366
2024-07-10,241.15180671220486
2024-07-11,244.07147115473953
2024-07-12,245.95047292725656
2024-07-15,240.85664368228382
2024-07-16,241.1234961961368
2024-07-17,255.72670320321032
2024-07-18,249.47013299347324
2024-07-19,228.8579111327276
2024-07-22,233.54866199097455
2024-07-23,233.39727558818123
2024-07-24,242.28884015787654
2024-07-25,235.74014673610955
2024-07-26,242.92858338940454
2024-07-29,246.6676873464431
2024-07-30,254.14277832054114
2024-07-31,253.72418216406012
2024-08-01,254.99785680011982
2024-08-02,265.6220551735493
2024-08-05,269.3967376214533
2024-08-06,259.8013741029097
2024-08-07,251.61782349971475
2024-08-08,260.1080165466221
2024-08-09,261.3193442763229
2024-08-12,270.67048736658484
2024-08-13,282.9126298086704
2024-08-14,287.721990437584
2024-08-15,278.39588959460434
2024-08-16,289.6515658773223
2024-08-19,283.91012228473545
2024-08-20,281.85611893115464
2024-08-21,273.71902070391616
2024-08-22,271.0548967930201
2024-08-23,267.90711521262597
2024-08-26,283.0820594894024
2024-08-27,286.1996610952067
2024-08-28,288.2901563051516
2024-08-29,275.4159396132928
2024-08-30,269.7277791977189
2024-09-02,277.25181640764083
2024-09-03,272.9208341001075
2024-09-04,288.25731987798827
2024-09-05,286.82212284945365
2024-09-06,302.0462873743783
2024-09-09,304.04784498445696
2024-09-10,310.06009043918186
2024-09-11,323.5193576441885
2024-09-12,307.31820201893504
2024-09-13,306.90558414100127
2024-09-16,294.4965623106246
2024-09-17,291.76538785058096
2024-09-18,297.1474882754224
2024-09-19,293.23948323624194
2024-09-20,290.88067900614533
2024-09-23,277.3548826670784
2024-09-24,287.0975214666019
2024-09-25,297.6820828502031
2024-09-26,301.42256642904033
2024-09-27,299.56620468929236
2024-09-30,310.51560481031163
2024-10-01,332.60141799444483
2024-10-02,335.37546315368945
2024-10-03,333.0131276745778
2024-10-04,349.3422608231035
2024-10-07,349.98974287928746
2024-10-08,345.2777445236976
2024-10-09,359.6512839323348
2024-10-10,356.2945716992868
2024-10-11,352.6510291581004
2024-10-14,352.7772212896034
2024-10-15,361.2884800485985
2024-10-16,366.95248207312716
2024-10-17,364.3152654340539
2024-10-18,376.268353894515
2024-10-21,372.2791468675426
2024-10-22,360.2363469856663
2024-10-23,377.4326137097527
2024-10-24,388.4449604823178
2024-10-25,398.3130408908136
2024-10-28,395.1196287674536
2024-10-29,396.9167620473057
2024-10-30,396.69993871125877
2024-10-31,407.4892899458129
2024-11-01,396.415494041848
2024-11-04,401.80730098496707
2024-11-05,405.05186012624125
2024-11-06,405.08347221341825
2024-11-07,425.51702892613105
2024-11-08,441.6230542274545
2024-11-11,444.2362676824867
2024-11-12,463.0498919912586
2024-11-13,474.62343542765467
2024-11-14,489.12121536807103
2024-11-15,482.66776309605245
2024-11-18,494.59441104594526
2024-11-19,501.4242964335133
2024-11-20,509.00754637301696
2024-11-21,511.87173223564673
2024-11-22,499.284180510283
2024-11-25,506.46048977421776
2024-11-26,481.6017442865358
2024-11-27,483.01395750500126
2024-11-28,466.8978277648991
2024-11-29,488.80010886688206
2024-12-02,528.5626040349921
2024-12-03,521.6916684702911
2024-12-04,524.9658144423646
2024-12-05,529.62190521106
2024-12-06,519.2390879353405
2024-12-09,521.3904388535287
2024-12-10,505.58536327584204
2024-12-11,501.97169687487775
2024-12-12,527.6752341978507
2024-12-13,553.4604898254906
2024-12-16,585.6905580694278
2024-12-17,598.4036650868026
2024-12-18,604.966402602837
2024-12-19,628.2670639195494
2024-12-20,636.2809363211065
2024-12-23,641.7095360914823
2024-12-24,627.2551194030566
2024-12-25,643.1586615787143
2024-12-26,637.1798021505648
2024-12-27,612.0903248857713
2024-12-30,613.013107763829
2024-12-31,615.5759400843955
