Date,AXP
2023-08-04,627.4512769962399
2023-08-07,625.546159841941
2023-08-08,619.6691638116913
2023-08-09,635.4461033771339
2023-08-10,626.4864648303641
2023-08-11,624.1883467048261
2023-08-14,610.8099877687633
2023-08-15,621.5147531799219
2023-08-16,625.5153812300111
2023-08-17,607.1206231404035
2023-08-18,615.9673051962011
2023-08-21,635.299538635231
2023-08-22,634.1608303422323
2023-08-23,644.4889205661938
2023-08-24,637.8247093890586
2023-08-25,628.1584238719059
2023-08-28,631.3227638747293
2023-08-29,638.9412511467467
2023-08-30,618.0929137408765
2023-08-31,603.5563772983153
2023-09-01,590.0761355372832
2023-09-04,608.1661529620557
2023-09-05,612.1109689066421
2023-09-06,614.8399529691893
2023-09-07,603.6249155831939
2023-09-08,598.4169587261778
2023-09-11,592.0445566462029
2023-09-12,591.0957729407573
2023-09-13,591.9565291558001
2023-09-14,564.1027641536305
2023-09-15,576.3788454424513
2023-09-18,568.3002713251452
2023-09-19,576.2306948770267
2023-09-20,560.6986570981492
2023-09-21,574.7368663419637
2023-09-22,575.6510037300911
2023-09-25,574.5571379647955
2023-09-26,564.6110871460161
2023-09-27,568.5773935870895
2023-09-28,557.1421782466645
2023-09-29,533.4748656544987
2023-10-02,535.658169238305
2023-10-03,551.9119546366294
2023-10-04,555.9112525498625
2023-10-05,553.0838022292771
2023-10-06,572.4880177341423
2023-10-09,572.9522059233174
2023-10-10,583.2239982918065
2023-10-11,589.4712902491056
2023-10-12,590.2911093437665
2023-10-13,598.02878070652
2023-10-16,584.8282666997867
2023-10-17,593.3984602710146
2023-10-18,592.4122777429009
2023-10-19,573.0440786669898
2023-10-20,575.0411943458015
2023-10-23,573.2829111605572
2023-10-24,567.4520247417302
2023-10-25,571.4474754917835
2023-10-26,560.3886965729491
2023-10-27,569.8491122557695
2023-10-30,576.2012562125008
2023-10-31,601.3145602727134
2023-11-01,628.1544468262287
2023-11-02,617.4513571123344
2023-11-03,624.8429651689022
2023-11-06,650.1544568036549
2023-11-07,629.1299578084293
2023-11-08,613.8051131095391
2023-11-09,614.5721458020962
2023-11-10,593.5803635398727
2023-11-13,588.2314002226088
2023-11-14,622.2833295368458
2023-11-15,625.5531605839668
2023-11-16,631.8044590945032
2023-11-17,613.9394187488692
2023-11-20,609.0475451615079
2023-11-21,596.4152947105339
2023-11-22,613.64157598676
2023-11-23,617.0981586341419
2023-11-24,621.627152622977
2023-11-27,607.1023845214511
2023-11-28,621.250588684459
2023-11-29,634.5260790580563
2023-11-30,634.4247276023676
2023-12-01,655.1348499276195
2023-12-04,653.1160956200399
2023-12-05,681.5864441456338
2023-12-06,650.9403443785309
2023-12-07,628.375811573626
2023-12-08,634.9272726177817
2023-12-11,621.282127629114
2023-12-12,655.6394295549518
2023-12-13,643.8096878415657
2023-12-14,649.3447580947316
2023-12-15,642.8948665609053
2023-12-18,639.8926201126802
2023-12-19,663.2771883684195
2023-12-20,668.2838987956457
2023-12-21,676.6457261207082
2023-12-22,678.1923286055246
2023-12-25,690.5839232328275
2023-12-26,697.1157827310319
2023-12-27,692.9338679997862
2023-12-28,702.4128821370599
2023-12-29,687.8014521102001
2024-01-01,680.0423486824697
2024-01-02,692.1933338270227
2024-01-03,690.8316172709586
2024-01-04,671.3035193147728
2024-01-05,680.5012237064191
2024-01-08,691.2482060311955
2024-01-09,664.4122373981777
2024-01-10,653.4999761700672
2024-01-11,643.6476333113379
2024-01-12,649.6494033997363
2024-01-15,649.7818499261234
2024-01-16,642.6568819402388
2024-01-17,639.4591376757535
2024-01-18,630.1151989046858
2024-01-19,641.765230604192
2024-01-22,657.8585125905653
2024-01-23,653.496003457914
2024-01-24,637.2734635208172
2024-01-25,625.7247038288042
2024-01-26,629.4215929970206
2024-01-29,629.6077520175191
2024-01-30,643.3606671742377
2024-01-31,633.9301993877204
2024-02-01,627.3739699147548
2024-02-02,640.1972481261137
2024-02-05,625.3637483300353
2024-02-06,624.5553864214053
2024-02-07,631.880907031764
2024-02-08,634.8460960346572
2024-02-09,627.7697040860946
2024-02-12,620.5954864499797
2024-02-13,643.7373978232399
2024-02-14,631.6151274939326
2024-02-15,645.0640062433937
2024-02-16,642.1378017125876
2024-02-19,642.1027051483214
2024-02-20,619.4829388724505
2024-02-21,626.7472034019754
2024-02-22,645.6990356017362
2024-02-23,657.2119005687601
2024-02-26,674.7255868340849
2024-02-27,659.9943665501879
2024-02-28,665.0879350097288
2024-02-29,681.2497290781513
2024-03-01,676.0288666875359
2024-03-04,649.14874599882
2024-03-05,662.3237257305677
2024-03-06,657.7611070769267
2024-03-07,633.5155506379305
2024-03-08,625.8117636735474
2024-03-11,626.6226517902417
2024-03-12,612.1392544551529
2024-03-13,606.0222701996121
2024-03-14,587.5710225091883
2024-03-15,596.8147042851161
2024-03-18,602.326152520903
2024-03-19,615.1714601519906
2024-03-20,606.0418524560849
2024-03-21,583.7253560232764
2024-03-22,582.5321885232205
2024-03-25,581.7842398544897
2024-03-26,563.0557599290568
2024-03-27,549.9107943948204
2024-03-28,538.9998798050132
2024-03-29,549.2691388221868
2024-04-01,564.7679888990286
2024-04-02,548.9072365139814
2024-04-03,564.4541957583552
2024-04-04,553.6820078252798
2024-04-05,534.4161656634519
2024-04-08,530.2327127262361
2024-04-09,528.54306683149
2024-04-10,526.0203176352477
2024-04-11,529.0719444801815
2024-04-12,529.233872882256
2024-04-15,525.2851040360385
2024-04-16,527.2292463562345
2024-04-17,526.9632145957274
2024-04-18,514.6564737489969
2024-04-19,511.165460321222
2024-04-22,495.072860121891
2024-04-23,489.01637365115596
2024-04-24,501.9488282972671
2024-04-25,502.15691628737096
2024-04-26,501.05815817225664
2024-04-29,493.25434882249573
2024-04-30,503.83118522935916
2024-05-01,497.7808120984015
2024-05-02,499.11108580753546
2024-05-03,508.8262801171413
2024-05-06,504.54732133109127
2024-05-07,512.1023362518197
2024-05-08,518.4848838028992
2024-05-09,497.03849914539575
2024-05-10,501.1299056070072
2024-05-13,496.69219757104463
2024-05-14,494.1421615717647
2024-05-15,486.9927138068454
2024-05-16,495.56942252641704
2024-05-17,500.6321499473681
2024-05-20,511.5225141809236
2024-05-21,529.5384704991492
2024-05-22,509.33782960472126
2024-05-23,506.8356140577589
2024-05-24,490.1660077130983
2024-05-27,501.57422178949776
2024-05-28,505.69968343253265
2024-05-29,510.90028998484127
2024-05-30,513.6728472650457
2024-05-31,532.4370823926364
2024-06-03,515.8667076203151
2024-06-04,509.597654162836
2024-06-05,491.95021652182857
2024-06-06,489.41842393339
2024-06-07,499.5309561377161
2024-06-10,515.1196071642698
2024-06-11,504.8634838599767
2024-06-12,515.0200252680839
2024-06-13,515.3919428175374
2024-06-14,534.7510799355009
2024-06-17,539.2756192067552
2024-06-18,538.2057906167727
2024-06-19,547.5162777771138
2024-06-20,523.3167454687319
2024-06-21,529.3453574658042
2024-06-24,512.9527562908556
2024-06-25,502.5408652334891
2024-06-26,514.9404544577504
2024-06-27,504.92102354613894
2024-06-28,507.4949938030765
2024-07-01,490.25524176189595
2024-07-02,494.00921576834446
2024-07-03,498.5524482324145
2024-07-04,503.5059514716155
2024-07-05,496.23519958861255
2024-07-08,498.97044242957605
2024-07-09,493.6372588800506
2024-07-10,483.1581349745361
2024-07-11,469.51149214836096
2024-07-12,466.5314292595325
2024-07-15,462.74575614089326
2024-07-16,447.6703501826914
2024-07-17,451.2251882162696
2024-07-18,453.1151752247967
2024-07-19,460.4802994653328
2024-07-22,467.2667471206005
2024-07-23,454.5487805318684
2024-07-24,450.441958043254
2024-07-25,445.27903260652033
2024-07-26,445.08190712684245
2024-07-29,460.2863697927608
2024-07-30,450.6311184709618
2024-07-31,461.6834662809985
2024-08-01,457.4756415605871
2024-08-02,451.93646431812556
2024-08-05,445.228401051965
2024-08-06,449.9220236373953
2024-08-07,453.0752953452188
2024-08-08,457.5389730408491
2024-08-09,447.4577630927147
2024-08-12,454.9576892149291
2024-08-13,459.72038658423185
2024-08-14,471.3043204242202
2024-08-15,459.3753237321103
2024-08-16,457.4345402510546
2024-08-19,457.06127187897914
2024-08-20,453.14717169205363
2024-08-21,447.35791524535017
2024-08-22,445.38449184871433
2024-08-23,440.8874105788273
2024-08-26,431.48820908315076
2024-08-27,424.97010041430553
2024-08-28,430.2134264155871
2024-08-29,423.1187446130881
2024-08-30,429.61908190841814
2024-09-02,426.6603374100666
2024-09-03,445.29941155822667
2024-09-04,448.8937302397058
2024-09-05,458.158415137136
2024-09-06,454.0399385119494
2024-09-09,459.25122691380835
2024-09-10,440.1205975273339
2024-09-11,435.51233842866003
2024-09-12,431.6337658176918
2024-09-13,431.69148004834557
2024-09-16,443.85982815161475
2024-09-17,434.0593846792405
2024-09-18,412.7558784914681
2024-09-19,426.98336987375444
2024-09-20,419.15457743214796
2024-09-23,416.43506574418285
2024-09-24,404.7422028240676
2024-09-25,400.34754311092695
2024-09-26,384.3182983833979
2024-09-27,396.87076099239556
2024-09-30,383.2147114497807
2024-10-01,376.468026807656
2024-10-02,368.4277898480519
2024-10-03,385.0522616823216
2024-10-04,379.6961875141551
2024-10-07,392.9288039917073
2024-10-08,390.1088292776214
2024-10-09,377.1089013529799
2024-10-10,365.58731401962154
2024-10-11,375.2351487735396
2024-10-14,371.6873536137181
2024-10-15,371.594451645088
2024-10-16,367.9447548008317
2024-10-17,375.0613900092669
2024-10-18,375.955877701764
2024-10-21,388.38483476285586
2024-10-22,392.3709131121679
2024-10-23,381.71362462100774
2024-10-24,381.45033756689145
2024-10-25,395.6217534136303
2024-10-28,400.4704037484924
2024-10-29,399.5211726859715
2024-10-30,394.3266335486474
2024-10-31,395.5402795098696
2024-11-01,404.8786780685885
2024-11-04,422.82579900907876
2024-11-05,428.2030453265607
2024-11-06,438.65009379985116
2024-11-07,448.1095995678909
2024-11-08,447.87240868298625
2024-11-11,456.57711517874264
2024-11-12,448.54029036679447
2024-11-13,458.67951916660354
2024-11-14,454.3808546403536
2024-11-15,437.4553483830345
2024-11-18,448.54967393885613
2024-11-19,442.3772834551508
2024-11-20,437.9205687915809
2024-11-21,438.8984476798169
2024-11-22,448.1206631709366
2024-11-25,447.98163651074816
2024-11-26,443.3854619882323
2024-11-27,438.6918061253171
2024-11-28,440.6593873203811
2024-11-29,442.2498708262537
2024-12-02,428.92713933383584
2024-12-03,438.87630349642103
2024-12-04,454.94829190217985
2024-12-05,458.2590052867858
2024-12-06,453.68882434875576
2024-12-09,449.89450781819926
2024-12-10,447.42103083449183
2024-12-11,458.4832971642734
2024-12-12,465.4978324586527
2024-12-13,468.91907821680473
2024-12-16,474.01343781285556
2024-12-17,463.524571783012
2024-12-18,476.84594458325364
2024-12-19,457.3538899093477
2024-12-20,443.3998600491328
2024-12-23,447.55329506847823
2024-12-24,446.57185785831115
2024-12-25,453.6605388053604
2024-12-26,445.0767712523588
2024-12-27,442.6768697494784
2024-12-30,433.0823557577577
2024-12-31,442.48626092084623
