Date,MPC
2023-07-28,65.72713619798571
2023-07-31,65.63156255463647
2023-08-01,65.90097681124045
2023-08-02,63.21046353819791
2023-08-03,61.411573112351256
2023-08-04,60.409833696775344
2023-08-07,60.944446123871
2023-08-08,62.36131987508482
2023-08-09,63.34381750825352
2023-08-10,63.6438741719551
2023-08-11,64.125931229741
2023-08-14,65.92847827157405
2023-08-15,65.37731959099848
2023-08-16,64.72674445175227
2023-08-17,60.90061748084934
2023-08-18,62.315355731760434
2023-08-21,61.45110682128351
2023-08-22,61.491391194378195
2023-08-23,59.44056035528248
2023-08-24,58.99813626984481
2023-08-25,57.67297585460859
2023-08-28,57.89918159781732
2023-08-29,57.98291572270841
2023-08-30,55.05010040629604
2023-08-31,55.78899261508793
2023-09-01,53.76958542607055
2023-09-04,53.37660241562452
2023-09-05,53.14467440087511
2023-09-06,52.67308950407669
2023-09-07,52.16793142332957
2023-09-08,53.295656135277305
2023-09-11,54.82632084426012
2023-09-12,56.35707266350336
2023-09-13,55.59557136948368
2023-09-14,56.09397764657897
2023-09-15,55.0144271125968
2023-09-18,54.1090833453859
2023-09-19,54.404050840763404
2023-09-20,55.67181507550691
2023-09-21,54.73869018805236
2023-09-22,55.21841755115575
2023-09-25,56.464649892467385
2023-09-26,61.19588075753336
2023-09-27,60.081021591865984
2023-09-28,57.76200246698152
2023-09-29,58.34332552320488
2023-10-02,58.256632090119766
2023-10-03,58.61200593019754
2023-10-04,59.306039415979896
2023-10-05,59.53167555639407
2023-10-06,60.00822790826671
2023-10-09,58.61009860773434
2023-10-10,57.850836559861925
2023-10-11,59.34934628956687
2023-10-12,57.218254277713854
2023-10-13,55.74165298271955
2023-10-16,55.265486608663444
2023-10-17,54.54453539406265
2023-10-18,53.48631642147024
2023-10-19,54.337993497838376
2023-10-20,53.4910781392469
2023-10-23,54.436094893298375
2023-10-24,53.82422794180786
2023-10-25,54.15029265558838
2023-10-26,54.98247821994429
2023-10-27,56.44878359246348
2023-10-30,55.19019367607067
2023-10-31,53.423385467664865
2023-11-01,53.240789172340676
2023-11-02,50.738171496624005
2023-11-03,48.40316030715636
2023-11-06,48.678227842334465
2023-11-07,47.87115122991529
2023-11-08,47.33271796540366
2023-11-09,47.10000066366017
2023-11-10,47.40701435028364
2023-11-13,48.69382139529388
2023-11-14,49.22975252728178
2023-11-15,50.39685945490408
2023-11-16,49.541810578421135
2023-11-17,49.01771415593538
2023-11-20,48.86706368921148
2023-11-21,49.049873891728105
2023-11-22,51.03861114926044
2023-11-23,51.256871401513834
2023-11-24,51.57070641124945
2023-11-27,50.68291604116224
2023-11-28,50.63639749137132
2023-11-29,48.84599509189457
2023-11-30,47.11305118394026
2023-12-01,46.51982580829563
2023-12-04,43.62622199528388
2023-12-05,45.557324041551716
2023-12-06,44.97333569747517
2023-12-07,45.593831373893735
2023-12-08,42.90382354892165
2023-12-11,41.0853667928877
2023-12-12,39.4478718700456
2023-12-13,40.23993148764533
2023-12-14,41.59776180391283
2023-12-15,42.54006290970685
2023-12-18,41.65093098595325
2023-12-19,42.55328836189033
2023-12-20,41.390639087666834
2023-12-21,41.2780744508882
2023-12-22,39.60072633506855
2023-12-25,39.415781930904785
2023-12-26,40.7222187338817
2023-12-27,43.65383957969114
2023-12-28,44.549730635094726
2023-12-29,43.10873880969908
2024-01-01,41.02622465815858
2024-01-02,41.91954043397727
2024-01-03,43.34327709983682
2024-01-04,44.2307277652076
2024-01-05,41.56923462801176
2024-01-08,41.9205015983773
2024-01-09,41.31616728402054
2024-01-10,41.56634160433996
2024-01-11,41.92036659814353
2024-01-12,45.29376963740318
2024-01-15,43.77876616775492
2024-01-16,43.24157002611434
2024-01-17,41.81823101482929
2024-01-18,41.982150715935944
2024-01-19,40.30984923358786
2024-01-22,40.02596390693229
2024-01-23,39.57726016806979
2024-01-24,39.132473120893096
2024-01-25,39.62290380514198
2024-01-26,37.4805772793028
2024-01-29,37.75115654316788
2024-01-30,36.97728967473834
2024-01-31,36.55918113335014
2024-02-01,36.027644655324146
2024-02-02,34.88899607532609
2024-02-05,35.573086077384964
2024-02-06,36.944272700344115
2024-02-07,37.086693994719525
2024-02-08,36.25551644054132
2024-02-09,36.98792038808444
2024-02-12,35.74718788574851
2024-02-13,36.40690809578017
2024-02-14,39.102802418317594
2024-02-15,40.070443832230694
2024-02-16,37.516212039149934
2024-02-19,36.448440905525686
2024-02-20,36.93633617253534
2024-02-21,37.83621503405447
2024-02-22,37.02677182050012
2024-02-23,39.21812735920923
2024-02-26,39.75827712598448
2024-02-27,40.44116851464867
2024-02-28,41.30432234524607
2024-02-29,41.701338519659046
2024-03-01,40.726938855900876
2024-03-04,43.689211686609845
2024-03-05,42.89294740925623
2024-03-06,41.34052692039223
2024-03-07,41.005959587385775
2024-03-08,41.05817167501569
2024-03-11,38.979787614430826
2024-03-12,40.47396562193754
2024-03-13,41.69190284841929
2024-03-14,42.33028302432352
2024-03-15,44.819546316876625
2024-03-18,43.819313155195104
2024-03-19,43.3724450846136
2024-03-20,42.15447330430995
2024-03-21,41.17336011918536
2024-03-22,42.19174209845353
2024-03-25,43.334760669997
2024-03-26,42.14778629126439
2024-03-27,42.98679608173913
2024-03-28,43.655809274874116
2024-03-29,43.91216997991865
2024-04-01,44.01300946278943
2024-04-02,44.40035626535012
2024-04-03,43.299650662419964
2024-04-04,40.959252617210254
2024-04-05,40.68001511198833
2024-04-08,42.932783267719394
2024-04-09,44.151311275651615
2024-04-10,43.2811814812799
2024-04-11,43.874354028482095
2024-04-12,43.952096629238454
2024-04-15,44.63259951661079
2024-04-16,45.24532688044473
2024-04-17,43.833089286083535
2024-04-18,45.115505938751184
2024-04-19,47.30544443593495
2024-04-22,44.628081397702836
2024-04-23,44.026026452800075
2024-04-24,44.60370840875599
2024-04-25,45.031338341532816
2024-04-26,45.224404578939364
2024-04-29,45.43264639978931
2024-04-30,44.699065374392084
2024-05-01,42.94575880398857
2024-05-02,44.00087906537
2024-05-03,44.17933506587135
2024-05-06,42.30097250696423
2024-05-07,42.7827037133847
2024-05-08,42.67954052854808
2024-05-09,44.05565490981302
2024-05-10,44.70216531332676
2024-05-13,44.88314350232812
2024-05-14,42.932955492619186
2024-05-15,41.693065625862076
2024-05-16,42.16984877468218
2024-05-17,41.09413768084745
2024-05-20,40.46276164877967
2024-05-21,39.071096678786446
2024-05-22,38.936183912834274
2024-05-23,38.320320130129396
2024-05-24,36.61678333440447
2024-05-27,35.765128092724844
2024-05-28,35.013944883486516
2024-05-29,33.187186266041806
2024-05-30,35.34539476280453
2024-05-31,35.315370901440225
2024-06-03,37.9957000258445
2024-06-04,37.853051914329576
2024-06-05,39.099385996079604
2024-06-06,40.01470362354069
2024-06-07,41.81031108329313
2024-06-10,43.1965370693637
2024-06-11,41.04548687959488
2024-06-12,41.6603585946335
2024-06-13,43.30284753707956
2024-06-14,43.98952973726352
2024-06-17,46.20457481169543
2024-06-18,48.51404869426908
2024-06-19,49.543405501079455
2024-06-20,48.83673622941511
2024-06-21,50.45974856675414
2024-06-24,48.252584710269545
2024-06-25,46.74292216713513
2024-06-26,46.78596576263922
2024-06-27,45.548869931349515
2024-06-28,45.321546024083666
2024-07-01,44.50086027799935
2024-07-02,43.955477349786754
2024-07-03,44.89497115219727
2024-07-04,43.22684336323385
2024-07-05,42.856916892178674
2024-07-08,42.230103171029924
2024-07-09,42.5646852508754
2024-07-10,44.19392896831011
2024-07-11,44.60116126681851
2024-07-12,43.94504719048452
2024-07-15,41.764057472814045
2024-07-16,42.23089816377576
2024-07-17,41.730934020443385
2024-07-18,44.61801976065533
2024-07-19,43.96008624035477
2024-07-22,44.873457296237106
2024-07-23,45.45934867155085
2024-07-24,45.80825927642658
2024-07-25,47.69104430691515
2024-07-26,46.967123360965545
2024-07-29,45.65022957410319
2024-07-30,44.432548875958986
2024-07-31,45.78301535139756
2024-08-01,47.00467120606349
2024-08-02,46.57467473343138
2024-08-05,47.65668739153076
2024-08-06,48.30600652176947
2024-08-07,48.76317905086225
2024-08-08,47.033894382779835
2024-08-09,48.92511253928097
2024-08-12,48.199205171172274
2024-08-13,45.678938306679676
2024-08-14,42.973626188197855
2024-08-15,44.407588238761626
2024-08-16,42.60221711072361
2024-08-19,43.15438785125047
2024-08-20,44.13835384116172
2024-08-21,45.49356791113586
2024-08-22,45.35447463150914
2024-08-23,46.28509555665012
2024-08-26,48.15496556850372
2024-08-27,47.10470949423752
2024-08-28,47.14036667786212
2024-08-29,45.549505362872665
2024-08-30,47.53295144291124
2024-09-02,46.833802141251326
2024-09-03,45.74654908118232
2024-09-04,45.88135458041807
2024-09-05,45.35732600675776
2024-09-06,45.21030266557764
2024-09-09,45.90796207625635
2024-09-10,45.56011749381493
2024-09-11,48.404035681697216
2024-09-12,50.04112987149373
2024-09-13,52.402854564468846
2024-09-16,52.93750733294775
2024-09-17,52.475300953700454
2024-09-18,52.984608368317815
2024-09-19,53.11762372935554
2024-09-20,51.800326283153886
2024-09-23,53.079072031128206
2024-09-24,52.91591276124381
2024-09-25,52.78649485493013
2024-09-26,50.853152040508604
2024-09-27,51.170823688680166
2024-09-30,48.118177572506966
2024-10-01,47.93460124557582
2024-10-02,48.9670768116193
2024-10-03,49.77490447736071
2024-10-04,48.90186732669977
2024-10-07,51.02508854427077
2024-10-08,51.11009336468592
2024-10-09,50.577062782813
2024-10-10,52.411182022896966
2024-10-11,54.02920243078912
2024-10-14,50.912602426081484
2024-10-15,52.639376030574645
2024-10-16,49.894260950960515
2024-10-17,49.15302646950609
2024-10-18,48.08087196528374
2024-10-21,48.164091810387134
2024-10-22,47.60970358459294
2024-10-23,48.15786606592375
2024-10-24,47.05988016079344
2024-10-25,49.035748981946966
2024-10-28,48.957612373780016
2024-10-29,50.45500884207023
2024-10-30,48.21218884213845
2024-10-31,46.989221181111105
2024-11-01,46.85408899649585
2024-11-04,45.223300135082035
2024-11-05,44.563053264339466
2024-11-06,43.9769961581139
2024-11-07,45.99041433903294
2024-11-08,45.360278376711165
2024-11-11,44.16835690743684
2024-11-12,44.691922696462264
2024-11-13,44.41222820168575
2024-11-14,44.826500524102435
2024-11-15,45.53510477934191
2024-11-18,46.42942605194101
2024-11-19,47.92807865107844
2024-11-20,47.13406109713509
2024-11-21,48.07596003080677
2024-11-22,47.387488797633296
2024-11-25,46.39325623958744
2024-11-26,46.13296196576637
2024-11-27,44.50614506074357
2024-11-28,42.48512012297568
2024-11-29,42.88424996658406
2024-12-02,41.913207178203606
2024-12-03,43.55463722651558
2024-12-04,45.54085840598168
2024-12-05,45.561778315562215
2024-12-06,45.74642472862028
2024-12-09,45.32339834786706
2024-12-10,47.07948416926967
2024-12-11,46.40554740486629
2024-12-12,46.28231609253639
2024-12-13,47.933692405246504
2024-12-16,50.28969487721352
2024-12-17,49.69685303901331
2024-12-18,51.57376035456141
2024-12-19,50.62776143032742
2024-12-20,51.65374594277904
2024-12-23,49.323784246414505
2024-12-24,50.3250196856245
2024-12-25,50.08840989333111
2024-12-26,51.79824214387742
2024-12-27,51.11531315070348
2024-12-30,52.1094266443407
2024-12-31,51.00879236181629
