Date,F
2023-08-03,330.40504081776413
2023-08-04,331.5433688689747
2023-08-07,327.6330021709194
2023-08-08,320.62390520921764
2023-08-09,316.48467552174907
2023-08-10,317.2265992977047
2023-08-11,313.9808583734197
2023-08-14,314.7400723045768
2023-08-15,320.09298563426444
2023-08-16,324.40857820080265
2023-08-17,329.5140108182806
2023-08-18,333.65951113460443
2023-08-21,331.7074656534999
2023-08-22,329.5095468146867
2023-08-23,325.75457847153933
2023-08-24,328.8293869800519
2023-08-25,322.86462406032643
2023-08-28,320.44327005033034
2023-08-29,322.9075762397078
2023-08-30,329.67270893446977
2023-08-31,336.770107427832
2023-09-01,325.40928836993606
2023-09-04,332.2633346825933
2023-09-05,342.8881943210954
2023-09-06,338.14623532244707
2023-09-07,336.2826701761419
2023-09-08,337.38382198837763
2023-09-11,338.0261226068814
2023-09-12,352.24581980970805
2023-09-13,356.65892043353887
2023-09-14,368.59941303297376
2023-09-15,371.95421293601964
2023-09-18,371.51894955769785
2023-09-19,368.6181223684601
2023-09-20,372.3341283530351
2023-09-21,382.3589005934613
2023-09-22,382.8150088739702
2023-09-25,391.15618815156245
2023-09-26,395.546699118269
2023-09-27,390.3888388827203
2023-09-28,388.3310572318962
2023-09-29,387.02452624507583
2023-10-02,376.0389184751235
2023-10-03,359.34428058459963
2023-10-04,357.4347363030831
2023-10-05,355.60171130643374
2023-10-06,371.5323893098753
2023-10-09,385.42724992009676
2023-10-10,391.75248296384217
2023-10-11,391.86740717031086
2023-10-12,389.76286070183255
2023-10-13,381.36044948001216
2023-10-16,383.81244743578026
2023-10-17,391.72570085865055
2023-10-18,383.73952362096486
2023-10-19,391.1149033941438
2023-10-20,393.9741532492804
2023-10-23,397.7617212504811
2023-10-24,394.7407669026297
2023-10-25,392.3605883590018
2023-10-26,397.0086131850842
2023-10-27,390.15843849181203
2023-10-30,382.99447676561965
2023-10-31,376.6254787627055
2023-11-01,374.5550223187417
2023-11-02,375.4110957142113
2023-11-03,373.22407265336847
2023-11-06,382.252957658091
2023-11-07,382.2827250069101
2023-11-08,387.5827412618035
2023-11-09,394.4150746891809
2023-11-10,397.23382160759877
2023-11-13,401.2083585709234
2023-11-14,399.0365690364156
2023-11-15,393.90286677396847
2023-11-16,398.53804421287737
2023-11-17,407.6526783224496
2023-11-20,409.6667804790669
2023-11-21,405.79074391794273
2023-11-22,403.6011833673735
2023-11-23,397.18010422728486
2023-11-24,395.6955465499843
2023-11-27,387.0682954781655
2023-11-28,392.84322699943
2023-11-29,397.7706411814763
2023-11-30,397.7530004581074
2023-12-01,399.2817620621654
2023-12-04,389.52716366468667
2023-12-05,388.58755441074135
2023-12-06,396.4250558186347
2023-12-07,403.8322407285688
2023-12-08,402.65246066360965
2023-12-11,408.94001897481206
2023-12-12,405.24663647293033
2023-12-13,404.035633504853
2023-12-14,399.6639051268224
2023-12-15,398.26239961227014
2023-12-18,389.6868763425092
2023-12-19,391.0751204118989
2023-12-20,391.86492333654974
2023-12-21,387.18145828722027
2023-12-22,387.56055225440605
2023-12-25,385.2363789173722
2023-12-26,381.5058373352832
2023-12-27,378.1297500407055
2023-12-28,379.68256428145224
2023-12-29,387.3523163819578
2024-01-01,387.6689553485361
2024-01-02,390.3451275962678
2024-01-03,393.8157538952041
2024-01-04,405.3354565663832
2024-01-05,401.85383047127385
2024-01-08,398.38949153934493
2024-01-09,394.9394710347729
2024-01-10,395.82071132013294
2024-01-11,405.7376416066739
2024-01-12,404.8555038104181
2024-01-15,414.2218832147859
2024-01-16,415.12662272950325
2024-01-17,411.00565151742205
2024-01-18,413.7189612338823
2024-01-19,413.3011839621921
2024-01-22,431.4673818696595
2024-01-23,428.75229560987907
2024-01-24,430.49081753485945
2024-01-25,434.0849834094182
2024-01-26,429.07931802968494
2024-01-29,414.6100210106201
2024-01-30,420.0216487716334
2024-01-31,411.3866382367223
2024-02-01,412.0277567815603
2024-02-02,406.5940342595203
2024-02-05,414.4998458902878
2024-02-06,425.24083569550857
2024-02-07,438.6671629681553
2024-02-08,434.5008117219061
2024-02-09,439.12658246489735
2024-02-12,439.8562925896637
2024-02-13,448.82816166121177
2024-02-14,442.9740141609875
2024-02-15,445.24305250804724
2024-02-16,446.51975725796535
2024-02-19,441.4743289226974
2024-02-20,448.81131469544454
2024-02-21,440.35656314798956
2024-02-22,434.2917180453865
2024-02-23,431.98478172270273
2024-02-26,428.6797917576837
2024-02-27,427.7302756044923
2024-02-28,430.797767638302
2024-02-29,420.28976812946235
2024-03-01,423.03217224038343
2024-03-04,417.68170836871207
2024-03-05,413.4480667351435
2024-03-06,409.5619730004697
2024-03-07,404.809890110903
2024-03-08,406.7034117934819
2024-03-11,406.816903358412
2024-03-12,405.25084387650173
2024-03-13,410.00351711928715
2024-03-14,411.1796716751191
2024-03-15,394.3974381658695
2024-03-18,402.75318194030535
2024-03-19,399.93038816461046
2024-03-20,398.33452130285497
2024-03-21,402.5448096067028
2024-03-22,390.4814046289794
2024-03-25,395.59865675272243
2024-03-26,391.16831196566125
2024-03-27,397.1393582997613
2024-03-28,393.16850614741526
2024-03-29,399.6315224484249
2024-04-01,388.9722007745093
2024-04-02,401.0698942666811
2024-04-03,399.43983096412904
2024-04-04,400.82031750775593
2024-04-05,394.09795204574164
2024-04-08,397.0162449591103
2024-04-09,403.75239272455127
2024-04-10,405.0935265215148
2024-04-11,410.76905758186484
2024-04-12,420.2449142359889
2024-04-15,430.15698080597036
2024-04-16,432.9633673133069
2024-04-17,426.09143078730006
2024-04-18,419.8441285820913
2024-04-19,409.7788672153016
2024-04-22,416.39748892951
2024-04-23,408.31562066399266
2024-04-24,401.61402372153077
2024-04-25,402.216409646591
2024-04-26,414.638461299386
2024-04-29,405.1808265262235
2024-04-30,417.74841493944416
2024-05-01,418.5330066379257
2024-05-02,418.7278372344494
2024-05-03,423.353304839421
2024-05-06,429.1815305999444
2024-05-07,432.10895379710837
2024-05-08,438.71083376337776
2024-05-09,425.87467979038223
2024-05-10,428.07300624464915
2024-05-13,438.39666125873174
2024-05-14,436.1915992474787
2024-05-15,447.53856814052625
2024-05-16,437.24249850085806
2024-05-17,438.1989629649233
2024-05-20,431.53009493577315
2024-05-21,435.53025756306994
2024-05-22,423.78074960189105
2024-05-23,418.7064352885907
2024-05-24,418.35173877339423
2024-05-27,408.8900964312519
2024-05-28,405.6651874842877
2024-05-29,394.1595003115941
2024-05-30,390.3080540616016
2024-05-31,384.5824060601538
2024-06-03,386.2187876492407
2024-06-04,391.8150944305019
2024-06-05,396.6925197773425
2024-06-06,387.3868518819563
2024-06-07,389.77309888426095
2024-06-10,389.7601046305678
2024-06-11,395.9593659779482
2024-06-12,395.7086335915027
2024-06-13,395.92415024142224
2024-06-14,399.8035897341825
2024-06-17,401.77223629419336
2024-06-18,407.6490115442276
2024-06-19,406.18268841565964
2024-06-20,400.3257234183526
2024-06-21,391.072613025137
2024-06-24,374.9307064563882
2024-06-25,371.20179740813956
2024-06-26,379.94638764889993
2024-06-27,378.18583092751487
2024-06-28,379.57486816285024
2024-07-01,377.2770003149536
2024-07-02,371.535619850444
2024-07-03,378.1154175973264
2024-07-04,389.34520224246774
2024-07-05,395.57890913591206
2024-07-08,399.0235159607283
2024-07-09,401.7912333749502
2024-07-10,400.34706582768246
2024-07-11,396.4206346793432
2024-07-12,398.4053673604898
2024-07-15,401.89374741727397
2024-07-16,401.7939436449808
2024-07-17,408.33176632572685
2024-07-18,411.48866826842504
2024-07-19,401.06422887541095
2024-07-22,397.762235090024
2024-07-23,388.7586762665855
2024-07-24,382.95646841013365
2024-07-25,374.8823421998148
2024-07-26,380.8216012122838
2024-07-29,376.44774584792225
2024-07-30,378.5611239020449
2024-07-31,389.56859635929857
2024-08-01,388.4529917968089
2024-08-02,392.1596140077563
2024-08-05,396.4151891755663
2024-08-06,392.8117146273031
2024-08-07,388.80824040958885
2024-08-08,388.04590029373367
2024-08-09,376.37980112718134
2024-08-12,375.91600103630464
2024-08-13,368.47644675262774
2024-08-14,366.7975702180437
2024-08-15,369.00203151829254
2024-08-16,359.5142883070346
2024-08-19,354.8932420491181
2024-08-20,355.97134000550756
2024-08-21,360.73185115228483
2024-08-22,371.11210737892253
2024-08-23,364.69353313806243
2024-08-26,368.2968007071206
2024-08-27,360.34151190196025
2024-08-28,354.14771463378105
2024-08-29,362.74359409190237
2024-08-30,364.7900993707827
2024-09-02,362.7892419541975
2024-09-03,369.25758043005874
2024-09-04,368.67208699308594
2024-09-05,364.5652454996247
2024-09-06,357.5152922724874
2024-09-09,355.28352927423737
2024-09-10,362.792300238477
2024-09-11,354.6482223906498
2024-09-12,345.2455407265828
2024-09-13,344.3790215730469
2024-09-16,351.6717285903115
2024-09-17,347.53439519160673
2024-09-18,345.8517721807503
2024-09-19,341.0815566902812
2024-09-20,343.39066477282034
2024-09-23,348.7378856080199
2024-09-24,339.9545065882144
2024-09-25,349.45752159424006
2024-09-26,341.9006160515128
2024-09-27,346.3013110767957
2024-09-30,335.7203513059624
2024-10-01,336.2018844406872
2024-10-02,329.68378640386777
2024-10-03,331.70770890597936
2024-10-04,329.1190396552168
2024-10-07,328.9623336130567
2024-10-08,336.5819685194593
2024-10-09,347.76412770474354
2024-10-10,345.05974885011693
2024-10-11,338.1118805054214
2024-10-14,334.3876620216269
2024-10-15,338.6547575572361
2024-10-16,343.7939965217986
2024-10-17,341.3578926942353
2024-10-18,344.462137233379
2024-10-21,349.1708836221974
2024-10-22,353.30532130946955
2024-10-23,361.9876311682461
2024-10-24,367.2262947642874
2024-10-25,378.0726514291064
2024-10-28,377.91439876784574
2024-10-29,379.82406368779465
2024-10-30,380.27783596787475
2024-10-31,385.3677810013156
2024-11-01,376.1605133881185
2024-11-04,378.84965701989745
2024-11-05,381.8973792945196
2024-11-06,379.2200268212364
2024-11-07,373.15527318297757
2024-11-08,369.85117429282525
2024-11-11,366.28013520102724
2024-11-12,369.4611255562519
2024-11-13,368.7224523334364
2024-11-14,375.96026508141074
2024-11-15,365.85668342103344
2024-11-18,361.81796237288097
2024-11-19,368.8259507370575
2024-11-20,357.114070779833
2024-11-21,367.74331280522296
2024-11-22,372.48934193290506
2024-11-25,375.3858150570314
2024-11-26,385.94036361443415
2024-11-27,388.1894569264831
2024-11-28,397.95749715624663
2024-11-29,396.0945560786254
2024-12-02,400.47929038062233
2024-12-03,391.637797914242
2024-12-04,387.0199199894758
2024-12-05,393.2092184085865
2024-12-06,393.2352867686507
2024-12-09,393.3861175344549
2024-12-10,388.85895410526877
2024-12-11,382.4028097860545
2024-12-12,385.1084707050545
2024-12-13,382.2076549682191
2024-12-16,369.8258270797003
2024-12-17,364.77176704855765
2024-12-18,365.40445706280246
2024-12-19,362.2692794671883
2024-12-20,369.7661006676788
2024-12-23,369.4113624505268
2024-12-24,373.5137279991475
2024-12-25,376.3451847651357
2024-12-26,391.04635012646787
2024-12-27,395.1578095158077
2024-12-30,413.09750750017434
2024-12-31,402.73802137496415
