Date,HAL
2023-07-28,30.961952217635222
2023-07-31,31.44027501143359
2023-08-01,30.91159467047404
2023-08-02,30.765523254195845
2023-08-03,32.12110351879632
2023-08-04,32.17249864967483
2023-08-07,32.51284963819334
2023-08-08,31.994454101407474
2023-08-09,31.621170907953232
2023-08-10,31.548730893617993
2023-08-11,31.82340891390264
2023-08-14,32.314626173797755
2023-08-15,32.50572744340131
2023-08-16,33.10715986326848
2023-08-17,33.6300137065416
2023-08-18,34.36063413181669
2023-08-21,34.843695300860944
2023-08-22,35.21767268945621
2023-08-23,34.68435066357217
2023-08-24,34.23790571431697
2023-08-25,33.89775924429673
2023-08-28,33.34882535079342
2023-08-29,33.83482591637398
2023-08-30,32.93178792313517
2023-08-31,32.77256993785452
2023-09-01,32.46139822826643
2023-09-04,31.874300418118768
2023-09-05,31.620282917971245
2023-09-06,31.373302459823112
2023-09-07,31.25568469472273
2023-09-08,31.562335414883975
2023-09-11,32.00821748532215
2023-09-12,32.243235084709184
2023-09-13,31.612898411595122
2023-09-14,30.475095391564874
2023-09-15,30.62573414831618
2023-09-18,31.201780067104977
2023-09-19,30.95710755938558
2023-09-20,30.2933394556175
2023-09-21,30.566389467932783
2023-09-22,30.419224437985136
2023-09-25,30.298131886823096
2023-09-26,29.90694309134999
2023-09-27,29.734679677468048
2023-09-28,29.26849243993654
2023-09-29,29.74265236853254
2023-10-02,29.336544065701435
2023-10-03,29.432005188068278
2023-10-04,29.331216125395247
2023-10-05,28.963256962947476
2023-10-06,28.471795057183215
2023-10-09,27.966968578507583
2023-10-10,28.39862339011424
2023-10-11,29.16617437677901
2023-10-12,28.610753625155176
2023-10-13,27.76262733573562
2023-10-16,27.74463838271693
2023-10-17,27.705815357584815
2023-10-18,28.387882659024648
2023-10-19,28.104589524239262
2023-10-20,28.305120650168444
2023-10-23,28.120546391262803
2023-10-24,28.775606825370964
2023-10-25,28.778904734758022
2023-10-26,28.484520215481297
2023-10-27,28.28003426134086
2023-10-30,28.995726647042193
2023-10-31,29.425396431601595
2023-11-01,30.108623015981046
2023-11-02,30.210857980826326
2023-11-03,30.055414874491447
2023-11-06,30.045771681065396
2023-11-07,30.281522456056422
2023-11-08,30.136000400108042
2023-11-09,30.614407155916606
2023-11-10,30.14849293619868
2023-11-13,30.433965990288048
2023-11-14,31.0608118134134
2023-11-15,30.652962810615357
2023-11-16,31.375918627312053
2023-11-17,31.576586767321707
2023-11-20,32.04049571663271
2023-11-21,31.604344520829535
2023-11-22,31.629666738607753
2023-11-23,31.258171370243897
2023-11-24,30.804768404740248
2023-11-27,30.996491103733756
2023-11-28,31.34918788721603
2023-11-29,31.911426273927145
2023-11-30,31.791575104976292
2023-12-01,32.17265097338138
2023-12-04,32.7071531597879
2023-12-05,32.243335233188574
2023-12-06,32.06385993032088
2023-12-07,32.73771589786223
2023-12-08,32.822626954679116
2023-12-11,34.02491855250452
2023-12-12,34.406521975357656
2023-12-13,34.45030643746727
2023-12-14,34.371581822043915
2023-12-15,33.442150945151475
2023-12-18,33.91886139282615
2023-12-19,34.57269524888805
2023-12-20,34.15328988473123
2023-12-21,34.49465131423623
2023-12-22,34.08924147014934
2023-12-25,33.17625054307535
2023-12-26,33.2669477279871
2023-12-27,33.67921783288913
2023-12-28,33.20030594683033
2023-12-29,33.223791066510366
2024-01-01,33.48882534538981
2024-01-02,33.58027816200303
2024-01-03,33.36611754300239
2024-01-04,34.273935589126054
2024-01-05,34.37650675431427
2024-01-08,34.567840374789334
2024-01-09,35.03474283742935
2024-01-10,34.60073673617301
2024-01-11,34.975708358988854
2024-01-12,36.086936654827454
2024-01-15,36.57579677485725
2024-01-16,35.718665148480014
2024-01-17,36.36987547964432
2024-01-18,35.938571368342416
2024-01-19,36.88791556304053
2024-01-22,36.37359872427425
2024-01-23,37.03450832014933
2024-01-24,37.360914626283886
2024-01-25,37.55139856358967
2024-01-26,37.710049452491525
2024-01-29,36.998046793895696
2024-01-30,37.17328153406865
2024-01-31,36.65524052933376
2024-02-01,36.16728156425433
2024-02-02,35.81714559340362
2024-02-05,37.19032987670489
2024-02-06,37.4328341511212
2024-02-07,38.05261281057109
2024-02-08,39.06747849881872
2024-02-09,38.815120714671764
2024-02-12,38.897787840545774
2024-02-13,38.772995140831
2024-02-14,38.73003104175956
2024-02-15,38.14065255785372
2024-02-16,38.427808683989106
2024-02-19,38.533037688193716
2024-02-20,38.28405209693736
2024-02-21,38.5931994431871
2024-02-22,39.62712504795708
2024-02-23,38.76882612028442
2024-02-26,38.512266545401275
2024-02-27,38.73202413896121
2024-02-28,38.26922386884623
2024-02-29,38.239136120926815
2024-03-01,38.187953822139676
2024-03-04,37.48636266382192
2024-03-05,36.133902912975934
2024-03-06,35.87262672517259
2024-03-07,35.95646220287719
2024-03-08,35.33764027420184
2024-03-11,34.583766031747146
2024-03-12,33.44546774749313
2024-03-13,32.817702696075365
2024-03-14,32.15188820704088
2024-03-15,32.9566221819403
2024-03-18,32.92757768274808
2024-03-19,33.68708309254665
2024-03-20,33.55362365948194
2024-03-21,33.92417512212164
2024-03-22,32.902169230014515
2024-03-25,32.50810723555491
2024-03-26,31.83843517678962
2024-03-27,31.950966283813752
2024-03-28,32.85139555200975
2024-03-29,32.94815766840043
2024-04-01,33.72060902938825
2024-04-02,33.55829041447723
2024-04-03,32.84912166669928
2024-04-04,32.381971369007495
2024-04-05,31.223774093412825
2024-04-08,31.91096415542
2024-04-09,31.714511152551026
2024-04-10,31.213894410660412
2024-04-11,31.056630420382238
2024-04-12,30.671893009313305
2024-04-15,30.199327671844316
2024-04-16,29.505000459244705
2024-04-17,29.443983858631047
2024-04-18,29.228978665883528
2024-04-19,29.736820823605253
2024-04-22,29.144337498868385
2024-04-23,29.298689971769598
2024-04-24,28.91562673878414
2024-04-25,29.178551977412173
2024-04-26,29.921073889466122
2024-04-29,30.73940888800629
2024-04-30,30.085738078814735
2024-05-01,29.948185896022558
2024-05-02,29.529676827803563
2024-05-03,29.743646590102486
2024-05-06,29.562899869621408
2024-05-07,29.046486050695947
2024-05-08,29.20803229825256
2024-05-09,29.093391902121358
2024-05-10,28.48033237935329
2024-05-13,28.525052756740394
2024-05-14,28.38483630333245
2024-05-15,28.552200255861184
2024-05-16,28.83824246096244
2024-05-17,28.506309738621255
2024-05-20,28.559847347999078
2024-05-21,28.980210307680874
2024-05-22,29.010708218798378
2024-05-23,29.102659682351092
2024-05-24,29.163254261579393
2024-05-27,28.541027343830873
2024-05-28,28.325910066167943
2024-05-29,27.97945942941298
2024-05-30,27.418256012186937
2024-05-31,27.780790536750157
2024-06-03,27.194541553667186
2024-06-04,26.386574471132676
2024-06-05,25.566136874029347
2024-06-06,25.907010834096347
2024-06-07,26.284672811902606
2024-06-10,26.192124475347406
2024-06-11,26.912345115542212
2024-06-12,27.42656357677268
2024-06-13,28.154508709158215
2024-06-14,27.878940634997075
2024-06-17,28.336473318208803
2024-06-18,28.05712409066065
2024-06-19,27.647059999575504
2024-06-20,27.3879998602296
2024-06-21,27.438141940299246
2024-06-24,27.081657983030347
2024-06-25,26.50392395623364
2024-06-26,26.86168661244745
2024-06-27,26.555141463967324
2024-06-28,26.6324899927431
2024-07-01,27.539991494091943
2024-07-02,27.380323228183723
2024-07-03,26.776137395603804
2024-07-04,26.829285856153376
2024-07-05,27.54811785545391
2024-07-08,28.32716109596504
2024-07-09,28.396881188185528
2024-07-10,28.111221882641157
2024-07-11,27.99362848631645
2024-07-12,28.20766107629139
2024-07-15,28.492114919954453
2024-07-16,28.2187063720762
2024-07-17,28.92524628931525
2024-07-18,29.276028613939882
2024-07-19,29.380130749873597
2024-07-22,28.65278882097213
2024-07-23,29.962617477961384
2024-07-24,30.002147690555283
2024-07-25,29.076041868833162
2024-07-26,28.72091681404397
2024-07-29,27.785650219955933
2024-07-30,27.822651316958
2024-07-31,27.257406371305525
2024-08-01,26.566066522817955
2024-08-02,26.606929281796102
2024-08-05,26.369111759644618
2024-08-06,25.72910659864907
2024-08-07,25.82499487759208
2024-08-08,26.91592367734142
2024-08-09,27.40779210760227
2024-08-12,27.437595835765137
2024-08-13,27.72939651468929
2024-08-14,28.076376353293444
2024-08-15,28.406604231844877
2024-08-16,28.411212126733744
2024-08-19,28.835484306631308
2024-08-20,28.651662459736514
2024-08-21,28.76736877130442
2024-08-22,28.844258485868828
2024-08-23,28.748468426185717
2024-08-26,28.095280603687346
2024-08-27,27.44158393243273
2024-08-28,27.235708962485152
2024-08-29,28.361917171748715
2024-08-30,28.559732931993985
2024-09-02,29.227433388082037
2024-09-03,29.85181848531678
2024-09-04,28.609330628373296
2024-09-05,28.68319360698581
2024-09-06,28.623359671436763
2024-09-09,27.71506781997806
2024-09-10,27.890068499586395
2024-09-11,28.204406030013498
2024-09-12,28.10778294029172
2024-09-13,27.876290741313472
2024-09-16,28.080929726686108
2024-09-17,27.344991711762727
2024-09-18,27.082055863083777
2024-09-19,27.5271173954008
2024-09-20,27.63806287543701
2024-09-23,28.192200801850152
2024-09-24,27.83791249974241
2024-09-25,28.419057030218404
2024-09-26,28.26639006683985
2024-09-27,27.48178744216158
2024-09-30,27.434657795171226
2024-10-01,26.595582361902455
2024-10-02,26.189639791334248
2024-10-03,26.35376056733663
2024-10-04,26.774852264623576
2024-10-07,26.84972413176876
2024-10-08,27.055024828222173
2024-10-09,27.624859058566198
2024-10-10,28.860098164259156
2024-10-11,29.389919592962567
2024-10-14,29.442104492424576
2024-10-15,29.642158677755894
2024-10-16,29.48770667246475
2024-10-17,29.484337898637957
2024-10-18,30.04076239824782
2024-10-21,30.2763363223962
2024-10-22,30.765997466493165
2024-10-23,30.77530933901262
2024-10-24,29.90502585193073
2024-10-25,29.565844415876917
2024-10-28,30.367600172091944
2024-10-29,30.877885689901223
2024-10-30,31.34780736040501
2024-10-31,30.4838228732052
2024-11-01,30.781804805963418
2024-11-04,31.2539226496148
2024-11-05,30.41295658829521
2024-11-06,30.376700778934488
2024-11-07,29.833655771007503
2024-11-08,29.75400487520216
2024-11-11,30.38492591568246
2024-11-12,30.558015028990297
2024-11-13,30.739201048570845
2024-11-14,31.567378353187905
2024-11-15,31.95298170218654
2024-11-18,32.05239601222763
2024-11-19,31.543474681799776
2024-11-20,31.91563965627473
2024-11-21,32.42477812185159
2024-11-22,32.6137708845249
2024-11-25,31.662165426357312
2024-11-26,32.305228865066745
2024-11-27,31.92525927815247
2024-11-28,31.611923747877658
2024-11-29,31.85465631877991
2024-12-02,32.20067930378431
2024-12-03,31.621190717451537
2024-12-04,31.515629483558072
2024-12-05,30.678012993298463
2024-12-06,30.858850267024863
2024-12-09,30.643116164266534
2024-12-10,30.77364598033966
2024-12-11,31.269461194845167
2024-12-12,31.203598686919502
2024-12-13,30.91594597066458
2024-12-16,30.817263809569184
2024-12-17,31.369953842836377
2024-12-18,31.910637911296096
2024-12-19,31.414801415777116
2024-12-20,30.741534482248653
2024-12-23,30.60075108687567
2024-12-24,30.103687396539897
2024-12-25,31.11962367011082
2024-12-26,30.263037332011706
2024-12-27,29.96351513115497
2024-12-30,30.278954581974816
2024-12-31,30.367714103957482
