Date,TXN
2023-08-03,498.3491077467044
2023-08-04,503.28431872832635
2023-08-07,503.4449198707111
2023-08-08,502.9906047559862
2023-08-09,496.78418583616093
2023-08-10,485.11644859712305
2023-08-11,490.43140421409055
2023-08-14,469.5442731403445
2023-08-15,459.6582149193864
2023-08-16,477.8364620608304
2023-08-17,468.1204382555244
2023-08-18,441.27927310764517
2023-08-21,422.1247051105199
2023-08-22,410.2740590034864
2023-08-23,419.5417234812054
2023-08-24,440.51564091724214
2023-08-25,456.0367693984905
2023-08-28,455.7036949065029
2023-08-29,454.85742876937854
2023-08-30,465.798810913185
2023-08-31,478.2742557283819
2023-09-01,503.5565759381299
2023-09-04,498.4553778708992
2023-09-05,501.01058273130224
2023-09-06,514.1745558479372
2023-09-07,530.2628948244989
2023-09-08,546.6038191449404
2023-09-11,556.302128476644
2023-09-12,542.3308333718508
2023-09-13,528.9502458223244
2023-09-14,543.948516128713
2023-09-15,560.4739530776643
2023-09-18,584.4590306710107
2023-09-19,600.9215541586963
2023-09-20,599.4532611295292
2023-09-21,596.9756985595508
2023-09-22,608.928702916746
2023-09-25,602.8702710269198
2023-09-26,601.2306623973705
2023-09-27,631.3906328827029
2023-09-28,610.0375069351377
2023-09-29,621.595026378626
2023-10-02,618.7802052500527
2023-10-03,615.026570439183
2023-10-04,603.2722028749631
2023-10-05,587.1550638328198
2023-10-06,577.6515610059367
2023-10-09,562.9436105800409
2023-10-10,560.8445212737313
2023-10-11,558.4897835170983
2023-10-12,577.7145720719527
2023-10-13,585.7907165114991
2023-10-16,572.2499332007294
2023-10-17,568.5685708380671
2023-10-18,581.5492129409345
2023-10-19,573.3979024780937
2023-10-20,579.1918392791767
2023-10-23,575.6563360424169
2023-10-24,558.9713648930149
2023-10-25,552.6035452389391
2023-10-26,529.6257779156936
2023-10-27,539.9998665280497
2023-10-30,561.9249412579742
2023-10-31,538.0332198695353
2023-11-01,544.9789106449088
2023-11-02,586.2558563796302
2023-11-03,591.9176968695904
2023-11-06,594.973302629879
2023-11-07,600.9284023463074
2023-11-08,622.0759024727868
2023-11-09,620.7467126006809
2023-11-10,623.7422862921595
2023-11-13,621.1540179867923
2023-11-14,595.3530694533297
2023-11-15,600.4956916501078
2023-11-16,588.4558569602508
2023-11-17,581.4751777678451
2023-11-20,594.759102727542
2023-11-21,596.5583325879023
2023-11-22,594.0966193099714
2023-11-23,565.0098159927364
2023-11-24,541.9977194937129
2023-11-27,538.6655055984006
2023-11-28,540.6469054286673
2023-11-29,539.120027410917
2023-11-30,526.8577001858652
2023-12-01,527.9368106957068
2023-12-04,526.3500461657662
2023-12-05,533.730907702818
2023-12-06,555.8047381327991
2023-12-07,568.1182780685181
2023-12-08,556.9716725559174
2023-12-11,573.5861465075119
2023-12-12,593.0232498296036
2023-12-13,585.1977863712816
2023-12-14,600.6020400778141
2023-12-15,619.6899076227497
2023-12-18,586.9310098460804
2023-12-19,567.4059820740173
2023-12-20,575.999737619975
2023-12-21,607.3283710792166
2023-12-22,611.8287676133766
2023-12-25,595.9154181220603
2023-12-26,596.238264078483
2023-12-27,599.418613750764
2023-12-28,601.7394658373809
2023-12-29,583.9863613755879
2024-01-01,571.6395099860603
2024-01-02,550.0186332896225
2024-01-03,546.1033572026033
2024-01-04,556.1231106296766
2024-01-05,540.4045770295103
2024-01-08,552.3459825821559
2024-01-09,561.577683565601
2024-01-10,542.4504639471273
2024-01-11,544.1795355859934
2024-01-12,545.9062919513134
2024-01-15,563.5500009313287
2024-01-16,569.9905238872691
2024-01-17,552.8973902516717
2024-01-18,556.4824801010676
2024-01-19,581.831249697377
2024-01-22,549.51742170788
2024-01-23,525.3758858124615
2024-01-24,536.5916327155522
2024-01-25,541.3231936857603
2024-01-26,550.4160573602109
2024-01-29,539.8414686815236
2024-01-30,535.4396027707247
2024-01-31,510.62019279640344
2024-02-01,503.32153296508886
2024-02-02,483.2519552172524
2024-02-05,490.3134759730713
2024-02-06,499.8666573886101
2024-02-07,502.7365871060507
2024-02-08,496.9406417075437
2024-02-09,508.8107491383158
2024-02-12,499.00337598220005
2024-02-13,525.6666112190591
2024-02-14,530.7944719553388
2024-02-15,526.5728870622739
2024-02-16,540.5594007977684
2024-02-19,556.9754154007538
2024-02-20,558.3369249206074
2024-02-21,606.4997875182638
2024-02-22,621.5187674026697
2024-02-23,633.021158214654
2024-02-26,666.2293443607732
2024-02-27,644.0455222214678
2024-02-28,663.8457268614283
2024-02-29,666.9714199638753
2024-03-01,698.1452981062714
2024-03-04,707.7164239657315
2024-03-05,718.7253815739105
2024-03-06,718.6837874592142
2024-03-07,724.3457548445634
2024-03-08,728.4305132595348
2024-03-11,749.6307478842336
2024-03-12,723.3373081528697
2024-03-13,702.7003663852614
2024-03-14,736.5058617515396
2024-03-15,731.6432685619268
2024-03-18,735.0219774139582
2024-03-19,734.5710670629065
2024-03-20,716.2200692458649
2024-03-21,720.3248492523547
2024-03-22,717.31081508074
2024-03-25,697.0966313159175
2024-03-26,692.6848245654617
2024-03-27,721.3906550608447
2024-03-28,722.7093173923629
2024-03-29,720.739292386385
2024-04-01,759.6259133967006
2024-04-02,776.0701412450541
2024-04-03,796.8425110105761
2024-04-04,813.6459858394336
2024-04-05,826.6760266996635
2024-04-08,811.6484742484544
2024-04-09,796.3740487989533
2024-04-10,763.5094137524129
2024-04-11,789.7927727585947
2024-04-12,771.5465724638576
2024-04-15,764.3834359264661
2024-04-16,754.749226513074
2024-04-17,741.5514016595378
2024-04-18,736.9808741156387
2024-04-19,739.9761018960493
2024-04-22,728.8695970904314
2024-04-23,734.613500254453
2024-04-24,753.1861932325811
2024-04-25,774.5754034827524
2024-04-26,769.1187108485183
2024-04-29,787.4233066144428
2024-04-30,798.0288922722714
2024-05-01,789.1722157664312
2024-05-02,776.2081631101117
2024-05-03,786.8499089997375
2024-05-06,800.886234150063
2024-05-07,819.4375523473847
2024-05-08,754.7170279658975
2024-05-09,725.4917533658563
2024-05-10,741.1112298794257
2024-05-13,771.8949101079172
2024-05-14,761.8823706178201
2024-05-15,756.4220431260491
2024-05-16,760.1640638616293
2024-05-17,728.4036110643167
2024-05-20,743.1786149208676
2024-05-21,763.6535878506378
2024-05-22,772.6593131594806
2024-05-23,802.3706293470555
2024-05-24,814.9830149979917
2024-05-27,809.2914022989379
2024-05-28,797.5562820557694
2024-05-29,775.7964351471398
2024-05-30,745.7241051611152
2024-05-31,752.3480505395835
2024-06-03,743.2195348058414
2024-06-04,752.265973264101
2024-06-05,782.8591335378686
2024-06-06,793.2743368154506
2024-06-07,789.4990446187826
2024-06-10,783.7041662534168
2024-06-11,773.8717034636793
2024-06-12,775.0699019327562
2024-06-13,788.0755486671397
2024-06-14,800.0165320885316
2024-06-17,838.4732843907943
2024-06-18,849.051490098841
2024-06-19,867.442526210544
2024-06-20,862.0873655451765
2024-06-21,848.671804350598
2024-06-24,800.2480646772516
2024-06-25,817.0109541674567
2024-06-26,764.9022525124262
2024-06-27,786.3145314217962
2024-06-28,804.9524670110677
2024-07-01,797.4857552921286
2024-07-02,796.6589905107902
2024-07-03,736.027230156029
2024-07-04,740.0123157317053
2024-07-05,734.0690489334957
2024-07-08,716.4826370735314
2024-07-09,693.1119175057332
2024-07-10,669.4493659669649
2024-07-11,687.9577231185201
2024-07-12,686.0780585100997
2024-07-15,674.2745939343997
2024-07-16,685.9269254879514
2024-07-17,690.479143111275
2024-07-18,716.3737317680799
2024-07-19,726.6817170519632
2024-07-22,742.6293168684555
2024-07-23,789.8530090658937
2024-07-24,773.9681322441246
2024-07-25,760.8551689174157
2024-07-26,760.5465475383037
2024-07-29,743.3320969428626
2024-07-30,735.5089870690341
2024-07-31,759.385826684277
2024-08-01,746.2280453955402
2024-08-02,724.496876474397
2024-08-05,736.6832256610711
2024-08-06,710.4601665080322
2024-08-07,668.9198500069408
2024-08-08,649.9299121653163
2024-08-09,615.8534614791996
2024-08-12,624.2397077664903
2024-08-13,616.7277748049023
2024-08-14,620.532505510613
2024-08-15,647.7084284319978
2024-08-16,671.0247966408823
2024-08-19,643.1870911940621
2024-08-20,633.2118751864901
2024-08-21,642.7268734095023
2024-08-22,614.436648256258
2024-08-23,638.2560503974979
2024-08-26,646.1567179288038
2024-08-27,662.6822507670347
2024-08-28,647.3780397321144
2024-08-29,694.0529211621749
2024-08-30,692.2782660447705
2024-09-02,680.5422303257293
2024-09-03,689.3567108111394
2024-09-04,678.3498715579063
2024-09-05,662.4997378775636
2024-09-06,663.859416929533
2024-09-09,651.1107109351027
2024-09-10,659.0788612966768
2024-09-11,643.6651299442922
2024-09-12,633.8629093727718
2024-09-13,603.7003547010784
2024-09-16,608.6191551610588
2024-09-17,634.8615839706923
2024-09-18,615.4481851975668
2024-09-19,568.9293938257946
2024-09-20,559.4864188243123
2024-09-23,589.0026068813788
2024-09-24,583.6781710414307
2024-09-25,587.6177230281585
2024-09-26,585.5228909622181
2024-09-27,567.2493352936327
2024-09-30,546.1853957293457
2024-10-01,540.7813152903427
2024-10-02,531.6432728278492
2024-10-03,547.6262499782621
2024-10-04,550.8655573441952
2024-10-07,552.6871058175605
2024-10-08,565.7705958169017
2024-10-09,567.2846554638395
2024-10-10,563.4355594328565
2024-10-11,577.8427149178295
2024-10-14,591.6734363677615
2024-10-15,589.8011338933186
2024-10-16,594.0608109047284
2024-10-17,605.506855961599
2024-10-18,634.8636004552728
2024-10-21,620.2780786216432
2024-10-22,597.6553896520606
2024-10-23,594.9609739592813
2024-10-24,575.1831913338546
2024-10-25,584.2848761033767
2024-10-28,585.1000052406723
2024-10-29,587.5975753790162
2024-10-30,579.9508167237084
2024-10-31,563.3848047104441
2024-11-01,558.6936604230932
2024-11-04,548.4856839911766
2024-11-05,540.541345281483
2024-11-06,554.4917135517727
2024-11-07,538.3345062083891
2024-11-08,522.1391755876163
2024-11-11,510.34720495728305
2024-11-12,511.8650414997938
2024-11-13,520.0155286092514
2024-11-14,491.3636308645646
2024-11-15,485.7119769760876
2024-11-18,475.38118106152746
2024-11-19,470.4142440970802
2024-11-20,453.0787410988865
2024-11-21,462.1568546333986
2024-11-22,462.95502084237654
2024-11-25,461.71052470885695
2024-11-26,462.1748599469168
2024-11-27,476.4646853021887
2024-11-28,497.5892134091504
2024-11-29,513.2343446874753
2024-12-02,520.3939461462664
2024-12-03,507.17644563090965
2024-12-04,519.0503202055379
2024-12-05,501.0463865135612
2024-12-06,500.55043360304165
2024-12-09,513.9942962302122
2024-12-10,504.72467118909765
2024-12-11,507.2308004569855
2024-12-12,493.55209156053974
2024-12-13,502.7687003558107
2024-12-16,496.5639883297115
2024-12-17,496.0514522624319
2024-12-18,489.228032154224
2024-12-19,483.1851582360028
2024-12-20,470.80170154784076
2024-12-23,466.6042591866941
2024-12-24,460.0245057861526
2024-12-25,462.5723030475783
2024-12-26,486.50174158431827
2024-12-27,505.7101816303692
2024-12-30,532.7149702235919
2024-12-31,510.57320889015085
