Date,CRWD
2023-08-08,751.9226971370667
2023-08-09,746.9481946040522
2023-08-10,754.920892704076
2023-08-11,749.3850095802543
2023-08-14,761.6389795363565
2023-08-15,755.1353949731438
2023-08-16,755.4891385976797
2023-08-17,759.3174110338834
2023-08-18,727.837617726756
2023-08-21,718.5928228711382
2023-08-22,689.9422888141264
2023-08-23,683.1712511908106
2023-08-24,684.4465525737279
2023-08-25,696.9792337304488
2023-08-28,671.3102158105645
2023-08-29,681.9687482645866
2023-08-30,685.4359906478139
2023-08-31,671.6374065494593
2023-09-01,668.445343193537
2023-09-04,664.4777893855178
2023-09-05,651.7357626331609
2023-09-06,643.3913910886068
2023-09-07,637.0311387086431
2023-09-08,635.0976900635748
2023-09-11,649.1804383158113
2023-09-12,626.0914106919859
2023-09-13,636.9799671615525
2023-09-14,634.6121433536505
2023-09-15,634.053201745547
2023-09-18,635.8801787079126
2023-09-19,643.3930616410934
2023-09-20,646.2068106165542
2023-09-21,668.9200007935603
2023-09-22,685.8836703123058
2023-09-25,688.4280804553564
2023-09-26,700.7215173845641
2023-09-27,681.4389445958506
2023-09-28,692.342678960262
2023-09-29,706.8944939902677
2023-10-02,708.9623053092503
2023-10-03,717.053009867782
2023-10-04,721.2974220323033
2023-10-05,745.286500822697
2023-10-06,784.2467619818065
2023-10-09,792.2186744984625
2023-10-10,805.5159102611083
2023-10-11,815.3288519748143
2023-10-12,838.8007955255459
2023-10-13,839.1473165101303
2023-10-16,838.8171145670944
2023-10-17,850.0987812024586
2023-10-18,876.0810749553517
2023-10-19,894.9492651559003
2023-10-20,873.2072356703312
2023-10-23,884.0268393344355
2023-10-24,886.1075171200298
2023-10-25,882.6198631200631
2023-10-26,871.6612555499191
2023-10-27,875.0003160733971
2023-10-30,879.1238432493891
2023-10-31,875.5425723315208
2023-11-01,857.7293316381395
2023-11-02,844.9145989525306
2023-11-03,848.8192236678642
2023-11-06,829.0826823553974
2023-11-07,842.4975341829753
2023-11-08,846.4183909368197
2023-11-09,819.4632745888745
2023-11-10,818.3979791085196
2023-11-13,801.2886368867836
2023-11-14,808.1278142666357
2023-11-15,801.8679800719243
2023-11-16,778.3309070501564
2023-11-17,780.6725650303381
2023-11-20,776.4941203522296
2023-11-21,771.3743968699396
2023-11-22,754.120460611137
2023-11-23,749.7803782326133
2023-11-24,746.4018751591739
2023-11-27,738.3540402208171
2023-11-28,745.7847457097391
2023-11-29,764.8164041913966
2023-11-30,768.8407989743926
2023-12-01,768.9167979533528
2023-12-04,759.2558339074271
2023-12-05,761.252553853818
2023-12-06,752.9467568206433
2023-12-07,762.8119249906663
2023-12-08,742.8894162268338
2023-12-11,733.5435948227646
2023-12-12,748.2047174421969
2023-12-13,760.5957136678402
2023-12-14,763.4359769590436
2023-12-15,774.5018369148306
2023-12-18,773.851760710324
2023-12-19,793.012102749104
2023-12-20,816.7366451184756
2023-12-21,816.1073150815204
2023-12-22,793.9115158640996
2023-12-25,813.5950047290522
2023-12-26,825.5774250109145
2023-12-27,818.2538729662922
2023-12-28,813.6693489151339
2023-12-29,835.2754633793512
2024-01-01,839.1840821872236
2024-01-02,846.912704725938
2024-01-03,866.2877402594211
2024-01-04,866.1402691889742
2024-01-05,882.3893957328302
2024-01-08,896.173072736305
2024-01-09,922.4197249732621
2024-01-10,906.7706669367954
2024-01-11,938.5136241118033
2024-01-12,924.9893149661996
2024-01-15,944.0280977617059
2024-01-16,936.7463002912111
2024-01-17,934.1040225079955
2024-01-18,927.3390154388466
2024-01-19,927.7629142781358
2024-01-22,935.5631045454912
2024-01-23,938.525907704264
2024-01-24,949.6147285271535
2024-01-25,963.8207187449772
2024-01-26,947.2113441853397
2024-01-29,944.6331518868324
2024-01-30,947.0611113429641
2024-01-31,905.54134493253
2024-02-01,854.4714195749308
2024-02-02,864.0593088386119
2024-02-05,829.156294849769
2024-02-06,828.6380989679285
2024-02-07,826.006814538213
2024-02-08,823.2581852276633
2024-02-09,845.1652508766349
2024-02-12,847.3327444765978
2024-02-13,846.4089918821553
2024-02-14,834.5918655191912
2024-02-15,850.2660416465967
2024-02-16,841.7561501337051
2024-02-19,858.0849749520966
2024-02-20,864.1628483557615
2024-02-21,837.8174178517555
2024-02-22,816.3804324201554
2024-02-23,823.8792394505443
2024-02-26,849.906541738292
2024-02-27,850.8305741223895
2024-02-28,833.5515666183907
2024-02-29,811.1907708169123
2024-03-01,811.849198394256
2024-03-04,806.5588933622433
2024-03-05,802.468806424382
2024-03-06,800.8896120024821
2024-03-07,803.0573860031128
2024-03-08,823.6693190369857
2024-03-11,836.6769626611043
2024-03-12,812.8221915326873
2024-03-13,824.5623704727268
2024-03-14,858.1643947045336
2024-03-15,870.8769862105223
2024-03-18,875.6446500397145
2024-03-19,864.4096607043975
2024-03-20,875.2487136319912
2024-03-21,871.8924243217982
2024-03-22,862.671906607108
2024-03-25,885.0085656790714
2024-03-26,864.1716849501365
2024-03-27,873.2181683752503
2024-03-28,880.6231642718164
2024-03-29,878.5769777178547
2024-04-01,888.0976731330832
2024-04-02,894.8883874514311
2024-04-03,894.1172462724687
2024-04-04,902.8013263970075
2024-04-05,913.0128885875738
2024-04-08,909.8343722955971
2024-04-09,897.294896960332
2024-04-10,890.5296626453112
2024-04-11,883.1143045041598
2024-04-12,869.8081437374207
2024-04-15,853.6606257588647
2024-04-16,832.0968809102102
2024-04-17,818.4983502710792
2024-04-18,829.1097606356501
2024-04-19,835.3201470599
2024-04-22,832.9932963241848
2024-04-23,818.0626971751658
2024-04-24,808.8652399412783
2024-04-25,833.7613510528496
2024-04-26,842.62068692885
2024-04-29,867.7590611268153
2024-04-30,874.6984368883136
2024-05-01,883.2798374402239
2024-05-02,889.3187587067075
2024-05-03,883.845326429152
2024-05-06,871.0655206983802
2024-05-07,869.7231590446715
2024-05-08,877.4390833990807
2024-05-09,860.6945520177511
2024-05-10,862.1025558444805
2024-05-13,863.2430896465097
2024-05-14,860.4861212364473
2024-05-15,846.2479336488881
2024-05-16,850.6454753843313
2024-05-17,871.7585836931555
2024-05-20,839.3972426047116
2024-05-21,857.523084123585
2024-05-22,848.2112733577793
2024-05-23,826.4993688725042
2024-05-24,833.7332764612001
2024-05-27,859.649951775903
2024-05-28,830.079269161104
2024-05-29,792.6610611460228
2024-05-30,813.4294055747366
2024-05-31,804.268525219358
2024-06-03,805.9512339273242
2024-06-04,814.0885319728666
2024-06-05,854.3907068506154
2024-06-06,865.1843698369261
2024-06-07,880.5380801924491
2024-06-10,883.2166369797479
2024-06-11,890.0448261429467
2024-06-12,904.8815079513834
2024-06-13,920.7382631267615
2024-06-14,906.4829017068693
2024-06-17,929.588678441368
2024-06-18,929.2734636839789
2024-06-19,948.4655908081606
2024-06-20,960.3949312406804
2024-06-21,939.9153654223957
2024-06-24,935.377775638671
2024-06-25,944.1711888698744
2024-06-26,951.8791610790466
2024-06-27,931.0978846634044
2024-06-28,927.5418204065166
2024-07-01,932.3093265736247
2024-07-02,935.6142833042526
2024-07-03,938.2486238367771
2024-07-04,925.1574808203997
2024-07-05,940.5400330291241
2024-07-08,911.7829807235656
2024-07-09,913.9584652140377
2024-07-10,917.2488901354435
2024-07-11,905.2104471685676
2024-07-12,914.3609553911325
2024-07-15,929.0450334430566
2024-07-16,954.3846264232626
2024-07-17,937.3532008042122
2024-07-18,948.2227545191927
2024-07-19,950.7560047867468
2024-07-22,993.5985362302814
2024-07-23,999.6653372867991
2024-07-24,1005.5052620097362
2024-07-25,993.1021389528034
2024-07-26,1004.159876696922
2024-07-29,992.0364284983322
2024-07-30,989.2417222390166
2024-07-31,970.9889703542405
2024-08-01,992.2241384994356
2024-08-02,995.5584887648915
2024-08-05,988.2339896227014
2024-08-06,981.0416220966783
2024-08-07,939.8012171572547
2024-08-08,919.3339273698922
2024-08-09,909.5880165292336
2024-08-12,896.0366456426733
2024-08-13,909.8020698541555
2024-08-14,890.553281287267
2024-08-15,899.8941012367543
2024-08-16,893.4510757698313
2024-08-19,898.3060766030351
2024-08-20,904.2598853171103
2024-08-21,891.0025195449027
2024-08-22,887.3921214201413
2024-08-23,870.7903902293227
2024-08-26,883.0288797269861
2024-08-27,906.4809749880374
2024-08-28,896.3161982285693
2024-08-29,876.8909409188474
2024-08-30,874.6540485355042
2024-09-02,886.5037468534895
2024-09-03,891.8545471659771
2024-09-04,867.2166744011674
2024-09-05,841.2585750895888
2024-09-06,834.2729503132598
2024-09-09,844.0658117726274
2024-09-10,825.6657727778435
2024-09-11,831.9969378658647
2024-09-12,816.5389854533513
2024-09-13,834.7413992817286
2024-09-16,807.2524691499431
2024-09-17,835.1459857974472
2024-09-18,832.8826916205528
2024-09-19,844.9034524556419
2024-09-20,877.7344852795638
2024-09-23,876.8758767378372
2024-09-24,886.2818881461535
2024-09-25,911.0015599045
2024-09-26,907.2076959401979
2024-09-27,917.9763639160797
2024-09-30,920.6922743325579
2024-10-01,926.9507544504947
2024-10-02,913.894992084192
2024-10-03,922.3635320232468
2024-10-04,962.2154160260169
2024-10-07,971.9262527914511
2024-10-08,984.1030260014606
2024-10-09,1024.9433606166417
2024-10-10,1018.2853897834498
2024-10-11,1046.5493888668545
2024-10-14,1043.0872276783598
2024-10-15,1045.6964541007967
2024-10-16,1043.5592961799325
2024-10-17,1059.2218085188265
2024-10-18,1058.7008511014205
2024-10-21,1020.4763906148423
2024-10-22,1013.0644036835441
2024-10-23,1023.44928692349
2024-10-24,1021.7148525750713
2024-10-25,1013.6271310649307
2024-10-28,1013.5232280594449
2024-10-29,994.805287967004
2024-10-30,1030.7395050551836
2024-10-31,1036.298737748328
2024-11-01,1025.0787419561082
2024-11-04,1060.677226742445
2024-11-05,1119.3074293464729
2024-11-06,1110.7520392812778
2024-11-07,1100.6423502752064
2024-11-08,1116.1873669720374
2024-11-11,1097.738250763906
2024-11-12,1113.5507380220195
2024-11-13,1094.2158243735955
2024-11-14,1087.6977620372913
2024-11-15,1101.502214822467
2024-11-18,1139.6487944548592
2024-11-19,1151.222390394313
2024-11-20,1148.301355782169
2024-11-21,1143.394725512164
2024-11-22,1141.0093565696889
2024-11-25,1109.3491016326145
2024-11-26,1101.5322091372316
2024-11-27,1099.745823223406
2024-11-28,1079.659803883904
2024-11-29,1056.321822456146
2024-12-02,1044.0376155287493
2024-12-03,1054.6400701251346
2024-12-04,1047.3510498318985
2024-12-05,1098.6754040281298
2024-12-06,1084.6469087576404
2024-12-09,1086.6461787818014
2024-12-10,1072.1924981108778
2024-12-11,1072.3954245952464
2024-12-12,1048.4226744749749
2024-12-13,1056.629299898196
2024-12-16,1048.834931044741
2024-12-17,1069.5844616140414
2024-12-18,1041.8953966530362
2024-12-19,1032.7355540748558
2024-12-20,1039.8565229225085
2024-12-23,1033.6371103752194
2024-12-24,1027.656771188244
2024-12-25,1051.85023299665
2024-12-26,1055.5791802340104
2024-12-27,1075.8468120635862
2024-12-30,1044.7116598485457
2024-12-31,1079.4277086893858
